"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","3678017","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","A. L. Monteagudo Mendoza","8950","2005","06","18","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914261' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678017","NY03678017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1015485","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"C. Luchiari","785","1999","07","07","South America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Bológica de Poço das Antas. Propriedade de Antônio.","-42.3917","-22.6508",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106485' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015485","NY01015485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1522610","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","L. de S. Leoni","4666","2001","05",NA,"South America","Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.055635","-20.757709","600",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1775554' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522610","NY01522610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00987681","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"N. T. da Silva","2213",NA,NA,NA,"South America","Brazil","Pará",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987681","NY00987681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3272589","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. A. Samuels","273","1916","05","31","South America","Suriname","Para",NA,"Forest of Zandery.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676139' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01874696","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","R. Goldenberg","2074","2014","10","13","South America","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Wenceslau Guimarães; trilha da Água Vermelha","-39.71081","-13.57825","530","530","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495791' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874696","NY01874696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3678018","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","F. A. Michelangeli","A. L. Monteagudo Mendoza","8449","2005","05","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de los bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914223' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678018","NY03678018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01318208","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Meirelles","K. G. Cangani da Silva","73","2010","09","19","South America","Brazil","Roraima","Caracaraí","Parque Nacional Viruá, Planta coletada ao lado do acampamento depois da terceiro bueira.","-61.1318779","1.3183289",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1727474' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318208","NY01318208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3678019","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","F. A. Michelangeli","A. L. Monteagudo Mendoza","8480","2005","05","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de los bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914232' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678019","NY03678019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00924785","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","J. A. Ratter","R.871","1968","04","07","South America","Brazil","Mato Grosso",NA,"C. 50 km. N. of the Base Camp of the Expedition on the Xavantina - São Felix road (Base Camp: 12°54'S - 51°52'W).","-51.87","-12.9",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924785","NY00924785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00987655","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"W. A. Rodrigues","s.n.",NA,NA,NA,"South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987655","NY00987655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-27 03:39:00-03","NY","NYBG","01796265","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"J. Meirelles","L. A. Delgado","564","1989","09",NA,"South America","Venezuela","Amazonas","Atabapo",NA,"-66.7","4.12","140",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2014318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796265","NY01796265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3678016","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","F. A. Michelangeli","A. L. Monteagudo Mendoza","8451","2005","05","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de los bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914224' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678016","NY03678016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00987687","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"P. Acevedo-Rodríguez","8214",NA,NA,NA,"South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987687","NY00987687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","03272568","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"P. A. Mutchnick","1384","1995","05","29","South America","Guyana","Potaro-Siparuni",NA,"Northern Pakaraima Mts. Kato; 2 km W of village","-59.8","4.65","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676091' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3272583","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. A. Steyermark","74651","1953","03","25","South America","Venezuela","Bolivar",NA,"Chimantá Massif. Rainforest along Río Apácara, Apácara-tepuí",NA,NA,"400","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676133' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00987654","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"R. Spruce","s.n.","1850","06",NA,"South America","Brazil","Pará",NA,"in vicinibus Santarem.","-54.740486","-2.449614",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987654","NY00987654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3272584","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"H. D. Clarke","7275","1998","09","01","South America","Guyana","Upper Takutu-Upper Essequibo",NA,"Acarai Mts., 10 km S of Sipu River, summit of highest peak in central Acarai Mts","-58.965","1.3328","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676134' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00987650","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","J. L. Zarucchi","3177","1983","07","26","South America","Brazil","Amazonas","Maués","Basin of Rio Apoquitaua, lower Rio Pacoval","-58.066667","-3.8",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987650","NY00987650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02210503","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. Meirelles","680","2011","08","27","South America","Brazil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina. Morro dos Seis Lagos, trilho do lago da Pata","-67.0892028808594","-0.130278006196022",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504379' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210503","NY02210503_01",NA,NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00987688","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"M. G. da Silva","2996","1977","04","02","South America","Brazil","Pará","Marabá","Serra dos Carajás, estrada para o n. 1º campo, terreno pedregoso.","-49.1178016662598","-5.36860990524292",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987688","NY00987688_01",NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 03:13:00-03","NY","NYBG","1652712","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"R. Goldenberg","H. D. Clarke","9591","2001","06","26","South America","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, area near camp at base of fourth of four escarpments","-59.97583333","5.384722222","1545","1545","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1156399' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652712","NY01652712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00987666","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","G. T. Prance","3621","1966","12","13","South America","Brazil","Amazonas","Manaus","Manaus-Itacoatiara Highway, km 64. Reserva Florestal Walter Egler","-59.6838927","-2.69289",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987666","NY00987666_01 NY00987666_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00987671","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"E. de Oliveira","4646","1968","06","24","South America","Brazil","Pará",NA,"Rio Jarí, Monte Dourado.","-52.539719","-0.8678545",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987671","NY00987671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00987668","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"E. de Oliveira","4598","1968","06","21","South America","Brazil","Pará",NA,"Rio Jarí, Monte Dourado, entre o S-37 e S-40.","-52.539719","-0.8678545",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987668","NY00987668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3272587","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. S. de la Cruz","4212","1923","07","11","South America","Guyana","Cuyuni-Mazaruni",NA,"Kamakusa, Upper Mazaruni River.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676137' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3272585","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. S. de la Cruz","2452","1922","10","12","South America","Guyana","Upper Demerara-Berbice",NA,"Vicinity of Wismar, on the Demerara River.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676135' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3678005","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","A. L. Monteagudo Mendoza","8721","2005","06","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914255' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678005","NY03678005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00987684","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","G. T. Prance","3648","1966","12","15","South America","Brazil","Amazonas",NA,"Km 185, 15 Km west of Rio Urubu","-58.9207721","-2.944841",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987684","NY00987684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00987678","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"W. Milliken","M.659",NA,NA,NA,"South America","Brazil","Roraima",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272561' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987678","NY00987678_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01800857","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","D. R. L. Sabatier","3573","1991","05","14","South America","French Guiana",NA,NA,"Piste de Saint-Élie, interfleuve Sinnamary-Counamama","-53","5.333333333",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442120' target='other'> <mi>dwc_moreinfo</mi></a>","NY01800857","NY01800857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1652708","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","M. J. Jansen-Jacobs","900","1987","11","12","South America","Guyana","Upper Takutu-Upper Essequibo",NA,"Kanuku Mts., Nappi Mt., camp 2","-59.56666667","3.333333333","450","450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1156269' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652708","NY01652708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1652716","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","H. A. Gleason","J. Cuatrecasas","16662","1944","03","03","South America","Colombia","Valle del Cauca",NA,"Río Calima (región del Chocó); entre La Herradura de Ordóñez y Peña de Campotriste.",NA,NA,"5","10","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1156443' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652716","NY01652716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3272586","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"J. S. de la Cruz","4553","1927","07","01","South America","Guyana",NA,NA,"Pomeroon District. Moruka River",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676136' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3678006","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","A. L. Monteagudo Mendoza","8831","2005","06","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850","850","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914258' target='other'> <mi>dwc_moreinfo</mi></a>","NY03678006","NY03678006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00987683","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"M. G. da Silva","2665",NA,NA,NA,"South America","Brazil","Pará",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987683","NY00987683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3272591","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Wood Herbarium Surinam","336","1945","07","01","South America","Suriname","Para",NA,"Powakka",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3676141' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
