"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","397507","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"R. Vásquez Martínez","2324","1981","08","11","Peru","Loreto","Loreto","San José de parinari (Río Marañón)","-74.5","-4.53",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509578' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397507","South America","sheet",NA,"Magnoliophyta","Gentianales","J. D. Dwyer",NA,"160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02687471","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"J. G. Jardim","6197","2012","04","29","Brazil","Rio Grande do Norte","Martins","Sítio do Sr. Clesinho, entrada na saída para Umarizal, ca. 2 Km da entrada","-37.937583","-6.064417",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953278' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687471","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY02687471_01","707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02098214","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"L.A. Gomes","460","2012","04","20","Brazil","Sergipe",NA,"Capela. RVS Mata do Junco.","-37.0514","-10.5194",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2277964' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098214","South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor","NY02098214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00891770","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"J. A. Ratter","R4445","1980","09","18","Brazil","Tocantins","Pium","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 km from Macaúba).","-50.5","-10.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891770","South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete","NY00891770_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01061591","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"R. C. L. Lisboa","10","1973","08","11","Brazil","Amazonas","Manaus","Residência no. 52 da Estrada do Aleixo.","-59.9478436","-3.0729943",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267299' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061591","South America","sheet",NA,"Magnoliophyta","Gentianales","R. C. L. Lisboa","NY01061591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","397504","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"J. G. Jardim","373","1994","03","18","Brazil","Bahia","Ilhéus","Fazenda situada W da sede do CEPEC. Plantaçao do cacau. Cabruca","-39.0492","-14.7892",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397504","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY00397504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00891792","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"P. G. Delprete","6544","1998","08","17","Brazil","Tocantins","Lagoa da Confusão","1 km oeste da cidade","-49.62","-10.78",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891792","South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete","NY00891792_01","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01061610","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"L. V. Ferreira","269","1992","05","17","Brazil","Amazonas","Manaus","Rio Tarumã-Mirim, Comunidade Nossa Senhora de Fátima, área de estudo do Projeto MAX-PLANCK","-60.2074814","-2.9591396",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267323' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061610","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02595516","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"B. M. Torke","1076","2011","05","21","Brazil","Pará","Itaituba","Parque Nacional da Amazônia: Km 93 on the Transamazonian Road, 0-3 km W of road, following old logging grade","-56.46425","-4.66725",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772153' target='other'> <mi>dwc_moreinfo</mi></a>","NY02595516","South America","sheet",NA,"Magnoliophyta","Gentianales","Matthew C. Pace","NY02595516_01","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00891772","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"J. A. Rizzo","2747","1968","11","06","Brazil","Goiás","Goiânia","As margem do Ribeirao Joao Leite, que a 400 m. deságua no rio Meia Ponte.","-49.2539","-16.6786",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960733' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891772","South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete","NY00891772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01061613","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Humb., Bonpl. & Kunth) K.Schum.",NA,NA,"A. Henderson","617",NA,NA,NA,"Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269651' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061613","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061613_01",NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02595517","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"B. M. Torke","725","2011","05","04","Brazil","Pará","Belterra","Floresta Nacional do Tapajós: Tapajós River, east bank, near Tauari, Lago de Tauarí","-55.1369","-3.0861",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2771807' target='other'> <mi>dwc_moreinfo</mi></a>","NY02595517","South America","sheet",NA,"Magnoliophyta","Gentianales","Matthew C. Pace","NY02595517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 15:37:00-03","NY","NYBG","397510","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Humb., Bonpl. & Kunth) K.Schum.",NA,NA,"P. Acevedo-Rodríguez","3252","1990","02","16","Guyana","Essequibo Islands-West Demerara",NA,"U. Takutu - U. Essequibo Region: Road from Karanambo to Lethem","-59.5","3.85",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=302427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397510","South America","sheet",NA,"Magnoliophyta","Gentianales","K. J. Wurdack",NA,"110","110","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01061608","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"T. C. Plowman","12491","1982","12","11","Brazil","Amazonas","Tefé","Lago Tefé; northwest shore","-64.83","-3.333333",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269647' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061608","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061608_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01061600","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"C. A. Cid Ferreira","9640","1987","11","19","Brazil","Pará","Oriximiná","Alto rio Erepecuru, próximo à Cachoeira Paciência.","-56","0.333333",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269646' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061600","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","950284","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"D. C. Daly","D271","1980","09","25","Brazil","Maranhão","Bacabal","Fazenda São Francisco, 11 km N of km 337 of BR 316.","-44.93","-4",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950284","South America","sheet",NA,"Magnoliophyta","Gentianales","B. M. Boom","NY00950284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","950279","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"W. W. Thomas","4259","1985","10","07","Brazil","Mato Grosso","São Felix do Araguaia","W banks of Rio Araguaia on inlet called Lago Inglés","-50.72","-11.57",NA,NA,NA,"See Fruit Collection. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950279","South America","sheet",NA,"Magnoliophyta","Gentianales","B. M. Boom","NY00950279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01061593","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"I. Silberbauer-Gottsberger","14-21186",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269642' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061593","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","710162","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"D. C. Daly","10016","1999","03","24","Brazil","Acre","Santa Rosa do Purus","Rio Purus, left bank, Seringal Santa Helena.","-70.1769","-9.1303",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00710162","South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor","NY00710162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-10-28 17:01:00-02","NY","NYBG","00891771","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana",NA,NA,NA,"H. G. P. Santos","197","1993","07","29","Brazil","Goiás","Corumbaíba","Margem esquerda do Rio Corumba; 1.5 km a Montante do eixo da barragem; prox. do Corrego Gameleira mar. dir.","-48.5614","-18.1425",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960726' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891771","South America","sheet",NA,"Magnoliophyta","Gentianales","S. P. Cordovil-Silva","NY00891771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01061602","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"M. G. da Silva","44",NA,NA,NA,"Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269600' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061602","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01061606","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"S. A. Mori","21740","1991","07","16","Brazil","Amazonas",NA,"Rio Solimões. Lago Janauacá. Plants treated in ETOH.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267303' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061606","South America","sheet",NA,"Magnoliophyta","Gentianales","S. A. Mori","NY01061606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01061590","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"C. R. Sperling","5788","1982","05","21","Brazil","Pará",NA,"Serra Norte 8.5 km from AMZA camp N-1 on road to Rio Itacaiúnas","-50.33","-5.98",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269599' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061590","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061590_01","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01061597","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"L. Coradin","645",NA,NA,NA,"Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269644' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061597","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01061598","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"M. G. da Silva","3647","1978","11","10","Brazil","Pará","Itaituba","Tapajós. Margem do rio. Capoeira da beira do rio.","-56.6558075","-4.7009877",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267322' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061598","South America","sheet",NA,"Magnoliophyta","Gentianales","M. G. da Silva","NY01061598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01061585","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"L. V. Ferreira","20","1991","12","23","Brazil","Pará","Santarém","Vila de Alter do Chão, praia arenosa interna do Lago Verde, próximo a Vila.","-55","-2.516667",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267297' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061585","South America","sheet",NA,"Magnoliophyta","Gentianales","L. V. Ferreira","NY01061585_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","950285","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"D. R. Hunt","6184","1966","06","26","Brazil","Goiás","Caiapônia","Jataí-Caiaponia road, 40 km. from Caiaponia.","-51.8103","-16.9569",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950285","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY00950285_01","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1034304","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"A. C. Cervi","CA7353","1994","01","13","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","-36.42","-9.25",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250446' target='other'> <mi>dwc_moreinfo</mi></a>","NY01034304","South America","sheet",NA,"Magnoliophyta","Gentianales","N. M. Bacigalupo","NY01034304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-26 16:36:00-03","NY","NYBG","191836","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana",NA,NA,NA,"P. W. Kasent","21","1985","08","13","Ecuador","Morona-Santiago",NA,"Los alrededores del Centro Pimpints",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191836","South America","sheet",NA,"Magnoliophyta","Gentianales","B. M. Boom",NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00891775","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"S. P. Cordovil-Silva","26","1992","10","06","Brazil","Goiás","Uruaçu","Fazenda Amarra Cachorro (Vila de Jeriacu)","-49.1406","-14.5247",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891775","South America","sheet",NA,"Magnoliophyta","Gentianales","S. P. Cordovil-Silva","NY00891775_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01061611","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"J. M. Pires","51967",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269649' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061611","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"NY01061611_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","950286","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"B. Dubs","1675","1994","07","16","Brazil","Mato Grosso",NA,"Rio Teles Pires, Instituto Ecológico Cristalino, river bank of Rio Cristalino","-55.92","-9.58",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1054553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950286","South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete","NY00950286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","85244","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"B. C. Bennett","3806","1989","04","22","Ecuador","Morona-Santiago",NA,"Centro Shuar Yukutais. Chacras south of Centro, within 150m of path","-78.17","-3.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=509579' target='other'> <mi>dwc_moreinfo</mi></a>","NY00085244","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01061592","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"U. N. Maciel","174","1978","12","05","Brazil","Pará","Santarém","Próximo de Aramanai, margem direita do Rio Tapajós. Praia de rio, arenosa.","-54.99976","-2.71246",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267319' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061592","South America","sheet",NA,"Magnoliophyta","Gentianales","M. G. da Silva","NY01061592_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01061603","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"U. N. Maciel","108","1978","12","01","Brazil","Pará","Santarém","Margem direita do Rio Tapajós, próximo de Porto Novo-Aramanai. Praia de rio, arenosa.","-54.995307","-2.648993",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01061603","South America","sheet",NA,"Magnoliophyta","Gentianales","M. G. da Silva","NY01061603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","779168","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"A. Laurênio","263","1995","12","09","Brazil","Pernambuco","Inajá","Reserva Biológica de Serra Negra.","-38.5708333","-8.6",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=803511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00779168","South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete","NY00779168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","687279","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"R. P. Lyra-Lemos","6956","2002","06","28","Brazil","Alagoas","Murici","Fazenda Amora margem de riacho. Estaçã Ecologica de Murici","-35.8133333","-9.2558333",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687279","South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor","NY00687279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
