"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"52","2021-04-08 17:40:55-03","EAO","IAN","90477","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","3764","1956","03","01","Brasil","São Paulo","São Paulo","Mata natural do Jardim Botânico (Parque do Estado). SP 55181.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IAN090477",NA,"Árvore grande, freqüente, com flores esverdeadas.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"53584","auto",NA,NA,NA,NA
"53","2021-04-08 17:40:55-03","EAO","IAN","176064","PreservedSpecimen","Plantae","Leguminosae-Detarioideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Leitão Filho, HFP",NA,NA,NA,"Souza, HM de","s.n.","1969","08","07","Brasil","São Paulo","Valinhos","Nativa próximo a cidade à margem da rodovia para Campinas. N. 20794.","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"IAN176064",NA,"Árvore de 15 m de altura. Floresce em maio-junho. Frutiica em agosto.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"12075","auto",NA,NA,NA,NA
"54","2020-11-26 18:08:13-03","CPAN-UFMS","COR","7465","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"J.M.Silva;M.Abe","2853","1999","01","15","Brasil","São Paulo","Barra do Turvo","Salto Chico Salu. Mata da beira do Rio; ;.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Com Flor: Creme",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"55","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061968","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa J","2016","01","07","Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil","Paraná",NA,"S. of Cêrro Azul. Forest on crest and flanks of ridge above vallely of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"NL-L1061968","NL-L1061968","Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13554",NA,NA
"56","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061969","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa J","2016","01","07","Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil","Paraná",NA,"S. of Cêrro Azul. Forest on crest and flanks of ridge above vallely of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"NL-L1061969","NL-L1061969","Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13554",NA,NA
"57","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061970","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1061970","NL-L1061970","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13745",NA,NA
"58","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061971","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1061971","NL-L1061971","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13745",NA,NA
"59","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061972","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Paraná",NA,"near Curitiba",NA,NA,NA,NA,NA,NA,"NL-L1061972","NL-L1061972","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw25755",NA,NA
"60","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061973","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Paraná",NA,"near Curitiba",NA,NA,NA,NA,NA,NA,"NL-L1061973","NL-L1061973","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw25755",NA,NA
"61","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061974","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Paraná",NA,"near Curitiba",NA,NA,NA,NA,NA,NA,"NL-L1061974","NL-L1061974","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0050840 | Uw 25755",NA,NA
"62","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061975","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L1061975","NL-L1061975","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw6350",NA,NA
"63","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1061976","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L1061976","NL-L1061976","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061976 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw6350",NA,NA
"64","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986343","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","02","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1986343","NL-L1986343","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488181",NA,NA
"65","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986344","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG; et al.",NA,"1969","01","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1986344","NL-L1986344","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488180",NA,NA
"66","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986345","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG",NA,"1963","03","04","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1986345","NL-L1986345","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488179",NA,NA
"67","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986346","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","11","06","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1986346","NL-L1986346","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488178",NA,NA
"68","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986347","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","06","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1986347","NL-L1986347","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0488182",NA,NA
"69","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986348","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bentham G",NA,NA,NA,"Warming JEB",NA,"1864","04","23","Brazil","Minas Gerais",NA,"At Lagoa Santa, Brasilia.",NA,NA,NA,NA,NA,NA,"NL-L1986348","NL-L1986348","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0594634",NA,NA
"70","2020-02-08 09:06:52-03","NBC","NL-BOTANY","L.1986349","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Sellow F",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-L1986349","NL-L1986349","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1986349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","L 0594633",NA,NA
"71","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0050841","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Paraná",NA,"near Curitiba",NA,NA,NA,NA,NA,NA,"NL-U0050841",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw 25755",NA,NA
"72","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0079701","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa J","2016","01","07","Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil","Paraná",NA,"S. of Cêrro Azul. Forest on crest and flanks of ridge above vallely of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"NL-U0079701",NA,"Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13554",NA,NA
"73","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0270247","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0270247",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw25744",NA,NA
"74","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0271314","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim JH",NA,NA,NA,NA,"Brazil","Paraná",NA,"near Curitiba",NA,NA,NA,NA,NA,NA,"NL-U0271314",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw25755",NA,NA
"75","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0271315","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","11","Brazil","Rio Grande do Sul",NA,"S of Cerro Azul",NA,NA,NA,NA,NA,NA,"NL-U0271315",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13609",NA,NA
"76","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0271824","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0271824",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw6350",NA,NA
"77","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U 0271825","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0271825",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","Uw13745",NA,NA
"78","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1300128","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Reitz R",NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","06","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1300128","NL-U1300128","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1300128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0019149",NA,NA
"79","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1300130","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1966","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1300130","NL-U1300130","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1300130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0019154",NA,NA
"80","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1300131","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart AE",NA,NA,NA,"Reitz R",NA,"1953","09","04","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1300131","NL-U1300131","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1300131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0019151",NA,NA
"81","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1300132","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart AE",NA,NA,NA,"Reitz R; Klein RM",NA,"1954","03","02","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1300132","NL-U1300132","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1300132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0019152",NA,NA
"82","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1300133","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","11","Brazil","Rio Grande do Sul",NA,"S of Cerro Azul",NA,NA,NA,NA,NA,NA,"NL-U1300133","NL-U1300133","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1300133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0019153",NA,NA
"83","2020-02-08 09:06:52-03","NBC","NL-BOTANY","U.1606702","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa J","2016","01","07","Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil","Paraná",NA,"S. of Cêrro Azul. Forest on crest and flanks of ridge above vallely of Rio Pontagrossa.",NA,NA,NA,NA,NA,NA,"NL-U1606702","NL-U1606702","Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1606702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0070789",NA,NA
"84","2020-02-08 09:06:52-03","NBC","NL-BOTANY","WAG.1639680","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach GG",NA,NA,NA,"Hatschbach GG",NA,"1974","01","24","Brazil",NA,NA,"Rio Ribeira (mun. Cerro Azul) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1639680","NL-WAG1639680","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1639680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 09:06:52-03","NBC","NL-BOTANY","WAG.1639681","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach GG",NA,NA,NA,"Hatschbach GG",NA,"1974","01","24","Brazil",NA,NA,"Rio Ribeira (mun. Cerro Azul) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1639681","NL-WAG1639681","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1639681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","WAG0192314",NA,NA
"86","2020-11-04 11:09:07-03","ESALQ","ESA","123591","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","979.0","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02022","-47.31605","-24.02022","480","480","ESA123591",NA,"Árvore, 25m",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:09:07-03","ESALQ","ESA","128201","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"Ivanauskas, N.M.","2013","03","26","Polisel, R.T.","1075.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31","-24.02","-47.31","-24.02","516","516","ESA128201",NA,"Muda de 0,5 m de altura.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:09:07-03","ESALQ","ESA","66294","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"Silva, J.M. et al.","2853.0","1999","01","15","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA066294","ESA066294",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38172","auto",NA,NA,NA,NA
"89","2020-11-04 11:09:07-03","ESALQ","ESA","33949","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"Árbocz, G.F. et al.","32668.0","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA033949","ESA033949",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38172","auto",NA,NA,NA,NA
"90","2020-11-04 11:09:07-03","ESALQ","ESA","37762","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","312.0","1997","12","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA037762","ESA037762",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA
"91","2020-11-04 11:09:07-03","ESALQ","ESA","86810","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Kuntz, J.","2015","08","26","Oliveira, A.C.P.","11.0","2002","09","19","Brasil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,"ESA086810","ESA086810",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12311","auto",NA,NA,NA,NA
