"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","recordNumber","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"142","2020-09-12 05:00:02-03","US","US","1543623","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","J. F. Macbride","1923","5","20","South America - Neotropics","Peru",NA,NA,NA,NA,"US03071049","Huacachi, Estacion near Muna.",NA,"Apiales","A. Rich.","4090",NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1572849","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","F. W. Pennell","1917","12","21","South America - Neotropics","Colombia","Tolima",NA,NA,NA,NA,"Department of Tolima, La Trinidad Libano.",NA,"Apiales","A. Rich.","3204",NA,NA,NA,NA,NA,"1000","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1400750","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. H. Ule","1888","3",NA,"South America","Brazil","Santa Catarina",NA,NA,NA,"US03071052","Kriechend auf Felsen des linken Ufers von Itoyahy bei Blumenau, Pr. St. Catharina.",NA,"Apiales","A. Rich.","737",NA,NA,NA,"US03071052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","3428079","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","A. Fernandez",NA,NA,NA,"South America - Neotropics","Venezuela","Merida",NA,NA,NA,"US03071185","Municipio Libertador. Parque Nacional Sierra nevada. Carretera Mérida-El Morro, entre km 10 y 26, hasta el poblado de Camacho.",NA,"Apiales","A. Rich.","12187",NA,NA,NA,"US03071185_01","Mendoza, M.","2600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2892496","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","T. Pederson","1967","10","19","South America","Paraguay","Misiones",NA,NA,NA,"US03071055","Estancia La Soledad, Santiago, Dep. Misiones.",NA,"Apiales","A. Rich.","8656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","3708414","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","W. Meier, G. Missalek & P. Leitner","2001","6","2","South America - Neotropics","Venezuela","Aragua",NA,NA,NA,"US03071042","Distrito San Casimiro, Serrania del Interior: vertiente sur: al noreste del embalse de Camatagua salto del Rio Cura.",NA,"Apiales","A. Rich.","8191",NA,"-66.88","-10","US03071042_01",NA,"870","870",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","3537044","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","S. Lægaard","1999","2","5","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,NA,NA,"US03071043","From Romerillos Altos ca two hours walk on trails along Rio Jamboy and small quebradas.",NA,"Apiales","A. Rich.","19554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","2557780","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","L. Smith & R. M. Klein","1964","12","4","South America","Brazil","Santa Catarina",NA,NA,NA,"US03071057","Mun. Agua Doce: Bog, river bank, and campo, Campos de Palmas, 15-19 km south of Horizonte (Paraná).",NA,"Apiales","A. Rich.","13596",NA,"-51.62","-26.73","US03071057_01",NA,"1100","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","2778624","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","I. Sánchez Vega","1975","4","22","South America - Neotropics","Peru","Cajamarca",NA,NA,NA,"US03071054","Procedencia: Ladera que converge a la Colpa, Prov: Cajamarca, Dpto.: Cajamarca.",NA,"Apiales","A. Rich.","1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2469750","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","P. C. Hutchison & J. K. Wright","1964","1","8","South America - Neotropics","Peru","Lambayeque",NA,NA,NA,"US03071058","The Andes, Km. 28 east of Olmos, vicinity of El Salvador restaurant, Mesones-Muro Highway between Olmos and Jaen, Province and Department of Lambayeque.",NA,"Apiales","A. Rich.","3476",NA,NA,NA,"US03071058_01",NA,"1150","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","227529","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. Palmer","1854",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"US03071050","The River Plata and Adjacent Countries, near H. pusilla.",NA,"Apiales","A. Rich.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","2403391","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Reitz & Klein, --","1959","1","12","South America","Brazil","Santa Catarina",NA,NA,NA,"US03071059","Serra do Oratório, Bom Jardim, S. Joaquim.",NA,"Apiales","A. Rich.","8126",NA,NA,NA,"US03071059_01",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","2055585","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","A. Macedo","1948","6","29","South America","Brazil",NA,NA,NA,NA,"US03071063","Fundao, Municipio Ituiutaba.",NA,"Apiales","A. Rich.","1122",NA,NA,NA,"US03071063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","1572851","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. Andre",NA,NA,NA,"South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,"US03071045",NA,NA,"Apiales","A. Rich.","K745",NA,NA,NA,"US03071045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","1358691","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. P. Killip & A. C. Smith","1929","6","6","South America - Neotropics","Peru","Junín",NA,NA,NA,"US03071064","Dept. Junín: Huacapistana, open hillside.",NA,"Apiales","A. Rich.","24227",NA,NA,NA,NA,NA,"1800","2400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","1399852","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","O. Buchtien","1926","12","11","South America - Neotropics","Bolivia",NA,NA,NA,NA,"US03071048","Mapiri Región: San Carlos.",NA,"Apiales","A. Rich.","1162",NA,NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","1419396","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","M. Bang","1894","9",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,"US03071047","Caroico, Yungas.",NA,"Apiales","A. Rich.","2442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"159","2020-09-02 16:20:18-03","Cenargen","CEN","105843","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Vali Joana Pott","2002","11","16",NA,"Brasil","MS","Exsicatas",NA,"Erva rasteira sobre rochas entre hepáticas. Córrego com afloramento rochoso e briófitas com mata ciliar. Doação Herbário HMS nº 5051","CEN00105843","Local Rodovia MS-267, Km 552, Rio Caracol, Balneário da Fazenda Margarida.",NA,NA,"A.Rich.","6013","BELA VISTA","-56.761666","-21.680555","CEN00105843","Bruno Irgang",NA,NA,"2003",NA,NA,"06",NA,"-56.761666","-21.680555",NA,NA,NA,NA,NA,"1"
"160","2021-03-15 18:25:04-03","USP","SPF","212703","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Fiaschi, P","2012","01","13",NA,"Brasil","Rio de Janeiro",NA,NA,"Erva estolonífera rasteira. Frutos imaturos verdes.; Floresta Ombrófila Densa Montana (Mata Atlântica). Coletada entre rochas na área da cachoeira.","SPF00212703","Parque Nacional do Itatiaia, Trilha para a cachoeira Véu de Noiva.",NA,NA,"A.Rich.","3861","Itatiaia","-44.618639","-22.428583","SPF00212703","Fiaschi, P","1070","1070","2012",NA,NA,"01","20","-44.618639","-22.428583",NA,NA,NA,NA,NA,NA
"161","2021-03-15 18:25:04-03","USP","SPF","212716","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Fiaschi, P","2012","06","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Erva em local úmido junto ao curso do rio. Frutos maduros acastanhados.; Floresta de galeria.","SPF00212716","Parque das Cachoeiras",NA,NA,"A.Rich.","3916","Bonito","-56.504806","-21.001389","SPF00212716","Fiaschi, P","360","360","2012",NA,NA,"06",NA,"-56.504806","-21.001389",NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:15:38-03","USP","SPF","91648","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Harley, RM","1992","02","17",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091648",NA,NA,NA,"A.Rich.","s.n.","Abaíra","-41.9","-13.266667","SPF00091648","Corrêa, IP","1610","1610","1996",NA,NA,"08","16","-41.9","-13.266667",NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:15:38-03","USP","SPF","91652","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Sano, PT","1992","02","24",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091652",NA,NA,NA,"A.Rich.","s.n.","Abaíra","-41.9","-13.266667","SPF00091652","Corrêa, IP","1700","1800","1996",NA,NA,"08","16","-41.9","-13.266667",NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:15:38-03","USP","SPF","127157","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Harley, RM","1997","03","04",NA,"Brasil","Bahia",NA,NA,NA,"SPF00127157",NA,NA,NA,"A.Rich.","6001","Morro do Chapéu","-41.1561012268066","-11.5500001907349","SPF00127157","Pirani, JR",NA,NA,"1999","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-25 13:51:27-03","UNIVILLE","JOI","6001","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Giampaolo","1999","10","19",NA,"Brasil","Santa Catarina",NA,NA,"Museu Botânico Municipal - Herbário Joinville - 202","JOI006001","Entrada do Castelo dos Bugres.",NA,NA,"A.Rich.",NA,"Joinville","-48.8456001281738","-26.3043994903564","JOI006001","Condorcet Aranha",NA,NA,"1999","37150","auto","02","26",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:10:50-03","UEFS","HUEFS","177977","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Melo, E.","2011","09","02",NA,"Brasil","Bahia",NA,NA,"Mata ciliar antropizada.","HUEFS0177977","Povoado Ventura, margens do rio Ventura.","Angiospermae","Apiales","A.Rich.","10438","Morro do Chapéu","-40.993889","-11.675",NA,NA,"720","720",NA,NA,NA,NA,NA,"40W59'38''","11S40'30''","Asteranae",NA,NA,NA,NA,NA
"167","2017-04-20 14:47:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. Asplund","1956","2","14","South America","Ecuador","Napo",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"19365",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"19365",NA
"168","2019-01-25 15:38:25-02","IAC","IAC","5429","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","A.P. Viégas; C.M. Franco & A.S. Lima","1940","03","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Serra de Ubatuba",NA,NA,"A.Rich.","s/nº","Ubatuba","-45.0711","-23.4339",NA,"A. Gehrt",NA,NA,"1942",NA,NA,"04","28","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA
"169","2020-07-23 11:57:13-03","CEPLAC","CEPEC","83723","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","P. T. Sano","1998","03","28",NA,"Brasil","Bahia",NA,NA,NA,NA,"Tijuquinho.",NA,NA,NA,NA,"ABAÍRA","-41.9","-13.266667",NA,"Z. P. Correa",NA,NA,NA,NA,NA,NA,NA,"41W54'","13S16'",NA,"30/12/1996",NA,NA,NA,NA
"170","2020-11-12 16:58:04-03","UEL","FUEL","41211","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","T.I.N. de Azevedo; S.I. de Azevedo","2006","05","30",NA,"Brasil","Paraná",NA,NA,NA,"FUEL018163","Fazenda Monte Alegre, à beira do ribeirão Varanal.","Tracheophyta","Apiales","A.Rich.","373","Telêmaco Borba","-50.58975","-24.337056",NA,"T.I.N. de Azevedo",NA,NA,"2019",NA,NA,"02","11","-50.58975","-24.337056",NA,NA,NA,NA,NA,NA
"171","2020-11-12 16:58:04-03","UEL","FUEL","42653","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","T.I.N. de Azevedo; S.I. de Azevedo","2006","05","29",NA,"Brasil","Paraná",NA,NA,NA,"FUEL018166","Fazenda Monte Alegre, à beira do ribeirão Varanal","Tracheophyta","Apiales","A.Rich.","601","Telêmaco Borba","-50.560333","-24.33325",NA,"T.I.N. de Azevedo",NA,NA,"2019",NA,NA,"02","11","-50.560333","-24.33325",NA,NA,NA,NA,NA,NA
"172","2020-11-12 16:58:04-03","UEL","FUEL","32530","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Kranz, WM; Cassiano, J","2002","08","12",NA,"Brasil","Paraná",NA,NA,NA,NA,"Orquidário da Universidade Estadual de Londrina, estufas","Tracheophyta","Apiales","A.Rich.","811","Londrina","-51.1627998352051","-23.3103008270264",NA,"Kranz, WM",NA,NA,"2002","63728","auto","08","12",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:52:59-03","UnB","UB","158028","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Heringer, EP; Eiten, G","1975","09","18","Southern America","Brasil","Minas Gerais",NA,NA,"Low secondary forest with some tall trees of original evergreen broad-leaf virgin forst. Undergrowth cleared. On open saturated soil at lake shore, back by above forest",NA,"Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua, guest house","Dicotyledoneae",NA,"A.Rich.","15157","Marliéria","-42.6","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.6","-19.766667",NA,NA,NA,NA,NA,NA
"174","2019-11-01 14:52:59-03","UnB","UB","158020","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Heringer, EP; Eiten, G","1975","09","18","Southern America","Brasil","Minas Gerais",NA,NA,"Low secondary forest with some tall trees of original evergreen broadleaf virgin forest. Undergrowth cleared. On open soil at lake shore, edge of above forest.",NA,"Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near Casa da Tábua guest house.","Dicotyledoneae",NA,"A.Rich.","15157","Marliéria","-42.6","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.6","-19.766667",NA,NA,NA,NA,NA,NA
"175","2020-08-20 14:54:36-03","UFSC","FLOR","51277","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Trevisan, R.","2013","12","07",NA,"Brasil","Santa Catarina",NA,NA,NA,"FLOR0051277","Parque Nacional (PARNA) São Joaquim.",NA,"Apiales","A.Rich.","1392","Urubici","-49.618611","-28.146944","FLOR0051277","Trevisan, R.; et alii","1344","1344","2013",NA,NA,"12","18","49º37'7''W","28º8'49''S",NA,NA,NA,NA,NA,NA
"176","2020-08-20 14:54:36-03","UFSC","FLOR","53648","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","2013","11","25",NA,"Brasil","Paraná",NA,NA,NA,"FLOR0053648","Área pertencente à REVIS de Campos de Palmas. Contato Joaquim Ribas.",NA,"Apiales","A.Rich.","764","Palmas","-51.607222","-26.533056","FLOR0053648","Campestrini, S.","1247","1247","2013",NA,NA,"12","11","51º36'26''W","26º31'59''S",NA,NA,NA,NA,NA,NA
"177","2020-08-20 14:54:36-03","UFSC","FLOR","57923","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Fiaschi, P.; et alii","2012","01","13",NA,"Brasil","Rio de Janeiro",NA,NA,"Erva estolonífera rasteira. Frutos imaturos verdes","FLOR0057923","Parque Nacional do Itatiaia. Trilha para a cachoeira Véu de Noive. Floresta Ombrófila Densa Montana (Mata Atlântica).",NA,"Apiales","A.Rich.","3861","Itatiaia","-44.618611","-22.428611","FLOR0057923","Fiaschi, P.","1070","1070","2012",NA,NA,"01","20","44º37'7''W","22º25'43''S",NA,NA,NA,NA,NA,NA
"178","2020-08-20 14:54:36-03","UFSC","FLOR","65715","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Nery, E.K.; Fiaschi, P.; Richetti, E.","2018","01","26",NA,"Brasil","Espírito Santo",NA,NA,"Erva rupícula e estolonífera, frutos amarelos","FLOR0065715","Parque Nacional do Caparaó, estrada para a Tronqueira.",NA,"Apiales","A.Rich.","82","Dores do Rio Preto","-41.8452987670898","-20.6888999938965","FLOR0065715","Nery, E.K.",NA,NA,"2018","23972","auto","01","26",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-20 14:54:36-03","UFSC","FLOR","65680","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Nery, E.K.; Lobão, A.Q.","2017","04","09",NA,"Brasil","Rio de Janeiro",NA,NA,"Erva rupícula estolonífera, frutos amarelos","FLOR0065680","Parna da Serra dos Órgãos, trilha para os Três Picos.",NA,"Apiales","A.Rich.","47","Teresópolis","-42.9655990600586","-22.4122009277344","FLOR0065680","Nery, E.K.",NA,NA,"2017","38539","auto","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","St.-Hil, A",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"loco non adnotato",NA,NA,"A.Rich.","D431",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Schomburgk, MR",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,"prope Montevideo",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Commerson, P",NA,NA,NA,"Southern America","Uruguay",NA,NA,NA,NA,NA,"prope Montevideo",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","St.-Hil, A",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"loco non adnotato",NA,NA,"A.Rich.","580",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Spruce, R",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Vidi etiam e Peruvia orientali in monte Campana prope Tarapoto",NA,NA,"A.Rich.","4457",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Widgren, JF",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"loco non adnotato",NA,NA,"A.Rich.","1240",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"in Brasilia australi",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Lindberg, GA",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"prope Caldas",NA,NA,"A.Rich.","249",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Riedel, L",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"in Serra d'Estrella",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Weddell, HA",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"in Serra d'Estrella",NA,NA,"A.Rich.","827",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Langsdorff, GH (Baron)",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"in Serra d'Estrella",NA,NA,"A.Rich.","320",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Beyrich, HC",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Habitat in Brasiliae prov. Rio de Janeiro ad fluvium Paquequer in rupibus umbrosis",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Warming, JEB",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"in prov. Minas Geraes ad Lagoa Santa",NA,NA,"A.Rich.","s.n.",NA,NA,NA,"P11P1N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:33:11-03","UFRGS","ICN","127567","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Pott, VJ; Pott, A; Hatschbach, G; Silva N°, J","2002","11","16","América do Sul","Brasil","MS",NA,NA,NA,NA,"Rodovia BR-267 Km 552 Rio Caracol Balneário da Fazenda Margarina. Lat 21°40'50.1''S. Long 56°45'41.9''57''W","Dicotyledon",NA,"A.Rich.","6013","Bela Vista","-56.761389","-21.680556",NA,"Irgang, BE; Paz, J",NA,NA,NA,NA,NA,NA,NA,"-56.761389","-21.680556",NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:33:11-03","UFRGS","ICN","149120","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Boldrini, II; Miotto, STS; Mentz, LA; Matzenbacher, NI","2004","10","13","América do Sul","Brasil","RS",NA,NA,NA,NA,"Vacaria para Bom Jesus, Distrito Itaimbezinho.","Dicotyledon",NA,"A.Rich.","1411","Bom Jesus","-50.575556","-28.671111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.575556","-28.671111",NA,NA,NA,NA,NA,NA
