"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"48","2021-03-15 16:37:00-03","NY","NYBG","469034","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. de Vattimo","L. B. Smith","1964","10","19","Brazil","Santa Catarina","Itapiranga","Santo Antonio","-53.78","-27.12",NA,NA,"200","250","NY00469034","NY00469034_01",NA,NA,NA,"12739","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246158' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","469035","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. de Vattimo","L. B. Smith","1964","10","12","Brazil","Santa Catarina","Erval Velho","Above Rio Leao, southeast of Herval Velho","-51.42","-27.25",NA,NA,"600","700","NY00469035","NY00469035_01",NA,NA,NA,"12415","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","469078","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","H. H. van der Werff","E. M. Zardini","1994","12","26","Paraguay","Alto Paraná",NA,"Estancia Rio Bonito. Forest III, western part.","-54.8139","-25.6303",NA,NA,NA,NA,"NY00469078",NA,NA,NA,NA,"41804","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246152' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","355460","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata grandifolia","Mez",NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00355460","NY00355460_01",NA,NA,NA,"4484","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=233366' target='other'> <mi>dwc_moreinfo</mi></a>","isosyntype","South America","sheet",NA,"Magnoliophyta","Laurales","grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","355461","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata grandifolia","Mez",NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00355461","NY00355461_01 NY00355461_02",NA,NA,NA,"4876","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=233367' target='other'> <mi>dwc_moreinfo</mi></a>","isosyntype","South America","sheet",NA,"Magnoliophyta","Laurales","grandifolia",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","469033","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. de Vattimo","L. B. Smith","1964","10","15","Brazil","Santa Catarina","Aguas de Chapecó","Near Aguas de Chapecó","-52.92","-27.12",NA,NA,"280","350","NY00469033","NY00469033_01",NA,NA,NA,"12568","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246157' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","469046","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","A. Gehrt","F. C. Hoehne","1928","11","05","Brazil","Paraná","Jaguariaíva",NA,"-49.7056","-24.2511",NA,NA,NA,NA,"NY00469046","NY00469046_01",NA,NA,NA,"23419","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246148' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","469044","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","R. Callejas Posada","P. E. Gibbs","1976","11","08","Brazil","São Paulo","Cunha","Estrada Cunha a Parati","-44.852794","-23.155388",NA,NA,NA,NA,"NY00469044","NY00469044_01",NA,NA,NA,"3446","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246154' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02423582","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"M. L. Brotto","2011","10","12","Brazil","Paraná","Curitiba","Bairro Uberaba","-49.221339","-25.477553",NA,NA,"905",NA,"NY02423582","NY02423582_01",NA,NA,NA,"774","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","469057","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","A. O. S. Vieira","J. da Cruz","1988","10","18","Brazil","Paraná","Cascavel","Parque Ecologico Paulo Gorski","-53.4553","-24.9558",NA,NA,NA,NA,"NY00469057","NY00469057_01",NA,NA,NA,"193","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","469051","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","B. Coe-Teixeira","J. C. Lindeman","1966","11","05","Brazil","Paraná",NA,"En route to usina on the Rio Iguaçu",NA,NA,NA,NA,NA,NA,"NY00469051","NY00469051_01",NA,NA,NA,"2846","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246177' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","469054","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. Pedralli","G. G. Hatschbach","1968","08","08","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.8342","-25.4769",NA,NA,"100","300","NY00469054","NY00469054_01",NA,NA,NA,"19577","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246160' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00918097","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","R. C. Barneby; C. K. Allen","J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","Ad Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,"NY00918097","NY00918097_01",NA,NA,NA,"s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985970' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00469043","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. B. Baitello","E. P. Heringer","1988","06","03","Brazil","Minas Gerais",NA,"3km de Paraopeba, Faz. do Rasgao",NA,NA,NA,NA,NA,NA,"NY00469043","NY00469043_01",NA,NA,NA,"5390","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246144' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00918094","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. Pedralli","G. G. Hatschbach","1976","03","26","Brazil","Tocantins","Filadélfia","Arapoema.","-47.4903","-7.3361",NA,NA,NA,NA,"NY00918094","NY00918094_01",NA,NA,NA,"38374","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985962' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","887011","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","G. G. Hatschbach","1998","11","17","Brazil","Paraná",NA,"Virmond, arredores.",NA,NA,NA,NA,NA,NA,"NY00887011","NY00887011_01",NA,NA,NA,"68766","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069722' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","469045","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. de Vattimo","R. M. Klein","1962","12","07","Brazil","Santa Catarina","Caçador","Rio do Bugre","-51.0147","-26.7756",NA,NA,"800","800","NY00469045","NY00469045_01",NA,NA,NA,"3453","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246155' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","469047","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","P. Carvalho","1972","09","29","Brazil","Paraná","Irati","Col. Estadual","-50.6508","-25.4672",NA,NA,NA,NA,"NY00469047","NY00469047_01",NA,NA,NA,"29","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246165' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","469031","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","G. G. Hatschbach","1972","11","22","Brazil","Paraná","Clevelândia","Petry","-52.4706","-26.3958",NA,NA,NA,NA,"NY00469031","NY00469031_01",NA,NA,NA,"30831","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246164' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1039654","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","M. L. Brotto","M. L. Brotto","2009","02","22","Brazil","Paraná","Prudentópolis",NA,"-50.9597","-25.0431",NA,NA,"1000",NA,"NY01039654","NY01039654_01",NA,NA,NA,"300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488697' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","469053","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","H. H. van der Werff","O. dos S. Ribas","1998","11","02","Brazil","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.9483","-24.5261",NA,NA,NA,NA,"NY00469053","NY00469053_01",NA,NA,NA,"2801","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246153' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","355459","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"P. Clausen",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00355459","NY00355459_01",NA,NA,NA,"101","h. DC. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246180' target='other'> <mi>dwc_moreinfo</mi></a>","possible type","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","469292","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"R. Reitz","1965","12","10","Brazil","Santa Catarina","Itaiópolis","Itaió, Itaiópolis","-49.9064","-26.3367",NA,NA,"1000","1000","NY00469292","NY00469292_01",NA,NA,NA,"17376","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","469052","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","O. dos S. Ribas","1996","02","11","Brazil","Santa Catarina","Campos Novos","Rod. BR-470, Fazenda Carazinho","-51.2247","-27.4019",NA,NA,NA,NA,"NY00469052","NY00469052_01",NA,NA,NA,"1247","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","469030","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","G. G. Hatschbach","1969","10","22","Brazil","Paraná","Sao Miguel do Iguaçu","Rod. BR 277","-54.2378","-25.3483",NA,NA,NA,NA,"NY00469030","NY00469030_01",NA,NA,NA,"22604","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246163' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00918095","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","R. C. Barneby; C. K. Allen","P. Clausen","1841",NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"NY00918095","NY00918095_01",NA,NA,NA,"14","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985967' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","469058","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. Isernhagen; S. M. S. M. Borgo","I. Isernhagen","1997","10","05","Brazil","Paraná","Três Barras do Paraná","Estrada para Reserva do Rio Guarani","-53.17","-25.42",NA,NA,NA,NA,"NY00469058","NY00469058_01",NA,NA,NA,"145","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246145' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","469038","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","R. C. Barneby; C. K. Allen","P. Clausen","1832",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00469038","NY00469038_01",NA,NA,NA,"22","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246146' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","469055","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","G. G. Hatschbach","G. G. Hatschbach","1996","02","24","Brazil","Paraná","Pinhao","Rio Jordao, Salto da Tia Chica","-51.6594","-25.6958",NA,NA,NA,NA,"NY00469055","NY00469055_01",NA,NA,NA,"64524","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","469293","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.",NA,"K. Kubitzki","1981","12","11","Brazil","São Paulo","Cunha","Estrada para Cunha, Reserva Florestal Estadual de Cunha","-44.9597","-23.07",NA,NA,NA,NA,"NY00469293","NY00469293_01",NA,NA,NA,"8118","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","469032","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","I. de Vattimo","L. B. Smith","1964","10","23","Brazil","Santa Catarina","Abelardo Luz","By Rio Chapecozinho","-52.37","-26.73",NA,NA,"800","800","NY00469032","NY00469032_01",NA,NA,NA,"12895","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246156' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","355462","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata parvifolia","Mez",NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00355462","NY00355462_01",NA,NA,NA,"4590","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381325' target='other'> <mi>dwc_moreinfo</mi></a>","isotype","South America","sheet",NA,"Magnoliophyta","Laurales","parvifolia",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-03-20 11:47:15-03","MCN-PUC-MINAS","HPUC-MG","ANG2738","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata",NA,NA,"Maielo, J.","2009","09","14","Brasil","Minas Gerais",NA,"Congonhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","2874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Christianini, S.R.","1997","10","09","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"BOTU002874",NA,NA,NA,NA,"659","Árvore 5m, caule liso, folhas cartáceas com pilosidade ferrugínea, flores brancas com forte odor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","1966","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Kamagawa, A.I.","1972","09","06","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU001966",NA,NA,NA,NA,"206972","Arbusto 1m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","1967","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Pellegrini, E.","1972","09","06","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU001967",NA,NA,NA,NA,"206972","Árvore 2m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","20582","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Motanholi, R.","1996","04","30","Brasil","São Paulo","São Manuel",NA,NA,NA,"9999","9999",NA,NA,"BOTU020582",NA,NA,NA,NA,"168","Árvore 6m, caule semi-rugoso, folhas coriáceas, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","1968","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Rodrigues, J.M.U.","1972","09","06","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU001968",NA,NA,NA,NA,"15","Arbusto 3m, flores roxas em inflorescência do tipo decásio, folhas alternas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","30073","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Ferraz, E.O.","2012","09","02","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU030073",NA,NA,NA,NA,"8","Árvore, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","1963","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Souza, E.P.","1972","09","06","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU001963",NA,NA,NA,NA,"30","Árvore 8m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","30068","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Ferraz, E.O.","2012","09","02","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU030068",NA,NA,NA,NA,"3","Árvore, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","26670","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Ferreira, J.A.","1998","11","10","Brasil","Paraná","Reserva",NA,NA,NA,"9999","9999",NA,NA,"BOTU026670",NA,NA,NA,NA,NA,"Árvore 16m, botões florais amarelos, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","30072","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Ferraz, E.O.","2012","09","02","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU030072",NA,NA,NA,NA,"7","Árvore, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
