"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2214","2019-10-07 09:20:51-03","UEFS","HUEFS","1726","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Noblick, L.R.","1982","12","01","Brasil","Bahia","Camacan",NA,"-38.3","-12.483333","38W18'","12S29'",NA,NA,"HUEFS0001726","HUEFS0001726","2267",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2215","2019-10-07 09:20:51-03","UEFS","HUEFS","74302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Harley, R.M.","2003","01","30","Brasil","Bahia","Rio de Contas","Arredores da cidade.","-41.816667","-13.577778","41W49'0''","13S34'40''","980","980","HUEFS0074302","HUEFS0074302","54573","Solo encharcado.",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2216","2019-10-07 09:20:51-03","UEFS","HUEFS","4036","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Mori, S.A.","1979","07","20","Brasil","Bahia","Livramento do Brumado",NA,"-41.816667","-13.633333","41W49'","13S38'","600","600","HUEFS0004036","HUEFS0004036","12273",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2217","2019-10-07 09:20:51-03","UEFS","HUEFS","88592","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Jesus, N.G.","2003","02","19","Brasil","Bahia","Alagoinhas","Campus II / UNEB","-38.4","-12.166667","38W24'0''","12S10'0''",NA,NA,"HUEFS0088592","HUEFS0088592","1714","Floresta ombrófila densa em estágio avançado de regeneração.",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2218","2019-10-07 09:20:51-03","UEFS","HUEFS","88789","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Salimena-Pires, F.R.","2004","02","23","Brasil","Minas Gerais","Rio Preto","Faz. Da Tiririca, entre Rio Preto e Olaria","-43.935556","-21.966667","43W56'8''","21S58'0''",NA,NA,"HUEFS0088789","HUEFS0088789","1249",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2219","2019-10-07 09:20:51-03","UEFS","HUEFS","2189","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.P.Silva","2016","02",NA,"Santanna, W.","1973","06","16","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0002189","HUEFS0002189","67",NA,NA,NA,NA,"Angiospermae","Poales",NA,"26018","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2220","2019-10-07 09:20:51-03","UEFS","HUEFS","62654","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","L.P.Silva","2016","11",NA,"Guedes, M.L.S.","1996","06","25","Brasil","Bahia","Xique-Xique","Margem da lagoa de Itaparica.","-42.763333","-11.0175","42W45'48''","11S1'3''","527","527","HUEFS0062654","HUEFS0062654","PCD3061",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2221","2021-03-04 11:16:02-03","UEFS","HUEFS","80696","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","flavescens","Pycreus flavescens",NA,NA,NA,NA,NA,"Amado, R.","2000","05","12","Brasil","Ceará","Cascavel","045, 5km após a Lagoa de Cascavel.","-38.2419013977051","-4.13305997848511",NA,NA,NA,NA,"HUEFS0080696","HUEFS0080696","261",NA,NA,NA,NA,"Angiospermae","Poales",NA,"42722","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2222","2019-10-07 09:20:58-03","UEFS","HUEFS","103264","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","flavescens","Pycreus flavescens","(L.) Rchb.",NA,NA,NA,NA,"Martins, S.","2005","03","21","Brasil","Pernambuco","Agrestina","Pedra do Careca.","-35.9446983337402","-8.4580602645874",NA,NA,NA,NA,"HUEFS0103264","HUEFS0103264","86",NA,NA,NA,NA,"Angiospermae","Poales",NA,"13588","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2223","2019-10-07 09:20:58-03","UEFS","HUEFS","27350","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","M.Alves","2005","12",NA,"França, F.","1997","05","04","Brasil","Bahia","Anguera","Lagoa 3.","-39.111667","-12.225","39W6'42''","12S13'30''",NA,NA,"HUEFS0027350","HUEFS0027350","2225","Lagoa",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2224","2019-10-07 09:20:58-03","UEFS","HUEFS","4370","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","olfersianus","Pycreus olfersianus","Urb.","A.C.Araújo","2001","07",NA,"Noblick, L.R.","1985","03","12","Brasil","Bahia","Iaçu",NA,"-40.116667","-12.716667","40W7'","12S43'",NA,NA,"HUEFS0004370","HUEFS0004370","3596",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2225","2019-10-07 09:20:58-03","UEFS","HUEFS","25125","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","S.M.Costa","2008","10",NA,"França, F.","1996","12","08","Brasil","Bahia","Anguera","Lagoa 4, km 11, BA 052, lado NE.","-39.1","-12.216667","39W6'","12S13'","170","170","HUEFS0025125","HUEFS0025125","2004",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2226","2019-10-07 09:20:58-03","UEFS","HUEFS","180437","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Matos, E.N.de","2011","12","10","Brasil","Bahia","Caravelas","Mata da Chinesa.","-39.153889",NA,"39W9'14''","13S40'247''",NA,NA,"HUEFS0180437","HUEFS0180437","1010","Brejo (entre cordões)",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2227","2019-10-07 09:20:58-03","UEFS","HUEFS","38526","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","E.A.Rocha","1999","12",NA,"França, F.","1999","06","25","Brasil","Bahia","Jacobina","Lagoa Antônio Sobrinho","-40.555","-11.191111","40W33'18''","11S11'28''","450","450","HUEFS0038526","HUEFS0038526","3109","Vegetação herbácea arbustiva, solo arenoso encharcado.",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2228","2019-10-07 09:20:58-03","UEFS","HUEFS","5501","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Noblick, L.R.","1985","12","11","Brasil","Bahia","Salvador","Dunas de Itapuã, Lagoa do Abaeté.","-38.35","-12.933333","38W21'","12S56'",NA,NA,"HUEFS0005501","HUEFS0005501","4461","Restinga.",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2229","2019-10-07 09:20:58-03","UEFS","HUEFS","57990","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","S.M.Costa","2008","10",NA,"Ribeiro, T.","2001","04","04","Brasil","Bahia","Miguel Calmon","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próximo à sede do parque.","-40.535556","-11.388333","40W32'8''","11S23'18''","1040","1040","HUEFS0057990","HUEFS0057990","109","Mata de galeria",NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2230","2019-10-07 09:20:58-03","UEFS","HUEFS","62657","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","S.M.Costa","2008","10",NA,"Guedes, M.L.S.","1996","06","25","Brasil","Bahia","Xique-Xique","Margem da lagoa de Itaparica.","-42.763333","-11.0175","42W45'48''","11S1'3''","527","527","HUEFS0062657","HUEFS0062657","PCD3070",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"2231","2019-10-07 09:20:58-03","UEFS","HUEFS","44771","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","D.Simpson","2002","11",NA,"Giulietti, A.M.","2000","03","08","Brasil","Bahia","Rio de Contas","Atrás da Igreja de Santana.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"HUEFS0044771","HUEFS0044771","1921",NA,NA,NA,NA,"Angiospermae","Poales",NA,"49773","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2232","2019-10-07 09:20:58-03","UEFS","HUEFS","77562","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","A.R.O.Ribeiro","2016","02",NA,"Gomes, D.J.","1993","12","09","Brasil","Bahia","Feira de Santana","Logoa Fontinha - Santa Quitéria","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0077562","HUEFS0077562","21","Brejo, solo argiloso.",NA,NA,NA,"Angiospermae","Poales",NA,"46325","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2233","2019-10-07 09:20:58-03","UEFS","HUEFS","2176","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","S.M.Costa","2008","10",NA,"Noblick, L.R.","1979","08","25","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0002176","HUEFS0002176","78",NA,NA,NA,NA,"Angiospermae","Poales",NA,"26018","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2234","2019-10-07 09:20:58-03","UEFS","HUEFS","106020","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos var. circinatus","(Ridl.) H.B.Naithani & S.Biswas",NA,NA,NA,NA,"Ridley","1887",NA,NA,"Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0106020",NA,NA,NA,NA,NA,NA,"Angiospermae","Poales","var. circinatus","8269","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2235","2019-10-07 09:20:58-03","UEFS","HUEFS","50107","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Rocha, E.A.","2000","02","16","Brasil","Bahia","Mucugê","Chapada Diamantina. Área do Projeto Sempre Vivas, cerca de 2-3 Km da cidade de Mucugê. Material coletado em solo arenoso na trilha para o rio.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0050107","HUEFS0050107","561",NA,NA,NA,NA,"Angiospermae","Poales",NA,"52493","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2236","2019-11-01 16:07:28-03","UEFS","HUEFS","252540","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","Rottb.",NA,NA,NA,NA,"Cruz, A.P.O.","2015","03","28","Brasil","Pará","Parauapebas","FLONA de Carajás - Serra dos Carajás, Serra Norte N3.","-49.9021987915039","-6.06750011444092",NA,NA,NA,NA,"HUEFS0252540","HUEFS0252540","29",NA,NA,NA,NA,"Angiospermae","Poales",NA,"147801","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2237","2019-10-07 09:20:58-03","UEFS","HUEFS","171620","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Prata, A.P.","2006","04","03","Brasil","Sergipe","Pirambu","Pov. Lagoa Redonda.","-36.8560981750488","-10.7377996444702",NA,NA,NA,NA,"HUEFS0171620","HUEFS0171620","1175","Riacho Aningas e margens.",NA,NA,NA,"Angiospermae","Poales",NA,"22600","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2238","2019-10-07 09:20:58-03","UEFS","HUEFS","39698","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","S.M.Costa","2008","10",NA,"Funch, R.","1998","05","22","Brasil","Bahia","Lençóis","Vale do rio São José, área das antigas lavras de diamantes.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0039698","HUEFS0039698","54","Área degradada.",NA,NA,NA,"Angiospermae","Poales",NA,"47385","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2239","2019-10-07 09:20:58-03","UEFS","HUEFS","106020","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos var. circinatus","(Ridl.) H.B.Naithani & S.Biswas",NA,NA,NA,NA,"Ridley","1887",NA,NA,"Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0106020",NA,NA,NA,NA,NA,NA,"Angiospermae","Poales","var. circinatus","8269","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"2240","2019-09-04 19:54:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","olfersianus","Cyperus olfersianus",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Type [status unknown]","Monocotyledoneae",NA,NA,NA,NA,NA
"2241","2019-09-04 19:54:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","paraensis","Cyperus paraensis",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Type [status unknown]","Monocotyledoneae",NA,NA,NA,NA,NA
"2242","2016-11-03 09:36:33-02","F","FMNH-SEEDPLANTS","V0079756F","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos",NA,NA,NA,NA,NA,"S. Llatas Quiroz","1978","11","27","Peru","Lambayeque","Chiclayo","Río Reque","-79.78","-6.87",NA,NA,NA,NA,"V0079756F","V0079756F_01","367",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"2243","2019-09-04 18:14:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","setaceus","Cyperus setaceus",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"2244","2019-09-04 19:50:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Pycreus","propinquus","Pycreus propinquus",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Syntype","Monocotyledoneae",NA,NA,NA,NA,NA
"2245","2019-08-06 13:07:53-03","IAC","IAC","17691","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","J.M. Tucker","1942","04","03","J.M. Tucker","1942","04","03","El Salvador","Sonsonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1325","obtida da Universidade da Califórnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","2019-01-25 15:39:33-02","IAC","IAC","18691","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","A.P. Toledo","1961","04","12","A.P. Toledo","1961","04","08","Brasil","São Paulo","Monte Mor",NA,"-47.3158","-22.9467","-47.3158","-22.9467",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","2019-01-25 15:39:33-02","IAC","IAC","3241","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","J.S. Gonçalves","2018","02","15","G.P. Viégas; H.P. Krug & A.S. Costa (1)","1938","12","18","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2248","2019-01-25 15:34:40-02","IAC","IAC","3247","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","R.T. Clausen","1941","03","05","A.P. Viégas et al.","1938","12","18","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","2019-01-25 15:34:40-02","IAC","IAC","3488","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","R.T. Clausen & H.T. O#?#Neill","1942","06","09","G.P. Viégas","1939","03","20","Brasil","São Paulo","Pindorama","Barranca do Rio São Domingos","-48.9072","-21.1858","-48.9072","-21.1858",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","2019-01-25 15:39:33-02","IAC","IAC","9355","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","J. Santoro","1948","06","09","D.M. Dedecca","1948","06","02","Brasil","São Paulo","Pindamonhangaba","Campo Estação Experimental","-45.4617","-22.9239","-45.4617","-22.9239",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","2019-01-25 15:34:40-02","IAC","IAC","2353","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus","Rottb.","H.T. O#?#Neill","1941","03","05","A.P. Viégas & H.P. Krug","1938","10","16","Brasil","Rio de Janeiro","Cabo Frio","Praia de Cabo Frio, Salinas viveiro","-42.0186","-22.8794","-42.0186","-22.8794",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","2019-01-25 15:39:38-02","IAC","IAC","22654","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","C.F. Nardin","2016","04","04","A. Krapovickas; C.L. Cristóbal; M.M. Arbo; S.M. Pires & S.G. Tressens","1971","02","11","Argentina","Corrientes","Ituzaingó","12 km de estrada Nacional 12, a caminho de San Carlos","-56.7333","-27.5667","-56.7333","-27.5667",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","2019-01-25 15:39:38-02","IAC","IAC","54515","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","L.T. Eiten","1970","06","28","B.V. Skvortsov","1964","01","28","Brasil","São Paulo","São Paulo","Parque do Estado, ca. 10 km ao sul do centro de São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","2020-07-23 12:04:16-03","CEPLAC","CEPEC","10695","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavens","Cyperus flavens",NA,"T. Koyama",NA,NA,NA,"R. M. Harley","1974","01","25","Brasil","Bahia","RIO DE CONTAS","2Km ao N da cidade, planicie Rio Brumado.","-41.833333","-13.583333","41W50'0","13S35'0",NA,NA,NA,NA,"15510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"2255","2020-07-23 12:04:16-03","CEPLAC","CEPEC","17153","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"L. R. Noblick",NA,NA,NA,"S. A. Mori","1979","07","19","Brasil","Bahia","livramento do brumado","Km 5 Rod. Liv. do Brumado/Rio de Contas","-41.816667","-13.633333","41W49'0","13S38'0",NA,NA,NA,NA,"12273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"2256","2020-07-23 12:04:16-03","CEPLAC","CEPEC","107480","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"M. L. Guedes",NA,NA,NA,"L. O. Magalhães","2003","12","21","Brasil","Bahia","IGRAPIÚNA","Litoral Sul. Rodotec - Comunidade Vargido.","-39.133333","-13.816667","39W8'","13S49'",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2004",NA,NA,NA,NA
"2257","2020-07-23 12:04:16-03","CEPLAC","CEPEC","19379","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","1977","03","25","Brasil","Bahia","RIO DE CONTAS","2Km N Vila do Rio de Contas p/ cachoeira do Rio Brumado.","-41.833333","-13.566667","41W50'0","13S34'0",NA,NA,NA,NA,"19984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/11/1978",NA,NA,NA,NA
"2258","2020-07-23 12:04:16-03","CEPLAC","CEPEC","27956","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"L. R. Noblick",NA,NA,NA,"R. M. Harley","1980","04","23","Brasil","Bahia","CORRENTINA","Chapadao Ocidental da Bahia. Margem do Rio Corrente, próx. a Correntina.","-44.633333","-13.333333","44W38'0","13S20'0",NA,NA,NA,NA,"21635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"2259","2020-07-23 12:04:16-03","CEPLAC","CEPEC","83888","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"A. C. Araujo",NA,NA,NA,"A. C. Araújo","2000","01","29","Brasil","Bahia","RIO DE CONTAS","3Km ao S da cidade em direção a Livramento do Brumado. Beira da estrada.",NA,"-13.616667","41W48'67","13S37'0",NA,NA,NA,NA,"1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA,NA
"2260","2020-07-23 12:04:17-03","CEPLAC","CEPEC","103349","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos",NA,"F. França",NA,NA,NA,"F. França","1996","12","08","Brasil","Bahia","anguera","Lagoa 4, Km 11, BA-052, lado NE.","-39.1","-12.216667","39W6'","12S13'",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"2261","2020-07-23 12:04:17-03","CEPLAC","CEPEC","66620","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos",NA,"M. Alves",NA,NA,NA,"J. A. de Jesus","1995","04","10","Brasil","Bahia","ILHÉUS","Castelo Novo. Ramal entr. Km 20 Rod. Ilheus/Itabuna a dir., sede Est. Exp. do Rio Almada a 4,5Km ao N da entr.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"2145",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"28/02/2000",NA,NA,NA,NA
"2262","2020-07-23 12:04:17-03","CEPLAC","CEPEC","99184","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos",NA,"E. A. Rocha",NA,NA,NA,"E. A. Rocha","2002","03","15","Brasil","Bahia","UNA","Fazenda Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"1022",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"15/03/2002",NA,NA,NA,NA
"2263","2020-07-23 12:04:17-03","CEPLAC","CEPEC","10759","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"T. Koyama",NA,NA,NA,"R. M. Harley","1974","02","28","Brasil","Bahia","SENHOR DO BONFIM","12Km ao N da cidade. Serra da Jacobina, ao W Estiva, BA-130 p/ Juazeiro.","-40.25","-10.3","40W15'0","10S18'0",NA,NA,NA,NA,"16551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA
"2264","2020-07-23 12:04:17-03","CEPLAC","CEPEC","10698","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"T. Koyama",NA,NA,NA,"R. M. Harley","1974","03","21","Brasil","Bahia","PORTO SEGURO","Ao N da cidade.","-39.05","-16.433333","39W3'0","16S26'0",NA,NA,NA,NA,"17275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"2265","2020-07-23 12:04:17-03","CEPLAC","CEPEC","19401","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","1977","01","16","Brasil","Bahia","ALCOBAÇA","12Km ao N da Rod. Entre Alcobaça e Prado.","-39.216667","-17.483333","39W13'0","17S29'0",NA,NA,NA,NA,"18008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/11/1978",NA,NA,NA,NA
