"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2119","2020-11-12 16:59:08-03","UEL","FUEL","12264","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Zangaro Filho, W; et al.","s.n.","1990","03","09","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2120","2020-11-12 16:59:09-03","UEL","FUEL","17148","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Vieira, AOS; et al.","s.n.","1990","03","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2121","2020-11-12 16:59:09-03","UEL","FUEL","21198","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"Cloclet, FA; Souza, LRM; Alves, J","s.n.","1997","08","20","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2122","2020-11-12 16:59:09-03","UEL","FUEL","22955","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"Luz, BB","s.n.","1995","05","10","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2123","2020-11-12 16:59:09-03","UEL","FUEL","8013","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Pimenta, JA; et al.","s.n.","1989","11","14","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2124","2020-11-12 16:59:09-03","UEL","FUEL","46522","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Estevan, DA","2007",NA,NA,"Souza, JLA; et al.","4","2007","10","15","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2125","2020-11-12 16:59:09-03","UEL","FUEL","6521","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Dias, MC","1988",NA,NA,"Silveira, M; et al.","93","1988","11","10","Brasil","Paraná","Ibiporã","Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,"450","550",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2126","2020-11-12 16:59:09-03","UEL","FUEL","3613","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Dias, MC","226","1986","11","19","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2127","2020-11-12 16:59:09-03","UEL","FUEL","3601","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Silva, EA","65","1986","10","22","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2128","2020-11-12 16:59:09-03","UEL","FUEL","3521","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Dias, MC","187","1986","11","05","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","20625","auto",NA,NA,NA,NA,NA
"2129","2020-11-12 16:59:09-03","UEL","FUEL","30887","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS",NA,NA,NA,"Francisco, EM; et al.","s.n.","1999","06","25","Brasil","Paraná","Leópolis","Sítio Santo Antonio","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","22638","auto",NA,NA,NA,NA,NA
"2130","2020-11-12 16:59:09-03","UEL","FUEL","53610","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2014","12",NA,"Faria, AD","2014/33","2014","12","29","Brasil","Paraná","Londrina","Campus da Universidade Estadual de Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2131","2020-11-12 16:59:08-03","UEL","FUEL","10172","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Pires, LA","s.n.","1992","11","17","Brasil","Paraná","Londrina","Campus UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2132","2020-11-12 16:59:09-03","UEL","FUEL","39536","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lovato, MC","2003",NA,NA,"Estevan, DA; et al.","1264","2003","02","07","Brasil","Paraná","Londrina","Estrada Paiquerê, próx. fazenda Figueira, próx. fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2133","2020-11-12 16:59:09-03","UEL","FUEL","36303","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Estevan, DA","2003",NA,NA,"Estevan, DA; et al.","362","2003","06","26","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2134","2020-11-12 16:59:09-03","UEL","FUEL","34281","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","2003",NA,NA,"Fadelli, L; et al.","391","2001","07","25","Brasil","Paraná","Londrina","Fazenda Ribeirão do Tigre","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2135","2020-11-12 16:59:09-03","UEL","FUEL","1845","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Libanori, RA","s.n.","1986","03","12","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2136","2020-11-12 16:59:09-03","UEL","FUEL","1660","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Paro, FE",NA,NA,NA,"Vieira, AOS; et al.","40","1985","10","24","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2137","2020-11-12 16:59:09-03","UEL","FUEL","2376","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1987",NA,NA,"Francisco das Chagas e Silva; et al.","886","1985","10","02","Brasil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2138","2020-11-12 16:59:09-03","UEL","FUEL","5419","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Dias, MC","1988",NA,NA,"Quina, E; et al.","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata ao lado da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2139","2020-11-12 16:59:09-03","UEL","FUEL","30891","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"Kinupp, VF; Souza, LRM","57","1996","11","08","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2140","2020-11-12 16:59:09-03","UEL","FUEL","2493","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Tamashiro, JY","1986",NA,NA,"Pizzaia, LN; et al.","73","1986","06","12","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2141","2020-11-12 16:59:09-03","UEL","FUEL","2458","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1986",NA,NA,"Rodas, LAC; et al.","64","1986","05","29","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2142","2020-11-12 16:59:09-03","UEL","FUEL","1822","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Rodas, LAC; et al.","43A","1986","03","13","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2143","2020-11-12 16:59:08-03","UEL","FUEL","1453","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Tamashiro, JY","1985",NA,NA,"Rodas, LAC; et al.","39","1985","10","16","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2144","2020-11-12 16:59:08-03","UEL","FUEL","1356","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Pizzaia, LN; et al.","17","1985","10","02","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2145","2020-11-12 16:59:08-03","UEL","FUEL","1305","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1986",NA,NA,"Yamamoto, CE; et al.","13","1985","09","18","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2146","2020-11-12 16:59:09-03","UEL","FUEL","8316","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Rossetto, EFS","2009","08",NA,"Neri, ME; et al.","s.n.","1990","05","16","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2147","2020-11-12 16:59:09-03","UEL","FUEL","30888","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Silveira, M","368","1991","06","10","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2148","2020-11-12 16:59:09-03","UEL","FUEL","30885","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Kinupp, VF","1997",NA,NA,"Kinupp, VF; Souza, LRM","637","1997","06","16","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2149","2020-11-12 16:59:09-03","UEL","FUEL","30884","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Kinupp, VF","1997",NA,NA,"Kinupp, VF","237","1997","02","03","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2150","2020-11-12 16:59:09-03","UEL","FUEL","30869","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Rossetto, EFS","2009","08",NA,"Silveira, M","379","1991","09","19","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2151","2020-11-12 16:59:08-03","UEL","FUEL","13189","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Soares-Silva, LH",NA,NA,NA,"Kawakita, K","13","1994","03","24","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2152","2019-10-16 14:11:51-03","UEL","FUEL","26654","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Orsi, ML","s.n.","2000","05","05","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Ribeirão dos Apert, Ribeirão dos Apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2153","2020-11-12 16:59:09-03","UEL","FUEL","20183","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Dias, MC","1993",NA,NA,"Arcaro, VM; et al.","s.n.","1993","10","06","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2154","2020-11-12 16:59:09-03","UEL","FUEL","7185","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Sobral, M","1993",NA,NA,"Favaro, SP; et al.","s.n.","1989","04","07","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2155","2020-11-12 16:59:09-03","UEL","FUEL","5570","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Dias, MC",NA,NA,NA,"Silva, EA; et al.","112","1988","05","12","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2156","2020-11-12 16:59:09-03","UEL","FUEL","5554","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Dias, MC",NA,NA,NA,"Zampieri, C; et al.","s.n.","1988","03","28","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2157","2020-11-12 16:59:09-03","UEL","FUEL","5241","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Silva, EA","1988",NA,NA,"Chahad, T","1","1987","12","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2158","2020-11-12 16:59:09-03","UEL","FUEL","20149","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1994",NA,NA,"Francisco das Chagas e Silva","1804","1994","09","02","Brasil","Paraná","Londrina","P.E. Mata dos Godoy, margem esq. do rio,transecto, transecto 6 margem esq. do rio E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2159","2020-11-12 16:59:09-03","UEL","FUEL","20158","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1994",NA,NA,"Francisco das Chagas e Silva","1776","1994","09","01","Brasil","Paraná","Londrina","P.E. Mata dos Godoy, margem esq. rio, transecto 6, transecto 6 margem esq. rio E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2160","2020-11-12 16:59:08-03","UEL","FUEL","12325","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1994",NA,NA,"Francisco das Chagas e Silva","1804","1994","09","02","Brasil","Paraná","Londrina","P.E.M dos Godoy, E.M. Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2161","2020-11-12 16:59:09-03","UEL","FUEL","8223","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1990",NA,NA,"Spoladori, CL; et al.","s.n.","1990","05","16","Brasil","Paraná","Londrina","Pq. Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2162","2020-11-12 16:59:08-03","UEL","FUEL","15078","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","2001",NA,NA,"K.L.V.R. de Sá; et al.","41","2001","03","20","Brasil","Paraná","Londrina","Sitio Agua Boa","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","63728","auto",NA,NA,NA,NA,NA
"2163","2020-11-12 16:59:09-03","UEL","FUEL","30878","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","1999",NA,NA,"Francisco, EM; Alves, J","s.n.","1999","08","03","Brasil","Paraná","Marilândia do Sul","Sítio Santa Maria","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","19941","auto",NA,NA,NA,NA,NA
"2164","2020-11-12 16:59:09-03","UEL","FUEL","23594","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Francisco, EM; et al.","s.n.","1998","05","18","Brasil","Paraná","Nova América da Colina","Rio Água Três Barras","-50.7174987792969","-23.3306007385254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","12486","auto",NA,NA,NA,NA,NA
"2165","2020-11-12 16:59:09-03","UEL","FUEL","21113","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Paiva, MRC","1997",NA,NA,"Paiva, MRC; Alves, J; Francisco, EM","s.n.","1997","08","26","Brasil","Paraná","Ortigueira","Próximo ao trevo.Estrada Ortigueira- Ponta Grossa, Ponta Grossa Estrada Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","46016","auto",NA,NA,NA,NA,NA
"2166","2020-11-12 16:59:09-03","UEL","FUEL","27987","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Hatschbach, G","1997",NA,NA,"Silva, JM; et al.","2087","1997","05","14","Brasil","Paraná","Quedas do Iguaçu","Barra do Rio Perdido; Fazenda ADM, Fazenda ADM","-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","24667","auto",NA,NA,NA,NA,NA
"2167","2020-11-12 16:59:09-03","UEL","FUEL","26406","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Faria, AD","2015","01",NA,"K.L.V.R. de Sá; et al.","15","1999","08","24","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,"Tracheophyta","Ericales","11419","auto",NA,NA,NA,NA,NA
"2168","2020-11-12 16:59:09-03","UEL","FUEL","30879","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","2000",NA,NA,"Pavão, OC; Ferreira, JA","s.n.","2000","03","21","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","11419","auto",NA,NA,NA,NA,NA
"2169","2020-11-12 16:59:09-03","UEL","FUEL","30877","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Vieira, AOS","2001",NA,NA,"Francisco, EM; Alves, J","s.n.","2000","05","08","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","11419","auto",NA,NA,NA,NA,NA
