"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"45","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1443698","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Fernandes Lima D","Harley RM; Souza R",NA,"1968","10","07","Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso. c. 3 km E. of base camp. Cerrado.","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,"NL-U1443698","NL-U1443698","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1443721","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Oldenburger FHF; Mecenas VV",NA,"1975","09","02","Brazil",NA,NA,"D.F. Brasilia, University Campus.",NA,NA,NA,NA,NA,NA,"NL-U1443721","NL-U1443721","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1443722","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Oldenburger FHF; Mecenas VV",NA,"1975","10","23","Brazil",NA,NA,"D.F. Brasilia, University Campus.",NA,NA,NA,NA,NA,NA,"NL-U1443722","NL-U1443722","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1444185","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","11","28","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-U1444185","NL-U1444185","Burned serrado; 1 ha plot.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444185 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1444186","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","11","20","Brazil","Distrito Federal",NA,"Hill near Barragem de Paranoa.",NA,NA,NA,NA,NA,NA,"NL-U1444186","NL-U1444186","Campo arenoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444186 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1444187","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","10","23","Brazil",NA,NA,"Brasilia, University Campus.",NA,NA,NA,NA,NA,NA,"NL-U1444187","NL-U1444187","Cerrado, red dusty soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444187 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1444188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","09","30","Brazil",NA,NA,"Brasilia, University Campus.",NA,NA,NA,NA,NA,NA,"NL-U1444188","NL-U1444188","Secondary vegetation on red cerrado.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444188 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1450636","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","10","06","Brazil","Distrito Federal",NA,"Brasília, University Campus, Cerrado along road parallel to Lago Paranoa.",NA,NA,NA,NA,NA,NA,"NL-U1450636","NL-U1450636","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:07:12-03","NBC","NL-BOTANY","U.1450637","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima DF","Oldenburger FHF; Mecenas VV",NA,"1975","09","02","Brazil",NA,NA,"Brasília, University Campus.",NA,NA,NA,NA,NA,NA,"NL-U1450637","NL-U1450637","Cerrado. Dusty red latosol.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:57-03","ESALQ","ESA","45496","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14837.0","1997","03","21","Brasil","Mato Grosso","São Félix do Araguaia","Estrada para Alto Boa Vista, ca. 60 km de São Félix do Araguaia. Beira da estrada em área de savana parque (cerrado) .","-510.731","-11.363","-510,731","-11,363",NA,NA,"ESA045496","ESA045496","Arbusto, ca. 3 m alt.; frutos imaturos verdes.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:57-03","ESALQ","ESA","67294","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C. et al.","24754.0","2000","07","31","Brasil","Goiás","Teresina de Gioás",NA,NA,NA,NA,NA,NA,NA,"ESA067294",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:50-03","ESALQ","ESA","36315","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. rubella","Myrcia cf. rubella","Cambess.","Lima, D.F.","Hatschbach, G. ; Motta, J.T.","63372.0","1995","08","23","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA036315",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44638","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:57-03","ESALQ","ESA","104347","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Santos, M.D.M.",NA,"2006","09","18","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,"ESA104347","ESA104347",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:57-03","ESALQ","ESA","48898","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21295.0","1998","09","08","Brasil","Goiás","Campo Alegre de Goiás",NA,"-47.7783012390137","-17.6331005096436",NA,NA,NA,NA,"ESA048898",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53964","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:57-03","ESALQ","ESA","27164","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C. et al.","9953.0","1996","01","09","Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"ESA027164",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41380","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:57-03","ESALQ","ESA","72320","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Farah, F.T. et al.","1022.0","1999","08","14","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA072320",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44638","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:57-03","ESALQ","ESA","89591","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Paula-Souza, J.; Ferrucci, M.S.; Scalon, V.R.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4063.0","2005","01","18","Brasil","Goiás","Pirenópolis","Serra dos Pireneus. Subida para o Parque. Cerrado","-48.9592018127441","-15.852499961853","-48,906,667","-15,824,722","1070","1070","ESA089591","ESA089591","Arbusto, 50cm alt. Frutos imaturos verdes, maduros negros",NA,NA,NA,"Magnoliophyta",NA,"40887","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:57-03","ESALQ","ESA","48820","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21227.0","1998","09","06","Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"ESA048820",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41380","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:57-03","ESALQ","ESA","48847","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21244.0","1998","09","07","Brasil","Minas Gerais","Delfinópolis (?)",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"ESA048847",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41380","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:57-03","ESALQ","ESA","111512","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Flores, T.B.","861.0",NA,NA,NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"ESA111512","ESA111512",NA,NA,NA,NA,"Magnoliophyta",NA,"37503","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:57-03","ESALQ","ESA","104360","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Miranda, S.C.","1006.0","2006","09","13","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"ESA104360",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"70570","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:57-03","ESALQ","ESA","92626","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Oliveira, P.I.","16.0","1979","09","07","Brasil","Mato Grosso do Sul","Rio Brilhante",NA,"-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"ESA092626",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"65544","auto",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:32:11-03","MN","R","9026","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.",NA,"Glaziou, A.F.M.","21662","1895","09","01","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"R000009026","R000009026_001","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:32:11-03","MN","R","9025","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida var.microphylla","Glaz. ex Mattos",NA,"Glaziou, A.F.M.","21164","1895","08","28","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"R000009025","R000009025_001","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.microphylla",NA,NA,NA,NA,NA
"69","2021-03-12 01:35:56-03","UFPI","TEPB","4188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","G. H. Barros","E. P. Heringer","742","1978","11","22","Brasil","Distrito Federal","Brasília","Cerrado da RECOR.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"arbusto com 1,5 metros de altura; flores alvas Ambiente: Cerrado",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1995",NA,"11","01",NA,NA,NA
"70","2019-02-15 11:46:11-02","IPA","IPA","41116","S","Plantae","Myrtaceae","Aulomyrcia","rubella","Aulomyrcia rubella","O. Berg",NA,"Gardner, G.","1012",NA,NA,NA,"Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,"IPA0041116",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:46:11-02","IPA","IPA","41117","S","Plantae","Myrtaceae","Aulomyrcia","rubella","Aulomyrcia rubella","O. Berg",NA,"Gardner, G.","1301",NA,NA,NA,"Brasil","Alagoas",NA,"near the sea shore Maceió.",NA,NA,NA,NA,NA,NA,"IPA0041117",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:31:17-03","IAP","PACA-AGP","115347","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand","M.L. Paz, V. Graeff, M.F. Parode & V. R.P. da Silva","M. L. Paz","14","2014","09","23","Brasil","RS","Palmares do Sul","Fazenda Marcelina","-50.3447","-30.37045","50° 20.682'W","30° 22.227'S",NA,NA,"PACA115347",NA,"Habitat: Restinga",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,"2014",NA,"09","30",NA,NA,NA
"73","2019-08-27 13:31:17-03","IAP","PACA-AGP","55571","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand","M. Sobral","Reitz, R.","6829","1953","02","05","Brasil","SC","Palhoça","Campo de Massiambu","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"PACA055571",NA,"Habitat: prope litus in silvula",NA,NA,NA,"Magnoliophyta","Myrtales","31105","auto","Magnoliatae",NA,NA,"1982",NA,"08",NA,NA,NA,NA
"74","2019-08-27 13:31:17-03","IAP","PACA-AGP","31774","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand","M. Sobral","Rambo, B.",NA,"1946","02","07","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031774",NA,"Habitat: in silvula arenosa Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","16515","auto","Magnoliatae",NA,NA,"1982",NA,"08",NA,NA,NA,NA
"75","2019-08-27 13:31:17-03","IAP","PACA-AGP","31852","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand","M. Sobral","Reitz, R.",NA,"1945","12","05","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031852",NA,"Habitat: in silvula Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","16515","auto","Magnoliatae",NA,NA,"1982",NA,"08",NA,NA,NA,NA
"76","2019-08-27 13:31:17-03","IAP","PACA-AGP","31980","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand","M. Sobral","Reitz, R.","1054","1945","05","09","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031980",NA,"Habitat: in silvula campestri Fenofase: estéril",NA,NA,NA,"Magnoliophyta","Myrtales","16515","auto","Magnoliatae",NA,NA,"1982",NA,"08",NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055517","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","Kiaersk.","C. Proenca, Nov/1997.","J. Lima; J.A. Ratter, S. Bridgewater, J. Fonseca Filho.","19","1997","10","31","Brazil","Tocantins",NA,"20km de Palma para Lajeado. Centro Oeste.","-48.3","-10.0167",NA,NA,NA,NA,NA,NA,"Arvore 3m.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055516","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","Kiaersk.","C. Proenca, 11/Nov/1997.","C. Proenca; S. Bridgewater, J.F. Ribeiro, J.A. Ratter, J. Fonseca Filho","1808","1997","11","11","Brazil","Tocatins","Tocantins","Gurupi. 5km ao S de Gurupi. Centro Oeste.","-49.1167","-11.7167",NA,NA,NA,NA,NA,NA,"Arvore 2.5m; fruto verde; frutos muitos imaturos, casca aspera; aroma suave de Myrtaceae nas folhas amassadas.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0055558","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Proenca & Landrum","1294","1995","9","2","Brazil","Distrito Federal",NA,"Ermida Dom Bosco perto do lago Paranoa. Centro Oeste.","-47.8","-15.8",NA,NA,"1025",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052976","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","C. Proença","C. Proença; S. A. Harris","2659","2003","8","21","Brazil","Distrito Federal",NA,"Brasilia, Entre o Córrego Pipiripau e Formosa. GO","-47.4595","-15.5798",NA,NA,"1081",NA,NA,NA,"Herbário UB 12448; Arbusto 1.8m. Flor rósea, (outros 80cm vistos), folhas dísticas, glaucas na maturidade e róseas jovens. Casca lisa, glauco-rósea. Cheiro típico Myrcia-fruta na folha. Ramos da inflorescência, cálice e globo petalífero róseo ou avermelhado. Foto da casca.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:36:06-03","UNICAMP","UEC","61161","S","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O.Berg) D.Legrand","Lima, DF","Britez, RM","24582","1986","12","31","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Árvore com 18m, CAP=128cm, flores brancas, com botões.",NA,NA,NA,"Magnoliopsida",NA,"24916","auto",NA,NA,NA,"2010",NA,"11",NA,NA,NA,NA
"82","2019-08-20 10:21:38-03","UNICAMP","UEC","148987","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Kinoshita, LS; Galvão, JC; Borges, A; Silveira, GAR; Caddah, MK; Silveira, AFP","08-308","2008","11","06","Brazil","Minas Gerais","São João Batista do Glória","Cerrado","-46","-20","-46","-20","692","692","UEC118126","UEC118126","Subarbusto ca. 0,7m; corola rósea, estames brancos, fruto avermelhado",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"83","2021-03-01 16:36:48-03","UNICAMP","UEC","107275","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Bridgewater, S; Ratter, JA; Fonsêca Filho, J","S1076","1998","11","14","Brazil","Tocantins",NA,"69km from Porto National on the road to Ponte Alta.","-47.966667","-10.75","-47.966667","-10.75",NA,NA,"UEC104650","UEC104650","Tree to7m; trunk contorted;bark smooth & lightly. Immature berries yellow / green.; Cerrado on rocky soils.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"84","2021-03-01 16:36:48-03","UNICAMP","UEC","107358","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Ratter, JA; Fonsêca Filho, J; Bridgewater, S; Farias, R","R8120","1998","11","16","Brazil","Tocantins",NA,"40km from Ponte Alta on the road to Pindorama do Tocantins.","-47.466667","-11.033333","-47.466667","-11.033333","500","500","UEC104651","UEC104651","Shrub, 2,3 tall,5cm dbh, with grey bark scaling in irregular vertically elongated flakes to reveal sandy brown underback. Flowers white.; In dense cerrado<em> sensu stricto.</em>",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"85","2021-03-01 16:36:48-03","UNICAMP","UEC","12168","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, AA","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3656","1976","11","27","Brazil","Goiás",NA,"Estrada São João da Aliança a Alto Paraíso.",NA,NA,NA,NA,NA,NA,"UEC082004","UEC082004","Sub-arbusto até 50 cm. Flores rosa-claro-branco.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"1996",NA,"07",NA,NA,NA,NA
"86","2019-08-20 10:21:38-03","UNICAMP","UEC","128017","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Costa, IR; Kinoshita, LS; Yamamoto, K; Verola, CF; Rio, MCS; Kanakura, HCC","441","2002","09","24","Brazil","Minas Gerais","Cardeal Mota","Serra do Cipó, Morro do Breu, subida para a cachoeira",NA,NA,NA,NA,NA,NA,"UEC111088",NA,"arbusto, cerca de 1m, folhas jovens avermelhadas, calice rosado, corola branca com apice das petalas rosado, coletada da disciplina Taxonomia de Dicotiledoneas (C-178)",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"87","2019-08-20 10:21:38-03","UNICAMP","UEC","149739","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/331","2008","11","04","Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.226389","-20.646164","-46.226389","-20.646164","785","785","UEC111199","UEC111199","Erva ereta, 30 cm, petalas e estames alvos, eixo da infloresc~encia verde",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"88","2019-08-20 10:21:38-03","UNICAMP","UEC","149826","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/326","2008","11","04","Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.226389","-20.646147","-46.226389","-20.646147","785","785","UEC111198","UEC111198","Erva ereta, 30 cm, petalas estames alvos, com eixo da inflorescência avermelhado",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
"89","2019-08-20 10:21:38-03","UNICAMP","UEC","149828","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, DF","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/325","2008","11","04","Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.226389","-20.646144","-46.226389","-20.646144","785","785","UEC111196","UEC111196","Erva ereta, 20 cm, flores alternas, petalas e estames alvos, eixo da inflorescência verde",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"2016",NA,"06",NA,NA,NA,NA
