"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"572","2019-06-10 10:10:24-03","FZB-BH","BHZB","10735","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Rezende, S.G.","4607","2014","07","02",NA,"Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerda","-43.801944","-20.44",NA,"624.959, 7.739.361 ( 20.2624 /43.4807),com duplicata",NA,NA,NA,"1200","1200","43W 48' 07","20S 26' 24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-06-10 10:10:24-03","FZB-BH","BHZB","5506","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Silveira, V.M. et al.","43","1998","07","05",NA,"Brasil","MG","Brumadinho","Serra da Moeda","-43.983333","-20.1",NA,"Doação BHCB 43.605. Coord: 20°06' S 43°59' W. Alt.: 1400m. Visitada por Centris nigricans. Caule lenhoso e ereto com poucas folhas durante floração. Outros coletores: Silveira, F.",NA,NA,NA,"1400","1400","43W 59'","20S 06'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-06-10 10:10:24-03","FZB-BH","BHZB","9469","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Nogueira, A.C.O.",NA,"2012","09","11",NA,"Brasil","MG","Santana do Riacho","Lapinha da Serra","-43.7144012451172","-19.1688995361328",NA,"Lapinha 15",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-06-10 10:10:24-03","FZB-BH","BHZB","9470","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Nogueira, A.C.O.",NA,"2012","09","11",NA,"Brasil","MG","Santana do Riacho","Lapinha da Serra","-43.7144012451172","-19.1688995361328",NA,"Lapinha 32",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-06-10 10:10:24-03","FZB-BH","BHZB","9392","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Ferreira Junior, C.A. et al.","564","2012","09","11",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.709444","-19.049444",NA,"Ponto 93 635798 7893206 1297 m",NA,NA,NA,"1297","1297","43W 42' 34","19S 02' 58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2014-07-30 10:40:48-03","CITSF","HXBH","010694","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","cf. caroba (vell.) dc.","Jacaranda cf. caroba (vell.) dc.","V.L. Oliveira","Oliveira & Teixeira",NA,"1993","09","03",NA,"Brasil","MG","Ouro Preto","Estaçao Ecológica de Tripuí","-43.5081","-20.2875",NA,"Flores lilás. Fora as área.",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"578","2016-01-25 13:36:30-02","CPQBA","CPMA","1886","S","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Montanari, I",NA,"2002","11","25",NA,"Brasil","São Paulo","Registro",NA,"-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"(Vell.) A. DC.",NA,NA,NA,NA,"25922","auto",NA,NA,NA,"Equisetopsida","184695",NA,NA,NA
"579","2015-08-20 11:24:25-03","CPQBA","CPMA","2275","S","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Ilio",NA,"2010","03","15","Sul Americano","Brasil","MS","Dourados",NA,"-54.8055992126465","-22.2210998535156","mudas formadas a partir de sem","10 mudas plantada em na _________________",NA,NA,"(Vell.) A. DC.",NA,NA,NA,NA,"74744","auto",NA,NA,NA,"Magnoliopsida",NA,"10",NA,NA
"580","2015-08-20 11:24:25-03","CPQBA","CPMA","1086","S","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Narciso/Franscisco",NA,"1982","07","06",NA,"Brasil","Minas Gerais","Passos",NA,"-46.609722","-20.718889",NA,"só no herbário",NA,NA,"(Vell.) A. DC.",NA,NA,"46º 36' 35 W","20º 43' 08 S",NA,NA,NA,NA,NA,"Magnoliopsida","CPQBA 620",NA,NA,NA
"581","2015-08-20 11:24:12-03","CPQBA","CPMA","1078","S","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Marli/Narciso",NA,"1981","11","03",NA,"Brasil","Minas Gerais","POÇOS DE CALDAS",NA,"-46.561389","-21.787778",NA,"só no herbário",NA,NA,"(Vell.) A. DC.",NA,NA,"46º 33' 41 W","21º 47' 16 S",NA,NA,NA,NA,NA,"Equisetopsida","CPQBA 628",NA,NA,NA
"582","2020-09-12 05:00:02-03","US","US","201387","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"A. Regnell","s.n.","1867","11",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,"US03204456","US03204456_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US","1989630","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"H. C. Cutler","8011","1943","6","5","South America - Neotropics","Brazil","Goiás",NA,"Fazenda Monjolinho, 20 km. northeast of Anapolis, Goiaz.",NA,NA,NA,NA,"US03204451","US03204451_01","(Vell.) A. DC.","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","2124284","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"M. Magalhães","3067","1942","7","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Cerrado - Caetano Furquim - municipio de Belo Horizonte.",NA,NA,NA,NA,"US03204452","US03204452_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","1932746","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"L. O. Williams & V. Assis","6544","1945","4","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Lagôa Grande, Municipio of Nova Lima.",NA,NA,NA,NA,"US03204453","US03204453_01","(Vell.) A. DC.","1300","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","2926851","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5314","1980","8","18","South America - Neotropics","Brazil","Distrito Federal",NA,"Bacia do Rio So Bartolomeu.",NA,NA,NA,NA,"US03204441","US03204441_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","2580108","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"F. C. Hoehne & A. Gehrt","41847","1939","12","8","South America - Neotropics","Brazil","São Paulo",NA,"São José dos Campos.",NA,NA,NA,NA,"US03204447","US03204447_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","1544457","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"H. N. Whitford","9","1918","6","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Botanical Gardens.",NA,NA,NA,NA,"US03204454","US03204454_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"589","2020-09-12 05:00:02-03","US","US","3076638","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"G. Hatschbach","48173","1984","9","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Ligação Rod. BR-116 a Divisopolis (mun. Pedra Azul).",NA,NA,NA,NA,"US03204438","US03204438_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"590","2020-09-12 05:00:02-03","US","US","1322599","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US03204457","US03204457_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"591","2020-09-12 05:00:02-03","US","US","2059813","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"A. Macedo","3722","1952","7","28","South America - Neotropics","Brazil","Goiás",NA,"Girineus. Municipio Corumbá.",NA,NA,NA,NA,"US03204450","US03204450_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"592","2020-09-12 05:00:02-03","US","US","2931939","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"G. Hatschbach","44281","1981","10","16","South America - Neotropics","Brazil","Bahia",NA,"Rod. BR-116 (mun. Vitória da Conquista).",NA,NA,NA,NA,"US03204439","US03204439_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"593","2020-09-12 05:00:02-03","US","US","3687495","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"G. Eiten & J. M. F. Campos","3409","1961","11","30","South America - Neotropics","Brazil","São Paulo",NA,"Município de Itirapina: 3.1 km along road east of [illegible text]RR station at city of Itirapina.",NA,NA,NA,NA,"US03204443","US03204443_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"594","2020-09-12 05:00:02-03","US","US","2857631","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"F. C. Hoehne & A. Gehrt","s.n.","1939","12","8","South America - Neotropics","Brazil","São Paulo",NA,"São José dos Campos.",NA,NA,NA,NA,"US03204448","US03204448_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"595","2020-09-12 05:00:02-03","US","US","2580107","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"F. C. Hoehne & A. Gehrt","41847","1939","12","8","South America - Neotropics","Brazil","São Paulo",NA,"São José dos Campos.",NA,NA,NA,NA,"US03204446","US03204446_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"596","2020-09-12 05:00:02-03","US","US","2541906","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"M. Magalhães","17498","1960","1","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Campo de canga. Serra da Mutuca. (Nova Lima).",NA,NA,NA,NA,"US03204445","US03204445_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"597","2020-09-12 05:00:02-03","US","US","2555521","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"I. Mimura","550","1962","9","11","South America - Neotropics","Brazil","São Paulo",NA,"Município de São José dos Campos: Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para São José dos Campos, 100-500 m ao lado SE da rodovia.",NA,NA,NA,NA,"US03204444","US03204444_01","(Vell.) A. DC.","300","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"598","2020-09-12 05:00:02-03","US","US","2821058","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20449","1968","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Serra do Cipó, ca. km 112 (ca. 135km N. of Belo Horizonte).",NA,NA,NA,NA,"US03204442","US03204442_01","(Vell.) A. DC.","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"599","2020-09-12 05:00:02-03","US","US","3372442","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"G. Pereira Da Silva","1723",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Reserva Ecologica do Guara. Municipio Brasilia.",NA,NA,NA,NA,"US03204437","US03204437_01","(Vell.) A. DC.","1035",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"600","2020-09-12 05:00:02-03","US","US","3420171","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"R. Macedo","5641","2000","10","26","South America - Neotropics","Brazil","Minas Gerais",NA,"Jacaranda campestre. Região montanhosa. São Tomé das Letras.","-44.9853","-21.7222",NA,NA,"US03204436","US03204436_01","(Vell.) A. DC.","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"601","2020-09-12 05:00:02-03","US","US","2404918","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"G. M. Felippe","42","1962","9","13","South America - Neotropics","Brazil","São Paulo",NA,"Municipio de Itirapina; 5 km. da rodovia Washington Luiz, na estrada Itirapina-Rio Claro.",NA,NA,NA,NA,"US03204449","US03204449_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"602","2020-09-12 05:00:02-03","US","US","2926847","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5373","1980","8","28","South America - Neotropics","Brazil","Distrito Federal",NA,"Córrego Pipiripau.",NA,NA,NA,NA,"US03204440","US03204440_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"603","2020-09-12 05:00:02-03","US","US","201372","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"A. Regnell","191","1867","9","12","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US03204455","US03204455_01","(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"604","2020-09-02 16:22:04-03","Cenargen","CEN","55887","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. E. B. Proença","Roberto Fontes Vieira","1242","1992","04","01",NA,"Brasil","DF","BRASILIA","Rodovia Sobradinho/Brazlândia-DF; a cerca de 10 km de Brazlândia.","-48.1","-15.666666","Exsicatas",NA,"CEN00055887","CEN00055887","(Vell.) DC.","1200","1200","-48.1","-15.666666",NA,NA,"2008","08",NA,NA,NA,"2",NA,NA
"605","2020-09-02 16:22:04-03","Cenargen","CEN","94684","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. R. Martins","Carlos Romero Martins","1857","2015","09","13",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - borda da entrada de acesso á cascalheira do Exército.","-47.945","-15.738611","Exsicatas","Único exemplar na área. Doação Flora do Brasil - Distrito Federal.","CEN00094684","CEN00094684","(Vell.) DC.",NA,NA,"-47.945","-15.738611",NA,NA,"2015","09",NA,NA,NA,"1",NA,NA
"606","2020-09-02 16:22:04-03","Cenargen","CEN","110122","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","B. M. T. Walter","Carlos Romero Martins","3039","2018","08","19",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Mata do córrego Cristal Água, próximo a estrada de acesso ao córrego Cristal Água.","-47.941388","-15.725833","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00110122","CEN00110122","(Vell.) DC.",NA,NA,"-47.941388","-15.725833",NA,NA,"2019","07",NA,NA,NA,"1",NA,NA
"607","2020-09-02 16:22:04-03","Cenargen","CEN","19967","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","G. Pereira-Silva","Glocimar Pereira-Silva","1723","1993","08","26",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.966666","-15.8","Exsicatas","Pétalas lilás; internamente branca na base; anteras lilás; estigma branco e filete branco.","CEN00019967","CEN00019967","(Vell.) DC.","1035","1035","-47.966666","-15.8",NA,NA,"2000","05",NA,NA,NA,"4",NA,NA
"608","2020-09-02 16:22:04-03","Cenargen","CEN","30951","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","R. Farias","João Marcelo de Rezende","45","1995","08","07",NA,"Brasil","DF","BRASILIA","Samambaia. Parque Boca da Mata, nos campos de murundus, perto da Coca Cola.","-48.05","-15.866666","Exsicatas","Folhas bipinadas com ráquis canaliculadas. Folhas aproximadamente 25 cm de comprimento. Pinas com cerca de 15 cm e folíolos com aproximadamente 5 cm de comprimento. Planta decídua ou semidecídua.","CEN00030951","CEN00030951","(Vell.) DC.","1150","1150","-48.05","-15.866666",NA,NA,"2001","12",NA,NA,NA,"4",NA,NA
"609","2020-09-02 16:22:04-03","Cenargen","CEN","39413","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. E. B. Proença","Ernestino de S. Gomes Guarino","314","2000","07","12",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, Cerrado antropizado ao lado da Caprinocultura.","-48","-15.866666","Exsicatas","Interior da flor branca.","CEN00039413","CEN00039413","(Vell.) DC.","1100","1100","-48.0","-15.866666",NA,NA,"2004","07",NA,NA,NA,"3",NA,NA
"610","2020-09-02 16:22:04-03","Cenargen","CEN","49783","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","J. M. Rezende","João Marcelo de Rezende","924","2003","08","07",NA,"Brasil","GO","ALEXANIA","Estrada de terra que liga Alexânia - Silvânia","-48.496388","-16.149444","Exsicatas","Área de influência indireta do AHE Corumbá IV.","CEN00049783","CEN00049783","(Vell.) DC.","1058","1058","-48.496388","-16.149444",NA,NA,"2003","08",NA,NA,NA,"2",NA,NA
"611","2020-09-02 16:22:04-03","Cenargen","CEN","59580","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","D. Villarroel & C. E. B. Proença","Glocimar Pereira-Silva","9186","2004","09","23",NA,"Brasil","GO","LUZIANIA","Fazenda Alagado II, margem direita do Rio Alagado.","-48.168888","-16.224444","Exsicatas","Área de influência indireta.","CEN00059580","CEN00059580","(Vell.) DC.","836","836","-48.168888","-16.224444",NA,NA,"2010","05",NA,NA,NA,"4",NA,NA
"612","2020-09-02 16:22:04-03","Cenargen","CEN","69141","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","B. M. T. Walter","Roberto Fontes Vieira","2037","1994","08","24",NA,"Brasil","GO","PADRE BERNARDO","Estrada em direção a Rio Verde. Fazenda Colônia.","-48.283333","-15.15","Exsicatas",NA,"CEN00069141","CEN00069141","(Vell.) DC.","630","630","-48.283333","-15.15",NA,NA,"2019","07",NA,NA,NA,"5",NA,NA
"613","2020-09-02 16:22:04-03","Cenargen","CEN","91808","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. R. Martins","Carlos Romero Martins","1411","2015","01","04",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Entorno da antiga pista de ultraleve.","-47.926388","-15.731111","Exsicatas","Indivíduo com 2,5m. Doação Flora do Brasil - Distrito Federal.","CEN00091808","CEN00091808","(Vell.) DC.",NA,NA,"-47.926388","-15.731111",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"614","2020-09-02 16:22:04-03","Cenargen","CEN","96456","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","B. M. T. Walter","Bernardo Rocha Teixeira","159","2008","07","17",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.943888","-15.725833","Exsicatas",NA,"CEN00096456","CEN00096456","(Vell.) DC.",NA,NA,"-47.943888","-15.725833",NA,NA,"2019","07",NA,NA,NA,"4",NA,NA
"615","2020-09-02 16:22:04-03","Cenargen","CEN","84674","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","B. M. T. Walter","Gabriel Damasco do Vale","29","2006","09","11",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - Campo sujo próximo ao Capril.","48.0011111","-15.914166","Exsicatas","A espécie estava na linha de drenagem de água (grota).","CEN00084674","CEN00084674","(Vell.) DC.","1146","1146","48.0011111","-15.914166",NA,NA,"2013","11",NA,NA,NA,"4",NA,NA
"616","2020-09-02 16:22:04-03","Cenargen","CEN","39421","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. E. B. Proença","Ernestino de S. Gomes Guarino","322","2000","07","31",NA,"Brasil","DF","BRASILIA","Borda da Mata do Bananal, abaixo do CENARGEN.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00039421","CEN00039421 CEN00039421_1","(Vell.) DC.",NA,NA,NA,NA,"70570","auto","2004","06",NA,NA,NA,"5",NA,NA
"617","2020-09-02 16:22:04-03","Cenargen","CEN","39513","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","B. M. T. Walter","Ernestino de S. Gomes Guarino","414","2000","09","14",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, próximo a área da Caprinocultura, atrás do Riacho Fundo.","-47.9296989440918","-15.7797002792358","Exsicatas","Botões florais roxos.","CEN00039513","CEN00039513","(Vell.) DC.","1100","1100","-4800000.0","-1586667.0","70570","auto","2000","09",NA,NA,NA,"2",NA,NA
"618","2020-09-02 16:22:04-03","Cenargen","CEN","1259","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","J. M. Rezende","Antônio Costa Allem","1067","1977","09","18",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros.","-47.5099983215332","-14.1324996948242","Exsicatas","Fruto síliqua.","CEN00001259","CEN00001259","(Vell.) DC.",NA,NA,NA,NA,"44724","auto","1995","08",NA,NA,NA,"2",NA,NA
"619","2020-09-02 16:22:04-03","Cenargen","CEN","35633","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","C. E. B. Proença","Alexandre Bonesso Sampaio","245","1998","09","03",NA,"Brasil","DF","BRASILIA",NA,"-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00035633","CEN00035633","(Vell.) DC.",NA,NA,NA,NA,"70570","auto","2001",NA,NA,NA,NA,"5",NA,NA
"620","2020-09-02 16:22:04-03","Cenargen","CEN","30943","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","R. Farias","João Marcelo de Rezende","37","1995","08","06",NA,"Brasil","DF","BRASILIA","Brazlândia. Dentro da chácara antes da ponte do Ribeirão das Pedras. Núcleo Rural Alexandre Gusmão, Ch 3315.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00030943","CEN00030943","(Vell.) DC.",NA,NA,NA,NA,"70570","auto","2001","12",NA,NA,NA,"3",NA,NA
"621","2020-09-02 16:22:04-03","Cenargen","CEN","1321","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","R. Farias","Antônio Costa Allem","1121","1977","11","04",NA,"Brasil","DF","BRASILIA","Vale do Amanhecer. Junto à cerca da chácara.","-47.9296989440918","-15.7797002792358","Exsicatas","Fruto síliqüa.","CEN00001321","CEN00001321","(Vell.) DC.",NA,NA,NA,NA,"70570","auto","1999","04",NA,NA,NA,"2",NA,NA
"622","2020-10-16 10:36:11-03","UFG","HJ","6699","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Fabio Barbosa Passos","Passos, F.B.; Rodrigues, A.S.; Soares, A.C.A.; Azevedo, I.N.C.; Oliveira, M.","213","2010","06","01",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília.","-47.893889","-15.92",NA,NA,"HJ00006699","HJ00006699","(Vell.) DC.","1111","1111","47º53'38''W","15º55'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-01-21 16:15:12-03","USP","SPF","10449","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Kuhlmann, M","Kuhlmann, M","s.n.","1935","10","12",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim","-46.636065","-23.547267",NA,NA,"SPF00010449",NA,"(Vell.) DC.",NA,NA,"-46.636065","-23.547267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-15 18:26:02-03","USP","SPF","107796","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Lohmann, LG","Souza, VC","8786","1995","08","18",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de ItararéBeira de estrada","-49.33142","-24.112295",NA,"Arbusto, ca.2m de alt; coroloa lilas-rosada; Beira de Estrada","SPF00107796",NA,"(Vell.) DC.",NA,NA,"-49.33142","-24.112295",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
