"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"292","2021-02-11 17:20:05-03","UFPR","UPCB","79838","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Kollmann, L.","2015","1999","02","23","Brasil","Espírito Santo","Santa Teresa","Valão de São Lourenço, Mata Fria. Terreno de Clerio Loss. Altitude 750m.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Mata de encosta. Arbusto 2m na sombra. Frutos verdes..","UPCB0016933",NA,NA,NA,NA,NA,"UPCB0016933","23813","auto",NA,NA,NA,NA,NA,NA
"293","2021-02-11 17:20:05-03","UFPR","UPCB","79841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Kollmann, L.","2189","1999","03","19","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Altitude 650m.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Mata de encosta. Arbusto 2m na sombra. Frutos verdes. (Área 2. Parcela 98)..","UPCB0016923",NA,NA,NA,NA,NA,"UPCB0016923","23813","auto",NA,NA,NA,NA,NA,NA
"294","2021-02-11 17:20:05-03","UFPR","UPCB","79828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Thomaz, L.D.","835","1994","04","14","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha. Estação Biológica de Santa Lúcia. Mata Atlântica de Encosta, altitude 650 a 800 m. s. m.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Não amostrada, 4m, fruto verde, dentro P27..","UPCB0016922",NA,NA,NA,NA,NA,"UPCB0016922","23813","auto",NA,NA,NA,NA,NA,NA
"295","2021-02-11 17:20:05-03","UFPR","UPCB","79830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Kollmann, L.","2094","1999","03","10","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha bonita. Altitude 650m.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto 4m. Frutos verdes.","UPCB0016906",NA,NA,NA,NA,NA,"UPCB0016906","23813","auto",NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:20:05-03","UFPR","UPCB","4466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","9699","1963","01","23","Brasil","Paraná","Bocaiúva do Sul","Varginha do Carumbê","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arbusto, flor alva, comum. Mata pluvial..","UPCB0021313",NA,NA,NA,NA,NA,"UPCB0021313","61623","auto",NA,NA,NA,NA,NA,NA
"297","2013-07-01 10:02:00-03","MO","MOBOT","100607907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","M.K. Caddah",NA,NA,NA,"Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","Caddah 852","2011","2","8","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha Indaiá-açu. (19° 97' 02 S; 40° 53' 50 W)","-40.6002998352051","-19.9356002807617",NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"23813","auto",NA,NA,NA,"1",NA,NA
"298","2012-03-30 09:11:00-03","MO","MOBOT","100462243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R. Goldenberg",NA,NA,NA,"André M. Amorim|et al.","Amorim 5878","2006","4","22","Brazil","Minas Gerais","Santa Maria do Salto","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.0544444","-16.4036111",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"299","2012-05-04 13:45:00-03","MO","MOBOT","100471485","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R. Goldenberg",NA,NA,NA,"Jomar G. Jardim","Jardim 5007","2007","5","4","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança; trilha para o Pico de Urubu, parte inicial.","-39.7161111","-13.5927777",NA,NA,"450.00000000","650.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"300","2019-01-25 04:36:00-02","MO","MOBOT","100643350","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Luis Valenzuela G.|J.L. Mateo|R. Rivera|C. Mateo|Edison Ballesteros","Valenzuela Gamarra 20245","2011","10","18","Peru","Pasco","Oxapampa","Dist. Palcazú. Izcozacín. Parque Nacional Yanachaga Chemillén. Parcela permanente TEAM 06 (VGYANCh 06).","-75.3155556","-10.4219445",NA,NA,"1188.00000000","1207.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"52","1",NA,NA
"301","2018-06-22 05:25:00-03","MO","MOBOT","2477572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 2440",NA,NA,NA,"Brazil","Santa Catarina",NA,"Piloes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2010-04-15 17:18:00-03","MO","MOBOT","3247069","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Brade",NA,NA,NA,"Alexander C. Brade","Brade 17432","1945",NA,NA,"Brazil",NA,NA,"Estado do Rio - Itatiaia = Lote 88.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","3247088","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.J. Wurdack",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 23456","1970","2","6","Brazil","Paraná",NA,"Rio Pequeno (Mun. S. José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2014-09-17 05:30:00-03","MO","MOBOT","3286788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R. Goldenberg",NA,NA,NA,"W. Wayt Thomas|André M. de Carvalho|H. Berbert|L. de Mello Berbert|Sérgio C. de Sant'Ana","Thomas 12131","2000","4","1","Brazil","Bahia",NA,"Santa Cruz da Vitoria: Headwaters of the Rio Limoeira. BR415, 13.4 km. E of entrance to Santa Cruz da Vitoria; then S at entrance to Haras Binow following road to headwaters of the Rio Limoeiro, 11.6 km. Hike up through cacau plantation.","-39.6875","-14.96083",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","3295975","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R. Goldenberg",NA,NA,NA,"Pedro Fiaschi","Fiaschi 1375","2003","2","25","Brazil","Bahia",NA,"Santa Teresinha: Estrada de Santa Teresinha para Elisio Medrado, ca 10.2 km a esq, estrada para o alto da serra. Mata Atlantica nos arredores da torre.","-39.46666","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","3367173","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1422","2003","9","9","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion sud-oeste con pendiente entre 13-23 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.49333","-17.08861",NA,NA,"510.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2009-12-05 05:22:00-02","MO","MOBOT","3394659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J. Wurdack",NA,NA,NA,"Gert G. Hatschbach|O.S. Ribas","Hatschbach 61390","1994",NA,NA,"Brazil","Paraná",NA,"Parque das Lauraceas (mun. Bocaiuva do Sul).",NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2013-07-01 09:31:00-03","MO","MOBOT","100607871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","M.K. Caddah",NA,NA,NA,"Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|R. Rolim|L.G. Pedrosa","Caddah 829","2011","2","4","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.8552778","-20.7416666",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"309","2013-07-01 10:28:00-03","MO","MOBOT","100607887","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","M.K. Caddah",NA,NA,NA,"Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","Caddah 842","2011","2","6","Brazil","Espírito Santo","Santa Teresa","Estrada para o Alto Misterioso. (19° 80' 38 S; 40° 76' 86 W)","-40.6002998352051","-19.9356002807617",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"23813","auto",NA,NA,NA,"1",NA,NA
"310","2016-08-10 10:34:00-03","MO","MOBOT","100922046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","R. Goldenberg",NA,NA,NA,"Renato Goldenberg|Fabián A. Michelangeli","Goldenberg 2089","2014","10","14","Brazil","Bahia","Lençóis","Chapadinha.","-41.4530556","-12.4569444",NA,NA,"1070.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","3233787","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Brade",NA,NA,NA,"BRADE","BRADE 56406","1946","5","20","Brazil","Espírito Santo",NA,"Municipio de Itaguassú-Alto Limoeiro.","-40.85","-19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2012-05-08 11:20:00-03","MO","MOBOT","327585","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","J.Wurdack",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 3465","1985","2","4","Brazil","Espírito Santo",NA,"Santa Tereza, Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades. Alt. 700 a 750 m.","-40.6","-19.91666",NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-21","3",NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","3298289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Silvia Correa Chiea",NA,NA,NA,"* ARAGAKI","ARAGAKI 63","1993","5","12","Brazil","São Paulo",NA,"Sete Barras, Fazenda Intervales, Base Saibadela, trilha para Base do Quilombo.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-10 09:47:29-03","MBML","MBML-HERBARIO","12920",NA,"Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn..","(UPCB54064) Goldenberg, R. 01/01/2006",NA,NA,NA,"V. Demuner; et al","1140","2000","06","14","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Propriedade do Leomir","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto 1m, frutos imaturos de cor verde, maduros de cor rosa. Borda de mata, ensolarado.","MBML012920",NA,NA,NA,NA,NA,"MBML012920","23813","auto",NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","8756",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2061","1999","03","09","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Arbusto 3m. Frutos verdes.","MBML008756",NA,NA,NA,NA,NA,"MBML008756",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","10165",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; E. Bausen, W. Pizziolo & W. P. Lopes","2525","1999","04","27","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Mata de encosta. Arbusto 1m. Frutos verdes.","MBML010165",NA,NA,NA,NA,NA,"MBML010165",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","10613",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; W. Pizziolo & E. Bausen","2707","1999","07","20","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Arbusto 1,50m na sombra. Frutos verdes.","MBML010613",NA,NA,NA,NA,NA,"MBML010613",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","11610",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"V. Demuner; et al","708","2000","02","03","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arbusto 4m, botões florais, flores brancas, frutos imaturos cor verde. Interior de mata, próximo ao individuo 31C do Adriano.","MBML011610",NA,NA,NA,NA,NA,"MBML011610",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","15948",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; et al","5199","2002","01","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto 1m na sombra. Flores brancas.","MBML015948",NA,NA,NA,NA,NA,"MBML015948",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","17043",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R.R. Vervloet; et al","334","2002","06","05","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbvusto 2m, em clareira natural, aproximado 20m, fundo de vale a meia encosta, frutos imaturos de cor verde, maduros de cor verde escuro.","MBML017043",NA,NA,NA,NA,NA,"MBML017043",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","17662",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R.R. Vervloet; et al","560","2002","07","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto com 2,5m de altura, frutos imaturos de cor verde, galhos pêndulos, meia encosta, dossel aproximado de 20m.","MBML017662",NA,NA,NA,NA,NA,"MBML017662",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","18444",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; et al","5747","2002","11","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333","40W41'50","20S2'36",NA,NA,"Arbusto 3m. Flores brancas, frutos verdes.","MBML018444",NA,NA,NA,NA,NA,"MBML018444",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","19991",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R.R. Vervloet; et al","1937","2003","03","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arbusto de 2m, frutos imaturos de cor verde. Topo de morro, dossel 18m.","MBML019991",NA,NA,NA,NA,NA,"MBML019991",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","20957",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"A. P. Fontana; et al","591","2003","05","10","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52",NA,NA,"Arbusto, frutos verdes.","MBML020957",NA,NA,NA,NA,NA,"MBML020957",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","23335",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3374","2005","01","20","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arvoreta, 2m. Flores com pétalas e estames brancos.","MBML023335",NA,NA,NA,NA,NA,"MBML023335",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","25373",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann; et al","8565","2006","01","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arbusto 3m. Pétalas e estames brancos.","MBML025373",NA,NA,NA,NA,NA,"MBML025373",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-10 09:47:31-03","MBML","MBML-HERBARIO","29089",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann","9495","2007","02","28","Brasil","Espírito Santo","Santa Teresa","Penha, Sítio do R. Pizziolo","-40.555833","-19.935","40W33'21","19S56'6",NA,NA,"Arbusto 3m na sombra, frutos verdes.","MBML029089",NA,NA,NA,NA,NA,"MBML029089",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","29844",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"L. Kollmann","9638","2007","04","24","Brasil","Espírito Santo","Muqui","Santa Mônica, Torres de celular da Claro","-41.289167","-20.918611","41W17'21","20S55'7",NA,NA,"Arbusto 2m na sombra, frutos verdes.","MBML029844",NA,NA,NA,NA,NA,"MBML029844",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","33430",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R. Goldenberg; et al","1028","2008","01","05","Brasil","Espírito Santo","Santa Maria de Jetibá","Mata-Projeto Muriqui","-40.697222","-20.043333","40W41'50","20S2'36",NA,NA,"Arvoreta 3m. Flores com pétalas e estames brancos.","MBML033430",NA,NA,NA,NA,NA,"MBML033430",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","36405",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R. Goldenberg; et al","1175","2008","07","18","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","41W6'6","20S31'37",NA,NA,NA,"MBML036405",NA,NA,NA,NA,NA,"MBML036405",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","37116",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"R. Goldenberg; et al","1278","2009","01","21","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,NA,"MBML037116",NA,NA,NA,NA,NA,"MBML037116",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","44890",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"A. D. Mattedi; et al","52","2009","04","21","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.094194","-20.410944","41W5'39,1","20S24'39,4",NA,NA,"2,5m. Frutos verdes (imaturos), roxo (maduros)","MBML044890",NA,NA,NA,NA,NA,"MBML044890",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","44891",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"A. D. Mattedi; et al","211","2010","01","26","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.085114","-20.401847","41W5'6,41","20S24'6,65",NA,NA,"1,5m. Pétalas estames brancos","MBML044891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","44892",NA,"Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","Naudin","R. Goldenberg/2015",NA,NA,NA,"A. D. Mattedi; et al","202","2010","01","12","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.085114","-20.401847","41W5'6,41","20S24'6,65",NA,NA,"2m. Frutos verde/roxo, botões verdes","MBML044892",NA,NA,NA,NA,NA,"MBML044892",NA,NA,NA,NA,NA,NA,NA,NA
