"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"564","2020-06-15 15:30:21-03","UNESP-RC","HRCB","30953","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Fina, B.G.",NA,NA,NA,"Fina, B.G.","1996","09","24","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA
"565","2020-06-15 15:30:21-03","UNESP-RC","HRCB","30952","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Fina, B.G.","1996","09","24","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA
"566","2020-06-15 15:30:21-03","UNESP-RC","HRCB","27366","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Souza-Stevaux, M.C.","1993","10","30","Brasil","Paraná","Porto Rico","Mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,"Arvoreta. Flores de coloração branca. Rara",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"567","2020-06-15 15:30:21-03","UNESP-RC","HRCB","5531","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Pagano, S.N.","1984","09","28","Brasil","São Paulo","Santa Maria da Serra",NA,"-48.1599998474121","-22.5599994659424",NA,NA,"Arbusto, flores e botões florais",NA,NA,NA,"662",NA,NA,NA,NA,NA,NA,NA,"12628","auto",NA,NA,NA,NA,NA
"568","2020-06-15 15:30:21-03","UNESP-RC","HRCB","24481","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Ruffino, P.H.P.","1993","12","08","Brasil","São Paulo","São Carlos","Parque Ecológico de São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"Arbusto 1m, fruto vermelho",NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"569","2020-06-15 15:30:21-03","UNESP-RC","HRCB","10146","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Martins, A.B.","1985","11","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,"Arbusto 2m, folhas revolutas",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA
"570","2020-06-15 15:30:21-03","UNESP-RC","HRCB","20899","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Marcondes Ferreira, W.","1995","07","11","Brasil","São Paulo",NA,"Fazenda Capão de Sta. Cruz",NA,NA,NA,NA,"Arbusto ca. 2m, estéril",NA,NA,NA,"1191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-06-15 15:30:21-03","UNESP-RC","HRCB","64245","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil",NA,NA,NA,NA,"Souza-Leal, T.","2013","10","23","Brasil","São Paulo","Pirassununga","Reserva da USP","-47.471389","-21.940278","47º28'17W","21º56'25S","Arbusto ca. 1,5m de altura.",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-06-15 15:30:21-03","UNESP-RC","HRCB","74536","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","R. Borgiani",NA,NA,NA,"Borgiani",NA,NA,NA,"Brasil","São Paulo","Itirapina","Fragmento de cerrado sensu stricto na Rodovia Municipal Ayrton Senna, próximo ao posto de combustível","-47.868889","-22.1775","47º52'08W","22º10'39S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29685","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1997","10","27","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arvoreta de 5m alt.; frutos verdes",NA,NA,NA,"564",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"574","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29681","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1997","11","01","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arvoreta de 1,5 m alt., frutos verdes",NA,NA,NA,"573",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"575","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29680","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1996","09","27","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arbusto de 3m alt., pétalas brancas",NA,NA,NA,"141",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"576","2018-10-09 16:31:18-03","UFLA","ESAL","19966","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"577","2017-11-24 14:10:37-02","UFLA","ESAL","14304","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Maria Iracema Bezerra Loiola",NA,NA,NA,"Sebastião V. Martins.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Sub. Bosque-Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,"arbusto; ; ;; floresta",NA,NA,NA,"23.723",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA
"578","2019-08-20 12:04:41-03","UFLA","ESAL","31744","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Pijano, D","2009","01","13","Domingos, DQ","2006","10","12","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,"Cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
"579","2017-11-24 14:10:37-02","UFLA","ESAL","14884","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Maria Iracema Bezerra Loiola",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"arvoreta; 3, m; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"5","5","22479","auto",NA,NA,NA,NA,NA
"580","2017-11-24 14:10:37-02","UFLA","ESAL","12808","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Maria Iracema Bezerra Loiola",NA,NA,NA,"Sebastião V. Martins.",NA,NA,NA,"?",NA,NA,"Mata ESAL",NA,NA,NA,NA,"arbusto; 2, m; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2018-10-09 16:31:18-03","UFLA","ESAL","19359","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Sub- estação","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2017-11-24 14:10:37-02","UFLA","ESAL","20209","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","São Paulo","Emas",NA,NA,NA,NA,NA,"erva; 40, cm; esbranquiçada;; cerrado",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2017-11-24 14:10:37-02","UFLA","ESAL","20167","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","D. S. Pifano",NA,NA,NA,"Paul K. F. Karnopp",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Morro de Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"arvoreta; ; ; baga vermelha; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"584","2017-11-24 14:10:37-02","UFLA","ESAL","21971","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino",NA,"-46.3689002990723","-22.2831001281738",NA,NA,"arbusto; ; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA
"585","2017-11-24 14:10:37-02","UFLA","ESAL","22089","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas",NA,"-46.3367004394531","-22.028600692749",NA,NA,"; ; ;",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"1","1","29392","auto",NA,NA,NA,NA,NA
"586","2017-11-24 14:10:37-02","UFLA","ESAL","20494","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","E. Van den Berg; Ary T. O . Filho",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"587","2017-11-24 14:10:37-02","UFLA","ESAL","15976","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Faz.Dorval","-45.24169921875","-18.2063999176025",NA,NA,"arvoreta; 4 m; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"588","2017-11-24 14:10:37-02","UFLA","ESAL","15753","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Ary T.O.Filho",NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,NA,"arvoreta; 3,50; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"589","2019-12-19 11:18:39-03","UFG","UFG","45908","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Pastore, J.F.","2001","12","01","Pereira-Silva, G.; Pereira, J.B.","2000","12","13","Brasil","Goiás","Cavalcante",NA,"-48.101111","-13.571111","-48.101111","-13.571111",NA,"UFG0045908","UFG0045908",NA,"4479",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA
"590","2019-06-10 10:10:38-03","FZB-BH","BHZB","11478","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"J.L.Costa-Lima","2019","03",NA,"Rezende, S.G.","2015","07","29","Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793","43° 22' 06''","20° 17' 09''","com duplicata.Data correta 23 /10 /2015. Doação para Herbário HUEFS em abril 2018.",NA,NA,NA,"5227",NA,NA,NA,NA,NA,"760","760","33524","auto",NA,NA,NA,NA,NA
"591","2019-06-10 10:10:38-03","FZB-BH","BHZB","3031","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"J.L. Costa-Lima","2018","04","26","Ordones, J.","2000","12","16","Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,"Identificação por foto, unicata",NA,NA,NA,"619",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"592","2019-06-10 10:10:38-03","FZB-BH","BHZB","9548","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"J.L. Costa-Lima","2018","04","26","Ferreira Junior, C.A. et al.","2012","11","22","Brasil","MG","Belo Horizonte","FZBBH","-43.937801361084","-19.9207992553711",NA,NA,"Folhas discolores. Unicata. Identificação por foto",NA,NA,NA,"961",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"593","2021-02-25 10:12:48-03","CVRD","CVRD","8012","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum"," A.St.-Hil.","Loila, M.I.B.","2014","04","07","Luz, A.A. da","2002","11","19","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,NA,"<ll>dwc_commonname:</ll> Epadú de grotão","CVRD008012",NA,NA,"85","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"29671","auto","Magnoliopsida",NA,NA,NA,NA
"594","2020-09-12 05:00:02-03","US","US","2860864","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","flexuosum","Erythroxylum flexuosum","O.E. Schulz",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","2","2","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 3 km N of Mariana, road to Santa Barbara",NA,NA,NA,NA,NA,"US01856502","US01856502_01 US01856502_02",NA,"29653","South America - Neotropics",NA,NA,NA,"Linales","1500",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"595","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","2017","8","29","Brazil","Mato Grosso do Sul",NA,"Bonito; Serra da Bodoquena, northern area of southern sector","-56.7208","-21.1232",NA,NA,"US, NY, MO, K",NA,NA,NA,"16519","South America - Neotropics","Photograph; Photograph; Photograph",NA,NA,"Linales","515",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"596","2020-09-12 05:00:02-03","US","US","2124006","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"J. E. d. Oliveira","1942","10","22","Brazil","Minas Gerais","Belo Horizonte","Capoeira, Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"US01856776","US01856776_01 US01856776_02",NA,"1150","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"17082","auto","Dicotyledonae",NA,"1",NA,NA
"597","2020-09-12 05:00:02-03","US","US","3321205","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach, A. Pott, V. V. Pott & E. Barbosa","1995","10","24","Brazil","Mato Grosso","Porto Estrela","Rod. MT-343. Córrego Ribeirão","-57.2275009155273","-15.3243999481201",NA,NA,NA,"US01856767","US01856767_01 US01856767_02",NA,"63814","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"59745","auto","Dicotyledonae",NA,"1",NA,NA
"598","2020-09-12 05:00:02-03","US","US","2883578","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"H. d. F. Leitão","1977","9","17","Brazil","São Paulo","Altinópolis","Nativo em cerrado da Reserva Estadual de São Simão","-47.3699989318848","-21.0200004577637",NA,NA,NA,"US01856769","US01856769_01 US01856769_02",NA,"5939","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"30403","auto","Dicotyledonae",NA,"1",NA,NA
"599","2020-09-12 05:00:02-03","US","US","3704716","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"W. D. Stevens, N. Soria & I. Basualdo","1994","10","13","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla.","-55.986","-22.659",NA,NA,NA,"US03302055",NA,NA,"26059","South America",NA,NA,NA,"Linales","210","300",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"600","2020-09-12 05:00:02-03","US","US","USw15181","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"H. S. Irwin",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2039","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"601","2020-09-12 05:00:02-03","US","US","2055429","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"T. Rojas","1907",NA,NA,"Paraguay","Amambay",NA,"Paraguari septentrionali. In altaplanitie et declivibus «Sierra de Amambay».",NA,NA,NA,NA,NA,"US03302054","US03302054_01",NA,"10606","South America",NA,NA,NA,"Linales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"602","2020-09-12 05:00:02-03","US","US","1499502","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","1","2","Brazil","Minas Gerais","Viçosa","Near E boundary of Agr. Coll. land","-42.8819007873535","-20.7539005279541",NA,NA,"Leaf material removed for alkaloid analysis. James A. Duke, USDA, Beltsville, Md.","US01856781","US01856781_01 US01856781_02",NA,"4196","South America - Neotropics",NA,NA,NA,"Linales","700",NA,"13937","auto","Dicotyledonae",NA,"1",NA,NA
"603","2020-09-12 05:00:02-03","US","US","2428029","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"G. M. Felippe","1962","9","13","Brazil","São Paulo","Itirapina","5 km da rodovia Washington Luiz, na estrada Itirapina - Rio Claro","-47.8199996948242","-22.25",NA,NA,NA,"US01856772","US01856772_01 US01856772_02",NA,"62","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"22843","auto","Dicotyledonae",NA,"1",NA,NA
"604","2020-09-12 05:00:02-03","US","US","3082382","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1985","11","20","Brazil","Bahia","Cândido Sales","Rod. BR-116","-41.239200592041","-15.5050001144409",NA,NA,NA,"US01856768","US01856768_01 US01856768_02",NA,"50031","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"47163","auto","Dicotyledonae",NA,"1",NA,NA
"605","2020-09-12 05:00:02-03","US","US","1618039","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","10","28","Brazil","Minas Gerais",NA,"Districto Rio Branco. Road from Viçosa to Barroso; Fazenda do Reserva",NA,NA,NA,NA,NA,"US01856778","US01856778_01 US01856778_02",NA,"5228","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"606","2020-09-12 05:00:02-03","US","US","2324217","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"H. S. Irwin","1958","11","8","Brazil","Minas Gerais","Viçosa","State Agricultural School,","-42.8819007873535","-20.7539005279541",NA,NA,"Leaf material removed for alkaloid analysis. James A. Duke, USDA, Beltsville, Md.","US01856774","US01856774_01 US01856774_02",NA,"2039","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"13937","auto","Dicotyledonae",NA,"1",NA,NA
"607","2020-09-12 05:00:02-03","US","US","1779936","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"-. Mello Barreto","1935","11","8","Brazil",NA,NA,"Fazenda Nyagara. Santa Isabel",NA,NA,NA,NA,NA,"US01856777","US01856777_01 US01856777_02",NA,"13400","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"608","2020-09-12 05:00:02-03","US","US","1691521","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","2","19","Brazil","Minas Gerais","Viçosa","Agricultural College lands","-42.8819007873535","-20.7539005279541",NA,NA,NA,"US01856780","US01856780_01 US01856780_02",NA,"4364","South America - Neotropics",NA,NA,NA,"Linales","690",NA,"13937","auto","Dicotyledonae",NA,"1",NA,NA
"609","2020-09-12 05:00:02-03","US","US","3686300","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","2004","12","4","Brazil","Minas Gerais","Juramento","Pau d´Alho","-43.5868988037109","-16.8481006622314",NA,NA,NA,"US01856766","US01856766_01 US01856766_02",NA,"78821","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"19357","auto","Dicotyledonae",NA,"1",NA,NA
"610","2020-09-12 05:00:02-03","US","US","3262155","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"T. J. Killeen","1985","7","19","Bolivia","Santa Cruz",NA,"Nuflo de Chavez, Rancho Jinca, 90km SE of Concepción.","-61.67","-16.55",NA,NA,NA,"US03302056",NA,NA,"1038","South America - Neotropics",NA,NA,NA,"Linales","450",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"611","2020-09-12 05:00:02-03","US","US","2586709","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A. St.-Hil.",NA,NA,NA,NA,"J. Cuatrecasas","1962","10","27","Brazil","São Paulo","Pirassununga","Cerrado de Cachoeira-Emas.","-47.4199981689453","-21.9899997711182",NA,NA,NA,"US01856771","US01856771_01 US01856771_02",NA,"26616","South America - Neotropics",NA,NA,NA,"Linales",NA,NA,"24621","auto","Dicotyledonae",NA,"1",NA,NA
