"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","typeStatus","recordNumber","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1349","2021-01-09 21:48:28-03","UNICENTRO","HUCO","0257","S","Plantae","Euriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Galvão, F.Y.S.K.; et al.; et al.","1999","10","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Herbáceo, Flor Branca; Comum em várzea, ambiente com solo orgânico; HABITAT: Comum em várzea, ambiente com solo orgânico; DESC: Herbáceo, Flor Branca","HUCO000257",NA,"s.n.","21",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1350","2021-03-04 11:05:08-03","UFRB","HURB","19524","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","P.T.Sano","2013","12","06","Santana, F.A.; Hurtbath, F.; Alves, M.; Azevedo...","2012","02","Brasil","Bahia","Licínio de Almeida","Serra Geral; Cachoeirão, subida após trilho do trem, na entrada do túnel","-42.550556","-14.696389","42º33'02W","14º41'47S","908","908","ALCB 108640.","HURB000019524",NA,"115","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2021-03-04 11:05:08-03","UFRB","HURB","8268","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L. Guedes","2014","07",NA,"Guedes, M.L.; Alunos de Botânica BIOC05 2014.1","2014","06","Brasil","Bahia","Piatã","Chapa Diamantina; Caminho para a Cachoeira de São Bartolomeu","-41.8925","-13.015278","41°53'33W","13°00'55S","1257","1257",NA,"HURB000008268",NA,"21788","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2021-03-04 11:05:08-03","UFRB","HURB","9216","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L.O. Trovó","2014","09","30","Chagas e Silva, F. das","1983","02","Brasil","Paraná","São José dos Pinhais","Arredores da cidade;","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Frequente na área.","HURB000009216",NA,"602","14",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"1353","2020-06-15 15:30:19-03","UNESP-RC","HRCB","26078","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","1998","02",NA,"Faria, A.D.","1996","07","Brasil","São Paulo","Bauru","Parque Ecológico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,"214","12",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"1354","2020-06-15 15:30:19-03","UNESP-RC","HRCB","19466","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir) Ruhland","Watanabe, M.T.C.",NA,NA,NA,"Marcondes-Ferreira",NA,NA,"Brasil","São Paulo","Colômbia","Laranjeiras, Faz. Perdizes","-48.6800003051758","-20.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31319","auto",NA,NA,NA,NA,NA
"1355","2020-06-15 15:30:19-03","UNESP-RC","HRCB","26071","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","1998","02",NA,"Amaral, M.E.C.","1995","07","Brasil","São Paulo","Itirapina","Represa do Broa","-47.75","-22.2","47º45'W","22º12'S",NA,NA,"Erva com ca de 20 cm de altura; capítulos creme",NA,NA,"38","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-06-15 15:30:19-03","UNESP-RC","HRCB","26073","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Watanabe, M.T.C.",NA,NA,NA,"Amaral",NA,NA,"Brasil","São Paulo","Itirapina","Represa do Broa, margem ao lado do asfalto, a 6km do trevo Itirapina - São Carlos (Rod. Mun. Ayrton Senna)","-47.75","-22.2","47º45'W","22º12'S",NA,NA,NA,NA,NA,"95-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-06-15 15:30:19-03","UNESP-RC","HRCB","27649","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Parra, L.R.","1997","08",NA,"Scatena, V.L.","1997","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.570833","-19.288333","43º34'15W","19º17'18S","1212","1212",NA,NA,NA,"114","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-06-15 15:30:19-03","UNESP-RC","HRCB","28600","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Scatena, V.L.","1998","07",NA,"Scatena, V.L.","1998","07","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"184","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-06-15 15:30:19-03","UNESP-RC","HRCB","28606","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, A.M. & Parra, L.","1998",NA,NA,"Scatena, V.L.","1998","07","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"Junto com Gramineae, Cyperaceae",NA,NA,"190","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-06-15 15:30:19-03","UNESP-RC","HRCB","290","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, A.M.","1984","11","30","Davis, P.H.","1976","07","Brasil","Minas Gerais","Serra do Cabral","Entrada de Buenopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2300","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-06-15 15:30:19-03","UNESP-RC","HRCB","43857","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Disciplina Princípios e Métodos em Taxonomia","2003","09","Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina","-47.923889","-22.216111","47º55'26W","22º12'58S",NA,NA,"Erva rosulada, inflorescência alva",NA,NA,"261","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2020-06-15 15:30:19-03","UNESP-RC","HRCB","44779","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Rambo",NA,NA,NA,"Pivetta","1956","02","Brasil","Rio Grande do Sul","Vale Vêneto","São José",NA,NA,NA,NA,"90","90","Erva perene, flor branca",NA,NA,"1373","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2020-06-15 15:30:19-03","UNESP-RC","HRCB","45825","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, M.L.O.","2012","07","30","Lombardi","2006","12","Brasil","Mato Grosso","Bom Jesus do Araguaia","MT-433, Serra Nova Dourada/BR-158, 11,7 km da BR-158",NA,NA,NA,NA,NA,NA,"Erva, inflorescências brancas",NA,NA,"6521","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2020-06-15 15:30:19-03","UNESP-RC","HRCB","45826","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","2007","04",NA,"Lombardi","2006","12","Brasil","Mato Grosso","Bom Jesus do Araguaia","MT-433, Serra Nova Dourada/BR-158, 11,7 km da BR-158","-51.740194","-12.365194","51º44'24.7W","12º21'54,7S","375","375","Erva, inflorescências brancas",NA,NA,"6522","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-06-15 15:30:19-03","UNESP-RC","HRCB","46498","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Pivetta",NA,NA,NA,"Pivetta","1956","12","Brasil","Rio Grande do Sul","Vale Vêneto","São José",NA,NA,NA,NA,"90","90","Erva perene, flor branca",NA,NA,"s.n.","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-06-15 15:30:19-03","UNESP-RC","HRCB","4833","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, A.M.",NA,NA,NA,"Castro, N.M.",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"Planta herbácea (sob a ponte) com mais ou menos 15 a 20 cm de altura",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-06-15 15:30:19-03","UNESP-RC","HRCB","54375","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Tannus, J.L.S.","2006","01",NA,"Tannus, J.L.S.","2006","01","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","49º12'19W","24º16'06S",NA,NA,"Erva, capítulos creme, em solo alagadiço",NA,NA,"1104","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-06-15 15:30:19-03","UNESP-RC","HRCB","54378","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Tannus, J.L.S.","2006","02",NA,"Tannus, J.L.S.","2006","02","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","49º12'19W","24º16'06S",NA,NA,"Erva, capítulos alvos, em solo alagadiço",NA,NA,"1150","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2020-06-15 15:30:19-03","UNESP-RC","HRCB","54379","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Tannus, J.L.S.","2006","05","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","49º12'19W","24º16'06S",NA,NA,"Erva, capítulos creme, em solo alagadiço",NA,NA,"1211","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-06-15 15:30:19-03","UNESP-RC","HRCB","57350","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. Trovó",NA,NA,NA,"Lombardi",NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40''W","22º07'50''S","760","760","Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, inflorescências brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-06-15 15:30:19-03","UNESP-RC","HRCB","57351","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. Trovó",NA,NA,NA,"Lombardi",NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40''W","22º07'50''S","760","760","Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, caule argênteo, inflorescências brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2020-06-15 15:30:19-03","UNESP-RC","HRCB","57428","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. Trovó",NA,NA,NA,"Lombardi",NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40''W","22º07'50''S","760","760","Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, inflorescências brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2020-06-15 15:30:19-03","UNESP-RC","HRCB","58337","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, M.L.O.",NA,NA,NA,"Sousa",NA,NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.777778","-22.130556","47º46'40W","22º07'50S","760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-06-15 15:30:19-03","UNESP-RC","HRCB","61906","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Lopes, N.","2014",NA,NA,"Marcusso, G.M.","2013","07","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente, próximo da represa","-48.459056","-22.925778","48º27'32.6W","22º55'32,8S","850","850","Herbácea",NA,NA,"165","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-06-15 15:30:19-03","UNESP-RC","HRCB","64050","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","A.I. Coan",NA,NA,NA,"Saka",NA,NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Cachoeira do Marimbondo","-55.720333","-15.432","55º43'13.2W","15º25'55.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-06-15 15:30:19-03","UNESP-RC","HRCB","31167","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Scatena, V.L.","1999","07",NA,"Scatena, V.L.","1999","07","Brasil","Minas Gerais","Diamantina","Estrada que liga Diamantina à Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,"212","29",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"1377","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35625","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","2002","06",NA,"Tannus, J.L.S.","2001","06","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Erva, ca. 0,3m, capítulos creme, à margem de riacho",NA,NA,"470","28",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1378","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35174","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","2002","06",NA,"Tannus, J.L.S.","2001","12","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Erva ereta, ca. 0,1m, capítulos alvos, em solo saturado",NA,NA,"514","13",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1379","2020-06-15 15:30:19-03","UNESP-RC","HRCB","52836","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Coan, A.I.","2007","10","13","Coan, A.I,","2007","10","Brasil","São Paulo","Itirapina","Rodovia Washington Luís","-47.8199996948242","-22.25",NA,NA,NA,NA,"Herbácea, ca. 10-20 cm. Solo arenoso em margem de banhado",NA,NA,"45","13",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1380","2020-06-15 15:30:19-03","UNESP-RC","HRCB","33563","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Rosa, M.M.","2000","11","14","Rosa, M.M.","2000","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Solo arenoso nas proximidades do riacho",NA,NA,"2","23",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"1381","2020-06-15 15:30:19-03","UNESP-RC","HRCB","27658","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Parra, L.R.","1997","06",NA,"Scatena, V.L.","1997","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"123","07",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"1382","2020-06-15 15:30:19-03","UNESP-RC","HRCB","43836","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Tannus, J.L.S.","2003","06",NA,"Tannus, J.L.S.","2003","06","Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"Erva aquática, escapos ca. 10cm, capítulos creme, em solo saturado a alagadiço",NA,NA,"672","18",NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA
"1383","2020-06-15 15:30:19-03","UNESP-RC","HRCB","43842","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Tannus, J.L.S.","2003","08",NA,"Leme, J.S.","2003","08","Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"Erva ereta, ca. 10 cm, capítulos creme, em solo alagadiço",NA,NA,"34","19",NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA
"1384","2020-06-15 15:30:19-03","UNESP-RC","HRCB","60536","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","2000","12",NA,"Amaral, M.C.E.","1996","06","Brasil","São Paulo","Campinas","Estrada Campinas-Jaguariúna, primeiro lago após o posto rodoviário, lado direito da pista.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Erva ca. 5 cm, inflorescênciaca. 13 cm, capítulos creme.",NA,NA,"31","21",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"1385","2020-06-15 15:30:19-03","UNESP-RC","HRCB","27724","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","1998","02",NA,"Assis, M.A.","1997","12","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Herbácea; solo brejoso; capítulos brancos",NA,NA,"1103","12",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1386","2020-06-15 15:30:19-03","UNESP-RC","HRCB","3863","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, A.M.","1984","11","30","Cesar, O.","1983","12","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Inflorescências brancas",NA,NA,"86","27",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1387","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35187","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, P.T.","2002","06",NA,"Tannus, J.L.S.","2001","12","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Erva, ca. 0,3m, capítulos alvos, em solo alagado",NA,NA,"527","18",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"1388","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35444","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Scatena, V.L.","2002","01",NA,"Scatena, V.L.","2002","01","Brasil","Minas Gerais","Santana do Riacho","Distrito Cardeal Mota","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Plantas até 10 cm de altura, capítulos com diferentes fases des.",NA,NA,"239","29",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"1389","2020-06-15 15:30:19-03","UNESP-RC","HRCB","33564","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Rosa, M.M.","2000","11","14","Rosa, M.M.","2000","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Solo arenoso úmido",NA,NA,"3","23",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"1390","2020-06-15 15:30:19-03","UNESP-RC","HRCB","13712","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Splett, S.","1994","08","05","Ribeiro, J.E.L.S.","1986","11","Brasil","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,NA,NA,NA,"Erva, inflorescências brancas",NA,NA,"85","10",NA,NA,NA,NA,NA,NA,NA,"21791","auto",NA,NA,NA,NA,NA
"1391","2017-11-24 14:10:36-02","UFLA","ESAL","8834","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"erva; 0.15; branca;; campo rupestre",NA,NA,"3.365",NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"1392","2018-10-09 16:31:17-03","UFLA","ESAL","23907","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mansanares, ME","2014","05","28","Mansanares, ME; Van den Berg, E; Andrade, EA","2010","05","Brasil","Minas Gerais","Itumirim","Morro Janela, Ponto 13 - Morro Janela","-44.883611","-21.346667","-44.883611","-21.346667",NA,NA,"Inflorescências capituliformes imaturas douradas; Campo Rupestre. Solo arenoso",NA,NA,"1285","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2018-10-09 16:31:17-03","UFLA","ESAL","23993","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Echternacht, L","2016","04",NA,"Mansanares, ME; Coelho, FF; Van den Berg, E","2010","05","Brasil","Minas Gerais","Itutinga","Ponto 17 - Afloramento próximo a estrada de terra para Carrancas","-44.6925","-21.352222","-44.6925","-21.352222",NA,NA,"Projeto CSBC; Crescendo em solo arenoso em campo úmido. Erva. Inflorescências capituliformes creme.",NA,NA,"1432","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2018-08-31 12:41:43-03","UFLA","ESAL","4275","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. Watanabe",NA,NA,NA,"Leitão Filho, HF; et al.",NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,"erva; até 0.20; ;; ripário",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2018-10-09 16:31:17-03","UFLA","ESAL","7710","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2016","05","18","Gavilanes, ML",NA,NA,"Brasil","Minas Gerais","Lavras","Sítio Três Barras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0.30; branca;; formação antrópica",NA,NA,"1.350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2019-03-01 15:27:16-03","UFLA","ESAL","7559","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","A. M. Giulietti","1987","09",NA,"Carvalho, DA",NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11","erva; 0.20; branca;; campo rupestre",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"1397","2017-11-24 14:10:36-02","UFLA","ESAL","10651","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Estância","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"erva; 0.20; esbranquiçada;; campo rupestre",NA,NA,"4.607",NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"1398","2019-12-19 11:18:37-03","UFG","UFG","5423","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,"1970","03","28","J.A. Rizzo; A. Barbosa",NA,NA,"Brasil","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,NA,"UFG0005423",NA,"s.n.",NA,NA,NA,NA,NA,NA,"UFG0005423",NA,"45214","auto",NA,NA,NA,NA,NA
"1399","2019-12-19 11:18:37-03","UFG","UFG","13392","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,"1990","06","08","H.D. Ferreira",NA,NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,"UFG0013392",NA,"s.n.",NA,NA,NA,NA,NA,NA,"UFG0013392",NA,"100343","auto",NA,NA,NA,NA,NA
