"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2005","2019-11-01 15:00:37-03","UnB","UB","10932","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gomes, BM; Brito, DS; Mendes, VC","2001","03","09","Southern America","Brasil",NA,NA,"Árvore 4,5m. Fruto verde.; Cerrado.",NA,"Dicotyledoneae",NA,"Benth.","Gomes, BM","252","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama",NA,"Gama","-48.05","-16.05","850","850",NA,NA,NA,NA,NA,"-48.05","-16.05",NA,NA,NA,NA,NA,NA,NA
"2006","2019-11-01 15:00:37-03","UnB","UB","102036","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mendonça, RC","2004","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Felfili, JM","5778","Goiás","Flores de Goiás, Fazenda Cachoeirama",NA,"Flores de Goiás","-47.980278","-14.281111",NA,NA,NA,NA,NA,NA,NA,"-47.980278","-14.281111",NA,NA,NA,NA,NA,NA,NA
"2007","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Santos, RS","2018","05","22","Southern America","Brasil",NA,NA,"Conglomerado MA-276. Subunidade 3. Subparcela 3. indivíduo 12. F6; Árvore; DAP em cm: 22,8; altura em m: 7,50; resina, amarelo, abundante, pegajoso, odor ausente; base dilatada; casca amarronzada por fora, avermelhada por dentro, grossa, fissurada, o",NA,"Dicotyledoneae",NA,"Benth.","Bijos, NR","IFN-2766333.3","Maranhão","Povoado Morro D'Anta",NA,"Coroatá ","-44.280001","-3.960003","53","53",NA,NA,NA,NA,"2018","-44.280001","-3.960003","11","12",NA,NA,NA,NA,NA
"2008","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, RM","2017","10","04","Southern America","Brasil",NA,NA,"Conglomerado MA-618. Subunidade 4. Subparcela 6. Indivíduo 18. F6; Árvore com 8m de altura e 16,1cm de DAP. Base reta. Casca cinza, grossa e laminada, internamente avermelhada; Área de floresta, solo argiloso",NA,"Dicotyledoneae",NA,"Benth.","Passos, FB","IFN-6181364.6","Maranhão",NA,NA,"Grajaú","-44.640008","-6.3",NA,NA,NA,NA,NA,NA,"2018","-44.640008","-6.3","10","05",NA,NA,NA,NA,NA
"2009","2019-11-01 15:00:37-03","UnB","UB","140568","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Eiten, G; Eiten, LT","1962","05","22","Southern America","Brasil",NA,NA,"Fruit green & ripe.; Tree 6m tall, spreading crown; fruit green and ripe.; About 1 km NE of house at Sambaiba. A few hundred meters from the head of the brook, Riacho de MAcaúba. Chapada vegetation.",NA,"Dicotyledoneae",NA,"Benth.",NA,"4660","Maranhão","Ilha de baçsas region, between the Balsas and Parnaiba Rivers. 4 km east of main house of Fazenda MOrros, ca. 35km south of Loreto",NA,"Loreto","-45.033333","-7.383333",NA,NA,NA,NA,NA,NA,NA,"-45.033333","-7.383333",NA,NA,NA,NA,NA,NA,NA
"2010","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, RM","2018","01","30","Southern America","Brasil",NA,NA,"Conglomerado MA-723. Subunidade 03 . Subparcela 09 . Indivíduo 04; Árvore DAP 42,1cm e ALT 6m. Base reta. Fruto imaturo, esverdeado, estreitos-oblongos de consistência seco e internamente arilo; Área antropizada em regeneração, área úmida com terreno",NA,"Dicotyledoneae",NA,"Benth.","Souza, VC","IFN-7232573.9","Maranhão",NA,NA,"Riachão","-47.044167","-7.344167",NA,NA,NA,NA,NA,NA,"2018","-47.044167","-7.344167","03","02",NA,NA,NA,NA,NA
"2011","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sathler, DFT","2018","03","23","Southern America","Brasil",NA,NA,"Conglomerado MT-2331. Subunidade 1. Subparcela 1. Indivíduo 14. F6; Árvore, 5,5m de altura, DAP 18,5cm.Exsudato aquoso incolor, pouco abundante, viscoso, ausência de odor.Base reta. Casca cor externa cinza, cor interna vermelho, grossa, fissurada; fa",NA,"Dicotyledoneae",NA,"Benth.","Souza, VC; Faria, JEQ; Bijos, NR","IFN-2331891.1","Mato Grosso",NA,NA,"Alto Taquari","-53.46","-17.999722",NA,NA,NA,NA,NA,NA,"2018","-53.46","-17.999722","04","11",NA,NA,NA,NA,NA
"2012","2019-11-01 15:00:37-03","UnB","UB","139549","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Oliveira, VC","2009","07","05","Southern America","Brasil",NA,NA,"Casca gretada.&nf;OBS.: Projeto Mapeamento e Inventário do Estado do Tocantins; Árvore heliófita 6m.; Cerrado alto. Solo argilo-arenoso amarelado com tapiocanga. Relevo plano",NA,"Dicotyledoneae",NA,"Benth.","Fonseca, ML","1542","Tocantins","Bacia do Tocantins. Sub-bacia: Manuel Alves da Natividade. Região da Fazenda Jaó",NA,"Porto Alegre do Tocantins","-47.263889","-11.633611","409","409",NA,NA,NA,NA,"2009","-47.263889","-11.633611","07",NA,NA,NA,NA,NA,NA
"2013","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Moraes, TM","2018","03","22","Southern America","Brasil",NA,NA,"Conglomerado BA-642. Subunidade 3. Subparcela 4. indivíduo 22. F6; Árvore; dap: 19,7; ht: 12,50; base reta; casca: marrom (cor externa), amarela (cor interna), grossa, fissurada,; Solo argiloso, relevo plano, transição cerrado - caatin","UB0127246","Dicotyledoneae",NA,"Benth.","Faria, JEQ","IFN_64215563.4","Bahia","Faz. Cabeceirinhas","UB0127246","Wanderley","-44.166685","-12.099998","809","809",NA,NA,NA,NA,"2018","-44.166685","-12.099998","04","02",NA,NA,NA,NA,NA
"2014","2019-11-01 15:00:37-03","UnB","UB","102037","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mendonça, RC","2004","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Felfili, JM","5776","Goiás","Flores de Goiás, Fazenda Cachoeirama",NA,"Flores de Goiás","-47.980278","-14.281111",NA,NA,NA,NA,NA,NA,NA,"-47.980278","-14.281111",NA,NA,NA,NA,NA,NA,NA
"2015","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, RM","2018","08","16","Southern America","Brasil",NA,NA,"Conglomerado MA-762. Extra; Árvore; DAP em cm: 16,1; altura em m: 8,20; base reta; casca amarronzada por fora, vinho por dentro, fina, estriada; Área de cerrado com indícios de queimada",NA,"Dicotyledoneae",NA,"Benth.","Faria, JEQ","IFN-7621725","Maranhão","São Gonçalo",NA,"Carolina","-46.979071","-7.685455","285","285",NA,NA,NA,NA,"2018","-46.979071","-7.685455","09","26",NA,NA,NA,NA,NA
"2016","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sathler, DFT","2018","03","28","Southern America","Brasil",NA,NA,"Conglomerado MT-2211. Subunidade 3. Subparcela 1. Indivíduo 6. F8; Árvore, 2,4m de altura.Base reta. Casca cor externa cinza, cor interna amarelo, fina, fissurada; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Benth.","Souza, VC; Bijos, NR","IFN-22111513.1","Mato Grosso",NA,NA,"Ponte Branca","-53.1","-16.74",NA,NA,NA,NA,NA,NA,"2018","-53.1","-16.74","04","13",NA,NA,NA,NA,NA
"2017","2019-11-01 15:00:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gomes, MS","2017","06","23","Southern America","Brasil",NA,NA,"Conglomerado PI_201. Subunidade 2. Subparecela 10. Indivíduo 18.&nf;F6 - Medições na subunidade completa; Árvore 5m, DAP 9cm. Base reta. Casca de cor externa cinza/preta, cor interna marrom e do tipo fissurada","UB0128160","Dicotyledoneae",NA,"Benth.","Faria, JEQ","IFN-201282.10","Piauí",NA,"UB0128160","Guadalupe","-43.920003","-6.839997",NA,NA,NA,NA,NA,NA,"2017","-43.920003","-6.839997","08","07",NA,NA,NA,NA,NA
"2018","2019-11-01 15:00:37-03","UnB","UB","177732","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Barros, BS","2010","03","27","Southern America","Brasil",NA,NA,"Árvore ca. 6,5m altura e 15cm DAP. Casca gretada cor cinza. Frutos imaturos cor verde.; Solo areno-pedregoso. Relevo ondulado (morro). Cerrado típico",NA,"Dicotyledoneae",NA,"Benth.",NA,"6481","Tocantins","Bacia do Tocantins. Sub bacia do rio Manuel Alves Pequeno",NA,"Itacajá ","-47.411944","-8.796111","319","319",NA,NA,NA,NA,NA,"-47.411944","-8.796111",NA,NA,NA,NA,NA,NA,NA
"2019","2019-11-01 15:00:37-03","UnB","UB","107420","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, MA; Lima, AMAB; Griboski, RA","2006","06","24","Southern America","Brasil",NA,NA,"Folhas discolores verdes.; Árvore 5m. Fruto imaturo verde.; Cerrado alterado.",NA,"Dicotyledoneae",NA,"Benth.","Silva, MA","5905","Distrito Federal","Centro Educacional GISNO. SGAN 907, Bloco A",NA,"Brasília","-47.896111","-15.768333",NA,NA,NA,NA,NA,NA,NA,"-47.896111","-15.768333",NA,NA,NA,NA,NA,NA,NA
"2020","2019-11-01 15:00:37-03","UnB","UB","107572","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Marques Júnior, TF","2002","09","28","Southern America","Brasil",NA,NA,"Latitude e longitude da sede municipal. Material doado pela Rede de Sementes do Cerrado (Profa. Linda Caldas).; Árvore; .",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","TF11","Goiás","São Miguel do Araguaia, Projeto de Irrigação Luís Alves do Araguaia",NA,"São Miguel do Araguaia","-50.274444","-13.463889",NA,NA,NA,NA,NA,NA,NA,"-50.274444","-13.463889",NA,NA,NA,NA,NA,NA,NA
"2021","2019-11-01 15:00:37-03","UnB","UB","108205","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fagg, CW","2007","07","24","Southern America","Brasil",NA,NA,"Árvore com 5 m de altura, com casca cinza, soltando em placas. Em cerrado ao lado do carvoeiro (Schlerolobium);",NA,"Dicotyledoneae",NA,"Benth.",NA,"1705","Piauí","Parque Nacional de Sete Cidades",NA,"Piracuruca","-41.685667","-4.121889",NA,NA,NA,NA,NA,NA,NA,"-41.685667","-4.121889",NA,NA,NA,NA,NA,NA,NA
"2022","2019-11-01 15:00:37-03","UnB","UB","109548","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, JS; Gonçalves, JC; Minervino, JS; Paiva, AO; Solórzano, A","2008","04","29","Southern America","Brasil",NA,NA,"Árvore. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"Benth.","Silva, JS","452","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão",NA,"Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA
"2023","2019-11-01 15:00:37-03","UnB","UB","109670","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, JS; Alves, MM","2008","08","13","Southern America","Brasil",NA,NA,"Frutos imaturos.&nf;Folhas ausentes; Árvore 6,5m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"Benth.","Fagg, CW","574","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão",NA,"Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA
"2024","2019-11-01 15:00:37-03","UnB","UB","111385","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Cezare, CHG; Souza-Silva, S; Raimundo, R","2007","09","27","Southern America","Brasil",NA,NA,"Árvore 7m. Flor ausente, botão floral amarelo; Pastagem com árvores isoladas, entorno com Cerrado. Topologia: Plano a inclinado.",NA,"Dicotyledoneae",NA,"Benth.",NA,"199","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,"Luziânia","-47.9398","-16.7715","770","770",NA,NA,NA,NA,NA,"-47.9398","-16.7715",NA,NA,NA,NA,NA,NA,NA
"2025","2019-11-01 15:00:37-03","UnB","UB","121214","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Correia, CAS","2008","07","26","Southern America","Brasil",NA,NA,"Ritidoma cinza, pouco espesso. Casca interna alaranjada. Caducifolia evidente. Folíolos amarelados discolores. Frutos em diversos estádios de maturação. Foto.; Árvore 5,5m x 13,5cm. Fruto castanho.; Cerrado. Topologia: Plano. Solo: Arenoso.",NA,"Dicotyledoneae",NA,"Benth.","Correia, CAS","255","Distrito Federal","APA do rio São Bartolomeu. Chácara Angaturama",NA,"Sobradinho","-48.237778","-16.2275","1070","1070",NA,NA,NA,NA,NA,"-48.237778","-16.2275",NA,NA,NA,NA,NA,NA,NA
"2026","2019-11-01 15:00:37-03","UnB","UB","13323","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Xavier, G; Proença, CEB; Leite, G","2003","10","01","Southern America","Brasil",NA,NA,"Suber com cortiça profunda fissurada e gretada. Sementes aladas.; Árvore 5,5m; Brejo com buritis.",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","3","Distrito Federal","Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes",NA,NA,"-47.933333","-16.05","950","950",NA,NA,NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA
"2027","2019-11-01 15:00:37-03","UnB","UB","140570","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Anderson, WR","1973","04","13","Southern America","Brasil",NA,NA,"Fruit green.; Tree 2,5m.; Rocky cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"8819","Minas Gerais","2km from Mendanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","2019-11-01 15:00:37-03","UnB","UB","140571","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1968","06","11","Southern America","Brasil",NA,NA,"Tree 5m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"1715","Mato Grosso","4km E of the Base Camp of the Expedition, ca. 270km N of Xavantina, close to the Xavantina-São Félix road",NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA
"2029","2019-11-01 15:00:37-03","UnB","UB","140575","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, MA","1992","07","18","Southern America","Brasil",NA,NA,"Frutos imaturos de cor verde e maduros arroxeados.; Árvore 3,5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Machado, JWB","1494","Bahia","Fazenda Jatobá",NA,"Correntina","-46.75","-13",NA,NA,NA,NA,NA,NA,"1992","-46.75","-13",NA,NA,NA,NA,NA,NA,NA
"2030","2019-11-01 15:00:37-03","UnB","UB","140574","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Machado, JWB","1991","11","21","Southern America","Brasil",NA,NA,"Flores brancas.; Árvore 4m.; Capão de mato",NA,"Dicotyledoneae",NA,"Benth.",NA,"350","Bahia","Fazenda Jatobá",NA,"Correntina","-45.75","-13",NA,NA,NA,NA,NA,NA,NA,"-45.75","-13",NA,NA,NA,NA,NA,NA,NA
"2031","2019-11-01 15:00:37-03","UnB","UB","140576","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Irwin, HS","1970","03","14","Southern America","Brasil",NA,NA,"Fruit green.; Gnarled tree 5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"27461","Minas Gerais","Ca. 18km E of Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","2019-11-01 15:00:37-03","UnB","UB","140578","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Heringer, EP","1953","10","26","Southern America","Brasil",NA,NA,"Frutos pequenos.; Árvore 4-5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"3304","Minas Gerais","Fazenda do Rasgão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","2019-11-01 15:00:37-03","UnB","UB","140579","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Fonseca, S","1968","10","07","Southern America","Brasil",NA,NA,"Flores alvas.; Árvore 5m.",NA,"Dicotyledoneae",NA,"Benth.","Barneby, R","1191","Mato Grosso","Arredores do Acampamento da Expedição Inglesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","2019-11-01 15:00:37-03","UnB","UB","140580","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Harley, RM","1968","10","01","Southern America","Brasil",NA,NA,"Flowers +/- uniformily cream; Slender tree.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"10379","Mato Grosso","Ca. 1km east of Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","2019-11-01 15:00:37-03","UnB","UB","140582","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1993","07","04","Southern America","Brasil",NA,NA,"Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"6731","Maranhão","Transect area 4, near Pedra Caída on the Carolina-Estreito road",NA,NA,"-47.45","-6.95",NA,NA,NA,NA,NA,NA,NA,"-47.45","-6.95",NA,NA,NA,NA,NA,NA,NA
"2036","2019-11-01 15:00:37-03","UnB","UB","140583","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Santos, RR","1968","05","22","Southern America","Brasil",NA,NA,"Tree 10m.; Cerradão",NA,"Dicotyledoneae",NA,"Benth.",NA,"1497","Mato Grosso","4km W of the Base Camp of the Expedition, ca. 270km N of Xavantina",NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA
"2037","2019-11-01 15:00:37-03","UnB","UB","140584","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alves, M","1993","11","10","Southern America","Brasil",NA,NA,"Flores alvas.; Árvore 4m.; Mata ciliar degradada",NA,"Dicotyledoneae",NA,"Benth.",NA,"1009","Goiás","Águas Lindas de Goiás, Fazenda dos Americanos",NA,"Águas Lindas de Goiás","-48.2817","-15.7619",NA,NA,NA,NA,NA,NA,NA,"-48.2817","-15.7619",NA,NA,NA,NA,NA,NA,NA
"2038","2019-11-01 15:00:37-03","UnB","UB","140586","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gottsberger, IS","1970","11","13","Southern America","Brasil",NA,NA,"Flores verdes.; Árvore 5m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Burkart, A","817","São Paulo","18km north of Botucatu",NA,"Botucatu","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,"1973","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"2039","2019-11-01 15:00:37-03","UnB","UB","140587","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Anderson, WR","1973","04","06","Southern America","Brasil",NA,NA,"Fruit green.; Tree 3m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"8323","Goiás","35km by road E of Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","2019-11-01 15:00:37-03","UnB","UB","140588","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Heringer, EP","1972","11","02","Southern America","Brasil",NA,NA,"Árvore 4-6m.; Cerrado grosso",NA,"Dicotyledoneae",NA,"Benth.",NA,"12230","Goiás","Serra de Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","2019-11-01 15:00:37-03","UnB","UB","140589","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Bridgewater, S","1997","07","20","Southern America","Brasil",NA,NA,"Twisted tree 3,5m.; Dystrophic cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"605","Piauí","18km from Gilbués on the road to Santa Filomena",NA,NA,"-45.383333","-9.733333",NA,NA,NA,NA,NA,NA,NA,"-45.383333","-9.733333",NA,NA,NA,NA,NA,NA,NA
"2042","2019-11-01 15:00:37-03","UnB","UB","140590","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Irwin, HS","1968","03","20","Southern America","Brasil",NA,NA,"Fruit green.; Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Lewis, GP","21529","Goiás","Ca. 9km S of Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","2019-11-01 15:00:37-03","UnB","UB","140591","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1998","08","02","Southern America","Brasil",NA,NA,"Coppiced multirtrunked tree 5m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"8046","Bahia","2km E of the Lençóis junction on the highway BR-242",NA,"Lençóis","-41.333333","-12.483333",NA,NA,NA,NA,NA,NA,NA,"-41.333333","-12.483333",NA,NA,NA,NA,NA,NA,NA
"2044","2019-11-01 15:00:37-03","UnB","UB","140592","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Anderson, WR","1973","04","18","Southern America","Brasil",NA,NA,"Fruit green.; Tree 7m.; Sandy cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"9118","Minas Gerais","About 1km E of Rio Pandeiros, near road to Januária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2019-11-01 15:00:37-03","UnB","UB","140593","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Irwin, HS","1966","01","07","Southern America","Brasil",NA,NA,"Fruit green.; Gnarled tree 2m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Irwin, HS","14517","Goiás","Ca. 6km S of Posse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2019-11-01 15:00:37-03","UnB","UB","140594","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1968","07","11","Southern America","Brasil",NA,NA,"Small tree 3m.; Cerrado",NA,"Dicotyledoneae",NA,"Benth.",NA,"2146","Mato Grosso","3km E of the Base Camp of the Expedition",NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA
"2047","2019-11-01 15:00:37-03","UnB","UB","140596","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Sampaio, AB","2001","05","05","Southern America","Brasil",NA,NA,"Fruto imaturo verde.; Árvore 9m.; Cerradão",NA,"Dicotyledoneae",NA,"Benth.",NA,"438","Tocantins","Região de Jalapão, Cachoeira do Riacho Formiga",NA,"Mateiros","-46.483333","-10.333333",NA,NA,NA,NA,NA,NA,NA,"-46.483333","-10.333333",NA,NA,NA,NA,NA,NA,NA
"2048","2019-11-01 15:00:37-03","UnB","UB","140597","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1968","07","04","Southern America","Brasil",NA,NA,"Tree 8m.",NA,"Dicotyledoneae",NA,"Benth.",NA,"2070","Mato Grosso","Close to the Base Camp of the Expedition, ca. 270 Km N of Xavantina on the Xavantina-São Félix road",NA,NA,"-51.866667","-12.85",NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.85",NA,NA,NA,NA,NA,NA,NA
"2049","2019-11-01 15:00:37-03","UnB","UB","140599","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gottsberger, IS",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Gottsberger, IS","2152634","São Paulo","18km north of Botucatu",NA,"Botucatu","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"2050","2019-11-01 15:00:37-03","UnB","UB","140600","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Volpi, RL","2003","05","15","Southern America","Brasil",NA,NA,"Frutos verdes.; Árvore 4m.; Campo rupestre",NA,"Dicotyledoneae",NA,"Benth.",NA,"613","Minas Gerais","Trilha Escada das Pedras",NA,"Delfinópolis","-46.653333","-20.434444",NA,NA,NA,NA,NA,NA,NA,"-46.653333","-20.434444",NA,NA,NA,NA,NA,NA,NA
"2051","2019-11-01 15:00:37-03","UnB","UB","140595","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ratter, JA","1980","09","14","Southern America","Brasil",NA,NA,"Flowers spikes yellow-cream.; Tree 5m.; Cerradão",NA,"Dicotyledoneae",NA,"Benth.",NA,"4423","Goiás","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (ca. 2km from Macaúba)",NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA
