"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","infraspecificEpithet"
"194","2020-10-01 14:25:15-03","JBB","HEPH","28860","S","Plantae","Dicotyledon","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Vignoli-Silva, M","Chacon, RG; Oliveira, MS","984","2012","07","31","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área do Cristo, mata do Taquara, borda do IBGE.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-01 14:25:15-03","JBB","HEPH","28925","S","Plantae","Dicotyledon","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Miranda, LA","Miranda, LA","43","2012","10","29","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Mata do Taquara","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-01 14:25:15-03","JBB","HEPH","28889","S","Plantae","Dicotyledon","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Vignoli-Silva, M","Miranda, LA","15","2012","08","09","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Mata do Taquara.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Mata em regeneração, queimada há 1 ano",NA,NA,NA,"70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-01 14:25:15-03","JBB","HEPH","17024","S","Plantae","Dicotyledon","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, LA","Ribas, OS","1154","1996","02","10","Southern America","Brasil","Santa Catarina","Lages","BR 282 Campo do Areião","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,NA,"70701","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:42:32-03","UFMG","BHCB","125698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Carmo, FF","3782","2008","12","06","Southern America","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.405278","-20.137361","910","910",NA,"Afloramento de canga. Capão.","BHCB002594","BHCB002594",NA,NA,NA,"2013",NA,NA,NA,"-43.405278","-20.137361",NA,NA,NA,NA
"199","2020-12-11 11:42:32-03","UFMG","BHCB","1717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Schwacke, CAW","7927","1904",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"São Julião.",NA,NA,NA,NA,NA,"Herbáceo; Campo","BHCB017164",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:42:32-03","UFMG","BHCB","178201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Stehmann, JR; Gouvêa, YF; Moreira, SN","6366","2015","09","03","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Capão de mata, localizado à direita da estrada para Conceição do Mato Dentro, após passar estatua do Juquinha","-43.5425","-19.26","1364","1364",NA,"Trepadeira, corola reflexa, lilás com uma estrela central esverdeada.&nf;; Em borda de mata, borda de capão de mata que sofreu queimada","BHCB030680",NA,NA,NA,NA,"2015","09","03",NA,"-43.5425","-19.26",NA,NA,NA,NA
"201","2020-12-11 11:42:32-03","UFMG","BHCB","181902","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Stehmann, JR","6384","2016","05","15","Southern America","Brasil","Minas Gerais","Santa Barbara","serra da Gandarela","-43.631222","-20.097139","1396","1396",NA,"Trepadeira, em floresta estacional semidecidual montana, flores esbranquicadas, frutos atropurpureos; Trepadeira, em floresta estacional montana; flores esbranquicadas, frutos atropurpuras; Floresta Estacional Semidecidual perturbada","BHCB038667",NA,NA,NA,NA,"2016","05","15",NA,"-43.631222","-20.097139",NA,NA,NA,NA
"202","2020-12-11 11:42:32-03","UFMG","BHCB","184126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Paiva, JAM; Souza, LS; Silva, E","1239","2016","12","02","Southern America","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.630278","-20.143611","1280","1280",NA,"Liana. Terrestre. Flor bonina. Frutos imaturos verdes.; Floresta Ciliar. Área pós queimada.",NA,NA,NA,NA,NA,"2016","12","15",NA,"-43.630278","-20.143611",NA,NA,NA,NA
"203","2020-12-11 11:42:32-03","UFMG","BHCB","184382","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Mota, RC da","3739","2016","03","16","Southern America","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.411111","-20.149444","880","880",NA,"Projeto desenvolvido pelo Instituto Prístino!; Subarbusto escandente; corola arroxeada.; Coletada em borda de Floresta Estacional Semidecidual","BHCB040198",NA,NA,NA,NA,"2016","03","30",NA,"-43.411111","-20.149444",NA,NA,NA,NA
"204","2020-12-11 11:42:32-03","UFMG","BHCB","42286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Stehmann, JR; Mota, RC da","2345","1998","05","12","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.506944","-20.408056","1100","1100",NA,"Trepadeira, em capoeira, apresentando heterofilia: primeiro conjunto de folhas pinatissectas, com pecíolo volúvel, ramos secundários nascendo da axila das folhas pinatisectas portando folhas inteiras, curto-pecioladas; flores azuladas","BHCB002595","BHCB002595",NA,NA,NA,"2013",NA,NA,NA,"-43.506944","-20.408056",NA,NA,NA,NA
"205","2020-12-11 11:42:32-03","UFMG","BHCB","96644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4318","2005","11","24","Southern America","Brasil","Santa Catarina","Matos Costa","Estrada para Calmon, Em capoeira na borda da Floresta Ombrófila Mista.","-51.152222","-26.545611","1086","1086",NA,"Trepadeira, flores brancas.; Floresta Ombrófila Mista.","BHCB002687","BHCB002687",NA,NA,NA,"2013",NA,NA,NA,"-51.152222","-26.545611",NA,NA,NA,NA
"206","2020-12-11 11:42:32-03","UFMG","BHCB","45274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Magalhães, GM","16945","1960","07",NA,"Southern America","Brasil","Minas Gerais","Virgem da Lapa","200 km W de Virgem da Lapa, Chapada margem de capoeira florestal sempre verde intercalada ao cerrado.","-42.3431015014648","-16.8043994903564",NA,NA,NA,"Pequeno cipó, flor azul.; Chapada.","BHCB017152",NA,NA,"37634","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:42:32-03","UFMG","BHCB","59412","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Paiva, MRC; et al.","s.n.","1998","09","01","Southern America","Brasil","Paraná","Telêmaco Borba","Estação Uvaranal","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Erva escandente, flores brancas; frutos imaturos verdes; pilosidade em toda a planta","BHCB017166",NA,NA,"35037","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:42:32-03","UFMG","BHCB","133662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Verdi, M; Carneiro, FE","628","2008","04","30","Southern America","Brasil","Santa Catarina","Correia Pinto.","Estágio médio de regeneração.","-50.3610992431641","-27.5846996307373",NA,NA,NA,"Lliana, fruto preto.","BHCB017156",NA,NA,"21488","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:42:32-03","UFMG","BHCB","18129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Spósito, TC","161","1990","04","24","Southern America","Brasil","Minas Gerais","Nova Lima","Mata do Jambreiro., Coletada numa clareira na mina de aguas claras.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Trepadeira. Pétalas brancas, estames amarelos.; Mata.","BHCB017165",NA,NA,"29211","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:42:32-03","UFMG","BHCB","112830","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Mota, RC da; Arruda, LJ; Cheib, AL","s.n.","2009","05","24","Southern America","Brasil","Minas Gerais","Caeté","Serra da Gandarela","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"BHCB017153",NA,NA,"22051","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:42:32-03","UFMG","BHCB","68962","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Barreto, HLM","7825","1993","09","02","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km 132.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Muito frequente; Trepadeira, flor violacea.; Capão.","BHCB034832","BHCB034832",NA,"19939","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:42:32-03","UFMG","BHCB","198416","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendt.",NA,"Zurlo, MA; Silva, JL","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Trepadeira. Flores violáceas; Campo","BHCB198416",NA,NA,"44599","auto","2019","08","07",NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","1057670","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Jacques S. Blanchet","Blanchet s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"214","2019-02-19 04:30:00-03","MO","MOBOT","1057733","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.",NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2014-09-26 11:25:00-03","MO","MOBOT","1057730","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium amplexicaule","Bitter",NA,"Peter W. Lund","Lund s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","amplexicaule"
"216","2014-06-05 13:55:00-03","MO","MOBOT","100711599","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Auguste F.M. Glaziou","Glaziou 18409","1890","9","18","South America","Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"Lectotype","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"217","2013-08-23 04:12:00-03","MO","MOBOT","100198351","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","S. Knapp (BM)","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18165","1966","7","12","South America","Brazil","Distrito Federal",NA,"In partial shade. Gallery forest and adjacent wet campo, Riacho Vicente Pires, ca. 15 km W of Brasília.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2014-08-23 05:36:00-03","MO","MOBOT","100198352","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","S. Knapp (BM)","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27093","1970","3","7","South America","Brazil","Minas Gerais",NA,"Cerrado and low forest among sandstone outcrops, summit gray sandy soil, ca. 8 km W of Joaquim Felício.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2013-08-23 04:12:00-03","MO","MOBOT","100198354","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","S. Knapp (BM)","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18293","1966","7","20","South America","Brazil","Distrito Federal",NA,"Gallery forest, Planaltina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2009-07-06 10:55:00-03","MO","MOBOT","100198356","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","S. Knapp (BM)","Ludwig Riedel","Riedel s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2014-06-05 13:57:00-03","MO","MOBOT","100711600","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Lyman B. Smith|Roberto M. Klein","Smith 14004","1964","12","15","South America","Brazil","Santa Catarina",NA,"Mun. Ponte Serrado, near Ponte Serrada, 94 km west of Joacaba.","-52.0833333","-26.8666667","700.00000000","900.00000000",NA,NA,NA,NA,"Neotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2011-06-27 08:42:00-03","MO","MOBOT","1058627","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2009-07-09 17:05:00-03","MO","MOBOT","2478893","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, L. A.","Gert G. Hatschbach","Hatschbach 7385",NA,NA,NA,"South America","Brazil","Paraná",NA,"Guarapuava. Sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","3001094","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","G.J. Anderson, Dec.","Per Dusén","Dusén 9379","1910",NA,NA,"South America","Brazil","Paraná",NA,"Calmon, ad marq. silvae primaevae.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2010-01-25 20:07:00-02","MO","MOBOT","3001198","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Troels M. Pedersen","Pedersen 13742","1984",NA,NA,"South America","Brazil","Santa Catarina",NA,"Rio Negrinho: around R. Negrinho. Woodland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-31 09:00:08-03","INPA","INPA","X77603","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Nee, MH","Irwin, HS","6221","1964","09","14","Southern America","Brasil","Distrito Federal",NA,"Chapada da Contagem, ca. 20 km. E. of Brasília. Only 1 seen. Wer hillside, margin of gallery forest.",NA,NA,NA,NA,NA,NA,"INPA0X77603",NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-15 14:43:46-03","UNESP-RC","HRCB","67414","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","J.R. Stehmann","Morelatto",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Alto Palácio","-43.53625","-19.264139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º32'10.5W","19º15'50.9S",NA,NA,NA,NA
"228","2017-11-24 14:12:31-02","UFLA","ESAL","5286","S","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Melo, PHA; Castro, RM","Castro, RM; Melo, PHA; Pessoa, JFS; Klinke Neto","1969",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana","Vale, Proximidades da PDE-Trevo","-43.4160995483398","-20.377799987793",NA,NA,NA,"liana; ; lilás; verde",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","2196932","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","A. Macedo","2767","1950","12","28","South America - Neotropics","Brazil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"US00992433","US00992433_01 US00992433_02",NA,"44599","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2283884","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","G. Hatschbach","6348","1959","10","18","South America","Brazil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US00992427","US00992427_01 US00992427_02",NA,"55154","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","2102234","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","B. Rambo","51897","1952","1","15","South America","Brazil","Rio Grande do Sul",NA,"prope Bom Jesus",NA,NA,NA,NA,NA,NA,"US00992423","US00992423_01 US00992423_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2570060","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","D. R. Hunt & J. F. Ramos","6684","1966","7","19","South America - Neotropics","Brazil","Distrito Federal",NA,"ca. 10 km south of Brasilia",NA,NA,NA,NA,NA,NA,"US00992431","US00992431_01 US00992431_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2055642","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","A. Macedo","2767","1950","12","28","South America - Neotropics","Brazil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"US00992434","US00992434_01 US00992434_02",NA,"44599","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","2267527","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","L. B. Smith & R. M. Klein","7341","1956","11","6","South America","Brazil","Santa Catarina","Campo Alegre","4 km south on road to Jaraguá do Sul","-49.2658","-26.1928","900","1000",NA,NA,"US00992425","US00992425_01 US00992425_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2852485","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","S. A. Mori, T. S. Santos & C. B. Thompson","11311","1978","11","22","South America - Neotropics","Brazil","Bahia","Barra do Choça","3-6 km a E, estrada que liga Barra do Choça a Faz. Roda d'Agua (Rio Catolé)","-40.5064","-14.8711",NA,NA,NA,NA,"US00992429","US00992429_01 US00992429_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2492240","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","L. B. Smith & R. M. Klein","14004","1964","12","15","South America","Brazil","Santa Catarina",NA,"Mun. Ponte Serrado: near Ponte Serrada, 94 km west of Joaçaba",NA,NA,"700","900",NA,NA,"US01269171","US01269171_01","Isoneotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","1570251","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","A. Schwacke","25695","1885","6","18","South America","Brazil","Santa Catarina",NA,NA,"-49.3814","-26.2475",NA,NA,NA,NA,"US00992426","US00992426_01 US00992426_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2570063","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","D. R. Hunt & J. F. Ramos","6684","1966","7","19","South America - Neotropics","Brazil","Distrito Federal",NA,"ca. 10 km south of Brasilia",NA,NA,NA,NA,NA,NA,"US00992430","US00992430_01 US00992430_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2323793","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","R. Reitz & R. M. Klein","8510","1959","2","21","South America","Brazil","Santa Catarina",NA,"Pinhal da Compania, Lauro Muller-Urussanga","-49.3175","-28.5228","300",NA,NA,NA,"US00992424","US00992424_01 US00992424_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2470247","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"G. Hatschbach","7385","1960","10","18","South America - Neotropics","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499","1125",NA,NA,NA,"US01934240","US01934240_01 US01934240_02",NA,"53832","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2771560","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","H. S. Irwin, R. R. dos Santos, R. Souza & S. F. Fonsêca","22864","1969","1","29","South America - Neotropics","Brazil","Minas Gerais",NA,"ca. 17 km E of Diamantina, road to Mendanha","-43.5036","-18.1417","1250",NA,NA,NA,"US00992436","US00992436_01 US00992436_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","3222123","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","J. H. Kirkbride","5243","1983","4","25","South America - Neotropics","Brazil","Distrito Federal",NA,NA,"-48.1","-15.6","1240",NA,NA,NA,"US00992428","US00992428_01 US00992428_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2544245","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","E. P. Heringer","9139","1963","6","10","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia",NA,NA,NA,NA,NA,NA,"US00992432","US00992432_01 US00992432_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","1906053","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn. in Mart.","Knapp, S. D.","L. O. Williams & V. Assis","6810","1945","5","5","South America - Neotropics","Brazil","Minas Gerais","Sêrro","18 km north of Sêrro","-43.3839","-18.4439",NA,NA,NA,NA,"US00992435","US00992435_01 US00992435_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"245","2019-11-13 11:32:14-03","USP","SPF","134014","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Stehmann, JR","2345","1998","05","12",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.506944","-20.408056","1100","1100",NA,NA,"SPF00134014","SPF00134014",NA,NA,NA,NA,NA,NA,NA,"-43.506944","-20.408056",NA,NA,NA,NA
"246","2019-11-13 11:32:14-03","USP","SPF","130343","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Stehmann, JR","2267","1997","08","30",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.479167","-20.096111",NA,NA,NA,NA,"SPF00130343","SPF00130343",NA,NA,NA,NA,NA,NA,NA,"-43.479167","-20.096111",NA,NA,NA,NA
