"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"95","2019-11-06 09:55:48-03","UFOP","OUPR","9036","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Ferreira, F.A.F.","1999","08","30","Sousa, H.C. de","1999","08","05","Brasil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227","41644","Arbustiva, ca.50cm, folhas carnosas, corola esverdeada por fora e branca por dentro, folha com sabor amargo, formam-se populações de Amaranthaceae ao lado dela. Restinga, em dunas, a 50m da linha do mar",NA,"auto",NA,NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:01:54-03","FURB","FURB","33676","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Rigon-Junior, MJ","2011","01","17","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222",NA,"Florística IFFSC 8010 (Erva Terrícola) Habitat: Restinga; Estágio Avançado Habito: erva terrícola; flor branca","FURB01895",NA,NA,NA,"5214",NA,NA,"FURB01895","5","5","-48.5633333","-26.3497222",NA,NA,NA,NA,NA
"97","2020-10-14 10:01:54-03","FURB","FURB","3631","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Ribas, OS","2003",NA,NA,"Sevegnani, L.","2001","04","21","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino.","-48.5916666","-26.4080556",NA,NA,"FURB26154",NA,NA,NA,NA,NA,NA,"FURB26154","30","30","-48.5916666","-26.4080556",NA,NA,NA,NA,NA
"98","2019-11-08 08:52:27-03","FURB","FURB","39661","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Funez, L.A.","2012","11",NA,"Funez, L.A.","2012","11","05","Brasil","Santa Catarina","Navegantes","Meia Praia.","-48.6383333","-26.8602778",NA,NA,"FURB26152",NA,NA,NA,"1288",NA,NA,"FURB26152","5","5","-48.6383333","-26.8602778",NA,NA,NA,NA,NA
"99","2020-10-14 10:01:54-03","FURB","FURB","46130","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Funez, L.A.","2014","11","27","Funez, L.A.","2014","11","27","Brasil","Santa Catarina","Florianópolis","joaquina.","-48.4291667","-27.5961111",NA,NA,"FURB26151",NA,NA,NA,"3592",NA,NA,"FURB26151","42","42","-48.4291667","-27.5961111",NA,NA,NA,NA,NA
"100","2020-12-09 14:46:36-03","FURB","FURB","51583","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Funez, L.A.","2016","11","17","Funez, L.A.","2016","11","07","Brasil","Santa Catarina","Barra Velha","Próximo à Ponte Pênsil sobre o canal.","-48.6738889","-26.5991666",NA,"Flores brancas Habitat: Dunas Habito: erva","FURB51583",NA,NA,NA,"5621",NA,NA,"FURB51583","1","1","-48.6738889","-26.5991666",NA,NA,NA,NA,NA
"101","2020-10-14 10:01:54-03","FURB","FURB","56746","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Funez, L.A.","2017","10","31","Funez, L.A.","2017","10","31","Brasil","Santa Catarina","Balneário Camboriú","Estaleirinho.","-48.5791667","-27.0225",NA,"Flores brancas Habitat: Dunas Habito: Erva","FURB56746",NA,NA,NA,"6692",NA,NA,"FURB56746","12","12","-48.5791667","-27.0225000",NA,NA,NA,NA,NA
"102","2020-10-14 10:01:54-03","FURB","FURB","62400","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Kassner-Filho, A.","2019","01","09","Kassner-Filho, A.; Medeiros, A.S.","2019","01","09","Brasil","Santa Catarina","Balneário Camboriú","Praia do Estaleiro.","-48.5822223","-27.0380555",NA,"flor branca Habitat: restinga herbácea Habito: sub-arbusto","FURB62400",NA,NA,NA,"4432",NA,NA,"FURB62400","6","6","-48.5822223","-27.0380555",NA,NA,NA,NA,NA
"103","2020-10-14 10:01:54-03","FURB","FURB","1933","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Hatschbach, G","2001",NA,NA,"Hatschbach, G.; Cervi, A.C. & Barbosa, E.","2000","12","13","Brasil","Santa Catarina","Imbituba","Praia Boa Esperança.","-48.6702995300293","-28.2399997711182","18719",NA,"FURB26153","auto",NA,NA,"71885",NA,NA,"FURB26153","3","3",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-16 17:51:16-03","UCS","HUCS","3286","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","Vahl","Guedes, M.L.","1986","07","20","Guedes, M.L.","1986","07","07","Brasil","Bahia","Praia da Mangabeira",NA,NA,NA,NA,"subarbusto suculento, com folhas concolor e suculentas - ALCB 16801",NA,NA,"Angiospermae","Asterales","1055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-16 17:51:16-03","UCS","HUCS","41923","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","Vahl","Rigon-Junior, M.J.","2011","01","17","Korte, A.","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino","-48.563333","-26.349722",NA,"FURB:33676; Ecótono restinga, estádio avançado sucessão",NA,NA,"Angiospermae","Asterales","5214",NA,NA,NA,"5","5","-48.563333","-26.349722",NA,NA,NA,NA,NA
"106","2020-04-27 16:10:08-03","UFES","VIES","41948","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,"2019","06","07","Dutra, V.F.; Alves, K.P.; Zorzanelli, M.C.; Cruz, T.M.; Pereira, W.C.","2019","05","31","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha, trilha da restinga. trilha para a lagoa.","-40.414722","-20.6125",NA,NA,"VIES041948",NA,NA,NA,"938",NA,NA,"VIES041948","3","3","40º24'53''W","20º36'45''S",NA,NA,NA,NA,NA
"107","2020-04-27 16:10:08-03","UFES","VIES","43235","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","10","01","Firmino, A.D.; Silvares, G.C.O.","2018","10","01","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra, ponto de amostragem 1, próximo ao farol.","-39.733611","-18.625",NA,NA,"VIES043235",NA,NA,NA,"111",NA,NA,"VIES043235",NA,NA,"39º44'1''W","18º37'30''S",NA,NA,NA,NA,NA
"108","2020-04-27 16:10:08-03","UFES","VIES","43281","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","10","04","Firmino, A.D.; Silvares, G.C.O.","2018","10","03","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra, ponto de amostragem 2.","-39.744722","-18.681111",NA,NA,"VIES043281",NA,NA,NA,"157",NA,NA,"VIES043281",NA,NA,"39º44'41''W","18º40'52''S",NA,NA,NA,NA,NA
"109","2020-04-27 16:10:08-03","UFES","VIES","43309","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","10","04","Firmino, A.D.; Silvares, G.C.O.","2018","10","04","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.748889","-18.798333",NA,NA,"VIES043309",NA,NA,NA,"185",NA,NA,"VIES043309",NA,NA,"39º44'56''W","18º47'54''S",NA,NA,NA,NA,NA
"110","2019-12-06 19:29:46-03","UFES","VIES","43398","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","10","16","Firmino, A.D.; Silvares, G.C.O.","2018","10","16","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga, ponto de amostragem 5.","-39.708333","-19.188333",NA,NA,"VIES043398",NA,NA,NA,"274",NA,NA,"VIES043398",NA,NA,"39º42'30''W","19º11'18''S",NA,NA,NA,NA,NA
"111","2020-04-27 16:10:08-03","UFES","VIES","43445","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","08","01","Firmino, A.D.; Silvares, G.C.O.","2018","10","17","Brasil","Espírito Santo","Linhares","Cacimbas, ponto de amostragem 6.","-39.736944","-19.482222",NA,NA,"VIES043445",NA,NA,NA,"321",NA,NA,"VIES043445",NA,NA,"39º44'13''W","19º28'56''S",NA,NA,NA,NA,NA
"112","2020-04-27 16:10:08-03","UFES","VIES","43506","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","11","05","Firmino, A.D.; Silvares, G.C.O.","2018","11","05","Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.","-39.884167","-19.672778",NA,NA,"VIES043506",NA,NA,NA,"382",NA,NA,"VIES043506",NA,NA,"39º53'3''W","19º40'22''S",NA,NA,NA,NA,NA
"113","2020-04-27 16:10:08-03","UFES","VIES","43570","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2018","11","06","Firmino, A.D.; Silvares, G.C.O.","2018","11","06","Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.930833","-19.698611",NA,NA,"VIES043570",NA,NA,NA,"446",NA,NA,"VIES043570",NA,NA,"39º55'51''W","19º41'55''S",NA,NA,NA,NA,NA
"114","2020-04-27 16:10:08-03","UFES","VIES","43968","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","04","08","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","2019","04","08","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.75","-18.783333",NA,NA,"VIES043968",NA,NA,NA,"765",NA,NA,"VIES043968",NA,NA,"39º45'W","18º47'S",NA,NA,NA,NA,NA
"115","2020-04-27 16:10:08-03","UFES","VIES","44113","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","03","27","Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","2019","03","27","Brasil","Espírito Santo","Linhares","Ponto de amostragem 7, Reserva Biológica de Comboios.","-39.883611","-19.673056",NA,NA,"VIES044113",NA,NA,NA,"244",NA,NA,"VIES044113","2","2","39º53'1''W","19º40'23''S",NA,NA,NA,NA,NA
"116","2020-06-29 11:10:06-03","UFES","VIES","44392","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","05","26","Firmino, A.D.; Xavier, B.; Pereira, O.J.; Oliveira, G.C.S.; Penha, J.","2019","05","26","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 2.","-39.744722","-18.682222",NA,NA,"VIES044392",NA,NA,NA,"971",NA,NA,"VIES044392","4","4","39º44'41''W","18º40'56''S",NA,NA,NA,NA,NA
"117","2020-04-27 16:10:08-03","UFES","VIES","44478","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","05","08","Firmino, A.D.; Oliveira, G.C.S.","2019","05","08","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.765278","-18.798056",NA,NA,"VIES044478",NA,NA,NA,"1059",NA,NA,"VIES044478","3","3","39º45'55''W","18º47'53''S",NA,NA,NA,NA,NA
"118","2020-04-27 16:10:08-03","UFES","VIES","44512","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","05","09","Firmino, A.D.; Oliveira, G.C.S.","2019","05","09","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra, ponto de amostragem 2.","-39.744722","-18.682222",NA,NA,"VIES044512",NA,NA,NA,"1093",NA,NA,"VIES044512","2","2","39º44'41''W","18º40'56''S",NA,NA,NA,NA,NA
"119","2020-04-27 16:10:08-03","UFES","VIES","46969","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2020","03","09","Firmino, A.D.; Pereira, O.J; Valadares, R.T.","2020","03","09","Brasil","Espírito Santo","Aracruz","Mar Azul ponto de amostragem 9.","-40.101111","-19.919722",NA,NA,"VIES046969",NA,NA,NA,"1562",NA,NA,"VIES046969","2","2","40º6'4''W","19º55'11''S",NA,NA,NA,NA,NA
"120","2021-01-18 18:17:53-03","UFES","VIES","48563","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2020","12","12","Firmino, A.D.; Valadares, R.T.","2020","12","12","Brasil","Espírito Santo","São Mateus","Barra Nova, ponto de amostragem 4.","-39.737778","-18.956944",NA,NA,"VIES048563",NA,NA,NA,"1758",NA,NA,"VIES048563",NA,NA,"39º44'16''W","18º57'25''S",NA,NA,NA,NA,NA
"121","2019-06-27 10:25:19-03","UFES","VIES","8296","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","02","12","Brasil","Espírito Santo","Aracruz","Barra do Sahy.","-40.2733001708984","-19.8202991485596","37987",NA,"VIES008296","auto",NA,NA,"2625",NA,NA,"VIES008296",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-06-27 10:25:19-03","UFES","VIES","37251","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","2013","08","15","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227","41644",NA,"VIES037251","auto",NA,NA,"109",NA,NA,"VIES037251",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-09-27 18:05:02-03","UFES","VIES","18725","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Kuster, V.C.","2009","12","15","Kuster, V.C.; Possatti, L.","2009","12","15","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES018725","auto",NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-12 18:12:10-03","UFES","VIES","19203","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Gatti, A.","2001","08","05","Gatti, A.; Kawada, R. & Lages, G.C.",NA,NA,NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES019203","auto",NA,NA,"s.n.",NA,NA,"VIES019203",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-12 18:12:10-03","UFES","VIES","26090","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Endringer, D.C.","2009","11","25","Endringer, D.C.; Pereira, O.J.","2009","11","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES026090","auto",NA,NA,"s.n.",NA,NA,"VIES026090",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-04-27 16:10:08-03","UFES","VIES","32963","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Thomaz, L.D.","2013","04",NA,"Cardoso, W.C.; Borges, W.S.","2013","04","07","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES032963","auto",NA,NA,"264",NA,NA,"VIES032963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-06-27 10:25:19-03","UFES","VIES","40105","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Barros, P.H.D.; Firmino, A.D.; Iglesias, D.T. & Dutra, V.F.","2013","10","22","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES040105","auto",NA,NA,"268",NA,NA,"VIES040105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-04-27 16:10:08-03","UFES","VIES","7494","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Valadares, R.T.","2012","01","07","Valadares, R.T.","2012","01","07","Brasil","Espírito Santo","Linhares","Cacimbas.","-40.0722007751465","-19.3910999298096","48094",NA,"VIES007494","auto",NA,NA,"1024",NA,NA,"VIES007494",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-06-27 10:25:18-03","UFES","VIES","12382","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Dutra, R.L.S.","1996",NA,NA,"Dutra, R.L.S.; Assis, A.M. & Passamani, F.","1996","01","16","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"VIES012382","auto",NA,NA,"42",NA,NA,"VIES012382",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-12 18:12:10-03","UFES","VIES","23759","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Menezes, L.F.T.","2006","09","01","Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749","56510",NA,"VIES023759","auto",NA,NA,"s.n.",NA,NA,"VIES023759",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-06-27 10:25:19-03","UFES","VIES","23757","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Giaretta, A.O.; Menezes, L.F.T.; Martins, R.F.A. & Araújo Filho, P.B.","2007","10","06","Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227","41644",NA,"VIES023757","auto",NA,NA,"242",NA,NA,"VIES023757",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-04-27 16:10:08-03","UFES","VIES","1795","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Pereira, O.J.","1987","08","28","Pereira, O.J.; Fabris, L.C. & Gomes, J.M.L.","1987","08","28","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449","28401",NA,"VIES001795","auto",NA,NA,"1006",NA,NA,"VIES001795 VIES001795_1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-06-27 10:25:18-03","UFES","VIES","12486","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Dutra, R.L.S.","1996",NA,NA,"Gomes, J.M.L.; Pereira, O.J.","1996","10","24","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"VIES012486","auto",NA,NA,"213",NA,NA,"VIES012486",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-04-27 16:10:08-03","UFES","VIES","13386","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","R.T. Valadares","2018","06","04","Thomaz, L.D.","1990","11","09","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"VIES013386","auto",NA,NA,"664",NA,NA,"VIES013386",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-04-27 16:10:08-03","UFES","VIES","7386","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Pereira, S.V.","1993","09","11","Pereira, S.V.","1993","09","11","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096","48094",NA,"VIES007386","auto",NA,NA,"142",NA,NA,"VIES007386",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-27 10:25:19-03","UFES","VIES","5603","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Thomaz, L.D.","1990","08","07","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086","24088",NA,"VIES005603","auto",NA,NA,"541",NA,NA,"VIES005603",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-06-27 10:25:19-03","UFES","VIES","5553","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Thomaz, L.D.","1990","11","08","Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749","56510",NA,"VIES005553","auto",NA,NA,"650",NA,NA,"VIES005553",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-06-27 10:25:19-03","UFES","VIES","768","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Pereira, O.J.",NA,NA,NA,"Pereira, O.J.","1985","05","03","Brasil","Espírito Santo","Serra","Manguinhos.","-40.3078002929688","-20.1285991668701","16451",NA,"VIES000768","auto",NA,NA,"458",NA,NA,"VIES000768",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-04-27 16:10:08-03","UFES","VIES","10922","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Zambom, O.","1995","08","09","Zambom, O.","1995","08","09","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707","27156",NA,"VIES010922","auto",NA,NA,"60",NA,NA,"VIES010922",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-06-27 10:25:19-03","UFES","VIES","40114","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Barros, P.H.D.; Silva, L.A.","2012","10","26","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"VIES040114","auto",NA,NA,"277",NA,NA,"VIES040114",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-29 19:18:19-03","UTFPR","HCF","29914","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl.","E.C. Nardin","2019","04","01","E.C. Nardin","2019","03","21","Brasil","ES","Linhares","Povoação","-39.7775","-19.571111",NA,"arbusto 50 cm, flores alvas. Frutos vináceos. Restinga herbácea e arbustiva.",NA,NA,NA,NA,"131",NA,NA,NA,"4","4","39°46'39 W","19°34'16 S",NA,NA,NA,NA,NA
"142","2021-03-21 19:36:22-03","UFC","EAC","28586","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Fernandes, A.","1999","11","04","Fernandes, A.","1999","10","08","Brasil","Ceará","Aracati","Praia do Fortim","-37.7696990966797","-4.56166982650757","56389","Subarbusto.","EAC0028586","auto","Dicotyledon",NA,"EAC28586","Southern America",NA,"EAC0028586",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:36:22-03","UFC","EAC","46049","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Castro, A.S.F.","2009","10","12","Castro, A.S.F.","2009","10","12","Brasil","Ceará","Icapuí","Praia de Ponta Grossa, Substrato arenoso","-37.3553009033203","-4.71305990219116","22463","Arbusto, flor branca; Pós-praia","EAC0046049","auto","Dicotyledon",NA,"2222","Southern America",NA,"EAC0046049",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:36:22-03","UFC","EAC","11718","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Fernandes, A.","1982","12","07","S/C","1982","11","06","Brasil","Ceará","Caucaia","Praia do Icaraí.","-38.6530990600586","-3.73610997200012","40484","Litoral","EAC0011718","auto","Dicotyledon",NA,"s.n.","Southern America",NA,"EAC0011718",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:36:22-03","UFC","EAC","31319","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Castro, A.S.F.","2001","12","30","Castro, A.S.F.","2001","12","30","Brasil","Ceará","Caucaia","Próximo à Barra do Cauípe, ubstrato arenoso, halófilo.","-38.6530990600586","-3.73610997200012","40484","Arbusto, flor branca.; Praia","EAC0031319","auto","Dicotyledon",NA,"1153","Southern America",NA,"EAC0031319",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:29:16-03","MBM","MBM","236600","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Guedes, M.L.",NA,NA,NA,"Guedes, M.L.",NA,NA,NA,"Brazil","Bahia","Mucuri","Mucuri","-39.5508003234863","-18.0863990783691","78440",NA,"MBM236600","auto",NA,NA,"s.n.","Southern America",NA,"MBM236600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:29:16-03","MBM","MBM","138423","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Carvalho, A.M. de; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Guarapari","25km na estrada do Sol de Vila Velha a Guarapari","-40.5110015869141","-20.6580009460449","28401",NA,"MBM138423","auto",NA,NA,"3559","Southern America",NA,"MBM138423",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:29:16-03","MBM","MBM","84455","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Espírito Santo","Linhares","Povoação","-40.0722007751465","-19.3910999298096","48094",NA,"MBM084455","auto",NA,NA,"46748","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:29:16-03","MBM","MBM","155346","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","São Mateus","Praia do Mussununga","-39.8588981628418","-18.716100692749","56510",NA,"MBM155346","auto",NA,NA,"58105","Southern America",NA,"MBM155346",NA,NA,NA,NA,NA,NA,NA,NA,NA
