"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"159","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3720","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, DA","2004","05","26","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ003720",NA,NA,NA,"Souza, MC","4858",NA,NA,"Porte arbóreo, fruto imaturo verde, fuste cilindrica, altura total 21m, altura da fuste 13m, diâmetro da copa 8m.","2005","48094","auto","11","22",NA,NA,NA,NA,NA
"160","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3721","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Folli, DA","2004","10","18","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ003721",NA,NA,NA,"Folli, DA","4961",NA,NA,"Porte arbóreo, fruto maduro alaranjado, fruto imaturo verde, fuste cilindrica, altura total 22m, altura da fuste 12, diâmetro da copa 7m.","2004","48094","auto","10","18",NA,NA,NA,NA,NA
"161","2019-02-27 14:02:45-03","UFSJ","HUFSJ","3722","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","De Souza, V","1991","10","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Sentido à Torre, próxima a Matriz Jueirana vermelha 011.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ003722",NA,NA,NA,"Sobral, M","205",NA,NA,"Porte arbóreo, fruto maduro alaranjado, fruto imaturo verde, descamação em escamas, fuste achatada, superficie da casca escamosa, altura total 17m, altura da fuste 12m, diâmetro da copa 8m.","2006","48094","auto","08","25",NA,NA,NA,NA,NA
"162","2019-11-13 16:04:53-03","UNISANTA","HUSC","1360","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk","Martins, S.E.; Sampaio, P.S.P.; Rotundo, M.","1998","10","06","Brasil","São Paulo","Bertioga","praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Kawasaki, M.L.","318",NA,NA,"Arvore com 14m de altura, frutos verdes com pintas vermelhas e maduros negros; Floresta de restinga alta seca","1999","37616","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-07-02 15:56:08-03","UEM","HUEM","6763","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Pedro L.R. de Moraes; Natália M. Ivanauskas","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008335","HUEM000008335",NA,NA,"F.F. Mazine","1150",NA,NA,"Árvore; cerca de 25m alt.; frutos alaranjados; tronco escamante cinza.",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 17:29:55-03","UEM","HUEM","12016","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","F.C.Hoehne","1932","02","01","Brasil","São Paulo","São Paulo","Jardim Botânico, Cultivada no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEM000008336","HUEM000008336",NA,NA,"Kawasaki, ML","s.n.",NA,NA,"Árvore; flores brancas","2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","67","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Monteiro, S.","2001","01","16","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico. JBRJ. Próximo à Biblioteca Barbosa Rodrigues.","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000067",NA,NA,NA,NA,"s.n.",NA,NA,"Arvoreta, ca. 6 m. de altura, folhas discolores verde escuro, em plena floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-05 13:53:54-03","UNIRIO","HUNI","2011","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","A.C. Azevedo; R.C.O. Arruda; C.P. Victório","2010","03","14","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUNI00002011",NA,NA,NA,"M.C. Souza",NA,NA,NA,"Habitat: Restinga Habito: Árvore",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:05:30-03","UnB","UB","192269","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Souza, JP; Zuloaga, FO; Morrone, O; Tsuji, R; Silveira, MF","2006","07","15","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.327778","-22.925","-42.327778","-22.925","3","3",NA,NA,"Dicotyledoneae",NA,"Faria, JEQ","5979","Southern America",NA,"Arbusto, 1m. de alt.; frutos verdes.; Praia Seca. Restinga de Massambaba.","2012",NA,NA,"10",NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:05:30-03","UnB","UB","130277","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM","1998","08","28","Brasil","Paraná ","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Sobral, M","2439","Southern America",NA,"Fruto imaturo.; Árvore 25m.; Floresta atlântica","1999","41937","auto",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:05:30-03","UnB","UB","130986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Nic Lughada, EM","1991","12","30","Brasil","Bahia","Abaíra","Brejo do Engenho","-41.8","-13.3","-41.8","-13.3",NA,NA,NA,NA,"Dicotyledoneae",NA,"Giaretta, A","50566","Southern America",NA,"Frutos imaturos verdes, passando a amarelados.; Árvore 6m.","2016",NA,NA,"05",NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:05:30-03","UnB","UB","130988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Ganev, W","1993","11","14","Brasil","Bahia","Rio de Contas","Carrapato, Beira Rio da Água Suja","-41.8","-13.383333","-41.8","-13.383333",NA,NA,NA,NA,"Dicotyledoneae",NA,"Giaretta, A","2490","Southern America",NA,"Frutos imaturos verde-escuro.; Arbustivo 3m.","2016",NA,NA,"05",NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:05:30-03","UnB","UB","130278","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G","1988","02","04","Brasil","Paraná ","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Sobral, M","51869","Southern America",NA,"Flores alvas.; Árvore 20m.; Mata pluvial","1988","30514","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:05:30-03","UnB","UB","130276","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM","1998","12","15","Brasil","Paraná ","Morretes","Serra da prata, trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Hatschbach, G","2708","Southern America",NA,"Fruto amarelo.; Árvore 20m.; Floresta atlântica","1999","30514","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:05:30-03","UnB","UB","130275","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hoehne, FC","1932","02","01","Brasil","São Paulo","São Paulo","Cultivada no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Kawasaki, ML","s.n.","Southern America",NA,"Flores brancas.; Árvore.","2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-10-03 10:04:10-03","UFSCar","SORO","7717","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiarersk.","Fávero, O.A.; Born, G.C.C.","1992","01","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Aguapeu, no caminho para a Aldeia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"M.L.Kawasaki","314",NA,NA,"Árvore espontânea; fruto isolado, redodndo, amarelo, mole e com castanha grande; nome vulgar: vapuã, vapuan ou vapuan-branca.",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-10-03 10:04:10-03","UFSCar","SORO","4083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.",NA,"1986","05","28","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1615",NA,NA,"Picada, perto da área queimada. Árvore mais ou menos 4m de altura. Fruto verde-avermelhado. Folha carnosa, com face superior brilhante",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-05-06 12:00:58-03","UFU","HUFU","26033","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hoehne, F.C.","1932","02","01","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFU00017170",NA,NA,NA,"Kawasaki, M.L.","28779",NA,NA,"Árvore com flores brancas.","2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-05 16:10:03-03","MN","R-TIPOS","9135","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Glaziou, A.F.M.","1870","02","01","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009135","R000009135_001",NA,NA,"Legrand, C.D.","3982",NA,NA,NA,NA,"57442","auto",NA,NA,"Isotypus de Eugenia copacabanensis Kiaersk.",NA,NA,NA,NA
"178","2020-08-20 20:40:26-03","UFSC","FLOR","19967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G.; Ribas, O.S.","1988","02","04","Brasil","Paraná","Morretes","Rio Bonito.","-48.834400177002","-25.476900100708",NA,NA,"100","100","FLOR0019967",NA,NA,"Myrtales","Sobral, M.","51869",NA,NA,"árvore, flor alva, 20m altura","1988","30514","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-08-20 14:58:15-03","UFSC","FLOR","36990","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.; Poliquesi, C.B. & Ferreira, L.A.","1998","12","15","Brasil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0036990",NA,NA,"Myrtales",NA,"2708",NA,NA,"árvore, flor amarelo, 20m altura",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-04 15:45:21-03","IF","SPSF","31056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis",NA,"S.E.Martins","1998","10","06","Brasil","SP","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"318","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga paludosa&nf;;",NA,"37616","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"181","2021-02-08 12:43:52-03","UFRGS","ICN","119332","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Attili, M Sobral; D.","1992","01",NA,"Brasil","SP","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"7243","América do Sul",NA,"Região de mata atlântica. Arvoreta 4m, em mata à beira do rio Una; flores brancas; casca rugosa",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:43:52-03","UFRGS","ICN","086004","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Folli, DA","1979","01","24","Brasil","ES","Linhares","Reserva Florestal da CVRD. Est flamengo, ant x - 1, km 4,710, lado esquerdo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Sobral, M","65","América do Sul",NA,"Árvore, cerca de 10m de altura e fuste de cerca de 5m, DAP 14cm, diamentro da copa cerca de 3m. Com flor e botão branco. Fuste achatado e casca sulcada.; Floresta de Várxea.","1988","48094","auto","07",NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:43:52-03","UFRGS","ICN","124117","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Kuniyoshi, YS","1985","04","26","Brasil","PR","Guaraqueçaba","arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Sobral, M","4849","América do Sul",NA,"Arvoreta de mata","1994","37295","auto",NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:43:52-03","UFRGS","ICN","124118","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Hatschbach, G; Silva, JM","1991","12","06","Brasil","PR","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,"5","10",NA,NA,"Dicotyledon",NA,"Ribeiro, CL","56137","América do Sul",NA,"Arbusto 3m, flores alvas. Mata pluvial da planície litorânea.","2019","37295","auto","06","04",NA,NA,NA,NA,NA
"185","2021-02-08 12:43:52-03","UFRGS","ICN","083509","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Hatschbach, G; Ribas, OS","1988","02","04","Brasil","PR","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Sobral, M","51869","América do Sul",NA,"Doação do Museu Botânico Municipal de Curitiba; Árvore 20m, flores alvas.; Mata pluvial encosta de morro","1988","30514","auto","06",NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:43:52-03","UFRGS","ICN","063650","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaerskou","Mattos, A","1979","11","09","Brasil","RJ","Rio de Janeiro","Jardim botânico do Rio de Janeiro, entre o predio principal e a biblioteca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,"Doação do Jardim Botânico do Rio de Janeiro; Material proveniente de muda cerca de um ano, plantada em 1970, cujos ffrutos foram coletados de um arbusto na restinga de Matarica, em 02/1978 apenas um pequeno ramo.",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73775","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Segadas-Vianna, F.","1953","05",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Pontal beach","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"HAS0073775",NA,"Magnoliophyta",NA,"Legrand, D.",NA,NA,NA,"Restinga I 321. Cond. Ecol., substratum arenoso, topografia local regular, plana. Caule: arbusto de forma arredondada, esgalhado, lenhoso, casca lisa com cor de tijolo. Cálice: persistente no fruto. Fruto: baga, redondo, semicarnoso de cor verde quando i",NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Mattos, J.","1934","03",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"HAS0073772",NA,"Magnoliophyta",NA,"Legrand, D.","867",NA,NA,NA,"1938","20726","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. copacabanensis","Eugenia cf. copacabanensis","Kiaersk.","Mattos, J.","1975","07",NA,"Brasil","Rio de Janeiro",NA,"Cultivada no Jardim Botânico de São Paulo.",NA,NA,NA,NA,NA,NA,"HAS0073774",NA,"Magnoliophyta",NA,NA,"15965",NA,NA,"Arbusto entouceirado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73773","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silveira, N.","1986","01",NA,"Brasil","Rio de Janeiro","Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"HAS0073773",NA,"Magnoliophyta",NA,NA,"3605",NA,NA,"Arbusto com cerca de 3 metros de altura. Flores brancas, aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-05 09:52:28-03","IBt","SP","115965","S","Plantae","Myrtaceae","Eugenia","concolor","Eugenia concolor","Mattos","Mattos, J","1966","08","26","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, perto do rio Coruja. Na mata.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SP006326","SP006326",NA,NA,"Giaretta, A","13859",NA,NA,"Árvore ca. 7m alt., frutos maduros, verde-amarelados.","2020","18032","auto","09","24","Isotype",NA,NA,NA,NA
"192","2019-11-21 10:11:22-03","IBt","SP","330289","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Pedroni, F; et al.","1997","05","29","Brasil","São Paulo","Ubatuba","Picinguaba, mata atlântica de encosta, Morro do Corisco","-44.812222","-23.311111","-44.812222","-23.311111","300","300",NA,NA,NA,NA,"Kawasaki, ML","1294",NA,NA,"Árvore 68 com 28m alt., vegetativo","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:11:22-03","IBt","SP","454683","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kondrat, H","2013","09","25","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 1203","-46.615","-23.6425","-46.615","-23.6425","826","826",NA,NA,NA,NA,"Aguiar, OT","169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:11:22-03","IBt","SP","332219","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM; Barbosa, E","1998","08","28","Brasil","Paraná","Guaratuba","Estrada para Colonia Limeira.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SP007176","SP007176",NA,NA,"Kawasaki, ML","2439",NA,NA,"Árvore 25m alt., fruto imaturo, floresta atlântica.","1999","41937","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:11:22-03","IBt","SP","364405","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM","1991","11","04","Brasil","Paraná","Morretes","Prainhas.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SP024292","SP024292",NA,NA,"Sobral, M","3493",NA,NA,"Árvore 10m alt., fruto imaturo. Floresta de baira do rio.",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:11:22-03","IBt","SP","250251","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G; Ribas, OS","1988","11","04","Brasil","Paraná","Morretes","Rio Bonito.","-48.834400177002","-25.476900100708",NA,NA,"100","100","SP024293","SP024293",NA,NA,"Sobral, M","51869",NA,NA,"Árvore 20m alt., flores alvas. Mata pluvial encosta de morro.","1988","30514","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:11:22-03","IBt","SP","315612","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Sucre, D","1968","10","09","Brasil","Rio de Janeiro","Cabo Frio","Restinga de Cabo Frio.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"SP006323","SP006323",NA,NA,"Barroso, GM","3851",NA,NA,"Arbusto muito ramificado com ca. 1,5m alt., fruto adstringente (maduro de cor rosa).","1987","40069","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:11:22-03","IBt","SP","313347","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Lima, HC; Sá, CFC; Hatton, J","1984","10","16","Brasil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do RJ.","-43.040599822998","-22.6527996063232",NA,NA,"190","190","SP029165","SP029165",NA,NA,"Giaretta, A","2194",NA,NA,"Árvore ca. 15m alt., frutos com polpa amarela, semente comida por paca e cotia. Frequente na floresta alta. DAP ca. 30cm, tronco com casca levemente fissurada, avermelhada.","2017","20531","auto","10",NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:11:22-03","IBt","SP","313368","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Lima, HC; Andreata, RHP; Carvalho Silva, F","1986","03","24","Brasil","Rio de Janeiro","Maricá","Barra de Maricá, restinga proximo a Lagoa.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"SP007178","SP007178",NA,NA,"Lima, HC","2680",NA,NA,"Arbusto ca. 2m alt., ramos profusamente ramificados, os basais semiprostrados. Flores alvo-esverdeadas, frequente.","1986","20726","auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:11:22-03","IBt","SP","119524","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hoehne, W","1964","11","04","Brasil","Rio de Janeiro","Rio de Janeiro","Prox. ao Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SP007177","SP007177",NA,NA,"Sobral, M","5908",NA,NA,"Pequena árvore 5m alt., frutos alaranjados sub piriformes na restinga.","2004","57442","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:11:22-03","IBt","SP","333580","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Martins, SE; Sampaio, PSP; Rotundo, M","1998","10","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré. Trilha atrás da casa do caseiro da Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,"Kawasaki, ML","318",NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:11:22-03","IBt","SP","329446","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Fávero, OA; Born, GCC","1992","01","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Aguapeú, no caminho para a Aldeia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"Kawasaki, ML","314",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:11:22-03","IBt","SP","254418","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Rossi, L; Nicolau, SA; Chu, EP; Yamamoto, MMA","1992","07","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP006322","SP006322",NA,NA,"Kawasaki, ML","1064",NA,NA,"Árvore, 20m alt., caule com córtex espesso, frutos colhidos do chão, verde amarelados","1999","55628","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:11:22-03","IBt","SP","77645","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Mattos, JR","1964","03","05","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M","11462",NA,NA,"Na mata virgem, árvore de 7m de alt., casca cinzenta, flores brancas abundantes","1992","27258","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:11:22-03","IBt","SP","58914","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuhlmann, M","1951","05","11","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M","s.n.",NA,NA,"Arbusto de ca. 3m de alt., frutos em desenvolvimento","1992","27258","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:11:22-03","IBt","SP","209839","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kirizawa, M","1986","05","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M","1615",NA,NA,"Picada, perto de área queimada, árvore +-4,0m de alt., fruto verde avermelhado, folha carnosa, com face superior brilhante","1992","27258","auto",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:11:22-03","IBt","SP","304827","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Moraes, PLR; Ivanauskas, NM","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"Kawasaki, ML","1150",NA,NA,"Árvore ca. 25m alt., frutos laranjados, tronco escamante cinza","1997","27904","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:11:22-03","IBt","SP","48022a","Carpo","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuhlmann, M","1950","01","17","Brasil","São Paulo","São Paulo","Cultivada no Jardim Botãnico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"Kawasaki, ML","1389",NA,NA,"Árvore grande com frutos amarelos, edulos.","2000","53584","auto",NA,NA,NA,NA,NA,NA,NA
