"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"151","2020-12-21 16:28:45-03","MBM","MBM","315307","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, M.M.M.; Sant'Ana, S.; Gomes, L.C.J.; Sant'Ana, S.; Gomes, L.C.J.","2005","11","22","Southern America","Brazil",NA,NA,"Árvore ca. 10 m alt. Folhas verdes concolores. Flores verdes.; Floresta Ombrófila Densa Montana.","MBM315307",NA,NA,"Kunth","379","Bahia","Serra do Corcovado, 13,8 Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Sr. Francisco","-39.603333","-14.705833","MBM315307","Almadina","Marquete, R.",NA,NA,"650","900","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:28:45-03","MBM","MBM","91042","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Liesner, R.; et al.; et al.","1982","03","27","Southern America","Venezuela",NA,NA,NA,"MBM091042",NA,NA,"Kunth","13252",NA,NA,NA,NA,"MBM091042",NA,"Liesner, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:28:45-03","MBM","MBM","291862","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Tomasetto, F.; et al.; et al.","2002","01","17","Southern America","Brazil",NA,NA,NA,"MBM291862",NA,NA,"Kunth","210","São Paulo","Estação Ecológica","-49.3800010681152","-20.0300006866455","MBM291862","Paulo de Faria",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-04 13:52:39-03","MNHN","RECOLNAT_MNHN_P","P00307128","PreservedSpecimen",NA,"Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Humboldt, F.W.H.A.v.|Bonpland, A.J.A.",NA,NA,NA,NA,"Colombie","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00307128' target='other'> <mi>dwc_moreinfo</mi></a>","P00307128",NA,NA,"Kunth",NA,NA,"Timila, Mariquita, Cerro de la Copa",NA,NA,"P00307128_01 P00307128_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA
"155","2015-09-05 06:35:20-03","MNHN","RECOLNAT_MNHN_P","P04821773","PreservedSpecimen",NA,"Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,NA,"[Colombie]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821773' target='other'> <mi>dwc_moreinfo</mi></a>","P04821773",NA,NA,"Kunth",NA,NA,NA,NA,NA,"P04821773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-05 06:35:59-03","MNHN","RECOLNAT_MNHN_P","P04821820","PreservedSpecimen",NA,"Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Humboldt, F.W.H.A.v.|Bonpland, A.J.A.",NA,NA,NA,NA,"Colombie","hb",NA,"Donné par M A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821820' target='other'> <mi>dwc_moreinfo</mi></a>","P04821820",NA,NA,"Kunth",NA,NA,"Timila, Mariquita, Cerro de la Copa",NA,NA,"P04821820_01 P04821820_02",NA,"Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"157","2015-09-05 06:35:20-03","MNHN","RECOLNAT_MNHN_P","P04821779","PreservedSpecimen",NA,"Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Fróes, R.L.","1948","3","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821779' target='other'> <mi>dwc_moreinfo</mi></a>","P04821779",NA,NA,"Kunth",NA,"Acre","Porto Alegre, Rio Amajarí","-67.8099975585938","-9.9747200012207","P04821779_01","Rio Branco",NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23122",NA
"158","2020-12-11 11:41:15-03","UFMG","BHCB","33177","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,"Marliéria",NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:41:15-03","UFMG","BHCB","33177","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Parque Estadual do Rio Doce","-42.516389","-19.704444",NA,"Marliéria",NA,NA,NA,NA,NA,"-42.516389","-19.704444",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:41:15-03","UFMG","BHCB","50362","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:41:15-03","UFMG","BHCB","19298","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Tolêdo, F; Stehmann, JR","1991","11","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais",NA,"-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:41:15-03","UFMG","BHCB","19298","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Tolêdo, F; Stehmann, JR","1991","11","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais",NA,"-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:41:15-03","UFMG","BHCB","28323","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais",NA,"-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:41:15-03","UFMG","BHCB","28323","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais",NA,"-42.7322006225586","-19.7122001647949",NA,"Marliéria",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:41:15-03","UFMG","BHCB","17694","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Costa, LVC","1990","01","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","418","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:41:15-03","UFMG","BHCB","12036","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrade, IR; Costa, LVC; Horta, MB","1987","12","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:41:15-03","UFMG","BHCB","11421","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Horta, MB","1987","10","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:41:15-03","UFMG","BHCB","6295","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrade, PM de; et al.","1984","11","17","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;em botão;",NA,"Dicotyledon",NA,"Kunth","466","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:41:15-03","UFMG","BHCB","14081","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Guimarães, A","1997","02",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Estação Biológica de Caratinga - Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:41:15-03","UFMG","BHCB","69559","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Nogueira, CP","2001","11","28","Southern America","Brasil",NA,NA,NA,"BHCB002235","Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","BHCB002235","Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,"2002","04",NA,NA,NA
"171","2020-12-11 11:41:15-03","UFMG","BHCB","7478","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrade, PM de; et al.","1985","11","09","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;arv.nº4342;frutos verdes;",NA,"Dicotyledon",NA,"Kunth","783","Minas Gerais","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:41:15-03","UFMG","BHCB","20333","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Stehmann, JR; Mendonça Filho, CV","1991","01",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:41:15-03","UFMG","BHCB","20333","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Stehmann, JR; Mendonça Filho, CV","1991","01",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kunth","s.n.","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-05-25 15:13:54-03","FSU","FSU","000077360","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","R. Vasquez, R. Ortiz, N. Jaramillo, C. Grandez, J. Pipoly, J. Ruiz",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"Kunth","14191",NA,NA,"-74.38031691","-9.171950831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-07-27 10:12:00-03","MO","MOBOT","795681","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Armando Grijalva|Milton Aulestia|P. Alvarado","1993","8","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Grijalva 619","Napo","Parroquia Pompeya. Campamento de Maxus. Carretera MAxus Km 1-4. Bosque húmedo Tropical. Bosque primario, topografía ligeramente ondulada. Suelo orgánico, capa de 20 cm; subsuelo rojo.","-78.6","-0.41666",NA,"La Joya de los Sachas","J. Guevara (QCA)",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-24 04:12:00-03","MO","MOBOT","3126722","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrew J. Henderson|J. Ribamar do Nascimento de Lima","1986","7","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Henderson 579","Roraima","IIha de Maracá, Mun. Alto Alegre. Estacão Ecológica de Maracá. Along edge of Rio Maracá.","-61.43333","3.4",NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2010-03-08 12:16:00-03","MO","MOBOT","100258921","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Enrique Rentería A.","1985","4","16","South America","Colombia",NA,NA,NA,NA,NA,NA,"Kunth","Rentería Arriaga 3799","Antioquia","Turbo, Tapón del Darién.",NA,NA,NA,NA,"R.L. Liesner (MO)",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"178","2020-06-14 00:21:00-03","MO","MOBOT","101197247","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Abel Monteagudo|Peña Cruz, Antonio|C. Ramirez|Yahn Soto|M. Pedraza|Y. Quispe","2015","8","21","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Monteagudo Mendoza 27634","Pasco","Distrito Oxapampa. P.N.Y.Ch. San Alberto. Refugio  El Cedro. Parcela RAINFOR PNY-11. Remedición e Instalación de Parcelas Permanentes en los bosques del P. N. Yanachaga Chemillen en el Centro del Perú.","-75.3575","-10.545",NA,"Oxapampa","A. Monteagudo (HOXA)",NA,NA,"2464.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"179","2008-05-27 22:02:00-03","MO","MOBOT","1065107","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","John L. Clark|Yvonne Troya","1995","3","27","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Clark 517","Esmeraldas","Bilsa Biological Station. Mache mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Cacao plantation with remnant mature forest behind Manuel's house.","-79.73333","0.35",NA,"Quinindé","R.Liesner (MO)",NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1066160","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","John L. Clark|Yvonne Troya","1995","4","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Clark 658","Esmeraldas","Bilsa Biological Station. Mache mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest, 3rd lot W of Station following road to Piedrita.","-79.73333","0.35",NA,"Quinindé","R.Liesner(MO)",NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-06-17 17:01:00-03","MO","MOBOT","1075645","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Cesár A. Grández","1992","1","23","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Grández Rios 3474","Loreto","Sucusari. Bosque Primario.","-72.9","-3.25",NA,"Maynas","Ronald Liesner (MO)",NA,NA,"120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"182","2011-06-17 17:01:00-03","MO","MOBOT","1076097","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Cesár A. Grández","1992","1","23","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Grández Rios 3352","Loreto","Sucusari. Bosque Primario.","-72.9","-3.25",NA,"Maynas","Ronald Liesner (MO)",NA,NA,"120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"183","2008-05-27 22:02:00-03","MO","MOBOT","1081753","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Walter A. Palacios","1995","2","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Palacios Cuenca 13641","Esmeraldas","Carretera vecinal Herrera-Los Monos. Cabecera del Río Aguacatal. Finca de Francisco Cantos.","-79.76833","0.325",NA,"Quinindé","R.Liesner(MO)",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-09-26 06:12:00-03","MO","MOBOT","1118189","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ademar Soto","1996","7","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Soto 89","Santa Cruz","Parque Nacional noel kempff Mercado camino al Aserradero el Chore, bosque de sartenejal estacionalmente inundado suelos poco drenados.","-61.14444","-14.405",NA,"Velasco","R.Liesner(MO)",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2011-11-01 21:48:00-02","MO","MOBOT","1130866","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Randall J. Evans|Sylva Koemar","1996","11","17","South America","Suriname",NA,NA,NA,NA,NA,NA,"Kunth","Evans 2575","Paramaribo","Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca. 1/2 km E of Henri Fernandesweg.","-55.21666","5.85",NA,NA,"R.Liesner(MO)",NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"349","12"
"186","2013-01-28 05:13:00-02","MO","MOBOT","1151591","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","René Guillén V.|M. Marmañas","1996","8","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Guillén Villarroel 4435","Santa Cruz","Hacienda San Roque, parcela permanente de estudio Monte verde, 15 km. al N de la Hacienda. Bosque siempre verde, húmedo estacionalmente. Suelos arenosos con poco limo, arcilla y materia orgánica.","-61.12833","-15.01027",NA,"Velasco","R.Liesner(MO)",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1154975","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","A.M. Carrión|V. Ayala","1996","9","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Carrión Cuellar 347","Santa Cruz","Reserva Ecológica El Refugio, a 4 km al sureste de la casa, bosque ribereño, cerca a la bahía.","-61.14361","-14.75055",NA,"Velasco","R.Liesner(MO)",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"188","2012-08-28 08:56:00-03","MO","MOBOT","1155807","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Marisol Garvizu|Alfredo F. Fuentes","1997","1","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Garvizu 358","Santa Cruz","Parque Nacional Noel Kempff Mercado. Lago Caimán con dominancia de colchas flotantes con tarope y pasto, anegado el paso de lanchas por estas colchas.","-60.9333333","-13.5833333",NA,"Velasco","R. Liesner(MO)",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"189","2012-04-12 05:10:00-03","MO","MOBOT","1156212","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","J. Guillén|Alfredo F. Fuentes|Marisol Garvizu|Juan Surubí","1997","1","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Guillén 290","Santa Cruz","Camino de Florida hacia las Mechitas.","-61.49777","-14.54305",NA,"Velasco","R.Liesner(MO)",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"190","2013-06-02 05:37:00-03","MO","MOBOT","1230958","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Efraín Freire|et al.","1997","8","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Freire Mayorga 2421","Napo","Cantón Loreto. Parroquia San Vicente de Huaticocha, Comunidad Santa Rosa de Arapino, Bloque #19 Triton, Pozo Santa Rosa. Bosque primario, intervenido. Parcela temporal de inventario de bosque 0.25 ha.","-77.66666","-0.96666",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1236682","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Cornejo|A. Balarezo","1997","6","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Cornejo Valverde 3072","Puno","Cabeceras del Río Candamo. Bosque de colina.","-69.78333","-13.38333",NA,"Carabaya","Fernando Cornejo",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","2"
"192","2019-09-03 04:36:00-03","MO","MOBOT","1294085","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Homero Vargas|Edwin Narváez|et al.","1998","9","12","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Vargas López 2264","Napo","Parque Nacional Llanganates. Vía Salcedo-Tena, km 74, riberas del Río Mulatos. Bosque muy húmedo Montano Bajo; roca metamórfica. Parcela temporal de 50 x 50 m.","-78.2","-1.01666",NA,"Tena","H. Vargas (QCNE)",NA,NA,"2065.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-09-03 04:36:00-03","MO","MOBOT","1294105","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Homero Vargas|Edwin Narváez|et al.","1998","9","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Vargas López 2283","Napo","Parque Nacional Llanganates. Vía Salcedo-Tena, km 74, riberas del Río Mulatos. Bosque muy húmedo Montano Bajo; roca metamórfica. Parcela temporal de 50 x 50 m.","-78.2","-1.01666",NA,"Tena","H. Vargas (QCNE)",NA,NA,"2065.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-09-03 04:36:00-03","MO","MOBOT","1294122","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Homero Vargas|Edwin Narváez|et al.","1998","9","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Vargas López 2300","Napo","Parque Nacional Llanganates. Vía Salcedo-Tena, riberas del Río Mulatos. Bosque muy húmedo Montano Bajo; roca metamórfica. Parcela temporal de 50 x 50 m.","-78.2","-1.01666",NA,"Tena","H. Vargas (QCNE)",NA,NA,"2065.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2013-10-05 06:32:00-03","MO","MOBOT","1311034","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ronald L. Liesner|Ángel C. González","1982","3","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Liesner 13252","Zulia","6 km W of main road and 2 km S of Río Catatumbo.","-72.7","9.1",NA,NA,"Ronald Liesner (MO)",NA,NA,"20.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"32",NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","1529768","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Michael H. Nee","1987","8","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Nee 35894","Santa Cruz","3 km SE of Terevinto. Rolling grassland with patches of shrubs; soil sandy.","-63.36666","-17.75",NA,"Andrés Ibáñez","M. Nee",NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
