"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","fieldNumber","typeStatus"
"152","2020-09-12 05:00:02-03","US","US","1900577","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"-- Reitz","1746",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Clara- Orleães.",NA,NA,NA,NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America",NA,"Monocotyledonae",NA,NA
"153","2020-09-12 05:00:02-03","US","US","2902656","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"A. Seidel","767","1977","10","20","Brazil","Espírito Santo",NA,"Near Domingos Martins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA
"154","2020-09-12 05:00:02-03","US","US","2173329","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"L. Smith & R. Reitz","5709","1952","2","21","Brazil","Santa Catarina",NA,"Mun. São Francisco do Sul: Forest, Porto das Canoas.",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America",NA,"Monocotyledonae",NA,NA
"155","2020-09-12 05:00:02-03","US","US","2902660","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"A. Seidel","831","1980","6","19","Brazil","Espírito Santo",NA,"Santa Leopoldinia. [unsure placement]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA
"156","2020-09-12 05:00:02-03","US","US","2521031","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"R. Braga","1612",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America",NA,"Monocotyledonae",NA,NA
"157","2020-09-12 05:00:02-03","US","US","1954491","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"-- Reitz","2298",NA,NA,NA,"Brazil","Santa Catarina",NA,"Praia Braba - Itajai. Epifita da mata virgem.",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America",NA,"Monocotyledonae",NA,NA
"158","2020-09-12 05:00:02-03","US","US","2849551","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"A. Seidel","757a","1978",NA,NA,"Brazil",NA,NA,"Southern Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2173404","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata variegata","M.B. Foster",NA,"M. B. Foster","2834","1955","6",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00091465","US00091465_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"variegata","South America - Neotropics",NA,"Monocotyledonae",NA,"Holotype"
"160","2020-09-12 05:00:02-03","US","US","2173404","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata variegata","M.B. Foster",NA,"M. B. Foster","2834","1955","6",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00091465","US00091465_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"variegata","South America - Neotropics",NA,"Monocotyledonae",NA,"Holotype"
"161","2019-12-09 17:29:36-03","UFPR","EFC","7664","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Büneker, H.M.",NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"EFC007664",NA,"2016","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-12-09 17:29:36-03","UFPR","EFC","6174","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.; Romanini, R.P.","Gatti, G.; Schütz, A.L.","41","1996","09","13","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC006174",NA,"1996","10","17","Epífita sobre tronco a 5m de altura, inflorescência vermelha, escapo roxo __COMMOM_NAME__: bromélia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-12-09 17:29:36-03","UFPR","EFC","14988","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Büneker, H.M.; Völtz, R.R.","Völtz, R.R.; Santos, G.H.","882","2015","01","05","Brasil","Santa Catarina","São Francisco do Sul","Balneário Enseada","-48.4954","-26.2174","-48.4954","-26.2174","10","10","EFC014988",NA,"2016","06","01","Erva em roseta, rupícola, crescendo junto a vegetação herbáceo-arbustiva de costão; inflorescência com escapo de 0,5 m comprimento, flores com sépalas vermelhas e pétalas amarelas. __COMMOM_NAME__: Gravatá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-12-09 17:29:36-03","UFPR","EFC","5236","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.","Kuniyoshi, Y.S.; Tiepolo, G.","5816","1996","03","29","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC005236",NA,"2004","09","01",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-25 13:51:48-03","UNIVILLE","JOI","16787","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","68","2016","01","15","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.126944","-26.180833","49º7'37''W","26º10'51''S","740","740","JOI016787",NA,"2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-25 13:51:48-03","UNIVILLE","JOI","16782","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","47","2016","01","11","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.123333","-26.179444","49º7'24''W","26º10'46''S","740","740","JOI016782",NA,"2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-25 13:51:48-03","UNIVILLE","JOI","16776","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","84","2016","01","18","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.1225","-26.179722","49º7'21''W","26º10'47''S","740","740","JOI016776",NA,"2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-25 13:51:48-03","UNIVILLE","JOI","16772","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","15","2015","12","16","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.124722","-26.179444","49º7'29''W","26º10'46''S","740","740","JOI016772",NA,"2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-25 13:51:48-03","UNIVILLE","JOI","16786","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","MANCINELLI, W.S.","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","9","2015","12","16","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.124444","-26.179444","49º7'28''W","26º10'46''S","740","740","JOI016786",NA,"2016","03","29","epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-25 13:51:52-03","UNIVILLE","JOI","838","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Jotham Ziffer Berger","Bächtold, A.","111","2004","12","06","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"JOI000838",NA,"2006","01","06","; HABITAT: sub bosque; HABITO: epífita, terrestre; TIPO VEGETACIONAL: Mata Secundária",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-25 13:51:48-03","UNIVILLE","JOI","1949","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Elaine Cristine Spitzner","Elaine Cristine Spitzner","118","2006","08","02","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"JOI001949",NA,"2006","08","08","; HABITAT: terrestre; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-25 13:51:52-03","UNIVILLE","JOI","5132","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","F.C.S. Vieira","Mancinelli, W.S.","331","2005","08","23","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","JOI005132",NA,"2007","02","23","; HABITO: Epífita",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-25 13:51:52-03","UNIVILLE","JOI","252","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","F.C.S. Vieira","G. Casas","65","2004","11","06","Brasil","Santa Catarina","Araquari","Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"7","7","JOI000252",NA,"2005","02","25","; HABITO: epífita, aéreo; TIPO VEGETACIONAL: Mata Secundária",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"174","2021-03-25 13:51:52-03","UNIVILLE","JOI","7081","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","E. Barbosa","C.M. Raimundo","23","2008","01","23","Brasil","Santa Catarina","Balneário Barra do Sul","BR-280.","-48.6119003295898","-26.4556007385254",NA,NA,NA,NA,"JOI007081",NA,"2008","02","29","; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga",NA,NA,NA,"11911","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-25 13:51:52-03","UNIVILLE","JOI","7545","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"C.M. Raimundo","27","2008","01","23","Brasil","Santa Catarina","Balneário Barra do Sul","BR-280.","-48.6119003295898","-26.4556007385254",NA,NA,NA,NA,"JOI007545",NA,NA,NA,NA,NA,NA,NA,NA,"11911","auto",NA,NA,NA,NA,NA,NA
"176","2021-03-25 13:51:52-03","UNIVILLE","JOI","9211","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","T.M. Maia","T.M. Maia","84","2009","08","26","Brasil","Santa Catarina","São Francisco do Sul","Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI009211",NA,"2009","08","26","; HABITO: rupícola; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"177","2021-03-25 13:51:52-03","UNIVILLE","JOI","2373","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","E. Barbosa","Elaine Cristine Spitzner","140","2006","10","18","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","JOI002373",NA,NA,NA,NA,"; HABITAT: mata secundária; HABITO: terrícola",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"178","2021-03-25 13:51:48-03","UNIVILLE","JOI","12722","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"K M.","111",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI012722",NA,NA,NA,NA,"; HABITO: terrícola Habito: terrícola",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"179","2021-03-25 13:51:52-03","UNIVILLE","JOI","7780","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Meirelles, J.","Meirelles, J.","224","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI007780",NA,"2008","11","14","; HABITO: Epífita; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"180","2021-03-25 13:51:52-03","UNIVILLE","JOI","4946","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Werner S. Mancinelli","F.C.S. Vieira","1003","2005","04","22","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","JOI004946",NA,NA,NA,NA,"; HABITAT: epífita de Cyathea; HABITO: Aéreo; TIPO VEGETACIONAL: Mata Secundária",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-25 13:51:52-03","UNIVILLE","JOI","5851","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","F.C.S. Vieira","F.C.S. Vieira","868","2005","02","27","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"40","40","JOI005851",NA,"2007","03","27","; HABITAT: terrestre; HABITO: Corticícola; TIPO VEGETACIONAL: Floresta submontana",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"182","2021-03-25 13:51:52-03","UNIVILLE","JOI","5687","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","F.C.S. Vieira","G. Casas","24","2004","07","08","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"4","4","JOI005687",NA,"2005","02","25","; HABITAT: sub bosque/Saxícola; HABITO: epífita, aéreo",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-25 13:51:52-03","UNIVILLE","JOI","5686","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","F.C.S. Vieira","G. Casas","130","2005","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","JOI005686",NA,"2005","02","25","; HABITAT: sub bosque; HABITO: epífita, aéreo",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-25 13:51:52-03","UNIVILLE","JOI","8543","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","T.M. Maia","F. Woitexem","26","2009","05","21","Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI008543",NA,"2009","05","21","; HABITAT: restinga; HABITO: terrestre",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"185","2021-03-25 13:51:52-03","UNIVILLE","JOI","7216","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","T.M. Maia","T.M. Maia","18","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória, CEPA - Trilha Verde, a 35m da entrada da trilha.","-48.6380996704102","-26.2432994842529",NA,NA,"400","400","JOI007216",NA,"2008","05","09","Folha (aspecto) - Bainha branca (10cm), roxa, verde. Folha com 30 cm; HABITAT: restinga arbórea, solo arenoso, terra cinza; HABITO: Epífita",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"186","2019-07-09 12:55:57-03","F","FMNH-SEEDPLANTS","V0401295F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"P. Dusén","15406","1914","7","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0401295F","V0401295F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA
"187","2019-07-09 12:56:21-03","F","FMNH-SEEDPLANTS","V0401296F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,NA,"L. B. Smith","2030","1929","2","28","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0401296F","V0401296F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA
"188","2020-04-29 16:30:29-03","UFVJM","HDJF","2607","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hoeltgebaum, MP","Verdi, M; Hasckel, RP; Klemz, G","2352","2009","06","15","Brasil","Santa Catarina","Siderópolis","Reserva Biólogica Estadual do Aguaí","-49.603889","-28.549444","-49.603889","-28.549444",NA,NA,"HDJF002607","HDJF002607_01","2009","09","18",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"189","2020-04-29 16:30:29-03","UFVJM","HDJF","2608","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hoeltgebaum, MP","Verdi, M; Hasckel, RP; Klemz, G","2352","2009","06","15","Brasil","Santa Catarina","Siderópolis","Reserva Biólogica Estadual do Aguaí","-49.603889","-28.549444","-49.603889","-28.549444",NA,NA,"HDJF002608","HDJF002608_01","2009","09","18",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"190","2021-03-10 11:38:29-03","UNILA","EVB","3808","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Rodrigues, A.V.","Cadorin, T.J.; Clemes, S.M.; Oliveira, C.","2157","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.148056","-26.215278","49º8'53''W","26º12'55''S","417","417","EVB003808",NA,"2010","07","22","Fruto laranja Habitat: Floresta Ombrófila Densa, estágio avançado, interior do fragmento Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-05-06 11:54:37-03","UFU","HUFU","65717","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Lozano, E.D.; MArtin, V.C.","Silva, J.M.; Costa, E.F. & Morales, M.","7615","2010","04","30","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUFU00025824","HUFU00025824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-08-20 14:58:50-03","UFSC","FLOR","4741","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata caudata",NA,NA,"Reitz, R.; Klein, R.M.","17388","1965","12","11","Brasil","Paraná","Lapa","Parque do Monge.","-49.7158012390137","-25.7696990966797",NA,NA,"900","900","FLOR0004741",NA,NA,NA,NA,"flor amarela, brácteas róseas",NA,"Poales",NA,"49965","auto","caudata",NA,NA,NA,NA,NA
"193","2020-08-20 20:40:56-03","UFSC","FLOR","39125","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Queiroz, M.H. de","Queiroz, M.H. de","1034","1992","09","04","Brasil","Santa Catarina","Florianópolis","Campeche, acima da Néctar Sul Mel, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"15","15","FLOR0039125",NA,"1992",NA,NA,"rupícola. Tombo original: 31487a. Base da folha é violeta-anil assim como o ápice, manchas espalhadas pelo folha",NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"194","2020-08-20 14:58:50-03","UFSC","FLOR","4740","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata caudata",NA,NA,"Klein, R.M.","6932","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0004740",NA,NA,NA,NA,"flor amarela",NA,"Poales",NA,"27000","auto","caudata",NA,NA,NA,NA,NA
"195","2020-08-20 20:40:56-03","UFSC","FLOR","39079","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Queiroz, M.H. de","Queiroz, M.H. de","1026","1992","08","28","Brasil","Santa Catarina","Florianópolis","Ribeirão da Ilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","FLOR0039079",NA,"1992",NA,NA,"rupícola, flor vermelha, brácteas amarelas. Tombo original: 31453b. Folha violácea, azul-anil na base e no ápice. Escamas",NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"196","2020-08-20 20:40:56-03","UFSC","FLOR","29293","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Waechter, J.L.","Martinello, C.M.; Topanotti, Z.P.","43","1995","09","07","Brasil","Santa Catarina","Forquilhinha","São Pedro, propriedade de C. J. Martinello.","-49.4721984863281","-28.7474994659424",NA,NA,NA,NA,"FLOR0029293",NA,"1995",NA,NA,"epífita, flor com",NA,"Poales",NA,"13054","auto",NA,NA,NA,NA,NA,NA
"197","2020-08-20 14:58:50-03","UFSC","FLOR","31289","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata caudata",NA,"Hoeltgebaum, M.P.","Hoeltgebaum, M.P.","1FP","2002","04","22","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"FLOR0031289",NA,NA,NA,NA,"epífita",NA,"Poales",NA,"18275","auto","caudata",NA,NA,NA,NA,NA
"198","2020-08-20 20:40:56-03","UFSC","FLOR","17530","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata caudata",NA,"Falkenberg, D.B.","Falkenberg, D.B.","4490","1987","10","17","Brasil","Santa Catarina","Joinville","Reserva da CELESC, Usina Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"450","450","FLOR0017530",NA,"1987",NA,NA,"corola amarelo-claro; inflorescência 0,8-1 m de comprimento, curto-ramificada; brácteas e 1/2-2/3 inferior do K avermelhados, 1/2-1/3 superior do K esverdeado-amarelado. Cerca de 12 folhas, 0,6 m de comprimento cada, ápice com espin",NA,"Poales",NA,"37150","auto","caudata",NA,NA,NA,NA,NA
"199","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Mosén, CWH","3242",NA,NA,NA,"Brazil","São Paulo","Santos","Habitat in Brasiliae australis prov. S. Paulo prope Santos, S. Vincente, ad saxa promontorii Ponta de Taipú","-46.33","-23.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Aprili",NA,NA,NA,"26836","auto",NA,"Southern America",NA,NA,NA,NA
"200","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"Schenck, JHR","1336",NA,NA,NA,"Brazil",NA,NA,"nec non ad São Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Novembri. (V. v. et siccam in herb. Schenck. et propr.)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"201","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"Schenck, JHR","1234",NA,NA,NA,"Brazil",NA,NA,"Platzmann et in insula Gambosa pr. São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"202","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"?","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in Brasiliae australis prov. St. Catharina in insulis sinus Paranaguensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"203","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"Schenck, JHR","1336",NA,NA,NA,"Brazil",NA,NA,"nec non ad São Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Novembri. (V. v. et siccam in herb. Schenck. et propr.)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"204","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"Schenck, JHR","1234",NA,NA,NA,"Brazil",NA,NA,"Platzmann et in insula Gambosa pr. São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"205","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.",NA,"?","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in Brasiliae australis prov. St. Catharina in insulis sinus Paranaguensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
