"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"372","2020-10-14 10:00:12-03","FURB","FURB","28930","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, JL","2010","05","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; mata ciliar Habito: epífita; flor botão floral rosa","FURB19796","FURB19796","2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-10-14 10:00:12-03","FURB","FURB","29003","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2010","09","27","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","1097","1097","Epífita IFFSC e8007a (Acima de 4m) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário; interior do fragmento Habito: epífita;","FURB19759","FURB19759","2630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-10-14 10:00:12-03","FURB","FURB","29031","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, JL","2010","06","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","01","Brasil","Santa Catarina","São Martinho","Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","558","558","Epífita IFFSC e173b (Acima de 4m). Forófito 11. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB19771","FURB19771","2526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-10-14 10:00:12-03","FURB","FURB","29241","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2010","09","28","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Epífita IFFSC e801b (Acima de 4m) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita; Fruto com fruto;","FURB19706","FURB19706","2405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-10-14 10:00:12-03","FURB","FURB","29330","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2010","06","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","46","46","Epífita IFFSC e8006b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB19701","FURB19701","2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-10-14 10:00:12-03","FURB","FURB","29390","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Margem da BR 101.","-48.6019444","-27.1494444","-48.6019444","-27.1494444","6","6","Epífita IFFSC e8002c (Acima de 4m) - sobre forófito 8 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde; flor botão floral rosa","FURB19708","FURB19708","2925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-10-14 10:00:12-03","FURB","FURB","30349","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, JL","2010","10","13","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Epífita IFFSC e01b (Acima de 4m) - sobre forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto seco;","FURB19770","FURB19770","2814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-10-14 10:00:12-03","FURB","FURB","30629","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Santos-Lima, F; Saraiva, DP","2011","07","22","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","31","Brasil","Paraná","Ponta Grossa","Arenitos / Parque Estadual de Vila Velha.","-49.9975","-25.2527778","-49.9975000","-25.2527778","900","900","sobre arenito Habitat: Estepe; Habito: rupícola; flor rosa","FURB19705","FURB19705","5629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-10-14 10:00:12-03","FURB","FURB","31459","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schmitt, JL","2010","11","03","Schmitt, J.L.; Caglioni, E.","2010","10","12","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor roxa","FURB19767","FURB19767","3052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-10-14 10:00:12-03","FURB","FURB","31483","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A","2010","11","03","Korte, A.; Kniess, A.","2010","10","13","Brasil","Santa Catarina","Águas Mornas","Rio Miguel.","-48.9608333","-27.7202778","-48.9608333","-27.7202778","460","460","Florística IFFSC 284 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita; flor rosa","FURB19790","FURB19790","4601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-10-14 10:00:12-03","FURB","FURB","31611","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A","2010","09","30","Korte, A.; Kniess, A.","2010","09","30","Brasil","Santa Catarina","São João Batista","Próximo a SC 411.","-48.87","-27.2722223","-48.8700000","-27.2722223","119","119","Florística IFFSC 470b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor rosa","FURB19768","FURB19768","4463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-10-14 10:00:12-03","FURB","FURB","32074","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Costa, A","2011","10","03","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","Florística IFFSC 255 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB19689","FURB19689","4652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-10-14 10:00:12-03","FURB","FURB","32215","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A","2010","11","09","Korte, A.; Kniess, A.","2010","10","29","Brasil","Santa Catarina","Biguaçu","Timbé.","-48.6902777","-27.3613889","-48.6902777","-27.3613889","75","75","Florística IFFSC 430b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior Habito: epífita;","FURB19707","FURB19707","4854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-10-14 10:00:12-03","FURB","FURB","32527","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Rodrigues, AV","2010","11","25","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783",NA,"FURB19709","FURB19709","5234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-10-14 10:00:12-03","FURB","FURB","33496","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A","2011","01","17","Korte, A.; Rigon-Junior, M.J.","2010","12","09","Brasil","Santa Catarina","Içara","Balneário Rincão.","-49.2180556","-28.805","-49.2180556","-28.8050000","26","26","Florística IFFSC 35 (Epífita) Habitat: Restinga; Estágio Avançado Habito: epífita;","FURB19791","FURB19791","5581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-10-14 10:00:12-03","FURB","FURB","33718","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Costa, A","2011","10","03","Verdi, M.; Dreveck, S.","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","Estrada Alberto Torres - APA Rio Vermelho/Humbold.","-49.3044444","-26.2555556","-49.3044444","-26.2555556","890","890","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: epífita; flor rosa","FURB01140","FURB01140","5785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-10-14 10:00:12-03","FURB","FURB","33867","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Costa, A","2011","10","03","Verdi, M.; Dreveck, S.","2010","10","10","Brasil","Santa Catarina","São Bento do Sul","CEPA RUGENDA.","-49.3786111","-26.2505556","-49.3786111","-26.2505556",NA,NA,"Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Habito: epífita; flor rosa","FURB19687","FURB19687","5718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-10-14 10:00:12-03","FURB","FURB","34165","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Oliveira, AA de","2011","03","22","Korte, A.","2011","03","03","Brasil","Santa Catarina","Lontras","Concórdia.","-49.5","-27.18","-49.5000000","-27.1800000","343","343","Florística IFFSC 515 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita;","FURB19766","FURB19766","6122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-10-14 10:00:12-03","FURB","FURB","34210","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Oliveira, AA de","2011","03","22","Korte, A.","2011","03","01","Brasil","Santa Catarina","Pomerode","Rega Alta.","-49.14","-26.64","-49.1400000","-26.6400000","320","320","Florística IFFSC 861 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita;","FURB19765","FURB19765","6089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-10-14 10:00:12-03","FURB","FURB","34269","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Costa, A","2011","10","03","Korte, A.","2011","03","10","Brasil","Santa Catarina","Ibirama","Rio Selin.","-49.5033333","-27.0002778","-49.5033333","-27.0002778","300","300","Florística IFFSC 632 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: epífita;","FURB19690","FURB19690","4238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-10-14 10:00:12-03","FURB","FURB","34543","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Korte, A","2011","05","18","Korte, A.","2011","03","17","Brasil","Santa Catarina","São Bonifácio","Rio Theiz.","-48.96","-27.9","-48.9600000","-27.9000000","576","576","Florística IFFSC 224 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita;","FURB19764","FURB19764","6213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-10-14 10:00:12-03","FURB","FURB","34731","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","05","10","Brasil","Santa Catarina","Forquilhinha","Santa Teresinha.","-49.5","-28.8","-49.5000000","-28.8000000","15","15","Florística IFFSC 32 (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita;","FURB19793","FURB19793","6812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-10-14 10:00:12-03","FURB","FURB","34870","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Rigon-Junior, MJ","2011","05","26","Korte, A.","2011","05","18","Brasil","Santa Catarina","Major Vieira","Paiol Velho.","-50.4","-26.46","-50.4000000","-26.4600000","800","800","Florística IFFSC 940 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: epífita;","FURB19763","FURB19763","6872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-08 08:50:45-03","FURB","FURB","36004","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2011","04","26","Cadorin, T.J.; Oliveira, C.P.L.","2011","04","26","Brasil","Santa Catarina","Joinville",NA,"-49.1544444","-26.3","-49.1544444","-26.3000000","644","644",NA,"FURB19792","FURB19792","3251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-10-14 10:00:12-03","FURB","FURB","36611","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Cadorin, TJ","2011","10","06","Cadorin, T.J.","2011","10","06","Brasil","Santa Catarina","Pomerode","Ouro Preto Mineração Ltda.","-49.1275","-26.8191667","-49.1275000","-26.8191667","297","297",NA,"FURB19692","FURB19692","3308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-10-14 10:00:12-03","FURB","FURB","37474","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Verdi, M","2011","10","09","Verdi, M.; Durigon, J.","2011","10","09","Brasil","Rio Grande do Sul","Itati","Reserva Biológica Estadual Mata Paludosa.","-50.1177778","-29.5147222","-50.1177778","-29.5147222","53","53",NA,"FURB19691","FURB19691","5991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-08 08:50:45-03","FURB","FURB","39248","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Funez, L.A.","2012","10","09","Funez, L.A.","2012","10","09","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1255556","-27.0269445","-49.1255556","-27.0269445","738","738",NA,"FURB19751","FURB19751","1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-10-14 10:00:12-03","FURB","FURB","41025","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Stival-Santos, A","2012",NA,NA,"Stival-Santos, A.; Mancino, L.C.","2012","02","28","Brasil","Santa Catarina","Içara","Fazenda Esperança, às margens da rodovia BR-101, km 376.","-49.2252778","-28.7341666","-49.2252778","-28.7341666","17","17","Comum no fragmento Içara 1 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: flor brácteas rosas, flores brancas com estames amarelos","FURB19749","FURB19749","3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-10-14 10:00:12-03","FURB","FURB","42172","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Funez, L.A.","2013","10","05","Funez, L.A.; Gasper, A.L. de; Bittencourt, F.; Vieira, C. & Kassner-Filho, A.","2013","10","05","Brasil","Santa Catarina","Blumenau","Morro do Sapo, Parque Nacional Serra do Itajaí.","-49.0944444","-27.0644444","-49.0944444","-27.0644444","100","100",NA,"FURB19750","FURB19750","2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-10-14 10:00:12-03","FURB","FURB","48363","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schwirkowski, P","2015","05","16","Schwirkowski, P.","2015","10","17","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3897222","-26.2961111","-49.3897222","-26.2961111",NA,NA,NA,"FURB48363","FURB48363","1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-10-14 10:00:12-03","FURB","FURB","50849","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Caglioni, E","2013","12","03","Caglioni, E.","2013","12","03","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9333333","-26.8019444","-48.9333333","-26.8019444","580","580",NA,"FURB50849","FURB50849","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-10-14 10:00:12-03","FURB","FURB","50897","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Caglioni, E","2014","09","16","Caglioni, E.; Junckes, A.R.","2014","09","16","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9308334","-26.7997222","-48.9308334","-26.7997222","810","810",NA,"FURB50897","FURB50897","461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-10-14 10:00:12-03","FURB","FURB","50899","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Caglioni, E","2014","10","25","Caglioni, E.; Junckes, A.R.","2014","10","25","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.93","-26.7991666","-48.9300000","-26.7991666","750","750",NA,"FURB50899","FURB50899","463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-10-14 10:00:12-03","FURB","FURB","50928","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Caglioni, E.; Lazzaris, J.","2015","12","14","Brasil","Santa Catarina","Massaranduba","Braço Direito.","-48.9636111","-26.7077778","-48.9636111","-26.7077778","119","119",NA,"FURB50928","FURB50928","568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-10-14 10:00:12-03","FURB","FURB","53011","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Caglioni, E.","2017","01","31","Caglioni, E.; Junckes, A. R.","2017","01","31","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9433333","-26.8041667","-48.9433333","-26.8041667","340","340","Epífito coletado em galho caído. Com frutos imaturos verdes. Habitat: floresta em estágio avançado de regeneração. Habito: Epífito","FURB53011","FURB53011","667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-10-14 10:00:12-03","FURB","FURB","63606","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schwirkowski, P.","2018","11","15","Schwirkowski, P.","2018","11","15","Brasil","Santa Catarina","São Bento do Sul","Vila Pilz. Estrada Sertãozinho, após a igreja.","-49.4088889","-26.3163889","-49.4088889","-26.3163889","900","900","FOM. Heliófita. Cálice vermelho, corola rósea Habitat: Borda de mata Habito: Epífita","FURB63606","FURB63606","3162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-10-14 10:00:12-03","FURB","FURB","63631","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Schwirkowski, P.","2018","12","04","Schwirkowski, P.","2018","12","04","Brasil","Santa Catarina","São Bento do Sul","Bairro Schramm. Próximo à Rua Frieda Pscheidt.","-49.3697223","-26.2547222","-49.3697223","-26.2547222","900","900","FOM. Fragmento. Heliófita. Cálice rosado, corola lilás Habitat: Borda de mata Habito: Epífita","FURB63631","FURB63631","3209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-08 08:50:45-03","FURB","FURB","8450","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Rodrigues, AV","2010","06","11","Crestani, E.","2008","03","10","Brasil","Santa Catarina","Benedito Novo","Margens do rio Benedito.","-49.4172223","-26.785","-49.4172223","-26.7850000",NA,NA,NA,"FURB19713","FURB19713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-10-14 10:00:12-03","FURB","FURB","49244","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Leitman, P; Saraiva, D","2013","02",NA,"Valduga, E.","2012","10","13","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia, Lagoa Manuel Nunes.","-50.2056007385254","-30.1811008453369",NA,NA,"10","10",NA,"FURB49244","FURB49244","480",NA,NA,"19547",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
