"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"169","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","18966",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R.R. Vervloet; et al","1513","2002","12","11",NA,"Brasil",NA,NA,"Árvore com 5m, frutos imaturos de cor verde, beira de brejo.","MBML018966",NA,NA,"O.Berg","M. Sobral/2003","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML018966","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","20057",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R.R. Vervloet; et al","1975","2003","03","12",NA,"Brasil",NA,NA,"Arvoreto de 4m, frutos imaturos de cor verde, meia encosta, dossel 10m, capoeira.","MBML020057",NA,NA,"O.Berg","M. Sobral/2003","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML020057","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","20516",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R.R. Vervloet; et al","2278","2003","04","22",NA,"Brasil",NA,NA,"Arvoreto de 6m, frutos imaturos de cor verde, maduros de cor vinho. Baixada, dossel 12m.","MBML020516",NA,NA,"O.Berg","M. Sobral/2003","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML020516","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","21711",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; et al","6315","2003","12","27",NA,"Brasil",NA,NA,"Arvoreto 4m. Botões verdes. Flores brancas.","MBML021711",NA,NA,"O.Berg","M. Sobral/2004","Espírito Santo","Caramuru","MBML021711","Santa Maria de Jetibá","-40.676944","-20.096389",NA,NA,NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","23732",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; et al","7459","2005","03","18",NA,"Brasil",NA,NA,"Arvoreto 6m. Frutos verdes. Araçauna","MBML023732",NA,NA,"O.Berg","M. Sobral/2005","Espírito Santo","Goiapaba-Açu","MBML023732","Fundão","-40.472222","-19.914167",NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","24698",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Tadeu A. Cruz; et al","80","2003","06","28",NA,"Brasil",NA,NA,"Área 2, Parcela 2, árvore 15m, n°453, Dap 52cm.","MBML024698",NA,NA,"O.Berg","M. Sobral/Março-2016","Espírito Santo","Parque Natural Municipal de São Lourenço","MBML024698","Santa Teresa","-40.620278","-19.923889",NA,NA,NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","31835",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4293","2007","10","23",NA,"Brasil",NA,NA,"Arvoreta 6m, botões florais, flores brancas. Borda de mata.","MBML031835",NA,NA,"O.Berg","T. A. Cruz, 23-10-2007","Espírito Santo","Pousada Pau-Apique, propr.: Assunta Salvador.","MBML031835","Santa Leopoldina","-40.555694","-20.128611","550","2007",NA,NA,"40W33'20,5","20S7'43","550","10",NA,"23",NA,NA,NA,NA
"176","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","34177",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","M. Simonelli; et al","1465","2008","04","12",NA,"Brasil",NA,NA,"10 m. de altura, frutos vináceos, beira da estrada","MBML034177",NA,NA,"O.Berg","M. Sobral/Março-2016","Espírito Santo","Suiça","MBML034177","Santa Leopoldina","-40.574722","-20.082778",NA,NA,NA,NA,"40W34'29","20S4'58",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","39680",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. P. Fontana; C. Esgario, A. M. de Assis, K.F.O. Faria & V. Pagund","1829","2005","11","19",NA,"Brasil",NA,NA,"Árvore, ca. 9m. Frutos verdes. Flores brancas. Nome comum: Araçaúna.","MBML039680",NA,NA,"O.Berg","A. P. Fontana","Espírito Santo","Moxafongo, área degradada.","MBML039680","Santa Leopoldina","-40.531667","-20.114722","280","2010",NA,NA,"40W31'54","20S6'53","280","03",NA,"06",NA,NA,NA,NA
"178","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","39858",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1074","2005","11","26",NA,"Brasil",NA,NA,"Arbusto 1 m. Frutos verdes e roxos. Floresta Ombrófila Densa Montana em Estágio Médio/Avançado de Regeneração - encosta. Borda da Mata.","MBML039858",NA,NA,"O.Berg","A. M. Assis & A. P. Fontana","Espírito Santo","Propriedade Família Balbino - Timbuí Seco","MBML039858","Santa Leopoldina","-40.592339","-20.044581",NA,"2006",NA,NA,"40W35'32,42","20S2'40,49",NA,"05",NA,"30",NA,NA,NA,NA
"179","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","41067",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R. M. Botelho; A. M. Assis; A. M. Vago; R. Santos & R. S. Cribari","99","2010","12","23",NA,"Brasil",NA,NA,"Pl c/ 5 m, frutos verdes. Borda de Mata.","MBML041067",NA,NA,"O.Berg","Marcelo Souza/15-03-2012","Espírito Santo","Mestre Álvaro - vertente sudeste. Acesso pelo Bairro Pitanga.","MBML041067","Serra","-40.293694","-20.179556","40",NA,NA,NA,"40W17'37,3","20S10'46,4","40",NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","45071",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","E.J. Lucas; F.F. Mazine, N.A. Brummitt, O.R.Campos, T.B. Flores, L.V.S. Jennings & D. Sampaio","814","2006","11","29",NA,"Brasil",NA,NA,"Árvore ramificada 7m alt., botões alva. Floresta ombrófila densa, solo arenoso","MBML045071",NA,NA,"O.Berg","J.E.Q. Faria/XI-2012","Espírito Santo","Alto Santo Antônio, estrada de terra, vizinho da Reserva Biológica Augusto Ruschi","MBML045071","Santa Teresa","-40.572222","-19.870278","790",NA,NA,NA,"40W34'20","19S52'13","790",NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","46822",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","T.B. Flores; O.R. Campos","1540","2012","10","25",NA,"Brasil",NA,NA,"Árvore ca 6m alt., frutos imaturos verdes amadurecendo vermelho escuros","MBML046822",NA,NA,"O.Berg","M. Sobral/Março-2016","Espírito Santo","Pedra Roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso","MBML046822","Ibitirama","-41.736389","-20.385633",NA,NA,NA,NA,"41W44'11","20S23'8,28",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","50982",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","M. Ribeiro","1171","2015","09","03",NA,"Brasil",NA,NA,"Tronco com casca laminada marrom-claro, madeira extremamente dura. Copa densa, verde escuro, folhas nítidas. Botões axilares opostas, verde-claro. Frutos verdes, roxo-escuros quando maduros, cerca de 3 sementes. Espécie nativa cultivad","MBML050982",NA,NA,"O. Berg","A.C. Tuler/03-10-2015","Espírito Santo","Seringal. Remanescente de brejo (estágio primário) ao lado da BR 101 Sul, chamado localmente como ?mangá?","MBML050982","Vila Velha","-40.461667","-20.452222",NA,NA,NA,NA,"40W27'42","20S27'8",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","6602",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","E. Bausen","42","1993","11","29",NA,"Brasil",NA,NA,"Árvore com +/- 5m, com botões flores brancas e frutos verdes. Subida para o pavilhão.","MBML006602",NA,NA,"O.Berg","M. Sobral/Dez.2002","Espírito Santo","Parque do MBML","MBML006602","Santa Teresa","-40.6","-19.936111",NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","7834",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen & W. Pizziolo","776","1998","10","22",NA,"Brasil",NA,NA,"Fundo de vale. Arvoreto 3m. DAP 8cm. Fuste 2m. Botões brancos.","MBML007834",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Bairro do Eco","MBML007834","Santa Teresa","-40.595833","-19.931667",NA,NA,NA,NA,"40W35'45","19S55'54",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","8960",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen & W. Pizziolo","1851","1999","02","09",NA,"Brasil",NA,NA,"Arbusto 2m. Frutos verdes.","MBML008960",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Santo Antônio","MBML008960","Santa Teresa","-40.589167","-19.922222",NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","9778",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen & W. Pizziolo","2277","1999","03","29",NA,"Brasil",NA,NA,"Arvore 18m. Dap 46cm. Fuste 10m. Frutos verdes.","MBML009778",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Aparecidinha","MBML009778","Santa Teresa","-40.593889","-19.973056",NA,NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","19409",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","E. M. Nic Lughadha; et al","201","1999","02","14",NA,"Brasil",NA,NA,"Árvore até 8m de altura. Folhas coriáceas. Frutos imaturos verdes.","MBML019409",NA,NA,"O. Berg","A.C. Tuler/18-03-2014","Espírito Santo","Alto de Jatiboca","MBML019409","Itarana","-40.875301361084","-19.8738994598389",NA,NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","50529",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","; Turma de Iniciação Científica Júnior do Projeto da escola para mata. (Alunos: Cintia Fernandes Corsini e Aryanne Amaral)","8","2015","12","17",NA,"Brasil",NA,NA,"Galhos de uma árvore, aproximadamente 1m.","MBML050529",NA,NA,"O. Berg","C. Proença/Fev.2016","Espírito Santo","Mata Viva do Belém",NA,"Santa Maria de Jetibá","-40.7461013793945","-20.040599822998",NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","51757",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Beatriz; Carolaine, Caroline, Jordane, Katiele, Keronlaine, Letícia, Maristela, Silvia, e Thaimiris","45","2017","01","12",NA,"Brasil",NA,NA,"Frutos, sem cheiro, folhas lisas, médio porte.","MBML051757",NA,NA,"O.Berg","L. Kollmann","Espírito Santo","Mata Viva do Belém","MBML051757","Santa Maria de Jetibá","-40.7461013793945","-20.040599822998","720",NA,"31867","auto",NA,NA,"720",NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","49017",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","58","2011","02","15",NA,"Brasil",NA,NA,"Arbusto 3m, frutos maduros marrom, araçaruna","MBML049017",NA,NA,"O.Berg","M. Sobral/Março-2016","Espírito Santo","Próximo a igreja de Santa Helena","MBML049017","Itarana","-40.875301361084","-19.8738994598389",NA,NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","52905",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A.C. Tuler; T.T. Carrijo & G. Siqueira","451","2013","10","15",NA,"Brasil",NA,NA,"Arbusto 3 metros de altura. Botões florais com lobos arredondados. Flores brancas. Altura 3m","MBML052905",NA,NA,"O.Berg","A.C. Tuler/04-12-2013","Espírito Santo","Reserva Vale. Arboreto da Vale","MBML052905","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","28203",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","R. C. Britto","71","2006","03","08",NA,"Brasil",NA,NA,"Arbusto com 5m de altura, frutos violáceos quando maduros (Araçaúna)","MBML028203",NA,NA,"O.Berg","R. C. Britto/28-08-2006","Espírito Santo","Encantado, Santa Lucia","MBML028203","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-04 11:05:55-03","UFRB","HURB","23772","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Stadnik, A.; Vasconcelos, T. & Faria, J.","366","2016","07","11",NA,"Brasil",NA,NA,"árvore, ca. 4m, folhas discolores, sépalas verdes, pétalas e estames alvos.","HURB000023772",NA,NA,"O.Berg.","A. Stadnik","Minas Gerais","Estrada de terra para o Morro do Pilar;","HURB000023772","Santana do Riacho","-43.326667","-19.346111","834","2016",NA,NA,"43º19'36W","19º20'46S","834","07",NA,NA,NA,NA,NA,NA
"194","2020-06-15 15:31:05-03","UNESP-RC","HRCB","14750","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Moraes",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"O. Berg.","C. Proença","São Paulo","P.E.C. Botelho",NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-15 15:31:06-03","UNESP-RC","HRCB","19647","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Godoy",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"O. Berg.","C. Proença","São Paulo","Parelheiros",NA,"São Paulo","-46.774444","-23.9",NA,NA,NA,NA,"46º46'28W","23º54'00S",NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-11-24 14:11:49-02","UFLA","ESAL","16021","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","J.A.Ratter; S.Bridgewater et alii","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3.50m; ;; cerrado",NA,NA,NA,"O.Berg","C.Proença","Tocantins","Estrada para Palmas",NA,"32 Km de Porto Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-10-09 16:31:55-03","UFLA","ESAL","6670","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Gavilanes, ML","1622",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,6; branca;; cerrado",NA,NA,NA,"O.Berg",NA,"Minas Gerais","Sítio Três Barras",NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-11-24 14:11:50-02","UFLA","ESAL","6101","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Gavilanes, Ferreira; Cunha","631",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; cerrado",NA,NA,NA,"O.Berg",NA,"Minas Gerais","CNP-MS",NA,"Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-12-19 11:19:54-03","UFG","UFG","43816","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ferreira, H.D.","4857","2010","11","28",NA,"Brasil",NA,NA,NA,"UFG0043816",NA,NA,"O. Berg",NA,"Goiás",NA,"UFG0043816","Porangatu","-49.1486015319824","-13.4407997131348",NA,NA,"74366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:19:54-03","UFG","UFG","13609","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Mário Roberto; Sandro Enio","17",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore, corola branca.",NA,NA,NA,"O. Berg","Ribeiro, M.C.","Goiás","Parque Estadual de Caldas Novas",NA,"Caldas Novas","-48.625","-17.74169921875",NA,"1992","36612","auto",NA,NA,NA,"09",NA,"17",NA,NA,NA,NA
"201","2019-12-19 11:19:54-03","UFG","UFG","24027","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Ratter, J.A.; Bridgewater, S.; Fonseca-filho, J. & Lima, J.C.M.","7876","1997","11","01",NA,"Brasil",NA,NA,"Tree, 3,5m tall, 6cm dbh, with silvery, guava-like bark pitted with shallow= spherical craters. Fruits brownish with green calyx.",NA,NA,NA,"O. Berg",NA,"Tocantins","32Km from Porto Nacional on the road to Palmas. In campo cerrado.",NA,"Palmas","-48.3","-10.433333","246",NA,NA,NA,"-48.3","-10.433333","246",NA,NA,NA,NA,NA,NA,NA
"202","2019-12-19 11:19:54-03","UFG","UFG","26322","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bucci, F.","1412","2000","10","11",NA,"Brasil",NA,NA,"Árvore de 6,0 m de altura, folhas novas vermelhas; cálice alvo-rósea; flores alvas, botões florais róseos. Aroma doce.",NA,NA,NA,"O. Berg","Proença, C.","Goiás","UHE Cana Brava, PA-SALV-CB. Arraial São Félix, margem direita do rio Tocantins e margem direita do rio São Félix. Unidade 3. Relevo plano. Cerrado denso em transição com cerrado tipico. Solo areno-argiloso amarelado e litólico.",NA,"Cavalcante","-48.043611","-13.514722","350","2001",NA,NA,"-48.043611","-13.514722","350",NA,NA,NA,NA,NA,NA,NA
"203","2019-12-19 11:19:54-03","UFG","UFG","23202","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Proença, C.; Bridgewater, S.; Ribeiro-Filho, J.; Ratter, J.A. & Fonseca-filho, J.","1800","1997","11","11",NA,"Brasil",NA,NA,"Arbusto de 1,3m de altura, fruto verde, casca lisa, clara.",NA,NA,NA,"O. Berg","Proença, C.","Tocantins","5 km ao Sul de Gurupi. Cerrado denso.",NA,"Gurupi","-50.166667","-11.716667",NA,"1997",NA,NA,"-50.166667","-11.716667",NA,"11",NA,"11",NA,NA,NA,NA
"204","2019-12-19 11:19:54-03","UFG","UFG","43265","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Azevedo, I.N.C.; et al.","423","2008","05","28",NA,"Brasil",NA,NA,NA,"UFG0043265",NA,NA,"O. Berg","Proença, C.E.B.","Distrito Federal",NA,"UFG0043265","Brasília","-47.9296989440918","-15.7797002792358",NA,"2008","70570","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"205","2019-06-10 10:11:17-03","FZB-BH","BHZB","5812","S","Plantae","Myrtaceae","Psidium","cf. myrtoides","Psidium cf. myrtoides","Rezende, S.G.","428","2006","01","05",NA,"Brasil",NA,NA,"Coord.: UTM Lat. 7.743.949 e Long.: 615.741 Com duplicata.",NA,NA,NA,NA,NA,"MG","Área da CVRD, região de Potreiro",NA,"Ouro Preto","-43.890833","-20.399167",NA,NA,NA,NA,"43W 53' 27","20S 23' 57",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-04 10:29:32-03","UFRPE","HST","13812","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A.M.Miranda; et D.Lima","3106","1999","01","12",NA,"Brasil",NA,NA,"Arbusto ca. 2 m alt.; caule enegrecido; folhas semi coriáceas; flores brancas.","HST013812",NA,NA,"O.Berg","M.Sobral","Ceará","Floresta Nacional do Araripe",NA,"Crato","-39.4094009399414","-7.23416996002197",NA,"2012","30071","auto",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA
"207","2021-02-09 10:13:39-03","UENF","HUENF","4526","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Nascimento, M.T.","411","2004","08","05",NA,"Brasil",NA,NA,"P4","HUENF00004529",NA,NA,"O.Berg","M.C. Souza & M. Belan","Rio de Janeiro","Mata do Funil",NA,"São Francisco de Itabapoana","-41.204167","-21.554722","31","2019",NA,NA,"41º12'15''W","21º33'17''S","31","03",NA,"26",NA,NA,NA,NA
"208","2021-02-25 10:13:11-03","CVRD","CVRD","2380","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, D.A.","978","1989","10","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Araçá una","CVRD002380","Magnoliophyta","Myrtales","O.Berg","Tuler, A.C.","ES",NA,"CVRD002380","Linhares","-40.0722007751465","-19.3910999298096","30","2013","48094","auto",NA,NA,"30","10","Magnoliopsida","14",NA,NA,NA,NA
"209","2021-02-25 10:13:11-03","CVRD","CVRD","9361","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, D.A.","5049","2005","04","14","América do Sul","BRASIL",NA,NA,"RFL-001/80 E, Trat. 3 <ll>dwc_commonname:</ll> Araçá una","CVRD009361","Magnoliophyta","Myrtales","O.Berg","Sobral, M.","ES","RFL-001/80 E, Trat.03","CVRD009361","Linhares","-40.0722007751465","-19.3910999298096",NA,"2006","48094","auto",NA,NA,NA,"12","Magnoliopsida","26",NA,NA,NA,NA
"210","2021-02-25 10:13:10-03","CVRD","CVRD","10044","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Luz, A.A. da","382","2007","03","23","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Araçá una","CVRD010044","Magnoliophyta","Myrtales","O.Berg","Domingos A. Folli","ES",NA,NA,"Pancas","-40.8513984680176","-19.2250003814697",NA,"2007","32475","auto",NA,NA,NA,"03","Magnoliopsida","23",NA,NA,NA,NA
"211","2021-02-25 10:13:11-03","CVRD","CVRD","11223","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, D.A.","6047","2008","04","24","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Araçá una","CVRD011223","Magnoliophyta","Myrtales","O.Berg","Domingos A. Folli","ES",NA,NA,"Linhares","-39.902653","-19.075971","37","2008",NA,NA,"-39,902653","-19,075971","37","04","Magnoliopsida","24",NA,NA,NA,NA
"212","2021-02-25 10:13:11-03","CVRD","CVRD","11222","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, D.A.","6046","2008","04","24","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Araçá una","CVRD011222","Magnoliophyta","Myrtales","O.Berg","Domingos A. Folli","ES",NA,NA,"Linhares","-39.902653","-19.075971","37","2008",NA,NA,"-39,902653","-19,075971","37","04","Magnoliopsida","24",NA,NA,NA,NA
"213","2021-02-25 10:13:11-03","CVRD","CVRD","14170","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","J.E.Q. Faria","2524","2012","03","31","América do Sul","BRASIL",NA,NA,"Árvore ca. 10 m de altura, caule liso castanho esbranquiçado, fruto imaturo verde e maduro vináceo <ll>dwc_commonname:</ll> Araçá una","CVRD014170","Magnoliophyta","Myrtales","O.Berg","Geovane S. Siqueira","ES","Lado esquerdo da estrada Flamengo no km 8.2, próx. Ao cruzamento com estrada Peroba Amarela",NA,"Linhares","-39.986389","-19.163056","47","2012",NA,NA,"39°59'11,0W","19°09'47,0S","47","10","Magnoliopsida","22",NA,NA,NA,NA
