"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"98","2017-11-24 14:11:48-02","UFLA","ESAL","2634","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,40; ;; cerrado",NA,"s.n.",NA,NA,"O.Berg","M. L. Kawasaki","Minas Gerais",NA,NA,NA,NA,"Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA
"99","2017-11-24 14:11:48-02","UFLA","ESAL","5759","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2,2; ; verde; cerrado",NA,"227",NA,NA,"O.Berg",NA,"Mato Grosso","Km 14 Rod MT 305",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"100","2019-12-19 11:19:54-03","UFG","UFG","9160","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Rizzo, J.A.","1973","08","16",NA,"Brasil",NA,NA,NA,"UFG0009160","9160",NA,NA,"O. Berg","Lima, L.","Goiás",NA,NA,NA,"UFG0009160","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"75073","auto","2014","11","11",NA,NA,NA
"101","2019-12-19 11:19:54-03","UFG","UFG","27101","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira, R.S.; Proença, C.","1996","12",NA,NA,"Brasil",NA,NA,"Arvoreta. Flor branca.",NA,"223",NA,NA,"O. Berg","Proença, C.","Goiás","Serra do Topázio, Campo úmido.","1030","1030",NA,"Cristalina","-47.666667","-16.75","-47.666667","-16.75",NA,NA,NA,NA,NA,"1997","01",NA,NA,NA,NA
"102","2019-12-19 11:19:54-03","UFG","UFG","45986","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Cezare, C.H.G.; Souza-Silva, S. & Machado Neto, A.","2007","12","08",NA,"Brasil",NA,NA,NA,"UFG0045986","382",NA,NA,"O. Berg","C. Proença","Goiás",NA,NA,NA,"UFG0045986","Luziânia","-48.012222","-16.7175","-48.012222","-16.7175",NA,NA,NA,NA,NA,"2010","07","01",NA,NA,NA
"103","2019-12-19 11:19:54-03","UFG","UFG","46140","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Cezare, C.H.G.; Souza-Silva, S. & Machado, N. .A.","2007","09","26",NA,"Brasil",NA,NA,NA,"UFG0046140","130",NA,NA,"O. Berg","Villareal, D.","Goiás",NA,"765","765","UFG0046140","Luziânia","-47.946111","-16.781389","-47.946111","-16.781389",NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA
"104","2019-12-19 11:19:54-03","UFG","UFG","6648","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Rizzo, J.A.; Barbosa, A.","1971","08","21",NA,"Brasil",NA,NA,NA,"UFG0006648","6648",NA,NA,"O. Berg",NA,"Goiás",NA,NA,NA,"UFG0006648","Amorinópolis","-51.0936012268066","-16.6191997528076",NA,NA,NA,NA,NA,"22710","auto","2010","07",NA,NA,NA,NA
"105","2019-12-19 11:19:54-03","UFG","UFG","18989","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira, J.P.","1995","10","15",NA,"Brasil",NA,NA,NA,"UFG0018989","02",NA,NA,"O. Berg",NA,"Goiás","Parque Nacional das Emas",NA,NA,"UFG0018989","Mineiros","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,"100343","auto","2010","07",NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2729344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","J. R. de Mattos & N. Mattos","1960","9","22","South America - Neotropics","Brazil",NA,NA,NA,"US01893089","8332",NA,"Myrtales","O. Berg",NA,"São Paulo","Fazenda Campininha, 9-11 km NNW de Padua Sales",NA,NA,"US01893089_01 US01893089_02","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"Dicotyledonae",NA,NA,"39309","auto",NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3132646","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","G. Hatschbach","1974","7","19","South America - Neotropics","Brazil",NA,NA,NA,"US01893085","34603",NA,"Myrtales","O. Berg",NA,"Goiás","Rodovia BR-060",NA,NA,"US01893085_01 US01893085_02","Rio Verde","-50.9281005859375","-17.7980995178223",NA,NA,"Dicotyledonae",NA,NA,"96378","auto",NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","1362076","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","A. Regnell","1848","8","2","South America - Neotropics","Brazil",NA,NA,NA,"US01893088","III 556",NA,"Myrtales","O. Berg",NA,"Minas Gerais",NA,NA,NA,"US01893088_01 US01893088_02","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"Dicotyledonae",NA,NA,"73879","auto",NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2369940","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","G. Eiten","1960","9","22","South America - Neotropics","Brazil",NA,NA,NA,"US01893091","2380",NA,"Myrtales","O. Berg",NA,"São Paulo","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Mogi Guaçu 10 km NNE of Padua Sales (about 27 km NW of city Moji-Mirim","650",NA,"US01893091_01 US01893091_02","Mogi Guaçu","-22.12","-22.18",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2369941","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","G. Eiten & L. T. Eiten",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01893090","2380",NA,"Myrtales","O. Berg",NA,NA,NA,NA,NA,"US01893090_01 US01893090_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","3236601","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","G. Hatschbach","1973","8","28","South America - Neotropics","Brazil",NA,NA,NA,"US01893087","32462",NA,"Myrtales","O. Berg",NA,"Mato Grosso do Sul","Cabeceiras, Rio Verde.",NA,NA,"US01893087_01 US01893087_02","Rio Verde de Mato Grosso","-54.8442001342773","-18.9181003570557",NA,NA,"Dicotyledonae",NA,NA,"87429","auto",NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2861704","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","H. S. Irwin & T. R. Soderstrom","1964","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01893086","7052",NA,"Myrtales","O. Berg",NA,"Goiás","ca. 35 km S of Caiaponia on road to Jataí",NA,NA,"US01893086_01 US01893086_02","Caiapônia","-17.78","-17.2",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-02 16:34:04-03","Cenargen","CEN","40017","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Glocimar Pereira-Silva","2000","11","07",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava.&nf;Det. in dupl.","CEN00040017","4337",NA,NA,"O.Berg","M. Sobral","GO","Estrada Minaçu - balsa Porto dos Paulistas, cerca de 8,2 km de Minaçu (km marcados no rio Bonito).","380","380","CEN00040017","MINACU","-48.155833","-13.516666","-48.155833","-13.516666",NA,NA,NA,NA,NA,"2012","04",NA,NA,"4",NA
"114","2020-09-02 16:34:04-03","Cenargen","CEN","39842","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Rafael S. Oliveira","1996","12","00",NA,"Brasil","Exsicatas",NA,"Doação do Sistema Herbário UB (10546-5). Goiás.","CEN00039842","223",NA,NA,"O.Berg","R. S. Oliveira","GO","RPPN Linda Serra dos Topázios.","1030","1030","CEN00039842","CRISTALINA","-47.666666","-16.75","-47.666666","-16.75",NA,NA,NA,NA,NA,"1997","01",NA,NA,"1",NA
"115","2020-09-02 16:34:04-03","Cenargen","CEN","62352","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Denise Sasaki","2003","03","16",NA,"Brasil","Exsicatas",NA,"Folhas discolores, mais claras na face abaxial. Cálice verde. Corola alva. Estames alvos. Hipanto verde.&nf;Doação do Herbário SPF - Universidade de São Paulo.","CEN00062352","699",NA,NA,"O.Berg","M. Sobral","SP","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","900","900","CEN00062352","PEDREGULHO","-47.419444","-20.197222","-47.419444","-20.197222",NA,NA,NA,NA,NA,"2004",NA,NA,NA,"1",NA
"116","2020-09-02 16:34:04-03","Cenargen","CEN","92625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Guilherme de M. Antar","2013","08","08",NA,"Brasil","Exsicatas",NA,"Doação Universidade de São Paulo - Herbário SPF.","CEN00092625","242",NA,NA,"O.Berg",NA,"TO","Jalapão. Estrada rumo à comunidade da Boa Esperança, partindo da comunidade da Mumbuca.","381","381","CEN00092625","MATEIROS","-46.603333","-10.288611","-46.603333","-10.288611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2019-06-05 10:33:53-03","UFG","HJ","3765","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","09","26",NA,"Brasil",NA,NA,NA,"HJ00003765","1259",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-16 10:36:31-03","UFG","HJ","7754","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","10","27",NA,"Brasil",NA,NA,NA,"HJ00007754","5310",NA,NA,"O.Berg","M. Sobral","Goiás","GO 178, próximo ao Botecão.",NA,NA,NA,"Jataí","-51.462222","-18.179167","51º27'44''W","18º10'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-06-05 10:33:53-03","UFG","HJ","3784","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00003784","1365",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-16 10:36:31-03","UFG","HJ","7750","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","10","27",NA,"Brasil",NA,NA,NA,"HJ00007750","5333",NA,NA,"O.Berg","M. Sobral","Goiás","Pousada do Rio Preto.",NA,NA,NA,"Rio Verde","-50.949722","-18.0775","50º56'59''W","18º4'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-16 10:36:31-03","UFG","HJ","7751","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","09","24",NA,"Brasil",NA,NA,NA,"HJ00007751","5028",NA,NA,"O.Berg","M. Sobral","Goiás","GO 483.",NA,NA,NA,"Quirinópolis","-50.743889","-18.472778","50º44'38''W","18º28'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-06-05 10:33:53-03","UFG","HJ","3764","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","10","25",NA,"Brasil",NA,NA,NA,"HJ00003764","1305",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-06-05 10:33:53-03","UFG","HJ","3763","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","07","22",NA,"Brasil",NA,NA,NA,"HJ00003763","976",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-06-05 10:33:53-03","UFG","HJ","3771","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","07","27",NA,"Brasil",NA,NA,NA,"HJ00003771","988",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-05 09:31:37-03","UFG","HJ","6119","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","08","27",NA,"Brasil",NA,NA,NA,"HJ00006119","1226",NA,NA,"O.Berg",NA,"Goiás","UHE Salto.","450","450",NA,"Caçu","-51.318333","-18.713056","51º19'6''W","18º42'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-06-05 10:33:53-03","UFG","HJ","6118","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","08","29",NA,"Brasil",NA,NA,NA,"HJ00006118","1269",NA,NA,"O.Berg",NA,"Goiás","UHE Salto do Rio Verdinho.",NA,NA,NA,"São Simão","-50.864722","-19.098611","50º51'53''W","19º5'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-06-05 10:33:53-03","UFG","HJ","3769","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","07","26",NA,"Brasil",NA,NA,NA,"HJ00003769","2460",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-06-05 10:33:53-03","UFG","HJ","3785","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00003785","1298",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-06-05 10:33:53-03","UFG","HJ","6819","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2009","09","04",NA,"Brasil",NA,NA,NA,"HJ00006819","4032",NA,NA,"O.Berg",NA,"Goiás","Serra do Caiapó, sítio Vale das Palmeiras.",NA,NA,NA,"Caiapônia","-51.886111","-17.281667","51º53'10''W","17º16'54''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-06-05 10:33:53-03","UFG","HJ","3762","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","08","26",NA,"Brasil",NA,NA,NA,"HJ00003762","1093",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-16 10:36:31-03","UFG","HJ","7560","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Larocca, J.; Carneiro, S.E.S.; Eliseu, G.","2012","12","07",NA,"Brasil",NA,NA,NA,"HJ00007560","66",NA,NA,"O.Berg","João Larocca, Stefan E. Carneiro","Goiás","BR 060",NA,NA,NA,"Rio Verde","-50.809722","-17.275278","50º48'35''W","17º16'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-06-05 10:33:53-03","UFG","HJ","3768","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","07","26",NA,"Brasil",NA,NA,NA,"HJ00003768","948",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-16 10:36:31-03","UFG","HJ","7755","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","09","24",NA,"Brasil",NA,NA,NA,"HJ00007755","5037",NA,NA,"O.Berg","M. Sobral","Goiás","Próximo GO 483.",NA,NA,NA,"Quirinópolis","-50.743889","-18.472778","50º44'38''W","18º28'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-16 10:36:31-03","UFG","HJ","7748","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","09","25",NA,"Brasil",NA,NA,NA,"HJ00007748","5069",NA,NA,"O.Berg","L.F. Souza","Goiás","GO 206, em frente ao PARNAEMAS.","800","800",NA,"Chapadão do Céu","-52.573889","-18.428333","52º34'26''W","18º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-06-05 10:33:53-03","UFG","HJ","3761","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","08","26",NA,"Brasil",NA,NA,NA,"HJ00003761","1061",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-05 10:33:53-03","UFG","HJ","3783","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","10","26",NA,"Brasil",NA,NA,NA,"HJ00003783","1426",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-06-05 10:33:53-03","UFG","HJ","3779","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","11","25",NA,"Brasil",NA,NA,NA,"HJ00003779","1495",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-16 10:36:31-03","UFG","HJ","3788","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","07","26",NA,"Brasil",NA,NA,NA,"HJ00003788","2442",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","Goiás","RPPN Pousada das Araras","620","620",NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-16 10:36:31-03","UFG","HJ","7749","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","09","27",NA,"Brasil",NA,NA,NA,"HJ00007749","5144",NA,NA,"O.Berg","M. Sobral","Goiás","Zona Rural.",NA,NA,NA,"Portelândia","-52.625556","-17.339722","52º37'32''W","17º20'23''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-06-05 10:33:53-03","UFG","HJ","3766","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","12","19",NA,"Brasil",NA,NA,NA,"HJ00003766","1674",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-16 10:36:31-03","UFG","HJ","7753","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","12","02",NA,"Brasil",NA,NA,NA,"HJ00007753","5480",NA,NA,"O.Berg","M. Sobral","Goiás","BR 364, próximo ao Botecão.","555","555",NA,"Aparecida do Rio Doce","-51.462222","-18.179167","51º27'44''W","18º10'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-06-05 10:33:53-03","UFG","HJ","3787","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","08","28",NA,"Brasil",NA,NA,NA,"HJ00003787","2543",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-06-05 10:33:53-03","UFG","HJ","1176","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","11","05",NA,"Brasil",NA,NA,NA,"HJ00001176","3368",NA,NA,"O.Berg",NA,"Goiás","41 BIMTZ.",NA,NA,NA,"Jataí","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-06-05 10:33:53-03","UFG","HJ","3780","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","07","24",NA,"Brasil",NA,NA,NA,"HJ00003780","2500",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-16 10:36:31-03","UFG","HJ","3770","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2004","08","22",NA,"Brasil",NA,NA,NA,"HJ00003770","950",NA,NA,"O.Berg","Luzia Francisca de Souza","Goiás","RPPN Pousada das Araras.","620","620",NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-16 10:36:31-03","UFG","HJ","3781","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","10","26",NA,"Brasil",NA,NA,NA,"HJ00003781","2590",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","Goiás","RPPN Pousada das Araras.","620","620",NA,"Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-06-05 10:33:53-03","UFG","HJ","3786","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2005","10","26",NA,"Brasil",NA,NA,NA,"HJ00003786","3846",NA,NA,"O.Berg",NA,"Goiás","RPPN Pousada das Araras.",NA,NA,NA,"Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA
"148","2020-10-16 10:36:31-03","UFG","HJ","7752","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Souza, L.F.","2012","12","02",NA,"Brasil",NA,NA,NA,"HJ00007752","5472",NA,NA,"O.Berg","M. Sobral","Goiás","BR 364, próximo ao Botecão.","555","555",NA,"Aparecida do Rio Doce","-51.462222","-18.179167","51º27'44''W","18º10'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-16 10:36:31-03","UFG","HJ","3506","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Guilherme, F.A.G. et al.","2007","08","10",NA,"Brasil",NA,NA,NA,"HJ00003506","729",NA,NA,"O.Berg","M. Sobral","Goiás","PCH Irara.","546","546",NA,"Aparecida do Rio Doce","-51.086944","-18.135833","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:27:17-03","USP","SPF","102564","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Silva, MR","1993","08","28",NA,"Brasil",NA,NA,NA,"SPF00102564","1007",NA,NA,"O.Berg","Rosa, PO","Goiás",NA,"650","750",NA,"Itarumã","-51.416667","-18.7","-51.416667","-18.7",NA,NA,NA,NA,NA,"2011","11",NA,NA,NA,NA
"151","2019-11-13 11:27:17-03","USP","SPF","131610","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, MA","1995","09","04",NA,"Brasil",NA,NA,NA,"SPF00131610","607",NA,NA,"O.Berg","Batalha, MA","São Paulo","ARIE Cerrado Pé-de-Gigante",NA,NA,NA,"Santa Rita do Passa Quatro","-47.566667","-21.6","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:27:17-03","USP","SPF","172821","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","08","22",NA,"Brasil",NA,NA,NA,"SPF00172821","647",NA,NA,"O.Berg","Sobral, M","São Paulo","Parque Estadual das Furnas do Bom Jesus","1000","1000",NA,"Pedregulho","-47.460278","-20.247778","-47.460278","-20.247778",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"153","2019-11-13 11:27:17-03","USP","SPF","172822","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","08","23",NA,"Brasil",NA,NA,NA,"SPF00172822","653",NA,NA,"O.Berg","Sobral, M","São Paulo",NA,"720","720",NA,"Pedregulho","-47.277222","-20.157778","-47.277222","-20.157778",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
"154","2019-11-13 11:27:17-03","USP","SPF","172823","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sasaki, D","2003","08","23",NA,"Brasil",NA,NA,NA,"SPF00172823","667",NA,NA,"O.Berg","Sobral, M","São Paulo",NA,"720","720",NA,"Pedregulho","-47.273056","-20.164444","-47.273056","-20.164444",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA
