"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"393","2019-05-06 11:51:54-03","UFU","HUFU","4136","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Araújo, G.M.","868","1992","05","09","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 14 m. Botões florais.","HUFU00001014",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"394","2019-05-06 11:51:54-03","UFU","HUFU","4135","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Guimarães, A.J.M.","s.n.","1992","05","15","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Arbóreo, ca. 15 m.","HUFU00001013",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"395","2019-05-06 11:51:54-03","UFU","HUFU","4134","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Araújo, G.M.","867","1992","05","30","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Arbóreo, ca. 10 m.","HUFU00001015",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"396","2019-05-06 11:51:54-03","UFU","HUFU","1803","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R.","1992","08",NA,"Araújo, G.M.","418","1988","11","13","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 10 m.; Mata mesofitica.","HUFU00001024",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"397","2019-05-06 11:51:54-03","UFU","HUFU","1769","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Schiavini, I.","1992","07","17","Araújo, G.M.; Barbosa, A.A.A.","391","1988","11","27","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Árvore, ca. 8 m.","HUFU00001022",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"398","2019-05-06 11:51:54-03","UFU","HUFU","35012","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Alves, A.S.S.; Siqueira, A.C.","695","2003","11","02","Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,"Árvore, ca. 3,0 m.; Mata ciliar.","HUFU00001029",NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA
"399","2019-05-06 11:51:54-03","UFU","HUFU","34642","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","23","2002","12","17","Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Fruto verde, tépalas branco-amareladas.; Borda de mata.","HUFU00001030",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"400","2019-05-06 11:51:54-03","UFU","HUFU","2217","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Schiavini, I.","1989","05","09","Schiavini, I.; Barbosa, A.A.A.","177","1989","05","09","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Sem flores.; Mata de galeria do riacho do Panga.","HUFU00001023",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"401","2019-05-06 11:51:54-03","UFU","HUFU","2679","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Schiavini, I.","1990","01","14","Schiavini, I.","250","1990","01","14","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Mata de galeria do Riacho do Panga.","HUFU00001017",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"402","2019-05-06 11:51:54-03","UFU","HUFU","2534","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Araújo, G.M.","665","1989","08","04","Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 7 m.; Mata mesofitica.","HUFU00001016",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"403","2019-05-06 11:51:54-03","UFU","HUFU","1179","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R.","1992","08",NA,"Araújo, G.M.","303","1987","10","08","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arvbóreo, ca. 6 m.; Mata mesofitica.","HUFU00001025",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"404","2019-05-06 11:51:54-03","UFU","HUFU","14977","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Oliveira, P.E.","3083","1995","09","11","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Flores com ciclo interno de pétalas marrons com base interna avermelhada.; Mata mesofitica.","HUFU00001021",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"405","2019-05-06 11:51:54-03","UFU","HUFU","17404","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Paulino-Neto, H.F.","s.n.","1998","09","14","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 15 m. Flores vinho.; Mata mesófila.","HUFU00001020",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"406","2019-05-06 11:51:54-03","UFU","HUFU","3933","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Simão, D.G.; et al.","09","1993","01","05","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 9 m. Cálice verde, corola vinho. Androceu e gineceu amarelo. Fruto esverdeado.; Mata mesofitica.","HUFU00001018",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"407","2019-05-06 11:51:54-03","UFU","HUFU","14848","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Schiavini, I.; Ressel, K. & Paula, F.R.","402","1996","09","05","Brasil","Minas Gerais","Uberlândia","Tangará Country Club","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 10 m. Botões florais.; Mata mesófila.","HUFU00001027",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"408","2019-05-06 11:51:54-03","UFU","HUFU","16926","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mapf, K.","1989","10","30","Kampf, E.","113","1989","09","19","Brasil","São Paulo","Piracicaba","Parque da ESALQ, USP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore, ca. 5 m. Flor aberta amarela.","HUFU00001019",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"409","2021-03-03 15:27:38-03","MN","R-TIPOS","60716","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Maas, P.J.M.","1999",NA,NA,"Glaziou, A.F.M.","8255","1872","09","25","Brasil","Rio de Janeiro","Petropolis","a Santo Antonio","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000060716","R000060716_001 R000060716_002",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,"Isosyntypus de Aberemoa lanceolata var. parvifolia R.E. Fr.",NA
"410","2020-08-20 14:57:09-03","UFSC","FLOR","44178","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Verdi, M.","2009","09","24","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2686","2008","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","49º51'36''W","29º4'12''S","80","80","arbórea, pétalas bordô e sépalas verdes, 5m altura. Florística IFFSC 10 Arbórea.","FLOR0044178","FLOR0044178",NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-08-20 14:57:09-03","UFSC","FLOR","44380","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","1662","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.049444","-27.630278","49º2'58''W","27º37'49''S","590","590","arbórea, Fruto Imaturo, verde, 9m altura. Florística IFFSC 314 (Arbórea); Ecotóno Floresta O. Densa e F.O Mista.","FLOR0044380","FLOR0044380",NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-08-20 14:57:09-03","UFSC","FLOR","44508","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Verdi, M.","2009","10","17","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2790","2009","10","17","Brasil","Santa Catarina","Timbé do Sul",NA,"-49.86","-28.8","49º51'36''W","28º48'0''S","360","360","árvore, flor salmão, 10m altura","FLOR0044508","FLOR0044508",NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-08-20 14:57:09-03","UFSC","FLOR","38320","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Mattos, J.; Mattos, N.","32610","2003","08","28","Brasil","Santa Catarina","Águas Mornas","Área do Hotel Águas Mornas.","-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"árvore, 4m altura","FLOR0038320","FLOR0038320",NA,"Magnoliales",NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA
"414","2020-08-20 14:57:09-03","UFSC","FLOR","7440","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, R.","1993","03","03","Reis, A.","270","1981","09","27","Brasil","Santa Catarina","Canelinha","Cia. V. de Santana.","-48.7677993774414","-27.2649993896484",NA,NA,NA,NA,"árvore. Flor em botão (muito jovem).","FLOR0007440","FLOR0007440",NA,"Magnoliales",NA,NA,"15006","auto",NA,NA,NA,NA,NA,NA
"415","2020-08-20 14:57:09-03","UFSC","FLOR","5295","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Záchia, R.","1993","03","03","Reis, A.; Bottozzo, P.","263","1981","01","29","Brasil","Santa Catarina","Canelinha","Morro do Rolador.","-48.7677993774414","-27.2649993896484",NA,NA,"350","350","árvore, flor em botão pequeno, Fruto Imaturo, verde, 30m altura","FLOR0005295","FLOR0005295",NA,"Magnoliales",NA,NA,"15006","auto",NA,NA,NA,NA,NA,NA
"416","2020-08-20 20:39:32-03","UFSC","FLOR","29770","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mattos, J.","1996",NA,NA,"Mattos, J.","32355","1996","03","29","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"árvore, 5m altura","FLOR0029770","FLOR0029770",NA,"Magnoliales",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"417","2019-10-30 09:27:40-03","UFMT","UFMT","42464","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Arruda, E.C.","A2N827","2011","09","22","Brasil","Goiás","São Miguel do Araguaia","Parque Estadual do Araguaia.","-50.766028","-12.294306","-50.766028","-12.294306",NA,NA,"Arbóreo. Preença de botões florais . Porte 14 m de altura.; Floresta inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-12 18:59:08-03","UFMT","UFMT","21033","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Amorim Neto, L.","2008","07","31","Cunha, C.N.","4396","1993","11","02","Brasil","Mato Grosso","Santo Antônio de Leverger","Fazenda Guampo.",NA,NA,NA,NA,NA,NA,"Árvore com 5,5 m. de altura. Frutos jovens.; Capão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2018-02-26 18:31:39-03","UFMT","UFMT","39318","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Lucena, I.C.; Carvalho, J.L.O.; Amorim Neto, L.","21","2009","09","30","Brasil","Mato Grosso","Santo Antônio de Leverger","Fazenda Miranda.",NA,NA,NA,NA,NA,NA,"Arbóreo. Cerca de 4m de altura. Folhas jovens, ferrugínea. Botão floral ferrugíneo. Flor avermelhada.; cerrado sensu stricto. solo areno cascalhoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2018-07-17 19:03:26-03","UFMT","UFMT","16217","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Amorim Neto, L.","1997",NA,NA,"Macedo, M.; Somavilla, N.; Silva, A.","5522","1997","08","30","Brasil","Mato Grosso","Poxoréu","Casa D. Alzira, Alto Coité., Distrito Alto Coité.",NA,NA,NA,NA,NA,NA,"Subarbusto; folhas alternas ; botões florais.; cerrado. solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-04 15:44:28-03","IF","SPSF","14065","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","R.Zachia","1992","08","25","L.O.Santos",NA,"1991","02","20","Brasil","PR","Tomazina","rio das Cinzas","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"29630","auto","Magnoliopsida",NA,NA,NA,NA,NA
"422","2021-03-04 15:44:28-03","IF","SPSF","03981","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.C.Lopes","2010","10","27","A.Leme","28",NA,NA,NA,"Brasil","SP","Araras",NA,"-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"22739","auto","Magnoliopsida",NA,NA,NA,NA,NA
"423","2021-03-04 15:44:28-03","IF","SPSF","00722","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","D.Bento Pickel",NA,NA,NA,"D.Bento Pickel",NA,"1943","10","06","Brasil","SP","Pirassununga","chacara Bom Retiro","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"24621","auto","Magnoliopsida",NA,NA,NA,NA,NA
"424","2021-03-04 15:44:28-03","IF","SPSF","00711","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","D.Bento Pickel","1952","05","31","F.Glassauer","635","1944","11","18","Brasil","SP","Sao Jose do Rio Pardo","numa ilha","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"15885","auto","Magnoliopsida",NA,NA,NA,NA,NA
"425","2021-03-04 15:44:28-03","IF","SPSF","01084","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.",NA,NA,NA,NA,"D.Bento Pickel",NA,"1941","12","08","Brasil","SP","Helvetia","na mata",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"426","2021-03-04 15:44:28-03","IF","SPSF","01011","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","D.Bento Pickel",NA,NA,NA,"D.Ildefonso Stehle",NA,"1943","11","10","Brasil","SP","Helvetia","na mata",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"427","2021-03-04 15:44:28-03","IF","SPSF","34803","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","G.A.D.C. Franco","2005","06","20","B.S.Marimon & H.S.Lima & D.D.Franczak","716","2003","10","09","Brasil","MT","Ribeirão Cascalheira","fazenda Marruá","-51.113833","-12.780556",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 11m, casca dom sulcos, frutos verdes; GEOGRAFIA: mata ciliar inundável, margem do rio São João&nf;;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"428","2021-03-04 15:44:28-03","IF","SPSF","48263","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","R.T.Polisel","2014","02","17","L.N.Gonçalves & N.M.Ivanauskas & R.T.Polisel & M.G.K.Cornia","318","2014","02","17","Brasil","MG","Delfim Moreira",NA,"-45.280556","-22.53",NA,NA,"1318","1318","COLETA: Árvore de 4m. Frutos imaturos verdes.; GEOGRAFIA: Beira de estrada de terra.&nf;Fragmento de Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"429","2021-03-04 15:44:28-03","IF","SPSF","27231","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","S.A.Nicolau",NA,NA,NA,"S.A.Nicolau & V.B.Faria","1844","1999","10","04","Brasil","SP","Cajuru","Fazenda Santana","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"21243","auto","Magnoliopsida",NA,NA,NA,NA,NA
"430","2021-03-04 15:44:28-03","IF","SPSF","27299","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.C.Lopes","2010","10","27","S.A.Nicolau & V.B.Faria","1847","1999","10","04","Brasil","SP","Cajuru","Fazenda Santana","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m; sépalas verdes, pétalas vináceo-esverdeadas;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"21243","auto","Magnoliopsida",NA,NA,NA,NA,NA
"431","2021-03-04 15:44:28-03","IF","SPSF","04499","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.C.Lopes","2010","10","27",NA,NA,NA,NA,NA,"Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"432","2021-03-04 15:44:28-03","IF","SPSF","12256","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.",NA,NA,NA,NA,"J.Y.Tamashiro","18802","1986","12","02","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"433","2021-03-04 15:44:28-03","IF","SPSF","12217","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.",NA,NA,NA,NA,"H.F.Leitao Filho","18487","1986","07","23","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"434","2021-03-04 15:44:28-03","IF","SPSF","11298","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.A.Pastore","1988","12","20","J.A.Pastore","201","1986","12","04","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"435","2021-03-04 15:44:28-03","IF","SPSF","09725","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.B.Baitello",NA,NA,NA,"J.A.Pastore","156","1986","02","26","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"436","2021-03-04 15:44:28-03","IF","SPSF","08660","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.B.Baitello","1985","12","03","J.A.Pastore & O.T. Aguiar",NA,"1984","09","11","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"437","2021-03-04 15:44:28-03","IF","SPSF","08659","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.Hil.","J.A.Pastore",NA,NA,NA,"J.A.Pastore & O.T. Aguiar",NA,"1984","09","13","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Magnoliales","América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"438","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Serro","Crescit in silvis Caa - apoam indeque per campos vagatur, ibidem minor, in prov. Minarum, e. g. prope Villa do Principe","-43.38","-18.61","-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Serro","Crescit in silvis Caa - apoam indeque per campos vagatur, ibidem minor, in prov. Minarum, e. g. prope Villa do Principe","-43.38","-18.61","-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","4723","PreservedSpecimen","Plantae","Annonaceae","Duguetia","cf lanceolata","Duguetia cf lanceolata","St. Hil.","França G.S.D.C.","2005","06","20","Marimon B.S. , Lima H.S.; Franczak D.D.","BS716","2003","10","09","Brasil","Mato Grosso","Ribeirão Cascalheira","Fazenda Marruá. Margem do Rio São João, cerca de 800m da sede da fazenda (rio abaixo).","-51.11","-12.78","-51.11","-12.78",NA,NA,"Comum. Casca com sulcos.[HABITAT=Mata Ciliar Inundável]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 10:14:38-03","UNEMAT","NX-FANEROGAMAS","6805","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St. Hil.","Souza L.F.","2006","03",NA,"Fernandes-Bulhão C., Stefanello D.","CFB536","2004","10","09","Brasil","Mato Grosso","Nova Araguaiana","Fazenda Nova Canaã, no meio da mata ciliar do Rio Pindaíba",NA,NA,NA,NA,NA,NA,"Casca mais ou menos lisa com algumas fissuras longitudinais, dura ao corte; entrecasca bege. Frutos jovens verdes e botões florais verdes.[HABITAT=Mata Ciliar ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:31:49-03","UFRGS","ICN","134360","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Sobral, M",NA,NA,NA,"Rossoni, MG","s.n.","1999","04","18","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com botões; muitas escamas na face abaxial.","ICN00027746","ICN00027746","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
