"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"587","2020-08-20 20:39:19-03","UFSC","FLOR","15943","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Falkenberg, D.B.","3445","1986","06","01","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","arbusto, flor branca","FLOR0015943",NA,"Falkenberg, D.B.","1990",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"588","2020-08-20 20:39:19-03","UFSC","FLOR","15950","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Falkenberg, D.B.","3438","1986","06","01","Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor branca, 1,5m altura","FLOR0015950",NA,"Falkenberg, D.B.","1990",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"589","2020-08-20 20:39:19-03","UFSC","FLOR","19010","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Klein, R.M.; Sob, Souza & Bresolin, A.","7485","1967","06","22","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","liana, flor branca","FLOR0019010",NA,"França, F.","1998",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"590","2020-08-20 20:39:19-03","UFSC","FLOR","15406","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Hatschbach, G.","49524","1985","07","15","Brasil","Santa Catarina","Garuva","Itapoá.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"trepadeira lenhosa, flor alva","FLOR0015406",NA,"Hatschbach, G.","1985",NA,NA,"22441","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"591","2020-08-20 20:39:19-03","UFSC","FLOR","15146","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Souza, M.L.; Zanin, A.; Meruvia, M.Y.L. & Andrade, A.B.","853","1985","10","10","Brasil","Santa Catarina","Guabiruba","Fazenda Renaux-Hering.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde","FLOR0015146",NA,"Falkenberg, D.B.","1990",NA,NA,"16046","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"592","2020-08-20 14:56:45-03","UFSC","FLOR","64047","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Machado, T.; Heineberg, M.","26","2012","12","06","Brasil","Santa Catarina","Ibirama","Aldeia do Bugio, Terra Indígena Ibirama - Laklãnõ.","-49.5177993774414","-27.0569000244141",NA,NA,"949","949",NA,"FLOR0064047","FLOR0064047","Scarponi, T.",NA,NA,NA,"18533","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"593","2020-08-20 14:56:45-03","UFSC","FLOR","64048","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Machado, T.; Heineberg, M.","34","2012","12","11","Brasil","Santa Catarina","Ibirama","Aldeia do Bugio, Terra Indígena Ibirama - Laklãnõ.","-49.5177993774414","-27.0569000244141",NA,NA,"949","949",NA,"FLOR0064048","FLOR0064048","Scarponi, T.",NA,NA,NA,"18533","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"594","2020-08-20 14:56:45-03","UFSC","FLOR","54709","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Mello, A.S.; Nuernberg, A.","964","2014","04","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, trilha da casa de vidro.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","arbórea, botão presença. Coordenadas aproximadas.","FLOR0054709",NA,"Mello, A.S.","2014","04","21","18121","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"595","2020-08-20 20:39:19-03","UFSC","FLOR","8680","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Falkenberg, D.B.; Padovani, C.R.","2556","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","arbusto, 3m altura","FLOR0008680",NA,"Falkenberg, D.B.","1990",NA,NA,"31105","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"596","2020-08-20 20:39:19-03","UFSC","FLOR","15046","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Falkenberg, D.B.","2517","1985","06","23","Brasil","Santa Catarina","Penha","Estrada para Praia Vermelha.","-48.6458015441895","-26.7693996429443",NA,NA,"100","100","arbusto, flor esbranquiçada, odor agradável, 3m altura","FLOR0015046",NA,"Falkenberg, D.B.","1990",NA,NA,"9872","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"597","2020-08-20 14:56:45-03","UFSC","FLOR","39477","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Queiroz, M.H. de","271","1990","08","22","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"flor branca, odor forte agradável","FLOR0039477",NA,"Queiroz, M.H. de",NA,NA,NA,"22435","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"598","2020-08-20 20:39:19-03","UFSC","FLOR","19025","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Falkenberg, D.B.; Albuquerque, J.L.B.","4859","1989","11","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha de turismo ecológico do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"200","200","arbusto, flor carnoso, alaranjado quando maduro, 4m altura","FLOR0019025",NA,"Falkenberg, D.B.","1990",NA,NA,"22435","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA
"599","2021-03-04 15:43:44-03","IF","SPSF","49313","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","67","2014","09","18","Brasil","MG","Delfim Moreira","Estrada Barreira-São Francisco","-45.28","-22.508889",NA,NA,"1618","1618","COLETA: Árvore, 5m; Cálice marrom; Corola branca.; GEOGRAFIA: Beira de estrada; Floresta Ombrófila Mista degradada.(WGS84, Zona 23K).;",NA,NA,"M.G.K.Cornia","2015","02","11",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"600","2021-03-04 15:43:44-03","IF","SPSF","49320","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","74","2014","09","18","Brasil","MG","Delfim Moreira","Estrada Barreira-São Francisco","-45.28","-22.508889",NA,NA,"1790","1790","COLETA: Árvore, 9m; Corola branca; GEOGRAFIA: Beira de estrada. Floresra Ombrofila Mista degradada.(WGS84, Zona 23K).;",NA,NA,"M.G.K.Cornia","2015","02","11",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"601","2021-03-04 15:43:44-03","IF","SPSF","49506","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","100","2014","10","08","Brasil","SP","Piquete","Estrada para Pico do Ataque","-45.176111","-22.613611",NA,NA,"1470","1470","COLETA: Árvore, 10m; Corola branca.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Densa (Zona 23K);",NA,NA,"M.G.K.Cornia","2015","02","10",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"602","2021-03-04 15:43:44-03","IF","SPSF","35254","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"F.A.R.D.P.Arzolla","964","2005","08","25","Brasil","MG","Delfim Moreira","Região de São Francisco dos Campos","-45.2799987792969","-22.5091991424561",NA,NA,"1600","1600","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=472.888 Y=7.503.488;",NA,NA,NA,NA,NA,NA,"20219","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"603","2021-03-04 15:43:44-03","IF","SPSF","36984","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"M.Kuhlmann","2495","1950","06","10","Brasil","MG","Delfim Moreira","São Francisco dos Campos","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: estrada para Itajubá&nf;;",NA,NA,NA,NA,NA,NA,"20219","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"604","2021-03-04 15:43:44-03","IF","SPSF","37999","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","J.M.Silva & E.Barbosa","4774","2006","06","02","Brasil","PR","Guaratuba","subida para a Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"COLETA: Limite da Floresta Atlântica com a Nebular.&nf;Trepadeira lenhosa flores cor creme.;",NA,NA,"G.Hatchbach","2006","01","10","41937","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"605","2021-03-04 15:43:44-03","IF","SPSF","08699","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","07","18","Brasil","SP","Campos do Jordão","P.E.Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"21048","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"606","2021-03-04 15:43:44-03","IF","SPSF","33263","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"F.A.R.D.P.Arzolla","577","2004","06","03","Brasil","SP","Cunha","Parque Estadual, trilha do rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,NA,NA,NA,NA,NA,"38855","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"607","2021-03-04 15:43:44-03","IF","SPSF","33244","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"F.A.R.D.P.Arzolla","558","2004","06","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,NA,NA,NA,NA,NA,"38855","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"608","2021-03-04 15:43:44-03","IF","SPSF","17638","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"G.A.D.C. Franco & M.L.Kawazaki","1266","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"38855","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"609","2021-03-04 15:43:44-03","IF","SPSF","25068","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"M.C.H.Mamede & E.A.Anunciacao","458","1991","06","13","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"55628","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"610","2021-03-04 15:43:44-03","IF","SPSF","25065","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"S.J.G.Silva","210","1991","08","13","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"55628","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"611","2021-03-04 15:43:44-03","IF","SPSF","25066","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"L.Rossi","795","1990","11","22","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"55628","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"612","2021-03-04 15:43:44-03","IF","SPSF","25067","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"M.C.H.Mamede","291","1990","06","21","Brasil","SP","Iguape","R.Ecol.Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"55628","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"613","2021-03-04 15:43:44-03","IF","SPSF","34690","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","805","2005","03","21","Brasil","SP","São Bernardo do Campo","Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 12 m; GEOGRAFIA: Trilha de São Bernardo. Floresta Ombrófila Densa Montana&nf;UTM: X=346358 Y=7364328;",NA,NA,"J. A. Pastore","2005","04","07","31119","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"614","2021-03-04 15:43:44-03","IF","SPSF","14587","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"C.A.F.Silva",NA,NA,NA,NA,"Brasil","SP","São Bernardo do Campo","Parque Municipal Chico Mendes,","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"31119","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"615","2021-03-04 15:43:44-03","IF","SPSF","34314","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5040","2004","01","23","Brasil","SP","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Liana, frutos;",NA,NA,"G.C.D.Franco","2007","09","05","27362","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"616","2021-03-04 15:43:44-03","IF","SPSF","15483","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta",NA,"M. Kirizawa & M.Sugiyama","2721","1992","09","24","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho,","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"27904","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"617","2021-03-04 15:43:44-03","IF","SPSF","42809","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","S.Honda & R.J.F. Garcia & R.Costa & R.S.Pando","184",NA,NA,NA,"Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 6m; frutos amarelos; GEOGRAFIA: Trilha do Fragmento 1;",NA,NA,"R.S.Pando","2007","12","26","53584","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"618","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Sellow, F","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in provincia Minarum",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Guillemin, JBA","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"et in Serra dos Orgãos","-42.582716","-22.359157","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Houllet, JB","s.n.",NA,NA,NA,"Brazil",NA,NA,"et in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Lhotsky, J","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in provincia Minarum",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","prope Rio de Janeiro","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2017-09-11 16:27:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Riedel, L","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in monte Itacolumi et S da Carassú","-43.51","-20.29","-43.51","-20.29",NA,NA,"Augusto, Septembri",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-02-08 12:42:45-03","UFRGS","ICN","098029","S","Plantae","Lamiaceae","Aegiphila","cf. obducta","Aegiphila cf. obducta","Vell.","Falkenberg, DB","2517","1985","06","23","Brasil","SC","Penha","estrada para Praia Vermelha","-48.6458015441895","-26.7693996429443",NA,NA,"100","100","Beira de mata; arbusto, 3m de altura; esbranquiçada; odor muito agradável.",NA,NA,"Falkenberg, DB",NA,NA,NA,"9872","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-02-08 12:42:45-03","UFRGS","ICN","182492","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Seger, GDS; Grings, M","1086","2009","07","11","Brasil","RS","Morrinhos do Sul","Ponto de GPS aproximado na estrada","-49.895833","-29.278889","-49.895833","-29.278889","15","15","Árvore ca. de 6m; flores alvas; Beira de estrada de chão em borda de mato",NA,NA,"Bordignon, SAL",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-02-08 12:42:45-03","UFRGS","ICN","015883","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Magalhães, M","s.n.",NA,NA,NA,"Brasil","RJ","Sapucaia",NA,"-42.9143981933594","-21.9950008392334",NA,NA,NA,NA,NA,NA,NA,"Moldenke",NA,NA,NA,"27567","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-02-08 12:42:45-03","UFRGS","ICN","118828","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Rossoni, MG","s.n.","1999","06","26","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Floração.",NA,NA,NA,NA,NA,NA,"7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-02-08 12:42:45-03","UFRGS","ICN","118931","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Baptista, LRM","s.n.","2000","05","30","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Corola alva.",NA,NA,"Sobral, M",NA,NA,NA,"7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-02-08 12:42:45-03","UFRGS","ICN","118932","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Baptista, LRM","s.n.","2000","04","30","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com botões.",NA,NA,"Sobral, M",NA,NA,NA,"7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-02-08 12:42:45-03","UFRGS","ICN","062829","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Sobral, M","2098","1983","06","04","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta 3m de altura, em beira de estrada; flores brancas.",NA,NA,"França, F",NA,NA,NA,"20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-02-08 12:42:45-03","UFRGS","ICN","062828","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Sobral, M","2099","1983","06","04","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arvoreta 3m de altura; em beira de estrada; frutos maduros.",NA,NA,"França, F",NA,NA,NA,"20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-02-08 12:42:45-03","UFRGS","ICN","048106","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Waechter, JL","1680","1980","08","29","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Trepadeira em interior de mata pluvial, com ca. 16m de altura; com flores e frutos jovens; corola branca, flores aromáticas.",NA,NA,"França, F",NA,NA,NA,"20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-02-08 12:42:45-03","UFRGS","ICN","045118","S","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Waechter, JL; et al.","1270","1979","06","23","Brasil","RS","Torres","Três Cachoeiras","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto com ca. 3m de altura, em beira de mato; cálice verde claro com pelos pardacentes densos, corola branca; flores aromáticas.",NA,NA,"França, F",NA,NA,NA,"20837","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
