"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"289","2020-02-17 11:30:15-03","UEG","HUEG","11135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, J.E.Q.","3025","2012","Southern America","Brasil","Distrito Federal","Santuário do Morro da Pedreira, região da Fercal.",NA,NA,"Árvore ca. 12m de altura, caule liso castanho, botão floral verde.; Mata mesofítica.","HUEG011135",NA,"(O. Berg) Nied.",NA,"Proença, C.","11","14","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2012","11",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"290","2020-02-17 11:30:15-03","UEG","HUEG","4110","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Caribé, R.; Faria, J.E.Q.","7","2006","Southern America","Brasil","Goiás","Campus UEG",NA,NA,"Árvore + ou - 5 m; caule parecido com o da jaboticaba; presença de inúmeros galhos; estéril.; Mata seca próxima à nascente","HUEG004110",NA,"(O. Berg) Nied.",NA,"Santos, T.S.; Sant'Ana, S.C.; Proença, C.","06","29","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"2008","02",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"291","2020-02-17 11:30:15-03","UEG","HUEG","4111","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Caribé, R.; Faria, J.E.Q.","7","2006","Southern America","Brasil","Goiás","Campus UEG",NA,NA,"Árvore + ou - 5 m; caule parecido com o da jaboticaba; presença de inúmeros galhos; estéril.; Mata seca próxima à nascente","HUEG004111",NA,"(O. Berg) Nied.",NA,"Gonçalves, E.G.; Proença, C.","06","29","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"2008","02",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"292","2020-11-19 14:06:27-03","Unimontes","MCMG","1062","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Neto, S.D |",NA,"1998",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,"Neto, Santos D'Angelo.","06","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-12-20 18:46:48-03","UFSJ","HUFSJ","3798","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Da Luz, AA","126","2003",NA,"Brasil","Minas Gerais",NA,NA,NA,"Porte arbóreo, fruto maduro amarelo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 6m, altura da fuste 1m, diâmetro da copa 2m.","HUFSJ003798",NA,"(O.Berg) Nied.",NA,"Sobral, M","06","11","Santa Maria de Itabira","-43.1124992370605","-19.4493999481201",NA,NA,"2013","01","29","22502","auto",NA,NA,NA,NA,NA,NA
"294","2019-12-20 18:46:48-03","UFSJ","HUFSJ","2509","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Damasceno Júnior, GA; Maria, VR; Batilani, J; Pott, A; Velasques, J","4153","2005",NA,"Brasil","Mato Grosso do Sul","Fazenda Rancho Branco.",NA,NA,"Árvore de 15m, flor, botões florais com manchas brancas. Fruto.","HUFSJ002509",NA,"(O.Berg) Nied.",NA,"Sobral, M","12","15","Bodoquena","-56.778611","-20.685278","-56.778611","-20.685278","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-12-20 18:46:48-03","UFSJ","HUFSJ","2510","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Damasceno Júnior, GA; Maria, VR; Batilani, J; Pott, A; Velasques, J","4152","2005",NA,"Brasil","Mato Grosso do Sul","Fazenda Rancho Branco.",NA,NA,"Árvore de 20m, flor branca, fruto.","HUFSJ002510",NA,"(O.Berg) Nied.",NA,"Sobral, M","12","15","Bodoquena","-56.778611","-20.685278","-56.778611","-20.685278","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6621","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ; Villarroel, D","3025","2012",NA,"Brasil","Distrito Federal","Santuário do Morro da Pedreira, região da Fercal",NA,NA,"Árvore ca. 12 m de altura, caule liso castanho, botão floral verde","HUFSJ006621",NA,"(O.Berg) Nied.",NA,NA,"11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-11-04 17:30:06-03","UEM","HUEM","16354","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Canuto, LP","17","2009",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.","292",NA,"Arbórea, ca. 7m de altura, botões de coloração creme esverdeado, flores de coloração creme.; Floresta Estacional Semidicidual.","HUEM000009129","HUEM000009129","(O.Berg) Nied.","292","Romagnolo, MB","09","11","Diamante do Norte","-52.883333","-22.583333","-52.883333","-22.583333","2009","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-11-04 17:30:06-03","UEM","HUEM","18318","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Canuto, LP","37","2010",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, interior da mata","322",NA,"Arbórea; 14m de altura; frutos imaturos de coloração verde e maturos de coloração avermelhada; Floresta Estacional Semidicidual","HUEM000009128","HUEM000009128","(O.Berg) Nied.","322","Romagnolo, MB","05","26","Diamante do Norte","-52.900361","-22.595861","-52.900361","-22.595861","2010","05","26",NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-11-04 17:30:06-03","UEM","HUEM","18779","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Romagnolo, MB","3036","2010",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Estação Sede","289",NA,"Arbórea; ca. 20m de alt.; frutos maturos de col. vermelha.; Floresta Estacional Semidicidual","HUEM000009130","HUEM000009130","(O.Berg) Nied.","289",NA,"07","14","Diamante do Norte","-52.866667","-22.6","-52.866667","-22.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-11-04 17:30:06-03","UEM","HUEM","21633","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Romagnolo, MB","3233","2011",NA,"Brasil","Paraná","Estação Ecológica de Caiuá, estrada da Conceição","335",NA,"Arbórea, cerca de 8 m de altura; frutos maturos de coloração verde claro.; Floresta Estacional Semidecidual","HUEM000009133","HUEM000009133","(O.Berg) Nied.","335","Romagnolo, MB","10","31","Diamante do Norte","-52.893333","-22.607222","-52.893333","-22.607222","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-11-04 17:30:06-03","UEM","HUEM","22168","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Romagnolo, MB","3307","2012",NA,"Brasil","Paraná","Estação Ecológica de Caiuá, sede","282",NA,"Arbórea, cerca de 18 m de altura; botões de coloração verde; flores de coloração branca.; Floresta Estacional Semidecidual","HUEM000009132","HUEM000009132","(O.Berg) Nied.","282",NA,"02","02","Diamante do Norte","-52.8775","-22.6025","-52.8775","-22.6025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-04 17:30:06-03","UEM","HUEM","22751","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, VL","3","2012",NA,"Brasil","Paraná","Estação Ecológica de Caiuá, centro administrativo (E.E.C.)","286",NA,"Arbórea, cerca de 16 m de altura; botões de coloração branca.; Floresta Estacional Semidecidual","HUEM000009134","HUEM000009134","(O.Berg) Nied.","286","Romagnolo, MB","01","06","Diamante do Norte","-52.8775","-22.602778","-52.8775","-22.602778","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-11-04 17:30:06-03","UEM","HUEM","22754","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, VL","11","2012",NA,"Brasil","Paraná","Estação Ecológica de Caiuá","274",NA,"Arbórea, cerca de 16 m de altura; flores de coloração branca.; Floresta Estacional Semidecidual","HUEM000009131","HUEM000009131","(O.Berg) Nied.","274","Romagnolo, MB","01","16","Diamante do Norte","-52.891944","-22.591389","-52.891944","-22.591389","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-04 17:30:06-03","UEM","HUEM","28556","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"M.B Romagnolo","s.n.","2001",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Mata da lagoa Finado Raimundo.",NA,NA,"Arbórea. Material vegetativo.","HUEM000023979",NA,"(O.Berg) Nied.",NA,"M.B.Romagnolo","05",NA,"Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"305","2020-11-04 17:30:06-03","UEM","HUEM","28557","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"M.B Romagnolo","s.n.","2002",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Mata da Lagoa Finado Raimundo.",NA,NA,"Arbórea. Indivíduos jovens crescendo no subbosque.","HUEM000023980",NA,"(O.Berg) Nied.",NA,"M.B.Romagnolo","10",NA,"Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"306","2020-11-04 17:30:06-03","UEM","HUEM","7975","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Tião; Ademir","30","1994",NA,"Brasil","Mato Grosso do Sul","rio Baía, Lagoa do Guaraná. Solo alagado.",NA,NA,"Arvoreta, flor de coloração branca fruto verde.","HUEM000023981",NA,"(O.Berg) Nied.",NA,"Sobral, M","04","29","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"2009","08","01","63482","auto",NA,NA,NA,NA,NA,NA
"307","2020-11-04 17:30:06-03","UEM","HUEM","22501","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Landgraf, GO; Silva, VL","16","2011",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Estrada Paranapanema",NA,NA,"Árvore com 8m de altura, ramos sem folhas, frutos verde claro.","HUEM000009136","HUEM000009136","(O.Berg) Nied.",NA,"Romagnolo, MB","10","27","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"2012","03","22","16110","auto",NA,NA,NA,NA,NA,NA
"308","2020-11-04 17:30:06-03","UEM","HUEM","22760","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Landgraf, GO; Silva, VL","34","2011",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Sede",NA,NA,"Árvore muito alta com 15m de altura, botões florais verdes.","HUEM000009135","HUEM000009135","(O.Berg) Nied.",NA,"Romagnolo, MB","12","06","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"2012","03","22","16110","auto",NA,NA,NA,NA,NA,NA
"309","2015-09-17 09:53:26-03","UEM","HUEM","11552","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F.F. Mazine; F.A. Capelo; E.J. Lucas; J.M.Silva","975","2003",NA,"Brasil","Paraná","Parque Estadual do Guartelá, Estrada de acesso ao Canyon.",NA,NA,"Botões verdes. Amostras coletadas para análise macromolecular. Doação do herbário ESA, nº 85590.",NA,NA,"(O.Berg) Nied.",NA,"M.Sobral","10","03","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"2003","11",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"310","2020-11-04 17:30:06-03","UEM","HUEM","6030","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Arantes, AA","712","1997",NA,"Brasil","São Paulo","Parque da ESALQ, cultivado",NA,NA,"Arvoreta ca. de 3 m de altura; frutos imaturos verdes e maduros amarelo-esverdeado","HUEM000009137","HUEM000009137","(O.Berg) Nied.",NA,"Arantes, AA","01","29","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"311","2020-09-18 09:33:11-03","UFAC","UFACPZ","17154","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Daly, DC; SALIMON, C I; Riveiro, I; OLIVEIRO, E C","10612","2000",NA,"Bolívi","Acre","Basin of Rio Juruá, vegetation flanking unpaved an, near intersection with Ramal Pentecostes.",NA,NA,"Tree 7m, flowers white. Edge of forest by road.; Campina: complexo of vegetation types on white sand overlying impermeable clay.","UFACPZ017154",NA,"Lowie, SR; LOWY, B; Coelho, D; Morreira, M; Souza, V M",NA,"Kawasaki, ML (at NY)","12","12","Cruzeiro do Sul","-73","-7","-73","-7","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-10-16 14:14:07-03","UEL","FUEL","41889","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Santos, GASD","16","2005",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"FUEL010474",NA,"(O.Berg) Nied.",NA,"Vieira, AOS","07","02","Ibiporã","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-11-12 17:02:06-03","UEL","FUEL","42627","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Fadelli, L; et al.","339","2001",NA,"Brasil","Paraná","Rancho Guajava",NA,NA,NA,"FUEL010476",NA,"(O.Berg) Nied.",NA,"Vieira, AOS","02","08","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,"2007","09","28","16845","auto",NA,NA,NA,NA,NA,NA
"314","2020-11-12 17:02:06-03","UEL","FUEL","21959","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Francisco das Chagas e Silva; Francisco, EM","s.n.","1997",NA,"Brasil","Paraná","Arredores da cidade",NA,NA,NA,"FUEL010475",NA,"(O.Berg) Nied.",NA,"Proença, C","05","29","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,"2006","12",NA,"18944","auto",NA,NA,NA,NA,NA,NA
"315","2020-11-12 17:02:06-03","UEL","FUEL","30697","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ferreira, JA; et al.","s.n.","2001",NA,"Brasil","Paraná","Fazenda Congonha",NA,NA,NA,"FUEL010478",NA,"(O.Berg) Nied.",NA,"Proença, C","04","17","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,"2006","12",NA,"11419","auto",NA,NA,NA,NA,NA,NA
"316","2019-11-01 15:06:58-03","UnB","UB","168092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Fadelli, L; et al.","339","2001","Southern America","Brasil","Paraná ","Rancho Guajava",NA,NA,"Árvore com 9m, cap 0,63m, pros. copa 6 a 5 m, copa cheia com frutos imaturos verdes, plantas localizadas na capoeira.; Plantas localizadas na capoeira",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","02","08","Jataizinho","-50.98","-23.25","-50.98","-23.25","2014","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-01 15:06:58-03","UnB","UB","11289","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mecenas, VV; Leite, LQ; Augusto, MM","355","1997","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Palestina. Parcela 4","780",NA,"Árvore 4m; Mata.",NA,NA,"(O. Berg) Nied.","780","Mecenas, VV","06","10","Brasília","-48.169444","-18.524167","-48.169444","-18.524167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:06:58-03","UnB","UB","11244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mecenas, VV; Leite, LQ; Augusto, MM","310","1998","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Palestina","790",NA,"2,15m; Mata.",NA,NA,"(O. Berg) Nied.","790","Mecenas, VV","11","19","Brasília","-48.180556","-15.521944","-48.180556","-15.521944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:06:58-03","UnB","UB","11272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mecenas, VV; Leite, LQ; Augusto, MM","338","1997","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Palestina","810",NA,"Árvore 5m; Mata.",NA,NA,"(O. Berg) Nied.","810","Mecenas, VV","08","19","Brasília","-48.163056","-15.510833","-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:06:58-03","UnB","UB","14541","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Proença, CEB; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; Demo, C; Batista, AC; Zoccoli, D","2993","2004","Southern America","Brasil","Goiás","Fazenda Engenho São Benedito","1000",NA,"Casca cinza-claro com manchas cremes arredondadas. Foto.; Árvore 4,5m x 7 cm. Fruto rosa-avermelhado.; Beira de pasto. Solo: Solo arenoso.",NA,NA,"(O. Berg) Nied.","1100","Melo, LQ","09","28","Pirenópolis","-49.055278","-15.853889","-49.055278","-15.853889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:06:58-03","UnB","UB","14993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Proença, CEB; Mecenas, VV","s.n.","1994","Southern America","Brasil","Distrito Federal","APA do Cafuringa. Fazenda Dois Irmãos",NA,NA,"Casca lisa. Estéril; Arvore; Mata.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","02","03",NA,"-48.1","-15.55","-48.1","-15.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:06:58-03","UnB","UB","161405","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ; Faria, KC","427","2009","Southern America","Brasil","Goiás","Margem esquerda do rio Formiga, fazenda da dona Angélica",NA,NA,"Arbusto ca. de 1,5 m de altura, estéril, caule liso; Mata de galeria",NA,NA,"(O. Berg) Nied.",NA,NA,"02","23","Alto Horizonte","-49.3386","-14.1956","-49.3386","-14.1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:06:58-03","UnB","UB","165932","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Haidar, RF; Brandão, M; Vale, GD; Thomé, GA","1522","2010","Southern America","Brasil","Tocantins","Subbacia Barreiras","300",NA,"Myrtaceae sp.2-P2 BAR - folha pequena; Floresta estacional",NA,NA,"(O. Berg) Nied.","300","Faria, JEQ","06","20","Colméia","-48.712778","-8.640278","-48.712778","-8.640278","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:06:58-03","UnB","UB","184049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Staggemeier, VG; Faria, JEQ; Rosa, PO","731","2012","Southern America","Brasil","Bahia",NA,"513",NA,NA,NA,NA,"(O. Berg) Nied.","513","Proença, CEB","02","12","Formosa do Rio Preto","-45.256389","-11.065278","-45.256389","-11.065278","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:06:58-03","UnB","UB","191413","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Faria, JEQ; Zanatta, MRV","2195","2011","Southern America","Brasil","Distrito Federal","Ao lado do morro da Pedreira","773",NA,"Árvore ca. 10 m de altura, caule liso, botões florais verdes; Pasto",NA,NA,"(O. Berg) Nied.","773","Faria, JEQ","12","02","Brasília","-47.958889","-15.514722","-47.958889","-15.514722","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:06:58-03","UnB","UB","193260","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gorenstein, MR","6152","1999","Southern America","Brasil","São Paulo","Estação Ecológica de Caetetus",NA,NA,"Floresta Estacional Semidecidual",NA,NA,"(O. Berg) Nied.",NA,"Faria, JEQ","10",NA,"Gália","-49.683333","-22.416667","-49.683333","-22.416667","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:06:58-03","UnB","UB","194390","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Dias, TAB; Silva, GP","520","1993","Southern America","Brasil","Goiás","Ponte São Bento. Estrada Caldas Novas - Ipameri. 19 km de Caldas Novas, margem direita do Rio Corumbá. Capoeira, relevo levemente inclinado, solo arenoso argiloso úmido",NA,NA,"Arvoreta 1,5m. Frutos imaturos verdes e maduros amarelos",NA,NA,"(O. Berg) Nied.",NA,"Proença, C","03","24","Caldas Novas","-48.5","-17.716667","-48.5","-17.716667","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:06:58-03","UnB","UB","199944","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Antunes, EC; Antunes, LL","142","2012","Southern America","Brasil","Mato Grosso",NA,NA,NA,"Flores rosa ao redor dos ramos; Mata seca semi decídua, Floresta Estacional Semidecídua e Floresta ombrófila",NA,NA,"(O. Berg) Nied.",NA,NA,"03","23","Comodoro","-42.35","-13.773611","-42.35","-13.773611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:06:58-03","UnB","UB","211718","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD48","2012","Southern America","Brasil","Goiás","Fazenda Tupi (MCFPAD)","456",NA,"Árvore, 8m. Frutos maduros vermelhos; Mata ciliar. Solo areno-argiloso, cinza",NA,NA,"(O. Berg) Nied.","456",NA,"08","17","Edéia","-50.1008","-17.7881","-50.1008","-17.7881","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:06:58-03","UnB","UB","186249","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Pereira, BAS; Alvarenga, D","3702D","2011","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental de Cafuringa. Vale do Rio do Sal, tributário da Bacia do Tocantins. Fazenda Santa Sarah.",NA,NA,"Frutos imaturos de cor verde, com áreas castanhas.; Árvore 8-10m de altura e 20-25 cm DAP. Casca predominantemente lisa.; Remanescente de floresta estacional decídua situada em afloramento de calcário. Relevo plano a suave ondulado. Solo eutrófico, d",NA,NA,"(O. Berg) Nied.",NA,"Pereira, BAS","08","28","Brazlândia","-48.166111","-15.516111","-48.166111","-15.516111","2011","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:06:58-03","UnB","UB","732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Heringer, EP","11248","1967","Southern America","Brasil","Goiás","Rio Corumbá",NA,NA,"Árvore ereta; casca lisa, branca e dura; flores pequenas; ovário bilocular com placentas introjetadas; 12 óvulos / lóculo.; Árvore. Flor branca; .",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","01","01","Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:06:58-03","UnB","UB","96536","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Costa, JM","114","2000","Southern America","Brasil","Piauí","Fazenda Angelim","135",NA,"Polinífera.; Arbusto. Fruto amarelo.; Cerrado. Solo: Solo arenoso.",NA,NA,"(O. Berg) Nied.","135","Proença, CEB","09","14","Brasileira","-41.841389","-4.119167","-41.841389","-4.119167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:06:58-03","UnB","UB","96564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Bucci, FFB; Verano, C","1854","2003","Southern America","Brasil","Goiás",NA,NA,NA,"Código fitossociológico JL 155 - Projeto de Recuperação da Bacia do Ribeirão João Leite.; Árvore 8m x 22cm; Mata de galeria.",NA,NA,"(O. Berg) Nied.",NA,"Proença, CEB","07","17","Campo Limpo de Goiás","-49.106944","-16.291111","-49.106944","-16.291111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:06:58-03","UnB","UB","96565","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ratter, JA; Bridgewater, S; Cardoso, E; Fonsêca Filho, J; Ferreira Paixão, J","7306","1994","Southern America","Brasil","Goiás","18km from Alto Paraíso de Goiás on the road to Nova Roma",NA,NA,"Bark rather like a Guava tree.; Tree 14m x 30cm; Mesophytic forest on top of a small hill.",NA,NA,"(O. Berg) Nied.",NA,"Incógnito","05","31",NA,"-47.333333","-14.116667","-47.333333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
