"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"98","2014-12-24 14:13:00-02","MO","MOBOT","3275213","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","R. F. Souza-Silva","André M. Amorim|Rafaela C. Forzza|Cristina B. Costa|Sérgio C. de Sant'Ana","Amorim 2841","1999","South America","Brazil","Bahia","Mun. de Abaíra. Estrada para Catolés, 19 km da rodovia Abaíra/Piatã. CARRASCO.",NA,NA,NA,NA,"4","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-02-05 17:09:00-02","MO","MOBOT","3470739","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","M.C.S. do Rio","Louis O. Williams|Vicente Assis","Williams 5972","1945","South America","Brazil","Minas Gerais","In campo, Morro das Pedras, near Belo Horizonte.",NA,NA,NA,NA,"3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-01-10 20:43:37-03","INPA","INPA","198418","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Miranda, AM","Félix, LP","HST5034","1996","Southern America","Brasil","Bahia","Estrada paraUtinga",NA,NA,"INPA0198418","INPA0198418 INPA0198418_e","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","13975",NA,"Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Mull.Arg.","J.F. Morales/11-X-2007","L. Kollmann; et al","3457","2000",NA,"Brasil","Espírito Santo","Parque Municipal Sombra da Tarde",NA,"Trepadeira no sol. Flores amarelas com o centro branco.","MBML013975","MBML013975","12","11","Barra de São Francisco","-40.890833","-18.738333",NA,NA,NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-04 11:04:21-03","UFRB","HURB","8306","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.","M.L. Guedes","Guedes, M.L.; et al","21700","2014",NA,"Brasil","Bahia","Chapada Diamantina; Caminho para Marimbus",NA,NA,"HURB000008306",NA,"05","03","Andaraí","-41.333333","-12.708889",NA,NA,NA,NA,"41°20'00W","12°42'32S","2014","07",NA,NA,NA,NA,NA,NA
"103","2021-02-08 13:25:19-03","UFBA-IMS","HVC","3559","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"A.F.P.Machado","2047","2018",NA,"Brasil","Bahia","Loteamento Alto da Universidade.",NA,"Trepadeira com folhas e ramos jovens com tricomas ferrugíneos. Flores com pétalas amarelas e cálice verde.","HVC00003559",NA,"12","16","Vitória da Conquista","-40.786944","-14.868333","956","956",NA,NA,"40º47'13''W","14º52'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-26 11:46:24-03","IMA","MAC","1982","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","M.Ataíde","D.Andrade-Lima; F.de A.Carvalho; P.F.de Araújo","s.n.","1971",NA,"Brasil","Paraíba","Sítio Paquevira de Natuba.",NA,"Cipo sobre árvore. Cálice verde-claro. Flores amarelas.","MAC0001982",NA,"11","27","Natuba","-35.552197","-7.641539",NA,NA,NA,NA,"-35.552197","-7.641539","1979","12",NA,"06",NA,NA,NA,NA
"105","2021-01-26 11:46:24-03","IMA","MAC","4734","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","G.L.Esteves; M.N.Rodrigues","1689","1983",NA,"Brasil","Alagoas","Serra da Naceia.",NA,"Trepadeira, látex incolor. Flores amarelas.; Mata com solo bem drenado.","MAC0004734",NA,"03","24","Atalaia","-36.077422","-9.510594",NA,NA,NA,NA,"-36.077422","-9.510594","2006","04",NA,"12",NA,NA,NA,NA
"106","2021-02-04 10:25:27-03","UFRPE","HST","15298","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","F.França; E.Melo et E.Miranda-Silva","2631","1999",NA,"Brasil","Bahia","estrada velha para Lençóis. 5 Km do entrocamento com a estrada Andaraí-BR 242",NA,"Volúvel; folha membranácea, concolor; pétala amarela com corona branca; fruto imaturo verde.","HST015298",NA,"02","04","Andaraí","-41.344444","-12.746111",NA,NA,NA,NA,"41W20'40''","12S44'46''","2003","03",NA,NA,NA,NA,NA,NA
"107","2021-02-04 10:25:27-03","UFRPE","HST","4531","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix; S.Mayo, M.Nadrus, F.Ramalho","s.n.","1993",NA,"Brasil","Paraíba",NA,NA,"Volúvel flor amarela. Planta lactescente. Ocasinal.","HST004531",NA,"01","19","Bananeira",NA,NA,NA,NA,NA,NA,NA,NA,"1993","03",NA,"15",NA,NA,NA,NA
"108","2021-02-04 10:25:27-03","UFRPE","HST","10170","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix; M.Luceño et I.Romero","6856","1995",NA,"Brasil","Bahia",NA,NA,"Volúvel; ramos e folhas verdes; látex translúcido.","HST010170",NA,"01","26","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"58558","auto",NA,NA,"2001","05",NA,"26",NA,NA,NA,NA
"109","2021-02-04 10:25:27-03","UFRPE","HST","10581","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix; M.Luceño et I.Romero","6857","1995",NA,"Brasil","Bahia",NA,NA,"Volúvel; ramos e folhas verdes; látex translúcido. Terreno encapoeirado, margem da estrada para Olho D#?#Água.","HST010581",NA,"01","26","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"58558","auto",NA,NA,"2001","05",NA,"26",NA,NA,NA,NA
"110","2021-02-04 10:25:27-03","UFRPE","HST","5119","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix","s.n.","1996",NA,"Brasil","Bahia",NA,NA,"Volúvel; flores amarelas.","HST005119",NA,"01","17","Ibicoara","-41.2846984863281","-13.4105997085571",NA,NA,"34188","auto",NA,NA,"1996","01",NA,"20",NA,NA,NA,NA
"111","2021-02-04 10:25:27-03","UFRPE","HST","5034","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix","s.n.","1996",NA,"Brasil","Bahia",NA,NA,"Volúvel; látex hialino; flores de cálice verde, corola amarela, ambos alvacentos.","HST005034",NA,"01","09","Utinga","-41.0943984985352","-12.0817003250122",NA,NA,"24937","auto",NA,NA,"1996","01",NA,"20",NA,NA,NA,NA
"112","2021-02-04 10:25:27-03","UFRPE","HST","5029","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","F.S.Araújo","963","1994",NA,"Brasil","Ceará","Jaburuna Sul",NA,"Eescandente; flor amarela. Possui látex.","HST005029",NA,"09","23","Ubajara","-40.9211006164551","-3.85443997383118","830","830","27385","auto",NA,NA,"1996","01",NA,"20",NA,NA,NA,NA
"113","2021-02-04 10:25:27-03","UFRPE","HST","4848","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","L.P.Félix; E.S.Santana","3074","1990",NA,"Brasil","Paraíba","Tarama",NA,"Liana, flores amarelas. Ocasinal.","HST004848",NA,"05","24","Mamanguape","-35.1260986328125","-6.83861017227173",NA,NA,"36853","auto",NA,NA,"1995","05",NA,"23",NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","1932575","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"L. O. Williams & V. Assis","5533","1945","South America - Neotropics","Brazil","Minas Gerais","Morro das Pedras, 3 km. south of Belo Horizonte.",NA,NA,"US03251963","US03251963_01","2","12",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","3600907","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"N. Roque, P. Acevedo-Rodriguez & I. S. Abreu","2699","2010","South America - Neotropics","Brazil","Bahia","Rio de Contas, Chapada Diamantina, Trilha para o Leandro pelo caminho do Cemitério.",NA,NA,"US03251960","US03251960_01","2","12",NA,"-41.78","-13.4747","786",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","209631","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"A. Regnell","1600","1868","South America - Neotropics","Brazil","Minas Gerais","Brasilia.",NA,NA,"US03251964","US03251964_01","1","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2582444A","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19735","1968","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil, Serra do Espinhaço. Steep slopes, campo and adjacent gallery forest, Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.",NA,NA,"US03251962","US03251962_01","2","10",NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2709065","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30355","1971","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil, Serra do Espinhaço. Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35km E. of Belo Horizonte, BR-31.",NA,NA,"US03251961","US03251961_01","1","14",NA,NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","1338912","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll. Arg.",NA,"A. Regnell","1600","1868","South America - Neotropics","Brazil","Minas Gerais","Brasilia.",NA,NA,"US03251965","US03251965_01","1","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"120","2020-09-02 16:20:11-03","Cenargen","CEN","102560","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","cf. bahiensis","Prestonia cf. bahiensis","Müll.Arg.","B. M. T. Walter","Anderson Cássio Sevilha","6056","2016",NA,"Brasil","MG","Sítio 6. Ponto 1.","Exsicatas","Projeto Bem Diverso.","CEN00102560","CEN00102560","12","03","SANTA CRUZ DE SALINAS","-41.7625","-16.021944","965","965",NA,NA,"-41.7625","-16.021944","2018","03",NA,NA,NA,NA,NA,"4"
"121","2020-09-02 16:20:11-03","Cenargen","CEN","103406","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","cf. bahiensis","Prestonia cf. bahiensis","Müll.Arg.","B. M. T. Walter","Anderson Cássio Sevilha","6479","2017",NA,"Brasil","MG","Sítio 12. Ponto 1.","Exsicatas","Projeto Bem Diverso.","CEN00103406","CEN00103406","03","16","SANTO ANTÔNIO DO RETIRO","-42.575833","-15.375","889","889",NA,NA,"-42.575833","-15.375","2018","03",NA,NA,NA,NA,NA,"3"
"122","2021-03-15 18:24:58-03","USP","SPF","119542","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Sales, MF","Ganev, W","2859","1994",NA,"Brasil","Bahia","Riacho da Pedra de Amolar. Carrasco, solo arenoso.",NA,"Trepadeira de ca. 3 m., pouca ramificação. Látex branco. Folhas membranáceas, verdes discolores, com tons ferrugíneos. Caule verdes com pilosidade ferrugíneas. Pedúnculo e pedicelo verde-ferrugíneos. Flores com sépalas verdes com pil","SPF00119542",NA,"01","24","Rio de Contas","-41.766667","-13.383333",NA,NA,NA,NA,"-41.766667","-13.383333","1999",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:24:58-03","USP","SPF","108645","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rapini, A","Souza, VC","5493","1994",NA,"Brasil","Minas Gerais","Ca. 23 km NE da cidade, em direção a Montugaba (BA). Mata de cipó, adjacente a uma área que foi recentemente derrubada e queimada; com diversos indvíduos da mata original em brotamento. Área desmatada.",NA,"Planta rastejante; corola com tubo amarelo claro e lobos amarelos; fauce com anel alvo; filetes alvos.","SPF00108645",NA,"03","14","Montezuma","-42.375556","-15.057778","900","1000",NA,NA,"-42.375556","-15.057778","2005",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:24:58-03","USP","SPF","138913","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Koch, I","França, F","2631","1999",NA,"Brasil","Bahia","Estrada velha para Lençóis, 5 km do entrocamento com a estrada Andaraí BR 242.",NA,"Volúvel. Folha membranácea, concolor. Pétala amarela com corona branca. Fruto imaturo verde.","SPF00138913",NA,"02","04","Abaíra","-41.344444","-12.746111",NA,NA,NA,NA,"-41.344444","-12.746111","2003","02",NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:24:58-03","USP","SPF","89502","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Sales, MF","Hind, DJN","H50470","1992",NA,"Brasil","Bahia","Brejo do Engenho. Área perturbada perto do rio.",NA,"Trepadeira latescente. Caules e folhas com tricomas ferrugíneos, a face inferior das folhas mais claras. Sépalas verdes. Corola amarela, fauce alva. Anteras creme.","SPF00089502",NA,"12","27","Abaíra","-41.8","-13.3","950","1000",NA,NA,"-41.8","-13.3","1999",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:24:58-03","USP","SPF","91844","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rapini, A","Stannard, BL","H51643","1992",NA,"Brasil","Bahia","Barra.",NA,"Trepadeira 3 m alt., laticífera. Flores amarelas, corona alva. Beira da estrada.","SPF00091844",NA,"02","27","Abaíra","-41.766667","-13.3","1040","1040",NA,NA,"-41.766667","-13.3","2000",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:24:58-03","USP","SPF","108506","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Rapini, A","Souza, VC","5206","1994",NA,"Brasil","Bahia","Rodovia que liga Itaberaba - Lençóis à 40 km ENE de Lençóis. Caatinga perturbada ao longo da estrada.",NA,"Escandente, com indumento ferrugíneo; corola amarela com fauce alva, anteras alvas.","SPF00108506",NA,"02","13","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,"58558","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 18:24:58-03","USP","SPF","41118","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Zappi, DC","Kameyama, C","CFCR8961","1986",NA,"Brasil","Minas Gerais","Morro do Chapéu. Mata.",NA,"Trepadeira com corola amarela, fauce com apêndice anelar, alvo.","SPF00041118",NA,"01","06","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"30029","auto",NA,NA,"1987","11",NA,"17",NA,NA,NA,NA
"129","2021-03-15 18:24:58-03","USP","SPF","32823","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Zappi, DC","Harley, RM","CFCR6223","1984",NA,"Brasil","Minas Gerais","Estrada Diamantina-Extração, ca. de 8 km da cidade, próximo da Gruta de Extração.",NA,"Trepadeira; flores amareladas, fauce alva.","SPF00032823",NA,"11","20","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"1987","11",NA,"17",NA,NA,NA,NA
"130","2021-03-15 18:24:58-03","USP","SPF","67736","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Oliveira, AA","Pirani, JR","CFCR12487","1989",NA,"Brasil","Minas Gerais","Trilha da Tropa, no alto da Serra.",NA,"Trepadeira sem látex evidente, entre arbustos, à sombra parcial. Sépalas verdes, corola amarelo-clara com anel branco no ápice do tubo, estames brancos.","SPF00067736",NA,"12","11","Grão Mogol","-42.8897018432617","-16.5594005584717","1000","1200","67219","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:24:58-03","USP","SPF","190290","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","Quinet, CGP","Hatschbach, G","78883","2004",NA,"Brasil","Minas Gerais","Base da Serra do Cabral, estrada Várzea da Palma a Joauqim Felício. Orla da mata de galeria.",NA,"Volúvel, látex alvo, flor amarelo-citrino, corona alva.","SPF00190290",NA,"12","05","Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,NA,"60948","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:13:43-03","UEFS","HUEFS","161422","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Guedes, M.L.S.","16783","2009",NA,"Brasil","Bahia","Serra Geral, fazenda São Domingos. Jurema. P04.",NA,"Ecótono Caatinga/Cerrado.","HUEFS0161422","HUEFS0161422","12","10","Lícinio de Almeida","-42.525","-14.418056","878","878",NA,NA,"42W31'30''","14S25'5''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"133","2019-10-07 09:13:43-03","UEFS","HUEFS","43286","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Oliveira, R.P.","422","2000",NA,"Brasil","Bahia","Fazenda Lava-pés, ca. 6km da cidade.",NA,"Mata semi-decídua.&nf;Borda da mata.","HUEFS0043286","HUEFS0043286 HUEFS0043286_01","02","29","Maracás","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto",NA,NA,"2003","03","Asteranae",NA,NA,NA,NA,NA
"134","2019-10-07 09:13:43-03","UEFS","HUEFS","43243","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Oliveira, R.P.","379","2000",NA,"Brasil","Bahia","Fazenda Nova Esperança, 3km leste da Fazenda do Caboclo (na bifurcação).",NA,"Mata andropizada.","HUEFS0043243","HUEFS0043243","02","27","Maracás","-40.4308013916016","-13.4411001205444",NA,NA,"50558","auto",NA,NA,"2003","03","Asteranae",NA,NA,NA,NA,NA
"135","2019-10-07 09:13:43-03","UEFS","HUEFS","132557","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Souza-Silva, R.F.","344","2002",NA,"Brasil","Bahia","Próximo a Curralinho.",NA,NA,"HUEFS0132557","HUEFS0132557 HUEFS0132557_01","01","14","Érico Cardoso","-43.063889","-13.2775","1070","1070",NA,NA,"43W3'50''","13S16'39''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"136","2021-03-04 11:15:27-03","UEFS","HUEFS","105786","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Jardim, J.G.","4943","2006",NA,"Brasil","Minas Gerais","ca. 3 km a partir da ponte na Rod. Para Cristália.",NA,"Floresta de Encosta(Cerradão).","HUEFS0105786","HUEFS0105786","01","12","Grão Mogol","-42.879167","-16.591389","700","700",NA,NA,"42W52'45''","16S35'29''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"137","2019-10-07 09:13:43-03","UEFS","HUEFS","114549","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Souza-Silva, R.F.","211","2006",NA,"Brasil","Bahia","Estrada de terra para Urandir.",NA,"Beira de estrada.","HUEFS0114549","HUEFS0114549","11","02","Licínio de Almeida","-42.516389","-14.722778","859","859",NA,NA,"42W30'59''","14S43'22''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"138","2019-10-07 09:13:43-03","UEFS","HUEFS","16457","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Ganev, W.","2859","1994",NA,"Brasil","Bahia","Riacho da pedra de Amolar.",NA,"Solo arenoso.","HUEFS0016457","HUEFS0016457","01","24","Rio de Contas","-41.766667","-13.383333","930","930",NA,NA,"41W46'","13S23'","2003","03","Asteranae",NA,NA,NA,NA,NA
"139","2019-10-07 09:13:43-03","UEFS","HUEFS","17291","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","R.F.Souza-Silva","Ganev, W.","3248","1994",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017291","HUEFS0017291","05","12","Abaíra","-41.783333","-13.383333","930","930",NA,NA,"41W47'","13S23'","2005","06","Asteranae",NA,NA,NA,NA,NA
"140","2019-10-07 09:13:43-03","UEFS","HUEFS","179926","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Melo, E.","10737","2011",NA,"Brasil","Paraíba","Brejo Paraibano.",NA,NA,"HUEFS0179926","HUEFS0179926","12","09","Areia","-35.750556","-6.965556","645","645",NA,NA,"35W45'2''","6S57'56''","2015","08","Asteranae",NA,NA,NA,NA,NA
"141","2019-10-07 09:13:43-03","UEFS","HUEFS","203991","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","Harley, R.M.","56851","2013",NA,"Brasil","Bahia","Catolés Estrada Catolés #?#Catolés de Cima, ca, 2 km após da vila.",NA,"Vegetação sobre pedras.","HUEFS0203991","HUEFS0203991","12","28","Abaíra","-41.862222","-13.2875","1147","1147",NA,NA,"41W51'44''","13S17'15''","2015","03","Asteranae",NA,NA,NA,NA,NA
"142","2019-10-07 09:13:43-03","UEFS","HUEFS","233653","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Moonlight, P.W.","699","2017",NA,"Brasil","Ceará","Serra das Almas, around plot 1.",NA,"Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","HUEFS0233653","HUEFS0233653","03","30","Crateús","-40.928333","-5.146667","684","684",NA,NA,"40W55'42''","5S8'48''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"143","2019-10-07 09:13:43-03","UEFS","HUEFS","35689","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini","França, F.","2631","1999",NA,"Brasil","Bahia","Estrada velha para Lençóis. 5Km do entrocamento com a estrada Andaraí-BR 242.",NA,NA,"HUEFS0035689","HUEFS0035689","02","04","Andaraí","-41.344444","-12.746111",NA,NA,NA,NA,"41W20'40''","12S44'46''","2003","03","Asteranae",NA,NA,NA,NA,NA
"144","2019-10-07 09:13:43-03","UEFS","HUEFS","50834","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.",NA,"Hind, D.J.N.","H50470","1992",NA,"Brasil","Bahia","Brejo do Engenho",NA,"Área perturbada perto do rio.","HUEFS0050834","HUEFS0050834","12","27","Abaíra","-41.8","-13.3","950","1000",NA,NA,"41W48'","13S18'",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"145","2019-10-07 09:13:43-03","UEFS","HUEFS","63858","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","Guedes, M.L.S.","PCD2908","1996",NA,"Brasil","Bahia","Caminho para cachoeira do Paiaió.",NA,"Mata de encosta. Mata antropizada. Solo areno-pedregoso.","HUEFS0063858","HUEFS0063858","04","07","Saúde","-40.448611","-10.900556","650","650",NA,NA,"40W26'55''","10S54'2''","2002","11","Asteranae",NA,NA,NA,NA,NA
"146","2019-10-07 09:13:43-03","UEFS","HUEFS","63860","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.M.Miranda","Gasson, P.","PCD6211","1997",NA,"Brasil","Bahia","Pai Imácio - N. Estrada para Remanso. 14 - 16km de Lençóis.",NA,"Floresta.","HUEFS0063860","HUEFS0063860","03","12","Lençóis","-41.45","-12.466667","1000","1000",NA,NA,"41W27'0''","12S28'0''","2002","11","Asteranae",NA,NA,NA,NA,NA
"147","2019-10-07 09:13:43-03","UEFS","HUEFS","78654","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Prestonia","bahiensis","Prestonia bahiensis","Müll.Arg.","A.Rapini & R.F.Souza-Silva","Oliveira, R.P.","1043","2004",NA,"Brasil","Bahia","Depois da cidade em direção ao cruzeiro, ca. 2 km, pedreira na Faz do Sr. Artur (bifurcação à esquerda). 5 km logo depois da bifurcação.",NA,NA,"HUEFS0078654","HUEFS0078654","02","16","Maracás","-40.4","-13.416667","989","989",NA,NA,"40W24'","13S25'","2005","03","Asteranae",NA,NA,NA,NA,NA
