"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"264","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006421","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Sieber ex Presl","Stephen F. Smith",NA,NA,NA,"R. Wasum;","1989","1","4","Brazil","Rio Grande do Sul",NA,"Paverama","-51.734305","-29.551761",NA,NA,NA,NA,NA,NA,"5109",NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2018-06-28 16:05:33-03","ASU","ASU-PLANTS","ASU0006420","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Sieber ex Presl","Gordon Tucker",NA,NA,NA,"R. Vanni; S. Caceres, G. Lopez, A. Radovancich","1990","3","1","Argentina","Cordoba",NA,"Dep. San Miguel. 12 km NE de San Miguel. Ea. Toro-y.","-65.3","-31.7",NA,NA,NA,NA,NA,NA,"1596",NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 14:33:56-03","UFJF","CESJ","67612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.T. Eiten","1970",NA,NA,"B. Skvortzov","1964","01","28","Brasil","São Paulo","São Paulo","ca. 10Km due south of center of São Paulo. Parque do Estado, grounds of the Instituto de Botãnica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CESJ067612",NA,"219","América do Sul",NA,NA,"In marsh.","Angiosperma",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-21 14:33:56-03","UFJF","CESJ","6338","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","flavescens","Pycreus flavescens","(L.) Rchb.","L.C.Pereira","2012","03",NA,"s.col.","1874","08","30","Áustria",NA,"Aussee",NA,NA,NA,NA,NA,NA,NA,"CESJ006338",NA,"s.n.","Europa",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 14:33:57-03","UFJF","CESJ","16529","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","M.Alves","2000","04","13","L. Roth","1956","03","18","Brasil","Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,NA,NA,"CESJ016529",NA,"s.n.","América do Sul",NA,NA,"No solo pantanoso.","Angiosperma",NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-21 14:33:57-03","UFJF","CESJ","43847","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","L.C.Pereira","2012","03",NA,"E. Tameirão-Neto","2002","10","08","Brasil","Minas Gerais","Cabeceira Grande","Àrea de influência da UHE Queimado, Fazenda Palmit","-47.0905990600586","-16.0296993255615",NA,NA,NA,NA,"CESJ043847",NA,"3543","América do Sul",NA,NA,"Herbáceo, anfíbio - macrófita aquática.","Angiosperma",NA,NA,"31320","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-21 14:33:57-03","UFJF","CESJ","51465","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","M.G.López","2005",NA,NA,"M. Dematteis; A.M.Schinini","2005","02","17","Uruguai","Rivera",NA,"10 km S de Rivera, camino a Tacuarembó",NA,NA,NA,NA,NA,NA,"CESJ051465",NA,"1474","América do Sul",NA,NA,"Campos bajos cercanos a arroyo. Crece en matas.","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 14:33:57-03","UFJF","CESJ","53316","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","C.N. Matozinhos","2009","06",NA,"J. Miloski; F.S. Souza; J..H.C. Ribeiro; J.A. Oliveira; S.A. Roman","2009","04","04","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Fazenda Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ053316",NA,"25","América do Sul",NA,NA,"Entouceirado em borda de mata, com espigas verdes pardacentas","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-21 14:33:57-03","UFJF","CESJ","46761","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","M. Alves","2009","04","28","F.S. Souza; P.L. Viana; N.L. Abreu; L. Menini Neto; C.N. Matozinhos; T. Mota; V. Belchior;","2006","01","22","Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ046761",NA,"155","América do Sul",NA,NA,"Em campo rupestre. Espiguetas verdes.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-21 14:33:57-03","UFJF","CESJ","41549","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,"2004",NA,NA,"F.R.G. Salimena; K. Antunes; C.N. Matozinhos; A.S.M. Valente; L.C.S. Assis; A.J. Fernandes Júnio","2004","02","23","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca. 21º58'53S, 43º56'08W.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ041549",NA,"1249","América do Sul",NA,NA,"Erva em brejo próximo à casa.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"274","2021-04-07 11:42:36-03","UFMS","CGMS","35085","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.","Luciana Pereira-Silva","2018","11","14","R. Barbieri","2009","03","13","Brasil","Maranhão","Bacabeira","Salvaterra 2.","-44.315601348877","-2.97082996368408",NA,NA,NA,NA,"CGMS1064418",NA,"22",NA,NA,NA,NA,NA,NA,NA,"24472","auto",NA,NA,NA,NA,NA,NA
"275","2021-04-07 11:42:39-03","UFMS","CGMS","66155","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,"2020",NA,NA,"V.J. Pott; A. Pott","2008","02","25","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","Córrego Barreiro, Rodovia MS-456, cerca de 30 Km ao sul de Ribas do Rio Pardo.","-53.6505556","-20.6713889","-53,6505556","-20,6713889","335","335","CGMS1099116",NA,"9995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-04-07 11:42:39-03","UFMS","CGMS","41885","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott; A.L.B. Sartori; L.C.P. Lima; S. Aragaki; M. Moraes","2001","04","04","Brasil","Mato Grosso do Sul","Bela Vista","Fazenda Margarida, estrada BR - 267, cerca de 2 Km do Rio Azul.","-56.7575","-21.6797223","-56,7575","-21,6797223",NA,NA,"CGMS1071875",NA,"4515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-04-07 11:42:39-03","UFMS","CGMS","65259","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; V.J. Pott","2017","10","16","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, divisa com Parque Natural Municipal Templo dos Pilares. Buritizal próximo a Serra do Bom Jardim.","-53.7030556","-18.1180556","-53,7030556","-18,1180556","382","382","CGMS1098220",NA,"4",NA,NA,NA,"Inflorescência castanha. Habitat: Campo úmido de vereda com buriti, antropizado pela presença de gado, em domínio de Cerrado. Solo hidromórfico argilo-arenoso. Habito: Erva anfíbia. 20 - 30 cm de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-04-07 11:42:39-03","UFMS","CGMS","65927","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,"2020",NA,NA,"V.J. Pott","2007","02","14","Brasil","Mato Grosso do Sul","Antônio João","Fazenda Estrela, 400 m da nascente do Córrego Estrelão, e marco de divisa com o Paraguai.","-55.8797223","-22.2825","-55,8797223","-22,2825","683","683","CGMS1098888",NA,"9014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-04-07 11:42:39-03","UFMS","CGMS","35698","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","C. Faxina","2009","12","29","Brasil","Mato Grosso do Sul","Naviraí","Córrego do Touro.","-54.2166667","-23.0652778","-54,2166667","-23,0652778",NA,NA,"CGMS1065103",NA,"242",NA,NA,NA,"Fruto verde. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Erva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-04-07 11:42:39-03","UFMS","CGMS","74030","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","T. M. Pedersen",NA,NA,NA,"A. Pott","1984","10","31","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Sub-Regiao Da Nhecolandia, Pantanal.","-56.65","-18.9833333","-56,65","-18,9833333","90","90","CGMS1106895",NA,"1650",NA,NA,NA,"Determinada Por T. M. Pedersen Em 05/98 Como: Cyperus Lanceolatus. CPAP - 753. Habitat: Beira De Lagoa. Solo arenoso (podzol hidromórfico). Relevo plano. Habito: Erva. Freqüente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-04-07 11:42:39-03","UFMS","CGMS","41718","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","V.J. Pott","2006","05","27","V.J. Pott; A. Pott","2006","02","09","Brasil","Mato Grosso do Sul","Corguinho","Fazenda Rodeio, cerca de 700m leste da sede, Patrimônio de Taboco.","-55.1519444","-19.7397222","-55,1519444","-19,7397222","450","450","CGMS1071706",NA,"8731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-04-07 11:42:39-03","UFMS","CGMS","72382","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","13","V.J. Pott; A. Pott","2014","02","22","Brasil","Mato Grosso do Sul","Campo Grande","Córrego Prosa, entre o Shopping Campo Grande e o Parque das Nações Indígenas, ao longo da Via Parque.","-54.585","-20.4575","-54,585","-20,4575","550","550","CGMS1105187",NA,"11629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-04-07 11:42:39-03","UFMS","CGMS","49401","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva",NA,NA,NA,"V.J. Pott; E. Scremin-Dias; A. Pott","2005","12","10","Brasil","Mato Grosso do Sul","Bonito","Fazenda Princezinha, cerca de 6 km da sede, no vale do Banhado Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.","-56.8416666","-21.0486111","-56,8416666","-21,0486111","555","555","CGMS1079334",NA,"8503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-04-07 11:42:39-03","UFMS","CGMS","41719","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","2002","02","28","Brasil","Mato Grosso do Sul","Camapuã","Ribeirão Figueirão, área próxima a ponte, entre Camapuã e Figueirão (próximo 6 Km), estrada MS-436.","-53.6630556","-18.6986111","-53,6630556","-18,6986111",NA,NA,"CGMS1071707",NA,"5071",NA,NA,NA,"Coloniza áreas assoreadas. Habitat: Borda úmida. Solo siltoso. Relevo plano. Habito: Erva. Frequente. 0,20-0,25m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-04-07 11:42:39-03","UFMS","CGMS","41887","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A.L. Sanches","2004","02","11","Brasil","Mato Grosso do Sul","Campo Grande","Rodoanel saída para Três Lagoas, próximo a BR-163, saída para Cuiabá (Futuro condomínio Alphaville ao lado do supermercado Makro).","-54.5605556","-20.4019444","-54,5605556","-20,4019444","600","600","CGMS1071877",NA,"6559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-04-07 11:42:39-03","UFMS","CGMS","41717","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott","2002","05","25","Brasil","Mato Grosso do Sul","Campo Grande","Lagoa Itatiaia.","-54.575","-20.4783334","-54,575","-20,4783334","500","500","CGMS1071705",NA,"5531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-04-07 11:42:39-03","UFMS","CGMS","40233","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","D. Gris; A. Pott; S. S. Moura","2013","10","03","Brasil","Mato Grosso do Sul","Corguinho","Pantanal Margem da Rodovia MS-419.","-55.1002778","-19.2988889","-55,1002778","-19,2988889","165","165","CGMS1070211",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-04-07 11:42:39-03","UFMS","CGMS","8305","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","1999","04","13","Brasil","Mato Grosso do Sul","Bataguassu","Margem direita do Rio Paraná. Rio Quiteroizinho.","-52.4477777","-22.1386111","-52,4477777","-22,1386111",NA,NA,"CGMS1017074",NA,"673",NA,NA,NA,"Inflorescência esbranquiçada. Habitat: Heliófita. Área de cerrado a ser inundada. No brejo. Habito: Erva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-04-07 11:42:39-03","UFMS","CGMS","46983","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva",NA,NA,NA,"B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; J. Fabri; V.J. Pott","2014","12","04","Brasil","Mato Grosso do Sul","Nova Andradina","MS 134, Km 15.","-53.3161111","-22.1016667","-53,3161111","-22,1016667","357","357","CGMS1076959",NA,"93",NA,NA,NA,"Flor verde. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática emergente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-04-07 11:42:39-03","UFMS","CGMS","25080","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","V.J. Pott",NA,NA,NA,"F.S. Carvalho; S.C.H. Medeiros; B.E.M. Pinto; J.R. Silva","2009","05","07","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, Pantanal de Nhecolândia.","-56.7505556","-19.0436111","-56,7505556","-19,0436111",NA,NA,"CGMS1054504",NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-04-07 11:42:39-03","UFMS","CGMS","76939","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","V.J. Pott","2019","10","03","A.K.P. Santos; P.F Oliveira, M. Arouche & V.J Pott","2019","10","03","Brasil","Mato Grosso do Sul","Naviraí","Brejo da Represa Três Irmãos. Brejo artificial da barragem.","-53.7977777","-23.0452777","-53,7977777","-23,0452777","231","231","CGMS1109927",NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-04-07 11:42:39-03","UFMS","CGMS","51777","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva",NA,NA,NA,"T.C. Pina; A.C.M. Cristaldo; V.J. Pott; A. Pott","2005","12","02","Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Modelo, 500 m de sede, próxima à tomada de água.","-54.8169445","-20.5536111","-54,8169445","-20,5536111","500","500","CGMS1081763",NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-04-07 11:42:39-03","UFMS","CGMS","72384","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","13","V.J. Pott; A. Pott","2007","11","04","Brasil","Mato Grosso do Sul","Eldorado","Rodovia BR-163 (= MS-141), Km 54,7, próximo a Fazenda Laguna.","-54.2613889","-23.6655556","-54,2613889","-23,6655556","360","360","CGMS1105189",NA,"9863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-04-07 11:42:39-03","UFMS","CGMS","24485","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva",NA,NA,NA,"H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","2007","12","29","Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3980555","-20.5866666","-54,3980555","-20,5866666","551","551","CGMS1053915",NA,"130",NA,NA,NA,"Inflorescência branco-amarelada. Crescendo junto com Eriocaulaceae. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Comum. Habito: Erva. 0,20 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-04-07 11:42:39-03","UFMS","CGMS","72383","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","13","V.J. Pott; A. Pott","2008","02","28","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda São José Brioso, Rodovia MS-377, Ribeirão Brioso, varjão 61 Km nordeste de Água Clara.","-52.5733334","-20.1219445","-52,5733334","-20,1219445","365","365","CGMS1105188",NA,"10146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-04-07 11:42:39-03","UFMS","CGMS","66082","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,"2020",NA,NA,"V.J. Pott; A. Pott","2015","12","02","Brasil","Mato Grosso do Sul","Terenos","Assentamento Santa Mônica. Lagoa, ao lado da sede da AGRAER.","-54.8858333","-20.6652778","-54,8858333","-20,6652778","333","333","CGMS1099043",NA,"12054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-04-07 11:42:39-03","UFMS","CGMS","54429","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,"2020",NA,NA,"V.K. Stavis; V.J. Pott; M.L.Z. Colado; V. Manvailer","2015","11","17","Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari.","-53.4130556","-18.1572222","-53,4130556","-18,1572222","415","415","CGMS1084394",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-07 11:42:39-03","UFMS","CGMS","47335","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva",NA,NA,NA,"N.F. Silva; B.H.S. Ferreira; C.H. Simão; K.C.R. Arruda; T.F.C. Viana; V.J. Pott","2014","12","02","Brasil","Mato Grosso do Sul","Nova Andradina","Margem do córrego Baile, Fazenda Laranjal. Campo úmido antropizado.","-55.3647222","-22.0752778","-55,3647222","-22,0752778","375","375","CGMS1077291",NA,"37",NA,NA,NA,"Inflorescência verde oliva. Habitat: Campo úmido antropizado. Solo arenoso. Habito: Erva aquática.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-04-07 11:42:39-03","UFMS","CGMS","32572","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G.S.V. Duarte; V.J. Pott","2011","03","02","G.S.V. Duarte","2011","02","22","Brasil","Mato Grosso do Sul","Dourados","Parque Antenor Martins. Microbacia Água Boa.","-54.8166667","-22.2291667","-54,8166667","-22,2291667","424","424","CGMS1061995",NA,"72",NA,NA,NA,"Inflorescência composta por espiguetas comprssas, elípticas, amareladas;Flores dísticas. Aquênio obovado, lenticular, ferrugíneo a amarelado. Colmo triangular. Folhas basais linear-lanceoladas, até 20cm. Habitat: Cerrado. Habito: Erv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-04-07 11:42:39-03","UFMS","CGMS","41886","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott","2005","04","17","Brasil","Mato Grosso do Sul","Naviraí","Fazenda Panasqueira, 5 Km leste da BR-163, Km 148,8 a 27 Km norte de Naviraí.","-54.3883333","-22.9383333","-54,3883333","-22,9383333","350","350","CGMS1071876",NA,"7668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-04-07 11:42:39-03","UFMS","CGMS","40899","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","E.B. Souza","2013","10","10","H.C. Vinci-Carlos; A.P. de Souza; R.C. Rivaben; G.A. Damasceno-Junior","2013","10","02","Brasil","Mato Grosso do Sul","Corguinho","Distrito de Taboco. Fazenda Colina Dourada.","-55.1088889","-19.7097222","-55,1088889","-19,7097222","374","374","CGMS1070893",NA,"439",NA,NA,NA,"Inflorescência verde-amarelada. Habitat: Cerrado. Afloramento rochoso (lajedo) em meio a Cerrado stricto sensu. Solo arenoso em pequena poça de água acumulada sobre rocha. Relevo acidentado. Habito: Erva aquática rupícola. 0,20m de a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-04-07 11:42:39-03","UFMS","CGMS","74026","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","A. Pott",NA,NA,NA,"A. Pott","1992","01","14","Brasil","Paraná","Colombo","Centro Nacional De Pesquisa Florestal, Embrapa, Estradada Ribeira Km 111.","-49.2333333","-25.3333333","-49,2333333","-25,3333333","920","920","CGMS1106891",NA,"6138",NA,NA,NA,"CPAP - 9598. Habitat: Gramado Proximo A Vala De Drenagem. Solo argiloso, podzolico vermelho-amarelo. Relevo ondulado. Habito: Erva aquática. Esparsa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:42:39-03","UFMS","CGMS","13065","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","V.J. Pott","2013","12","01","U.M. Resende","2002",NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"CGMS1042456",NA,NA,NA,NA,NA,"Inflorescências em espigas congestas no ápice do escapo. Habitat: Área brejosa. Habito: Erva.",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"304","2021-04-07 11:42:39-03","UFMS","CGMS","2437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","A.C. Araújo",NA,NA,NA,"A. Rego","1986","07","26","Brasil","Mato Grosso do Sul","Corumbá","Lagoa do Jacadigo.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CGMS1016853",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"305","2021-04-07 11:42:39-03","UFMS","CGMS","41429","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L.T. Eiten","1970",NA,NA,"B. Skvortzov","1964","01","28","Brasil","São Paulo","São Paulo","Ca. de 10km due south of center of São Paulo. Parque do Estado, grounds of the Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CGMS1071410",NA,"219",NA,NA,NA,"Doação SP",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-27 13:47:29-03","UFS","ASE","27941","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Sobral, M","2012",NA,NA,"Sobral, M","2012","12","25","Brasil","Minas Gerais","São João Del Rei","Serra do Lenheiro, Estrada para Trindade.","-44.293444","-21.140444","-44.293444","-21.140444","1052","1052","ASE0009089","ASE0009089","15295","Southern America",NA,NA,"Erva; inflorescências verde-claras.; Brejo junto à estrada.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
