"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1882","2019-11-13 11:33:13-03","USP","SPF","68400","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mori, SA","1978","03","04",NA,"Brasil",NA,NA,NA,"SPF00068400",NA,NA,"Mart.","Kawasaki, ML","9439","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1883","2019-11-13 11:33:13-03","USP","SPF","74290","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Arbo, MM","1990","05","11",NA,"Brasil",NA,NA,NA,"SPF00074290",NA,NA,"Mart.","Litt, A","3880","Minas Gerais","Lavras","Serra de Lavras","-45","-21.333333",NA,NA,NA,NA,NA,NA,NA,"-45","-21.333333","1994","07",NA,NA,NA,NA,NA
"1884","2019-11-13 11:33:13-03","USP","SPF","90259","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Hind, DJN","1992","01","08",NA,"Brasil",NA,NA,NA,"SPF00090259",NA,NA,"Mart.","França, F","H50030","Bahia","Abaíra","Campo de Ouro Fino","-41.9","-13.25",NA,"1600","1700",NA,NA,NA,NA,"-41.9","-13.25",NA,NA,NA,NA,NA,NA,NA
"1885","2019-11-13 11:33:13-03","USP","SPF","83940","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Arbo, MM","1991","02","09",NA,"Brasil",NA,NA,NA,"SPF00083940",NA,NA,"Mart.","Shimizu, GH","4741","Minas Gerais",NA,"Serra do Cipó","-43.583333","-19.333333",NA,NA,NA,NA,NA,NA,NA,"-43.583333","-19.333333","2007","09",NA,NA,NA,NA,NA
"1886","2019-11-13 11:33:13-03","USP","SPF","87622","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Martens, LA","1990","01","20",NA,"Brasil",NA,NA,NA,"SPF00087622",NA,NA,"Mart.","Martens, LA","364","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-21.333333",NA,"1400","1400",NA,NA,NA,NA,"-44.216667","-21.333333",NA,NA,NA,NA,NA,NA,NA
"1887","2019-11-13 11:33:13-03","USP","SPF","87622","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Martens, LA","1990","01","20",NA,"Brasil",NA,NA,NA,"SPF00087622",NA,NA,"Mart.","Martens, LA","364","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-21.333333",NA,"1400","1400",NA,NA,NA,NA,"-44.216667","-21.333333",NA,NA,NA,NA,NA,NA,NA
"1888","2019-11-13 11:33:13-03","USP","SPF","93708","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Arbo, MM","1991","02","18",NA,"Brasil",NA,NA,NA,"SPF00093708",NA,NA,"Mart.","Barbosa, AR","5293","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.45","-20.083333",NA,"1270","1350",NA,NA,NA,NA,"-43.45","-20.083333","1998","05",NA,NA,NA,NA,NA
"1889","2019-11-13 11:33:13-03","USP","SPF","87990","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ganev, W","1992","09","14",NA,"Brasil",NA,NA,NA,"SPF00087990",NA,NA,"Mart.","França, F","1099","Bahia","Abaíra","Catolés","-41.883333","-13.283333",NA,"1350","1350",NA,NA,NA,NA,"-41.883333","-13.283333","1998",NA,NA,NA,NA,NA,NA
"1890","2019-11-13 11:33:13-03","USP","SPF","91199","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Sano, PT","1992","02","26",NA,"Brasil",NA,NA,NA,"SPF00091199",NA,NA,"Mart.","França, F","H52342","Bahia","Abaíra",NA,"-41.9","-13.266667",NA,"1700","1800",NA,NA,NA,NA,"-41.9","-13.266667","1998",NA,NA,NA,NA,NA,NA
"1891","2019-11-13 11:33:13-03","USP","SPF","92560","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Giulietti, AM","1994","01","12",NA,"Brasil",NA,NA,NA,"SPF00092560",NA,NA,"Mart.","Challen, G","CFCR13640","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.416111","-20.267222",NA,"1095","1095",NA,NA,NA,NA,"-46.416111","-20.267222","1996",NA,NA,NA,NA,NA,NA
"1892","2019-11-13 11:33:13-03","USP","SPF","95576","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Sano, PT","1994","02","26",NA,"Brasil",NA,NA,NA,"SPF00095576",NA,NA,"Mart.","França, F","CFCR14601","Bahia","Abaíra","Serra do Barbado","-41.6636009216309","-13.2496995925903",NA,"1750","2035",NA,NA,"26531","auto",NA,NA,"1998","11",NA,NA,NA,NA,NA
"1893","2019-11-13 11:33:11-03","USP","SPF","190504","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","12",NA,"Brasil",NA,NA,NA,"SPF00190504",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","54","Bahia","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,NA,"34188","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1894","2019-11-13 11:33:13-03","USP","SPF","190509","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","12",NA,"Brasil",NA,NA,NA,"SPF00190509",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","56","Bahia","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,NA,"34188","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1895","2019-11-13 11:33:11-03","USP","SPF","190505","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","12",NA,"Brasil",NA,NA,NA,"SPF00190505",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","53","Bahia","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,NA,"34188","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1896","2019-11-13 11:33:11-03","USP","SPF","190503","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","12",NA,"Brasil",NA,NA,NA,"SPF00190503",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","55","Bahia","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,NA,"34188","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1897","2019-11-13 11:33:11-03","USP","SPF","123530","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Conceição, AA","1997","02","06",NA,"Brasil",NA,NA,NA,"SPF00123530",NA,NA,"Mart.","Pirani, JR","375","Bahia","Mucugê","Parque Nacional da Chapada Diamantina","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"52493","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"1898","2019-11-13 11:33:11-03","USP","SPF","123611","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Grillo, AA","1997","01","18",NA,"Brasil",NA,NA,NA,"SPF00123611",NA,NA,"Mart.","Grillo, AA","92","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,"20767","auto",NA,NA,"1998","01",NA,NA,NA,NA,NA
"1899","2019-11-13 11:33:11-03","USP","SPF","155392","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Nascimento, FHF","1999","12","24",NA,"Brasil",NA,NA,NA,"SPF00155392",NA,NA,"Mart.","Nascimento, FHF","318","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","2019-11-13 11:33:11-03","USP","SPF","155393","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Nascimento, FHF","1999","03","23",NA,"Brasil",NA,NA,NA,"SPF00155393",NA,NA,"Mart.","Nascimento, FHF","149","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","2019-11-13 11:33:11-03","USP","SPF","167388","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT","2005","01","22",NA,"Brasil",NA,NA,NA,"SPF00167388",NA,NA,"Mart.","Pirani, JR","2418","Bahia","Rio de Contas","Serra das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA
"1902","2019-11-13 11:33:11-03","USP","SPF","167392","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT","2005","01","22",NA,"Brasil",NA,NA,NA,"SPF00167392",NA,NA,"Mart.","Shimizu, GH","2422","Bahia","Rio de Contas","Serra das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA
"1903","2019-11-13 11:33:11-03","USP","SPF","167391","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT","2005","01","22",NA,"Brasil",NA,NA,NA,"SPF00167391",NA,NA,"Mart.","Shimizu, GH","2421","Bahia","Rio de Contas","Serra das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA
"1904","2019-11-13 11:33:11-03","USP","SPF","139049","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mayworm, MA","1996","09","18",NA,"Brasil",NA,NA,NA,"SPF00139049",NA,NA,"Mart.","França, F","45","Bahia","Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,"70493","auto",NA,NA,"1999","05",NA,NA,NA,NA,NA
"1905","2019-11-13 11:33:11-03","USP","SPF","182437","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2007","11","23",NA,"Brasil",NA,NA,NA,"SPF00182437",NA,NA,"Mart.","Silva Jr, MC","10","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1906","2019-11-13 11:33:11-03","USP","SPF","182438","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2007","11","23",NA,"Brasil",NA,NA,NA,"SPF00182438",NA,NA,"Mart.","Silva Jr, MC","14","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1907","2019-11-13 11:33:13-03","USP","SPF","190686","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","02",NA,"Brasil",NA,NA,NA,"SPF00190686",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","64","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1908","2019-11-13 11:33:13-03","USP","SPF","190687","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","02",NA,"Brasil",NA,NA,NA,"SPF00190687",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","65","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1909","2019-11-13 11:33:13-03","USP","SPF","190688","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","02",NA,"Brasil",NA,NA,NA,"SPF00190688",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","66","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1910","2019-11-13 11:33:13-03","USP","SPF","190689","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","02",NA,"Brasil",NA,NA,NA,"SPF00190689",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","67","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1911","2019-11-13 11:33:13-03","USP","SPF","44814","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mendonça, RC","1984","05","30",NA,"Brasil",NA,NA,NA,"SPF00044814",NA,NA,"Mart.","Anônimo","340","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2019-11-13 11:33:13-03","USP","SPF","64188","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mamede, MCH","1987","11","19",NA,"Brasil",NA,NA,NA,"SPF00064188",NA,NA,"Mart.","Kawasaki, ML","10","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"44724","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1913","2019-11-13 11:33:11-03","USP","SPF","155036","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Monteiro, JRB","1984","01","27",NA,"Brasil",NA,NA,NA,"SPF00155036",NA,NA,"Mart.","Anônimo","28","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2019-11-13 11:33:11-03","USP","SPF","137699","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Salvador, JLG","1998","06","18",NA,"Brasil",NA,NA,NA,"SPF00137699",NA,NA,"Mart.","Salvador, JLG","05","Mato Grosso do Sul","Anaurilândia",NA,"-52.7178001403809","-22.1875",NA,NA,NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2019-11-13 11:33:11-03","USP","SPF","161823","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Assis, LCS","2002","09","14",NA,"Brasil",NA,NA,NA,"SPF00161823",NA,NA,"Mart.","Assis, LCS","550","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"7934","auto",NA,NA,"2004","01",NA,NA,NA,NA,NA
"1916","2019-11-13 11:33:13-03","USP","SPF","87621","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Martens, LA","1989","02","16",NA,"Brasil",NA,NA,NA,"SPF00087621",NA,NA,"Mart.","Pirani, JR","52","Minas Gerais","Brumadinho","Serra da Calçada","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,"26639","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1917","2019-11-13 11:33:13-03","USP","SPF","81790","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Grandi, TSM","1987","06","15",NA,"Brasil",NA,NA,NA,"SPF00081790",NA,NA,"Mart.","Pirani, JR","2491","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,"22051","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"1918","2019-11-13 11:33:11-03","USP","SPF","150286","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Tameirão Neto, E","2000","02","25",NA,"Brasil",NA,NA,NA,"SPF00150286",NA,NA,"Mart.","Tameirão Neto, E","3090","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","2019-11-13 11:33:13-03","USP","SPF","64191","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mello-Silva, R","1988","01","08",NA,"Brasil",NA,NA,NA,"SPF00064191",NA,NA,"Mart.","Pirani, JR","CFCR11734","Minas Gerais","Datas","Morro do Coco","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,NA,"23532","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA
"1920","2019-11-13 11:33:11-03","USP","SPF","188087","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Silva, ACB","1999","12","21",NA,"Brasil",NA,NA,NA,"SPF00188087",NA,NA,"Mart.","Silva, ACB","141","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2019-11-13 11:33:13-03","USP","SPF","81789","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Pedralli, G","1987","01","02",NA,"Brasil",NA,NA,NA,"SPF00081789",NA,NA,"Mart.","Barbosa, AR","14005","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA
"1922","2019-11-13 11:33:11-03","USP","SPF","175491","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT","2006","04","27",NA,"Brasil",NA,NA,NA,"SPF00175491",NA,NA,"Mart.","Ceccantini, GCT","2783","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2019-11-13 11:33:11-03","USP","SPF","175492","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT","2006","06","26",NA,"Brasil",NA,NA,NA,"SPF00175492",NA,NA,"Mart.","Ceccantini, GCT","2865","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2019-11-13 11:33:11-03","USP","SPF","181004","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Freire, GQ","2007","04","12",NA,"Brasil",NA,NA,NA,"SPF00181004",NA,NA,"Mart.","Ceccantini, GCT","272","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","2019-11-13 11:33:11-03","USP","SPF","181005","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Freire, GQ","2007","04","12",NA,"Brasil",NA,NA,NA,"SPF00181005",NA,NA,"Mart.","Ceccantini, GCT","275","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2019-11-13 11:33:11-03","USP","SPF","181006","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Freire, GQ","2007","04","12",NA,"Brasil",NA,NA,NA,"SPF00181006",NA,NA,"Mart.","Ceccantini, GCT","276","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2019-11-13 11:33:11-03","USP","SPF","181007","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Freire, GQ","2007","04","12",NA,"Brasil",NA,NA,NA,"SPF00181007",NA,NA,"Mart.","Ceccantini, GCT","277","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","2021-03-15 18:30:22-03","USP","SPF","211831","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Ceccantini, GCT; Brasil, B; Nakamura, C","2008","05","06",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt. Frutos verdes. Coleta para fitoquímica.","SPF00211831",NA,NA,"Mart.","Ceccantini, GCT","3236","Minas Gerais","Matozinhos","Ribeirão Jagoara. Fazenda Castelo da Jagoara.","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,"20503","auto",NA,NA,"2008","05","06",NA,NA,NA,NA
"1929","2019-11-13 11:33:11-03","USP","SPF","187752","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, VC","1995","03","09",NA,"Brasil",NA,NA,NA,"SPF00187752",NA,NA,"Mart.","Shimizu, GH","8033","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"13809","auto",NA,NA,"2008","03",NA,NA,NA,NA,NA
"1930","2019-11-13 11:33:13-03","USP","SPF","201392","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Colletta, GD","2009","05","06",NA,"Brasil",NA,NA,NA,"SPF00201392",NA,NA,"Mart.","Pirani, JR","17","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"13809","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA
"1931","2019-11-13 11:33:11-03","USP","SPF","130819","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, VC","1995","03","09",NA,"Brasil",NA,NA,NA,"SPF00130819",NA,NA,"Mart.","Barbosa, AR","8070","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA
"1932","2019-11-13 11:33:11-03","USP","SPF","114188","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Teixeira, MCB","1993","12","16",NA,"Brasil",NA,NA,NA,"SPF00114188",NA,NA,"Mart.","Teixeira","s.n.","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","2019-11-13 11:33:11-03","USP","SPF","184183","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mendes, S","2002","06","27",NA,"Brasil",NA,NA,NA,"SPF00184183",NA,NA,"Mart.","Anônimo","116","Minas Gerais","Perdizes","EPDA Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","2019-11-13 11:33:11-03","USP","SPF","190409","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Clemente, MS","2008","09","18",NA,"Brasil",NA,NA,NA,"SPF00190409",NA,NA,"Mart.","Shimizu, GH; Yamamoto, K","60","Minas Gerais","Perdões",NA,"-45.0914001464844","-21.090799331665",NA,NA,NA,NA,NA,"16729","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA
"1935","2019-11-13 11:33:13-03","USP","SPF","76690","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Marcondes-Ferreira, W","1990","03","14",NA,"Brasil",NA,NA,NA,"SPF00076690",NA,NA,"Mart.","Barbosa, AR","252","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA
"1936","2019-11-13 11:33:11-03","USP","SPF","130820","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Souza, VC","1996","01","10",NA,"Brasil",NA,NA,NA,"SPF00130820",NA,NA,"Mart.","Barbosa, AR","10008","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA
"1937","2019-11-13 11:33:11-03","USP","SPF","180900","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Pirani, JR","1983","05","28",NA,"Brasil",NA,NA,NA,"SPF00180900",NA,NA,"Mart.","Kawasaki, ML","722","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1938","2019-11-13 11:33:13-03","USP","SPF","43231","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Cordeiro, I","1982","03","23",NA,"Brasil",NA,NA,NA,"SPF00043231",NA,NA,"Mart.","Yamamoto, K","CFSC8157","Minas Gerais","Santana de Pirapama","Serra do Cipó","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,NA,"43251","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA
"1939","2019-11-13 11:33:13-03","USP","SPF","42423","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Mello-Silva, R","1986","05","03",NA,"Brasil",NA,NA,NA,"SPF00042423",NA,NA,"Mart.","Kawasaki, ML","CFSC9761","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1940","2019-11-13 11:33:13-03","USP","SPF","19976","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Furlan, A","1981","04","19",NA,"Brasil",NA,NA,NA,"SPF00019976",NA,NA,"Mart.","Yamamoto, K","CFSC7226","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA
