"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"367","2017-04-19 09:27:00-03","MO","MOBOT","100966380","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. Idárraga & D. Molina","Álvaro Idárraga-Piedrahita|Diego Alejandro Molina|et al.","Idárraga-Piedrahita 5633","2014","5","2","South America","Colombia","Antioquia","Santa Fé de Antioquia","Protected due to name conservation status","-75.83","6.61","617.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2018-01-25 15:02:00-02","MO","MOBOT","101025405","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Itaipú Binacional","Binacional 691","1980","4","13","South America","Paraguay","Alto Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"369","2018-11-02 21:56:00-03","MO","MOBOT","101079615","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","D.A. Neill (ECUAMZ)","David A. Neill","Neill 18659","2018","10","30","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Protected due to name conservation status","-78.66","-4.25","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"394","10",NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","1091140","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. Fuentes","Antony Jardim|Paul F. Foster|et al.","Jardim 3117","1996","7","17","South America","Bolivia","Santa Cruz","Velasco","Protected due to name conservation status","-61.15","-14.39","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","1193330","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","J.F. Morales (INB)","José Campos de la Cruz|M. López M.","Campos de la Cruz 2593","1996","4","5","South America","Peru","Cajamarca","San Ignacio","Protected due to name conservation status","-78.8","-5.17","600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","6",NA
"372","2016-08-31 15:37:00-03","MO","MOBOT","1194436","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","K. Potgieter (ILL)","Luciano Bernardi","Bernardi 20568","1980","4","13","South America","Paraguay","Amambay",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2013-02-13 05:33:00-02","MO","MOBOT","1196634","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. Fuentes","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3203","1994","4","10","South America","Bolivia","Santa Cruz","Velasco","Protected due to name conservation status","-60.78","-14.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","1504067","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. Gentry","Alwyn H. Gentry","Gentry 34804A","1981","11","17","South America","Colombia","Sucre",NA,"Protected due to name conservation status","-75.5","9.5","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2194",NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","1560507","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","L. Arroyo","Luzmila Arroyo P.|John Blake|Pablo Solíz|Carlos Vargas","Arroyo Padilla 1623","1999","7","14","South America","Bolivia","Santa Cruz","Velasco","Protected due to name conservation status","-60.75","-14.56","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2010-01-29 13:28:00-02","MO","MOBOT","2198548","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Miguel Lillo","Lillo 10562",NA,NA,NA,"South America","Argentina","Misiones",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2015-11-05 21:29:00-02","MO","MOBOT","2291481","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"L. Denis","Denis 3578",NA,NA,NA,"South America","Argentina","Misiones","Iguazú","Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2011-02-17 08:48:00-02","MO","MOBOT","2455104","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Per Dusén","Dusén 16781",NA,NA,NA,"South America","Brazil","Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2012-06-20 16:16:00-03","MO","MOBOT","2489526","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Ezcurra, C.","Guillermo Caballero M.","Caballero Marmori 691","1980","4","13","South America","Paraguay","Alto Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2011-02-18 15:56:00-02","MO","MOBOT","2795055","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","O. Haught","Haught 4007","1944","2","20","South America","Colombia","Magdalena",NA,"Protected due to name conservation status",NA,NA,"175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2015-12-06 21:22:00-02","MO","MOBOT","2795170","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","Roberto Jaramillo M.","Jaramillo Mejía 235","1943","11","1","South America","Colombia",NA,NA,"Protected due to name conservation status",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2011-02-07 10:59:00-02","MO","MOBOT","2795652","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","R. Romero","R. Romero Castañeda","Romero Castañeda 9705","1963","4","25","South America","Colombia","Bolívar",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2016-06-14 05:29:00-03","MO","MOBOT","2795704","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","Hermano Elias Brother Leon","Hermano Elias s.n.","1938",NA,NA,"South America","Colombia",NA,NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2012-01-05 06:07:00-02","MO","MOBOT","2795791","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","Heinz Ellenberg","Ellenberg 3631","1970","12","25","South America","Peru","Cajamarca",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-07-09 17:05:00-03","MO","MOBOT","2796078","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","Gert G. Hatschbach","Hatschbach 22595","1969","10","22","South America","Brazil","Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2009-10-25 08:46:00-02","MO","MOBOT","2796235","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"L.C. Stutz","Stutz de Ortega 2281","1985","2","1","South America","Paraguay",NA,NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-08-21 10:16:00-03","MO","MOBOT","2796540","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Elbert L. Little","Little 40121","1984","2","2","South America","Paraguay","Alto Paraguay",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2012-04-24 12:04:00-03","MO","MOBOT","2796774","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","Per Dusén","Dusén s.n.","1911","9","30","South America","Brazil","Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"389","2018-02-02 05:27:00-02","MO","MOBOT","2796814","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira","R. E. Woodson, Jr.","Woodson, Jr. 103","1927","12","7","South America","Brazil",NA,NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2011-04-26 21:48:00-03","MO","MOBOT","2875773","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Kurt Potgieter (ILL)","Ellsworth P. Killip|Armando Dugand|Roberto Jaramillo M.","Killip 38280","1944","5","7","South America","Colombia","Cundinamarca",NA,"Protected due to name conservation status",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2012-06-11 09:56:00-03","MO","MOBOT","2879050","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Kurt Potgieter (ILL)","J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","Simonis 140","1983","3","20","South America","Paraguay","Amambay",NA,"Protected due to name conservation status",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","296475","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49148","1985","1","4","South America","Brazil","São Paulo",NA,"Protected due to name conservation status","-47.13","-22.83","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-1","2",NA
"393","2018-11-02 21:58:00-03","MO","MOBOT","3023503","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","D.A. Neill (ECUAMZ)","David A. Neill","Neill 15221","2006","5","11","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Protected due to name conservation status","-78.66","-4.25","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"394","4",NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","3212594","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A.P. Duarte","GONCALVES","GONCALVES 105585","1958",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3214104","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"João Geraldo Kuhlmann","Kuhlmann 335","1930","9","9","South America","Brazil","Minas Gerais",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","3272414","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. J. M. Leeuwenberg","Gert G. Hatschbach","Hatschbach 51247","1987","4","25","South America","Brazil","Paraná",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2015-01-31 16:15:00-02","MO","MOBOT","3273859","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Kurt Potgieter I/","G.G. Bondar","Bondar 1021","1955","3","5","South America","Argentina",NA,NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","405376","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A.J.M. Leeuwenberg (WAG)","Camilo Díaz S.|et al.","Díaz Santibáñez 3558","1989","5","26","South America","Peru","Amazonas","Luya","Protected due to name conservation status","-78.36","-6.18","2450.00000000","2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","6",NA
"399","2017-10-05 10:46:00-03","MO","MOBOT","417807","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Al Gentry","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 57481","1987","5","7","South America","Colombia","Bolívar",NA,"Protected due to name conservation status","-75.17","9.97","200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-93","2",NA
"400","2016-07-08 10:03:00-03","MO","MOBOT","418272","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Al Gentry","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 55510","1986","8","23","South America","Colombia","Magdalena",NA,"Protected due to name conservation status","-74.03","11.33","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-118","7",NA
"401","2016-10-13 05:56:00-03","MO","MOBOT","418387","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","R. Quevedo","David A. Neill|R.C. Quevedo","Neill 9380","1990","8","16","South America","Bolivia","Santa Cruz",NA,"Protected due to name conservation status","-64.52","-16.58","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-6","1",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","419437","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","J.F. Morales (INB)","Orlando Marulanda|Julio C. Betancur B.","Marulanda 2078","1990","8","30","South America","Colombia","La Guajira","Fonseca","Protected due to name conservation status",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2011-06-15 10:46:00-03","MO","MOBOT","419446","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","J.F. Morales (INB)","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 3457","1987","4","25","South America","Colombia","Cesar",NA,"Protected due to name conservation status",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-10-05 10:45:00-03","MO","MOBOT","420027","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Al Gentry","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60572","1988","1","11","South America","Colombia","Bolívar",NA,"Protected due to name conservation status","-75.17","9.97","230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-15","2",NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","420197","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Al Gentry","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60648","1988","1","12","South America","Colombia","Bolívar",NA,"Protected due to name conservation status","-75.17","9.97","230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-19","3",NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","420441","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Al Gentry","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60751","1988","1","14","South America","Colombia","Cesar",NA,"Protected due to name conservation status","-73.15","10.37","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-27","2",NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","421380","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","J.F.Morales","Alwyn H. Gentry|M.G. Vieira|L. El-Dash","Gentry 59098","1987","9","6","South America","Brazil","Minas Gerais",NA,"Protected due to name conservation status","-46.25","-21.42","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-220","5",NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","421600","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","S. Fuentes (USZ)","Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","Gentry 61366","1988","2","7","South America","Peru","Amazonas",NA,"Protected due to name conservation status","-78.33","-5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-84","3",NA
"409","2017-06-21 15:58:00-03","MO","MOBOT","421910","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","J.F. Morales (INB)","Hermes Cuadros V.","Cuadros Villalobos 3095","1986","8","26","South America","Colombia","Bolívar","Carmen de Bolivar","Protected due to name conservation status","-74.95","9.72","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-23","4",NA
"410","2016-11-30 13:41:00-02","MO","MOBOT","423148","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","Kurt Potgieter (ILL)","Camilo Díaz S.","Díaz Santibáñez 2075","1986","10","7","South America","Peru","Cajamarca","Jaén","Protected due to name conservation status","-79.03","-6.13","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7","8",NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","423641","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","W. Marcondes-Ferreira (UEC)","William J. Hahn|et al.","Hahn 1212","1983","3","18","South America","Paraguay","Amambay",NA,"Protected due to name conservation status","-56.08","-22.67","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-17","9",NA
"412","2012-07-10 13:24:00-03","MO","MOBOT","424564","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 68126","1989","10","25","South America","Colombia","Sucre","Colosó","Protected due to name conservation status","-75.37","9.5","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"284","3",NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","424826","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59381","1987","9","25","South America","Paraguay","Canindeyú",NA,"Protected due to name conservation status","-55.53","-24.13","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-256","4",NA
"414","2016-07-05 10:59:00-03","MO","MOBOT","100916168","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","K. Potgieter (ILL)","G.G. Bondar","Bondar s.n.","1955","3","5","South America","Brazil","Bahia","Macaúbas","Protected due to name conservation status","-42.698600769043","-13.0193996429443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA,"1",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","420713","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.","A. Gentry","Alwyn H. Gentry|A. da Silva","Gentry 58704","1987","8","26","South America","Brazil","São Paulo",NA,"Protected due to name conservation status","-46.08","-22.87","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-181","3",NA
"416","2011-03-29 14:15:00-03","MO","MOBOT","1553478","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll. Arg.",NA,"José Campos de la Cruz","Campos de la Cruz 6094","1999","6","30","South America","Peru","Amazonas","Bagua","Protected due to name conservation status","-78.47","-6.17","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"417","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","22968","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","M.Arg.",NA,"Montilha, E.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Biriqui","fazenda Água Branca",NA,NA,NA,NA,NA,"Arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"418","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","10255","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","M.Arg.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore, ca. 10m, lactescente, flor creme, fruto. Interior da mata, beira do córrego Paulo Alegre. (Estação de coleta 1);",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"419","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","10262","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","M.Arg.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore, ca. 10m, lactescente, flor creme. Imterior da mata. (Estação de Coleta 1);",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"420","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","10257","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","M.Arg.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore, ca. 10m, lactescente, flor creme, fruto. Interior da mata, beira do córrego Paulo Alegre. (Estação de coleta 1);",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"421","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","21699","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","M.Arg.","L.R.M. Souza","E.M.Francisco",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Apucarana","colonia mineira","-51.4608001708984","-23.5508003234863",NA,NA,NA,"Arvore, 15 m, frutos imaturos verdes;",NA,NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
