"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"1772","2011-06-21 05:10:00-03","MO","MOBOT","1093598","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Ramiro Fonnegra G.|et al.","1994","9","14","South America","Colombia",NA,NA,NA,NA,"Fonnegra G. 5204",NA,NA,"(Rich.) Urb.","R. Liesner (MO)","Antioquia","Nariño","Carretera a Termales Espíritu Santo.","-75.05","5.56666","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2013-06-02 05:37:00-03","MO","MOBOT","256165","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Walter A. Palacios|Efraín Freire","1991","6","19","South America","Ecuador",NA,NA,NA,NA,"Palacios Cuenca 7457",NA,NA,"(Rich.) Urb.","R. Liesner (MO)","Los Ríos","Quevedo","Cerro Centinela. Montañas de Ila. 10 km al este de Patricia Pilar. Bosque muy húmedo Tropical. Bosque primario.","-79.8","-0.61666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-52","7",NA
"1774","2013-11-13 05:54:00-02","MO","MOBOT","259644","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Méndez|Milton Aulestia|José Pai","1993","4","20","South America","Ecuador",NA,NA,NA,NA,"Méndez 159",NA,NA,"(Rich.) Urb.","W. Palacios (QCNE)","Carchi","Tulcán","Reserva Etnica Awá. Parroquia El Chical. Centro San Marcos. Bosque muy húmedo Premontano. Bosque primario alterado, terreno plano inundable.","-78.23333","1.1","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2018-11-28 04:35:00-02","MO","MOBOT","3212400","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","L. W. Chatrou","2001","11","6","South America","Bolivia",NA,NA,NA,NA,"Chatrou 389",NA,NA,"(Rich.) Urb.","R.Liesner (MO)","Beni","Vaca Diez","45 km east of Riberalta. High forest on tierra firme.","-65.65","-10.9833333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1776","2008-05-27 22:02:00-03","MO","MOBOT","3125901","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","A.A. Oliveira","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Oliveira 448",NA,NA,"(Rich.) Urb.",NA,"Amazonas",NA,"Distrito Agropecuario, 90 km NNe de Manaus. Reserva 1501 (km 41) Projeto Dinamica Biologica de Fragmentos Florestais. Mata de terra firme, entre 50-125 m. de altura.","-59.72777","-2.40722","50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","2011-04-15 15:14:00-03","MO","MOBOT","3125071","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","P. Kukle","1989","11","23","South America","Brazil",NA,NA,NA,NA,"Kukle 89",NA,NA,"(Rich.) Urb.","M. Nee","Amazonas",NA,"Mun. deManaus, ca. 90 km. N. de Manaus, Distrito Agropecuario da Suframa, Rodovia Br 174, km 72, depois 6 km oeste da Br, Fazenda Dimona. Projeto Dinamica Biologica de Fragmentos florestais, Mata de terra firme sobre latosolo amrelo.","-60.08333","-2.31666","50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","2020-11-10 04:40:00-03","MO","MOBOT","3288672","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","H. C. de Lima","1986","11","11","South America","Brazil",NA,NA,NA,NA,"Lima 2711",NA,NA,"(Rich.) Urb.","M. Nee","Amazonas",NA,"Mun. Tefé, Lago de Tefé, proximo a Vila Nogueira. Mata de terra firme.","-64.66666","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2008-05-27 22:02:00-03","MO","MOBOT","3288557","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Douglas C. Daly","1986","11","9","South America","Brazil",NA,NA,NA,NA,"Daly 4289",NA,NA,"(Rich.) Urb.","K. Vincent","Amazonas",NA,"Mun Tefé, Vila Nogueira, across Lago Tefé from Tefé town. Recently cleared road north toward Alvarães. Terra firme forest on level terrain.","-64.8","-2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2008-05-27 22:02:00-03","MO","MOBOT","3126107","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Carvalho","1993",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Carvalho 4245",NA,NA,"(Rich.) Urb.","R. Liesner","Bahia",NA,"Municipio de Una, Reserva Biologica do Mico-leao ( IBAMA). Entrada no km 46 da Rod, BA-001 Ilheus/Una. Reglao da Mata Higrofila Sul balana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","2014-09-17 05:30:00-03","MO","MOBOT","3124825","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Sérgio C. de Sant'Ana","1993",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Sant'Ana 355",NA,NA,"(Rich.) Urb.","J. Kallunki","Bahia",NA,"Municipio de Una, Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilheus/Una. Reglao da Mata Higrofila Sul balana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","2014-01-01 13:12:00-02","MO","MOBOT","3126586","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Edith L. Taylor|M.G.A. Lobo|Nelson A. Rosa|J.B.F. da Silva|Carlos S. Rosário","1983","4","3","South America","Brazil",NA,NA,NA,NA,"Taylor 1120",NA,NA,"(Rich.) Urb.","Ronald Liesner","Maranhão",NA,"Municipio Sta. Luzia; Fazenda AGRIPEC (Varig Airlines) , 7 km W of Butiticupu on Br222; 1 1km. along road fromentrance to Rio Pindare where Carajas railroad runs parallel to river; collection smade for 3 km. along foot path following N river bank of Mutum. Terra fiem forest; sandy soil; wet along bank, dry upslope; gentle undulations, a few steep slopes.","-46.4","-4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2008-05-27 22:02:00-03","MO","MOBOT","3125251","PreservedSpecimen","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","M.G. Vieira","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Vieira 730",NA,NA,"(Rich.) Urb.","H. Sleumer","Rondônia",NA,"A 48 km de Vilhena.","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","2008-05-27 22:02:00-03","MO","MOBOT","3367156","PreservedSpecimen","Plantae","Salicaceae","Casearia","bangii","Casearia bangii","Saúl Altamirano","2003","9","14","South America","Bolivia",NA,NA,NA,NA,"Altamirano Azurduy 1613",NA,NA,"Rusby",NA,"Cochabamba","Chapare","Los Guacharos. Ladera de exposicion sud-oeste con pendiente entre 25-47 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46333","-17.07916","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2015-05-20 10:34:52-03","UFERSA","MOSS","11994","S","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","Roth, Pe. L.","1956","12","13","América do Sul","Brasil",NA,NA,"Arbusto; coletado no cerrado; flor creme.",NA,"s.n.",NA,NA,"(Rich.) Urb.","Torres, R.B.","Minas Gerais","Belo Horizonte","Lagoa Santa, BR 3 Km 33.","-43.9378","-19.9208",NA,NA,NA,"17082","auto",NA,NA,NA,"1991","03","08",NA,NA,NA,NA,NA,NA
"1786","2015-05-20 10:34:52-03","UFERSA","MOSS","5377","S","Plantae","Flacourtiaceae","Casearia","brasiliensis","Casearia brasiliensis","Lima, J.J. de","1994","11","26","América do Sul","Brasil",NA,NA,NA,NA,"6",NA,NA,"Eichl.",NA,"Ceará","Crato",NA,"-39.4094","-7.23417",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2020-08-31 09:04:40-03","INPA","INPA","76431","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Pinto, P","1969","02","13","Southern America","Colômbia",NA,NA,NA,"INPA0076431","819","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Meta","Remolino","10 km adelante de Remolino.",NA,NA,NA,NA,"INPA0076431 INPA0076431_e INPA0076431_e1",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"1788","2020-08-31 09:04:40-03","INPA","INPA","87995","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Hatschbach, GG","1978","01","24","Southern America","Brasil",NA,NA,NA,"INPA0087995","40871","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Minas Gerais","Diamantina","Senador Mourao.","-43.6002998352051","-18.2493991851807",NA,NA,"INPA0087995 INPA0087995_e","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2020-08-31 09:04:40-03","INPA","INPA","414","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Rodrigues, WA","1954","12","21","Southern America","Brasil",NA,NA,NA,"INPA0000414","INPA414","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,"INPA0000414 INPA0000414_e","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","2021-01-10 20:46:10-03","INPA","INPA","162183","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Mota, CDA da","1991","03","26","Southern America","Brasil",NA,NA,NA,"INPA0162183","91-67","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Sub base do aeroporto de Porto Velho, Reserva Ducke, próximo ao viveiro","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0162183 INPA0162183_e","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2020-08-31 09:04:40-03","INPA","INPA","282873","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Mansano, VF","2011","11","24","Southern America","Brasil",NA,NA,NA,"INPA0282873","884","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Marquete, R","Pará","Óbidos","Estrada para a ponta da pedra.","-55.5181007385254","-1.91750001907349",NA,NA,NA,"479825","auto",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA
"1792","2020-08-31 09:04:40-03","INPA","INPA","221934","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Marquete, R","2003","07","02","Southern America","Brasil",NA,NA,NA,"INPA0221934","3453","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Rio de Janeiro","Entorno do Jardim Botânico do Rio de Janeiro, descendo a caixa d'água. Textura do solo: arenoárgiloso com pouca serrapilheira. Relevo: íngreme. Vegetação: Floresta Ombrófila Densa Montana Alterada.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0221934 INPA0221934_e","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2020-08-31 09:04:40-03","INPA","INPA","230454","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Vilela, ML","1994","11","14","Southern America","Brasil",NA,NA,NA,"INPA0230454","31","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Encosta-area da parcela 8C.","-42.3917007446289","-22.6508007049561",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2020-08-31 09:04:38-03","INPA","INPA","117242","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Daly, DC","1981","12","06","Southern America","Brasil",NA,NA,NA,"INPA0117242","1762","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Pará","Serra dos Carajás","Serra dos Carajas, 20-25 km NW of Serra Norte mining camp.","-50.433333","-5.916667",NA,NA,"INPA0117242 INPA0117242_1 INPA0117242_e INPA0117242_e1",NA,NA,NA,"-50.433333","-5.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2020-08-31 09:04:38-03","INPA","INPA","118317","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Daly, DC","1981","11","27","Southern America","Brasil",NA,NA,NA,"INPA0118317","1592","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Pará","Itupiranga","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itupiranga.","-49.35","-4.016667",NA,NA,"INPA0118317 INPA0118317_e INPA0118317_e1",NA,NA,NA,"-49.35","-4.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","2020-08-31 09:04:40-03","INPA","INPA","181415","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Mori, SA","1990","07","12","Southern America","Brasil",NA,NA,NA,"INPA0181415","21367","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserve 1501 (Km 41) of the smithsonian/INPA Biological Dynamics of Forest Fragments Project.","-59.833333","-2.516667",NA,NA,NA,NA,NA,NA,"-59.833333","-2.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","2020-08-31 09:04:39-03","INPA","INPA","173270","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Nee, MH","1992","01","28","Southern America","Brasil",NA,NA,NA,"INPA0173270","42353","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Nee, MH","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuario da SUFRAMA, Rodovia BR 174, km 64, depois leste na ZF3, Fazenda Esteio.","-59.866667","-2.4",NA,NA,"INPA0173270 INPA0173270_e",NA,NA,NA,"-59.866667","-2.4","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1798","2020-08-31 09:04:40-03","INPA","INPA","95658","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Ferreira, CAC","1980","07","18","Southern America","Brasil",NA,NA,NA,"INPA0095658","1626","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Pará","Oriximiná","Rio Trombetas, Rio Trombetas, margem esquerda, lago Erepecu, ao Norte do lago.","-57.1923","-1.490964",NA,NA,"INPA0095658 INPA0095658_e INPA0095658_e1",NA,NA,NA,"-57.1923","-1.490964","1981",NA,NA,NA,NA,NA,NA,NA,NA
"1799","2021-01-10 20:46:10-03","INPA","INPA","62704","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Falcão Junior, MJ de A.","1976","11","26","Southern America","Brasil",NA,NA,NA,"INPA0062704","162","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Nee, MH","Amazonas","Presidente Figueiredo","BR 174, km 220, Estrada Manaus-Caracarai, BR-174, km 220.","-60.997336","-1.333333",NA,NA,"INPA0062704 INPA0062704_e",NA,NA,NA,"-60.997336","-1.333333","1955",NA,NA,NA,NA,NA,NA,NA,NA
"1800","2021-01-10 20:46:10-03","INPA","INPA","101569","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Martinelli, G","1980","06","10","Southern America","Brasil",NA,NA,NA,"INPA0101569","6959","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Nee, MH","Pará","Oriximinã","BR 163, Pont do Rio Cumina-Miri, Estrada BR-163, proximo ao Pont do Rio Cumina-Mirim; 48 km de Ooriximina","-56.966667","-1.416667","70","70","INPA0101569 INPA0101569_e INPA0101569_e1",NA,NA,NA,"-56.966667","-1.416667","1995",NA,NA,NA,NA,NA,NA,NA,NA
"1801","2021-01-10 20:46:10-03","INPA","INPA","101633","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Martinelli, G","1980","06","18","Southern America","Brasil",NA,NA,NA,"INPA0101633","7034","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Davidson, C","Pará","Oriximinã","Rio Trombetas, Cachoeira Porteira, Rio Trombetas, Cachoeira Porteira, proximo a foz do Rio Mapuera.","-57.087875","-1.143889","70","70","INPA0101633 INPA0101633_e INPA0101633_e1",NA,NA,NA,"-57.087875","-1.143889","1982",NA,NA,NA,NA,NA,NA,NA,NA
"1802","2021-01-10 20:46:10-03","INPA","INPA","101877","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Martinelli, G","1980","07","11","Southern America","Brasil",NA,NA,NA,"INPA0101877","7361","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Davidson, C","Pará","Oriximinã","Reserva Biologica de Trombetas, Rio Trombetas, Lago Erepecu.","-56.966667","-1.416667","60","60","INPA0101877 INPA0101877_e INPA0101877_e1",NA,NA,NA,"-56.966667","-1.416667","1981",NA,NA,NA,NA,NA,NA,NA,NA
"1803","2020-08-31 09:04:38-03","INPA","INPA","105553","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Janssen, AS","1980","06","04","Southern America","Brasil",NA,NA,NA,"INPA0105553","444","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Marquete, R","Amazonas","Humaitá","Humaitá, Fazenda Arlindo, 2 km ao Leste da BR-319, km 672.","-63.166667","-7.516667",NA,NA,"INPA0105553 INPA0105553_e INPA0105553_nd",NA,NA,NA,"-63.166667","-7.516667","2012","01",NA,NA,NA,NA,NA,NA,NA
"1804","2021-01-10 20:46:10-03","INPA","INPA","105731","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Guarim Neto, G","1981","12","06","Southern America","Brasil",NA,NA,NA,"INPA0105731","523","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Coêlho, LF; Silva, MF da","Mato Grosso",NA,"Estação Ecológica de Iquê-Juruena, Estaçao Ecologica de Ique-Juruena.","-57.4","-16.8",NA,NA,"INPA0105731 INPA0105731_e INPA0105731_e1",NA,NA,NA,"-57.4","-16.8","1982","11",NA,NA,NA,NA,NA,NA,NA
"1805","2020-08-31 09:04:38-03","INPA","INPA","106545","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Amaral, IL do","1982","10","21","Southern America","Brasil",NA,NA,NA,"INPA0106545","164","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Nee, MH","Amazonas","Tefé","Estrada do aeroporto, Estrada do Aeroporto","-64.7114","-3.3544",NA,NA,"INPA0106545 INPA0106545_e",NA,NA,NA,"-64.7114","-3.3544","1995",NA,NA,NA,NA,NA,NA,NA,NA
"1806","2020-08-31 09:04:38-03","INPA","INPA","107055","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Amaral, IL do","1982","11","29","Southern America","Brasil",NA,NA,NA,"INPA0107055","670","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Amazonas","Alvarães","Rio Solimoes, margem direita, lago de Alvaraes.","-64.833333","-3.216667",NA,NA,"INPA0107055 INPA0107055_e INPA0107055_e1",NA,NA,NA,"-64.833333","-3.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2020-08-31 09:04:38-03","INPA","INPA","107256","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Ferreira, CAC","1982","10","14","Southern America","Brasil",NA,NA,NA,"INPA0107256","3242","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Amazonas","Tefé","Lago de Tefé, próximo a Vila Nogueira, Rio Solimões, lago Tefé, próximo a Vila Nogueira","-64.983333","-3.466667",NA,NA,"INPA0107256 INPA0107256_e",NA,NA,NA,"-64.983333","-3.466667","1984",NA,NA,NA,NA,NA,NA,NA,NA
"1808","2020-08-31 09:04:38-03","INPA","INPA","109190","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Lowrie, SR","1980","09","16","Southern America","Brasil",NA,NA,NA,"INPA0109190","20","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Coêlho, LF","Amazonas",NA,"BR 319, km 180 Manaus-Humaitá, Km 180 on Manaus-Humaita road. In disturbed forest.","-61.150653","-4.861408",NA,NA,"INPA0109190 INPA0109190_e INPA0109190_e1",NA,NA,NA,"-61.150653","-4.861408","1990","03",NA,NA,NA,NA,NA,NA,NA
"1809","2020-08-31 09:04:38-03","INPA","INPA","109770","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Lowrie, SR","1980","10","24","Southern America","Brasil",NA,NA,NA,"INPA0109770","630","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Kallunki, JA","Acre","Rio Branco","BR 317, km 11, Road Rio Branco to Xapuri, km 11.","-67.777158","-10.053744",NA,NA,"INPA0109770 INPA0109770_1 INPA0109770_1e INPA0109770_e INPA0109770_e1",NA,NA,NA,"-67.777158","-10.053744","1984",NA,NA,NA,NA,NA,NA,NA,NA
"1810","2020-08-31 09:04:38-03","INPA","INPA","110251","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Nelson, BW","1980","11","03","Southern America","Brasil",NA,NA,NA,"INPA0110251","837","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.",NA,"Acre","Brasiléia","Vizinhança de Brasiléia., Vizinhança de Brasileia","-68.75","-11",NA,NA,NA,NA,NA,NA,"-68.75","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","2020-08-31 09:04:38-03","INPA","INPA","112772","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Amaral, IL do","1983","05","21","Southern America","Brasil",NA,NA,NA,"INPA0112772","1381","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Rosário, CS","Pará","Santarém","Estrada do Aeroporto","-54.75","-2.416667",NA,NA,"INPA0112772 INPA0112772_e INPA0112772_e1",NA,NA,NA,"-54.75","-2.416667","2002","01",NA,NA,NA,NA,NA,NA,NA
"1812","2021-01-10 20:46:10-03","INPA","INPA","112983","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Marcano-Berti, L","1977","11","19","Southern America","Venezuela",NA,NA,NA,"INPA0112983","9-11-77","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Mérida",NA,"Los Giros - El Vigia",NA,NA,"1580","1580","INPA0112983 INPA0112983_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2020-08-31 09:04:38-03","INPA","INPA","113015","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Salcedo, PJ","1979","05","29","Southern America","Venezuela",NA,NA,NA,"INPA0113015","185","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Sleumer, HO","Mérida","Los Potreritos","Betijoque Estado Trujillo.",NA,NA,NA,NA,"INPA0113015 INPA0113015_e",NA,NA,NA,NA,NA,"1983","02",NA,NA,NA,NA,NA,NA,NA
"1814","2020-08-31 09:04:38-03","INPA","INPA","117601","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Davidson, C","1980","06","18","Southern America","Brasil",NA,NA,NA,"INPA0117601","10352","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Davidson, C","Pará","Oriximinã","Cachoeira Porteira, Cachoeira Porteira. Weedy field toward the boat landing, south of the settlement.","-57.068828","-1.160467",NA,NA,"INPA0117601 INPA0117601_e",NA,NA,NA,"-57.068828","-1.160467","1981","05",NA,NA,NA,NA,NA,NA,NA
"1815","2021-01-10 20:46:10-03","INPA","INPA","118084","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Steward, WC","1978","01","21","Southern America","Brasil",NA,NA,NA,"INPA0118084","450","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Coêlho, LF","Amazonas",NA,"Near Serra Jacamin",NA,NA,NA,NA,"INPA0118084 INPA0118084_e INPA0118084_e1",NA,NA,NA,NA,NA,"1990","03","11",NA,NA,NA,NA,NA,NA
"1816","2020-08-31 09:04:39-03","INPA","INPA","131852","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Carreira, LMM","1983","02","01","Southern America","Brasil",NA,NA,NA,"INPA0131852","470","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Carreira, LMM","Rondônia","Porto Velho","Guajará-Mirim-Abunã, km 45-60, Estrada Guajara-Mirim-Abuna, trecho compreendido entre os km 45-60, linha 4 A do INCRA.","-64.054957","-8.885557",NA,NA,"INPA0131852 INPA0131852_e",NA,NA,NA,"-64.054957","-8.885557","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1817","2020-08-31 09:04:39-03","INPA","INPA","144432","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Cordeiro, I dos R.","1985","07","27","Southern America","Brasil",NA,NA,NA,"INPA0144432","267","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Nee, MH","Amazonas","Barcelos","Margem esquerda do Rio Aracá. Bacuquara., Margem esqueda do Rio Aracá. Localidade Bacuquara.","-63",NA,NA,NA,"INPA0144432 INPA0144432_e INPA0144432_e1",NA,NA,NA,"-63",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"1818","2020-08-31 09:04:39-03","INPA","INPA","134957","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Silva, MG da","1979","01","03","Southern America","Brasil",NA,NA,NA,"INPA0134957","4108","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Silva, MG da","Rondônia","Vilhena","BR 364, km 5 Vilhena Porto Velho, Km 5 da rodovia Vilhena-Porto Velho.","-60.1458","-12.7406",NA,NA,"INPA0134957 INPA0134957_e",NA,NA,NA,"-60.1458","-12.7406",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2020-08-31 09:04:39-03","INPA","INPA","136266","S","Plantae","Salicaceae","Casearia","arborea","Casearia arborea","Rosa, NA","1982","04","07","Southern America","Brasil",NA,NA,NA,"INPA0136266","4160","Dicotyledon Com-Clade","Malpighiales","(Rich.) Urb.","Rosa, NA","Amapá",NA,"Rio Amaparí, Quadricula SB-22-VC- Ponto 44","-52.916667","0.916667",NA,NA,"INPA0136266 INPA0136266_e",NA,NA,NA,"-52.916667","0.916667","1982","10",NA,NA,NA,NA,NA,NA,NA
