"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"264","2020-06-15 15:30:49-03","UNESP-RC","HRCB","56518","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, P.","Moraes, P.L.R. de","3449","2011","11","27",NA,"Brasil","São Paulo","Batatais",NA,"-47.736083","-20.871194",NA,"Árvore 10 m, flores creme, frutos imaturos.",NA,NA,"732","732",NA,"47º44'09.9W","20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA
"265","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60850","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","671","2001","11","03",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.","-47.060001373291","-22.8999996185303",NA,"Árvore com + ou - 6m, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900","auto",NA,NA
"266","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60847","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","833","2002","11","07",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.","-47.060001373291","-22.8999996185303",NA,"Árvore de 7 a 8m de alt; flores esverdeadas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"2013","08","22",NA,NA,"23900","auto",NA,NA
"267","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60848","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","82","1999","12","06",NA,"Brasil","São Paulo","Campinas","Nec, Qdra. Terra Roxa encaroçada, Linha 8 Pl. 24","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 5-6m alt, frutos verdes, quando maduros são pretos.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900","auto",NA,NA
"268","2020-06-15 15:30:49-03","UNESP-RC","HRCB","16385","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Schiavini, I.","Schiavini, I.","199","1989","06","05",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Material vegetativo.",NA,NA,NA,NA,NA,NA,NA,"1989","06","05",NA,NA,"58223","auto",NA,NA
"269","2020-06-15 15:30:49-03","UNESP-RC","HRCB","56481","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, P.","Moraes, P.L.R. de","3412","2011","11","27",NA,"Brasil","São Paulo","Batatais","Chapadão","-47.360694","-20.885444",NA,"Árvore 15 m, cremes.",NA,NA,"796","796",NA,"47º21'38.5W","20º53'07,6S","2011","11","27",NA,NA,NA,NA,NA,NA
"270","2020-06-15 15:30:49-03","UNESP-RC","HRCB","56489","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, P.","Moraes, P.L.R. de","3420","2011","11","27",NA,"Brasil","São Paulo","Batatais",NA,"-47.736083","-20.871194",NA,"Árvore 18 m, flores cremes, frutos esverdeados.",NA,NA,"732","732",NA,"47º44'09.9W","20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA
"271","2020-06-15 15:30:49-03","UNESP-RC","HRCB","56513","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, P.","Moraes, P.L.R. de","3444","2011","11","27",NA,"Brasil","São Paulo","Batatais",NA,"-47.736083","-20.871194",NA,"Árvore 10 m, flores reme, frutos imaturos.",NA,NA,"732","732",NA,"47º44'09.9W","20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA
"272","2020-06-15 15:30:49-03","UNESP-RC","HRCB","56518","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Moraes, P.","Moraes, P.L.R. de","3449","2011","11","27",NA,"Brasil","São Paulo","Batatais",NA,"-47.736083","-20.871194",NA,"Árvore 10 m, flores creme, frutos imaturos.",NA,NA,"732","732",NA,"47º44'09.9W","20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA
"273","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60850","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","671","2001","11","03",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.","-47.060001373291","-22.8999996185303",NA,"Árvore com + ou - 6m, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900","auto",NA,NA
"274","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60847","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","833","2002","11","07",NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.","-47.060001373291","-22.8999996185303",NA,"Árvore de 7 a 8m de alt; flores esverdeadas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"2013","08","22",NA,NA,"23900","auto",NA,NA
"275","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60848","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Moraes, P.","Bertoni, J.E.A.","82","1999","12","06",NA,"Brasil","São Paulo","Campinas","Nec, Qdra. Terra Roxa encaroçada, Linha 8 Pl. 24","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 5-6m alt, frutos verdes, quando maduros são pretos.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900","auto",NA,NA
"276","2020-06-15 15:30:49-03","UNESP-RC","HRCB","16385","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Schiavini, I.","Schiavini, I.","199","1989","06","05",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Material vegetativo.",NA,NA,NA,NA,NA,NA,NA,"1989","06","05",NA,NA,"58223","auto",NA,NA
"277","2018-12-21 09:08:47-02","UFLA","ESAL","28337","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Domingos, DQ","Guilherme, FAG, Berna; Carneiro, Ses;","1135",NA,NA,NA,NA,"Brasil","Goiás",NA,"UHEs salto do Rio Verdinho - Caçu e São Simão",NA,NA,NA,"árvore; 4m; ; imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA
"278","2017-11-24 14:11:06-02","UFLA","ESAL","24204","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Domingos, DQ","Penha, AS; et al.","79","2004","10","26",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Faz. Pouso Frio","-52.862778","-18.666944",NA,"Doação CGMS; Árvore.; Mata ciliar",NA,NA,NA,NA,NA,"-52.862778","-18.666944","2016","08",NA,NA,NA,NA,NA,NA,NA
"279","2017-11-24 14:11:06-02","UFLA","ESAL","24202","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Alves, FM","Bueno, ML","598","2008","07","21",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA da Guariroba","-54.6464004516602","-20.4428005218506",NA,"Doação CGMS; Árvore 8m; Botão floral verde.; Mata de galeria não inundável.",NA,NA,NA,NA,NA,NA,NA,"2009","01","05",NA,NA,"161190","auto",NA,NA
"280","2018-12-21 09:08:47-02","UFLA","ESAL","28337","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Domingos, DQ","Guilherme, FAG, Berna; Carneiro, Ses;","1135",NA,NA,NA,NA,"Brasil","Goiás",NA,"UHEs salto do Rio Verdinho - Caçu e São Simão",NA,NA,NA,"árvore; 4m; ; imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA
"281","2017-11-24 14:11:06-02","UFLA","ESAL","24204","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Domingos, DQ","Penha, AS; et al.","79","2004","10","26",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Faz. Pouso Frio","-52.862778","-18.666944",NA,"Doação CGMS; Árvore.; Mata ciliar",NA,NA,NA,NA,NA,"-52.862778","-18.666944","2016","08",NA,NA,NA,NA,NA,NA,NA
"282","2017-11-24 14:11:06-02","UFLA","ESAL","24202","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","Alves, FM","Bueno, ML","598","2008","07","21",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA da Guariroba","-54.6464004516602","-20.4428005218506",NA,"Doação CGMS; Árvore 8m; Botão floral verde.; Mata de galeria não inundável.",NA,NA,NA,NA,NA,NA,NA,"2009","01","05",NA,NA,"161190","auto",NA,NA
"283","2019-12-19 11:19:18-03","UFG","UFG","28392","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Silva, S.S.","Rizzo, J.A.; et al.","13172","2005","05","01",NA,"Brasil","Goiás","Catalão","Copebrás; floresta de galeria.","-42.5249","-18.0905",NA,"Árvore de 6m de altura, com frutos.","UFG0028392",NA,NA,NA,NA,"-42.5249","-18.0905","2005","05","12",NA,NA,NA,NA,NA,NA
"284","2019-12-19 11:19:18-03","UFG","UFG","28826","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Walter, B.M.T.","Guarino, E.S.G.; Pereira, J.B. & Souza, S.P.","431","2000","09","18",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira, mata de galeria do córrego Riacho Fundo. Mata de galeria inundável. Solo argiloso com muita serrapilheira.","-48","-15.866667",NA,"Árvore de 5m de altura. Planta nº 1746, parcela 24 da fitossociologia do riacho Fundo (atrás da churrasqueira).","UFG0028826",NA,"1100","1100",NA,"-48","-15.866667","2001","01",NA,NA,NA,NA,NA,NA,NA
"285","2019-12-19 11:19:18-03","UFG","UFG","28226","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Silva, S.S.","Rizzo, J.A.; et al.","13022","2005","02","26",NA,"Brasil","Goiás","Catalão","Copebrás; floresta de galeria; às margens do córrego Taquara II.","-47.5249","-18.0905",NA,"Árvore de 7m de altura; fruto verde.","UFG0028226",NA,NA,NA,NA,"-47.5249","-18.0905","2005","04","27",NA,NA,NA,NA,NA,NA
"286","2019-12-19 11:19:18-03","UFG","UFG","705","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Morais, P.L.R.; Oliveira, F.M.B.","Rizzo, J.A.; Barbosa, A.","1856","1968","08","04",NA,"Brasil","Goiás","Goiânia","Junto ao morro Santo Antônio; cerrado com uma vereda.","-49.2538986206055","-16.6786003112793",NA,"Arbusto.","UFG0000705",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"25250","auto",NA,NA
"287","2019-12-19 11:19:18-03","UFG","UFG","28392","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Silva, S.S.","Rizzo, J.A.; et al.","13172","2005","05","01",NA,"Brasil","Goiás","Catalão","Copebrás; floresta de galeria.","-42.5249","-18.0905",NA,"Árvore de 6m de altura, com frutos.","UFG0028392",NA,NA,NA,NA,"-42.5249","-18.0905","2005","05","12",NA,NA,NA,NA,NA,NA
"288","2019-12-19 11:19:18-03","UFG","UFG","28826","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Walter, B.M.T.","Guarino, E.S.G.; Pereira, J.B. & Souza, S.P.","431","2000","09","18",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira, mata de galeria do córrego Riacho Fundo. Mata de galeria inundável. Solo argiloso com muita serrapilheira.","-48","-15.866667",NA,"Árvore de 5m de altura. Planta nº 1746, parcela 24 da fitossociologia do riacho Fundo (atrás da churrasqueira).","UFG0028826",NA,"1100","1100",NA,"-48","-15.866667","2001","01",NA,NA,NA,NA,NA,NA,NA
"289","2019-12-19 11:19:18-03","UFG","UFG","28226","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Silva, S.S.","Rizzo, J.A.; et al.","13022","2005","02","26",NA,"Brasil","Goiás","Catalão","Copebrás; floresta de galeria; às margens do córrego Taquara II.","-47.5249","-18.0905",NA,"Árvore de 7m de altura; fruto verde.","UFG0028226",NA,NA,NA,NA,"-47.5249","-18.0905","2005","04","27",NA,NA,NA,NA,NA,NA
"290","2019-12-19 11:19:18-03","UFG","UFG","705","S","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo","Morais, P.L.R.; Oliveira, F.M.B.","Rizzo, J.A.; Barbosa, A.","1856","1968","08","04",NA,"Brasil","Goiás","Goiânia","Junto ao morro Santo Antônio; cerrado com uma vereda.","-49.2538986206055","-16.6786003112793",NA,"Arbusto.","UFG0000705",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"25250","auto",NA,NA
"291","2020-09-12 05:00:02-03","US","US","2984278","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","5486","1980","9","24","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu, beira de córrego",NA,NA,NA,NA,"US01322365","US01322365_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"292","2020-09-12 05:00:02-03","US","US","2833107","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"H. S. Irwin & T. R. Soderstrom","5969","1964","9","4","South America - Neotropics","Brazil","Brasília",NA,"23km S.W. de Brasília on road to Anápolis",NA,NA,NA,NA,"US01322371","US01322371_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","2984277","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","17804","1980","5","14","South America - Neotropics","Brazil","Caldas Novas",NA,"Termas do Rio Quente, solo pedregoso à margem do rio Quente",NA,NA,NA,NA,"US01322366","US01322366_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","3380771","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","18526","1982","9","4","South America - Neotropics","Brazil","Caldas Novas",NA,"Aguas do Rio Quente",NA,NA,NA,NA,"US01322363","US01322363_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","272950","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"A. Regnell","II/24142","1848","12","18","South America - Neotropics","Brazil","Uberaba",NA,NA,NA,NA,NA,NA,"US01322372","US01322372_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","2964304","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer & G. Eiten","14990","1975","9","15","South America - Neotropics","Brazil","Paraopeba",NA,"City of Paraopeba. Estação Florestal","-44.4","-19.28",NA,NA,"US01322369","US01322369_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","2822103","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer & G. Eiten","14079","1974","12","18","South America - Neotropics","Brazil","Caldas Novas",NA,"At headwaters of the creek, Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome) 13km due WSW of city of Caldas Novas","-48.75","-17.8",NA,NA,"US01322370","US01322370_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","2931320","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","16942","1978","3","14","South America - Neotropics","Brazil","Brasília",NA,"Caminho para a Reserva Ecológica do Roncador.",NA,NA,NA,NA,"US01322368","US01322368_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","2952325","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","17662","1980","1","20","South America - Neotropics","Brazil","Brasília",NA,"UNB, Fazenda Água Limpa",NA,NA,NA,NA,"US01322367","US01322367_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","2964928","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","18378","1982","4","20","South America - Neotropics","Brazil","Luziânia",NA,"15 km ao sul da cidade.",NA,NA,NA,NA,"US01322364","US01322364_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","2984278","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas","5486","1980","9","24","South America - Neotropics","Brazil","Brasília",NA,"Bacia do Rio São Bartolomeu, beira de córrego",NA,NA,NA,NA,"US01322365","US01322365_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","2833107","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"H. S. Irwin & T. R. Soderstrom","5969","1964","9","4","South America - Neotropics","Brazil","Brasília",NA,"23km S.W. de Brasília on road to Anápolis",NA,NA,NA,NA,"US01322371","US01322371_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","2984277","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","17804","1980","5","14","South America - Neotropics","Brazil","Caldas Novas",NA,"Termas do Rio Quente, solo pedregoso à margem do rio Quente",NA,NA,NA,NA,"US01322366","US01322366_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","3380771","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","18526","1982","9","4","South America - Neotropics","Brazil","Caldas Novas",NA,"Aguas do Rio Quente",NA,NA,NA,NA,"US01322363","US01322363_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","272950","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"A. Regnell","II/24142","1848","12","18","South America - Neotropics","Brazil","Uberaba",NA,NA,NA,NA,NA,NA,"US01322372","US01322372_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","2964304","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer & G. Eiten","14990","1975","9","15","South America - Neotropics","Brazil","Paraopeba",NA,"City of Paraopeba. Estação Florestal","-44.4","-19.28",NA,NA,"US01322369","US01322369_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","2822103","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer & G. Eiten","14079","1974","12","18","South America - Neotropics","Brazil","Caldas Novas",NA,"At headwaters of the creek, Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome) 13km due WSW of city of Caldas Novas","-48.75","-17.8",NA,NA,"US01322370","US01322370_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","2931320","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","16942","1978","3","14","South America - Neotropics","Brazil","Brasília",NA,"Caminho para a Reserva Ecológica do Roncador.",NA,NA,NA,NA,"US01322368","US01322368_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"309","2020-09-12 05:00:02-03","US","US","2952325","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","17662","1980","1","20","South America - Neotropics","Brazil","Brasília",NA,"UNB, Fazenda Água Limpa",NA,NA,NA,NA,"US01322367","US01322367_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","2964928","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil",NA,"E. P. Heringer","18378","1982","4","20","South America - Neotropics","Brazil","Luziânia",NA,"15 km ao sul da cidade.",NA,NA,NA,NA,"US01322364","US01322364_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"311","2020-09-02 16:30:17-03","Cenargen","CEN","97524","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","aff. heringeri","Aniba aff. heringeri","Vattimo-Gil","B. M. T. Walter","Anderson Cássio Sevilha","5356","2015","10","18",NA,"Brasil","MA","CAROLINA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires. Córrego Laje. Extremidade noroeste.","-47.381111","-6.9469444","Unicata","Cálice vermelho.","CEN00097524","CEN00097524","203","203",NA,"-47.381111","-6.9469444","2019","04",NA,NA,NA,NA,NA,NA,"1"
"312","2020-09-02 16:30:17-03","Cenargen","CEN","99080","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","aff. heringeri","Aniba aff. heringeri","Vattimo-Gil","B. M. T. Walter","Glocimar Pereira-Silva","13723","2008","09","04",NA,"Brasil","TO","BARRA DO OURO","Fazenda Santa Rosa, córrego Bacabal.","-47.704444","-7.7322222","Exsicatas","Mata ciliar de pequeno curso d'água.","CEN00099080","CEN00099080","200","200",NA,"-47.704444","-7.7322222","2019","04",NA,NA,NA,NA,NA,NA,"4"
"313","2020-09-02 16:30:17-03","Cenargen","CEN","67058","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","S. P. Santos","Glocimar Pereira-Silva","9967","2005","04","13",NA,"Brasil","GO","LUZIANIA","Margem direita do rio das Antas.","-48.365555","-16.226944","Exsicatas",NA,"CEN00067058",NA,NA,NA,NA,"-48.365555","-16.226944","2010","05",NA,NA,NA,NA,NA,NA,"4"
"314","2020-09-02 16:30:17-03","Cenargen","CEN","83227","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","B. M. T. Walter","Clarissa Gouveia Fontes","229","2007","10","25",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Mata da fitossociologia.","48.01","-15.906666","Exsicatas","Botões florais alvos","CEN00083227",NA,"1090","1090",NA,"48.01","-15.906666","2013","04",NA,NA,NA,NA,NA,NA,"4"
"315","2020-09-02 16:30:17-03","Cenargen","CEN","22629","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","J. B. Baitello","Bruno Machado Teles Walter","2573","1995","09","07",NA,"Brasil","GO","MINACU","Estrada de acesso ao porto do Rubão (indo para área indigena). Sul de Minaçu, indo para o rio Tocantins. Perto da ponte, na estrada.","-48.216666","-13.666666","Exsicatas","Botões florais verdes. Cúpula verde-pardo. Área de influencia do AHE Serra da Mesa.","CEN00022629",NA,"480","480",NA,"-48.216666","-13.666666","1998",NA,NA,NA,NA,NA,NA,NA,"9"
"316","2020-09-02 16:30:17-03","Cenargen","CEN","83479","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","B. M. T. Walter","Márcio Honorato Fernandes","93","2012","06","29",NA,"Brasil","DF","BRASILIA","Fazenda Malunga (produção de hortaliças e leite orgânicos). Núcleo Rural Lamarão.","-47.487222","-15.970833","Exsicatas","Folhas discolores. Face adaxial verde. Face abaxial verde alaranjado. Coletada próximo a margem do córrego.","CEN00083479",NA,"882","882",NA,"-47.487222","-15.970833","2013","07",NA,NA,NA,NA,NA,NA,"5"
"317","2020-09-02 16:30:17-03","Cenargen","CEN","83660","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Aniba","heringeri","Aniba heringeri","Vattimo-Gil","M. H. Fernandes","Márcio Honorato Fernandes","268","2012","10","25",NA,"Brasil","DF","BRASILIA","Fazenda Santa Cecíia. Núcleo Rural Rajadinha II.","-47.6375","-15.766111","Exsicatas","Botões florais bege claro.","CEN00083660",NA,"960","960",NA,"-47.6375","-15.766111","2013","01",NA,NA,NA,NA,NA,NA,"3"
