"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"98","2019-08-16 08:39:17-03","UTFPR","HCF","23726","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","E. Barboza","2017","03","31","J.M. Silva","9066","2015","10","31","Brasil","PR","Campo Mourão","-52.256944","-24.006111","52°15'25 W","24°00'22 S","450","450",NA,NA,"PCH Ouro Branco, Rio da Várzea",NA,NA,NA,NA,"árvore com 5 m de altura; flor alva. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-16 08:39:17-03","UTFPR","HCF","24643","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","G.A.D.C. Franco","2016","04","11","F. Periotto","76","2014","11","18","Brasil","PR","Matelândia","-53.967222","-25.3375","53°58'02 W","25°20'15 S","297","297",NA,NA,"Estrada Matelândia-Marquezita. Beira de",NA,NA,NA,NA,"Árvore 10 m. Flor branca, casca lisa.",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-16 08:39:17-03","UTFPR","HCF","5156","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","G. Hatschbach","2005",NA,NA,"J.M. Silva","4237","2004","11","23","Brasil","PR","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Fazenda Mato Limpo, Berneck",NA,NA,NA,NA,"árvore, 10 m, flor alva. Floresta atlântica.","49901","auto",NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:39:17-03","UTFPR","HCF","19698","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","M. Barros","2010",NA,NA,"J.M. Silva","2588","1998","11","01","Brasil","PR","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"Fazenda Água Azul",NA,NA,NA,NA,"árvore, 5 m, flor alva. Dos pastos.","16297","auto",NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:39:17-03","UTFPR","HCF","19162","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","R. Barneby","1999",NA,NA,"J.M. Silva","2323","1998","04","09","Brasil","PR","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca Feia",NA,NA,NA,NA,"árvore, 8 m, floresta degradada.","37352","auto",NA,NA,NA,NA,NA,NA
"103","2013-04-01 09:14:43-03","IPT","BCTW","8714","S","Plantae",NA,"Albizia","edwalli","Albizia edwalli","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"104","2013-04-01 09:14:43-03","IPT","BCTW","2254","S","Plantae",NA,"Albizia","edwalli","Albizia edwalli","(Hoehne) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Chapecó","-52.6183","-27.0964",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"22671","auto","Magnoliopsida",NA,NA,NA,NA,NA
"105","2013-04-01 09:14:43-03","IPT","BCTW","6124","S","Plantae",NA,"Albizia","edwalli","Albizia edwalli","(Hoehne) Barneby & J.W. Grimes","IPT",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Cravinhos","-47.72","-21.34",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18641","auto","Magnoliopsida",NA,NA,NA,NA,NA
"106","2019-11-25 12:11:53-03","UFSM","SMDB","2890","S","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Alvarez, A.F.","1989","07","10","Alvarez, A.F.","s.n.","1989","04","06","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002890",NA,"Baú",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"107","2019-11-25 12:11:53-03","UFSM","SMDB","9444","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Dambros, VS","2014","05","07","Dambros, VS","s.n.","2003","10","07","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB009444",NA,NA,NA,NA,NA,NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-26 10:32:22-03","UFSM","SMDB","14417","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Valduga, E","2012",NA,NA,"Valduga, E","301","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"SMDB014417",NA,"Fazenda da Azaléia",NA,NA,NA,NA,"Na borda da mata de restinga. Planta arbustiva de 3,5 m. 22J 0573849 UTM 6671464. HUCS 38265","19547","auto",NA,NA,NA,NA,NA,NA
"109","2020-08-26 10:32:22-03","UFSM","SMDB","14415","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Valduga, E","2012","03",NA,"Gonzatti, F","446","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"SMDB014415",NA,"Lagoa Tapera",NA,NA,NA,NA,"Vegetação em borda da lagoa - na mata restinga. Alt 16m. 22J 0574466 e UTM 6675233. HUCS 38315","19547","auto",NA,NA,NA,NA,NA,NA
"110","2019-11-25 12:11:53-03","UFSM","SMDB","8861","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Figueira, M","2014","05","07","Gressler, E","s.n.","2001","01","19","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB008861",NA,"Jardim Botânico UFSM",NA,NA,NA,NA,"Projeto : Fenologia do JBSM . Planta n° 803","37819","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:25:15-03","MBM","MBM","42212","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Lima, H.C.","1982",NA,NA,"Hatschbach, G.","3511",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM042212","MBM042212","Campinhos",NA,NA,"Southern America",NA,"Árvore 6m, flor alva. Região da mata; Árvore 6m, flor alva.; Mata.","61623","auto",NA,"PARATYPE",NA,NA,NA,NA
"112","2020-12-21 16:25:15-03","MBM","MBM","51542","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","8649","1959","03","14","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"350","350","MBM051542","MBM051542","Riachuelo, Lontras",NA,NA,"Southern America",NA,"Beira rio. Árvore 10m alt. Fruto imaturo verde.; Árvore, 10m, fruto imaturo verde.; Beira rio.","15163","auto",NA,"ISOTYPE",NA,NA,NA,NA
"113","2020-12-21 16:25:15-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barboza, E.","2013","07","11","Dalmaso, C.A.","148","2013","04","18","Brazil","Paraná","Irati","-50.58","-25.38","-50.58","-25.38",NA,NA,"IFN000611",NA,NA,NA,NA,"Southern America",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:25:15-03","MBM","MBM","171018","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R.",NA,NA,NA,"Tressens, S.G.; et al.; et al.","4751",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM171018","MBM171018",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:25:15-03","MBM","MBM","184280","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Vanni, R.",NA,NA,NA,"Vanni, R.; et al.; et al.","3309",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM184280","MBM184280",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:25:15-03","MBM","MBM","244917","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R.",NA,NA,NA,"Kegler, A.","332",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"MBM244917","MBM244917","Vale Real",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:25:15-03","MBM","MBM","383998","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brotto, M.L.","2013","05","28","Saueressig, D.","1798","2013","04","01","Brazil","Paraná","Irati","-50.939997","-25.559997","-50.939997","-25.559997",NA,NA,"MBM383998","MBM383998",NA,NA,NA,"Southern America",NA,"Árvore, com frutos.",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:25:15-03","MBM","MBM","384107","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Motta, J.T.","2013","06","18","Dalmaso, C.A.","272","2013","05","10","Brazil","Paraná","Marquinho","-52.200003","-25.020003","-52.200003","-25.020003",NA,NA,"MBM384107",NA,NA,NA,NA,"Southern America",NA,"Árvore, com frutos.",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:25:15-03","MBM","MBM","389730","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brotto, M.L.","2014","07","10","Marinero, F.; Lima, M.R.; Lima, M.R.","410","2012","10","24","Brazil","Paraná","Telêmaco Borba","-50.699061","-24.18475","-50.699061","-24.18475","640","640","MBM389730","MBM389730","UHE Mauá, Rio Tibagi",NA,NA,"Southern America",NA,"Árvore, 6m; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:25:15-03","MBM","MBM","408084","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Franco, G.A.D.C.","2016","04","11","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","76","2014","11","18","Brazil","Paraná","Matelândia","-53.967222","-25.3375","-53.967222","-25.3375","297","297","MBM408084","MBM408084","Estrada Matelândia-Marquezita, beira de estrada",NA,NA,"Southern America",NA,"Árvore, 10 m, flor branca, casca lisa.",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:25:15-03","MBM","MBM","408734","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barboza, E.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9066","2015","10","31","Brazil","Paraná","Campo Mourão","-52.256944","-24.006111","-52.256944","-24.006111","450","450","MBM408734",NA,"PCH Ouro Branco, Rio da Várzea",NA,NA,"Southern America",NA,"Árvore com 5 m de altura; flor alva.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:25:15-03","MBM","MBM","414397","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Antoniuk-Bonato, R.G.","2018","06","20","Silva, J.M.; Noguchi, G.; Sayden, D.; Noguchi, G.; Sayden, D.","9959","2017","12","01","Brazil","Paraná","Castro","-50.142222","-24.716111","-50.142222","-24.716111","975","975","MBM414397","MBM414397","PCH Rio Iapó, Fazenda do Pulo",NA,NA,"Southern America",NA,"Árvore com 8 m de altura; flor alva.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:25:15-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barboza, E.","2013","06","10","Czornei, N.","25","2013","04","26","Brazil","Paraná","Porto Barreiro","-52.38","-25.560006","-52.38","-25.560006",NA,NA,"IFN000250",NA,NA,NA,NA,"Southern America",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:25:15-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brotto, M.L.","2013","05","27","Moura Junior, F.A.","17","2013","03","28","Brazil","Paraná","Iretama","-52.020008","-24.300003","-52.020008","-24.300003",NA,NA,"IFN000429",NA,NA,NA,NA,"Southern America",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:25:15-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brotto, M.L.","2013","06","28","Moura Junior, F.A.","102","2013","05","04","Brazil","Paraná","Laranjeiras do Sul","-52.380003","-25.200003","-52.380003","-25.200003",NA,NA,"IFN000457",NA,NA,NA,NA,"Southern America",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:25:15-03","MBM","MBM","304525","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","4237","2004","11","23","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM304525","MBM304525","Fazenda Mato Limpo, Berneck",NA,NA,"Southern America",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:25:15-03","MBM","MBM","133301","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Iganci, J.","2009","06","16","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","778",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM133301","MBM133301","Estrela",NA,NA,"Southern America",NA,"Arvoreta, 4m, flores alvas. Mata degradada","32006","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:25:15-03","MBM","MBM","9859","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Lima, H.C.; Iganci, J.","2009","06","17","Lindeman, J.; Haas, H.; Haas, H.","1086","1966","04","29","Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"700","700","MBM009859","MBM009859","Fazenda Brandalize, N of Rio Chopim, ca. 20 km N of Clevelândia",NA,NA,"Southern America",NA,"Tree, 11 cm, diam, aom, tall, bark smooth, cuter layer crumby, orange yellow, inner layer tearing in strips, fibrous. Wood sample , segment of trunk of 26 cm diam.","30860","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:25:15-03","MBM","MBM","226999","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2323",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM226999","MBM226999","Toca Feia",NA,NA,"Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:25:15-03","MBM","MBM","241987","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","3007",NA,NA,NA,"Brazil","Paraná","Salto do Lontra","-53.3086013793945","-25.783899307251",NA,NA,NA,NA,"MBM241987","MBM241987","Rodovia Arnaldo Buzato, ca. 2km do trevo para Dois Vizinhos",NA,NA,"Southern America",NA,NA,"15986","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:25:15-03","MBM","MBM","424215","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Jesus, J.M.A.","2019","08",NA,"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1753","2019","08","01","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM424215",NA,"UHE Tibagi Montante",NA,NA,"Southern America",NA,"Árvore com 20 m de altura.; Floresta Ombrófila Mista.","56988","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:25:15-03","MBM","MBM","269155","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.; et al.; et al.","956","1996","04","16","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM269155","MBM269155","Estação Experimental do Instituto Agronômico",NA,NA,"Southern America",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:35:35-03","UFMG","BHCB","59973","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart",NA,NA,NA,NA,"Silva, JM; et al.","3132",NA,NA,NA,"Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:35:35-03","UFMG","BHCB","31383","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Santa Catarina","Alfredo Wagner","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,NA,"Estrada Rio do Sul-Wagner, após rio Jararaca.","Dicotyledon",NA,"Southern America",NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:18:55-03","UFPR","UPCB","71678","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) R.C.Barneby & J.W.Grimes","Brotto, M.L.","2011","05","09","Brotto, M.L.","668","2011","05","05","Brasil","Paraná","Nova Cantu","-52.438611","-24.713056","-52.438611","-24.713056","438","438",NA,NA,"Próximo ao rio Cantu.",NA,NA,NA,NA,"Árvore de 15 m de alt., frutos secos. Floresta Estacional Semidecidual..",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:18:55-03","UFPR","UPCB","90351","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Brotto, M.L.","2010","12","07","Brotto, M.L. et al.","532","2010","12","07","Brasil","Paraná","Clevelândia","-52.459444","-26.212778","-52.459444","-26.212778","700","700","UPCB0028649","UPCB0028649","Margem do Rio Chopim",NA,NA,NA,NA,"Árvore 10 m alt. Flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:18:55-03","UFPR","UPCB","51053","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) R.C.Barneby & J.W.Grimes","Hatschbach, G.","2005","01","01","Silva, J.M.","4237","2004","11","23","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Fazenda Mato Limpo, Berneck",NA,NA,NA,NA,"Árvore 10m, flor alva, floresta atlântica..","49901","auto",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:18:55-03","UFPR","UPCB","33982","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) R.C.Barneby & J.W.Grimes","Cordeiro, J. & Cervi, A.C.","2007","12",NA,"Cervi, A.C.","3800","1992","10","28","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Guartelá",NA,NA,NA,NA,"Árvore de aproximadamente 5m de altura. Flores alvescentes. Tronco bastante suberoso..","56988","auto",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:18:55-03","UFPR","UPCB","32415","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Cervi, A.C.","6414","1997","11","02","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha",NA,NA,NA,NA,"Árvore de aproximadamente 6m de altura. Flores alvas..","46557","auto",NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:55-03","UFPR","UPCB","20183","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Soares e Silva, L.H.","270","1989","10","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Árvore, botão floral verde, flor creme..","63728","auto",NA,NA,NA,NA,NA,NA
"141","2009-07-09 17:05:00-03","MO","MOBOT","2457093","PreservedSpecimen","Plantae","Fabaceae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Burkart, A.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 3511","1957","1","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bocaiúva do Sul. Campinhos",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-08-27 17:09:00-03","MO","MOBOT","2878701","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","D.A. Neill",NA,NA,NA,"Llewelyn Williams","Williams 15479","1942",NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Esmerald, Upper Orinoco,",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-04-09 06:26:00-03","MO","MOBOT","2877106","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","R. Vanni",NA,NA,NA,"Ricardo O. Vanni|Lidia I. Ferraro|Victor Maruñak","Vanni 3309","1995","3","28","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,"P.N. Iguazú, Sendero macuco. Interior de selva.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-12-22 19:26:00-02","MO","MOBOT","2877214","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Rupert Barneby em I.",NA,NA,NA,"A. Kegler","Kegler 332","1999","11","6","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"Mun. de Vale Real; na mata.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","2877370","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","David Neill",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13183","1964","11","11","Brazil","Santa Catarina",NA,"-53.71666","-27.16666",NA,NA,"200.00000000",NA,NA,NA,"Mun. Itapiranga: Forest, by Rio uruguai, Itapirango.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","2877622","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","D.A. Neill",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13255","1964","11","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,"Mun. Guaraciaba: Forest, Sao Luis.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","2878037","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","David Neill",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17789","1967","8","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. S. Joáo do Triunfo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-08-21 21:06:00-03","MO","MOBOT","2878434","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Rupert Barneby",NA,NA,NA,"Ronaldo Wasum|et al.","Wasum 4966","1988","12","15","Brazil","Rio Grande do Sul",NA,"-51.6","-28.78333",NA,NA,"750.00000000",NA,NA,NA,"Nova Prata.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2016-11-15 05:15:00-02","MO","MOBOT","2878550","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","R. Barneby",NA,NA,NA,"Sara G. Tressens|Carmen L. Cristóbal|J. Kehl|Antonio C. Krapovickas|D. Miranda|V. Revilla|F. Robledo","Tressens 4751","1993","11","25","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,"Predio Guaraní, Tramo II. Selva de laurel y guatambú, con helechos arborescentes.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
