"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"237","2020-07-23 11:57:17-03","CEPLAC","CEPEC","65391","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile",NA,"A. M. de Carvalho","5108","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a apartir da antiga ponte do Rio Fundão. Árvore n. 788 Parcela n. 21","-39.069167","-14.781944",NA,NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996"
"238","2020-07-23 11:57:17-03","CEPLAC","CEPEC","65402","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile",NA,"A. M. de Carvalho","4769","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 207 Parcela n. 6.","-39.069167","-14.781944",NA,NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996"
"239","2020-07-23 11:57:17-03","CEPLAC","CEPEC","65470","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile",NA,"A. M. de Carvalho","5205","1994","09","26",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Àrvore n. 987 parcela n. 25.","-39.069167","-14.781944",NA,NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996"
"240","2020-11-12 16:59:47-03","UEL","FUEL","51420","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Lemos, HL; Parente, HVM","548","2006","08","02",NA,"Brasil","Tocantins","Palmas","Sub-bacia Ribeirão São João, Cerradão","-48.229722","-10.417778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.229722","-10.417778",NA,NA,NA,NA
"241","2019-11-01 14:52:35-03","UnB","UB","206744","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Zanatta, MRV; Faria, JEQ","1916","2013","05","15","Southern America","Brasil","Mato Grosso",NA,"Serra da Borda , depois de guarita","-59.742528","-14.602389","278",NA,"Árvore 2,5m; Cerrado rupestre",NA,NA,"Zanatta, MRV","278",NA,"2013",NA,NA,NA,NA,"-59.742528","-14.602389",NA,NA,NA,NA
"242","2019-11-01 14:52:35-03","UnB","UB","214209","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4723","2015","06","28","Southern America","Brasil","Mato Grosso do Sul","Camapuã","Margem da estrada de terra entre Camapuã e Ribas do Rio Pardo","-53.988889","-19.616944","572",NA,"Árvore ca. 7 m de altura, exudado avermelhado; Cerrado sensu stricto",NA,NA,NA,"572",NA,NA,NA,NA,NA,NA,"-53.988889","-19.616944",NA,NA,NA,NA
"243","2019-11-01 14:52:35-03","UnB","UB","214218","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4733","2015","06","29","Southern America","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","Margem da BR na saída de Ribas do Rio Pardo para Campo Grande","-53.796389","-20.455278","424",NA,"Arvoreta ca. 2,3 m de altura, presença de exudado avermelhado, estéril; Cerrado sensu stricto",NA,NA,"Faria, JEQ","424",NA,"2015","06",NA,NA,NA,"-53.796389","-20.455278",NA,NA,NA,NA
"244","2019-11-01 14:52:35-03","UnB","UB","214221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4736","2015","06","29","Southern America","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","Margem da rodovia de Ribas do Rio Pardo para Água Clara","-53.624722","-20.472778","456",NA,"Árvore ca. 4 m de altura, exudado vermelho, estéril; Cerrado sensu stricto antropizado",NA,NA,"Faria, JEQ","456",NA,"2015","06",NA,NA,NA,"-53.624722","-20.472778",NA,NA,NA,NA
"245","2019-11-01 14:52:35-03","UnB","UB","214240","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4754","2015","06","29","Southern America","Brasil","Mato Grosso do Sul","Água Clara","Margem da rodovia MS-377, de Água Clara para Paranaíba","-52.788611","-20.384167","435",NA,"Árvore ca. 5 m de altura, presença de exudado avermelhado; Cerrado sensu stricto",NA,NA,"Faria, JEQ","435",NA,"2015","06",NA,NA,NA,"-52.788611","-20.384167",NA,NA,NA,NA
"246","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Duarte, AP; Matos, A","8182","1964","07","16","Southern America","Brasil","Goiás","Goiás Velho","Vertente Oriental",NA,NA,NA,NA,"Árvore de Cerradão, os ramos quando cortados exsudam líquido sanguíneo abundante; Cerradão",NA,NA,"Morales, JF",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 14:52:35-03","UnB","UB","214332","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4847","2015","07","29","Southern America","Brasil","Goiás","Aragarças","Margem da BR-070 entre Aragarças e rio Caiapó, próximo ao rio","-51.898333","-15.892222","378",NA,"Árvore ca. 5 m de altura, presença de exudado avermelhado, estéril; Cerrado sobre pequeno morro com rochas",NA,NA,"Faria, JEQ","378",NA,"2015","07",NA,NA,NA,"-51.898333","-15.892222",NA,NA,NA,NA
"248","2019-11-01 14:52:35-03","UnB","UB","214387","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4902","2015","07","31","Southern America","Brasil","Mato Grosso","Cocalinho","Margem da MT-100 entre Araguaiana e Cocalinho, na entrada da fazenda Maria Mendanha","-51.214722","-14.766389","273",NA,"Árvore ca. 15 m de altura, presença de látex avermelhado, estéril; Pasto",NA,NA,"Faria, JEQ","273",NA,"2015","07",NA,NA,NA,"-51.214722","-14.766389",NA,NA,NA,NA
"249","2019-11-01 14:52:35-03","UnB","UB","214417","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4932","2015","08","01","Southern America","Brasil","Mato Grosso","Cocalinho","Margem da MT-326 entre Cocalinho e Nova Nazaré, próximo a Cocalinho","-51.089167","-14.346667","293",NA,"Arvoreta ca. 2 m de altura, presença de exudado avermelhado, estéril; Cerrado rupestre",NA,NA,"Faria, JEQ","293",NA,"2015","08",NA,NA,NA,"-51.089167","-14.346667",NA,NA,NA,NA
"250","2019-11-01 14:52:35-03","UnB","UB","214445","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4960","2015","08","01","Southern America","Brasil","Mato Grosso","Nova Nazaré","Margem da estrada de Nova Vazaré para Canarana","-51.858611","-13.849722","291",NA,"Arvoreta ca. 3,5 m de altura, caule fissurado, presença de exudado avermelhado, estéril; Cerrado sensu stricto",NA,NA,"Faria, JEQ","291",NA,"2015","08",NA,NA,NA,"-51.858611","-13.849722",NA,NA,NA,NA
"251","2019-11-01 14:52:35-03","UnB","UB","214512","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","5027","2015","08","02","Southern America","Brasil","Goiás","São Miguel do Araguaia","Morro da torre de TV na margem da GO-164 saindo de São Miguel do Araguaia em direção a Araguaçu","-50.068611","-13.166944","458",NA,"Arvoreta ca. 3 m de altura, presença de exudado avermelhado, flores cremes com odor agradável; Cerrado sensu stricto bastante rochoso",NA,NA,"Faria, JEQ","458",NA,"2015","08",NA,NA,NA,"-50.068611","-13.166944",NA,NA,NA,NA
"252","2019-11-01 14:52:35-03","UnB","UB","216505","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Rosa, PO; Faria, JEQ; Melo, MS; Mendes, VC","1711","2015","08","01","Southern America","Brasil","Mato Grosso",NA,"Estrada entre Cocalinho e Nova Nazaré","-51.089167","-14.346778","293",NA,"Táxon indicador; Árvore ca. de 5m. Amostra vegetativa; Campo rupestre (Cerrado rupestre)",NA,NA,"Scudeler, AL","293",NA,"2016","11","27",NA,NA,"-51.089167","-14.346778",NA,NA,NA,NA
"253","2019-11-01 14:52:35-03","UnB","UB","7770","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Lima, JCM; Ratter, JA; Bridgewater, S; Fonsêca Filho, J","7","1997","10","30","Southern America","Brasil","Tocantins",NA,"Área em volta do Ribeirão Lajeado na estrada para Miracema","-48.35","-9.75","290",NA,"Látex rosa.; Arvoreta 2,5m; Cerrado mesofitico.",NA,NA,"Lima, JCM","290",NA,NA,NA,NA,NA,NA,"-48.35","-9.75",NA,NA,NA,NA
"254","2019-11-01 14:52:35-03","UnB","UB","7919","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Proença, CEB","1893","1997","11","15","Southern America","Brasil","Goiás",NA,"Sítio Próximo da Serra Dourada ca. 50 km ao S de Porangatu","-49.05","-13.833333","500",NA,"Látex creme-avermelhado.; Arvoreta 3,5m; Cerrado residual na beira da estrada.",NA,NA,"Ratter, JA","500",NA,NA,NA,NA,NA,NA,"-49.05","-13.833333",NA,NA,NA,NA
"255","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Prance, GT; Silva, NT","58443","1964","07","28","Southern America","Brasil","Goiás","Miracema do Norte","Road to Miracema do Norte",NA,NA,NA,NA,"Tree, 4 m tall. Flowers yellow. Sap yellow; Cerrado",NA,NA,"Morales, JF",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Ebling, M","IFN-20224281.3","2018","05","24","Southern America","Brasil","Mato Grosso","Tesouro",NA,"-53.46","-15.84",NA,NA,"Conglomerado IFN-2022. Subunidade 1. Subparcela 3. Indivíduo 14. F6; Árvore, 4,8m de altura, DAP 20,5cm. Base reta. Casca cor externa cinza, cor interna laranja, fina, áspera, sem odor de corte; Solo pedregoso, Cerrado",NA,NA,"Figueira, M; Coutinho, TS",NA,NA,"2019","12","15",NA,NA,"-53.46","-15.84",NA,NA,NA,NA
"257","2021-01-04 10:56:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Zanatta, MRV; Faria, JEQ; Villarroel, D; Martins, RC","2311","2015","06","28","Southern America","Brasil","Mato Grosso do Sul","Costa Rica","(MS2) Estrada Costa Rica-Figueirão","-53.294722","-18.62475",NA,NA,"Estéril; Árvore; Beira da estrada, cerrado antropizado",NA,NA,"Zanatta, MRV",NA,NA,"2015","06","28",NA,NA,"-53.294722","-18.62475",NA,NA,NA,NA
"258","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Sathler, DFT","IFN-21125563.5","2018","05","21","Southern America","Brasil","Mato Grosso","Guiratinga",NA,"-53.46","-16.199722",NA,NA,"Conglomerado IFN-2112. Subunidade 3. Subparcela 5. Indivíduo 3. F6; Árvore, 6m de altura, DAP 10,2cm. Resina vermelhopouco abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna amarelo, fina, fissurada, despr",NA,NA,"Coutinho, TS",NA,NA,"2019","12","15",NA,NA,"-53.46","-16.199722",NA,NA,NA,NA
"259","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pacheco, MACM","IFN-1263424.10","2018","07","30","Southern America","Brasil","Mato Grosso","Cocalinho",NA,"-51.12","-13.14",NA,NA,"Conglomerado IFN-1263. Subunidade 4. Subparcela 10. Indivíduo 31. F6; Árvore, 4,5m de altura, DAP 16,4cm. Base reta. Casca cor externa marrom, cor interna vermelha, grossa, fissurada, desprendimento placas lenhosas; Cerrado em regeneração.",NA,NA,"Faria, JEQ; Coutinho, TS",NA,NA,"2019","12","15",NA,NA,"-51.12","-13.14",NA,NA,NA,NA
"260","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ","8626","2018","06","26","Southern America","Brasil","Goiás","Alto Horizonte","Margem da estrada de terra de Alto Horizonte para Campinorte, ca. de 2 Km de Alto Horizonte","-49.323611","-14.212778","405",NA,"Árvore ca. 7 m de altura, caule acinzentado, corticos e estriado, botões florais verdes e flores esverdeadas; Cerradão antropizado",NA,NA,"Faria, JEQ","405",NA,"2018","06",NA,NA,NA,"-49.323611","-14.212778",NA,NA,NA,NA
"261","2020-07-29 09:03:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Silva, G","IFN-23101953.7","2018","03","27","Southern America","Brasil","Mato Grosso","Itiquira",NA,"-54.72","-17.46",NA,NA,"Conglomerado IFN-2310. Subunidade 3. Subparcela 7. Indivíduo 33. F6; Árvore, 4,5m de altura, DAP 8cm. Base reta. Casca cor externa cinza, cor interna rosa, grossa, fissurada, odor do corte remédio; Floresta secundária jovem",NA,NA,"Coutinho, TS",NA,NA,"2019","12","15",NA,NA,"-54.72","-17.46",NA,NA,NA,NA
"262","2019-11-01 14:52:35-03","UnB","UB","164003","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Zanatta, MRV; Faria, JEQ; Oliveira, DR","511","2010","05","29","Southern America","Brasil","Goiás","Montes Claros de Goiás","Fazenda Funil.","-51.884444","-15.890556","299",NA,"Árvore. Látex vermelho. Estéril.; Cerradão.",NA,NA,"Villarroel, D","299",NA,"2010","05","29",NA,NA,"-51.884444","-15.890556",NA,NA,NA,NA
"263","2019-11-01 14:52:35-03","UnB","UB","206838","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Zanatta, MRV; Faria, JEQ","2009","2013","05","15","Southern America","Brasil","Mato Grosso","Vila Bela da Sma. Trindade","Estrada de acesso a serra da borda","-59.8375","-14.475556","233",NA,"Árvore jovem 3m. Estéril, látex café com leite; Cerrado antropizado",NA,NA,"Gomes, SM","233",NA,"2013","08",NA,NA,NA,"-59.8375","-14.475556",NA,NA,NA,NA
"264","2019-11-01 14:52:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Ratter, JA; Ferreira, A; Castro, RA; Andrelinho","2096","1968","07","06","Southern America","Brasil","Mato Grosso","Xavantina","C. 270 Km. N. of Xavantina on the Xavantina - São Felix road","-51.866667","-12.9",NA,NA,"Tree, 6 m tall, Trunk 8 cm in diameter at breast height. Yellow latex in trunk; In Cerrado fomation on very sendy seil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA
"265","2019-11-01 14:52:35-03","UnB","UB","108006","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Haidar, RF; Matos, MQ","217","2007","10","02","Southern America","Brasil","Tocantins","Palmas","Próxima a represa do Rio Tocantins","-48.314722","-10.242778","273",NA,"Árvore 8m x 22cm; cerrado.",NA,NA,"Haidar, RF","273",NA,NA,NA,NA,NA,NA,"-48.314722","-10.242778",NA,NA,NA,NA
"266","2019-11-01 14:52:35-03","UnB","UB","170525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Faria, JEQ","1533","2011","08","06","Southern America","Brasil","Goiás","Campinaçu","Assentamento sem-terra da Palmeirinha, estrada de terra entre o KM-300 da BR-153 e Campinaçu, entrando pela estrada do córrego Bijuí","-48.5710983276367","-13.789999961853",NA,NA,"Árvore ca. 4 m de altura, caule esbranquiçado, flores velhas; Cerrado sensu stricto",NA,NA,"Faria, JEQ",NA,NA,"2015","09",NA,"43965","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-01 14:52:35-03","UnB","UB","164330","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Rozza, A; et al.","542","1997",NA,NA,"Southern America","Brasil","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-01 14:52:35-03","UnB","UB","92021","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Silva, GP","6589",NA,NA,NA,"Southern America","Brasil","Tocantins","Paranã ",NA,"-47.8830986022949","-12.6153001785278",NA,NA,NA,NA,NA,"Guarino, ESG",NA,NA,NA,NA,NA,"96675","auto",NA,NA,NA,NA,NA,NA
"269","2019-10-03 10:03:21-03","UFSCar","SORO","4987","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll. Arg.",NA,"10225","2002","08","25",NA,"Brasil","Mato Grosso","Sonora","Case (Companhia Agrícola Sonora Estância), margem direita do Rio correntes. Bordão de cerradão, perturbado. Solo arenoso. Relevo encosta superior, muito íngrime.","-54.891667","-17.620278",NA,NA,"Arbusto (ou arvoreta jovem) 1,5m de altura, ereto. Ocasional. Flor esbranquiçada. Fruto: ausente. Folha discolor; látex branco abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54°53'30W","17°37'13S",NA,NA,NA,NA
"270","2018-07-12 18:08:00-03","UFMT","UFMT","3957","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Macedo, M.; Assumpção, S.","614","1977","08","13",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Próximo do salto do véu da noiva.","-55.804167","-15.290278",NA,NA,"Árvore, flor de cor creme, pouco frequente.; Cerrado, solo argilo arenoso seco.",NA,NA,"Scudeler, A.L.",NA,NA,"2017","05","24",NA,NA,"-55.804167","-15.290278",NA,NA,NA,NA
"271","2019-05-21 18:44:58-03","UFMT","UFMT","16531","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Cavalcante, T.B.; Silva, G.P.D.; Rezende, M.M.; Silva, M.C.; Carvalho, I.M.","1670","1995","07","25",NA,"Brasil","Goiás","Niquelândia","Estrada paralela ao Rio Tocantins. Entre o Rio Tocantins e Serra Negra.","-48.770067","-13.983333",NA,NA,"Botões verdes e glaucos; látex vermelho alaranjado; casca viva marrom; ritidoma cinza.; Cerrado; solo areno pedregoso. relevo ondulado. Altitude: 400m",NA,NA,"Amorim Neto, L.",NA,NA,"2007","09","24",NA,NA,"-48.770067","-13.983333",NA,NA,NA,NA
"272","2018-07-12 18:08:00-03","UFMT","UFMT","33862","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Rozza, A.","542","1997",NA,NA,NA,"Brasil","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,"Scudeler, A.L.",NA,NA,"2017","05","24","293587","auto",NA,NA,NA,NA,NA,NA
"273","2019-12-18 18:37:18-03","UFMT","UFMT","21841","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Amorim Neto, L.; P.N.C","960","1999","09","19",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, APM- UHE-Manso, área de pastagem.","-55.749698638916","-15.460599899292",NA,NA,"Arbusto, de ca de 4,0 m de altura, latescente, látex amarelado, folhas simples, coriáceas, face superior glabra, inferior pubescentes ferruginea, fruto foliculo, denso viloso, deiscente.",NA,NA,"Amorim Neto, L.",NA,NA,"1999",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"274","2018-08-09 21:10:40-03","UFMT","UFMT","25332","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Borba, A.; Silva, E.","P150","2001","02","20",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda Invernada","-55.749698638916","-15.460599899292",NA,NA,"Árvore aproximadamente 4 metros, latescente, folhas compostas; Cerrado; solo arenoso",NA,NA,"Scudeler, A.L.",NA,NA,"2017","05","24","107042","auto",NA,NA,NA,NA,NA,NA
"275","2018-07-12 18:08:00-03","UFMT","UFMT","23700","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Fátima Sonoda, L.P.","1186","2000","10","14",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda Morro do chapéu, após repressa do rio casca, proximidades do morro do chapéu, morrote.","-55.749698638916","-15.460599899292",NA,NA,"Arbusto, de ca de 4,5 m de altura, látex vermelho, fruto pubescente, esverdeado, imaturo.; Solo pedregoso.",NA,NA,"Scudeler, A.L.",NA,NA,"2017","05","24","107042","auto",NA,NA,NA,NA,NA,NA
"276","2018-07-12 18:08:00-03","UFMT","UFMT","36261","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Nasser, O.S.","229","2005","10","01",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Ribeirão do forte- Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,"Material vegetativo.; Cerrado com palmeira.",NA,NA,"Scudeler, A.L.",NA,NA,"2017","05","24","107042","auto",NA,NA,NA,NA,NA,NA
"277","2018-02-26 18:31:49-03","UFMT","UFMT","39156","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Amorim Neto, L.","5030","2010","10","17",NA,"Brasil","Mato Grosso","Cuiabá","Proximidades do sesi bairro morada do ouro, fragmento de cerrado em regeneração.","-56.0966987609863","-15.5960998535156",NA,NA,"Árvore de ca de 4,5 m. de altura. Exzudato amarelo claro,ao destacar folha, oxida para amarelo escuro, vermelho claro, no caule e ramos,oxida para vermelho sangue. Casca morta externamente creme com cicatrizes diversificadas, internamente laranja-cla",NA,NA,"Marimon, B.S.",NA,NA,"2011","03","25","74875","auto",NA,NA,NA,NA,NA,NA
"278","2018-02-26 18:31:49-03","UFMT","UFMT","18478","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Macedo, M.; Godinho, R.; Silva, E.","4395","1995","09","29",NA,"Brasil","Mato Grosso","Nova Mutum","Próximo Rio Arinos.","-56.0821990966797","-13.8289003372192",NA,NA,"Árvore de 5 m, folhas compostas de frutos imaturos.; Área de mata perturbada solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"132019","auto",NA,NA,NA,NA,NA,NA
"279","2018-02-26 18:31:49-03","UFMT","UFMT","11712","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pantanal de Poconé","145","1988","09","15",NA,"Brasil","Mato Grosso","Poconé","Estrada Poconé- Boqueirão, cerca de 9 Km de Poconé após o rio Saracura.","-56.6227989196777","-16.2567005157471",NA,NA,"Árbusto de ca de 3,50 m, látex abundante, flores senescentes, frutos jovens.",NA,NA,"Gomes, S.M.",NA,NA,"1999","03","29","200792","auto",NA,NA,NA,NA,NA,NA
"280","2018-08-09 21:10:40-03","UFMT","UFMT","11708","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pantanal de Poconé","145","1988","09","15",NA,"Brasil","Mato Grosso","Poconé","Estrada Poconé- Boqueirão, cerca de 9 Km de Poconé, após o Rio Saracura.","-56.6227989196777","-16.2567005157471",NA,NA,"Arbusto ca. 3,5 m de altura, látex abundante, flores senecentes, frutos jovens.",NA,NA,"Gomes, S.M.",NA,NA,"1999","03","29","200792","auto",NA,NA,NA,NA,NA,NA
"281","2018-02-26 18:31:49-03","UFMT","UFMT","36986","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Godinho, R.","254","1996","09","21",NA,"Brasil","Mato Grosso","Sapezal","Estrada quebra colher, reserva tiracatinga, aldeia utiariti- Sapezal-MT.","-58.7641983032227","-12.9893999099731",NA,NA,"Árvore 4,5 m de altura, inflorescência verde aromática.; Cerrado, solo arenoso.",NA,NA,"Marimon, B.S.",NA,NA,"2011","03","25","123036","auto",NA,NA,NA,NA,NA,NA
