"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"47","2021-03-15 16:37:00-03","NY","NYBG","486862","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L. B. Smith","L. B. Smith","1956","12","09","Brazil","Santa Catarina","Campo Alegre","-49.2656","-26.1925",NA,NA,"NY00486862","NY00486862_01","8495",NA,NA,NA,"Pinheiral, lower slopes of Morro Iquererim","1000","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435915' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","486843","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J. C. Lindeman","J. C. Lindeman","1967","03","10","Brazil","Paraná","Guarapuava","-52.0758963","-25.9309469",NA,NA,"NY00486843","NY00486843_01","4748",NA,NA,NA,"Fazenda Reserva, 85 km SW of Guarapuava","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435906' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","486993","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J. L. M. A. Filho","P. K. H. Dusén","1910","05","01","Brazil","Paraná","Pinhais","-49.157618","-25.419851",NA,NA,"NY00486993","NY00486993_01","10331",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=77489' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","486856","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G. G. Hatschbach","G. G. Hatschbach","1978","12","05","Brazil","Paraná","Bocaiúva do Sul","-48.888796","-25.118389",NA,NA,"NY00486856","NY00486856_01","41840",NA,NA,NA,"Bocaiuva do Sul, arredores",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435919' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1146287","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"P. W. Fritsch","2005","10","14","Brazil","Paraná","Curitiba","-43.55481","-19.23294",NA,NA,"NY01146287","NY01146287_01","1803",NA,NA,NA,"Ca. 300 m from the Centro de Ciências Florestais e da Madeira, UFPR (Univ. Federal do Paraná). 20 m off the road to the Centro.","692","692","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1336705' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:49-03","UNESP-IBB","BOTU","26675","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Ferreira, J.A.","1998","11","10","Brasil","Paraná","Reserva",NA,NA,"9999","9999","BOTU026675",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 5 m , flores brancas, botões verdes imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:21:02-03","UFRJ","RFA","9254","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G.G. Hatschbach","G.G. Hatschbach","1969","01","14","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"RFA49978",NA,"20737",NA,NA,NA,"Rio Capivari, Sesmaria",NA,NA,"Arvoreta 6 m altura",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"54","2020-11-13 09:21:02-03","UFRJ","RFA","13259","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","G.G. Hatschbach","1972","10","22","Brasil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"RFA49983",NA,"30808",NA,NA,NA,"Três Capões",NA,NA,"Arvoreta 5 m, flor esverdeada",NA,NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA
"55","2020-06-29 11:32:45-03","UFRJ","RFA","13699","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","N. Imaguire",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"RFA49984",NA,"3138",NA,NA,NA,"FEA - C. Pomar",NA,NA,"Arvoreta 5 m altura, frequente. Pétalas esverdeadas",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"56","2020-11-13 09:21:02-03","UFRJ","RFA","13258","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","G.G. Hatschbach","1972","11","19","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"RFA49982",NA,"30714",NA,NA,NA,"Passo da Galinha",NA,NA,"Arvoreta de flor esverdeada",NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"57","2020-11-13 09:21:02-03","UFRJ","RFA","11961","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G.G. Hatschbach","G.G. Hatschbach","1971","10","03","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"RFA49980",NA,"27614",NA,NA,NA,"Col. Sta. Maria","1000","1000","Arvoreta 6 m, flor esverdeada",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"58","2020-06-29 11:32:45-03","UFRJ","RFA","13199","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","P. Occhioni","1972","11","26","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"RFA49974",NA,"5371",NA,NA,NA,"Lagoa Dourada, Rodovia do Café",NA,NA,"Arvoreta 6 m, flor pequena branca, frequente",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"59","2020-11-13 09:21:02-03","UFRJ","RFA","8576","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L.B. Smith","G.G. Hatschbach","1949","11","13","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"RFA49977",NA,"1611",NA,NA,NA,"Estrada Rio Taquari-Rio Divisa",NA,NA,"Pequena árvore, flor",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"60","2020-06-29 11:32:45-03","UFRJ","RFA","13200","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","P. Occhioni","1972","11","22","Brasil","Paraná","Rio Negro","-49.7975006103516","-26.1058006286621",NA,NA,"RFA49976",NA,"5266",NA,NA,NA,NA,NA,NA,"Arvoreta 5-6 m, flor muito pequena, amarelo esverdeado. Tronco com 20-25 cm diâmetro",NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"61","2020-06-29 11:32:45-03","UFRJ","RFA","20547","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","A. Bidá","P. Nunes",NA,NA,NA,"Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"RFA49970",NA,NA,"1996","05","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"62","2020-06-29 11:32:45-03","UFRJ","RFA","13201","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","P. Occhioni","1972","11","25","Brasil","Paraná","Paraná",NA,NA,NA,NA,"RFA49973",NA,"5338",NA,NA,NA,"Estr. Joinville-Curitiba km 47",NA,NA,"Arvoreta 5-6 m, flores pequenas creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:45-03","UFRJ","RFA","13309","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","A. Bidá","P. Occhioni","1971","10",NA,"Brasil","Paraná","Paraná",NA,NA,NA,NA,"RFA49972",NA,NA,"1996","05","17","BR-2, próximo a Taquari a 50 km de Curitiba",NA,NA,"Arbusto 2-3 m altura, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:32:45-03","UFRJ","RFA","21851","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","G. Pabst; E. Pereira (6886)","1961","11","12","Brasil","Paraná","Paraná",NA,NA,NA,NA,"RFA49967",NA,"6712",NA,NA,NA,"BR-2 pr. Taquari a 50 km de Curitiba",NA,NA,"Arbusto 2 m, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:21:02-03","UFRJ","RFA","9417","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L.B. Smith","G.G. Hatschbach","1967","11","22","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"RFA49979",NA,"9417","1970",NA,NA,"Rio da Praia","3","3","Arvoreta 6 m, tronco 10 cm diâmetro, pétalas verde claro",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"66","2020-11-13 09:21:02-03","UFRJ","RFA","13254","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","P. Occhioni","G.G. Hatschbach; C. Koczicki","1972","11","17","Brasil","Paraná","Paula Freitas","-50.9380989074707","-26.2082996368408",NA,NA,"RFA49981",NA,"30669",NA,NA,NA,NA,NA,NA,"Arvoreta 8 m, flor creme esverdeada",NA,NA,NA,NA,NA,NA,"23054","auto",NA,NA,NA,NA,NA
"67","2020-06-29 11:32:45-03","UFRJ","RFA","20620","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","P. Nunes",NA,NA,NA,"Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"RFA49966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"68","2020-06-29 11:32:45-03","UFRJ","RFA","21845","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","L.B. Smith","R. Reitz","1949","11","25","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"RFA49969",NA,NA,"1951",NA,NA,"Mata do Hoffmann","50","50","Arbusto 6 m altura, flores brancas",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"69","2020-11-24 17:11:07-03","UTFPR","DVPR","4495","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Brotto, ML","Ferreira, GM","2010","05","06","Brasil","Paraná","Mauá da Serra","-51.08","-23.51","-51.08","-23.51","DVPR004495",NA,"201","2017","08","15","Estância Manain.",NA,NA,"Árvore com 6 m de altura, frutos imaturos verdes.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:11:07-03","UTFPR","DVPR","2803","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Vieira, AOS","Cardoso, CMV; et al.","1994","11","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"DVPR002803",NA,"s.n.","1998","06","04","Canion Guartelá",NA,NA,"Arbóreo 4m, flores verdes-palidas; odor suave, frutos verdes, caule liso, visitadas por vespas e infestadas por galhas.",NA,NA,NA,"Magnoliophyta",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"71","2020-11-24 17:11:07-03","UTFPR","DVPR","2804","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Vieira, AOS","Cavalheiro, AL; et al.","1999","02","23","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"DVPR002804",NA,"21","1999",NA,NA,"Sítio dos Pinheiros",NA,NA,"Árvore 6m, frutos maduros verdes, CAP 45cm, projeção 5x4,5m. Matriz do viveiro.; Borda da mata.",NA,NA,NA,"Magnoliophyta",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"72","2020-11-24 17:11:07-03","UTFPR","DVPR","293","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Estevan, DA","Pavão, OC; et al.","2000","12","06","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"DVPR000293","DVPR000293","s.n.","2004",NA,NA,"Sítio Pinheiros",NA,NA,"Árvore 4 m, frutos imaturos verdes.; Borda da mata.",NA,NA,NA,"Magnoliophyta",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"73","2019-12-04 15:25:54-03","PUCPR","HUCP","18890","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Selusniaki, M","2007","09","09","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUCP00023420","HUCP00023420","1443",NA,NA,NA,"Santa Mônica Clube de Campo",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"74","2019-12-04 15:25:54-03","PUCPR","HUCP","25113","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Brotto, M","Ferreira Jr, M; Rosseto, EFS; Francisco, EM","2011","08","23","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,"HUCP00025113","HUCP00025113","218","2017","08","15","mata ao lado do Morro do Mulato",NA,NA,"Árvore 4m. Fruto imaturo verde.",NA,NA,NA,"Eudicotiledonea",NA,NA,"16036","auto",NA,NA,NA,NA,NA
"75","2019-12-04 15:25:54-03","PUCPR","HUCP","18532","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Cossete, BXS",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUCP00018354","HUCP00018354","098",NA,NA,NA,"Parque Estadual de Vila Velha",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"76","2019-12-04 15:25:54-03","PUCPR","HUCP","19052-A","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Selusniaki, M; Beltrami, L","2008","08","14","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00018561","HUCP00018561","1509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"77","2019-12-04 15:25:54-03","PUCPR","HUCP","20418","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Bonaldi, R","2008","12","19","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00018454","HUCP00018454","415",NA,NA,NA,"Serra da Prata",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"78","2019-12-04 15:25:54-03","PUCPR","HUCP","18945","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Selusniaki, M","2007","10","27","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUCP00018509","HUCP00018509","1397",NA,NA,NA,"Morro do Anhangava",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"79","2019-12-04 15:25:54-03","PUCPR","HUCP","25169","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Brotto, M","Teixeira, OM","1998","10","30","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUCP00025169","HUCP00025169","s.n.","2017","08","15","Rancho Carolina: borda da mata",NA,NA,"Árvore 6m; botão floral e flores cor creme.",NA,NA,NA,"Eudicotiledonea",NA,NA,"30511","auto",NA,NA,NA,NA,NA
"80","2019-12-04 15:25:54-03","PUCPR","HUCP","23155","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Bonaldi, R","Perret, L","2012","01","20","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00018469","HUCP00018469","528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"81","2019-12-04 15:25:54-03","PUCPR","HUCP","20414","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Selusniaki, M","Bonaldi, R","2007","11","17","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00018503","HUCP00018503","292",NA,NA,NA,"Serra da Prata",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"82","2020-11-26 18:09:55-03","CPAN-UFMS","COR","8914","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G. Hatschbach","O S. Ribas, E. F. Costa & J. M. Silva","2001","11","29","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"3961",NA,NA,NA,"Rod. PR-427, 1 Km L da ponte sobre o Rio Iguaçu. Mata as margens do rio Iguaçu; ;.",NA,NA,"Com fruto:imaturo verde",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"83","2019-10-09 11:25:21-03","UFBA","ALCB","101086","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Silva, JM; Abe, LM","2004","11","23","Brasil","Paraná","Adrianópolis","-48.983333","-24.65","-48.983333","-24.65",NA,NA,"4223","2005",NA,NA,"Fazenda Mato Limpo, Bernech.",NA,NA,"4m, flor alvacenta.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:25:21-03","UFBA","ALCB","101086","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, JLM","Silva, JM; Abe, LM","2004","11","23","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"4223","2005",NA,NA,"Fazenda Mato Limpo, Bernech.",NA,NA,"4 m alt. Flor alvacenta.","Southern America",NA,NA,"Dicotyledon",NA,NA,"49901","auto",NA,NA,NA,NA,NA
"85","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.2671487","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2671487","NL-L2671487",NA,NA,NA,NA,"Brasilia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2671487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L 0694362","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R; Klein RM","1959","10","23","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L0694362",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200694362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082223","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R; Klein RM","1959","10","23","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L1082223","NL-L1082223",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae","U 0055993 | Uw 6994",NA,NA,NA
"88","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082322","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-L1082322","NL-L1082322",NA,NA,NA,NA,"Santa Catarina.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae","HWw28358",NA,NA,NA
"89","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082323","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-L1082323","NL-L1082323",NA,NA,NA,NA,"Santa Catarina.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"90","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082325","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R; Klein RM","1959","10","23","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L1082325","NL-L1082325",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae","Uw6994",NA,NA,NA
"91","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082326","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R; Klein RM","1959","10","23","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L1082326","NL-L1082326",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae","Uw6994",NA,NA,NA
"92","2020-02-08 09:05:04-03","NBC","NL-BOTANY","L.1082327","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R; Klein RM","1959","10","23","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L1082327","NL-L1082327",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae","Uw6994",NA,NA,NA
