"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"194","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433821F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"A. Fendler","1854",NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0433821F","V0433821F_01","Spermatophyta",NA,"1425","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433822F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"RRC ID Flag","M. O. Dillon & et al.","1986","3","16","Peru","Cajamarca","Santa Cruz","Distrito Catache. Upper Río Zaña valley, ca. 5 km above Monteseco on path to Chorro Blanco",NA,NA,NA,NA,"1500","2000",NA,"V0433822F","V0433822F_01 V0433822F_02","Spermatophyta",NA,"4397","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,"4397",NA,NA,NA
"196","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433823F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"G. G. Hatschbach","1967","2","28","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0433823F","V0433823F_01","Spermatophyta",NA,"16081","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433824F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"J. A. Steyermark","1967","7","21","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0433824F","V0433824F_01","Spermatophyta",NA,"99332","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433825F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"Rev. S. King et al.","1982","2","13","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0433825F","V0433825F_01","Spermatophyta",NA,"290","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433826F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"H. E. Stork & O. B. Horton","1939","1","8","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0433826F","V0433826F_01","Spermatophyta",NA,"10283","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-07-09 12:44:08-03","F","FMNH-SEEDPLANTS","V0433827F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"Ll. Williams","1940","8","10","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0433827F","V0433827F_01","Spermatophyta",NA,"13592","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-07-09 12:43:32-03","F","FMNH-SEEDPLANTS","V0433924F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"G. G. Hatschbach","1967","3","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0433924F","V0433924F_01","Spermatophyta",NA,"16102","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-07-09 12:43:32-03","F","FMNH-SEEDPLANTS","V0433925F","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"J. A. Steyermark","1944","9","30","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0433925F","V0433925F_01","Spermatophyta",NA,"58979","South America",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-09-04 20:26:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orchidaceae","Microstylis","caracasana","Microstylis caracasana",NA,NA,"H. Karsten",NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Type [status unknown]","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-01-25 15:43:46-02","IAC","IAC","39111","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","R.C. Mota","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","2000","02","28","Brasil","Minas Gerais","Camanducaia",NA,"-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,"1096",NA,NA,NA,NA,"2002","05","13",NA,NA,NA,NA,NA,NA,NA
"205","2020-07-23 12:17:23-03","CEPLAC","CEPEC","112103","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"Sem Informação","Amorim, A. M.","2004","04","26","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra.","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,NA,NA,"4073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-23 12:17:23-03","CEPLAC","CEPEC","111705","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"Sem Informação","Amorim, A. M.","2006","04","15","Brasil","Bahia","arataca","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,"5811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:17:23-03","CEPLAC","CEPEC","111970","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"Sem Informação","Lopes, M. M. M.","2006","05","23","Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","650","650","UNICATA.",NA,NA,NA,NA,"726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:17:23-03","CEPLAC","CEPEC","123156","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"Sem Informação","Amorim, A. M.","2008","06","21","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN Serra Bonita e torre.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,"7446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-23 12:17:23-03","CEPLAC","CEPEC","123917","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"Sem Informação","Daneu, L.","2009","04","19","Brasil","Bahia","arataca","RPPN do IESB, Serra do Peito de Moça, Rodovia Arataca/Una, entrada a 9,5km da cidade, mais 8,9km da entrada. Trilha do Peito- de Moça.","-39.339444","-15.174167","39W20'22","15S10'27","700","700",NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:17:23-03","CEPLAC","CEPEC","152079","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"L. Menini Neto","J. L. da Paixao","2005","06","05","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Km W de Camacan na estrada para Jacarecí, daí 6Km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-23 12:17:23-03","CEPLAC","CEPEC","55604","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"D. N. Carvalho","W. W. Thomas","1998","10","17","Brasil","Bahia","WENCESLAU GUIMARÃES","Ca. 3Km ao W de Nova Esperança, ao W na margem da Reserva Estadual da cidade.",NA,"-13.6","3943W","13S36'",NA,NA,NA,NA,NA,NA,NA,"9260",NA,NA,NA,NA,NA,NA,NA,"15/04/2014",NA,NA,NA,NA,NA,NA
"212","2020-07-23 12:17:23-03","CEPLAC","CEPEC","86215","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,"D. N. Carvalho","M. Alves","2000","06","11","Brasil","Bahia","SANTA TEREsINHA","Vila da Pedra Branca, serra da jibóia, estrada para a torre de TV.","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,"15/05/2014","25196","auto",NA,NA,NA,NA
"213","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000088225","S","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia","Rchb.f.",NA,"John Miers; b.1789; d.1879; Miers","1838",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4636652",NA
"214","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000088226","S","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia","Rchb.f.",NA,"Collaboration; J. Bowie & A. Cunningham","1815","05","22","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4636653",NA
"215","2020-09-18 09:34:17-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Peridiscaceae","Malaxis","excavata","Malaxis excavata","Pardo, M; Daly, DC; Lima, L",NA,"Coêlho, L",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-20 14:54:47-03","UFSC","FLOR","2423","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Pabst, G.","Bresolin, A.","1971","03","18","Brasil","Santa Catarina","Florianópolis","Barreiro, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","flor verde creme. Flores anormais- peloria. Habitat: terrícola da mata","FLOR0002423",NA,NA,"Asparagales","216",NA,NA,NA,NA,"1971","06","20",NA,"27000","auto",NA,NA,NA,NA
"217","2020-08-20 20:37:53-03","UFSC","FLOR","2582","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Pabst, G.","Bresolin, A.","1973","05","10","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"250","250","terrícola, flor verde e verde-escura. Exemplar único. Habitat: beira do caminho","FLOR0002582",NA,NA,"Asparagales","739",NA,NA,NA,NA,"1974",NA,NA,NA,"29971","auto",NA,NA,NA,NA
"218","2020-08-20 20:37:53-03","UFSC","FLOR","3950","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Pabst, G.","Klein, R.M.","1971","06","24","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"600","600","flor verde Habitat: terrícola, matinha de tôpo","FLOR0003950",NA,NA,"Asparagales","9545",NA,NA,NA,NA,"1975",NA,NA,NA,"31105","auto",NA,NA,NA,NA
"219","2020-08-20 20:37:53-03","UFSC","FLOR","38645","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Matos, J.Z. de","Matos, J.Z. de; Venturi, S.","2007","05","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"erva terrícola, flor verde com labelo marrom claro. Tem fotos da planta viva. Habitat: floresta","FLOR0038645","FLOR0038645_v1 FLOR0038645_v10 FLOR0038645_v2 FLOR0038645_v3 FLOR0038645_v4 FLOR0038645_v5 FLOR0038645_v6 FLOR0038645_v7 FLOR0038645_v8 FLOR0038645_v9",NA,"Asparagales","95",NA,NA,NA,NA,"2007",NA,NA,NA,"22435","auto",NA,NA,NA,NA
"220","2020-08-20 20:37:53-03","UFSC","FLOR","38646","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Matos, J.Z. de","Matos, J.Z. de","2007","05","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"erva terrícola, flor verde com labelo marrom claro. Fotos da planta viva (idem FLOR38494). Habitat: floresta","FLOR0038646",NA,NA,"Asparagales","89",NA,NA,NA,NA,"2007",NA,NA,NA,"22435","auto",NA,NA,NA,NA
"221","2020-08-20 20:37:53-03","UFSC","FLOR","38494","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Matos, J.Z. de","Matos, J.Z. de; Venturi, S.","2007","05","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, área primária, arredores do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"erva terrícola, flor verde com labelo marrom claro. Tem fotos da planta viva. Habitat: floresta","FLOR0038494","FLOR0038494_v1 FLOR0038494_v10 FLOR0038494_v11 FLOR0038494_v12 FLOR0038494_v13 FLOR0038494_v2 FLOR0038494_v3 FLOR0038494_v4 FLOR0038494_v5 FLOR0038494_v6 FLOR0038494_v7 FLOR0038494_v8 FLOR0038494_v9",NA,"Asparagales","86",NA,NA,NA,NA,"2007",NA,NA,NA,"22435","auto",NA,NA,NA,NA
"222","2021-03-04 15:42:06-03","IF","SPSF","29671","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata",NA,NA,"J.P.Souza","2001","04","14","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Orchidales","3549","América do Sul",NA,NA,"Liliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"223","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Poeppig, EF",NA,NA,NA,"Peru",NA,NA,"Etiam in sylvis ad Cuchero Peruviae subandinae",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Cunningham, A",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis umbrosis prov. S. Paulo",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad saxa sylvae primaevae in Serra de Caracol",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"1712","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Ule, EHG",NA,NA,NA,"Brazil","Santa Catarina",NA,"in sylvis virgineis ad Sâo-Francisco",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Miers, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Serra dos Orgâos",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Bowie, J",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis umbrosis prov. S. Paulo",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in sylvis primaevis ad Rio de Machado prope Caldas prov. Minas Geraës","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"531","Southern America",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"230","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","ad Serra de Pedra Branca prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"ser. III.1203","Southern America",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"231","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais","Caldas","ad Serra de Caldas et de Picú","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Octobri-Junio; in sylvis humidis umbrosisque; HABITAT: in sylvis humidis umbrosisque",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"232","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Lehmann, FC",NA,NA,NA,"Colombia","Tocosa",NA,"Columbia ad Tocosa altit. 1880 m.",NA,NA,NA,NA,"1880","1880","Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Wendland, H",NA,NA,NA,"Costa Rica",NA,NA,"in Costa-Rica ad Vulcan de Barba",NA,NA,NA,NA,NA,NA,"Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","Rchb.f.",NA,"Lehmann, FC",NA,NA,NA,"Guatemala",NA,NA,"in Guatemala altit. 1600-2000 m.",NA,NA,NA,NA,"1600","2000","Floret Octobri-Junio",NA,"P03P4N0068",NA,NA,"1639","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","quadrangularis","Microstylis quadrangularis","Cogn.",NA,"Icon.",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. S. Paulo secus Ribeiro Pires",NA,NA,NA,NA,NA,NA,"comm. cl. Lofgren. - Floret Decembri",NA,"P03P6N0114",NA,NA,"5?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","quadrangularis","Microstylis quadrangularis","Cogn.",NA,"Icon.",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. S. Paulo secus Ribeiro Pires",NA,NA,NA,NA,NA,NA,"comm. cl. Lofgren. - Floret Decembri",NA,"P03P6N0114",NA,NA,"5","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","quadrangularis","Microstylis quadrangularis","Cogn.",NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. S. Paulo secus Ribeiro Pires",NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0114",NA,NA,"2014","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:12:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Microstylis","quadrangularis","Microstylis quadrangularis","Cogn.",NA,"Comm. Geogr.Geol. S. Paulo",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. S. Paulo secus Ribeiro Pires",NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0114",NA,NA,"2014?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:52:18-03","UFRGS","ICN","015192","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Brade, AC","Dutra, J","1927","02","05","Brasil","RS","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"ICN00040367",NA,"Monocotyledon",NA,"1192","América do Sul",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"240","2021-02-08 12:52:18-03","UFRGS","ICN","031331","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Waechter, JL","Waechter, JL; et al.","1976","05","30","Brasil","RS","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Flores internas do racemo umbeliforme verdes; flores mais externas alaranjadas.; Em mato úmido (baixada dos afloramentos)","ICN00040363",NA,"Monocotyledon",NA,"282","América do Sul",NA,NA,NA,"1977","07","26",NA,"50525","auto",NA,NA,NA,NA
"241","2021-02-08 12:52:18-03","UFRGS","ICN","129728","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rocha, FS","Gonçalves, CN; Kindel, A",NA,NA,NA,"Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00040362",NA,"Monocotyledon",NA,"8","América do Sul",NA,NA,NA,"2003","12","02",NA,"20837","auto",NA,NA,NA,NA
"242","2021-02-08 12:52:18-03","UFRGS","ICN","042363","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Waechter","Waechter, JL","1978","07","21","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores internas do corimbo esverdeadas, as externas alaranjadas.; Erva terrestre em interior de mato, em solo negro, encharcado.","ICN00040357",NA,"Monocotyledon",NA,"880","América do Sul",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"243","2021-02-08 12:52:18-03","UFRGS","ICN","047665","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Zanette, VC; Prado, JF","1980","06","28","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Terrícola. Hemicriptófito com escapo e sem roseta; com flores evidentes.; No interior e em beira da mata, em locais com o solo mais seco.","ICN00040364",NA,"Monocotyledon",NA,"377","América do Sul",NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"244","2021-02-08 12:52:18-03","UFRGS","ICN","027987","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rocha, FS","Irgang, BE; Girardi, A","1972","07","11","Brasil","RS","Torres","Parque de Torres banhado no canto SW","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00040360",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"2003","12","30",NA,"20837","auto",NA,NA,NA,NA
"245","2021-02-08 12:52:18-03","UFRGS","ICN","190335","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Waechter, JL; Mancino, LC","Mancino, LC; Nitschke, P","2012","08","04","Brasil","SC","Içara",NA,"-49.2999992370605","-28.7133007049561",NA,NA,NA,NA,"Paludosa.","ICN00040359",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,"18492","auto",NA,NA,NA,NA
