"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2107","2018-11-16 10:36:00-02","MO","MOBOT","3397741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K.Holst (SEL)",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 704","1973","10","30","Peru","Loreto","Maynas","Dtto. Iquitos. Rio Itaya above Iquitos, margin of pasture, soil clayey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2108","2010-11-09 15:45:00-02","MO","MOBOT","3400222","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"A. Zonta","Zonta 153","1991","11","10","Bolivia","Beni","Yacuma","Lat. S. 15º7'00Lon O. O. 66º8'30 Pto. Zonta a 15 Km. del Río Cuverene. Bosque altro tropical períodicamente inundado, con abundancia del género Astrocaryum Scheelea. Intervenido por la explotación de la Mara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2109","2020-01-25 04:33:00-03","MO","MOBOT","3401516","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","Steyermark 122275","1980","5","11","Venezuela","Amazonas",NA,"Atures: primary rainforest on slopes 1 km from north side of Río Cataniapo, area of dam site, 45 km southeast of Puerto Ayacucho.","-67.25","5.58333",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","2008-05-27 22:02:00-03","MO","MOBOT","3408065","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow",NA,NA,NA,"Tim McDowell","McDowell 3717","1990","11","11","Guyana",NA,NA,"Cuyuni-Mazaruni Region: Along banks of Eping River, Golden Star Resources camp to 0.5 km upstream.","-60.11666","6.08333",NA,NA,"76.00000000","122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","2008-05-27 22:02:00-03","MO","MOBOT","3408803","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow",NA,NA,NA,"José R. Pirani","Pirani 3368","1994","12","4","Brazil","Espírito Santo",NA,"Mun. S|6o Mateus, Km 6 da Rodovia BR-381, ligando São Mateus a Nova Venécia. Remanescente de florest pluvial tropical, perturbada, certurbada, circundada por pastagens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","2015-09-10 13:30:00-03","MO","MOBOT","3424952","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"Boris A. Krukoff","Krukoff 10745",NA,NA,NA,"Bolivia","La Paz","Larecaja","Tuiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2113","2012-01-18 05:06:00-02","MO","MOBOT","3425435","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F.F. Mazine",NA,NA,NA,"Egleé Zent|Stanford Zent","Zent zhka-1778","1998","9","21","Venezuela","Bolívar",NA,"San Jose de Kayama. High forest hillside.","-65.35","6.31666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","2012-01-18 05:06:00-02","MO","MOBOT","3425437","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F.F. Mazine",NA,NA,NA,"Egleé Zent|Stanford Zent","Zent zhma-1250","1998","2","2","Venezuela","Amazonas",NA,"Caño Majagua. Habitat: high forest seasonally flooded.","-65.76666","5.35",NA,NA,"180.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","2011-06-17 17:02:00-03","MO","MOBOT","3428815","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"José Steinbach","Steinbach G. 7922",NA,NA,NA,"Bolivia","Santa Cruz","Andrés Ibáñez","Urubó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116","2008-05-27 22:02:00-03","MO","MOBOT","3433306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. Holst",NA,NA,NA,"R. Haase","Haase 613","1984","9","22","Bolivia","La Paz","Abel Iturralde","Luisita. Sabana húmeda, W del Rio Beni. Orilla del Rio Muqui.","-67.25","-13.08333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117","2016-10-13 06:00:00-03","MO","MOBOT","3436802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. Holst (SEL)",NA,NA,NA,"David A. Neill|NSF dendrology course","Neill 15419","2006","11","6","Ecuador","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor region, upper Río Nangaritza. Area de Conservación Los Tepuyes, on upper portion of sloping sandstone plateau southwest of Las Orquídeas. Dense, wet forest, in and near 1-hectare forest inventory plot, Nangaritza Upper Sandstone Plateau Plot.","-78.6844444","-4.2588889",NA,NA,"1620.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","400",NA
"2118","2018-11-16 10:33:00-02","MO","MOBOT","3436944","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K.Holst (SEL)",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 5819","1982","2","19","Peru","Loreto","Maynas","Dtto. Iquitos. Río Momón, en orilla inundada, un poco arriba del caserio de Balcón.",NA,NA,NA,NA,"95.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2119","2013-06-18 05:46:00-03","MO","MOBOT","3444182","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"M. Jiménez","Jiménez 410","2007","10","15","Bolivia","Chuquisaca",NA,"Municipio Villa Vaca Guzmán, Cantón Iguembe.","-63.7758334","-20.4511111",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2120","2019-05-01 11:15:00-03","MO","MOBOT","3455006","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL) & M.L. Kawasaki (F)",NA,NA,NA,"Wilson Quizhpe|Abel Wisum","Quizhpe 2502","2007","3","6","Ecuador","Zamora-Chinchipe","Palanda","Región de la Cordillera del Cóndor. Parroquia San Francisco de Vergel. Riberas del Río Vergel, entre Santa Rosa y La Canela. Bosque muy húmedo premontano.","-79.0280556","-4.6519444",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","82",NA
"2121","2008-05-27 22:02:00-03","MO","MOBOT","3455697","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.",NA,NA,NA,NA,"C. Luchiari","Luchiari 533","1994","10","18","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas, Est. Juturnaiba, esquerda-km 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2018-11-16 10:48:00-02","MO","MOBOT","3459634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K.Holst (SEL)",NA,NA,NA,"Belén Jiménez","Jiménez 1902BJ","1997","9","11","Paraguay","Canindeyú",NA,"Jejui-mi, sendero Aguara'i. 49500/29800 UTM. Bosque ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2123","2020-05-08 11:27:00-03","MO","MOBOT","3463869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K, Holst (SEL)",NA,NA,NA,"Alfredo F. Fuentes|R. Lipa|Javier Quisbert","Fuentes Claros 12221","2008","3","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Mojos y Queara sector Fuertecillo, parcela permanente Madidi 27. Bosque de yungas montano inferior pluvial. Plantas alcoholizadas.","-68.9313889","-14.5980555",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","08-27",NA
"2124","2012-05-31 12:16:00-03","MO","MOBOT","3467056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. Holst (SEL)",NA,NA,NA,"Camilo Kajekai","Kajekai 1054","2007","1","1","Ecuador","Morona-Santiago",NA,"Región de la Cordillera del Cóndor. Cantón Tiwintza. Centro Shuar Kaputna, costado sur del Río Santiago. En planicie aluvial de la comunidad y en colinas bajas. Bosque maduro, y bosque secundario con pastzal.","-77.9252778","-3.0194445",NA,NA,"270.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","43",NA
"2125","2008-07-22 13:28:00-03","MO","MOBOT","3476416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Kawasaki",NA,NA,NA,"I. Cordeiro","Cordeiro 1672","1997","10","15","Brazil","Minas Gerais",NA,"Mun. de Rio Doce, Rio Doce, Ilha do Marimbondo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","2008-07-22 13:28:00-03","MO","MOBOT","3476422","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst",NA,NA,NA,"Gerardo Aymard","Aymard C. 7996","1990","2","19","Venezuela","Amazonas",NA,"Dpto. Atabapo. Alto Rio Orinoco. Bosques ribereños medios en la planicie aluvial. 30 km al SE de La Esmeralda. Trayecto de la boca del Caño Iguapo hasta la boca del Río Padamo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","2016-12-07 05:17:00-02","MO","MOBOT","3577929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","E. Jaramillo (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo C.|D. Simba","Homeier 3387","2008","3","20","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2128","2016-12-07 05:17:00-02","MO","MOBOT","3577988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 1907","2005","10","17","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.61666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2129","2016-12-07 05:17:00-02","MO","MOBOT","3578205","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 1942","2005","10","18","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.61666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"2130","2016-12-07 05:17:00-02","MO","MOBOT","3578925","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. Holst, (SEL)",NA,NA,NA,"Jürgen Homeier","Homeier 611","2000","11","15","Ecuador","Zamora-Chinchipe",NA,"area of the Estación Cientifica San Francisco, road Loja-Zamora, ca. 35 km from Loja, montane tropical forest","-79.06666","-3.96666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"2131","2016-12-07 05:17:00-02","MO","MOBOT","3579337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","E. Jaramillo (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero|D. Simba|L. Guachamin|M. Unger","Homeier 3490","2008","3","27","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, Rio Hollin watershed, wet lower montane forest","-77.78166","-0.63833",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"2132","2019-04-14 21:29:00-03","MO","MOBOT","3580113","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 1822","2005","10","13","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.5833333","-0.5833333",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2133","2016-12-07 05:17:00-02","MO","MOBOT","3580464","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 1846","2005","10","14","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2134","2010-11-02 17:41:00-02","MO","MOBOT","770260","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","L. Kawasaki (F)",NA,NA,NA,"William Pariona|R.C. Quevedo","Pariona 1243","1991","9",NA,"Bolivia","Cochabamba",NA,"Km 240 Santa Cruz-Cochabamba. Trees of the Sacta Valley. Supported: Sub Projects of The Protection of Natural Resources and Biodiversity Support Program - WWF.","-64.7666667","-17",NA,NA,"212.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"2135","2020-03-02 04:32:00-03","MO","MOBOT","773077","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","C. Parra (COL)",NA,NA,NA,"R. M. Rueda","Rueda 552","1992","6","14","Colombia","Amazonas",NA,"Municipio Leticia; brazo del Río Amazonas, situado al lado de la estación principal del Parque Nacional Natural Amacayacu.","-70.26388","-3.81361",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","12",NA
"2136","2012-05-24 05:04:00-03","MO","MOBOT","780490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (MO)",NA,NA,NA,"Juan Revilla","Revilla Cardenas 2698","1977",NA,NA,"Peru","Loreto","Maynas","Vicinity of Iquitos.","-73.24722","-3.74805",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85",NA
"2137","2018-11-16 11:00:00-02","MO","MOBOT","797157","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 11656","1990","7","26","Ecuador","Bolívar",NA,"ECHANDIA: Bosque Seco Tropical. Informantes: Fulgencio Paredes y Gerardo Gallo.","-79.2666667","-1.4166667",NA,NA,"300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","90-76",NA
"2138","2019-02-25 17:28:00-03","MO","MOBOT","807997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. Holst (SEL)",NA,NA,NA,"Luz Mila Quiñones|Ricardo Rincón","Quiñones 2182","1991","7","12","Colombia","Meta","Lejanias","Vereda El Triunfo, finca El Diamante.","-74.344658","3.615748",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","38",NA
"2139","2014-01-24 14:33:00-02","MO","MOBOT","880770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Milton Aulestia","Aulestia 1879","1994","3","16","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus Km. 96, cerca al ro Yasun. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.15","-0.9166667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2140","2008-05-27 22:02:00-03","MO","MOBOT","881155","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Armando Grijalva","Grijalva 783","1994","7","1","Ecuador","Napo","Orellana","Parque Nacional Yasuní. Comunidad Pompeya. Vivero Forestal de la Fundación Jatun Sacha. Plántulas germinadas en el vivero para ensayos de reforestación de la carretera y oleoducto de Maxus. Bosque húmedo Tropical.","-76.6","-0.43333",NA,NA,"230.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","2019-07-20 12:52:00-03","MO","MOBOT","882000","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Armando Grijalva","Grijalva 736","1993","12","12","Ecuador","Napo","Orellana","Parque Nacional Yasun. Carretera y oleoducto de Maxus en construcción, Km 1. Bosque húmedo Tropical. Bosque primario. Suelos rojos, de colinas.","-76.6","-0.4333333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2142","2018-06-03 05:28:00-03","MO","MOBOT","883051","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Alberto Dik|T. Ahue","Dik 1600","1994","10","1","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 1-3, vía pozo Iro. Bosque húmedo Tropical. Bosque primario. Suelo rojo.","-76.1833333","-1.0333333",NA,NA,"249.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2143","2014-04-04 05:48:00-03","MO","MOBOT","915962","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 19121","1994","9","17","Peru","Madre de Dios","Tambopata","Región Inka Madre de Dios, Explores in Reserva de Tambopata. Parcelas Permanentes de la Reserva Tambopata. Bosque primario, Panatano.","-69.28333","-12.83333",NA,NA,"290.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","532",NA
"2144","2013-02-13 05:33:00-02","MO","MOBOT","934173","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow (GREE)",NA,NA,NA,"Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5563","1993","10","15","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa húmeda Los Fierros, con termiteros, actualmente seca sin incendio reciente. Pampa inundada.","-60.39583","-14.81138",NA,NA,"225.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","2013-06-27 10:36:00-03","MO","MOBOT","935444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Antony Jardim","Jardim 1085","1994","9","13","Bolivia","Pando","Manuripi","Varzea cerca Puerto América con Macrolobium, Buchenavia, Manilkara, Gustavia, Eschweilera, Ficus.. Substrato aluvio.","-67.9833333","-11.7333333",NA,NA,"190.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2146","2013-01-28 05:13:00-02","MO","MOBOT","935475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow (GREE)",NA,NA,NA,"René Guillén V.|R. Choré","Guillén Villarroel 1395","1994","5","19","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 6.5 km al este de la casa yendo hacia la serranía de Caparuch. En una pampa sartenejal.","-61.00472","-14.73861",NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","2008-05-27 22:02:00-03","MO","MOBOT","936440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Antony Jardim|Quevedo|Timothy J. Killeen","Jardim 245","1993","11","29","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Las Torres. Bosque ribereño con Pera, Coussarea, Mollia, Qualea. Substrato aluvio reciente-fluviatil.","-60.84722","-13.63277",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","2013-01-28 05:13:00-02","MO","MOBOT","938220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"René Guillén V.|R. Choré","Guillén Villarroel 2460","1994","10","21","Bolivia","Santa Cruz","Velasco","Campamento LA TOLEDO, a 1000 m al E de la casa. Pampa termitero. Suelo areno arcillosos.","-61.15","-14.7",NA,NA,"160.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","2013-01-28 05:13:00-02","MO","MOBOT","938278","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"René Guillén V.|G. Roca","Guillén Villarroel 2475","1994","10","22","Bolivia","Santa Cruz","Velasco","Campamento LA TOLEDO, a 1000 m al E de la casa, yendo hacia Florida. Bosque de altura. Suelo areno arcilloso.","-61.15","-14.7",NA,NA,"160.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","2013-01-28 05:13:00-02","MO","MOBOT","938338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"René Guillén V.|G. Roca","Guillén Villarroel 2484","1994","10","22","Bolivia","Santa Cruz","Velasco","Campamento LA TOLEDO, a 1000 m al E de la casa, yendo hacia Florida. Bosque de altura. Suelos areno arcillosos.","-61.15","-14.7",NA,NA,"160.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2013-02-13 05:33:00-02","MO","MOBOT","938952","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.","Saldias Paz 3555","1993","11","10","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Bosque de galería, con dosel de 30-35 m, suelo rojizo.","-60.76666","-14.66666",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2013-01-28 05:13:00-02","MO","MOBOT","939068","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B.K. Holst (SEL)",NA,NA,NA,"René Guillén V.|S. Coria","Guillén Villarroel 2138","1994","7","8","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 7 km al E de la casa, yendo hacia la Serranía Caparuch. Pampa sartenejal, anegada temporalmente. Suelos areno limosos.","-61.00472","-14.73861",NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2013-01-28 05:13:00-02","MO","MOBOT","939994","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow (GREE)",NA,NA,NA,"René Guillén V.|S. Coria","Guillén Villarroel 2099","1994","7","7","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 10 m al E de la casa, yendo hacia la serranía de Caparuch (Puerto Pasto). Pampa sartenejal, anegada temporalmente. Suelos areno limosos.","-60.96083","-14.74361",NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2013-01-28 05:13:00-02","MO","MOBOT","940202","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. Snow (GREE)",NA,NA,NA,"René Guillén V.|R. Choré","Guillén Villarroel 1713","1994","5","4","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 2500 m al N de la casa. En la ribera del río Paraguá, yendo a Florida, en la primera brecha abierta. Bosque ribereño. Suelo arcillo limoso.","-61.04805","-14.76222",NA,NA,"160.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
