"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"202","2020-09-12 05:00:02-03","US","US","2445158","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1961","3","24","Brazil","São Francisco do Sul",NA,"Morro do Campo Alegre",NA,NA,NA,NA,"1200",NA,"US01866987","US01866987_01 US01866987_02",NA,NA,NA,NA,"10925","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","1690597","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"F. C. Hoehne & A. Gehrt","1936","10","28","Brazil","São Paulo",NA,"Alto da Serra. E. Biol.",NA,NA,NA,NA,NA,NA,"US01867004","US01867004_01 US01867004_02",NA,NA,NA,NA,"741","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2743437","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & R. M. Klein","1957","10","17","Brazil","Campo Alegre",NA,"Morro do Iquererim",NA,NA,NA,NA,"900",NA,"US01866998","US01866998_01 US01866998_02",NA,NA,NA,NA,"5169","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","2427096","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek in Mart.",NA,"R. Reitz & D. Klein","1960","9","7","Brazil","São José",NA,"Serra da Boa Vista",NA,NA,NA,NA,"1000",NA,"US01866995","US01866995_01 US01866995_02",NA,NA,NA,NA,"9855","South America - Neotropics",NA,NA,NA,"Celastrales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-10-15 09:53:48-03","UFPR","EFC","11587","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Vieira, R.S.","Vieira, R.S.","2013","05","05","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva","-48.8287","-25.241","-48.8287","-25.2410",NA,NA,"EFC011587",NA,"2013","05","05","arvore com aprox. 4m. no interior da floresta altomontana. com flores alvas.","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-15 09:53:48-03","UFPR","EFC","4410","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Koehler, A.; Portes, M.C.","1995","05","29","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1300","1300","EFC004410",NA,NA,NA,NA,"Arvoreta no interior de matinha nebular, 1300m s.n.m.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-15 09:53:48-03","UFPR","EFC","12473","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Vieira, R.S.","Vieira, R.S.","2014","05","04","Brasil","Paraná","Morretes","Serra do Marumbi - Morro Leão","-48.9308","-25.4651","-48.9308","-25.4651",NA,NA,"EFC012473",NA,"2014","05","19","Arvoreta em refúgio vegetacional. Com flores.","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-15 09:53:48-03","UFPR","EFC","2816","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Roderjan, C.V.","Roderjan, C.V.","1992","05","16","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","1370","1370","EFC002816",NA,"1992","05","16","Arvoreta 2m no interior da matinha nebular a 1370m s.n.m.","1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-15 09:53:48-03","UFPR","EFC","11607","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Vieira, R.S.","Vieira, R.S.","2013","03","29","Brasil","Paraná","Campina Grande do Sul","Morro Taipabuçu","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"EFC011607",NA,"2013","03","29","árvore na borda da floresta altomontana. Com flores alvas.","172",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"211","2019-12-09 17:29:41-03","UFPR","EFC","2522","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Hatschbach, G.","Tramujas, A.P.","1991","07","25","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1400","1400","EFC002522",NA,NA,NA,NA,"Árvore 7 m em floresta altomontana a 1400 m s.n.m., pico SR2?. Frutos maduros.","159",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"212","2019-12-09 17:29:41-03","UFPR","EFC","2523","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Hatschbach, G.","Tramujas, A.P.; Struminski, E.","1991","07","05","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1550","1550","EFC002523",NA,"1999","02","05","Arvoreta 2 m, comum no interior da floresta altomontana a 1550 m s.n.m., pico Camelos. Frutos maduros.",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"213","2020-10-15 09:53:48-03","UFPR","EFC","11674","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Vieira, R.S.","Vieira, R.S.; et al.","2013","06","01","Brasil","Paraná","Morretes","Morro Sete","-48.8979","-25.3558","-48.8979","-25.3558",NA,NA,"EFC011674",NA,"2013","06","01","árvore com 3m, na borda da floresta altomontana. Com frutos alaranjados.","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-15 09:53:48-03","UFPR","EFC","13248","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Völtz, R.R.","Völtz, R.R.; Santos, G.H.","2014","06","23","Brasil","Paraná","Campina Grande do Sul","Morro Getúlio, Serra do Ibitiraquire","-48.5033","-25.1358","-48.5033","-25.1358","1350","1350","EFC013248",NA,"2014","06","23","Árvore 5m alt.; flores alvas; frutos verdes.","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-15 09:53:48-03","UFPR","EFC","8556","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Koehler, A.","1999","03","07","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-48.9497","-25.9912","-48.9497","-25.9912","1460","1460","EFC008556",NA,NA,NA,NA,NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-15 09:53:48-03","UFPR","EFC","13247","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Völtz, R.R.","Völtz, R.R.","2014","05","02","Brasil","Santa Catarina","Campo Alegre","Localidade de Campinas","-49.0703","-26.0628","-49.0703","-26.0628","880","880","EFC013247",NA,"2014","05","02","Arvoreta 3m alt.; frutos alaranjados, abertos, expondo a semente coberta com arilo alvacento; floresta secundário em estágio médio, as margens do rio Cubatão.","372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-15 09:53:48-03","UFPR","EFC","14182","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Vieira, R.S.","Vieira, R.S.","2015","06","07","Brasil","Paraná","Morretes","Serra do Marumbi - campos do Bom Jardim","-48.9185","-25.4555","-48.9185","-25.4555","1430","1430","EFC014182",NA,"2015","06","10","Arvoreta com 3,5 m, no interior da floresta altomontana. Com frutos alaranjados e sementes com arilo branco.","767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-15 09:53:48-03","UFPR","EFC","6688","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Koehler, A.; Portes, M.C.","1997","03","07","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC006688",NA,NA,NA,NA,"Arvoreta, 3 metros de altura, comum no interior da Floresta Altomontana","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-15 09:53:48-03","UFPR","EFC","8564","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Koehler, A.","1999","03","07","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-48.9497","-25.9912","-48.9497","-25.9912","1500","1500","EFC008564",NA,NA,NA,NA,"Arvoreta de 3,7 m de altura","172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-12-09 17:29:41-03","UFPR","EFC","14478","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Bizarro, O.M.R.","Bizarro, O.M.R.","2015","10","04","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0055","-25.3867","-49.0055","-25.3867","1400","1400","EFC014478",NA,"2015","11","04","Arvoreta rupícola 3 m alt., flores amareladas em pequeno platô de parede rochosa, a direita da parada da via Solanjaca __COMMOM_NAME__: Periquiteira-miúda","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:17:43-03","USP","SPF","144681","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral dos Santos, L","Fiaschi, P","2000","12","07","Brasil","São Paulo","Campos do Jordão","Pico do Itapeva.","-45.516667","-22.75","-45.516667","-22.75","1930","1930","SPF00144681",NA,"2012","05",NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:17:43-03","USP","SPF","109218","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Silva, JM","1995","09","15","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00109218",NA,"1995",NA,NA,NA,"1509",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"223","2019-11-13 11:17:44-03","USP","SPF","32080","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Hatschbach, G","1980","11","04","Brasil","Paraná","Quatro Barras","Rio Taquari.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"SPF00032080",NA,"1981","04",NA,NA,"43262",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"224","2019-11-13 11:17:43-03","USP","SPF","109315","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"SPF00109315",NA,"1994",NA,NA,NA,"622",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"225","2019-11-13 11:17:43-03","USP","SPF","154139","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Groppo, M","Lobão, AQ","2001","04","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para a Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"SPF00154139",NA,"2001","05",NA,NA,"587",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"226","2019-11-13 11:17:43-03","USP","SPF","150345","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"SPF00150345",NA,"2001",NA,NA,NA,"3535",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"227","2019-11-13 11:17:44-03","USP","SPF","40491","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral dos Santos, L","Pirani, JR","1985","11","20","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00040491",NA,"2012","05",NA,NA,"1359",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"228","2019-11-13 11:17:43-03","USP","SPF","148999","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Groppo, M","Izumisawa, CM","1999","02","25","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00148999",NA,"2001","05",NA,NA,"145",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"229","2014-04-04 18:26:56-03","PNFM","IRAI","2574","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Cordeiro, J.","Cordeiro, J.","2009","04","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri",NA,NA,NA,NA,NA,NA,"IRAI00002574",NA,"2010","01","01","Arbusto, 1.2 m, frutos vermelhos. Matinha nebular","3017",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"230","2014-04-04 18:26:56-03","PNFM","IRAI","6098","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Cordeiro, J.; Barbosa, E.","Dunaiski Jr, A.","2010","04","25","Brasil","Paraná","São José dos Pinhais","Cunhay",NA,NA,NA,NA,NA,NA,"IRAI00006098",NA,"2012","01","01","Arbusto, 3 m, frutos cor laranja. Interior da floresta","3992",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-25 13:51:57-03","UNIVILLE","JOI","10728","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Meyer, F.S.","Verdi, M.","2010","10","11","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho Estação - APA Rio Vermelho/Humbold.","-49.263889","-26.270556","49º15'50''W","26º16'14''S","1010","1010","JOI010728","JOI010728","2011","04","11","Plano de Manejo APA; HABITO: arbustiva; TIPO VEGETACIONAL: FOM","5742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-25 13:51:57-03","UNIVILLE","JOI","4581","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","G. Hatschbach","R. Fendrich","1999","01","21","Brasil","Paraná","São José dos Pinhais","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"JOI004581","JOI004581",NA,NA,NA,"; HABITAT: Floresta Atlântica; HABITO: arbusto",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"233","2021-03-25 13:51:57-03","UNIVILLE","JOI","1341","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","G. Hatschbach","J. Cordeiro","1999","04","27","Brasil","Paraná","São José dos Pinhais","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"JOI001341","JOI001341",NA,NA,NA,"; HABITAT: Floresta Atlântica; HABITO: arbusto","1529",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"234","2021-03-25 13:51:57-03","UNIVILLE","JOI","10438","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","meyer, F.S. & Mancinelli, W.S.","Meyer, F.S.","2010","11","04","Brasil","Santa Catarina","Garuva","Serra Quiriri, próximo ao Caminho dos Ambrósios.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI010438","JOI010438","2010","11","10","; HABITO: arbusto; TIPO VEGETACIONAL: Floresta ombrófila densa alto Montana Aluvial","972",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"235","2019-10-07 09:23:57-03","UEFS","HUEFS","18407","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Ribas, O.S.","1993","11","10","Brasil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"HUEFS0018407","HUEFS0018407",NA,NA,NA,NA,"622",NA,NA,NA,"Angiospermae","Celastrales","10418","auto","Rosanae",NA,NA,NA,NA
"236","2019-10-07 09:23:57-03","UEFS","HUEFS","33069","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hatschbach, G.","1982","09","10","Brasil","Paraná","São José dos Pinhais","Purgatório.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEFS0033069","HUEFS0033069",NA,NA,NA,"Mata pluvial; encosta de pequenos morros.","45291",NA,NA,NA,"Angiospermae","Celastrales","45291","auto","Rosanae",NA,NA,NA,NA
"237","2019-10-07 09:23:57-03","UEFS","HUEFS","232617","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Brotto, M.L.","2015","08","24","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.015556","-25.4475","49W0'56''","25S26'51''","990","990","HUEFS0232617","HUEFS0232617",NA,NA,NA,"Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","1988",NA,NA,NA,"Angiospermae","Celastrales",NA,NA,"Rosanae",NA,NA,NA,NA
"238","2019-10-07 09:23:57-03","UEFS","HUEFS","35351","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","L.Biral","Melo, E.","1998","11","08","Brasil","Paraná","Quatro Barras","Taquari de Cima, ca. 3 Km do entroncamento com a estrada da Graciosa,","-48.926667","-25.331944","48W55'36''","25S19'55''","850","900","HUEFS0035351","HUEFS0035351","2014","06",NA,"Mata de Araucária antropizada. Interior da Mata.","2507",NA,NA,NA,"Angiospermae","Celastrales",NA,NA,"Rosanae",NA,NA,NA,NA
"239","2019-10-07 09:23:57-03","UEFS","HUEFS","14990","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Cordeiro, J.","1992","11","19","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,"1700","1700","HUEFS0014990","HUEFS0014990",NA,NA,NA,NA,"946",NA,NA,NA,"Angiospermae","Celastrales","37493","auto","Rosanae",NA,NA,NA,NA
"240","2015-07-21 14:48:19-03","F","FMNH-SEEDPLANTS","V0332972F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332972F","V0332972F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2015-07-21 14:48:20-03","F","FMNH-SEEDPLANTS","V0332976F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0332976F","V0332976F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"242","2015-07-21 14:48:21-03","F","FMNH-SEEDPLANTS","V0332980F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332980F","V0332980F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"243","2019-09-04 18:48:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4685","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"244","2019-01-22 15:33:20-02","F","FMNH-SEEDPLANTS","V0044270F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0044270F","V0044270F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type"
"245","2015-07-21 14:48:19-03","F","FMNH-SEEDPLANTS","V0332971F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332971F","V0332971F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"246","2015-07-21 14:48:19-03","F","FMNH-SEEDPLANTS","V0332973F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332973F","V0332973F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"247","2015-07-21 14:48:20-03","F","FMNH-SEEDPLANTS","V0332974F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332974F","V0332974F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"248","2015-07-21 14:48:20-03","F","FMNH-SEEDPLANTS","V0332975F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332975F","V0332975F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"249","2015-07-21 14:48:20-03","F","FMNH-SEEDPLANTS","V0332977F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332977F","V0332977F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"250","2015-07-21 14:48:21-03","F","FMNH-SEEDPLANTS","V0332978F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332978F","V0332978F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"251","2015-07-21 14:48:21-03","F","FMNH-SEEDPLANTS","V0332979F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332979F","V0332979F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"252","2015-07-21 14:48:21-03","F","FMNH-SEEDPLANTS","V0332981F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0332981F","V0332981F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"253","2018-01-23 14:59:31-02","F","FMNH-SEEDPLANTS","V0448612F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens",NA,NA,"L. Biral","2013","9","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0448612F","V0448612F_01",NA,NA,NA,NA,"876","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"254","2019-01-25 15:39:18-02","IAC","IAC","51640","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","R.B. Torres","R.B. Torres & N. Figueiredo","1987","12","08","Brasil","São Paulo","Buri","Estação Experimental do Instituto Florestal (IF)","-48.5928","-23.7975","-48.5928","-23.7975",NA,NA,NA,NA,"2013","01","14",NA,"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-01-25 15:39:18-02","IAC","IAC","51653","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","R.B. Torres","R.B. Torres & N. Figueiredo","1987","10","08","Brasil","São Paulo","Buri","Estação Experimental do Instituto Florestal (IF)","-48.5928","-23.7975","-48.5928","-23.7975",NA,NA,NA,NA,"2013","01","14",NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-01-25 15:39:18-02","IAC","IAC","55555","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Santos, Leonardo Biral","Santos, Leonardo Biral; Saka, Mariana Naomi & G. Marcusso","2013","09","11","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo; ao longo da trilha do Maé","-45.010833","-23.235","-45.010833","-23.23500",NA,NA,NA,NA,"2013","11","11",NA,"876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
