"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"680","2015-05-20 10:34:50-03","UFERSA","MOSS","5163","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, O.F. de","Medeiros, J.F. de","3","1997","06","22","América do Sul","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","RN 117, Sítio Aroeira.","-37.520833","-5.458889",NA,"com latex; solo argiloso; flor vermelha; n.v. pinhão-roxo.",NA,NA,"26","26",NA,NA,NA,NA,"1997","37W31'15","5S27'32","08","14",NA,NA,NA,NA,NA
"681","2015-05-20 10:34:50-03","UFERSA","MOSS","5772","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, O.F. de","Cosme, M.A.","3","1994","07","16","América do Sul","Brasil","Rio Grande do Norte","Assu","Rio Assu.","-36.908611","-5.576667",NA,"coletado em margem de rio; solo arenoso; n.v. pião-manso.",NA,NA,"27","27",NA,NA,NA,NA,"1998","36W54'31","5S34'36","08","11",NA,NA,NA,NA,NA
"682","2015-05-20 10:34:50-03","UFERSA","MOSS","9702","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, A.S.","Silva, A.S.","24","2008","01","11","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Trecho entre a ponte nove e a de ferro, Rio Mossoró.","-37.344167","-5.1875",NA,"Subarbusto; coletado na margem de rio, antropizada, próximo a entulho de construção; solo pedregoso; frequente; flor vermelha.",NA,NA,"16","16",NA,NA,NA,NA,"2008","37W20'39","5S11'15","01","12",NA,NA,NA,NA,NA
"683","2015-05-20 10:34:50-03","UFERSA","MOSS","3975","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, O.F. de","Albuquerque, E.M.","5","1995","06","12","América do Sul","Brasil","Ceará","Fortaleza","Universidade Federal do Ceará, Campus do Pici.","-38.5431","-3.71722",NA,"n.v. pião-roxo.",NA,NA,NA,NA,NA,NA,"19924","auto","1995",NA,NA,"11","14",NA,NA,NA,NA,NA
"684","2020-08-31 09:02:32-03","INPA","INPA","116040","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Huft, MJ","Plowman, T","11688","1981","12","24","Southern America","Venezuela","San Martín","Marical Cáceres","Tocache Nuevo","-76.5","-8.183333",NA,NA,"INPA0116040","INPA0116040 INPA0116040_e","500","500",NA,NA,NA,NA,"1982","-76.5","-8.183333",NA,NA,NA,NA,NA,NA,NA
"685","2020-08-31 09:02:32-03","INPA","INPA","271868","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Kinupp, VF","Lins, J","731","2012","11","16","Southern America","Brasil","Amazonas","Silves","Rua de Silves, na calçada","-58.210539","-2.837342",NA,NA,"INPA0271868",NA,NA,NA,NA,NA,NA,NA,"2013","-58.210539","-2.837342","04","01",NA,NA,NA,NA,NA
"686","2020-08-31 09:02:32-03","INPA","INPA","106199","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, M da","Branch, LC","28","1982","07","01","Southern America","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão, jardim de Dona Neguinha.","-54.9","-2.5",NA,NA,"INPA0106199","INPA0106199 INPA0106199_e",NA,NA,NA,NA,NA,NA,"1982","-54.9","-2.5",NA,NA,NA,NA,NA,NA,NA
"687","2020-08-31 09:02:32-03","INPA","INPA","115541","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Ramos, JF","969","1983","11","04","Southern America","Brasil","Pará","Tucuruí","BR 422, km 25, rio Caraipé, BR-422, km 20, adjacência do rio Caraipé. Solo argiloso, área de experimento de rebrota.","-49.693335","-3.941473",NA,NA,"INPA0115541","INPA0115541 INPA0115541_e INPA0115541_e1",NA,NA,NA,NA,NA,NA,"1988","-49.693335","-3.941473","02",NA,NA,NA,NA,NA,NA
"688","2020-08-31 09:02:32-03","INPA","INPA","117628","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Huft, MJ","Davidson, C","10584","1980","06","29","Southern America","Brasil","Pará","Oriximinã","Riverside fazendas, Tall forest adjacent to riverside fazendas, along Rio Trombetas, ca. 8-10 km SE (downriver) from Cachoeira Porteira","-56.9931","-1.1608",NA,NA,"INPA0117628","INPA0117628 INPA0117628_e INPA0117628_e1",NA,NA,NA,NA,NA,NA,"1982","-56.9931","-1.1608",NA,NA,NA,NA,NA,NA,NA
"689","2020-08-31 09:02:32-03","INPA","INPA","126298","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Plowman, TC","Plowman, T","12569","1982","12","13","Southern America","Brasil","Amazonas","Tefé","Mouth of rio Bauana. In houseyard on terra firme.","-65","-3.483333",NA,NA,"INPA0126298","INPA0126298 INPA0126298_e",NA,NA,NA,NA,NA,NA,"1983","-65","-3.483333",NA,NA,NA,NA,NA,NA,NA
"690","2020-08-31 09:02:32-03","INPA","INPA","146887","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Claudio, L","40","1967","06","04","Southern America","Brasil","Amazonas","Humaitá","Humaitá, Rua 29 de Agosto, R. 29 de Agosto, 667.","-63.166667","-7.5",NA,NA,"INPA0146887","INPA0146887 INPA0146887_e",NA,NA,NA,NA,NA,NA,NA,"-63.166667","-7.5",NA,NA,NA,NA,NA,NA,NA
"691","2020-08-31 09:02:32-03","INPA","INPA","156953","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Huft, MJ","Boom, BM","6329","1985","10","11","Southern America","Venezuela","Bolívar","Cedeño","Panare Village of Corozal, Dist. Cedeño, vicinity of Panare village of Corozal, 6 Km from Maniapure toward Caicara.","-66.5","6.916667",NA,NA,"INPA0156953","INPA0156953 INPA0156953_e","90","400",NA,NA,NA,NA,"1986","-66.5","6.916667",NA,NA,NA,NA,NA,NA,NA
"692","2020-08-31 09:02:32-03","INPA","INPA","161635","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, MF da","Cortês, A","42","1991","11","12","Southern America","Brasil","Amazonas","Manaus","Campus do INPA, Campus do INPA.","-59.985833","-3.096111",NA,NA,"INPA0161635","INPA0161635 INPA0161635_e",NA,NA,NA,NA,NA,NA,"1992","-59.985833","-3.096111","02",NA,NA,NA,NA,NA,NA
"693","2021-01-10 20:45:35-03","INPA","INPA","187526","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Ribeiro, MN de S","INPA187526","1994","10","06","Southern America","Brasil","Amazonas",NA,"Mercado Municipal Adolpho Lisboa, Manaus, Marcado Municipal Adolpho Lisboa",NA,NA,NA,NA,"INPA0187526","INPA0187526 INPA0187526_e",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-01-10 20:45:35-03","INPA","INPA","187547","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Santos, PD","INPA187547","1994","04","12","Southern America","Brasil","Amazonas",NA,"Conjunto Petro, Manaus, Conjunto Petro, Rua Francisco Arruda","-59.966667","-3.083333",NA,NA,"INPA0187547","INPA0187547 INPA0187547_e",NA,NA,NA,NA,NA,NA,"1996","-59.966667","-3.083333",NA,NA,NA,NA,NA,NA,NA
"695","2020-08-31 09:02:32-03","INPA","INPA","192117","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Rodrigues, E","92","1995","11","23","Southern America","Brasil","Amazonas",NA,"Rio Jaú, Parque Nacional do Jaú","-61.666667","-1.833333",NA,NA,"INPA0192117","INPA0192117 INPA0192117_e",NA,NA,NA,NA,NA,NA,NA,"-61.666667","-1.833333",NA,NA,NA,NA,NA,NA,NA
"696","2020-08-31 09:02:32-03","INPA","INPA","199481","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Miranda, IP de A.","487","1997","09","13","Southern America","Brasil","Pará","Jacundá","PA-150 Marabá-Belém, km 97, Comunidade N. S. de, PA - 150 Marabá-Belém, km 97, Comunidade N. S. de Fátima, Fazenda do Sr. Passinho.","-49","-4.5",NA,NA,"INPA0199481","INPA0199481 INPA0199481_e INPA0199481_e1",NA,NA,NA,NA,NA,NA,"1998","-49","-4.5","03",NA,NA,NA,NA,NA,NA
"697","2020-08-31 09:02:32-03","INPA","INPA","202454","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ribeiro, BGS","Nitta, A","17184","1996","09","06","Southern America","Brasil","Pará","Tomé-Açu","INATAM, INATAM","-48.1","-2.4",NA,NA,"INPA0202454","INPA0202454 INPA0202454_e",NA,NA,NA,NA,NA,NA,NA,"-48.1","-2.4",NA,NA,NA,NA,NA,NA,NA
"698","2020-08-31 09:02:32-03","INPA","INPA","208279","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Rocha, SFR","36","2001",NA,NA,"Southern America","Brasil","Amazonas","Uarini","Marirãna. Em frente a casa da D. Clara. Chão batido.","-65.366667","-2.666667",NA,NA,"INPA0208279","INPA0208279 INPA0208279_e",NA,NA,NA,NA,NA,NA,NA,"-65.366667","-2.666667",NA,NA,NA,NA,NA,NA,NA
"699","2020-08-31 09:02:32-03","INPA","INPA","211759","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Major, J","Major, J","43","2002","07","31","Southern America","Brasil","Amazonas",NA,"Rio Urubu, perto da estação de dendê da EMBRAPA, Rio Urubu, perto da estação de dendê da EMBRAPA, área cultivada com Terra Preta.",NA,NA,NA,NA,"INPA0211759","INPA0211759 INPA0211759_e INPA0211759_nd INPA0211759_num",NA,NA,NA,NA,NA,NA,"2002",NA,NA,"08",NA,NA,NA,NA,NA,NA
"700","2020-08-31 09:02:32-03","INPA","INPA","213922","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos, JL dos","Barbosa, RI","111","2004","03","03","Southern America","Brasil","Roraima","Boa Vista","Museu Integrado de Roraima, Campus do Museu Integrado de Roraima (MIRR), Parque Anauá.","-60.683889","2.839722",NA,NA,"INPA0213922","INPA0213922 INPA0213922_e",NA,NA,NA,NA,NA,NA,"2004","-60.683889","2.839722",NA,NA,NA,NA,NA,NA,NA
"701","2020-08-31 09:02:32-03","INPA","INPA","214036","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos, JL dos","Rocha, SFR","243","2003",NA,NA,"Southern America","Brasil","Amazonas","Uarini","Região de várzea do Rio Solimões, dentro dos limites da Reserva de Desenvolvimento Sustentável Mamirauá. Comunidade Aiucá, atrás do campo de futebol.","-65.133333","-2.8",NA,NA,"INPA0214036","INPA0214036 INPA0214036_e",NA,NA,NA,NA,NA,NA,"2004","-65.133333","-2.8","03",NA,NA,NA,NA,NA,NA
"702","2020-08-31 09:02:32-03","INPA","INPA","215018","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Lima, JMS","INPA215018","2003","09","09","Southern America","Brasil","Amazonas","Manaus","Tarumã-Mirim, Comunidade Pau-Rosa, Tarumã-Mirim. Comunidade Pau-Rosa.","-60.083333","-2.966667",NA,NA,"INPA0215018","INPA0215018 INPA0215018_e",NA,NA,NA,NA,NA,NA,"2004","-60.083333","-2.966667",NA,NA,NA,NA,NA,NA,NA
"703","2020-08-31 09:02:32-03","INPA","INPA","224669","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Oliveira, DR de","172","2008","08","20","Southern America","Brasil","Pará","Oriximiná",NA,"-56.052972","-1.111944",NA,NA,"INPA0224669","INPA0224669 INPA0224669_e",NA,NA,NA,NA,NA,NA,"2008","-56.052972","-1.111944","11",NA,NA,NA,NA,NA,NA
"704","2020-08-31 09:02:32-03","INPA","INPA","237205","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Ramos, JF","Santos, JFL","351","2009","11","06","Southern America","Brasil","Amazonas","Barcelos","Terra Nova","-61.816667","-1.683333",NA,NA,"INPA0237205","INPA0237205 INPA0237205_e","30","30",NA,NA,NA,NA,"2010","-61.816667","-1.683333","08","10",NA,NA,NA,NA,NA
"705","2020-08-31 09:02:32-03","INPA","INPA","257098","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Pedrollo, CT","Pedrollo, CT","250","2012","07","31","Southern America","Brasil","Roraima","Rorainópolis","Samaúma, Roçado da Dona Regina","-61.584342","-0.937967",NA,NA,"INPA0257098","INPA0257098 INPA0257098_e","36","36",NA,NA,NA,NA,NA,"-61.584342","-0.937967",NA,NA,NA,NA,NA,NA,NA
"706","2020-08-31 09:02:32-03","INPA","INPA","258616","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Mendoza, M","Carvalho, TCR de","8","2014","04","24","Southern America","Brasil","Amazonas","Manaus","Morada do Sol, Rua R/S","-59.996095","-3.095992",NA,NA,"INPA0258616","INPA0258616 INPA0258616_e",NA,NA,NA,NA,NA,NA,NA,"-59.996095","-3.095992",NA,NA,NA,NA,NA,NA,NA
"707","2020-08-31 09:02:32-03","INPA","INPA","268047","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, DN","Oliveira, DN","30","2014","05","29","Southern America","Brasil","Amazonas","Manaus","Bairro Cachoeirinha, Avenida Itacoatiara","-60.005942","-3.124397",NA,NA,"INPA0268047",NA,NA,NA,NA,NA,NA,NA,"2014","-60.005942","-3.124397","05","29",NA,NA,NA,NA,NA
"708","2020-08-31 09:02:32-03","INPA","INPA","268052","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Oliveira, DN","Oliveira, DN","35","2014","06","05","Southern America","Brasil","Amazonas","Manaus","Bairro Cachoeirinha, Avenida J. Carlos Antony","-60.003472","-3.122836",NA,NA,"INPA0268052",NA,NA,NA,NA,NA,NA,NA,"2014","-60.003472","-3.122836","06","05",NA,NA,NA,NA,NA
"709","2020-08-31 09:02:32-03","INPA","INPA","259207","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Nunez, CV","317","2009","08","25","Southern America","Brasil","Pará","Altamira","Volta grande do Xingu, Sítio D. Miriam","-51.567778","-3.383458",NA,NA,"INPA0259207",NA,NA,NA,NA,NA,NA,NA,NA,"-51.567778","-3.383458",NA,NA,NA,NA,NA,NA,NA
"710","2020-08-31 09:02:32-03","INPA","INPA","199520","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Farias, C","INPA199520","1997","05","01","Southern America","Brasil","Roraima","Cantá",NA,"-60","2.2",NA,NA,"INPA0199520","INPA0199520 INPA0199520_e INPA0199520_e1",NA,NA,NA,NA,NA,NA,NA,"-60","2.2",NA,NA,NA,NA,NA,NA,NA
"711","2020-08-31 09:02:32-03","INPA","INPA","274857","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Chagas, FN","62","1976","08","02","Southern America","Brasil","Amazonas","Humaitá","Rua da República, à 2000 m do Campus, lado esquerdo.","-63.166667","-7.516667",NA,NA,"INPA0274857",NA,"70","70",NA,NA,NA,NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA
"712","2020-08-31 09:02:32-03","INPA","INPA","280063","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Ferreira, GAC","1","2018","03","25","Southern America","Brasil","Amazonas","Manaus","Bairro da Glória, Coleta na rua Lourival Muniz no bairro da Glória.","-60.066667","-3.119917",NA,NA,"INPA0280063",NA,NA,NA,NA,NA,NA,NA,NA,"-60.066667","-3.119917",NA,NA,NA,NA,NA,NA,NA
"713","2020-08-31 09:02:32-03","INPA","INPA","281098","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Almeida, C","41","2018","06","11","Southern America","Brasil","Amazonas","Manicoré","Estrada do Sindicato, Mata de beira da estrada","-61.281389","-5.806667",NA,NA,"INPA0281098",NA,"20","20",NA,NA,NA,NA,"2018","-61.281389","-5.806667","06","14",NA,NA,NA,NA,NA
"714","2020-08-31 09:02:32-03","INPA","INPA","34910","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I dos R.","Maas, PJM","360","1971","07","24","Southern America","Brasil","Amazonas","Manaus","Rua Duque de Caxias, Rua Duque de Caxias, waste place.","-60.025","-3.10194",NA,NA,"INPA0034910","INPA0034910 INPA0034910_e INPA0034910_e1",NA,NA,NA,NA,NA,NA,"2005","-60.025","-3.10194","09",NA,NA,NA,NA,NA,NA
"715","2020-08-31 09:02:32-03","INPA","INPA","42072","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Prance, GT","Prance, GT","18749","1973","08","16","Southern America","Brasil","Amazonas",NA,"Lajes, Rio Amazonas, below Manaus, Lajes, north bank of rio Solimões opposite meeting of the waters.","-59.905962","-3.142346",NA,NA,"INPA0042072","INPA0042072 INPA0042072_e",NA,NA,NA,NA,NA,NA,"1973","-59.905962","-3.142346",NA,NA,NA,NA,NA,NA,NA
"716","2020-08-31 09:02:32-03","INPA","INPA","50252","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I dos R.","Assumpção, SP","23","1975","07","04","Southern America","Brasil","Pará","Faro","Terra Santa, ruas da vila, Terra Santa, ruas da vila. Solo argiloso de terra firme.","-56.8","-2",NA,NA,"INPA0050252","INPA0050252 INPA0050252_e",NA,NA,NA,NA,NA,NA,"2005","-56.8","-2","09",NA,NA,NA,NA,NA,NA
"717","2020-08-31 09:02:32-03","INPA","INPA","69726","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Smith, N","121A","1977",NA,NA,"Southern America","Brasil","Acre",NA,"Lago do Juruparí, Lago do Juruparí.","-70.1017","-8.3759",NA,NA,"INPA0069726","INPA0069726 INPA0069726_e",NA,NA,NA,NA,NA,NA,NA,"-70.1017","-8.3759",NA,NA,NA,NA,NA,NA,NA
"718","2021-01-10 20:45:35-03","INPA","INPA","71957","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I dos R.","Paulino Filho, HF","75-2.","1975","09","10","Southern America","Brasil","Amazonas","Humaitá","Rua República-364, Rua República - 364.","-63.016667","-7.5",NA,NA,"INPA0071957","INPA0071957 INPA0071957_e",NA,NA,NA,NA,NA,NA,"2005","-63.016667","-7.5","09",NA,NA,NA,NA,NA,NA
"719","2020-08-31 09:02:32-03","INPA","INPA","900","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Rodrigues, WA","Rodrigues, WA","INPA900","1955","03","23","Southern America","Brasil","Amazonas","Manaus","BR174, Km 9, BR-17, km 9. Terra firme.","-60.03","-2.87",NA,NA,"INPA0000900","INPA0000900 INPA0000900_e",NA,NA,NA,NA,NA,NA,NA,"-60.03","-2.87",NA,NA,NA,NA,NA,NA,NA
"720","2020-08-31 09:02:32-03","INPA","INPA","95381","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Janssen, AS","167","1980","01","16","Southern America","Brasil","Amazonas","Humaitá","Humaitá, Campo I, 500 m ao Norte da BR-230, km 2.","-63.166667","-7.516667",NA,NA,"INPA0095381","INPA0095381 INPA0095381_e",NA,NA,NA,NA,NA,NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA
"721","2020-08-31 09:02:32-03","INPA","INPA","910","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Rodrigues, WA","Rodrigues, WA","INPA910","1955","04","23","Southern America","Brasil","Amazonas","Itacoatiara","Linha de Flores. Terra firme., Linha de Flores. Terra firme.","-60.047222","-3.066667",NA,NA,"INPA0000910","INPA0000910 INPA0000910_e",NA,NA,NA,NA,NA,NA,NA,"-60.047222","-3.066667",NA,NA,NA,NA,NA,NA,NA
"722","2020-08-31 09:02:32-03","INPA","INPA","64301","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Coêlho, DF; Rodrigues, WA","Smith, N","INPA64301","1977","03","20","Southern America","Brasil","Amazonas","Itacoatiara","Itacoatiara, Comumente cultivado nos jardins e quintais.","-58.4441986083984","-3.14305996894836",NA,NA,"INPA0064301","INPA0064301 INPA0064301_e",NA,NA,NA,NA,"120124","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-08-31 09:02:32-03","INPA","INPA","235424","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Cassino, MF","89","2010","07",NA,"Southern America","Brasil","Amazonas","Manacapuru","Comunidade Nossa Senhora das Graças, Comunidade Nossa Senhora das Graças - Costa do Pesqueiro II.","-60.6206016540527","-3.29972004890442",NA,NA,"INPA0235424","INPA0235424 INPA0235424_e",NA,NA,NA,NA,"112319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","38115",NA,"Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A.P. Fontana/30-06-2016","D.R. Couto; V. Manhães","984","2008","10","15",NA,"Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,"Saxícola arbustiva, folhas novas vináceas, flores vermelhas. Trecho de vazão reduzida, Barragem de geração na PCH Santa Fé.","MBML038115","MBML038115","198","198",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2485",NA,"Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Inácio de Menezes","I. de Menezes",NA,"1952","02",NA,NA,"Brasil","Espírito Santo","Vitória","Arredores","-40.3377990722656","-20.3194007873535",NA,"Nome vulgar: pinhão-roxo. Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES.","MBML002485","MBML002485",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
