"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"345","2021-03-21 19:33:59-03","UFC","EAC","14345","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Ribeiro, R.T.M.; Rebouças, N.C.",NA,NA,NA,"Grupo Pedra do Cavalo","1981","02","19","Brasil","Bahia","Cachoeira","Vale dos rios Paraguaçu e Jacuípe, trecho superior","-39.083333","-12.533333","-39.083333","-12.533333","40","120","EAC0014345","EAC0014345","Arbusto de ca. 2,5 m de altura; folhas semicoriáceas, discolores; frutos carnosos, pilosos, cálice persistente.","1090","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-21 19:33:59-03","UFC","EAC","1006","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","03",NA,"Ducke, A.","1954","10","22","Brasil","Ceará",NA,"Serra da Aratanha, parte inferior, lado de Maracan",NA,NA,NA,NA,NA,NA,"EAC0001006","EAC0001006","Arbúsculo corola brancacenta.","s.n.","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-21 19:33:59-03","UFC","EAC","1030","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","02",NA,"Ducke, A.","1954","11","16","Brasil","Ceará",NA,"Serra de Maranguape",NA,NA,NA,NA,NA,NA,"EAC0001030","EAC0001030","Planta masculina, arbusto com corola branca.","s.n.","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-21 19:33:59-03","UFC","EAC","52596","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2019","11",NA,"Loiola, M.I.B.; et al.","2012","06","06","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara, Portão araticum.","-41.495556","-4.383889","-41.495556","-4.383889",NA,NA,"EAC0052596","EAC0052596","Árvore, +/- 4m; cálice trímero; fruto verde.","1848","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-21 19:33:59-03","UFC","EAC","37888","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","03",NA,"Lima-Verde, L.W.; Barros, E.O.; Nunes, L.E.C.","1997","04","09","Brasil","Ceará","Aiuaba","Estaçaõ Ecológica de Aiuaba, Volta do Meio, roça d, Terrestre, cristalino, pré-cambriano, solo litólico.","-40.124444","-6.618333","-40.124444","-6.618333","400","400","EAC0037888","EAC0037888","Árvore de 2m alt., cálice verde, corola amarela.; Caatinga arbustiva arbórea","s.n.","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-21 19:33:59-03","UFC","EAC","43982","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Ribeiro, R.T.M.; Rebouças, N.C.","2018","03","05","Lima-Verde, L.W.; Barros, E.O.","1997","04","09","Brasil","Ceará","Aiuaba","Volta do Meio, roça do Antônio de Melo, solo bruno não-cálcico.","-40.124583","-6.618528","-40.124583","-6.618528",NA,NA,"EAC0043982","EAC0043982","Árvore.; Caatinga arbustivo-arbórea.","644","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-21 19:33:59-03","UFC","EAC","44286","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,NA,NA,NA,"Moro, M.F.","2008","11","03","Brasil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611","-38.486111","-3.798611",NA,NA,"EAC0044286","EAC0044286","Árbusto; Folhas bastante pilosas em ambas as faces; Na face abaxial o indumento se torna ferrugíneo nas folhas jovens. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (P","661","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-21 19:33:59-03","UFC","EAC","50205","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","02",NA,"Magalhães, H.","2000","04",NA,"Brasil","Ceará","São Gonçalo do Amarante","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667","-38.816667","-3.566667",NA,NA,"EAC0050205","EAC0050205","Fanerófito.; Dunas litorâneas","208","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-21 19:33:59-03","UFC","EAC","50212","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Nunes, E.","2000","06",NA,"Magalhães, H.","2000","05",NA,"Brasil","Ceará","São Gonçalo do Amarante","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667","-38.816667","-3.566667",NA,NA,"EAC0050212","EAC0050212","Fanerófito.; Dunas litorâneas","206","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-21 19:33:59-03","UFC","EAC","54686","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,NA,NA,NA,"Souza, E.B.; Marreira, E.M.; Briseno, E.","2011","10","20","Brasil","Ceará","Sobral","distrito Jordão, serra do Rosário","-40.520556","-3.679722","-40.520556","-3.679722",NA,NA,"EAC0054686","EAC0054686","Arbusto, 2m; caules cinza-claros; folhas coriáceas discolores; flores com cálice verde-claro; corola creme; fruto vinho.","2279","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-21 19:33:59-03","UFC","EAC","57009","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Ribeiro, R.T.M.; Rebouças, N.C.","2018","03","08","Socolowski, F.; Silva, H.L.C.","2012","08","01","Brasil","Paraíba","Monteiro","Vale do Boqueirão","-37.3375","-7.963333","-37.3375","-7.963333","775","775","EAC0057009","EAC0057009","Árvore, 4,5m; folhas alternas, margem inteira; frutos imaturos verdes.; Caatinga.","126","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-21 19:33:59-03","UFC","EAC","60457","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Soares Neto, R.L.","2016","11",NA,"Negreiros, A.P.; Ribeiro, R.T.M.; Loiola, M.I.B.","2016","10","15","Brasil","Ceará","Aquiraz","Trilha das Sucurujubas; substrato arenoso.","-38.278778","-3.974472","-38.278778","-3.974472",NA,NA,"EAC0060457",NA,"Potencial de uso de recursos vegetais na comunidade indígena Jenipapo-Kanindé em Aquiraz, CE.; Fanerófito; flor trímera, cor amarela clara; fruto enegrecido quando maduro.","14","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-21 19:33:59-03","UFC","EAC","62759","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2019","09",NA,"Guedes, M.L.; Borges, R.L.; Stadnik, A.; Sacramento, C.C.","2014","10","14","Brasil","Bahia","Licínio de Almeida","estrada para o Saco da Onça","-40.651111","-13.534722","-40.651111","-13.534722","805","805","EAC0062759","EAC0062759","Árvore de ca 6 m de altura. Folhas membranáceas, vilosas, discolores. Inflorescência axilar, botões esverdeados, flores com corola verde.; Caatinga arbórea.","22452","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-21 19:33:59-03","UFC","EAC","61305","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2019","09",NA,"Moura, E.O.; Diesel, K.M.F.; Cunha, M.F.","2016","08","11","Brasil","Rio Grande do Norte","Canguaretama","Distrito de Barra de Cunhaú.","-35.033611","-6.294444","-35.033611","-6.294444","19","19","EAC0061305","EAC0061305","Arbusto ca. 2m. Folhas discolores com face adaxial verde brilhante. Frutos imaturos verdes e maduros enegrecidos.; Restinga arbustiva.","967","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-21 19:33:59-03","UFC","EAC","963","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","02",NA,"Ducke, A.; Fernandes, A.","1954","01","11","Brasil","Ceará",NA,"Serra de Maranguape, parte inferior",NA,NA,NA,NA,NA,NA,"EAC0000963","EAC0000963","Arbusto.","s.n.","Dicotyledon",NA,"Southern America",NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-21 19:33:59-03","UFC","EAC","30212","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,NA,NA,NA,"Fernandes, A.","2000","09","17","Brasil","Ceará","Alcântaras","Serra da Meruoca","-40.5456008911133","-3.58889007568359",NA,NA,NA,NA,"EAC0030212","EAC0030212","Arbusto.","EAC30212","Dicotyledon",NA,"Southern America",NA,"obovata","9146","auto",NA,NA,NA,NA,NA,NA
"361","2021-03-21 19:33:59-03","UFC","EAC","31261","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,NA,NA,NA,"Fernandes, A.","2002","01","02","Brasil","Ceará","Alcântaras","Ventura, Serra da Meruoca","-40.5456008911133","-3.58889007568359",NA,NA,NA,NA,"EAC0031261","EAC0031261",NA,"EAC31261","Dicotyledon",NA,"Southern America",NA,"obovata","9146","auto",NA,NA,NA,NA,NA,NA
"362","2021-03-21 19:33:59-03","UFC","EAC","19878","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","02",NA,"Félix, L.P.","1992","11","04","Brasil","Ceará","Aquiraz",NA,"-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"EAC0019878","EAC0019878","Arbusto, flor verde.","5502","Dicotyledon",NA,"Southern America",NA,"obovata","22325","auto",NA,NA,NA,NA,NA,NA
"363","2021-03-21 19:33:59-03","UFC","EAC","2181","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","03",NA,"Fernandes, A.","1962","05","07","Brasil","Ceará","Caucaia","Pedreira do Coité","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"EAC0002181","EAC0002181","Arbusto.","EAC2181","Dicotyledon",NA,"Southern America",NA,"obovata","40484","auto",NA,NA,NA,NA,NA,NA
"364","2021-03-21 19:33:59-03","UFC","EAC","1117","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Wallnöfer, B.","2017","02",NA,"Ducke, A.","1955","02","26","Brasil","Ceará","Fortaleza","Nos arredores da Barra do Cocó","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0001117","EAC0001117","Árvore de ca. 4m.; Mata seca","2429","Dicotyledon",NA,"Southern America",NA,"obovata","19924","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-21 19:33:59-03","UFC","EAC","33065","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.","Loiola, M.I.B.; Rebouças, N.C.","2018","02","28","Fernandes, A.","2003","11","06","Brasil","Ceará","Meruoca","Serra da Meruoca, Sítio do Meio.","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"EAC0033065","EAC0033065","Arbusto, flor feminina esverdeada; Mata subúmida, capoeira.","EAC33065","Dicotyledon",NA,"Southern America",NA,"obovata","14054","auto",NA,NA,NA,NA,NA,NA
"366","2021-03-21 19:33:59-03","UFC","EAC","33108","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,"2011","04","01","Fernandes, A.","2003","11","06","Brasil","Ceará","Meruoca","Serra da Meruoca, Sítio do Meio.","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"EAC0033108","EAC0033108","Arbusto, flor masculina esverdeada; Capoeira/Mata subúmida","EAC33108","Dicotyledon",NA,"Southern America",NA,"obovata","14054","auto",NA,NA,NA,NA,NA,NA
"367","2021-03-21 19:33:59-03","UFC","EAC","32293","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,"2011","04","01","Fernandes, A.","2002","12","04","Brasil","Ceará","Meruoca","Serra da Meruoca, Sítio do Meio., Substrato arenoso","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"EAC0032293","EAC0032293","Arvoreta, +/-4,5m, flor feminina esverdeada; Capoeira","EAC32293","Dicotyledon",NA,"Southern America",NA,"obovata","14054","auto",NA,NA,NA,NA,NA,NA
"368","2021-03-21 19:33:59-03","UFC","EAC","32294","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,"2011","04","01","Fernandes, A.","2002","12","04","Brasil","Ceará","Meruoca","Serra da Meruoca, Sítio do Meio., Substrato arenoso","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"EAC0032294","EAC0032294","Arvoreta, +/-5m, flor esverdeada","EAC32294","Dicotyledon",NA,"Southern America",NA,"obovata","14054","auto",NA,NA,NA,NA,NA,NA
"369","2021-03-21 19:33:59-03","UFC","EAC","32228","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans obovata","(Mart. ex Miq.) B.Walln.",NA,NA,NA,NA,"Fernandes, A.","2002","11","12","Brasil","Ceará","Meruoca","Sítio do Meio, Serra da Meruoca, Arenoso.","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"EAC0032228","EAC0032228","Arvoreta, flor esverdeada.; Capoeira de mata seca","EAC32228","Dicotyledon",NA,"Southern America",NA,"obovata","14054","auto",NA,NA,NA,NA,NA,NA
"370","2021-02-11 16:53:02-03","UFSM","SMDB","2828","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","27","Alvarez, A.F.; Cauduro, R","1989","12","09","Brasil","Rio Grande do Sul","Caçapava do Sul","Passo do Camaquã","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"SMDB002828",NA,NA,"s.n.",NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"371","2021-02-11 16:53:02-03","UFSM","SMDB","1607","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","27","Alvarez, A.F.","1979","05","22","Brasil","Rio Grande do Sul","Lavras do Sul","Morro da CRT","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"SMDB001607",NA,NA,"405",NA,NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA
"372","2021-02-11 16:53:02-03","UFSM","SMDB","216","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2013","11","27","Alvarez, A.F.","1979","11","08","Brasil","Rio Grande do Sul","Santa Maria","Chácara Link","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB000216",NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"373","2019-11-25 12:11:49-03","UFSM","SMDB","8596","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Eisinger, SM; Gressler, E",NA,NA,NA,"Gressler, E","2000","11","22","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB008596",NA,"Projeto : Fenologia do JBSM. Planta 1205","s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"374","2021-02-11 16:53:02-03","UFSM","SMDB","5691","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","23","Alvarez, AF","1993","11","23","Brasil","RS","Santa Maria","Propriedade Egídio Brum","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005691",NA,"A primeira determinação foi Maba inconstans (Jacq.) , det por Adelino Alvarez Filho","s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"375","2019-11-25 12:11:49-03","UFSM","SMDB","18748","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M","2019","02","20","Figueira, M; Schindler, B.; Gazzola, MD","2019","02","20","Brasil","Rio Grande do Sul","Santa Maria","Morro do Cerrito","-53.784385","-29.702892","-53.784385","-29.702892",NA,NA,"SMDB018748",NA,"Árvore, frequente, aprox. 14 m de alt., CAP de 86 cm, tronco cilíndrico, retilíneo, casca externa com pequenas fissuras, fina (2 mm), casca interna amarela, frutos imaturos verdes; Floresta Estacional Subtropical do Domínio Atlântico, relevo ondulado","CFSM917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-25 12:11:49-03","UFSM","SMDB","4453","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Alvarez, A.F.","2014","11","27","Alvarez, A.F.; Cauduro, R","1989","12","08","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"SMDB004453",NA,NA,"s.n.",NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"377","2021-02-11 16:53:02-03","UFSM","SMDB","4556","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","27","Alvarez, A.F.; Cauduro, R","1989","12","08","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"SMDB004556",NA,NA,"s.n.",NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"378","2021-02-11 16:53:02-03","UFSM","SMDB","1964","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","27","Marchiori, JNC","1981","03","25","Brasil","Rio Grande do Sul","Nova Palma","Caemborá","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,"SMDB001964",NA,NA,"s.n.",NA,NA,NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA
"379","2021-02-11 16:53:02-03","UFSM","SMDB","5218","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A","2014","11","27","Silva, E.M.A.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005218",NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"380","2021-02-11 16:53:02-03","UFSM","SMDB","7424","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Záchia, R.A",NA,NA,NA,"Záchia, R.A","1999","02","03","Brasil","Rio Grande do Sul","Santa Maria","CISM - Área Florestal - Próximo ao Arroio Taquarix","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB007424",NA,"Árvore na borda da mata , frutos imaturos","3237",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"381","2019-11-25 12:11:49-03","UFSM","SMDB","2887","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Alvarez, A.F.","1989","07","10","Tabarelli, M","1989","05","14","Brasil","Rio Grande do Sul","Santa Maria","Morro do xexela","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002887",NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:23:11-03","MBM","MBM","133053","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sano, P.T.",NA,NA,NA,"Goetzke, S.","1987","05","28","Brazil","Paraná","Amaporã","Amaporã, arredores","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"MBM133053","MBM133053",NA,"116",NA,NA,"Southern America",NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:23:11-03","MBM","MBM","241710","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Dias, M.C.",NA,NA,NA,"Medri, C.; et al.; et al.","1997","10","11","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"MBM241710","MBM241710",NA,"473",NA,NA,"Southern America",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:23:11-03","MBM","MBM","167531","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","1994","03","18","Brazil","Paraná","Tomazina","Rodovia Tomazina a Matão, Fazenda Santa Helena","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"MBM167531","MBM167531",NA,"60567",NA,NA,"Southern America",NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:23:11-03","MBM","MBM","119653","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1987","08","28","Brazil","Paraná","Adrianópolis","Água Branca","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM119653",NA,NA,"51300",NA,NA,"Southern America",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:23:11-03","MBM","MBM","133052","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sano, P.T.",NA,NA,NA,"Goetzke, S.","1987","07","22","Brazil","Paraná","Amaporã","Amaporã, arredores","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"MBM133052","MBM133052",NA,"85",NA,NA,"Southern America",NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:23:11-03","MBM","MBM","150247","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sano, P.T.",NA,NA,NA,"Goetzke, S.","1987","05","28","Brazil","Paraná","Amaporã","Reserva Florestal de Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"MBM150247","MBM150247",NA,"66",NA,NA,"Southern America",NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
