"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"1417","2019-11-01 15:05:23-03","UnB","UB","117231","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Gomes Júnior, JC","2391","1964","10",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Retiro de telhas, margem direita do Rio Sucurui","-40.483333","-12.5","-40.483333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2019-11-01 15:05:24-03","UnB","UB","130100","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178389","1972","11","23","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2019-11-01 15:05:23-03","UnB","UB","117232","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Paula, JE","1859","1985","09",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"295160","auto",NA,NA,NA,NA,NA
"1420","2019-11-01 15:05:24-03","UnB","UB","183823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Proença, CEB; et al.","3763","2010","12","14","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arvoreta 1,8m. Frutos verde-escuros e verde-amarelados, imaturos. Flores velhas com sépalas explanadas truncadas em pares desiguais; Óvulos 4 por lóculo, 2 lóculos , pilosos internamente; Cerrado denso pertubado",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1421","2019-11-01 15:05:24-03","UnB","UB","130086","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178187-1X","1972","11","23","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2019-11-01 15:05:24-03","UnB","UB","130079","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Gottsberger, IS","24-101074","1974","10","10","Brasil","São Paulo","Botucatu","18km north, 14km east of São Manuel. Along the São Manuel-Piracicaba highway","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Cerrado",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2019-11-01 15:05:24-03","UnB","UB","130080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","15-111180","1980","11","11","Brasil","São Paulo","Botucatu","18km north, 14km east of São Manuel. Along the São Manuel-Piracicaba highway","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Cerrado",NA,NA,"1988",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2019-11-01 15:05:24-03","UnB","UB","130081","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178555R","1972","10","05","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","2019-11-01 15:05:24-03","UnB","UB","130082","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178155A","1972","10","05","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2019-11-01 15:05:24-03","UnB","UB","130083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178188R","1972","11","23","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2019-11-01 15:05:24-03","UnB","UB","130084","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","21784R","1971","10","22","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2019-11-01 15:05:24-03","UnB","UB","130085","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178529","1970","10","18","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","2019-11-01 15:05:24-03","UnB","UB","130087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","21781059","1971","10","01","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2019-11-01 15:05:24-03","UnB","UB","130088","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217882-1X","1970","12","15","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","2019-11-01 15:05:24-03","UnB","UB","130089","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178249R","1972","10","12","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","2019-11-01 15:05:24-03","UnB","UB","130090","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178728","1970","10","29","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","2019-11-01 15:05:24-03","UnB","UB","130091","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217827R",NA,NA,NA,"Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2019-11-01 15:05:24-03","UnB","UB","130092","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178226R","1972","10","19","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2019-11-01 15:05:24-03","UnB","UB","130093","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178349R","1972","12","14","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2019-11-01 15:05:24-03","UnB","UB","130094","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217883-6","1973","01","12","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","2019-11-01 15:05:24-03","UnB","UB","130095","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178188R","1972","11","23","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2019-11-01 15:05:24-03","UnB","UB","130096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","2178879","1970","12","21","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2019-11-01 15:05:24-03","UnB","UB","130097","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217823R","1971","10","08","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2019-11-01 15:05:24-03","UnB","UB","130098","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","24-101074","1974","10","10","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"Cerrado",NA,NA,"1982",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2019-11-01 15:05:24-03","UnB","UB","130099","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217826R","1971","10","08","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2019-11-01 15:05:24-03","UnB","UB","130101","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217863-1",NA,NA,NA,"Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2019-11-01 15:05:24-03","UnB","UB","130102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, IS","Gottsberger, IS","217876-C",NA,NA,NA,"Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75","-48.416667","-22.75",NA,NA,"White flowers; ripe fruits orange-coloured.; Small shrub.; Cerrado",NA,NA,"1981",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2019-11-01 15:05:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Proença, CEB","1001","1993","11","12","Brasil","Goiás","Caiapônia","Estrada para Doverlândia. Fazenda Maracanã do Sr. Marcos","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"Árvore 6m. Casca com cortiça laminar, castanho bem claro e muito mole, como camadas sucessivas como que de papel de seda. Frutos ca. 3-4cm de diâmetro, levemente oblates; epicarpo membranáceo, amarelo; polpa polposa-suculenta, amarela. Sementes 2;",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"77016","auto",NA,NA,NA,NA,NA
"1445","2019-11-01 15:05:24-03","UnB","UB","183820","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Proença, CEB","Proença, CEB; et al.","3760","2010","12","14","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Fotos C.Proença; Arvoreta de 1,4m. Fruto verde-amarelados imaturos e maduros pálido alaranjado; Pasto com remanescentes de cerrado",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"1446","2019-11-01 15:05:47-03","UnB","UB","117592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Damasceno Júnior, GA","1684",NA,NA,NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda Bandalta","-57.558611","-19.167222","-57.558611","-19.167222",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2019-11-01 15:05:47-03","UnB","UB","130780","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Lindeman, JC","1215","1966","05","03","Brasil","Paraná",NA,"Ca. 20km N of Clevelândia",NA,NA,NA,NA,NA,NA,"Tree 8m.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","2019-11-01 15:05:47-03","UnB","UB","130782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Lindeman, JC","3562","1966","12","02","Brasil","Paraná",NA,"Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,"Tree 18m.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2019-11-01 15:05:47-03","UnB","UB","181542","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Guilherme, FAG; Carneiro, SES; Bernasol, WP","1486","2009","01","16","Brasil","Goiás","São Simão","UHEs e Salto do Rio Verdinho - Caçu e São Simão.","-50.733333","-19.083333","-50.733333","-19.083333",NA,NA,"Árvore 2 m.; flores com estruturas reprodutivas brancas, frutos imaturos verdes costados.; Beira da Estrada.",NA,NA,"2012","03",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","2019-11-01 15:05:47-03","UnB","UB","191171","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Sobral, M; Hopkins, M","3085","2012","11","25","Brasil","Minas Gerais","Prados","Margem da estrada de terra que liga Tiradentes a Prados","-44.130833","-21.069167","-44.130833","-21.069167","1179","1179","Arvoreta ca. 2,5 m de altura, cale castanho acinzentado soltando pequenas placas de ritidoma, fruto imaturo verde, embrião creme com cotilédones livres (coletado material em sílica gel); Mata alterada",NA,NA,"2016","01",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","2019-11-01 15:05:47-03","UnB","UB","193633","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Kawasaki, ML","Bertocini, AP; Cazetta Neto, A","900","1998","09","25","Brasil","São Paulo","Avaí","Aldeia Guarani.","-49.316667","-22.333333","-49.316667","-22.333333",NA,NA,"Arbusto, caule com casca rugosa, às vezes papirácea, folhas cartáceas, frutos vináceos.; Interior de Floresta Estacional Semidecidual Submontana perturbada.",NA,NA,"2000","09",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2019-11-01 15:05:47-03","UnB","UB","208586","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, CEB","Gomes, JC","2391","1964","10","21","Brasil","Mato Grosso","Três Lagoas","Retiro de Telhas, margem direito do Rio Sucurui","-40.483333","-12.5","-40.483333","-12.5",NA,NA,"Arbusto do cerrado; flores alvas, pouco frequente; Cerrado",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","2019-11-01 15:05:47-03","UnB","UB","201820","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Bernacci, LC","3826","2004","10","20","Brasil","São Paulo","Campinas","IAC Fazenda Santa Elisa, próximo à Seção de Fisiologia","-47.0608","-22.9056","-47.0608","-22.9056","650","650","Árvore ca. 8m de altura, caule acinzentado descamante em placas; flores brancas",NA,NA,"2014","06",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","2019-11-01 15:05:47-03","UnB","UB","210631","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP3","2012","10","08","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","-50.068611","-17.771389","426","426","Subarbusto; Mata ciliar. Solo argiloso vermelho",NA,NA,"2012",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Mattos, J; Mattos, N","179","1960","09",NA,"Brasil","São Paulo",NA,"Reserva florestal (fazenda Campininha), perto de Pádua Sales, Mojiguaçu",NA,NA,NA,NA,NA,NA,"HA 73467; No cerrado degradado, arbusto",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","2019-11-01 15:05:47-03","UnB","UB","117635","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Ratter, JA","5109","1985","10",NA,"Brasil","Mato Grosso do Sul",NA,"Fazenda Nhumirim (Pantanal subregion of Nhecolândia) ca. 100km SE of Corumbá","-57.016667","-19.233333","-57.016667","-19.233333",NA,NA,NA,NA,NA,"2016","01",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","2019-11-01 15:05:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Jarenkow, JA","2960","1995","12","26","Brasil","Rio Grande do Sul","Marcelino Ramos","Linha São Paulo","-52.517778","-27.771389","-52.517778","-27.771389",NA,NA,"Hábito: árvore, Flor botões de coloração verde-acinzentada, 8m altura; isolada em pastagem; Pastagem",NA,NA,"1996","01",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2019-11-01 15:05:47-03","UnB","UB","191179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Machado, AFP","s.n.","2011","10","27","Brasil","Bahia","Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"Botão floral verde e flores brancas. Cultivada",NA,NA,"2013","06",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"70493","auto",NA,NA,NA,NA,NA
"1459","2019-11-01 15:05:47-03","UnB","UB","170867","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria, JEQ","Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC; Soares-Silva, A","1712","2011","09","10","Brasil","Goiás","Alto Paraíso de Goiás","Cultivada no quintal da pousada Casa Rosa, dentro da cidade de Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Arvoreta ca. 2,5 m de altura, botões florais verdes, flores velhas e frutos imaturos verdes, cultivada (coletado material em sílica gel)",NA,NA,"2011","09",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"44724","auto",NA,NA,NA,NA,NA
"1460","2019-11-01 15:05:47-03","UnB","UB","130765","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M","Hatschbach, G","76242","2003","10","12","Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia MS-382, Bonito-Campo dos Índios, descida da chapada","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Botão alvo.; Árvore 1,2m.",NA,NA,"2005",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"185577","auto",NA,NA,NA,NA,NA
"1461","2019-11-01 15:05:47-03","UnB","UB","130752","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Silva, FC","1986","1995","12","14","Brasil","Paraná ","Jataizinho","Margem do rio","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"Alguns botões florais verdes.; Árvore 5m.",NA,NA,"1995",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"16845","auto",NA,NA,NA,NA,NA
"1462","2019-11-01 15:05:47-03","UnB","UB","130790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Gouvea, MF","FUEL08277","1988","11","08","Brasil","Paraná ","Londrina","Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Flores brancas.; Arvoreta 4m.",NA,NA,"1999",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1463","2019-11-01 15:05:47-03","UnB","UB","130776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Francisco, EM","FUEL23606","1998","12","04","Brasil","Paraná ","Nova Santa Bárbara",NA,"-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,"Frutos verdes.; Árvore 5m.",NA,NA,"2000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"25438","auto",NA,NA,NA,NA,NA
"1464","2019-11-01 15:05:47-03","UnB","UB","130783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Guimarães, O","Marquesini, NR","UPCB25016","1992","11","12","Brasil","Paraná ","Palmas","Posto Indígena","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Flores miúdas.; Arbusto.",NA,NA,"1995",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"46666","auto",NA,NA,NA,NA,NA
"1465","2019-11-01 15:05:47-03","UnB","UB","130762","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Hatschbach, G","10626","1963","11","18","Brasil","Paraná ","Ponta Grossa","Piriquito","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flor alva.; Árvore 8m.; Mata",NA,NA,"1998",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"46557","auto",NA,NA,NA,NA,NA
