"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"247","2019-11-13 11:31:51-03","USP","SPF","39385","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mello-Silva, R","CFCR8085",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"SPF00039385","SPF00039385","1985","08","31",NA,"Souza, VC",NA,"37503","auto","1986",NA,NA,NA,NA,"06",NA,NA,NA,NA
"248","2019-11-13 11:31:52-03","USP","SPF","67770","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Vitta, FA","CFSC11791",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00067770","SPF00067770","1990","03","12",NA,"Vitta, FA",NA,"26557","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:31:52-03","USP","SPF","62644","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, VC","CFSC11346",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00062644","SPF00062644","1989","03","13",NA,"Souza, VC",NA,"26557","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:31:52-03","USP","SPF","90989","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","FEEP","213",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00090989","SPF00090989","1992","06","05",NA,"Souza, VC",NA,"58223","auto","1994",NA,NA,NA,NA,"06",NA,NA,NA,NA
"251","2019-11-13 11:31:52-03","USP","SPF","90990","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","FEEP","106",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00090990","SPF00090990","1992","05","15",NA,"Souza, VC",NA,"58223","auto","1994",NA,NA,NA,NA,"06",NA,NA,NA,NA
"252","2019-11-13 11:31:52-03","USP","SPF","64230","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Rizzo, JA","8227",NA,"Brasil","Tocantins","Taguatinga",NA,"-46.4361000061035","-12.4039001464844",NA,NA,"SPF00064230","SPF00064230","1972","08","06",NA,"Souza, VC",NA,"53768","auto","1989",NA,NA,NA,NA,"11",NA,NA,NA,NA
"253","2019-10-07 09:16:42-03","UEFS","HUEFS","41596","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.","22420",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral.","-44.191944","-17.708056",NA,"Campo arenoso com cerrado e afloramentos rochosos adjacentes.","HUEFS0041596","HUEFS0041596","1999","05","16",NA,"V.C.Souza",NA,NA,NA,"1999","44W11'31''","17S42'29''","Asteranae",NA,NA,NA,NA,NA,NA
"254","2019-09-04 18:48:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"F. Sellow","5512","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"255","2020-04-15 14:05:11-03","F","FMNH-SEEDPLANTS","V0563675F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea",NA,"J. Urrelo","273","South America","Bolivia","Pando",NA,"Madre de Dios province. Terrace between the Beni and Madre de Dios rivers. Highway from Sena to Riberalta; beyond Naranjal, towards the pampas around the community of San Lorenzo, 7-18 km northeast of Naranjal. Campsite #4 (Pampas Abiertas Naranjal Este) on Ra","-66.90533333","-11.54416667",NA,NA,"V0563675F",NA,"2002","7","10","155","RRC ID Flag","175",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"256","2019-01-25 15:43:47-02","IAC","IAC","46792","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","G.F. Árbocz","7213",NA,"Brasil","Mato Grosso","Itiquira","Margem do rio Correntes","-54.1503","-17.2089",NA,"coordenadas do material: 17°33#?#19,1S, 54°45#?#47,9W",NA,NA,"2000","12","13",NA,"G. Piassa",NA,NA,NA,"2015","-54.1503","-17.2089",NA,NA,"01","13",NA,NA,NA
"257","2019-12-09 10:46:12-03","UFSJ","HUFSJ","9555","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Costa, MTR; et al.","998",NA,"Brasil","Minas Gerais","São João del-Rei","Área de campo rupestre, Serra do Lenheiro","-44.505408","-21.207036",NA,"Erva 0,3 m de altura, flores liláses.","HUFSJ009555",NA,"2017","06","13","100","Costa, MTR","100",NA,NA,"2018","-44.505408","-21.207036",NA,NA,NA,NA,NA,NA,NA
"258","2019-12-09 10:46:12-03","UFSJ","HUFSJ","9863","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Costa, MTR; Bueno, T; Souza, F; Mião, C","1473",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso pela estrada para Cunha, trilha à esquerda","-44.291522","-21.122375",NA,"Erva 0,3 m de altura, flores lilases","HUFSJ009863",NA,"2018","05","19","103","Costa, MTR","103",NA,NA,"2018","-44.291522","-21.122375",NA,NA,NA,NA,NA,NA,NA
"259","2020-11-04 17:30:12-03","UEM","HUEM","1858","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Leitão Filho, HF; Nakajima, J; Santin, DA; Vieira, MF; Gomes, MJTR; Araujo, GM; Okano, RMC; B","s.n.",NA,"Brasil","Minas Gerais","Diamantina","Rodovia para Conselheiro Mota, 17 km. da entrada da rodovia","-43.6002998352051","-18.2493991851807",NA,"Erva ca. de 0,3 m. de altura; flores lilás; local brejoso","HUEM000012854","HUEM000012854","1989","07","03",NA,"In The Plant List",NA,"101169","auto","2017",NA,NA,NA,NA,"11",NA,NA,NA,NA
"260","2020-11-12 17:00:32-03","UEL","FUEL","17659","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, AA; et al.","80",NA,"Brasil","Minas Gerais","Uberlândia","Res. Clube Caca e Pesca., Clube Caca e Pesca.","-48.2771987915039","-18.9186000823975",NA,NA,"FUEL000614",NA,"1993","10","04",NA,"Souza, VC",NA,"58223","auto","1994",NA,NA,NA,NA,"06","24",NA,NA,NA
"261","2020-11-12 17:00:32-03","UEL","FUEL","37856","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Estevan, DA; et al.","858",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2005","06","22",NA,"Souza, VC",NA,"32424","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-12 17:00:32-03","UEL","FUEL","33949","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Estevan, DA; et al.","1602",NA,"Brasil","Paraná","Ventania","Morro do Chapéu, 18 km estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2006","08","03",NA,"Estevan, DA",NA,"32424","auto","2006",NA,NA,NA,NA,"09",NA,NA,NA,NA
"263","2019-11-01 15:07:25-03","UnB","UB","195055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7949","Southern America","Brasil","Goiás","Cavalcante","Reserva Particular do Patrimônio Natural Serra do Tombador","-47.801167","-13.666833",NA,"Vereda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.801167","-13.666833",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Pires, JM; Silva, NT; Souza, R","9351","Southern America","Brasil","Distrito Federal",NA,"Sobradinho, granja Ruy Malta",NA,NA,NA,"Flores azulado - arroxeadas; Campo de areia preta, encharcado",NA,NA,"1963","04","21",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:07:25-03","UnB","UB","3529","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Munhoz, CBR; Proença, CEB; Ribeiro, JF; Silva, MA","133","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","16 km de Alto Paraíso para São Jorge","-47.5","-13.766667",NA,"Cálice verde com tons liláses, corola com cheiro de sabonete, com pintinhas azuis.; Erva 1-3m. Flor lilás-claro; Campo úmido.",NA,NA,"1994","05","22",NA,"Splett, S",NA,NA,NA,NA,"-47.5","-13.766667",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:07:25-03","UnB","UB","89728","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Fonsêca, SG","1397","Southern America","Brasil","Mato Grosso",NA,"Lago Leo, base camp","-51.766667","-12.816667",NA,NA,NA,NA,"1968","10","11",NA,"Souza, VC",NA,NA,NA,"1995","-51.766667","-12.816667",NA,NA,"06","12",NA,NA,NA
"267","2019-11-01 15:07:25-03","UnB","UB","89724","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Philcox, D","4552","Southern America","Brasil","Mato Grosso",NA,"1 Km E do Km 244 da estrada Xavantina - Cachimbo",NA,NA,NA,NA,NA,NA,"1968","03","15",NA,"Souza, VC",NA,NA,NA,"1985",NA,NA,NA,NA,"08","02",NA,NA,NA
"268","2019-11-01 15:07:25-03","UnB","UB","89725","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hunt, DR","5662","Southern America","Brasil","Mato Grosso",NA,"Estrada Xavantina - Cachimbo a 85 Km de Xavantina",NA,NA,NA,NA,NA,NA,"1966","05","31",NA,"Philcox, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:07:25-03","UnB","UB","89726","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Philcox, D","3479","Southern America","Brasil","Mato Grosso",NA,"Entre os Km 244 e 264 da estrada Xavantina - Cachimbo",NA,NA,NA,NA,NA,NA,"1967","12","12",NA,"Philcox, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:07:25-03","UnB","UB","6026","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gomes Júnior, JC","1999","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Retiro dos Telhados. Margem do rio Campo Triste","-48.783333","-21.916667",NA,"Planta. Flor rósea; . Solo: Banhado.",NA,NA,"1964","06","23",NA,"Incógnito",NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-01 15:07:25-03","UnB","UB","10476","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, RS; Proença, CEB","210","Southern America","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75",NA,"Erva. Flor lilás; Campo úmido.",NA,NA,"1996","12",NA,"1030","Oliveira, RS","1030",NA,NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:07:25-03","UnB","UB","167015","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; et al.","27872","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 18km E of Diamantina.",NA,NA,NA,"Bittle herb to ca. 1.5m tall. Corolla lavender.; Cerrado and brejo at creek margin.",NA,NA,"1970","03","18","900","Souza, VC","900",NA,NA,"1995",NA,NA,NA,NA,"06","12",NA,NA,NA
"273","2019-11-01 15:07:25-03","UnB","UB","167016","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Philcox, D; Fereira, A","4503","Southern America","Brasil",NA,NA,"C. 0.5km e of km 248 Xavantina-Cachimbo road.",NA,NA,NA,"Flowers pale mauve.; Wet campo.",NA,NA,"1968","03","10",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,"04","24",NA,NA,NA
"274","2019-11-01 15:07:25-03","UnB","UB","167017","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14844","Southern America","Brasil","Bahia",NA,"Drainage of the Rio corrente, western Bahia. Near Rio Piau, ca. 150km SE of Barreiras.",NA,NA,NA,"Brittle herb to ca. 1m. Corolla purple.; Wet campo.",NA,NA,"1966","04","14","850","Philcox, D","850",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-01 15:07:25-03","UnB","UB","184398","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Munhoz, CBR; Eugênio, CUO; Corrêa, ACG","4286","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.847222","-15.8725",NA,"Subarbusto ca. 0,75m. Flor com pétalas roxas; Vereda",NA,NA,"2008","06","13",NA,"Mello, TRB",NA,NA,NA,"2008","-47.847222","-15.8725",NA,NA,"12",NA,NA,NA,NA
"276","2019-11-01 15:07:25-03","UnB","UB","213719","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","310","Southern America","Brasil","Tocantins",NA,"Estação Ecológica Serra Geral do Tocantins","-46.529167","-10.613472",NA,"Erva 50 cm; Vereda em Mateiros, Margem do Rio preto, próximo ao córrego guará, na propriedade do Sr. Emivaldo.",NA,NA,"2014","12","11",NA,"Munhoz, CBR",NA,NA,NA,"2014","-46.529167","-10.613472",NA,NA,"12","11",NA,NA,NA
"277","2019-11-01 15:07:25-03","UnB","UB","3263","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Ianhez, M","17","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará, próximo a EPTG","-47.966667","-15.783333",NA,"Semi-Arbusto 0,7m; Campo úmido. Topologia: Plano. Solo: Solo encharcado.",NA,NA,"1994","03","24","1050","Ianhez, M","1050",NA,NA,NA,"-47.966667","-15.783333",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:07:25-03","UnB","UB","89727","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Harley, RM","10144","Southern America","Brasil","Mato Grosso",NA,"12 Km SW da base camp",NA,NA,NA,NA,NA,NA,"1968","09","20",NA,"Souza, VC",NA,NA,NA,"1995",NA,NA,NA,NA,"06","12",NA,NA,NA
"279","2019-11-01 15:07:25-03","UnB","UB","89729","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barroso, GM","565A","Southern America","Brasil","Goiás",NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"1968","12","21",NA,"Souza, VC",NA,NA,NA,"1985",NA,NA,NA,NA,"08","02",NA,NA,NA
"280","2019-11-01 15:07:25-03","UnB","UB","89730","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS","13420","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1966","03","04",NA,"Souza, VC",NA,NA,NA,"1990",NA,NA,NA,NA,"02","25",NA,NA,NA
"281","2019-11-01 15:07:25-03","UnB","UB","89732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, AFP","s.n.lilás","Southern America","Brasil","Goiás","Cristalina","Cristalina, Fazenda Nossa Senhora de Fátima","-47.6136","-16.7686",NA,NA,NA,NA,"1986","11","14",NA,"Souza, VC",NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:07:25-03","UnB","UB","89733","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS","19319","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","01","27",NA,"Barroso, GM",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:07:25-03","UnB","UB","89734","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS","17220","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","06","16",NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:07:25-03","UnB","UB","89735","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS","21421","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","03","19",NA,"Souza, VC",NA,NA,NA,"1995",NA,NA,NA,NA,"06","12",NA,NA,NA
"285","2019-11-01 15:07:25-03","UnB","UB","89736","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS","16401","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","06","01",NA,"Barroso, GM",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Heringer, EP","7967","Southern America","Brasil","Distrito Federal",NA,"Fundação Zoobotânica de Brasília",NA,NA,NA,"Planta pequena, flores pretas; Cerrado aberto",NA,NA,"1961","02","20",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Oliveira, G","22","Southern America","Brasil","Distrito Federal",NA,"Fazenda Nossa Senhora de Fátima (Rodovia BSB - Unití)",NA,NA,NA,"Cor da flor roxa escura; Brejo",NA,NA,"1986","11","14",NA,"Santos, GB",NA,NA,NA,"1995",NA,NA,NA,NA,"11",NA,NA,NA,NA
"288","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Fonseca, SG","881","Southern America","Brasil","Distrito Federal",NA,"Parque do Gama",NA,NA,NA,"Planta com 80 cm de altura, flores azuis, beira d'água",NA,NA,"1968","07","16",NA,"Calil, AAM",NA,NA,NA,"1983",NA,NA,NA,NA,"05","06",NA,NA,NA
"289","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Souza, R; Santos, RR","8431","Southern America","Brasil","Distrito Federal",NA,"Rio Torto, immediately N. of Brasília, DF.",NA,NA,NA,"Erect simple or few - branched herb to 70 cm. tall. Corolla lavender - purple; Gallery forest and adjacent marshy campo",NA,NA,"1965","09","18",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Souza, R; Santos, RR","8130","Southern America","Brasil","Distrito Federal",NA,"Córrego Vicente Pires, near Taguatinga",NA,NA,NA,"Erect simple herb to 1 m. tall. Corolla lavender; Marshy meadow between gallery forest and cerrado",NA,NA,"1965","09","09",NA,"Philcox, D",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-09-30 10:53:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Faria, JEQ; Vasconcelos, TNC","9618","Southern America","Brasil","Distrito Federal","Brasília","recor IBGE, próximo a entrada","-47.871667","-15.951389",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Subarbusto. Coletada a planta inteira. Flor lilás. Amostra em silica; Campo sujo","UB0122830","UB0122830","2019","08","30",NA,NA,NA,NA,NA,NA,"-47.871667","-15.951389",NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Hunt, DR; Ramos, JF","6613","Southern America","Brasil","Distrito Federal",NA,"Córrego Vicente Pires, Setor Industrial",NA,NA,NA,"Gallery forest and adjacent edge meadow",NA,NA,"1966","07","12",NA,"Philcox, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13045","Southern America","Brasil","Distrito Federal",NA,"Ca. 25 Km. S.W. of Brasília, DF",NA,NA,NA,"Slender erect herb, mostly simple to ca. 75 cm. tall. Corolla lavender - purple, becoming lighter with age; Cerrado",NA,NA,"1966","02","20","1000","Philcox, D","1000",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Fonseca, SG","881","Southern America","Brasil","Distrito Federal",NA,"Parque do Gama",NA,NA,NA,"Planta com 80 cm de altura, flores azuis, beira d'água",NA,NA,"1968","07","16",NA,"Souza, VC",NA,NA,NA,"1995",NA,NA,NA,NA,"06","12",NA,NA,NA
"295","2019-11-01 15:07:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Onishi, E","019","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Erva de 70 cm, flores azuis, inflorescência em cacho; Mata ciliar",NA,NA,"1968","05","17",NA,"Calil, AAM",NA,NA,NA,"1983",NA,NA,NA,NA,"05","06",NA,NA,NA
