"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","individualCount","dayIdentified","fieldNumber","relatedCatalogItem"
"159","2020-07-23 12:23:43-03","CEPLAC","CEPEC","68966","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","A. M. Giulieti","1597","1995","02","06",NA,"Brasil","Bahia","Serra da Chapadinha. Ao longo do córrego Chapadinha.","-41.418611","-12.450833",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"LENÇÓIS",NA,"41W25'7","12S27'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92481","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","J. R. Pirani","51307","1992","01","26",NA,"Brasil","Bahia","Cachoeira das Anáguas.","-41.883333","13.266667",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W53'","13N16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"161","2020-07-23 12:23:43-03","CEPLAC","CEPEC","72950","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","A. A. Conceição","2351","1996","03","13",NA,"Brasil","Bahia","Sem informação.","-41.208056","-11.591389",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,"41W12'29","11S35'29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-23 12:23:43-03","CEPLAC","CEPEC","75630","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","R. M. Harley","4278","1996","11","15",NA,"Brasil","Bahia","Sopé do Pico do Itobira.","-41.888333","-13.3675",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,"41W53'18","13S22'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-23 12:23:43-03","CEPLAC","CEPEC","78890","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","P. Gasson","5932","1997","03","02",NA,"Brasil","Bahia","Sem informação.","-41.207222","-11.590556",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,"41W12'26","11S35'26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-23 12:23:43-03","CEPLAC","CEPEC","79179","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","N. Roque","4511","1996","11","19",NA,"Brasil","Bahia","Serra do Lombador.","-41.799722","-13.634167",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,"41W47'59","13S38'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-23 12:23:43-03","CEPLAC","CEPEC","79636","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"M. L. Guedes","L. Passos","5652","1997","02","14",NA,"Brasil","Bahia","Caminho para a a ntiga estrada Xique-Xique do Igatú.","-41.306944","-12.870833",NA,NA,NA,NA,NA,NA,"ANDARAÍ",NA,"41W18'25","12S52'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"166","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92303","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"D. C. Zappi","R. M. Harley",NA,"1992","01","10",NA,"Brasil","Bahia","Campo de Ouro Fino (baixo).","-41.9","13.25",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W54'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"167","2020-07-23 12:23:43-03","CEPLAC","CEPEC","85619","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"M. L. Guedes","M. L. Guedes","6948","1988","12","02",NA,"Brasil","Bahia","Chapada Diamantina, de Andaraí para o Vale do Paty.","-41.383333","-12.8",NA,NA,NA,NA,NA,NA,"ANDARAÍ",NA,"41W23'","12S48'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2000"
"168","2020-07-23 12:23:43-03","CEPLAC","CEPEC","87946","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","J. G. Jardim","2305","1999","12","15",NA,"Brasil","Bahia","Ca. 1Km ao S do Distrito de Igatú.","-41.316667","-12.883333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"ANDARAÍ",NA,"41W19'","12S53'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-23 12:23:43-03","CEPLAC","CEPEC","90357","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"M. T. S. Stradmann","M. T. S. Stradmann","126","1995","10","03",NA,"Brasil","Bahia","Chapada Diamantina. Rio Ribeirão, Ribeirão do Meio.","-41.45","-12.466667",NA,NA,NA,NA,NA,NA,"LENÇÓIS",NA,"41W27'","12S28'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1997"
"170","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92611","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","W. W. Thomas","12839","2002","03","10",NA,"Brasil","Bahia","Topo do Morro do Chapéu, 8.3Km SW da cidade (1Km ao S da cidade na Rod. para Utinga), depois 4.7Km a SW na Rod. para Cafarnaum, depois 2.6Km à direita da Rod. para o topo.","-41.216667","-11.583333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,"41W13'","11S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92301","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"D. C. Zappi","R. M. Harley",NA,"1992","01","10",NA,"Brasil","Bahia","Campo de Ouro Fino (baixo), beira de riacho.","-41.9","13.25",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W54'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"172","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92305","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"D. C. Zappi","P. T. Sano",NA,"2011","03","02",NA,"Brasil","Bahia","Mata da Pedra Grande.","-41.9","13.25",NA,NA,NA,NA,NA,NA,"ABAÍRA",NA,"41W54'","13N15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"173","2020-07-23 12:23:43-03","CEPLAC","CEPEC","4699","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","R. P. Belém","3525","1968","05","09",NA,"Brasil","Bahia","4Km ao S de Maraú.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"MARAÚ",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA
"174","2020-07-23 12:23:43-03","CEPLAC","CEPEC","72339","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","L. P. de Queiroz","4281","1995","03","14",NA,"Brasil","Bahia","Morrão, em torno da estação retransmissora da Telebahia, a ca. 6Km a W da BA-046 (Morro do Chapéu - Utinga), entrando a ca. 1Km do entroncamento para (Morro do Chapéu) com a BA-052 (estrada do feijão).","-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"175","2020-07-23 12:23:43-03","CEPLAC","CEPEC","84820","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","A. M. Amorim","2997","1999","04","26",NA,"Brasil","Bahia","Morro da torre de transmissão.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"176","2020-07-23 12:23:43-03","CEPLAC","CEPEC","137014","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,NA,"Nascimento, F.H.F.","680",NA,NA,NA,NA,"Brasil","Bahia",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"177","2020-07-23 12:23:43-03","CEPLAC","CEPEC","138520","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","Nascimento, F.H.F.","358",NA,NA,NA,NA,"Brasil","Bahia",NA,"-42.2919006347656","-13.127799987793",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DO PIRES",NA,NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA
"178","2020-07-23 12:23:43-03","CEPLAC","CEPEC","20580","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","S. A. Mori","13353","1980","03","02",NA,"Brasil","Bahia","Arredores de Lençóis, caminho para Barro Branco.","-41.3899993896484","-12.563099861145",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"LENÇÓIS",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA
"179","2020-07-23 12:23:43-03","CEPLAC","CEPEC","57157","PreservedSpecimen","Plantae",NA,NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia",NA,"W. São Mateus","A. M. Amorim","1031","1993","02","22",NA,"Brasil","Bahia","Estrada para o Morro da Torre de transmissão, ca. 10Km a partir da se3de do município.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"180","2020-11-19 14:06:28-03","Unimontes","MCMG","2875","PreservedSpecimen","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Cedro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"181","2021-04-08 17:13:17-03","UESB","HUESB","5188","S","Plantae","Dicotyledoneae",NA,"Theaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Guedes, M.L.; Loureiro, D.M.; Nascimento, A.F.; Guaré, F.; et al.; Loureiro, D.M.; Nascimento, A.F.; Guaré, F.; et al.","9940","2002","05","04",NA,"Brasil","Bahia",NA,"-41.316667","-12.8",NA,NA,NA,"Arbusto. Folhas obovada, base cuneada, coriácea, verde intenso. Flores axialres, róseas. Fruto jovem.; rupícola.",NA,NA,"Andaraí",NA,"-41.316667","-12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:07:42-03","UnB","UB","157695","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Zappi, DC","Stannard, B; Ganev, W; Queiroz, RF","51757","1992","03","04","Southern America","Brasil","Bahia","Bem Querer.","-41.883333","-13.266667","1330","1330",NA,"Arbusto de 2m alt., folhas verde-escuras na face superior, verde claras na face inferior. Frutos amarelo-esverdeados, com tons vermelhos, sementes castanho-avermelhadas.",NA,NA,"Abaíra",NA,"-41.883333","-13.266667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:07:42-03","UnB","UB","157694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Zappi, DC","Harley, RM; et al.","50716","1992","01","10","Southern America","Brasil","Bahia","Campo de Ouro Fino (baixo).","-41.9","-13.25","1600","1700",NA,"Folhas coriáceas. Sépalas e frutos verde-avermelhados.; Entre rochas.",NA,NA,"Abaíra",NA,"-41.9","-13.25","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Martius, CFP","1305",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in altis montibus ad Matta Matta, Serro Frio, Taboleiro prov. Minas Geraes",NA,NA,NA,NA,NA,"Erro INB revisado.",NA,"P12P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia, in arenosis locis denso virgulto tectis",NA,NA,NA,NA,NA,NA,NA,"P12P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in campis prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P12P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Serra de Sincora prov. Bahiensis ad rivulos in locis siccis",NA,NA,NA,NA,NA,NA,NA,"P12P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia lancifolia","Wawra",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia loco non addicto",NA,NA,NA,NA,NA,"It. Bras. (v. in herb. Monac.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lancifolia",NA,NA,NA,NA
"189","2020-02-20 10:39:51-03","IBt","SP","348784","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Zappi, DC","Sano, PT; Laessoe, T","H50992","1992","03","02",NA,"Brasil","Bahia","Mata da Pedra Grande","-41.9","-13.25","1550","1550",NA,NA,NA,NA,"Abaíra",NA,"-41.9","-13.25","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-02-20 10:39:51-03","IBt","SP","269954","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Stannard, BL","Harley, RM; et al.","25568","1988","12","14",NA,"Brasil","Bahia","Pico das Almas, Vertente leste. Ao sul do Campo do Queiroz","-41.966667","-13.533333","1450","1450",NA,NA,NA,NA,"Rio de Contas",NA,"-41.966667","-13.533333","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-05 09:52:28-03","IBt","SP","333720","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Coutinho, AC; Miranda, EE","s.n.","1995","10",NA,NA,"Brasil","Amazonas","Serra do Aracá","-63.333333","0.941389",NA,NA,NA,NA,NA,NA,"Barcelos",NA,"-63.333333","0.941389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-02-20 10:39:51-03","IBt","SP","348780","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Zappi, DC","Pirani, JR; et al.","H51316","1992","01","26",NA,"Brasil","Bahia","Cachoeira das Anáguas","-41.883333","-13.266667","1450","1450",NA,NA,NA,NA,"Abaíra",NA,"-41.883333","-13.266667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-02-20 10:39:51-03","IBt","SP","345099","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra",NA,"Amorim, AM; et al.","2997","1999","04","26",NA,"Brasil","Bahia","Morro da torre de transmissão","-41.1561012268066","-11.5500001907349","1400","1400",NA,NA,NA,NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"194","2020-02-20 10:39:51-03","IBt","SP","199332","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Sztutman, M","Harley, RM; Wanderley, MGL; Varanda, E; Furlan, A; Giulietti, AM","CFCR4512","1984","07","15",NA,"Brasil","Minas Gerais","Pedra Menina, Morro do Ambrósio","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,"Rio Vermelho",NA,NA,NA,"1995","11","26996","auto",NA,NA,NA,NA,NA,NA
"195","2020-02-20 10:39:51-03","IBt","SP","221661","S","Plantae",NA,NA,"Pentaphylacaceae","Ternstroemia","alnifolia","Ternstroemia alnifolia","Wawra","Sztutman, M","Giulietti, AM; et al.","CFCR7684","1985","03","31",NA,"Brasil","Minas Gerais","Pedra Menina, Morro do Ambrósio","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,"Rio Vermelho",NA,NA,NA,"1995","11","26996","auto",NA,NA,NA,NA,NA,NA
