"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","class","infraspecificEpithet","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"380","2021-03-16 17:51:31-03","UCS","HUCS","13613","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steudel","Smith, S.F.;","1999","10",NA,"Wasum, R.A.","04","1999","02","24","Brasil","Rio Grande do Sul","Parobé","sitío do Tio Bento","-50.8347015380859","-29.6285991668701",NA,NA,NA,NA,"sobre arbustos",NA,NA,"Angiospermae","Caryophyllales","11610",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-04-23 11:53:41-03","UNEMAT","HERBAM","18644","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Valduga, E.","183","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,"HERBAM018644",NA,NA,NA,"31350",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-04-27 16:09:11-03","UFES","VIES","25697","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Cardoso, W.C.","2014","04","13","Cardoso, W.C.; Iglesias, D.T.; Barros, P.H.D.; Firmino, A.D.; Florenço, V.S.","298","2014","04","13","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trlha de Furnas.","-40.311667","-20.187778","40º18'42''W","20º11'16''S",NA,NA,NA,"VIES025697","VIES025697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-12-06 19:29:22-03","UFES","VIES","39490","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Cardoso, W.C.","2015",NA,NA,"Cardoso, W.C.; Iglesias, D.T.; Barros, P.H.D.; Silva, L.A.; Dal col, A.C.S.; Santos, P.C.; Casagrande, L.","207","2012","09","05","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal, Vale do Eco.","-40.308889","-20.159444","40º18'32''W","20º9'34''S","495","495",NA,"VIES039490","VIES039490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-12-06 19:29:22-03","UFES","VIES","39491","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Cardoso, W.C.","2015",NA,NA,"Cardoso, W.C.; Sarnaglia Jr., V.B.; Pignaton, J.","16","2011","09","03","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal, Vale do Eco.","-40.308889","-20.159444","40º18'32''W","20º9'34''S","495","495",NA,"VIES039491","VIES039491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-10 15:39:34-03","UFES","VIES","48694","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Cardoso, W.C.","2019","08","16","Cardoso, W.C.; Costa, F.G.C.M.; Assunção, T.S.","470","2019","08","16","Brasil","Rio de Janeiro","Silva Jardim","Estrada para Aldeia Velha.","-42.270833","-22.494167","42º16'15''W","22º29'39''S","19","19",NA,"VIES048694","VIES048694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-04-27 16:09:11-03","UFES","VIES","30234","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","W.C. Cardoso","2020","04","17","Couto, D.R.; Favoreto, F.C. & Souza, F.B.","1659","2010","10","04","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,"600","600",NA,"VIES030234","VIES030234",NA,NA,"35694",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-04-27 16:09:11-03","UFES","VIES","30230","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Calvente, A.","2013","03",NA,"Couto, D.R.; Pereira, M.C.A.; Pinto Júnior, H.V. & Trugilho, G.A.","1238","2009","08","20","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318",NA,NA,"730","730",NA,"VIES030230","VIES030230",NA,NA,"29430",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-10 15:39:34-03","UFES","VIES","48696","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Cardoso, W.C.","2015","02","03","Cardoso, W.C.; Iglesias, D.T.; Silva, L.A.; Barros, P.H.D.; Freitas, J.","319","2015","02","03","Brasil","Espírito Santo","Vargem Alta","Morro de São Carlos. Margem de curso d#?#água.","-41.0069007873535","-20.6714000701904",NA,NA,"957","957",NA,"VIES048696","VIES048696",NA,NA,"27188",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-04-27 16:09:11-03","UFES","VIES","21235","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Couto, D.R.","2010","09","03","Couto, D.R.","1634","2010","08","30","Brasil","Espírito Santo","Ibitirama","Pedra Roxa.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,NA,"VIES021235",NA,NA,NA,"22282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-04-27 16:09:11-03","UFES","VIES","33507","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Gonzaga, D...R...","2015","06","08","Zorzanelli, J.P.F.","925","2014","01","27","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1386","1386",NA,"VIES033507","VIES033507",NA,NA,"32198",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-04-27 16:09:11-03","UFES","VIES","20566","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Couto, D.R.","2011","07",NA,"Couto, D.R.; Zorzanelli, J.P.F.","2055","2011","07","21","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1250","1250",NA,"VIES020566",NA,NA,NA,"32198",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-04-27 16:09:11-03","UFES","VIES","30232","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Calvente, A.","2013","03",NA,"Couto, D.R.; Pereira, M.C.A.; Pinto Júnior, H.V. & Trugilho, G.A.","1242","2009","08","20","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318",NA,NA,"730","730",NA,"VIES030232","VIES030232",NA,NA,"29430",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-04-27 16:09:11-03","UFES","VIES","30229","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","W.C. Cardoso","2020","04","17","Couto, D.R.; Freitas, C.","2063","2011","10","27","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318",NA,NA,"700","700",NA,"VIES030229","VIES030229",NA,NA,"29430",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-04-27 16:09:11-03","UFES","VIES","39009","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Pena, N.T.L.","2016","07","26","Pena, N.T.L.; Alves-Araújo, A. & Miranda, V.S.","673","2016","07","26","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES039009","VIES039009",NA,NA,"42400",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-06-27 10:24:27-03","UFES","VIES","41103","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"Alves-Araújo, A.; Pena, N.T.L","1839","2016","03","07","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES041103","VIES041103",NA,NA,"42400",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-09-13 16:53:11-03","UTFPR","HCF","29275","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","P. Schwirkowski","2015","02","16","P. Schwirkowski","1050","2015","02","16","Brasil","SC","São Bento do Sul",NA,"-49.311389","-26.341111","49°18'41 W","26°20'28 S","575","575","Rabo do macaco, após o túnel, em borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-08-16 08:38:53-03","UTFPR","HCF","9847","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","J. Cordeiro","2012",NA,NA,"M.G. Caxambu","3594","2011","10","14","Brasil","PR","Tijucas do Sul","Associação dos Professores da UFPR","-49.051556","-25.837444","49°03'05,6 W","25°50'14,8 S","865","865","erva epífita, suculenta, pendente, ciófila. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-08-16 08:38:53-03","UTFPR","HCF","13783","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","G.A. Dettke","2016","05","12","M.G. Caxambu","5050","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.387194","-25.177722","48°23'13,9 W","25°10'39,8 S","12","12","erva semi-ciófila, suculenta, epífita. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-08-16 08:38:53-03","UTFPR","HCF","16644","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","J.A. Lombardi","2016","10",NA,"M.G. Caxambu","6076","2015","03","28","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.109417","-24.5535","48°06'33,9 W","24°33'12,6 S","38","38","erva epífita, suculenta, pendente, ripária, semi-ciófila. Flores alvas, diminutas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-08-16 08:38:53-03","UTFPR","HCF","10615","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","J. Cordeiro & P.Larocca","2012",NA,NA,"M.G. Caxambu","4044","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.852","-24.802528","47°51'07,2 W","24°48'09,1 S","41","41","erva semi-ciófila, epífita, pendente. Flores diminutas, alvas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-08-16 08:38:53-03","UTFPR","HCF","16636","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","M.G. Caxambu","2016","11","04","M.G. Caxambu","6068","2015","03","28","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.109417","-24.5535","48°06'33,9 W","24°33'12,6 S","38","38","erva semi-ciófila, epífita. Flores alvas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-08-16 08:38:53-03","UTFPR","HCF","26543","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","L.R. Barbieri","2018","10","07","L.R. Barbieri","39","2018","10","07","Brasil","PR","Goioerê","Parque Municipal Antônio Sestak","-53.019167","-24.17","53°01'09 W","24°10'12 S","456","456","erva epífita, semi-ciófila. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-08-16 08:38:53-03","UTFPR","HCF","246","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","A. Soller","2011","03","01","E.R. Brambilla",NA,"2003","06","16","Brasil","PR","Araruna",NA,"-52.4963989257812","-23.9316997528076",NA,NA,NA,NA,"material com algumas flores na coloração rosa.",NA,NA,NA,NA,"26722",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-08-16 08:38:53-03","UTFPR","HCF","19237","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","D.C. Zappi","2005",NA,NA,"O.S. Ribas","3402","2001","03","09","Brasil","SC","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,"2","2","epífita pendente, flor alva. Mata do interior da ilha.",NA,NA,NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-31 15:02:18-03","UTFPR","HCF","30855","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","W.C. Cardoso","2019","08","22","V. Ariati","1566","2018","08","01","Brasil","SP","São Vicente","estrada férrea da Serra do Mar","-46.3899993896484","-23.9599990844727",NA,NA,"200","200","epífita. Flor branca.",NA,NA,NA,NA,"25482",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-06-18 10:56:23-03","UFRRJ","RBR","42699","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","D.R. Gonzaga","2019","11","06","A.C.R. Cruz; R.G. Diniz","23","2016","10","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,NA,"RBR00042699","RBR00042699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-06-29 09:29:58-03","UFRRJ","RBR","44355","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","A.F. Nunes-Freitas","2017","07","31","L. Nascimento-Martins; A.F. Nunes-Freitas","26","2017","07","31","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Palmeiras isoladas em áreas de pastagem. Reserva Ecológica de Guapiaçu","-42.757222","-22.433611","42º45'26''W","22º26'1''S",NA,NA,NA,"RBR00044355","RBR00044355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-06-29 09:29:58-03","UFRRJ","RBR","44356","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","A.F. Nunes-Freitas","2017","07","29","L. Nascimento-Martins; A.F. Nunes-Freitas","3","2017","07","29","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Palmeiras isoladas em áreas de pastagem. Reserva Ecológica de Guapiaçu","-42.751944","-22.431944","42º45'7''W","22º25'55''S",NA,NA,NA,"RBR00044356","RBR00044356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-06-29 09:29:58-03","UFRRJ","RBR","44819","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","N.M. Corrêa","2017","08",NA,"N.M. Corrêa; M.M.S. Murakami, A.F. Nunes-Freitas","161","2017","01","17","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Bifurcação entre a trilha marrom e a trilha amarela.","-42.6530990600586","-22.4624996185303",NA,NA,"40","40",NA,"RBR00044819","RBR00044819",NA,NA,"32671",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-06-29 09:29:58-03","UFRRJ","RBR","7125","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.",NA,NA,NA,NA,"L.F.T. Menezes","75","2004","06","10","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área de Moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00007125","RBR00007125",NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-21 19:33:27-03","UFC","EAC","52788","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Valduga, E.","2012","04",NA,"Valduga, E.","183","2011","11","27","Brasil","Rio Grande do Sul","Palmares de Sul","Margem da Lagoa Porteira","-50.345833","-30.368611","-50.345833","-30.368611","10","10","Epífita em mata de restinga.; Restinga","EAC0052788","EAC0052788","Dicotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-21 19:33:27-03","UFC","EAC","14718","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.","2009","01","19","Hatschbach, G.","46255","1983","03","13","Brasil","Paraná","Antonina","Res. Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita pendente, flor e fruto alvos; Mata pluvial","EAC0014718","EAC0014718","Dicotyledon",NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-11 16:53:01-03","UFSM","SMDB","17219","S","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud","Moia, IW","2017","08","22","Moia, IW; Záchia, R.A","7","2017","08","22","Brasil","Rio Grande do Sul","Santa Maria","Campo de Instrução do Exército","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Planta epífita, a cerca de 4m de altura, frutos creme-amareladas, pequenas. Identificado a partir dos frutos e partes vegetativas. Material testemunho de trabalho de conclusão de curso. Aluno: Igor Wassiljew Moia. Orientadora: Liliana Essi","SMDB017219",NA,NA,NA,"37819",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:19:48-03","MBM","MBM","252042","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","penduliflora","Rhipsalis penduliflora","N.E. Br.","Werd",NA,NA,NA,"Dusén, P.","14257","1912","09","17","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM252042",NA,NA,NA,"25180",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:19:48-03","MBM","MBM","176009","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.",NA,NA,NA,"Sugiyama, M.; et al.; et al.","454","1984","02","28","Brazil","São Paulo","Paranapiacaba","Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"MBM176009","MBM176009",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:19:48-03","MBM","MBM","407789","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Gonzatti, F.","2015","05","06","Gonzatti, F.","1865","2015","04","21","Brazil","Rio Grande do Sul","Osório","Santa Luzia, Fazenda do Arroio","-50.212778","-29.976944","-50.212778","-29.976944","8","8","Epífita pendente com frutos abundos e rosados translúcidos.","MBM407789","MBM407789",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:19:48-03","MBM","MBM","414022","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Völtz, R.R.","2018","08","13","Völtz, R.R.; Tres, A.; Tres, A.","1689","2018","08","05","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.324167","-25.161667","-48.324167","-25.161667","635","635","Erva epífita pendente; flores alvas; frutos gelatinosos, marrom-translúcido.; Floresta Ombrófila Densa Submontana; interior de floresta de topo de morro.","MBM414022",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:19:48-03","MBM","MBM","425585","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Almeida, M.C.","2017","11","13","Braga, J.M.A.; Lima, H.C.; Cardoso, L.J.T.; Carvalho, C. de; Silva, W. da; Lima, H.C.; Cardoso, L.J.T.; Carvalho, C. de; Silva, W. da","16044","2016","11","02","Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica Tinguá, Estrada do Comércio, proximidades da Nova Estrela","-43.468611","-22.569444","-43.468611","-22.569444","795","795","Epífita caída no solo. Frutos imaturos verdes.; Borda densa no interior da floresta bem conservada.","MBM425585",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-21 16:19:48-03","MBM","MBM","136707","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Britez, R.M.; Silva, S.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1872","1988","03","31","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita de ramos pendentes, flores alvescentes em floresta pluvial de encosta","MBM136707","MBM136707",NA,NA,"24916",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-21 16:19:48-03","MBM","MBM","311534","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Breier, T.B.",NA,NA,NA,"Braidotti, J.C.; et al.; et al.","144","2005","03","31","Brazil","São Paulo","Cananéia","Distrito de Santa Maria. Parque Estadual de Jacupiranga, Núcleo do Cedro.","-47.9199981689453","-25.0100002288818",NA,NA,"60","60","Epífita coletada a 3m de altura. Brácteas da flor e corola branca. Situação ecotonal entre Floresta Ombrófila Densa Baixo Montana e Floresta sobre Restinga muito degradada","MBM311534","MBM311534",NA,NA,"37574",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:19:48-03","MBM","MBM","54347","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.",NA,NA,NA,"Gibbs, P.E.; et al.; et al.","5651","1977","08","12","Brazil","São Paulo","Ubatuba","15km N de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM054347","MBM054347",NA,NA,"34265",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:19:48-03","MBM","MBM","83638","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.","1993","12","10","Hatschbach, G.","46272","1983","04","28","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,"20","20","Epífita, pendente; flor alvescente. Mata pluvial encosta de morro","MBM083638","MBM083638",NA,NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:19:48-03","MBM","MBM","83640","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Zappi, D.C.","1992",NA,NA,"Hatschbach, G.","46255","1983","03","13","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita, pendente; flores e frutos alvos. Mata pluvial","MBM083640","MBM083640",NA,NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:19:48-03","MBM","MBM","281586","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Petean, M.P.","2003","04",NA,"Borgo, M.; et al.; et al.","2157","2003","01","07","Brazil","Paraná","Antonina","Reserva Natural Cachoeira, Trilha da Pantera","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita a 3m do solo, flor creme. Interior da floresta ombrófila densa","MBM281586","MBM281586",NA,NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:19:48-03","MBM","MBM","256164","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Zappi, D.","2005","10",NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","3231","2001","02","10","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita, flor alva. Mata da margem do Rio Ribeira","MBM256164","MBM256164",NA,NA,"32006",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:19:48-03","MBM","MBM","94291","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.","1993","12","10","Hatschbach, G.","48116","1984","07","19","Brazil","Paraná","Cerro Azul","Rio do Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Sobre blocos de granito ao longo de rio encachoeirado. Semi ereta, fruto lilás páliido","MBM094291","MBM094291",NA,NA,"32006",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:19:48-03","MBM","MBM","45956","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Zappi, D.C.","1992",NA,NA,"Hatschbach, G.","6575","1960","02","11","Brazil","Paraná","Cerro Azul","Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita, da mata; flor alva","MBM045956","MBM045956",NA,NA,"32006",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:19:48-03","MBM","MBM","320364","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Calvente, A.M.",NA,NA,NA,"Barboza, E.; Costa, E.F.; Costa, E.F.","1257","2006","04","19","Brazil","Paraná","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Epífita, flor alva. Beira do rio","MBM320364","MBM320364",NA,NA,"32237",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:19:48-03","MBM","MBM","45944","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","teres","Rhipsalis teres","(Vell.) Steud.","Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","9781","1963","03","12","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","Epífita, pendente, flor verde claro. Sobre árvore frutíferas cultivadas","MBM045944","MBM045944",NA,NA,"41937",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
