"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","dayIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber"
"136","2020-12-21 16:35:50-03","MBM","MBM","16494","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso","Anastácio","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asaroides","23741","Southern America",NA,"MBM016494","MBM016494",NA,NA,NA,NA,NA
"137","2020-12-21 16:35:50-03","MBM","MBM","164373","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Carauta, J.P.",NA,NA,"Carvalho, A.M. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Brumado","35km na rodovia Brumado - Caetité",NA,NA,NA,NA,NA,NA,NA,"-41.6652984619141","-14.2035999298096","38387","auto","asaroides","2651","Southern America",NA,"MBM164373","MBM164373",NA,NA,NA,NA,NA
"138","2020-12-21 16:35:51-03","MBM","MBM","37436","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.",NA,NA,NA,"Brazil","Goiás","Bom Jesus de Goiás","Rod. BR-462",NA,NA,NA,NA,NA,NA,NA,"-49.7407989501953","-18.2138996124268","46067","auto","asaroides","33358","Southern America",NA,"MBM037436","MBM037436",NA,NA,NA,NA,NA
"139","2020-12-21 16:35:50-03","MBM","MBM","147676","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Hatschbach, G.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Goiás","Teresina de Goiás","Teresina de Goiás, 10km ao sul pela rodovia para Campos Belos",NA,NA,NA,NA,NA,NA,NA,"-47.2647018432617","-13.7763996124268","42211","auto","asaroides","55991","Southern America",NA,"MBM147676","MBM147676",NA,NA,NA,NA,NA
"140","2020-12-21 16:35:50-03","MBM","MBM","125858","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Malme, E.A.",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","Cuiabá",NA,NA,NA,NA,NA,NA,NA,"-56.0966987609863","-15.5960998535156","74875","auto","asaroides","1212","Southern America",NA,"MBM125858","MBM125858",NA,NA,NA,NA,NA
"141","2020-12-21 16:35:51-03","MBM","MBM","26438","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Piraputanga",NA,NA,NA,NA,NA,NA,NA,"-55.7872009277344","-20.4710998535156","212961","auto","asaroides","30498","Southern America",NA,"MBM026438","MBM026438",NA,NA,NA,NA,NA
"142","2020-12-21 16:35:50-03","MBM","MBM","156934","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Castro, R.M.",NA,NA,"Hatschbach, G.; Noblick, C.; Noblick, C.","1992","05","17","Brazil","Paraná","Iretama","Rio Muquilão",NA,NA,NA,NA,NA,NA,NA,"-52.1058006286621","-24.423900604248","27581","auto","asaroides","57080","Southern America",NA,"MBM156934","MBM156934",NA,NA,NA,NA,NA
"143","2020-12-21 16:35:50-03","MBM","MBM","166953","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C. Berg","Schinini, A.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Tocantins","Arraias","Rodovia Campos Belos - Taguatinga, 7km N de Novo Alegre, Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,"-46.9383010864258","-12.9314002990723","66446","auto","asaroides","60356","Southern America",NA,"MBM166953","MBM166953",NA,NA,NA,NA,NA
"144","2020-12-21 16:35:51-03","MBM","MBM","118391","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Bela Vista","Rio Guaviral",NA,NA,NA,NA,NA,NA,NA,"-56.5210990905762","-22.1089000701904","66197","auto","paraguariensis","51594","Southern America",NA,"MBM118391","MBM118391",NA,NA,NA,NA,NA
"145","2020-12-21 16:35:51-03","MBM","MBM","62365","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Goiás","Anápolis","Anápolis, 10km L",NA,NA,NA,NA,NA,NA,NA,"-48.9528007507324","-16.3267002105713","31830","auto","vitifolia","42164","Southern America",NA,"MBM062365","MBM062365",NA,NA,NA,NA,NA
"146","2020-12-21 16:35:51-03","MBM","MBM","174007","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Hatschbach, G.",NA,NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.",NA,NA,NA,"Brazil","Mato Grosso","Jauru","Jauru, km 16 da rodovia para Figueiópolis do Oeste",NA,NA,NA,NA,NA,NA,NA,"-58.8664016723633","-15.3418998718262","40234","auto","vitifolia","62460","Southern America",NA,"MBM174007","MBM174007",NA,NA,NA,NA,NA
"147","2020-12-21 16:35:51-03","MBM","MBM","106032","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Buttura, E.",NA,NA,NA,"Brazil","Paraná","Guaíra","Parque Nacional Sete Quedas",NA,NA,NA,NA,NA,NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto","vitifolia","721","Southern America",NA,"MBM106032",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:35:51-03","MBM","MBM","125859","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Malme, E.A.",NA,NA,NA,"Brazil","Mato Grosso",NA,"Caxifro",NA,NA,NA,NA,NA,"Mun. de Caxitoré?",NA,NA,NA,NA,NA,"vitifolia","1276","Southern America",NA,"MBM125859","MBM125859",NA,NA,NA,NA,NA
"149","2020-12-21 16:35:51-03","MBM","MBM","16495","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso","Rio Brilhante","Rod. BR-267, Entroncamento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vitifolia","25087","Southern America",NA,"MBM016495","MBM016495",NA,NA,NA,NA,NA
"150","2020-12-21 16:35:51-03","MBM","MBM","50353","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Irwin, H.S.",NA,NA,NA,"Brazil","Goiás",NA,"Serra Dourados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vitifolia","11969","Southern America",NA,"MBM050353","MBM050353",NA,NA,NA,NA,NA
"151","2020-12-21 16:35:51-03","MBM","MBM","53374","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Goiás","Rianópolis","Rodovia Belém - Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vitifolia","37772","Southern America",NA,"MBM053374","MBM053374",NA,NA,NA,NA,NA
"152","2020-12-21 16:35:51-03","MBM","MBM","140116","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Hatschbach, G.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Goiás","Campos Belos","Rio Bezerra",NA,NA,NA,NA,NA,NA,NA,"-46.7717018127441","-13.0367002487183","70364","auto","vitifolia","54719","Southern America",NA,"MBM140116","MBM140116",NA,NA,NA,NA,NA
"153","2020-12-21 16:35:51-03","MBM","MBM","37435","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C.C.",NA,NA,"Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Mato Grosso","Alto Araguaia","Rio Araguaia",NA,NA,NA,NA,NA,NA,NA,"-53.2153015136719","-17.3146991729736","100273","auto","vitifolia","33281","Southern America",NA,"MBM037435","MBM037435",NA,NA,NA,NA,NA
"154","2020-12-21 16:35:52-03","MBM","MBM","275944","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","Carauta, J.P.P.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","11","Brazil","Mato Grosso do Sul","Bonito","Rio Formoso",NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"74114","Southern America",NA,"MBM275944","MBM275944",NA,NA,NA,NA,NA
"155","2020-12-21 16:35:52-03","MBM","MBM","184039","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","Carauta, J.P.",NA,NA,"Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.",NA,NA,NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Cachoeirinha, próximo a Água Fria",NA,NA,NA,NA,NA,NA,NA,"-55.749698638916","-15.460599899292","107042","auto",NA,"63640","Southern America",NA,"MBM184039","MBM184039",NA,NA,NA,NA,NA
"156","2020-12-21 16:35:52-03","MBM","MBM","275946","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","Carauta, J.P.P.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","12","Brazil","Mato Grosso do Sul","Bonito","Fazenda Baía das Garças, Cachoeira do Rio Aquidaban",NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"74144","Southern America",NA,"MBM275946","MBM275946",NA,NA,NA,NA,NA
"157","2020-12-21 16:35:52-03","MBM","MBM","275943","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","Carauta, J.P.P.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","08","Brazil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, Córrego Seco",NA,NA,NA,NA,NA,NA,NA,"-56.4818992614746","-21.1210994720459","71352","auto",NA,"73858","Southern America",NA,"MBM275943","MBM275943",NA,NA,NA,NA,NA
"158","2015-09-04 12:50:20-03","MNHN","RECOLNAT_MNHN_P","P00552447","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Carauta",NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552447' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P00552447","P00552447_01 P00552447_02",NA,NA,NA,NA,NA
"159","2015-09-05 11:41:51-03","MNHN","RECOLNAT_MNHN_P","P06828067","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais",NA,". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828067","P06828067_01",NA,NA,"16348",NA,NA
"160","2015-09-05 11:41:51-03","MNHN","RECOLNAT_MNHN_P","P06828069","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Hassler, E.","1901","1","1","Paraguai",NA,NA,"Prope Concepcion. Paraguai",NA,NA,NA,NA,NA,"Plantae Paraguarienses - 1901/2 Iter ad Paraguariam Septentrionalem. Oct. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828069' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828069","P06828069_01",NA,NA,"7598",NA,NA
"161","2015-09-05 11:41:51-03","MNHN","RECOLNAT_MNHN_P","P06828068","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","São José & Romaniuc Neto",NA,NA,"Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.","1974","2","12","Brasil","Bahia",NA,"Reserva Biológica do Pau Brasil, 17km W from Porto Seguro on the road to Eunapolis . Bahia, Nordeste, Brasil, América do Sul",NA,NA,"20",NA,NA,". . Field work sponsored by the Royal Botanis Gardens, Kew and the Academia Brasileira de Ciências and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828068' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"-39.2","-16.41667",NA,NA,NA,NA,NA,"hb","P06828068","P06828068_01",NA,NA,"16140",NA,NA
"162","2015-09-05 11:41:51-03","MNHN","RECOLNAT_MNHN_P","P06828070","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. Reçu le 3 novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828070' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828070","P06828070_01",NA,NA,"16348",NA,NA
"163","2015-09-05 11:41:53-03","MNHN","RECOLNAT_MNHN_P","P06828116","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.","1878","9","13","Brasil","Rio de Janeiro",NA,"Brésil - Penha. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828116' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828116","P06828116_01",NA,NA,"8079",NA,NA
"164","2015-09-05 11:41:53-03","MNHN","RECOLNAT_MNHN_P","P06828118","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Ferreira|Geoffroy",NA,NA,NA,"Brasil",NA,NA,"Brésil, Pros la R. Madeira. Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828118' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828118","P06828118_01",NA,NA,NA,NA,NA
"165","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828119","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828119' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828119","P06828119_01",NA,NA,"14277",NA,NA
"166","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828120","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828120' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828120","P06828120_01",NA,NA,"16848",NA,NA
"167","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828122","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Sacramento, L.",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828122' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828122","P06828122_01",NA,NA,"28",NA,NA
"168","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828123","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.","1869","11","12","Brasil","Rio de Janeiro",NA,"Brésil. Atalaia à Praia Grande. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828123' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828123","P06828123_01",NA,NA,"3114",NA,NA
"169","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828124","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"S.N.",NA,NA,NA,"Brasil",NA,NA,"[Meinalles]. Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828124' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828124","P06828124_01",NA,NA,NA,NA,NA
"170","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828126","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.","1882","11","10","Brasil","Minas Gerais",NA,"Barbacena, dans le bois. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828126' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06828126","P06828126_01",NA,NA,"13211",NA,NA
"171","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828125","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.","1882","11","10","Brasil","Minas Gerais","Barbacena","Brésil. Barbacena, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828125' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"-43.7736015319824","-21.2257995605469","27982","auto",NA,NA,NA,"hb","P06828125","P06828125_01",NA,NA,"13211",NA,NA
"172","2015-09-05 11:42:34-03","MNHN","RECOLNAT_MNHN_P","P06828121","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Glaziou, A.","1875","9","13","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Province de Rio Janeiro, Penha. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828121' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,"hb","P06828121","P06828121_01",NA,NA,"8079",NA,NA
"173","2015-09-05 11:41:53-03","MNHN","RECOLNAT_MNHN_P","P06828117","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","São José & Romaniuc Neto",NA,NA,"Glaziou, A.","1828","7","13","Brasil","Rio de Janeiro","Rio de Janeiro","Penha. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828117' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,"hb","P06828117","P06828117_01",NA,NA,"8079",NA,NA
"174","2015-09-05 11:37:28-03","MNHN","RECOLNAT_MNHN_P","P06761139","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Woolston, A.","1956","6","7","Paraguai",NA,NA,"Dep San Pedro, Colônia Primavera. Paraguai",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761139' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06761139","P06761139_01",NA,NA,"684",NA,NA
"175","2015-09-05 11:37:28-03","MNHN","RECOLNAT_MNHN_P","P06761140","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Hassler, E.","1901","1","1","Paraguai",NA,NA,"Prope Concept. Paraguai",NA,NA,NA,NA,NA,"Dr. E. Hassler, Plantae Paraguarienses - 1901/2. Iter ad Paraguariam Septentrionalem. . Reçu le 8 Janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761140' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06761140","P06761140_01",NA,NA,"7598",NA,NA
"176","2015-09-05 11:37:52-03","MNHN","RECOLNAT_MNHN_P","P06822815","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","São José & Romaniuc Neto",NA,NA,"Hessler, E.",NA,NA,NA,"Paraguai",NA,NA,"Iter ad Paraguariam Septentrionalem. Paraguai",NA,NA,NA,NA,NA,"Plantae Paraguarienses - 1901/2. Oct. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06822815' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06822815","P06822815_01",NA,NA,"7598 A",NA,NA
"177","2015-09-05 11:37:52-03","MNHN","RECOLNAT_MNHN_P","P06822816","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","São José & Romaniuc Neto",NA,NA,"Hassler, E.","1901","1","1","Paraguai",NA,NA,". Paraguai",NA,NA,NA,NA,NA,"Plantae Paraguarienses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06822816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","P06822816","P06822816_01",NA,NA,"7598",NA,NA
"178","2020-10-01 14:24:38-03","JBB","HEPH","7190","S","Plantae","Dicotyledon","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,"2008",NA,"Salles, AEH","1990","10","02","Brasil","Goiás",NA,"Fazenda Alegre - GO, próximo a Brazlândia - DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1745","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-01 14:24:38-03","JBB","HEPH","7219","S","Plantae","Dicotyledon","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg.",NA,"2008",NA,"Salles, AEH","1990","10","02","Brasil","Goiás",NA,"Fazenda Alegre - GO, próximo a Brazlândia - DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vitifolia","1774","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-01 14:24:38-03","JBB","HEPH","7229","S","Plantae","Dicotyledon","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg.",NA,"2008",NA,"Salles, AEH","1990","10","23","Brasil","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto","vitifolia","1784A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
