"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber","sex"
"151","2019-10-25 14:22:33-03","UEFS","HUEFS","237859","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Fontana, A.P.","10520","2019","04","23",NA,"Brasil","Pernambuco","Calumbi","Serra das Areias, base da serra.","-38.645278","-8.111111","722","722",NA,"Savana Estépica, Planossolo Nátrico Órtico","HUEFS0237859",NA,NA,NA,NA,NA,NA,NA,NA,"38W38'43''","8S6'40''",NA,NA,"Rosanae",NA,NA,NA
"152","2019-11-01 16:07:51-03","UEFS","HUEFS","252565","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","E. Melo","13809","2018","09","24",NA,"Brasil","Bahia","Morro do Chapéu","Comunidade Cristal. Buraco da Duda. Afloramento de calcário.","-41.305","-11.828611","662","662",NA,"Caatinga","HUEFS0252565",NA,NA,NA,NA,NA,NA,NA,NA,"41W18'18''","11S49'43''",NA,NA,"Rosanae",NA,NA,NA
"153","2019-11-01 16:07:51-03","UEFS","HUEFS","252584","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","E. Melo","13828","2018","09","24",NA,"Brasil","Bahia","Morro do Chapeu","Buraco do Possidonio","-41.303056","-11.646944","984","984",NA,"Caatinga","HUEFS0252584",NA,NA,NA,NA,NA,NA,NA,NA,"41W18'11''","11S38'49''",NA,NA,"Rosanae",NA,NA,NA
"154","2019-10-07 09:36:54-03","UEFS","HUEFS","41344","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Melo, E.","3190","1999","11","18",NA,"Brasil","Bahia","Morro do Chapéu","Entre 25 e 26 km de Morro do Chapéu. Estrada vicinal próximo à estrada do feijão, próximo ao Ventura.","-40.961667","-11.651944","765","800",NA,"Caatinga.","HUEFS0041344","HUEFS0041344","J.R.Pirani",NA,NA,NA,"2001","12",NA,"40W57'42''","11S39'7''",NA,NA,"Rosanae",NA,NA,NA
"155","2019-10-07 09:36:54-03","UEFS","HUEFS","67292","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Barros, R.","TEPB17777","2002","05","22",NA,"Brasil","Piauí","Guariba","Baixão da Volta.",NA,NA,NA,NA,NA,"Caatinga.","HUEFS0067292","HUEFS0067292","J.R.Pirani",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"156","2019-10-07 09:36:54-03","UEFS","HUEFS","67504","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Araújo, F.S.","1598","2002","09","19",NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"Carrasco.","HUEFS0067504","HUEFS0067504 HUEFS0067504_01","J.R.Pirani",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"157","2019-10-07 09:36:54-03","UEFS","HUEFS","80138","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Harley, R.M.","54758","2004","02","05",NA,"Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas.","-41.764167","-13.620556",NA,NA,NA,"Caatinga arbórea e e arbustiva na beira da estrada.","HUEFS0080138","HUEFS0080138","T.D.Pennington",NA,NA,NA,"2005","03",NA,"41W45'51''","13S37'14''",NA,NA,"Rosanae",NA,NA,NA
"158","2019-10-07 09:36:54-03","UEFS","HUEFS","91282","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Queiroz, L.P.de","9964","2004","12","19",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o pátio das orquídeas.","-40.4875","-12.3025","521","521",NA,"Floresta estacional.","HUEFS0091282","HUEFS0091282","L.P.de Queiroz & D.Cardoso",NA,NA,NA,"2006","12",NA,"40W29'15''","12S18'9''",NA,NA,"Rosanae",NA,NA,NA
"159","2019-10-07 09:36:54-03","UEFS","HUEFS","92375","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Harley, R.M.","55296","2004","12","05",NA,"Brasil","Bahia","Rio de Contas","Serra do Rio de Contas. Boa Sentença, Rio Lavanderia, com trilha para Dom Basílio, próximo uma cachoeira e o povoado Abobora.","-41.597222","-13.821111","848","848",NA,"Mata ciliar na beira do rio, com uma mata seca adjacente. Arenito metamórfico.","HUEFS0092375","HUEFS0092375","J.R.Pirani",NA,NA,NA,"2009","07",NA,"41W35'50''","13S49'16''",NA,NA,"Rosanae",NA,NA,NA
"160","2019-10-07 09:36:54-03","UEFS","HUEFS","235514","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Mizushima, M.","42","2017","04","04",NA,"Brasil","Ceará","Cratéus","Serra das Almas",NA,"-5.133333","680","680",NA,"Caatinga","HUEFS0235514","HUEFS0235514",NA,NA,NA,NA,NA,NA,NA,"40W24'223''","5S8'",NA,NA,"Rosanae",NA,NA,NA
"161","2019-10-07 09:36:54-03","UEFS","HUEFS","246437","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Santos, W.B.","11","2018","05","21",NA,"Brasil","Pernambuco","Ipubi","Serrolândia.","-40.1488990783691","-7.651939868927",NA,NA,NA,NA,"HUEFS0246437","HUEFS0246437",NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"162","2019-06-11 12:43:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"M. Magalhães","4824","1952","9","7","South America","Brazil","Pernambuco",NA,NA,"-37","-8",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"4824",NA,"Dicotyledoneae",NA,NA,NA
"163","2015-03-07 09:04:04-03","F","FMNH-SEEDPLANTS","V0156400F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0156400F","V0156400F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"164","2019-09-04 19:49:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"165","2015-03-07 09:04:04-03","F","FMNH-SEEDPLANTS","V0156401F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0156401F","V0156401F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"166","2015-03-07 09:07:08-03","F","FMNH-SEEDPLANTS","V0180356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180356F","V0180356F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"167","2018-05-14 17:43:37-03","F","FMNH-SEEDPLANTS","V0180538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"W. Hoehne","11390",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0180538F","V0180538F_01 V0180538F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"11390",NA,"Dicotyledoneae",NA,NA,NA
"168","2018-05-14 16:02:25-03","F","FMNH-SEEDPLANTS","V0180539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"J. U. M. d. Santos","715",NA,NA,NA,"South America","Brazil","Maranhão",NA,NA,"-45","-5",NA,NA,NA,NA,"V0180539F","V0180539F_01 V0180539F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"715",NA,"Dicotyledoneae",NA,NA,NA
"169","2019-09-04 19:45:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Trichilia","subalata","Trichilia subalata",NA,"J. E. B. Warming","3197",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"170","2020-04-29 16:30:08-03","UFVJM","HDJF","5931","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Santos, LAG; Otoni, TJO; Machado, ELM","799","2012","09",NA,"Southern America","Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","738","738",NA,NA,"HDJF005931","HDJF005931_01","Machado, ELM",NA,NA,NA,"2013",NA,NA,"-43.194167","-19.0025",NA,NA,NA,NA,NA,NA
"171","2019-01-25 15:35:26-02","IAC","IAC","43697","S","Plantae",NA,NA,"Meliaceae-1.Melioideae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","W. Ganes","2480","1993","11","14",NA,"Brasil","Bahia","Rio de Contas","Carrapato","-41.8114","-13.5789",NA,NA,NA,NA,NA,NA,"J.R. Pirani",NA,NA,NA,"2002","04","14","-41.8114","-13.5789",NA,NA,NA,NA,NA,NA
"172","2020-07-23 12:13:50-03","CEPLAC","CEPEC","150454","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"Fernandes, M.H.","7","2014","10","20",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Conglomerado BA_1271-2-8-21","-40.679444","-14.759722",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Pessoa & J. Jardim",NA,NA,NA,NA,NA,NA,"40W40'46","14S45'35",NA,NA,NA,NA,NA,NA
"173","2020-07-23 12:13:50-03","CEPLAC","CEPEC","13029","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"T. D. Pennington","10177","1978","03","04",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Km 19 Rod. Conquista/Barra do Choca.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"T. D. Pennington","70493","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1978",NA,NA
"174","2020-07-23 12:13:50-03","CEPLAC","CEPEC","43575","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"G. Hatschbach","49897","1985","10","17",NA,"Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","Arredores de Venda Nova.","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,"T. D. Pennington","17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA
"175","2020-07-23 12:13:50-03","CEPLAC","CEPEC","13030","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"T. D. Pennington","10175","1978","03","03",NA,"Brasil","Bahia","ITAPETINGA","Rod. Itapetinga/Caatiba, 8Km do entronc./BR-415.","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,NA,NA,"T. D. Pennington","59623","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1978",NA,NA
"176","2020-07-23 12:13:50-03","CEPLAC","CEPEC","9081","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"T. S. dos Santos","2513","1972","11","22",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Km 19 Rod. Conquista/Barra do Choca","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,"T. D. Pennington","70493","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1978",NA,NA
"177","2020-11-19 14:06:23-03","Unimontes","MCMG","6738","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","07","30",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","48094","auto",NA,NA,NA,NA,"W40° 11' 28.2","S19° 28' 23.0",NA,NA,NA,NA,NA,NA
"178","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000799179","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2797",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/aeba4fc36fb3ea5586bb11490dd3cee6377767c9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4991534",NA
"179","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000799246","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2797",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/9dd5d3aef8c39fe7fd919604954f2c3719386e99/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4991553",NA
"180","2020-11-12 17:03:12-03","UEL","FUEL","39681","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Tursz) C.DC.","Kulhmann, M","77166","1955","11","08",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Estação São Paulo, Estação São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Pirani, JR","53584","auto",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Neto, O","IFN-27010231.1","2018","01","22","Southern America","Brasil","Bahia","Buritirama",NA,"-43.919722","-10.619722",NA,NA,NA,"Conglomerado BA-270. Subunidade 1. Subparcela 1. Indivíduo 4. F6; Árvore; DAP 9cm. Base do caule reta. Casca externa marrom, interna amarela; espessura grossa; do tipo áspera; Floresta secundária. Solo argiloso","UB0124683UB01",NA,"Figueira, M",NA,NA,NA,"2018","06","06","-43.919722","-10.619722",NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Moraes, TM","IFN-3549081.6","2017","12","10","Southern America","Brasil","Bahia","Santa Rita de Cássia",NA,"-44.640017","-10.979967",NA,NA,NA,"Conglomerado BA-354. Subunidade 1. Subparcela 6. Indivíduo 38. F6; Árvore, DAP: 15,1cm, 7,5m de altura. Casca branca, fina e fendida, internamente amarela; Solo pedregoso, relevo plano. Floresta típica madura","UB0124682","UB0124682","Figueira, M",NA,NA,NA,"2018","06","06","-44.640017","-10.979967",NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Moura, EO","IFN-19316961.1","2017","12","12","Southern America","Brasil","Bahia","Pilão Arcado",NA,"-43.739722","-10.259722",NA,NA,NA,"Conglomerado BA-193. Subunidade 1. Subparcela 1. Indivíduo 6. F6; Árvore, altura 6,0m, DAP 12,2cm. Casca de cor externa marrom, fina, reticulada, sem odor; Caatinga arbórea . Solo pedregoso","UB0124684","UB0124684","Figueira, M",NA,NA,NA,"2018","06","06","-43.739722","-10.259722",NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Moura, EO","IFN-31317201.1","2018","01","08","Southern America","Brasil","Bahia","Mansidão",NA,"-43.919722","-10.8",NA,NA,NA,"Conglomerado BA-313. Subunidade 1. Subparcela 1. Indivíduo 1. F6; Árvore, altura 7,0m, DAP 10cm. Base reta. Casca de cor externa acinzentada, cor interna marrom, grossa, reticulada, sem odor; Caatinga arbórea. Solo argiloso, marrom. Es","UB0125226","UB0125226","Figueira, M",NA,NA,NA,"2018","09","03","-43.919722","-10.8",NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Araújo, JF","IFN-2678221.1","2017","11","16","Southern America","Brasil","Bahia","Santa Rita de Cássia",NA,"-44.459722","-10.619722",NA,NA,NA,"Conglomerado BA-267. Subunidade 1. Subparcela 1. Indivíduo 2. F6; Árvore; 7,5m; DAP 6,5cm. Base do caule digitada. Casca externa cinza, interna branca; espessura grossa; do tipo áspera; Solo argiloso, relevo suave, cerrado","UB0124681","UB0124681","Figueira, M",NA,NA,NA,"2018","06","06","-44.459722","-10.619722",NA,NA,NA,NA,NA,NA
"186","2021-03-04 15:46:25-03","IF","SPSF","12346","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"M.Kuhlmann","3882","1955","11","08","América do Sul","Brasil","SP","São Paulo","Jardim Botanico de Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"187","2021-03-04 15:46:25-03","IF","SPSF","21729","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"A.F.Silva","1301","1985","10","11","América do Sul","Brasil","SP","Sao Jose dos Campos","R.F.Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata da estufa&nf;;",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"188","2021-03-04 15:46:25-03","IF","SPSF","19432","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","emarginata","Trichilia emarginata",NA,"L.Roth","857","1943","11","20","América do Sul","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"189","2017-09-11 17:11:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Blanchet, JS","2797",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat in prov. Bahia ad Serra da Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-04-05 12:36:09-03","UNIVASF","HVASF","22146","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","A.C.P. Oliveira","3227","2014","02","03","América do Sul","Brasil","Pernambuco","Arcoverde","Serra das Varas, ca. de 2 Km ao Sul da localidade Caraíbas de Cima. Brejo de altitude (Floresta Estacional Semidecídua de Terras Altas)","-36.96475","-8.44275","916","916",NA,"Arborescente, ca. 5,0 m alt.. Folíolos levemente discolores, verde-claros. Flores amareladas a alvas.","HVASF022146",NA,"J.L. Costa-Lima",NA,NA,NA,"2014","03","20","-36.964750","-8.442750",NA,NA,NA,NA,NA,"U"
"191","2021-04-05 12:37:50-03","UNIVASF","HVASF","10845","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","F.F.S. Silva","171","2011","01","27","América do Sul","Brasil","Bahia","Sento Sé","Povoado de São Pedro, Residência. Área proposta para o PNBO",NA,NA,"766","766",NA,"Árvore ca.: 4m alt. Frutos de coloração vináceo.","HVASF010845",NA,"J.R. Pirani",NA,NA,NA,"2011","11","30","9999.000000","9999.000000",NA,NA,NA,NA,NA,"U"
"192","2020-09-17 08:58:29-03","IBt","SP","316139","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Ganev, W","1537","1992","11","24",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-09-10 10:18:30-03","IBt","SP","313060","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Hoehne, W","s.n.","1944","12","15",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-01-07 09:34:04-03","IBt","SP","454670","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Kondrat, H","134","2013","04","29",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:10:49-03","IBt","SP","490533","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C.DC.","Petri, L; Pou, HV","334","2016","05","27",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","53584","auto",NA,"2016","12","19",NA,NA,NA,NA,NA,NA,NA,NA
"196","2014-09-23 10:58:47-03","G","G","G00352568","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C. DC.","Blanchet, J. S.","2797","1838",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.9972222","-12.1830556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=241413&base=img&lang=en","G00352568","G00352568","?",NA,NA,"ISOTYPUS of Moschoxylum emarginatum Turcz.",NA,NA,NA,"-41.9972222","-12.1830556",NA,NA,NA,NA,NA,NA
"197","2014-09-23 10:58:47-03","G","G","G00352564","S","Plantae",NA,NA,"Meliaceae","Trichilia","emarginata","Trichilia emarginata","(Turcz.) C. DC.","Blanchet, J. S.","2797","1838",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.9972222","-12.1830556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=241414&base=img&lang=en","G00352564","G00352564","Pennington, T. D.",NA,NA,"ISOTYPUS of Moschoxylum emarginatum Turcz.","1979","01","01","-41.9972222","-12.1830556",NA,NA,NA,NA,NA,NA
