"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"198","2021-03-15 18:24:55-03","USP","SPF","166984","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Bezerra, LM","Bezerra, LM","56","2004","12","01",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Caminho para o Lago dos Espelhos, lado esquerdo.","-43.793098449707","-21.8425006866455",NA,"Arbusto em solo pedregoso. Folhas discolores, corola verde com bordas dos lados creme, apêndice das anteras vináceo, corona crema, ápice do ginostégio vináceo, pedicelo vináceo.","SPF00166984",NA,NA,NA,"30417","auto","2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 18:24:55-03","USP","SPF","166983","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Bezerra, LM","Bezerra, LM","37","2004","11","30",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Caminho para o Morro da Cruz.","-43.793098449707","-21.8425006866455",NA,"Botões verdes, apêndice da antera vináceo com ápice creme. Corona creme. Pétalas amarelo-esverdeadas. Folhas concolores.","SPF00166983",NA,NA,NA,"30417","auto","2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 18:24:55-03","USP","SPF","144592","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","917","2001","02","23",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Conceição de Ibitipoca, Parque Nacional da Serra de Ibitipoca, caminho para a Gruta da Cruz.","-43.793098449707","-21.8425006866455",NA,"Erva. Corola creme, com traços castanhos abaxialmente, corona alva, apêndices das anteras levemente vináceos, apêndice do ginostégio creme.","SPF00144592",NA,NA,NA,"30417","auto","2001","02",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 18:24:55-03","USP","SPF","177951","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Monguilhott, L","Bezerra, LM","81","2005","01","18",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Logo acima do Monjolinho.","-43.793098449707","-21.8425006866455",NA,"Arbusto ereto pouco ramificado. Botões, verdes, frutos verdes escurecidos.","SPF00177951",NA,NA,NA,"30417","auto","2005","01",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 18:24:55-03","USP","SPF","166985","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Bezerra, LM","Bezerra, LM","60","2004","12","02",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, No caminho para o Morro da Cruz. Próximo ao Morro.","-43.793098449707","-21.8425006866455",NA,"Arbusto ereto. Folhas discolores, corola verde com bordas dos lobos creme, apêndice das anteras vináceo, corona creme, ápice do ginostégio vináceo, pedicelo vináceo.","SPF00166985",NA,NA,NA,"30417","auto","2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 18:24:55-03","USP","SPF","177953","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Monguilhott, L","Monguilhott, L","142","2005","11","23",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Subida para o Cruzeiro.","-43.793098449707","-21.8425006866455",NA,"Arbusto ramificado. Flores verdes, corona alva, apêndice da antera vináceo.","SPF00177953",NA,NA,NA,"30417","auto","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 18:24:55-03","USP","SPF","177952","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Monguilhott, L","Monguilhott, L","115","2005","03","15",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Subida para o Morro do Peão.","-43.793098449707","-21.8425006866455",NA,"Arbusto ereto. Folhas discolores, corola verde com bordas dos lobos creme, apêndice das anteras vináceo, corona creme, ápice do ginostégio vináceo, pedicelo vináceo.","SPF00177952",NA,NA,NA,"30417","auto","2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 18:24:55-03","USP","SPF","132919","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","650","1998","08","15",NA,"Brasil","Minas Gerais","Moeda","Serra da Moeda, Estrada para a BR 040.","-44.0527992248535","-20.3330993652344",NA,"Erva. Frutos esverdeados.","SPF00132919",NA,NA,NA,"14750","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:24:55-03","USP","SPF","110143","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Roque, N","171","1996","02","14",NA,"Brasil","Minas Gerais","Morro do Pilar","1 km após o entroncamento para Conceição do Mato Dentro, margem direita da estrada.","-43.3763999938965","-19.2155990600586",NA,"Erva em campo alterado. Cálice verde, corola amarelo-esverdeada com a base castanha, internamente alvo-esverdeada, corona alva, estames vinho-esverdeados. Fruto castanho-vináceo.","SPF00110143",NA,NA,NA,"18539","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 18:24:55-03","USP","SPF","71592","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Simão-Bianchini, R","177","1989","12","18",NA,"Brasil","Minas Gerais","Ouro Preto","Falcão.","-43.5080986022949","-20.2875003814697",NA,"Subarbusto 40-50 cm alt., com látex creme, flores verdes, com base vinácea, anteras vinho-enegrecida. Em margem de cerrado.","SPF00071592",NA,NA,NA,"44599","auto","1997","08",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 18:24:55-03","USP","SPF","128281","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","599","1998","03","20",NA,"Brasil","Minas Gerais","Ouro Preto","Falcão.","-43.5080986022949","-20.2875003814697",NA,"Ervas em solo pedregoso. Flores esverdeadas, corona alva, apêndice das anteras e do ginostégio vináceos.","SPF00128281",NA,NA,NA,"44599","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 18:24:55-03","USP","SPF","145918","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Groppo, M","674","2001","03","27",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas, Sul de Ouro Preto, Estrada Real, ca. 1 km da pousada Canto da Serra (localidade de Venda do Campo), grande morro ao lado da estrada.","-43.5080986022949","-20.2875003814697",NA,"Arbusto com ramos eretos, ca. 1 m, latescente, látex branco. Frutos imaturos verdes.; Campo rupestre.","SPF00145918",NA,NA,NA,"44599","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:24:55-03","USP","SPF","128284","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","617","1998","03","21",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Erva em solo pedregoso. Flores creme-esverdeado, corona alva, apêndices das anteras e do ginostégio alvos. Frutos verdes passando a desigualmente escuros.","SPF00128284",NA,NA,NA,"44599","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 18:24:55-03","USP","SPF","145227","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Hatschbach, G","44698","1982","03","13",NA,"Brasil","Minas Gerais","Presidente Kubitschek","Antiga Tijucal. Trinta Réis. 8 km S.","-43.562198638916","-18.6144008636475",NA,"Ereta, flor esverdeada, corona creme.; Campo rupestre, solo arenoso.","SPF00145227",NA,NA,NA,"13347","auto","2001","04",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 18:24:55-03","USP","SPF","78049","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Pirani, JR","Pirani, JR","CFSC13055","1993","05","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Caminho rumo à população de Vellozia gigantea além da Base do Ibama do Palácio.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto latescente, em solo arenoso. Folhas eretas. Cálice e corola verdes, com tricomas alvas. Corona alva, com espora marrom, estigma marrom, retináculo negro. Freqüente.; Campo limpo de cimeira.","SPF00078049",NA,NA,NA,"26557","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 18:24:55-03","USP","SPF","66656","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum strictum","Mart.","Fontella Pereira, J","Assis, MC","CFSC11445","1989","05","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Km 135 da Rod. Belo Horizonte-Conceição do Mato Dentro, bifurcação da rodovia para Morro do Pilar.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto pouco ramificado, lactescente, 30 cm alt. Folhas ascendentes. Flores creme-esverdeadas, com corona alva com apêndices vináceos. Frutos verdes. Campo limpo.","SPF00066656",NA,NA,NA,"26557","auto","1992","06","15","strictum",NA,NA,NA,NA,NA,NA
"214","2021-03-15 18:24:55-03","USP","SPF","124341","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Rapini, A","422","1997","10","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra da Bandeirinha","-43.7144012451172","-19.1688995361328",NA,"Erva ereta ca. 40 cm alt. Pétalas adaxialmente alvas a levemente esverdeadas, corona alva, apêndice membranáceo das anteras vináceos com margem esverdeada, apêndice estigmático vináceo com ápice esverdeado.","SPF00124341",NA,NA,NA,"26557","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 18:24:55-03","USP","SPF","71588","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Arbo, MM","4646","1991","02","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, 7 km NE de Cardeal Mota, camino a Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Entre piedras. Flores grasceas.; Campo rupestre, suelo arenoso, rocas cuarciticas.","SPF00071588",NA,NA,NA,"26557","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 18:24:55-03","USP","SPF","135747","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Omlor, R","Rapini, A","843","1998","12","18",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada para Conceição do Mato Dentro, km 102.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto ca. 40 cm alt., com látex leitoso, em cerrado. Flores esverdeadas, lacínias reflexas, velutinas. Apêndice das anteras marrom-esverdeados e do ginostégio marrom.","SPF00135747",NA,NA,NA,"26557","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 18:24:55-03","USP","SPF","41835","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Cordeiro, I","CFSC9520","1986","01","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto, flores esverdeadas, corona vinácea, solo pedregoso (infreqüente).","SPF00041835",NA,NA,NA,"26557","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 18:24:55-03","USP","SPF","18612","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Mayo, SJ","CFSC7020","1981","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 114 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto de 40 cm, flores verde-arroxeadas, frutos verdes.; Campo rupestre.","SPF00018612",NA,NA,NA,"26557","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 18:24:55-03","USP","SPF","145547","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Costa, FN","232","2000","11","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010, próximo à Estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,"Planta em fenda de rocha. Botões verdes com cálice vináceo.","SPF00145547",NA,NA,NA,"26557","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 18:24:55-03","USP","SPF","49953","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum strictum","Mart.","Fontella Pereira, J","Zappi, DC","CFSC10170","1987","05","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 125 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Cescendo em solo arenoso entre pedras. Flores esverdeadas, manchas castanhas nas pétalas.; Campo rupestre.","SPF00049953",NA,NA,NA,"26557","auto","1993",NA,NA,"strictum",NA,NA,NA,NA,NA,NA
"221","2021-03-15 18:24:55-03","USP","SPF","144718","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Farinaccio, MA","438","2000","11","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, MG 116,1 km acima da antiga Sede do Ibama, sentido Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"Planta ereta. Flores acastanhadas, esverdeadas a glaucas na face abaxial. Corona creme. Ginostégio vináceo.","SPF00144718",NA,NA,NA,"26557","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 18:24:55-03","USP","SPF","144717","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Farinaccio, MA","430A","2000","11","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, MG 116. Margem direita da estrada.","-43.7144012451172","-19.1688995361328",NA,"Planta ereta, latescente. Flores castanhas esverdeada na face abaxial, verdes, glaucas na face adaxial. Corona creme. Apêndice membranáceo das anteras e ginostégio venáceos. Fruto maduro acastanhado dispersando sementes.","SPF00144717",NA,NA,NA,"26557","auto","2000","11","23",NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 18:24:55-03","USP","SPF","135762","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Souza, VC","10283","1995","01","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. Belo Horizonte-Conceição do Mato Dentro, ca. 2 km após o Córrego Vitalino.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto, ca. 30 cm alt., corola verde-clara.; Campo rupestre alagável.","SPF00135762",NA,NA,NA,"26557","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-15 18:24:55-03","USP","SPF","86556","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum strictum","Mart.","Anônimo","Faria, GM","71","1990","04",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. Belo Horizonte - Conceição do Mato Dentro, km 106.","-43.7144012451172","-19.1688995361328",NA,"Porte de semi-arbustivo a arbustivo. Flor verde, floresce de abril a julho e de setembro a fevereiro.; Área de 1 hectare, em ecossistema de campo rupestre.","SPF00086556",NA,NA,NA,"26557","auto",NA,NA,NA,"strictum",NA,NA,NA,NA,NA,NA
"225","2021-03-15 18:24:55-03","USP","SPF","140736","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Garcia, CA","68","2000","03","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. BH -Conceição do Mato Dentro, km 119,5, caminho da Cachoeira da Capivara.","-43.7144012451172","-19.1688995361328",NA,"Planta escandente, corol auri-verde, estilete e filetes púrpura, estigma e anteras amarelos, corona branca.","SPF00140736",NA,NA,NA,"26557","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 18:24:55-03","USP","SPF","142954","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, MA","Costa, FN","163","2000","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. MG 010, Belo Horizonte - Conceição do Mato Dentro, km 118,5.","-43.7144012451172","-19.1688995361328",NA,"Arbusto em solo areno-pedregoso, entre rochas. Sépalas esverdeadas. Pétalas creme-esverdeadas. Ginostégio alvo, ápice vináceo. Apêndices membranáceos creme-vináceos. Frutos vináceos. Botões esverdeados.; Afloramento rochoso em frente","SPF00142954",NA,NA,NA,"26557","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 18:24:55-03","USP","SPF","178058","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Monguilhott, L","Trovó, MLO","163","2005","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha para Vellozia gigantea.","-43.7144012451172","-19.1688995361328",NA,"Planta trepadeira. Flores alvas, detalhes do ginostégio em vermelho.","SPF00178058",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-07 09:13:43-03","UEFS","HUEFS","37612","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Harley, R.M.","53423","1999","01","09",NA,"Brasil","Bahia","Abaíra","Catolés de Cima, na trilha para a Serra do Barbado.","-41.6636009216309","-13.2496995925903",NA,"Campo rupestre.","HUEFS0037612","HUEFS0037612","1400","1400","26531","auto","2002","12",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"229","2019-10-07 09:13:43-03","UEFS","HUEFS","251449","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum",NA,NA,"Bitencourt, C.","429","2017","05","13",NA,"Brasil","Bahia","Rio de Contas","Estrada de Rio de Contas para o Mato Grosso, após a barragem.#?#Em campo rupestre nos arredores da ponte do coronel.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0251449",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"230","2019-10-07 09:13:43-03","UEFS","HUEFS","175697","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Rapini, A.","1957","2011","02","19",NA,"Brasil","Bahia","Mucugê","Serra do Ambrósio","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0175697","HUEFS0175697",NA,NA,"52493","auto","2011","08",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"231","2019-10-07 09:13:43-03","UEFS","HUEFS","118604","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rapini, A.","1375","2007","02","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 5 da MG-10.","-43.545556","-19.305278",NA,NA,"HUEFS0118604","HUEFS0118604",NA,NA,NA,NA,NA,NA,NA,NA,"43W32'44''","19S18'19''","Asteranae",NA,NA,NA
"232","2019-10-07 09:13:43-03","UEFS","HUEFS","118607","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rapini, A.","1378","2007","02","11",NA,"Brasil","Minas Gerais","Ouro Preto","Estrada Real em direção a Ouro Branco.","-43.578611","-20.440278",NA,NA,"HUEFS0118607","HUEFS0118607","1332","1332",NA,NA,NA,NA,NA,NA,"43W34'43''","20S26'25''","Asteranae",NA,NA,NA
"233","2019-10-07 09:13:43-03","UEFS","HUEFS","139776","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Rapini, A.","1547","2008","01","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Estrada Serra do Cipó #?# Santana do Riacho","-43.696944","-19.224722",NA,"Cerrado.","HUEFS0139776","HUEFS0139776","724","724",NA,NA,"2009","10",NA,NA,"43W41'49''","19S13'29''","Asteranae",NA,NA,NA
"234","2019-10-07 09:13:43-03","UEFS","HUEFS","139803","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Rapini, A.","1575","2008","01","27",NA,"Brasil","Minas Gerais","Santana do Riacho","MG-010, Km 132.","-43.499722","-19.206944",NA,"Campo rupestre.","HUEFS0139803","HUEFS0139803","1310","1310",NA,NA,"2009","10",NA,NA,"43W29'59''","19S12'25''","Asteranae",NA,NA,NA
"235","2019-10-07 09:13:43-03","UEFS","HUEFS","139880","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Rapini, A.","1652","2008","01","31",NA,"Brasil","Minas Gerais","Santa Cruz de Minas","Serra de São José","-44.201944","-21.116944",NA,"Campo rupestre.","HUEFS0139880","HUEFS0139880","975","975",NA,NA,"2009","10",NA,NA,"44W12'7''","21S7'1''","Asteranae",NA,NA,NA
"236","2019-10-07 09:13:43-03","UEFS","HUEFS","156701","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Farinaccio, M.A.","698","2004","04","03",NA,"Brasil","Bahia","Piatã","Serra de Santana, na basa da serra, em frente a Capela do Senhor do Bonfim, imediatamente a leste da cidade.","-41.765","-13.151111",NA,"Cerrado.","HUEFS0156701","HUEFS0156701",NA,NA,NA,NA,NA,NA,NA,NA,"41W45'54''","13S9'4''","Asteranae",NA,NA,NA
"237","2019-10-07 09:13:43-03","UEFS","HUEFS","156774","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Cardoso, D.","2728","2009","10","27",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada, próximo ao condomínio Retiro das Pedras.","-44.028056","-20.080278",NA,"Campo rupestre.","HUEFS0156774","HUEFS0156774","1467","1467",NA,NA,"2010","04",NA,NA,"44W1'41''","20S4'49''","Asteranae",NA,NA,NA
"238","2019-10-07 09:13:43-03","UEFS","HUEFS","162788","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Ribeiro, P.L.","296","2008","02","01",NA,"Brasil","Minas Gerais","São João del Rei","Serra do Lenheiro.","-44.293889","-21.134167",NA,"Campo rupestre.","HUEFS0162788","HUEFS0162788","1189","1189",NA,NA,"2010","11",NA,NA,"44W17'38''","21S8'3''","Asteranae",NA,NA,NA
"239","2019-10-07 09:13:43-03","UEFS","HUEFS","162841","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Ribeiro, P.L.","349","2008","03","28",NA,"Brasil","Bahia","Barra da Estiva","Morro da antena Telemar, base do morro.","-41.311944","-13.680833",NA,"Cerrado baixo.","HUEFS0162841","HUEFS0162841","1169","1169",NA,NA,"2010","11",NA,NA,"41W18'43''","13S40'51''","Asteranae",NA,NA,NA
"240","2019-10-07 09:13:43-03","UEFS","HUEFS","83285","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Castro, R.M.","969","2004","05","07",NA,"Brasil","Bahia","Rio de Contas",NA,"-42.4","-13.816667",NA,NA,"HUEFS0083285","HUEFS0083285",NA,NA,NA,NA,"2004","06",NA,NA,"42W24'","13S49'","Asteranae",NA,NA,NA
"241","2019-10-07 09:13:43-03","UEFS","HUEFS","210886","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Rapini, A.","2046","2014","02","05",NA,"Brasil","Minas Gerais","Catas Altas","Caraça, caminho para a Bocaina.","-43.481111","-20.105",NA,NA,"HUEFS0210886","HUEFS0210886",NA,NA,NA,NA,"2015","08",NA,NA,"43W28'52''","20S6'18''","Asteranae",NA,NA,NA
"242","2019-10-07 09:13:43-03","UEFS","HUEFS","250552","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Oliveira, J.A.","785","2017","01","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó. Serra do Cipó. Trilha para as Velozias gigantes.","-43.519444","-19.247222",NA,NA,"HUEFS0250552",NA,"1305","1305",NA,NA,NA,NA,NA,NA,"43W31'10''","19S14'50''","Asteranae",NA,NA,NA
"243","2019-10-07 09:13:43-03","UEFS","HUEFS","68477","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Rapini, A.","1009","2002","12","15",NA,"Brasil","Bahia","Palmeiras","Cerrado de São João do Campo.","-41.433333","-12.466667",NA,"Afloramento rochoso de cerrado.","HUEFS0068477","HUEFS0068477",NA,NA,NA,NA,NA,NA,NA,NA,"41W26'","12S28'","Asteranae",NA,NA,NA
"244","2019-10-07 09:13:43-03","UEFS","HUEFS","29303","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A.Rapini","Passos, L.","PCD5391","1997","02","10",NA,"Brasil","Bahia","Caetité","Caminho para Licínio de Almeida.","-42.496111","-14.16",NA,"Campos gerais e mata.","HUEFS0029303","HUEFS0029303","1080","1080",NA,NA,"2002","12",NA,NA,"42W29'46''","14S9'36''","Asteranae",NA,NA,NA
