"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"321","2010-07-09 10:47:00-03","MO","MOBOT","3431057","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17574","1973","8","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Loreto","Maynas","Dtto. Iquitos. Rio Itaya, trocha de Nuevo Esperanza, barredero al centro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"322","2010-07-09 11:00:00-03","MO","MOBOT","3431068","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Sidney T. McDaniel","McDaniel 18404","1974","3","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Loreto","Maynas","Dtto. Iquitos. Rio Nanay, Quebrada de Moropon, ca 3 km from Bellavista, innundated margin.",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"323","2019-01-25 04:36:00-02","MO","MOBOT","3489393","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Luis Valenzuela G.","Valenzuela Gamarra 9922","2007","7","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Madre de Dios","Tambopata","Distrito Las Piedras, Quebrada Loboyoc. Bosque ribereño intervenido.","-69.0005556","-12.4769445",NA,"188.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"324","2010-07-22 06:38:00-03","MO","MOBOT","3491506","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Manuel Rimachi Y.","Rimachi Y. 3242","1977","10","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff","Loreto","Maynas","Dtto. Iquitos. Rio Itaya, Buena Esperanza, lowlands freq. inundated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2010-06-23 13:29:00-03","MO","MOBOT","3491507","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Manuel Rimachi Y.","Rimachi Y. 3288","1977","12","13","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Loreto","Maynas","Dtto. Iquitos. Rio Nanay, Quebrada de San Pablo de Cuyana, above Santa Clara, lowland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"326","2009-11-13 16:37:00-02","MO","MOBOT","48444","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Cesár A. Grández|Nestor Jaramillo|Sergio Vásquez S.|A. Sarmiento","Grández Rios 1657","1990","6","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto","Maynas","Caserío Gamitana, Reserva del Río Mazán. Bosque ribereño (tahuampa).","-73.1666667","-3.5",NA,"116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","9"
"327","2015-02-06 10:30:00-02","MO","MOBOT","48625","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Franklin Ayala|E. Arévalo S.","Ayala Flores 4297","1983","8","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Loreto","Maynas","Quebrada Tamishiyacu Ecología. Bosque inundable.","-72.9166667","-4.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","3"
"328","2012-05-24 05:04:00-03","MO","MOBOT","48966","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Juan Revilla","Revilla Cardenas 1744","1976","11","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto","Maynas","Distrito Iquitos. Cerca a Santo Thomas.","-73.33333","-3.80944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","3"
"329","2012-05-24 05:04:00-03","MO","MOBOT","48972","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Juan Revilla|et al.","Revilla Cardenas 2571","1977","5","14","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","K. Kurbizki","Loreto","Maynas","Distrito Iquitos. Rio Itaya, cerca a Palo Seco.","-73.37972","-4.04083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","3"
"330","2020-03-02 04:32:00-03","MO","MOBOT","49699","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","R. M. Rueda","Rueda 991","1992","7","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Pando","Madre de Dios","Jatata, en las riveras del Río Manupare, partiendo del Campamento de La Western Geophysical.","-67.216667","-11.8",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","8"
"331","2015-08-10 05:49:00-03","MO","MOBOT","51445","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Teodoro Trucios|Nestor Jaramillo","Vásquez Martínez 1740","1981","4","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto","Maynas","Río Itaya (cerca Iquitos). Bosque secundario no inundable (húmedo).","-73.3333333","-3.8333333",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"394","6"
"332","2014-04-04 05:41:00-03","MO","MOBOT","51587","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|N. Arévalo","Vásquez Martínez 9034","1987","3","29","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff","Loreto","Loreto","Nauta, Quebrada saragosa. Bosque inundable estacional.","-73.58333","-4.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","3"
"333","2008-11-11 09:44:00-02","MO","MOBOT","51648","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Thomas B. Croat","Croat 17563","1972","7","3","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. Kurt","Loreto",NA,"Quebrada de Nauta, (along Río Maranon).","-73.55","-4.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"227","1"
"334","2008-05-27 22:02:00-03","MO","MOBOT","51757","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Thomas B. Croat","Croat 18678","1972","8","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto",NA,"Along Río Nanay at Puerto Almendra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","42"
"335","2015-02-18 11:06:00-02","MO","MOBOT","51868","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Thomas B. Croat","Croat 19922","1972","9","1","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto",NA,"Río Mamón near Río Nanay.","-73.2655556","-3.6908333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302","7"
"336","2008-05-27 22:02:00-03","MO","MOBOT","52018","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Camilo Díaz S.|et al.","Díaz Santibáñez 433","1978","8","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto","Maynas","Laguna de Yarana, Río Nanay, 15 minutos arriba de Mishana (Johnson 40 hp) hacia la izquierda.",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","2"
"337","2014-04-04 05:41:00-03","MO","MOBOT","52345","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3620","1982","12","14","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff (MO)","Loreto","Loreto","San Antonio. Río Itaya. Bosque inundable estacional.","-73.3333333","-4.1666667",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-29","4"
"338","2014-04-04 05:41:00-03","MO","MOBOT","52511","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 6633","1985","6","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff","Loreto","Maynas","Pto. Almendras. (CIEFOR) Bosquez inundable estacional","-73.41666","-3.8",NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-32","6"
"339","2014-04-04 05:41:00-03","MO","MOBOT","52688","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39526","1983","1","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff","Loreto","Maynas","Río Nanay, between Mishana and Puerto Almendras, seasonally inundated tahuampa forest.",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-13","7"
"340","2014-04-04 05:41:00-03","MO","MOBOT","53057","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 11572","1989","1","25","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff","Loreto","Maynas","Quebrada Yanayacu, afluente derecho del Río Manatí. Bosque inundable estacional.","-72.91666","-3.75",NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","8"
"341","2014-04-04 05:41:00-03","MO","MOBOT","53229","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 5460","1984","8","14","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff","Loreto","Maynas","Pto. Almendras (Río Nanay). Bosque inundable estacional (Tahuampa).","-73.41666","-3.8",NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-24","7"
"342","2014-04-04 05:41:00-03","MO","MOBOT","53298","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Rodolfo Vásquez|Cesár A. Grández","Vásquez Martínez 17489","1991","7","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","R. Vasquez (AMAZ)","Loreto","Maynas","Dtto. Amazonas ExplorNapo Camp (Río Sucusari). Bosque inundable (ribera de la quebrada grande).","-72.9","-3.25",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"457","11"
"343","2015-01-28 05:47:00-02","MO","MOBOT","53862","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Agustin Rudas L.|Benito Letuama|et al.","Rudas Lleras 1042","1990","11","6","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff","Amazonas","La Pedrera","Inspección de Santa Isabel; Parque Nacional Natural Cahuinarí; Estación Biológica Puerto Barbados. Zona 1: Al final del estirón del Río Cahuinarí entre la Estación y el Brazuelo de Boa, en dirección 270 grados desde el río hacia el brazuelo, en zona de rebalse bajo. Parcela E3.","-70.76666","-1.46666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4"
"344","2008-05-27 22:02:00-03","MO","MOBOT","53899","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Cl. Haxaire","Haxaire 2246","1978","3","2","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","S. Barrier (P)","Loreto","Maynas","Rio Yubineto, tributary of Rio Putumayo. Bellavista. Fout.","-74.33333","-1",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","1"
"345","2015-01-28 05:47:00-02","MO","MOBOT","53902","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Agustin Rudas L.|Adriana Prieto|et al.","Rudas Lleras 2994","1991","8","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Amazonas",NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Centro Administrativo Mata-matá (Inderena). En zona de várzea, al frente de la cabaña a la otra orilla de la quebrada Mata-matá.","-70.25","-3.78333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","9"
"346","2008-05-27 22:02:00-03","MO","MOBOT","55059","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51474","1985","7","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H. van der Werff","Madre de Dios","Tambopata","Explorer's Inn Tourist Camp at junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","-69.71666","-12.81666",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-286","5"
"347","2012-05-24 05:04:00-03","MO","MOBOT","57072","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Juan Revilla","Revilla Cardenas 3257","1977",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Loreto","Maynas","Vicinity of Iquitos.","-73.24722","-3.74805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","2"
"348","2008-05-27 22:02:00-03","MO","MOBOT","933665","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","R.C. Quevedo|Luzmila Arroyo P.|Antony Jardim|E. Gutiérrez|R.A. Medina|A. Nuñez","Quevedo Sopepí 2374","1993","10","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Santa Cruz","Velasco","Parque Nacional Noel Fempff M. Campamento La Torre. Bosque deciduo.","-60.81666","-13.65833",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2013-01-28 05:13:00-02","MO","MOBOT","937389","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","René Guillén V.|S. Coria","Guillén Villarroel 2053","1994","7","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Santa Cruz","Velasco","Camopamento EL REFUGIO, a 500 m al NO de la casa, yendo hacia la Bahía Las Petas. Bosque pionero anegado temporalmente. Suelos arcillosos con presencia de arena.","-61.03333","-14.75",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","942745","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","R.C. Quevedo|Luzmila Arroyo P.|Antony Jardim|E. Gutiérrez|R.A. Medina|A. Nuñez","Quevedo Sopepí 2341","1993","10","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Henk van der Werff (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Bosque deciduo.","-60.82","-13.65833",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2014-08-22 12:13:00-03","MO","MOBOT","997551","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Alwyn H. Gentry|Juan Revilla|Juan Celedonia Ruiz M.|Rodolfo Vásquez","Gentry 21268","1977","12","8","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.",NA,"Loreto","Requena","Río Tapiche, tributary of Río Ucayali, ca. 1 hour by 40 h.p. motor above Requena.","-73.8638889","-5.1705556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1388","7"
"352","2015-11-16 15:07:00-02","MO","MOBOT","100876400","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M.F. Silva|et al.","Silva 655","1972","7","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Kurz, H.","Amazonas","Manaus","Estrada Manaus-Porto Velho, Rio Castanho, igarapé do Tupanazinho.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"353","2015-11-17 15:45:00-02","MO","MOBOT","100876716","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Byron de Albuquerque","Albuquerque 163","1969","7","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","Kurz, H.","Amazonas","Manaus","Rio Solimões, lago do Janauacá, Italiano, furo do Pedrinho.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"354","2011-06-08 17:17:00-03","MO","MOBOT","56474","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L.B. Holm-Nielsen|et al.","Holm-Nielsen 20040","1979","8","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.",NA,"Napo",NA,"Río Lagarto Cocha. Blackwater lakes, swamps, and swamp forest at labyrinth of Río Lagarto Cocha and Río Cocaya.","-75.28333","-0.56666",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2011-04-22 15:23:00-03","MO","MOBOT","1528632","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Manuel J. Macía|C. Velez|comunidad Huaorani de Dicaro","Macía 2053","1997","11","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","M. J. Macía","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 105,8. Plot # 17.","-76.2211111","-0.9736111",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"356","2012-09-13 16:43:00-03","MO","MOBOT","3138045","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Scott A. Mori","Mori 20674","1989","7","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Kosterm.","H.van der Werff","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.7277778","-2.4072222",NA,"50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"357","2012-10-13 05:29:00-03","MO","MOBOT","2458495","PreservedSpecimen","Plantae","Lauraceae","Licaria","reitzkleiniana","Licaria reitzkleiniana","Jorge L. Waechter","Waechter 2168",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Vattimo-Gil","Pedralli, G. A.","Rio Grande do Sul",NA,"Torres. Faxinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-31 09:11:11-03","INPA","INPA","146246","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Coêlho, LS","106","1985","11","16","Southern America","Brasil",NA,NA,NA,"INPA0146246","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Alves, FM","Pará",NA,"Cachoeiras de Tramalhetinha e Jandiá, Coletas botnicas executadas em ambas as margens do rio Trombetas entre as cachoeiras de Tramalhetinha e Jandiá.","-63.333333","-7.833333","INPA0146246 INPA0146246_e",NA,NA,NA,NA,NA,"2019","03","25","-63.333333","-7.833333",NA,NA,NA,NA
"359","2020-08-31 09:11:11-03","INPA","INPA","91477","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Calderón, CE","2877","1979","07","30","Southern America","Brasil",NA,NA,NA,"INPA0091477","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Manaus","Rio Trombetas, Lago Maincoé, Rio Trombetas, margem esquerda do lao Mauecué.","-56.9","-1.4","INPA0091477 INPA0091477_e",NA,NA,NA,NA,NA,"1998",NA,NA,"-56.9","-1.4",NA,NA,NA,NA
"360","2020-08-31 09:11:11-03","INPA","INPA","260054","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Matta, AB da","63","2013","09","10","Southern America","Brasil",NA,NA,NA,"INPA0260054","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Alves, FM","Roraima","Rorainópolis","Comunidade Xixuaú","-61.947306","-1.322556",NA,NA,NA,NA,NA,NA,"2019","03","25","-61.947306","-1.322556",NA,NA,NA,NA
"361","2020-08-31 09:11:11-03","INPA","INPA","146797","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Henderson, AJ","429","1985","05","09","Southern America","Brasil",NA,NA,NA,"INPA0146797","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Borba","BR 230, 1-5 km upstream from Sucunduri, BR 230, Estrada Transamazônica, 1 - 5km upstream from Sucunduri, along margin of river.","-59","-6.833333","INPA0146797 INPA0146797_e",NA,NA,NA,NA,NA,"1998",NA,NA,"-59","-6.833333",NA,NA,NA,NA
"362","2020-08-31 09:11:11-03","INPA","INPA","36746","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, MF da","655","1972","07","13","Southern America","Brasil",NA,NA,NA,"INPA0036746","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Manaus","BR 319, Rio Castanho, igarapé do Tupanazinho, Estrada Manaus-Porto Velho, Rio Castanho, igarapé do Tupanazinho.","-60.970147","-4.018722","INPA0036746 INPA0036746_e",NA,NA,NA,NA,NA,"2015","10",NA,"-60.970147","-4.018722",NA,NA,NA,NA
"363","2020-08-31 09:11:11-03","INPA","INPA","228534","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Leal, RH","A08LS61","2008","08","09","Southern America","Brasil",NA,NA,NA,"INPA0228534","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Ramos, JF","Amazonas","Coari","Lauro Sodré do Paraná do Nazária; várzea alta, gleissolo.","-62.568333","-3.832778","INPA0228534 INPA0228534_e","24","45",NA,NA,NA,NA,NA,NA,"-62.568333","-3.832778",NA,NA,NA,NA
"364","2020-08-31 09:11:11-03","INPA","INPA","36123","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, MF da","230","1972","07","08","Southern America","Brasil",NA,NA,NA,"INPA0036123","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Manaus","BR 319, Igarapé Tupaninha, Estrada Manaus-Porto Velho, igarapé Tupaninha.","-60.36","-3.75","INPA0036123 INPA0036123_e",NA,NA,NA,NA,NA,"2015","10",NA,"-60.36","-3.75",NA,NA,NA,NA
"365","2020-08-31 09:11:11-03","INPA","INPA","140711","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Ferreira, CAC","7324","1986","05","06","Southern America","Brasil",NA,NA,NA,"INPA0140711","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Jutaí","Rio Jutaí, margem direita prox. foz, Rio Jutaí afluente do Rio solimões, margem direita, próximo a foz.","-67.116667","-2.5","INPA0140711 INPA0140711_e",NA,NA,NA,NA,NA,"1988",NA,NA,"-67.116667","-2.5",NA,NA,NA,NA
"366","2020-08-31 09:11:11-03","INPA","INPA","50424","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Prance, GT","23594","1975","08","05","Southern America","Brasil",NA,NA,NA,"INPA0050424","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Manaus","BR 174, km 115, Rio Urubu, Rio Urubu, Manaus-Caracaraí, km 115.","-60.029168","-1.980996","INPA0050424 INPA0050424_e",NA,NA,NA,NA,NA,"1998",NA,NA,"-60.029168","-1.980996",NA,NA,NA,NA
"367","2021-01-10 20:48:18-03","INPA","INPA","242841","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Zartman, CE","6319","2007","02","24","Southern America","Brasil",NA,NA,NA,"INPA0242841","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Presidente Figueiredo","Rebio Uatumã, Entorno. Beira rio Uatumã. Abaixo Ramal da Morena.","-59","-1","INPA0242841 INPA0242841_e",NA,NA,NA,NA,NA,"2015",NA,NA,"-59","-1",NA,NA,NA,NA
"368","2020-08-31 09:11:11-03","INPA","INPA","242906","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Carvalho-Sobrinho, JG de","1110","2006","11","02","Southern America","Brasil",NA,NA,NA,"INPA0242906","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Alves, FM","Amazonas","Presidente Figueiredo","Rebio Uatumã, Sem dados de localidade.","-59","-1",NA,NA,NA,NA,NA,NA,"2019","03","25","-59","-1",NA,NA,NA,NA
"369","2020-08-31 09:11:11-03","INPA","INPA","31292","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Steward, WC","P12929","1971","05","14","Southern America","Brasil",NA,NA,NA,"INPA0031292","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Kurz, H","Acre","Cruzeiro do Sul","Rio Juruá-Mirim, Rio Juruá-Mirim near Lucania.","-70.6","-8.8","INPA0031292 INPA0031292_e INPA0031292_e1",NA,NA,NA,NA,NA,"1979",NA,NA,"-70.6","-8.8",NA,NA,NA,NA
"370","2020-08-31 09:11:11-03","INPA","INPA","36491","S","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, MF da","400","1972","07","10","Southern America","Brasil",NA,NA,NA,"INPA0036491","Dicotyledon Magnoliids","Laurales","(Nees) Kosterm.","Werff, HH van der","Amazonas","Manaus","BR 319, igarapé do Lago do Castanho, Estrada Manaus-Porto Velho, igarapé do Lago do Castanho.","-60.36","-3.75","INPA0036491 INPA0036491_e",NA,NA,NA,NA,NA,"2015","10",NA,"-60.36","-3.75",NA,NA,NA,NA
