"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"94","2021-03-16 17:54:44-03","UCS","HUCS","15941","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Scur, L.","809","2000","09","02",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Desvio Rizzo",NA,NA,"campo",NA,"780","780","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-51.1794013977051","-29.1681003570557",NA,"2002","49662","auto",NA,NA,NA,"01",NA,NA,NA,NA
"95","2021-03-16 17:54:44-03","UCS","HUCS","3270","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Grazziotin, G.G.","s.n.","1987","09","12",NA,"Brasil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba",NA,NA,"flores brancas; no campo",NA,"850","850","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-51.190299987793","-28.0536003112793",NA,"1987","38649","auto",NA,NA,NA,"11",NA,NA,NA,NA
"96","2021-03-16 17:54:44-03","UCS","HUCS","11301","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Butzke, A.","690","1995","08","25",NA,"Brasil","Rio Grande do Sul","Barão de Cotegipe",NA,NA,NA,"Herbara - 7690; campo limpo",NA,"665","665","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-52.3796997070312","-27.6208000183105",NA,"1996","19366","auto",NA,NA,NA,"04",NA,NA,NA,NA
"97","2021-03-16 17:54:44-03","UCS","HUCS","4628","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Rossato, M.","s.n.","1988","10","01",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul",NA,NA,NA,"erva; solo junto aos barrancos",NA,NA,NA,"Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-53.4914016723633","-30.5121994018555",NA,"1988","50525","auto",NA,NA,NA,"11",NA,NA,NA,NA
"98","2021-03-16 17:54:44-03","UCS","HUCS","15941","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Scur, L.","809","2000","09","02",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Desvio Rizzo",NA,NA,"campo",NA,"780","780","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-51.1794013977051","-29.1681003570557",NA,"2002","49662","auto",NA,NA,NA,"01",NA,NA,NA,NA
"99","2021-03-16 17:54:44-03","UCS","HUCS","3270","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Grazziotin, G.G.","s.n.","1987","09","12",NA,"Brasil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba",NA,NA,"flores brancas; no campo",NA,"850","850","Angiospermae","Ranunculales","foliolosa","Eichler","Smith, S.F.",NA,"-51.190299987793","-28.0536003112793",NA,"1987","38649","auto",NA,NA,NA,"11",NA,NA,NA,NA
"100","2019-08-16 08:40:49-03","UTFPR","HCF","26117","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","F. Gonzatti","1295","2014","10","18",NA,"Brasil","RS","Muitos Capões","estrada para Esmeralda",NA,NA,"ereta em campo. Flores brancas, amarelentas.",NA,"860","860",NA,NA,NA,"Ard.","F. Gonzatti",NA,"-51.167222","-28.282222",NA,"2014",NA,NA,NA,"51°10'02 W","28°16'56 S","11","11",NA,NA,NA
"101","2021-02-11 16:53:23-03","UFSM","SMDB","1121","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Vargas, O","s.n.","1971","08",NA,NA,"Brasil","Rio Grande do Sul","Cruz Alta","Granja Iracema",NA,NA,NA,"SMDB001121",NA,NA,NA,NA,NA,"Ard.","Záchia, R.A",NA,"-53.6063995361328","-28.638599395752",NA,"1997","44498","auto",NA,NA,NA,"08","28",NA,NA,NA
"102","2021-02-11 16:53:23-03","UFSM","SMDB","6124","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Záchia, R.A","023790","1996","09","12",NA,"Brasil","Rio Grande do Sul","Santa Maria",NA,NA,NA,NA,"SMDB006124",NA,NA,NA,NA,NA,"Ard.","Záchia, R.A",NA,"-53.8069000244141","-29.6842002868652",NA,"1999","37819","auto",NA,NA,NA,"06","21",NA,NA,NA
"103","2021-02-11 16:53:23-03","UFSM","SMDB","3298","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Backer, M","s.n.","1988","09","27",NA,"Brasil","Rio Grande do Sul","Santa Maria","Campus UFSM",NA,NA,NA,"SMDB003298",NA,NA,NA,NA,NA,"Ard.","Záchia, R.A",NA,"-53.8069000244141","-29.6842002868652",NA,"1997","37819","auto",NA,NA,NA,"08","28",NA,NA,NA
"104","2019-11-25 12:12:36-03","UFSM","SMDB","5415","S","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Ethur, LZ","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Campus UFSM",NA,NA,"Plantas ruderais.","SMDB005415",NA,NA,NA,NA,NA,"Ard.","Ethur, L Z",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:42:30-03","MBM","MBM","45313","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Pedersen, T.M.","10723",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM045313",NA,NA,NA,NA,NA,"Ard.","Pedersen, T.M.","MBM045313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:42:30-03","MBM","MBM","393548","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Barboza, E.; Cordeiro, J.; Lozano, E.D.; Ariati, V.; Cordeiro, J.; Lozano, E.D.; Ariati, V.","4141","2014","09","12","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Santo Inácio",NA,NA,"Herbácea 60cm; flores alvas.; Campo limpo seco.","MBM393548","1103","1103",NA,NA,NA,"Ard.","Cordeiro, J.","MBM393548","-50.108233","-28.4899",NA,"2014",NA,NA,NA,"-50.108233","-28.4899","11","28",NA,NA,NA
"107","2020-12-21 16:42:30-03","MBM","MBM","429150","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Lozano, E.D.; Ariati, V.; Barboza, E.; Cordeiro, J.; Ariati, V.; Barboza, E.; Cordeiro, J.","2782","2014","09","17","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Arroio da Goiabeira",NA,NA,"Herbácea, 25 cm, flores alvas, campo limpo seco.; Campos de Cima da Serra.","MBM429150",NA,NA,NA,NA,NA,"Ard.","Lozano, E.D.",NA,"-50.069528","-28.511944",NA,"2017",NA,NA,NA,"-50.069528","-28.511944",NA,NA,NA,NA,NA
"108","2020-12-21 16:42:30-03","MBM","MBM","106269","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Sobral, M.; et al.; et al.","4245",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"Vista",NA,NA,NA,"MBM106269",NA,NA,NA,NA,NA,"Ard.","Sobral, M.","MBM106269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:42:30-03","MBM","MBM","386998","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10176","2013","11","07","Southern America","Brazil","Santa Catarina","Bom Jardim da Serra","Fazenda Santa Rita",NA,NA,"Planta ereta de 50cm. Flores alvas. UNICATA.","MBM386998","1407","1407",NA,NA,NA,"Ard.","Barboza, E.","MBM386998","-49.735317","-28.298278",NA,"2013",NA,NA,NA,"-49.735317","-28.298278","12","03",NA,NA,NA
"110","2020-12-21 16:42:30-03","MBM","MBM","386998","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10176","2013","11","07","Southern America","Brazil","Santa Catarina","Bom Jardim da Serra","Fazenda Santa Rita",NA,NA,"Planta ereta de 50cm. Flores alvas. UNICATA.","MBM386998","1407","1407",NA,NA,NA,"Ard.","Barboza, E.","MBM386998","-49.735317","-28.298278",NA,"2013",NA,NA,NA,"-49.735317","-28.298278","12","03",NA,NA,NA
"111","2020-12-21 16:42:30-03","MBM","MBM","393433","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Barboza, E.; Cordeiro, J.; Lozano, E.D.; Ariati, V.; Cordeiro, J.; Lozano, E.D.; Ariati, V.","4174","2014","09","20","Southern America","Brazil","Santa Catarina","São Joaquim","Fazenda Domingos Borges",NA,NA,"Planta ereta 60cm; flor alvacenta.; Campo limpo seco.","MBM393433","1093","1093",NA,NA,NA,"Ard.","Cordeiro, J.","MBM393433","-49.998833","-28.44",NA,"2014",NA,NA,NA,"-49.998833","-28.44","11","27",NA,NA,NA
"112","2020-12-21 16:42:30-03","MBM","MBM","393474","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Cordeiro, J.; Barboza, E.; Daniel, V.; Ariati, V.; Barboza, E.; Daniel, V.; Ariati, V.","5294","2014","09","26","Southern America","Brazil","Rio Grande do Sul","São José dos Ausentes","Várzea, Morro do Chorão",NA,NA,"Planta ereta 50cm, flor alvacenta.; Campo limpo seco.","MBM393474","1083","1083",NA,NA,NA,"Ard.","Cordeiro, J.","MBM393474","-49.801133","-28.488567",NA,"2014",NA,NA,NA,"-49.801133","-28.488567","11","28",NA,NA,NA
"113","2020-12-21 16:42:30-03","MBM","MBM","262683","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.; Silva, J.M.","72362",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Colônia Mendex, Rio Iratim",NA,NA,NA,"MBM262683",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM262683","-51.315601348877","-26.4274997711182",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:42:30-03","MBM","MBM","11828","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.","22721",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Galinhas",NA,NA,NA,"MBM011828",NA,NA,NA,NA,NA,"Ard.","Lourteig, A.","MBM011828","-51.315601348877","-26.4274997711182",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:42:30-03","MBM","MBM","25225","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.","20775",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Sete Butieiros",NA,NA,NA,"MBM025225",NA,NA,NA,NA,NA,"Ard.","Sara Hoot","MBM025225","-51.9906005859375","-26.4841995239258",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:42:30-03","MBM","MBM","118523","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Grazziotin, G.; et al.; et al.","3270",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba",NA,NA,NA,"MBM118523",NA,NA,NA,NA,NA,"Ard.","Smith, S.F.","MBM118523","-51.190299987793","-28.0536003112793",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:42:30-03","MBM","MBM","199814","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Jarenkow, J.A.","2157",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Vale do Sol","Linha XV de Novembro",NA,NA,NA,"MBM199814",NA,NA,NA,NA,NA,"Ard.","Jarenkow, J.A.","MBM199814","-52.6831016540527","-29.6035995483398",NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:42:30-03","MBM","MBM","172201","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61254",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Praia Grande","Rod. SC-450, Serra do Faxinal",NA,NA,NA,"MBM172201",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM172201","-49.9502983093262","-29.1966991424561",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:42:30-03","MBM","MBM","255468","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71816",NA,NA,NA,"Southern America","Brazil","Santa Catarina","São Joaquim","Pericó, arredores",NA,NA,NA,"MBM255468",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM255468","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:42:30-03","MBM","MBM","255471","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71808",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urubici","Alto do Morro da Igreja",NA,NA,NA,"MBM255471",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM255471","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:42:30-03","MBM","MBM","165182","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Falkenberg, D.B.; et al.; et al.","5855",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urubici","Morro da Igreja",NA,NA,NA,"MBM165182",NA,NA,NA,NA,NA,"Ard.","Falkenberg, D.B.","MBM165182","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:42:30-03","MBM","MBM","300611","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78197","2004","10","18","Southern America","Brazil","Santa Catarina","Urubici","Morro da Igreja, Próximo ao alto",NA,NA,"Flor alva.; Campo de altitude.","MBM300611","1650","1650",NA,NA,NA,"Ard.","Hatschbach, G.","MBM300611","-49.5917015075684","-28.0149993896484",NA,"2005","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:42:30-03","MBM","MBM","255469","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71592",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urubici","Rod. SC-430, 10km S de Vaca",NA,NA,NA,"MBM255469",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM255469","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:42:30-03","MBM","MBM","300612","PreservedSpecimen","Plantae","Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78100","2004","10","17","Southern America","Brazil","Santa Catarina","Urubici","Salto do Rio Avencal, Base",NA,NA,"Ereta, pétalas alvas.; Araucarieto.","MBM300612",NA,NA,NA,NA,NA,"Ard.","Hatschbach, G.","MBM300612","-49.5917015075684","-28.0149993896484",NA,"2005","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-04 01:33:22-03","MNHN","RECOLNAT_MNHN_P","P02377507","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,NA,"Province Cisplatina","hb",NA,"Herbarium Florae Brasiliae meridionalis <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377507' target='other'> <mi>dwc_moreinfo</mi></a>","P02377507",NA,NA,NA,NA,NA,"Ard.",NA,"P02377507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 01:33:22-03","MNHN","RECOLNAT_MNHN_P","P02377509","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Uruguai",NA,NA,"Prov. Cisplatine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377509' target='other'> <mi>dwc_moreinfo</mi></a>","P02377509",NA,NA,NA,NA,NA,"Ard.",NA,"P02377509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2072",NA
"127","2015-09-04 01:29:19-03","MNHN","RECOLNAT_MNHN_P","P02377621","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala",NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"Près S. Francisco de Paula province de Rio Grande.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377621' target='other'> <mi>dwc_moreinfo</mi></a>","P02377621",NA,NA,NA,NA,NA,"Ard.",NA,"P02377621_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1864",NA
"128","2015-09-04 01:29:19-03","MNHN","RECOLNAT_MNHN_P","P02377634","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,"S. Francisco de Paula","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377634' target='other'> <mi>dwc_moreinfo</mi></a>","P02377634",NA,NA,NA,NA,NA,"Ard.",NA,"P02377634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377667","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Ule, E.",NA,"1891","1","1",NA,"Brasil","Santa Catarina",NA,"No campo de Campajuba acima da Serra Geral.","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377667' target='other'> <mi>dwc_moreinfo</mi></a>","P02377667",NA,NA,NA,NA,NA,"Ard.",NA,"P02377667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1702",NA
"130","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377671","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Sellow",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,"hb",NA,"Nº 1161 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377671' target='other'> <mi>dwc_moreinfo</mi></a>","P02377671",NA,NA,NA,NA,NA,"Ard.",NA,"P02377671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377673","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reineck|Czermak",NA,"1898","10","1",NA,"Brasil","Rio Grande do Sul",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377673' target='other'> <mi>dwc_moreinfo</mi></a>","P02377673",NA,NA,NA,NA,NA,"Ard.",NA,"P02377673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"132","2020-09-02 15:47:51-03","MNHN","RECOLNAT_MNHN_P","P00282051","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Commerson, P.",NA,NA,NA,NA,NA,"Uruguay",NA,NA,"Montevideo","hb",NA,"Acquis en Novembre 1886 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00282051' target='other'> <mi>dwc_moreinfo</mi></a>","P00282051",NA,NA,NA,NA,"foliolosa","Eichl.","Lourteig","P00282051_01 P00282051_02",NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 01:33:22-03","MNHN","RECOLNAT_MNHN_P","P02377505","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Gay",NA,"1828","9","1",NA,"Uruguai",NA,NA,"Monte Video.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377505' target='other'> <mi>dwc_moreinfo</mi></a>","P02377505",NA,NA,NA,NA,NA,"Ard.",NA,"P02377505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
"134","2015-09-04 12:52:22-03","MNHN","RECOLNAT_MNHN_P","P00585253","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala foliolosa","Commerson, P.",NA,"1767","11",NA,NA,"[Uruguay]",NA,NA,"Amer. merid. De la plage de Montevideo. Dans les paquis","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585253' target='other'> <mi>dwc_moreinfo</mi></a>","P00585253",NA,NA,NA,NA,"foliolosa","Eichler","Lourteig","P00585253_01","-56.165","-34.90194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377674","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reineck, E.M.|Czermak, J.",NA,"1898","10","1",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377674' target='other'> <mi>dwc_moreinfo</mi></a>","P02377674",NA,NA,NA,NA,NA,"Ard.",NA,"P02377674_01","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,"247",NA
"136","2015-09-04 01:29:41-03","MNHN","RECOLNAT_MNHN_P","P02377678","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1963","9","14",NA,"Brasil","Santa Catarina","Anita Garibaldi",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377678' target='other'> <mi>dwc_moreinfo</mi></a>","P02377678",NA,"600",NA,NA,NA,"Ard.",NA,"P02377678_01","-51.1300010681152","-27.6891994476318",NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA,"16264",NA
"137","2015-09-04 01:29:19-03","MNHN","RECOLNAT_MNHN_P","P02377622","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Brésil austr. São Francisco de Paula , province de Rio Grande do Sul","hb",NA,"Herbarium Florae Brasiliae meridionalis <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377622' target='other'> <mi>dwc_moreinfo</mi></a>","P02377622",NA,NA,NA,NA,NA,"Ard.",NA,"P02377622_01","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377666","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1963","9","14",NA,"Brasil","Santa Catarina","Anita Garibaldi","Colônia Sta. Ana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377666' target='other'> <mi>dwc_moreinfo</mi></a>","P02377666","600",NA,NA,NA,NA,"Ard.",NA,"P02377666_01","-51.1300010681152","-27.6891994476318",NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA,"16264",NA
"139","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377665","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1965","9","14",NA,"Brasil","Santa Catarina","Anita Garibaldi","Colônia Sta. Ana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377665' target='other'> <mi>dwc_moreinfo</mi></a>","P02377665","600",NA,NA,NA,NA,"Ard.",NA,"P02377665_01","-51.1300010681152","-27.6891994476318",NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA,"16264",NA
"140","2015-09-04 01:29:20-03","MNHN","RECOLNAT_MNHN_P","P02377672","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Hatschbach, G.",NA,"1969","10","27",NA,"Brasil","Paraná","General Carneiro","Galinhas.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377672' target='other'> <mi>dwc_moreinfo</mi></a>","P02377672",NA,NA,NA,NA,NA,"Ard.",NA,"P02377672_01","-51.315601348877","-26.4274997711182",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA,"22721",NA
"141","2015-09-04 01:29:41-03","MNHN","RECOLNAT_MNHN_P","P02377675","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Reitz|Klein",NA,"1958","8","22",NA,"Brasil","Santa Catarina","Lauro Muller","Novo Horizonte.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377675' target='other'> <mi>dwc_moreinfo</mi></a>","P02377675","350",NA,NA,NA,NA,"Ard.",NA,"P02377675_01","-49.3967018127441","-28.3927993774414",NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,"7000",NA
"142","2015-09-04 01:29:19-03","MNHN","RECOLNAT_MNHN_P","P02377620","PreservedSpecimen",NA,"Ranunculaceae","Anemone","decapetala","Anemone decapetala","Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","San Francisco de paula prés Rio Grande]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02377620' target='other'> <mi>dwc_moreinfo</mi></a>","P02377620",NA,NA,NA,NA,NA,"Ard.",NA,"P02377620_01","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
