"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"320","2020-12-11 11:39:42-03","UFMG","BHCB","68216","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Mota, RC da","1342","2001","12","07","Brasil","Minas Gerais","Virgolândia","-42.3067016601562","-18.4757995605469",NA,NA,NA,NA,"Brácteas creme; árvore.; Planta coletada em área de pasto","BHCB002259","BHCB002259","Rio Suaçuí Grande.","Dicotyledon",NA,"Southern America",NA,NA,"14171","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-24 17:18:13-03","UFMA","MAR","2946","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra",NA,NA,NA,NA,NA,"Rêgo, Frederico",NA,"1987","09","20","Brasil","Maranhão","São Luís","-44.2875","-2.549722","44º17'15W","02º32'59S",NA,NA,"Planta Ornamental",NA,NA,"Parque Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-03-11 09:01:31-03","URCA","HCDAL","13213","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Linhares, K. .V.","2017","10","31","Silva, E. .I.","s.n.","2017","08","23","Brasil","Piauí","Fronteiras","-40.6164016723633","-7.08805990219116",NA,NA,NA,NA,"Arbusto ca. 2m; flor de cor branca, presença de brácteas na cor rosa.",NA,NA,"Praça Getúlio Vargas",NA,NA,NA,NA,NA,"27178","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:20:48-03","UFPR","UPCB","29585","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Silva, S.M.","1996","02",NA,"Silva, S.M.",NA,"1996","02","13","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 13m, brácteas róseas, frequente em floresta estacional semidecidual..","UPCB0035425","UPCB0035425","Fazenda Doralice",NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:20:48-03","UFPR","UPCB","75689","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Dias, J.","2011","09","12","Adenesky-Filho, E.","sn","2011","08",NA,"Brasil","Paraná","UHE MAUÁ",NA,NA,NA,NA,NA,NA,NA,"UPCB0035435","UPCB0035435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:20:48-03","UFPR","UPCB","30192","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Silva, S.M.","1997","04",NA,"Mikich, S.B.",NA,"1996","03","15","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore, flor creme, brácteas rosas. Floresta..","UPCB0035423","UPCB0035423","Fazenda Cagibi",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:20:48-03","UFPR","UPCB","33084","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Silva, S.M.","1998","01",NA,"Filipaki, S.A.",NA,"1994","11","24","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore localizada na estrada de Mauá, entre Colônia e Mina de Carvão..","UPCB0035428","UPCB0035428","Fazenda Monte Alegre",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:20:48-03","UFPR","UPCB","37559","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Borgo, M.","1999","02",NA,"Mikich, S.B.",NA,"1999","02","20","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore com inflorescências rosadas, em floresta..","UPCB0035422","UPCB0035422","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:20:48-03","UFPR","UPCB","21115","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Hatschbach, G.","1993","06","30","Marquesini, N.R.",NA,"1992","12","04","Brasil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"Árvore, flor rosa bispo. Floresta úmida, local sombreado. Terreno montanhoso e pedregoso. Nome vulgar: roseira do mato..","UPCB0035424","UPCB0035424","Posto Indígena: Pinhalzinho",NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA,NA
"329","2011-09-23 15:53:00-03","MO","MOBOT","1195462","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","G. Harling (GB)",NA,NA,NA,"Bruce MacBryde","MacBryde 613","1971","7","18","Ecuador","Loja",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Road to Catacocha and Macará, 40.6 km SW of Catacocha.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"330","2013-08-23 04:12:00-03","MO","MOBOT","100162806","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 52706","2004","7","11","Bolivia","Santa Cruz","Andrés Ibáñez","-63.1833333","-17.7666667",NA,NA,"420.00000000",NA,NA,NA,NA,"Santa Cruz de la Sierra, Barrio McDonald, ca. 1.5 km N of center of the city.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"331","2013-08-23 04:12:00-03","MO","MOBOT","100162808","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 52707","2004","7","11","Bolivia","Santa Cruz","Andrés Ibáñez","-63.1833333","-17.7666667",NA,NA,"420.00000000",NA,NA,NA,NA,"Santa Cruz de la Sierra, Barrio MacDonal, ca. 1.5 km N of center of the city.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"332","2014-02-11 09:02:00-02","MO","MOBOT","100670903","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Pignal",NA,NA,NA,"M. Pignal","Pignal 3316","2008","7","2","Brazil","Bahia","Itapetinga","-40.2833333","-15.2552778",NA,NA,"280.00000000",NA,NA,NA,NA,"Forêt en face de l'université.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"333","2018-05-22 09:11:00-03","MO","MOBOT","101047557","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Jacques S. Blanchet","Blanchet 3950",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ilheos.",NA,NA,"South America",NA,"Syntype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"334","2015-06-18 06:28:00-03","MO","MOBOT","1195561","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","G. Harling (GB)",NA,NA,NA,"Jaime L. Jaramillo|Rafael Narváez","Jaramillo Asanza 802","1978","9","6","Ecuador","El Oro","Huaquillas",NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,"Huaquillas, Localidad San Vincente, pequeño caserío.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","1432371","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","fide T. J. Killeen",NA,NA,NA,"I. Hensen","Hensen 186",NA,NA,NA,"Bolivia","Cochabamba","Cercado","-66.14","-17.3775",NA,NA,"2560.00000000","2600.00000000",NA,NA,NA,"Cochabamba, Jardin Botánico Martin Cárdenas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","1529031","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 37012",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,"420.00000000",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-12-27 05:32:00-02","MO","MOBOT","1828689","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","J.D. Shepher",NA,NA,NA,"Starker White|W. S. Alverson","White 742","1977","6","26","Colombia","Antioquia","Medellín","-75.5","6.25",NA,NA,"1600.00000000",NA,NA,NA,NA,"Empty lots and disturbed areas in urban Medellin in what was once a Humid Subtropical Forest Zone. Rainfall approx. 1500mm/year.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","1942510","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","R. Liesner (MO)",NA,NA,NA,"Ronald L. Liesner","Liesner 5324","1978","6","24","Venezuela","Distrito Federal",NA,"-66.88333","10.5",NA,NA,"500.00000000",NA,NA,NA,NA,"Caracas Jardin Botanico, forest disturbed areas and horticultural areas.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"501",NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","2281007","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","C. Gutierrez",NA,NA,NA,"Gutiérrez","Gutiérrez 477","1998","8","7","Colombia","Antioquia","Medellín","-75.46666","6.13333",NA,NA,"2500.00000000",NA,NA,NA,NA,"Corregimiento Santa elena. bh-MB",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","2281008","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"POSADA","POSADA 16","1993","7","5","Colombia","Antioquia","Támesis","-75.63333","5.83333",NA,NA,"500.00000000","800.00000000",NA,NA,NA,"bs-T",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","2281009","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","R. Liesner",NA,NA,NA,"Francisco J. Roldán|Ramiro Fonnegra G.","Roldán 2624","1997","4","2","Colombia","Antioquia","Medellín","-75.48333","6.3",NA,NA,"1950.00000000",NA,NA,NA,NA,"Mun. Medellín y Guarne: Parque Ecológico Piedras Blancas. bh-MB",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2014-12-26 12:32:00-02","MO","MOBOT","2281010","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Antioquia checklist HUA",NA,NA,NA,"Luz V. Correa|Heriberto David","Correa 21","2002","4","11","Colombia","Antioquia","Marinilla","-75.33916","6.17666",NA,NA,"2260.00000000",NA,NA,NA,NA,"Vereda Alto del Mercado",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"343","2015-12-27 05:32:00-02","MO","MOBOT","2305681","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","J.D. Shepherd",NA,NA,NA,"Starker White|W. S. Alverson","White 742","1977","6","26","Colombia","Antioquia","Medellín","-75.5","6.25",NA,NA,"1600.00000000",NA,NA,NA,NA,"Empty lots and disturbed areas in urban Medellin in what was once a Humid Subtropical Forest Zone. Rainfall approx. 1500 mm/year.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"344","2015-12-10 20:01:00-02","MO","MOBOT","2698973","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","R. Liesner",NA,NA,NA,"F.J. González T.","González T. 56","1992","9","14","Colombia","Antioquia","Titiribí","-75.7938889","6.0677778",NA,NA,"1700.00000000",NA,NA,NA,NA,"Vereda Corcovado, sitio alto de Buenavista, a orilla de via cabecera-Corcovado.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"345","2011-07-07 06:39:00-03","MO","MOBOT","3009461","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","G. Harling",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","Dodson 11726","1981","10","10","Ecuador","Azuay",NA,"-78.906","-2.842",NA,NA,"2320.00000000",NA,NA,NA,NA,"Plants cultivated in the garden of M. & S. Jaramillo at Chullabamba, 10 km N of Cuenca.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","160",NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","3257752","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee (NY)",NA,NA,NA,"Michael H. Nee","Nee 53762","2005","12","11","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.58388","-18.09638",NA,NA,"1370.00000000",NA,NA,NA,NA,"Prov. Caballero, near center of Saipina. Arid valley along Río Mizque.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","3422157","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Nee",NA,NA,NA,"Michael H. Nee","Nee 53143","2005","5","25","Bolivia","Santa Cruz","Florida","-63.18361","-17.7525",NA,NA,"420.00000000",NA,NA,NA,NA,"Prov. Ibanex, Santa Cruz de la Sierra, 1.5 km N of the central plaza, Barrio Macdonald.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2015-08-13 05:50:00-03","MO","MOBOT","3422402","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Philcox",NA,NA,NA,"R.M. Harley","Harley 15024","1974","1","13","Brazil","Bahia",NA,"-41.41666","-14.58333",NA,NA,"700.00000000",NA,NA,NA,NA,"By the side of the BA 630 highway, 23km. south of Aracatu between Vitoria da Conquista and Brumado. Caatinga woodland.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","3422421","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Nee",NA,NA,NA,"Michael H. Nee","Nee 51785","2001","5","10","Bolivia","La Paz","Sud Yungas","-67.53055","-16.41388",NA,NA,"1750.00000000",NA,NA,NA,NA,"Cultivated at hotel in Chulumani.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2013-05-07 06:03:00-03","MO","MOBOT","3422451","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Standley",NA,NA,NA,"Ynés Mexia","Mexia 5400","1930","12","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vicosa. Road to Barroso; Fazenda Sao Domingo;",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","3422528","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Liesner",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 440","1978","3","8","Paraguay","Amambay",NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,"Rincon-Del-Juliok Pedro Fuan Caballero, near the border of Brasill.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3422535","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Nee",NA,NA,NA,"Michael H. Nee","Nee 52127","2002","4","12","Bolivia","La Paz","Nor Yungas","-67.71666","-16.1925",NA,NA,"1760.00000000",NA,NA,NA,NA,"Coroico, cultivated in central square of the town.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2015-04-21 05:44:00-03","MO","MOBOT","3459533","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee (NY)",NA,NA,NA,"Michael H. Nee|Ivan Linneo","Nee 53996","2006","2","9","Bolivia","Tarija","Gran Chaco","-63.47583","-21.26583",NA,NA,"385.00000000",NA,NA,NA,NA,"The original vegetation chaco forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2014-04-21 11:20:00-03","MO","MOBOT","3581660","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee",NA,NA,NA,"D. Villarroel|Maribel Vargas C.|F. Seidel","Villarroel Segarra 290","2006","2","5","Bolivia","Santa Cruz","Florida","-63.6827778","-18.2819445",NA,NA,"1320.00000000",NA,NA,NA,NA,"Localidad de Bella Vista, camino entre la escuela y la entrada del sendero ecológico Cola de Mono, presentando bosques con un dosel entrre los 15 y 17 m, conformado por Anadenanthera colubrina, Aralia sorantensis, Machaerium scleroxylum y Siphoneugena occidentalis.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"355","2015-07-08 05:53:00-03","MO","MOBOT","738763","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","R.Liesner (MO)",NA,NA,NA,"Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 2058","1991","8","20","Ecuador","Guayas","Guayaquil","-79.96666","-2.16666",NA,NA,"80.00000000",NA,NA,NA,NA,"Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","91-12",NA
"356","2011-07-07 06:38:00-03","MO","MOBOT","738951","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","G. Harling",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","Dodson 11112","1981","9","12","Ecuador",NA,NA,"-79.9","-2.1666667",NA,NA,"20.00000000","180.00000000",NA,NA,NA,"Capeira. 21 km N of Guayaquil on road to Daule. Plants cultivated around house of Sabino Hernandez.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","183",NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","739807","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Jens E. Madsen","Madsen 63764","1987","7","3","Ecuador","Guayas",NA,"-79.91666","-2.78333",NA,NA,"0E8",NA,NA,NA,NA,"Isla Puná. Vicinity of Concordia. Semi-deciduous forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2014-04-21 11:19:00-03","MO","MOBOT","1068335","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. Nee",NA,NA,NA,"R.D. Locke|Elsa M. Zardini","Locke 64","1995","9","11","Paraguay","Central",NA,"-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,"Asunción: American Embassy.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"359","2018-05-29 14:17:00-03","MO","MOBOT","3582197","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","M. H. Nee",NA,NA,NA,"D. Villarroel","Villarroel Segarra 486","2006","4","28","Bolivia","Santa Cruz","Florida","-64.6763889","-18.3319445",NA,NA,"1100.00000000","1365.00000000",NA,NA,NA,"Comunidad de Bella Vista, camino hacia el Chorro del Fraile, entre la escuela y el 1ro río cruza el camino.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","3440725","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Donald Ugent","Ugent 1487","1987","3","7","Peru","Ancash","Casma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grounds of Hostal El Farol.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2015-08-13 05:50:00-03","MO","MOBOT","3421849","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","pomacea","Bougainvillea pomacea","Choisy","Liesner",NA,NA,NA,"R.M. Harley","Harley 16093","1974","2","7","Brazil","Bahia",NA,"-41.38333","-13",NA,NA,"850.00000000",NA,NA,NA,NA,"Roadside, Mucuge.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","33636","PreservedSpecimen","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","403.0","2009","11","19","Brasil","São Paulo","São João de Iracema (G5)","-50.29333333","-20.47361111","-50.29333333","-20.47361111",NA,NA,"Árvore, P-E 83, I-738. Biota",NA,NA,"Fazenda São Franscisco","Tracheophyta","Caryophyllales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"363","2019-03-29 10:41:35-03","UFSM","HDCF","1848","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Marchiori, J. N. C.","1985","11","15","Marchiori, J. N. C.",NA,"1985","11","15","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Cultivado no jardim do castelo",NA,NA,"Pedras Altas",NA,NA,"América",NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"364","2016-08-26 09:17:18-03","UFSM","HDCF","2454","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra graciliflora","Choisy","Longhi, S. J.","1986","08","12","Longhi, S. J.","634","1986","07","30","Brasil","Rio Grande do Sul","Butiá","-51.9622001647949","-30.1196994781494",NA,NA,NA,NA,"Coletado na sede da fazenda da Guaiba Florestal (Riocel). Flores róseo-lilás",NA,NA,"Horto florestal Francisquinho",NA,NA,"América",NA,NA,"39953","auto",NA,"graciliflora",NA,NA,NA,NA,NA
"365","2016-08-26 09:17:18-03","UFSM","HDCF","2454","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra graciliflora","Choisy","Longhi, S. J.","1986","08","12","Longhi, S. J.","634","1986","07","30","Brasil","Rio Grande do Sul","Butiá","-51.9622001647949","-30.1196994781494",NA,NA,NA,NA,"Coletado na sede da fazenda da Guaiba Florestal (Riocel). Flores róseo-lilás",NA,NA,"Horto florestal Francisquinho",NA,NA,"América",NA,NA,"39953","auto",NA,"graciliflora",NA,NA,NA,NA,NA
"366","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3904","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Caxambu, M.G.","2009","03","02","Siqueira, E.L.; Santos, A.S.; Santos, A.S.","148","2009","02","13","Brasil","Paraná","Luiziana","-52.320306","-24.20275","-52.320306","-24.20275","659","659","Árvore ca. 6m, Flores lilases. - Relevo: Suave-ondulado",NA,NA,"RPPN Depositozinho - Propriedade da COAMO - Agroindustrial Cooperativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3745","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Caxambu, M.G.","2006","10","09","Silva, M.N.","s.n.","2006","03","18","Brasil","Paraná","Lindianópolis",NA,NA,NA,NA,NA,NA,"Árvore ca. 11m, com flores rosas, heliófita. Nas margens do rio Ivaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3763","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Caxambu, M.G.","2014","05","28","Caxambu, M.G.","5226","2014","05","16","Brasil","Paraná","Fênix","-51.962778","-23.8725","-51.962778","-23.8725","319","319","Subarbusto escandente, heliófito, armado com espinhos. Flores Rosas. Frutos maduros cor de palha. Orla da Floresta. - Solo: Latossolo vermelho. - Relevo: Suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana",NA,NA,"RPPN Vila Rica - Propriedade de Bernard Philippe Marie Philibert de laguiche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3898","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Caxambu, M.G.","2016","02","18","Caxambu, M.G.; Siqueira, E.L.; Medeiros, G.; Siqueira, E.L.; Medeiros, G.","7186","2016","02","03","Brasil","Paraná","Nova Tebas","-51.953917","-24.372611","-51.953917","-24.372611","621","621","Subarbusto escandente, heliófito, armado com acúleos. Flores rosas. - Relevo: Ondulado",NA,NA,"Estação Ecológica Municipal Reinaldo Petrechen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3899","S","Plantae","Nyctaginaceae","Bougainvillea","glabra","Bougainvillea glabra","Choisy","Caxambu, M.G.","2012","12","19","Caxambu, M.G.","4505","2012","11","29","Brasil","Paraná","Fênix","-52.069194","-23.965","-52.069194","-23.965","344","344","Subarbusto heliófito, escandente, ca. 10m. Flores com cálice verde e corola rosa. - Relevo: Suave-ondulado. - Vegetação: Floresta Estacional Semidecidual Submontana",NA,NA,"Estação Ecológica Municipal de Fênix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
