"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"527","2019-08-20 11:51:27-03","UTFPR","HCF","13530","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M. Macieski",NA,"2014","01","27",NA,"Brasil",NA,NA,"arbusto ca. 1,30 m, heliófito, palustre. Flores com cálice verde e corola amarela.",NA,"PR",NA,"Jardim Pio XII - Várzea do Rio do Campo",NA,NA,"A.O.S. Vieira","-52.408167","-24.061722",NA,"(Poir.) H.Hara","Campo Mourão","554","554","2016","05","08","52°24'29,4 W","24°03'42,2 S",NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-08-20 11:51:27-03","UTFPR","HCF","12883","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E.L. Siqueira","794","2013","10","02",NA,"Brasil",NA,NA,"subarbusto palustre, heliófito. Flores com cálice verde e corola amarela.",NA,"MS",NA,"margem do Rio Guiraí",NA,NA,"A.O.S. Vieira","-54.036111","-22.51975",NA,"(Poir.) H.Hara","Glória de Dourados","284","284","2016","05","09","54°02'10 W","22°31'11,1 S",NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-08-20 11:51:27-03","UTFPR","HCF","16950","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","6322","2015","04","25",NA,"Brasil",NA,NA,"erva palustre, heliófita, ca. 1 m. Flores com cálice verde e corola amarela.",NA,"MG",NA,"arredores. Circuito das Nascentes.",NA,NA,"A.O.S. Vieira","-46.937917","-20.257222",NA,"(Poir.) H.Hara","Delfinópolis","678","678","2016","05","09","46°56'16,5 W","20°15'26 S",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-08-20 11:51:27-03","UTFPR","HCF","12563","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","4703","2013","08","16",NA,"Brasil",NA,NA,"erva heliófita, palustre, ca. 1 m. Flores com cálice verde e corola amarela.",NA,"MG",NA,"Fazenda Nova",NA,NA,"A.O.S. Vieira","-46.220278","-20.719306",NA,"(Poir.) H.Hara","São José da Barra","799","799","2016","05","09","46°13'13 W","20°43'09,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-08-20 11:51:27-03","UTFPR","HCF","21865","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. Hatschbach","49502","1985","06","19",NA,"Brasil",NA,NA,"arbusto, 1,50 m, flores amarelas. Brejo (restinga).",NA,"BA",NA,"Córrego da Onça",NA,NA,"D.B. Falkenberg","-39.2658004760742","-17.7318992614746",NA,"(Poir.) H.Hara","Caravelas",NA,NA,"1985",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"532","2019-08-20 11:51:27-03","UTFPR","HCF","12105","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. Balbino",NA,"2013","03","23",NA,"Brasil",NA,NA,"erva heliófita, palustre, ca. 0,40 m. Flores com cálice verde e corola amarela.",NA,"PR",NA,"Margens da PR-239, próximo a cachoeira",NA,NA,"A.O.S. Vieira","-49.8266983032227","-24.1578006744385",NA,"(Poir.) H.Hara","Arapoti",NA,NA,"2016","05","09",NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"533","2019-08-20 11:51:27-03","UTFPR","HCF","2739","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","828","2005","08","26",NA,"Brasil",NA,NA,"Arbusto heliófito, com flores amarelas na cabeceira da cachoeira.",NA,"PR",NA,"Nova Brasília, Estrada Boiadeira",NA,NA,"A.O.S. Vieira","-52.6049995422363","-23.6632995605469",NA,"(Poir.) H.Hara","Cianorte",NA,NA,"2009","06","08",NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"534","2019-08-20 11:51:27-03","UTFPR","HCF","2297","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","D. Colombara",NA,"2005","04","23",NA,"Brasil",NA,NA,"Subarbusto heliófito, com flores amarelas em inflorescências axilares.",NA,"SP",NA,"Sítio São Vicente",NA,NA,"J. Cordeiro & E. Barboza","-48.7999992370605","-21.9799995422363",NA,"(Poir.) H.Hara","Itajú",NA,NA,"2005","09",NA,NA,NA,"13360","auto",NA,NA,NA,NA,NA,NA
"535","2021-03-21 19:37:51-03","UFC","EAC","24546","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Castro, A.S.F.","261","1996","10","17","Southern America","Brasil",NA,NA,"Mata ciliar em cerrado","EAC0024546","Maranhão",NA,NA,"Dicotyledon",NA,"Nascimento, H.P.","-42.8367004394531","-5.09417009353638",NA,"(Poir.) H.Hara","Timon",NA,NA,"2017","11","10",NA,NA,"44730","auto",NA,NA,NA,NA,NA,NA
"536","2021-03-21 19:37:51-03","UFC","EAC","8490","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Fernandes, A.; Nunes, E.","EAC8490","1980","04","22","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Cerrado","EAC0008490","Maranhão",NA,"BR 230, entre Butirama e São Domingos","Dicotyledon",NA,"Zardini, E.M.",NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,"1985","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:38:06-03","MBM","MBM","52804","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","38786",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052804","Goiás",NA,"Serra de Caldas",NA,NA,"Falkenberg, D.B.","-48.625","-17.74169921875","MBM052804","(Poir.) H. Hara","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:38:06-03","MBM","MBM","31087","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","34093",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM031087","Mato Grosso",NA,"Rio Ariçá",NA,NA,"Ramamoorthy, T.P.","-56.0966987609863","-15.5960998535156","MBM031087","(Poir.) H. Hara","Cuiabá",NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:38:06-03","MBM","MBM","99221","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49055",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM099221","Mato Grosso do Sul",NA,"Antônio João, 5km L",NA,NA,"Falkenberg, D.B.","-55.9474983215332","-22.1910991668701","MBM099221","(Poir.) H. Hara","Antônio João",NA,NA,NA,NA,NA,NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA
"540","2020-12-21 16:38:06-03","MBM","MBM","43692","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","38621",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043692","Mato Grosso do Sul",NA,"Carrapatinho",NA,NA,"Falkenberg, D.B.","-56.3782997131348","-20.2406005859375","MBM043692","(Poir.) H. Hara","Miranda",NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"541","2020-12-21 16:38:06-03","MBM","MBM","234737","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lima, J.M.","489",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234737","Paraná",NA,"Campo Mourão",NA,NA,"Dombrowski, L.T.","-52.3830986022949","-24.0456008911133",NA,"(Poir.) H. Hara","Campo Mourão",NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"542","2020-12-21 16:38:06-03","MBM","MBM","234739","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.; et al.; et al.","11266",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234739","Paraná",NA,"Chapada Santo Antônio",NA,NA,"Dombrowski, L.T.","-49.7057991027832","-24.2511005401611",NA,"(Poir.) H. Hara","Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"543","2020-12-21 16:38:06-03","MBM","MBM","52807","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","39224",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052807","Paraná",NA,"Serrinha",NA,NA,"Falkenberg, D.B.","-49.7057991027832","-24.2511005401611","MBM052807","(Poir.) H. Hara","Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"544","2020-12-21 16:38:06-03","MBM","MBM","234730","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.","7233",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234730","Paraná",NA,"Lagoa Dourada",NA,NA,"Dombrowski, L.T.","-50.1618995666504","-25.0949993133545",NA,"(Poir.) H. Hara","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"545","2020-12-21 16:38:06-03","MBM","MBM","234728","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.; et al.; et al.","9290",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234728","Paraná",NA,"Lagoa Dourada",NA,NA,"Dombrowski, L.T.","-50.1618995666504","-25.0949993133545",NA,"(Poir.) H. Hara","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"546","2020-12-21 16:38:06-03","MBM","MBM","160442","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Nee, M.","40432",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,"MBM160442",NA,NA,NA,NA,NA,"Nee, M.",NA,NA,"MBM160442","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-12-21 16:38:06-03","MBM","MBM","111790","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Gentry, A.; et al.; et al.","51383",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM111790",NA,NA,NA,NA,NA,NA,NA,NA,"MBM111790","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-21 16:38:06-03","MBM","MBM","121029","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Zardini, E.M.; Gentry, A.; Gentry, A.","2205","1985","01","25","Southern America","Brazil",NA,NA,"Flores amarelas.","MBM121029","Paraná",NA,"Km 95 da Rod. BR-376",NA,NA,"Zeferino, L.C.",NA,NA,"MBM121029","(Poir.) H. Hara",NA,"980","980","2019","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-12-21 16:38:06-03","MBM","MBM","149010","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dubs, B.","37",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM149010","Mato Grosso",NA,"Fazenda Salina, Pantanal do Rio Negro",NA,NA,"Dubs, B.",NA,NA,"MBM149010","(Poir.) H. Hara","Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-12-21 16:38:06-03","MBM","MBM","230029","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ratter, J.A.; et al.; et al.","3035",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM230029","Distrito Federal",NA,"Córrego Cabeça de Veado, 9,5km SSE de Brasília",NA,NA,NA,NA,NA,"MBM230029","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-12-21 16:38:06-03","MBM","MBM","234735","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.","9490",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234735","Paraná",NA,"São Luís do Purunã",NA,NA,"Dombrowski, L.T.",NA,NA,NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-12-21 16:38:06-03","MBM","MBM","252719","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ramamoorthy, T.P.; et al.; et al.","1668",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,"MBM252719",NA,NA,NA,NA,NA,"Ramamoorthy, T.P.",NA,NA,"MBM252719","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-21 16:38:06-03","MBM","MBM","390707","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Brotto, M.L.","775","2011","11","03","Southern America","Brazil",NA,NA,"Arbusto de 2,5m; frutos secos.; Formação Pioneira com Influência Fluvial.","MBM390707","Mato Grosso",NA,"Rio Cravari",NA,NA,"Brotto, M.L.","-57.875525","-12.558725","MBM390707","(Poir.) H. Hara","Brasnorte","312","312","2011","11","09","-57.875525","-12.558725",NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-12-21 16:38:06-03","MBM","MBM","39646","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Mattos, J.","8229",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM039646","São Paulo",NA,"Próximo a Pádua",NA,NA,"Mattos, J.",NA,NA,"MBM039646","(Poir.) H. Hara","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-12-21 16:38:06-03","MBM","MBM","43691","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","38677",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043691","Mato Grosso",NA,"Ponta Porã, 20km L",NA,NA,"Falkenberg, D.B.",NA,NA,"MBM043691","(Poir.) H. Hara","Ponta Porã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-12-21 16:38:06-03","MBM","MBM","56040","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Krapovickas, A.; et al.; et al.","32215",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,"MBM056040",NA,NA,NA,NA,NA,NA,NA,NA,"MBM056040","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-21 16:38:06-03","MBM","MBM","56526","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pedersen, T.M.","11172",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM056526",NA,NA,NA,NA,NA,"Ramamoorthy, T.P.",NA,NA,"MBM056526","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-21 16:38:06-03","MBM","MBM","59554","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","41503",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM059554","Minas Gerais",NA,"Cristalina",NA,NA,"Falkenberg, D.B.",NA,NA,"MBM059554","(Poir.) H. Hara","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-12-21 16:38:06-03","MBM","MBM","74006","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Davidse, G.","3788",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,"MBM074006",NA,NA,NA,NA,NA,"Ramamoorthy, T.P.",NA,NA,"MBM074006","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-21 16:38:06-03","MBM","MBM","8349","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","18869",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM008349","Paraná",NA,"Fazenda do Lobo",NA,NA,"Hatschbach, G.","-49.8266983032227","-24.1578006744385","MBM008349","(Poir.) H. Hara","Arapoti",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"561","2020-12-21 16:38:06-03","MBM","MBM","234743","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","9103",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234743","Paraná",NA,"Rio Iapó",NA,NA,"Hatschbach, G.","-50.0119018554688","-24.7910995483398",NA,"(Poir.) H. Hara","Castro",NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"562","2020-12-21 16:38:06-03","MBM","MBM","57000","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lindeman, J.","872",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM057000","Paraná",NA,"Fazenda Lagoa",NA,NA,"Ramamoorthy, T.P.","-52.6049995422363","-23.6632995605469","MBM057000","(Poir.) H. Hara","Cianorte",NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"563","2020-12-21 16:38:06-03","MBM","MBM","234731","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.","12611",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234731","Paraná",NA,"Umbará",NA,NA,"Dombrowski, L.T.","-49.2731018066406","-25.4277992248535",NA,"(Poir.) H. Hara","Curitiba",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"564","2020-12-21 16:38:06-03","MBM","MBM","155394","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Kostin, A.J.; et al.; et al.","32",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM155394","Paraná",NA,"Rio Capoteiro",NA,NA,"Ribas, O.S.","-51.6596984863281","-25.6956005096436","MBM155394","(Poir.) H. Hara","Pinhão",NA,NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:38:06-03","MBM","MBM","234733","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.","8824",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234733","Paraná",NA,"Lagoa Dourada",NA,NA,"Dombrowski, L.T.","-50.1618995666504","-25.0949993133545",NA,"(Poir.) H. Hara","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:38:06-03","MBM","MBM","234732","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.","9541",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234732","Paraná",NA,"Lagoa Dourada",NA,NA,"Dombrowski, L.T.","-50.1618995666504","-25.0949993133545",NA,"(Poir.) H. Hara","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:38:06-03","MBM","MBM","234729","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dombrowski, L.T.; et al.; et al.","10107",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234729","Paraná",NA,"Lagoa Dourada",NA,NA,"Dombrowski, L.T.","-50.1618995666504","-25.0949993133545",NA,"(Poir.) H. Hara","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:38:06-03","MBM","MBM","234738","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","5471",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM234738","Paraná",NA,"Fazenda Morungava, Rio do Funil",NA,NA,"Hatschbach, G.","-49.4636001586914","-24.1128005981445",NA,"(Poir.) H. Hara","Sengés",NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:38:06-03","MBM","MBM","39648","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","3248",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM039648","Paraná",NA,"Fazenda Monte Alegre",NA,NA,"Smith, L.B.","-50.4136009216309","-24.5093994140625","MBM039648","(Poir.) H. Hara","Tibagi",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:38:06-03","MBM","MBM","52212","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Davis, P.H.; Shepherd, G.J.; Shepherd, G.J.","60088","1976","07","10","Southern America","Brazil",NA,NA,"1 m. Petals yellow (flavous).; Campo sujo.","MBM052212","Distrito Federal",NA,"C. 10 km S of Brasília",NA,NA,"Farias, D.M.","-47.9296989440918","-15.7797002792358","MBM052212","(Poir.) H. Hara","Brasília",NA,NA,"2018","08","20",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"571","2020-12-21 16:38:06-03","MBM","MBM","85405","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","46777",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM085405","Espírito Santo",NA,"Rod. BR-101, próximo a Reserva Florestal da Sooretama",NA,NA,"Falkenberg, D.B.","-40.0722007751465","-19.3910999298096","MBM085405","(Poir.) H. Hara","Linhares",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:38:06-03","MBM","MBM","43660","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; et al.; et al.","38205",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043660","Goiás",NA,"Rodovia Belém - Brasília",NA,NA,"Zardini, E.M.","-49.4650001525879","-14.7243995666504","MBM043660","(Poir.) H. Hara","Hidrolina",NA,NA,NA,NA,NA,NA,NA,"32259","auto",NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:38:06-03","MBM","MBM","43680","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; et al.; et al.","38162",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043680","Goiás",NA,"Rodovia para Caldas Novas",NA,NA,"Falkenberg, D.B.","-49.0993995666504","-17.7311000823975","MBM043680","(Poir.) H. Hara","Morrinhos",NA,NA,NA,NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA
"574","2020-12-21 16:38:06-03","MBM","MBM","176403","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62243","1995","05","04","Southern America","Brazil",NA,NA,"Arbusto, 1m, flor creme. Cerrado; depressões brejosas","MBM176403","Mato Grosso",NA,"Rod. BR 070, 7 km L do Rio Sangradouro",NA,NA,"Vieira, A.O.S.","-56.6227989196777","-16.2567005157471","MBM176403","(Poir.) H. Hara","Poconé",NA,NA,"2010","05","28",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"575","2020-12-21 16:38:06-03","MBM","MBM","188686","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62639","1995","05","11","Southern America","Brazil",NA,NA,"Arbusto, 3m, flor amarela. Do brejo","MBM188686","Mato Grosso",NA,"Rod. MT 247, 50 km NO de Lombari",NA,NA,"Vieira, A.O.S.","-58.1156005859375","-15.2407999038696","MBM188686","(Poir.) H. Hara","Rio Branco",NA,NA,"2010","05","28",NA,NA,"18946","auto",NA,NA,NA,NA,NA,NA
"576","2020-12-21 16:38:06-03","MBM","MBM","76340","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.","45147",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM076340","Minas Gerais",NA,"Ribeirão Três Barras",NA,NA,"Falkenberg, D.B.","-41.5168991088867","-17.3120002746582","MBM076340","(Poir.) H. Hara","Catuji",NA,NA,NA,NA,NA,NA,NA,"22069","auto",NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:38:06-03","MBM","MBM","221688","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Harley, R.M.; et al.; et al.","25104",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221688","Minas Gerais",NA,"5-15km de Grão Mogol",NA,NA,"Zardini, E.M.","-42.8897018432617","-16.5594005584717","MBM221688","(Poir.) H. Hara","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:38:06-03","MBM","MBM","245215","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69470","1999","10","21","Southern America","Brazil",NA,NA,"Sublenhosa, 50 cm, flor amarela. Campo rupestre, depressões brejosas","MBM245215","Minas Gerais",NA,"Serra do Cabral",NA,NA,"Vieira, A.O.S.","-44.1721992492676","-17.7574996948242","MBM245215","(Poir.) H. Hara","Joaquim Felício","900","1100","2010","05","28",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:38:06-03","MBM","MBM","40585","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Hatschbach, G.; Kummrow, R.; Kummrow, R.","37144",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM040585","Minas Gerais",NA,"Córrego do Jacu, ca. 3km S",NA,NA,"Ramamoorthy, T.P.","-48.9241981506348","-19.3071994781494","MBM040585","(Poir.) H. Hara","Prata",NA,NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA
