"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"96","2021-02-08 12:45:12-03","UFRGS","ICN","085003","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Andrade, AB","4653",NA,NA,NA,"Brasil","SC","Palhoça","Morro do Cambirela cerca de 1 Km a oeste da pedreira subindo a trilha atrás de algumas casas","-48.6678009033203","-27.645299911499",NA,NA,"50","50","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto a arvoreta, 1,5 a 4m de altura. Sépalas e pétalas branco-amarelado-esverdeadas, com pelos na face externa e glândulas translúcidas.; Em capoeira, capoeirão e mata secundária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"97","2021-02-08 12:45:12-03","UFRGS","ICN","084720","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Andrade, AB","4651",NA,NA,NA,"Brasil","SC","Palhoça","Morro do Cambirela cerca de 1 Km a W da pedreira subindo a trilha atrás de algumas casas","-48.6678009033203","-27.645299911499",NA,NA,"50","50","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto a arvoreta, 1,5 a 4m de altura. Sépalas e pétlas branco-amarelado-esverdeadas, com pelos na face externa e glândulas translúcidas.; Em capoeira, capoeirão e mata secundária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"98","2021-02-08 12:45:12-03","UFRGS","ICN","084721","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Andrade, AB","4650",NA,NA,NA,"Brasil","SC","Palhoça","Morro do Cambirela cerca de 1 Km a W da pedreira subindo a trilha atrás de algumas casas","-48.6678009033203","-27.645299911499",NA,NA,"50","50","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto a arvoreta, 1,5 a 4m de altura. Sépalas e pétlas branco-amarelado-esverdeadas, com glândulas translúcidas e pelos no exterior.; Em capoeira, capoeirão e mata secundária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:45:12-03","UFRGS","ICN","098203","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB","5384","1990","06","23","Brasil","SC","Palhoça","Morro do Cambirela subindo a trilha em frente ao campo de futebol da localidade de Guarda","-48.6678009033203","-27.645299911499",NA,NA,"100","100","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto, 2-3m de altura. Brácteas ovadas, pétalas glandulosas, amareladas. Fruto imaturo verde.; Em capoeira. Frequente no local da coleta.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:45:12-03","UFRGS","ICN","200040","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engler","Grings, M","2019","01","06","Grings, M","MG2018","2019","01","06","Brasil","SC","Palhoça","Pinheira, Praia do Vale da Utopia","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"árvore com cerca de 9 m de altura; frutos verdes; em borda de floresta de encosta",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"101","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","40616","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Sobral, M.; Senna, R. M.","2001","08",NA,"Senna, R.M.","318","2001","10",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","mata seca, Canal Stihl","-50.455833","-29.925801","-50,4558330","-29,9258010",NA,NA,"Arvoreta, ca. 1,5m de alt. No interior da floresta.","HAS0040616",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","91609","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Molz, M.","2015","09","29","Molz, M.","s.n.","2015","04",NA,"Brasil","Santa Catarina","Paulo Lopes","Na Floresta ciliar do Rio Chicão","-48.772464","-28.010199","-48.772464","-28.010199","27","27","Arvoreta na borda da floresta; flores branco-esverdeadas","HAS0091609",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","43314","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.",NA,NA,NA,NA,"Senna, R.M.","683","2004","12",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Encosta Inferior do Nordeste; Rincão do Capim.","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"pitiá, cutia, mamoninha-do-mato; Árvore; Beira de mata; em Perigo.","HAS0043314",NA,"Magnoliophyta",NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:18:45-03","IBt","SP","297547","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Smith, LB","1972",NA,NA,"Klein, R; Bresolin","9373","1961","04","14","Brasil","Santa Catarina",NA,"Palhoça, Morro do Cabidela",NA,NA,NA,NA,"200","200",NA,"SP050039","SP050039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:18:45-03","IBt","SP","156489","S","Plantae","Rutaceae","Esenbeckia","hieronymi","Esenbeckia hieronymi","Engl.","Skorupa, LA","1999","03",NA,"Mattos, J","13536","1966","04","23","Brasil","São Paulo","Santos","Praia de São Paulo.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"SP048503","SP048503",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
