"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber"
"155","2019-11-01 14:54:21-03","UnB","UB","124288","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Heringer, EP","1956","09","20","Brasil","Minas Gerais","Caxambu",NA,"-44.9324989318848","-21.9771995544434",NA,NA,NA,NA,"Smith, GL","1984",NA,NA,NA,NA,"Mata secundária","11683","auto","Dicotyledoneae",NA,"5347","Southern America",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 14:54:21-03","UnB","UB","124289","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Heringer, EP","1958","10","08","Brasil","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Smith, GL","1984",NA,NA,NA,NA,"Árvore 10m.; Mata","26090","auto","Dicotyledoneae",NA,"9465","Southern America",NA,NA,NA,NA,NA,NA,NA
"157","2021-01-25 11:52:34-03","UFU","HUFU","80125","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Konno, T.","1993","09","12","Brasil","Rio de Janeiro","Mendes","Fazenda São José das Palmeiras","-43.7327995300293","-22.5266990661621",NA,NA,"HUFU00078313",NA,"Volet, D.P.","2019","08","19",NA,NA,"Trepadeira, caule quadrangular, folha membranaceae verde discolor, botões verdes com ápice alvo","9614","auto",NA,NA,"294 B",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-08-20 20:38:13-03","UFSC","FLOR","27586","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Jarenkow, J.A.","1991","01","27","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0027586",NA,"Jarenkow, J.A.","1992",NA,NA,NA,NA,"arbusto apoiante, flor capítulos branco-amarelados","20837","auto",NA,"Asterales","1826",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-08-20 14:55:16-03","UFSC","FLOR","15933","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Falkenberg, D.B.","1986","06",NA,"Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0015933","FLOR0015933","Miranda, J.V.R.","2018","12","03","50","50","arbusto, 3m altura, capítulos roxos Habitat: capoeira","27000","auto",NA,"Asterales","3449",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-20 14:55:16-03","UFSC","FLOR","15935","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Falkenberg, D.B.","1986","06",NA,"Brasil","Santa Catarina","Florianópolis","Lagoinha do Leste, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0015935","FLOR0015935","Miranda, J.V.R.","2018","12","03","50","50","arbusto, 2m altura, flor capítulo roxo Habitat: capoeira","27000","auto",NA,"Asterales","3446",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-20 14:55:16-03","UFSC","FLOR","5907","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Klein, R.M.; Bresolin, A.","1969","02","13","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0005907",NA,NA,NA,NA,NA,"480","480","liana, flor roxa","27000","auto",NA,"Asterales","8183",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-20 14:55:16-03","UFSC","FLOR","1967","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Klein, R.M.","1967","01","18","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001967",NA,NA,NA,NA,NA,"150","150","liana, flor esbranquiçada","27000","auto",NA,"Asterales","7139",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-04 15:42:38-03","IF","SPSF","24835","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea",NA,"E.R.Batista","1999","01","10","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","55628","auto","Magnoliophyta","Asterales","112","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"164","2021-03-04 15:42:38-03","IF","SPSF","22662","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"A.Furlan","1989","07","16","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","34265","auto","Magnoliophyta","Asterales","859","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"165","2021-03-04 15:42:38-03","IF","SPSF","21556","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less) Baker","J.P.Souza & V.C.Souza & R.R.Rodrigues & J.Y Tamashiro & N.M.Ivanauskas","1996","12","17","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-45.035833","-23.251389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto com ramos escandentes, até 4m; botões verdes.&nf;Floresta Ombrófila Densa Montana.; GEOGRAFIA: Topo de morro;",NA,NA,"Magnoliophyta","Asterales","1030","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"166","2021-03-04 15:42:38-03","IF","SPSF","42375","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less) Baker","R.T. Polisel & N.M.Ivanauskas & R.Esteves & D.Souza","2008","09","05","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,NA,NA,"R.T. Polisel","2008","11","30","1115","1115","COLETA: Trepadeira com flores branco-lilás e forte odor agradável.; GEOGRAFIA: Na área do estudo fitossociológico em Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Asterales","791","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"167","2021-03-04 15:42:38-03","IF","SPSF","10083","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata",NA,"M.Kuhlmann","1948","08","06","Brasil","SP","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","18032","auto","Magnoliophyta","Asterales","1686","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"168","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch.Bip.) Baker","Gardner, G",NA,NA,NA,"Brazil",NA,NA,"in silvis prope Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4755","Southern America",NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch.Bip.) Baker","Regnell, AF",NA,NA,NA,"?",NA,NA,"e. gr. prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll151",NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch.Bip.) Baker","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","e. gr. prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"151","Southern America",NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","cinerea","Piptocarpha cinerea","(Sch.Bip.) Baker","Claussen, P",NA,NA,NA,"Brazil",NA,NA,"Prov. Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"271","Southern America",NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Sello, HL",NA,NA,NA,"Brazil",NA,NA,"loco Brasiliae merid. non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Regnell, AF",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Minas Geraes prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","Southern America",NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Burchell, WJ","1826","09","16","Brazil","São Paulo","Santos","IBB/Santos, SP, In the forest close above the Benedictine Monastery at Santos","-46.55","-24.6","-46.55","-24.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3047","Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Sello, HL",NA,NA,NA,"Brazil",NA,NA,"loco Brasiliae merid. non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Burchell, WJ","1827","02","03","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, São Paulo about 1 m. NW ny N from the Tanque de Zunica as far as The Caveira Santa, in the level dry shrubby campos.","-46.633333","-23.55","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4131","Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:08:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Regnell, AF",NA,NA,NA,"Brazil",NA,NA,"Habitat in prov. Minas Geraes prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll144","Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:36:52-03","UFRGS","ICN","172519","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Seger, GDS","2007","01","26","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Seger, GDS",NA,NA,NA,"838","838","Trepadeira apoiante, flores roxas perfumadas, florindo por toda FLONA; Borda mata nativa","76715","auto","Dicotyledon",NA,"402","América do Sul",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:36:52-03","UFRGS","ICN","163755","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Grings, M; Martin Molz",NA,NA,NA,"Brasil","SC","Lages","Fazenda Pai Querê Coord.: 537176 6862501","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Grings, M",NA,NA,NA,"820","820",NA,"70701","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-04 16:06:42-03","MCN-FZBRS","HAS","44258","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Schmidt, R.","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,"HAS0044258",NA,NA,NA,NA,NA,NA,NA,"apoiante","28094","auto","Magnoliophyta",NA,"893",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-10-04 16:06:42-03","MCN-FZBRS","HAS","44479","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Schmidt, R.","2005","05",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Josafá; arredores da Estação Ecol. Est. Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,"HAS0044479",NA,NA,NA,NA,NA,NA,NA,"Árv. 5m alt.; fl. esbranquiçadas","76715","auto","Magnoliophyta",NA,"1089",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:01:10-03","IBt","SP","192259","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Custodio Filho, A; Cerati, TM","1983","07","07","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"Custodio Filho, A","1986","06","20","890","950",NA,NA,NA,NA,NA,"1374",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:01:10-03","IBt","SP","193334","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Custodio Filho, A","1983","09","16","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"Leitão Filho, HF","1987","05","29","890","950",NA,NA,NA,NA,NA,"1533",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:01:10-03","IBt","SP","442419","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Villagra, BLP","2010","04",NA,"Brasil","São Paulo","São Paulo","Parque Natural Municipal Nascentes de Paranapiacaba, Olho D'Água. Parcela 49","-46.1722","-23.467","-46.1722","-23.467",NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,"275",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:01:10-03","IBt","SP","370925","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Amorim, AM; Jardim, JG; Juchum, FS","2001","01","08","Brasil","Bahia","São José da Vitória","Estrada São José/Una. Ramal a 1 km a partir da BR 101, a 3 km da entrada do ramal, em acesso a Pedra Branca","-39.319722","-15.096389","-39.319722","-15.096389",NA,NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,"3611",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:01:10-03","IBt","SP","278723","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e estrada da Almada","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,"286",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:01:10-03","IBt","SP","287772","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Wongtschowski, M; Souza, JP; Ferraro, L; Monteiro, CA","1994","09","05","Brasil","São Paulo","Pariquera-Açu","Estação Experimental - IAC","-47.8875","-24.622778","-47.8875","-24.622778",NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-12 15:23:31-03","IBt","SP","391868","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Borges, RAX; Amorim, AM; Perdiz, RO; Rocha, WD; Magnavita, LC","2006","12","09","Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km de Camacan na estrada para Jacareci. Daí 6 km SW na estrada para a RPPN e torre da Embratel","-39.565278","-15.391667","-39.565278","-15.391667",NA,NA,"Volet, DP","2017","01",NA,"900","1000",NA,NA,NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:01:10-03","IBt","SP","426222","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Santos, A; Diniz, MM; Almeida Scabbia, RJ; Araújo, KH; Yamaguchi, SA","2008","05","08","Brasil","São Paulo","Santo André","Paranapiacaba, Trilha do Mirante","-46.294075","-23.783914","-46.294075","-23.783914",NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:01:10-03","IBt","SP","54838","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Williams, LO; Assis, V","1945","10","06","Brasil","Minas Gerais","Serro","Boca da Mata","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"Smith, GL","1984",NA,NA,"1400","1400",NA,"37754","auto",NA,NA,"7915",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:01:10-03","IBt","SP","198612","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Forero, E; Lopes, EA; Wanderley, MGL; Yano, O","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Alrededores del laboratorio","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Souza, FO","2008",NA,NA,NA,NA,NA,"37574","auto",NA,NA,"8608",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:01:10-03","IBt","SP","237363","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Barros, F","1989","09","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Leitão Filho, HF","1990","09","25",NA,NA,NA,"37574","auto",NA,NA,"1732",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:01:10-03","IBt","SP","185642","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Barros, F","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Portão junto à captação de água salgada","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Leitão Filho, HF","1990","09","25",NA,NA,NA,"37574","auto",NA,NA,"465",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:01:10-03","IBt","SP","198547","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Forero, E; Lopes, EA; Jung, SL; Melo, MMRF; Barros, F","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Leitão Filho, HF","1991",NA,NA,NA,NA,NA,"37574","auto",NA,NA,"8559",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:01:10-03","IBt","SP","267605","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Leitão Filho, HF","1968","09","26","Brasil","São Paulo","Caraguatatuba","Próximo à praia das Toninas.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Leitão Filho, HF","1968","09","30",NA,NA,NA,"30093","auto",NA,NA,"528",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:01:10-03","IBt","SP","212674","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Kirizawa, M; Lopes, EA","1986","11","06","Brasil","São Paulo","Cubatão","Topo da Serra do Poço, ca. 4 km da estrada Campo Grande - Paranapiacaba","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,"15123","auto",NA,NA,"1767",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:01:10-03","IBt","SP","81102","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Kuhlmann, M","1948","08","06","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Simão Bianchini, R","2010",NA,NA,"850","850",NA,"18032","auto",NA,NA,"1686",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:01:10-03","IBt","SP","205162","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Kirizawa, M; Lopes, EA","1985","11","06","Brasil","São Paulo","Santo André","Serra do Poço. Vale do rio das Onças","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,"27258","auto",NA,NA,"1564",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:01:10-03","IBt","SP","6164","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Brade, AC","1912","11","27","Brasil","São Paulo","São Paulo","Mandaqui","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Smith, GL","1984",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"5488",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:01:10-03","IBt","SP","99427","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Faria, R; Fonseca, OG","1966","11","23","Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Robinson, H","2002","04",NA,NA,NA,NA,"53584","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:01:10-03","IBt","SP","110156","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Sendulsky, T","1969","10","17","Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Robinson, H","2002","04",NA,NA,NA,NA,"53584","auto",NA,NA,"832",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-01-22 15:48:54-03","IBt","SP","490592","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Petri, L; Biasoli, SM","2016","07","26","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Simão Bianchini, R","2019","12","04",NA,NA,NA,"53584","auto",NA,NA,"1053",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:01:10-03","IBt","SP","278732","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, V; Cavalcante, DC","1994","08","28","Brasil","São Paulo","Ubatuba","Estrada de Itamambuca, km 35 da rodovia Rio / Santos","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Volet, DP","2017","01",NA,NA,NA,NA,"34265","auto",NA,NA,"345",NA,NA,NA,NA,NA,NA,NA,NA
"204","2014-09-23 10:56:53-03","G","G","G00301327","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Claussen, P.","1840",NA,"00","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778","G00301327","G00301327","Smith, G.","1984","01","01",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229235&base=img&lang=en",NA,NA,NA,NA,"271","AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Carphobolus cinereus Sch. Bip.",NA,NA
"205","2014-09-23 10:56:53-03","G","G","G00301335","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Claussen, P.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778","G00301335","G00301335","Smith, G.","1984","01","01",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229233&base=img&lang=en",NA,NA,NA,NA,"130","AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Carphobolus cinereus Sch. Bip.",NA,NA
"206","2014-09-23 10:56:53-03","G","G","G00301336","S","Plantae","Asteraceae","Piptocarpha","notata","Piptocarpha notata","(Less.) Baker","Claussen, P.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778","G00301336","G00301336","Smith, G.","1984","01","01",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=229234&base=img&lang=en",NA,NA,NA,NA,"130","AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Carphobolus cinereus Sch. Bip.",NA,NA
