"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"94","2019-08-20 10:23:38-03","UNICAMP","UEC","124470","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Meireles, LD","757","2001","12","11",NA,"Brazil","Minas Gerais","Monte Verde, Serra da Mantiqueira - Floresta Ombrófila Densa Alto-Montana",NA,NA,NA,"Arvoreta, 1,5m, flores cremes-esverdeados, frutos nigrescentes, pecíolos foliares avermelhados, no sub-bosque.","UEC038924","UEC038924","Bernacci, LC","Camanducaia","-46.1446990966797","-22.7553005218506","2002","07",NA,NA,NA,"22140","auto",NA,NA,NA,NA
"95","2021-03-01 16:38:37-03","UNICAMP","UEC","23920","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Vaz, A","308","1979","11","23",NA,"Brazil","São Paulo","Parque Estadual Campos do Jordão, Instituto Florestal, Secr. Agri., Estação Fitoecológica.",NA,NA,NA,"Arbusto de mais ou menos 2m alt. Folhas com pecíolo avermelhado, cálice esverdeado, corola alva, frutos otro-purpureas. Muito frequente ca subuata.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Campos do Jordão","-45.5900001525879","-22.7299995422363","2002","08","15",NA,NA,"21048","auto",NA,NA,NA,NA
"96","2021-03-01 16:38:37-03","UNICAMP","UEC","57424","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Alvarez, SMR","23336","1989","11","18",NA,"Brazil","São Paulo","Fazenda Intervales, (Fundação Florestal Secr. Meio Ambiente)",NA,NA,NA,"Arbusto ca. 3m; flores.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Capão Bonito","-48.3400001525879","-24","2002","08","15",NA,NA,"39505","auto",NA,NA,NA,NA
"97","2021-03-01 16:38:37-03","UNICAMP","UEC","54811","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Alvarez, SMR","23323","1989","10","09",NA,"Brazil","São Paulo","Fazenda Intervales, (Fundação Florestal Secr. Meio Ambiente)",NA,NA,NA,"Arbusto 3m, frutos maduros roxo-preto.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Capão Bonito","-48.3400001525879","-24","2002","08","15",NA,NA,"39505","auto",NA,NA,NA,NA
"98","2021-03-01 16:38:37-03","UNICAMP","UEC","52700","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Alvarez, SMR","23294","1990","07","12",NA,"Brazil","São Paulo","Fazenda Intervales, (Fundação Florestal Secr. Meio Ambiente)",NA,NA,NA,"Arbusto ca. 2m. Frutos imaturos verde claro, com estrias longitudinais avermelhadas.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Capão Bonito","-48.3400001525879","-24","2002","08","15",NA,NA,"39505","auto",NA,NA,NA,NA
"99","2021-03-01 16:38:37-03","UNICAMP","UEC","54819","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Alvarez, SMR","23315","1989","06","27",NA,"Brazil","São Paulo","Fazenda Intervales, (Fundação Florestal Secr. Meio Ambiente)",NA,NA,NA,"Arbusto 3m, frutos imatuross verde claros com estrias longitudinais avermelhadas.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Capão Bonito","-48.3400001525879","-24","2002","08","15",NA,NA,"39505","auto",NA,NA,NA,NA
"100","2019-11-06 09:57:17-03","UFOP","OUPR","22729","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","1666","2008","11","12",NA,"Brasil","Minas Gerais","Mina do Baú, Floresta estacional semidecidual em estágio avançado de regeneração",NA,NA,NA,"Árvore de 1,7m",NA,NA,"Freitas, M.F.","Barão de Cocais","-43.4872016906738","-19.94580078125","2010","03","15",NA,NA,"21378","auto",NA,NA,NA,NA
"101","2019-11-06 09:57:17-03","UFOP","OUPR","9462","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Messias, M.C.T.B.","275","1999","10","18",NA,"Brasil","Minas Gerais","APA Estadual Cachoeira das Andorinhas, Serra da Brígida, mata",NA,NA,NA,"Arbusto, flor alva amarelada à venácea",NA,NA,"Freitas, M.F.","Ouro Preto","-43.5080986022949","-20.2875003814697","2010","03","15",NA,NA,"44599","auto",NA,NA,NA,NA
"102","2019-11-06 09:57:17-03","UFOP","OUPR","9461","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Nogueira, R.E.","114","1999","10","18",NA,"Brasil","Minas Gerais","APA Estadual Cachoeira das Andorinhas, Serra da Brígida, mata secundária",NA,NA,NA,"Arbusto de aprox. 2,5m, planta galhada",NA,NA,"Freitas, M.F.","Ouro Preto","-43.5080986022949","-20.2875003814697","2010","03","15",NA,NA,"44599","auto",NA,NA,NA,NA
"103","2019-11-06 09:57:17-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Badini, J.","s.n.","1937",NA,NA,NA,"Brasil","Minas Gerais","Camarinhas, Campo",NA,NA,NA,"Arbusto, flor pálida",NA,NA,"Freitas, M.F.","Ouro Preto","-43.5080986022949","-20.2875003814697","2010","03","15",NA,NA,"44599","auto",NA,NA,NA,NA
"104","2020-10-14 10:05:36-03","FURB","FURB","23167","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Verdi, M.; Korte, A. & Hasckel, R.P.","2551","2009","05","26",NA,"Brasil","Santa Catarina","Três Barras, Parque Nacional de São Joaquim.","928","928",NA,"Voucher estéril IFFSC 141 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB47203","FURB47203","Freitas, MF","Orleans","-49.4958333","-28.1722223","2010","04","10","-49.4958333","-28.1722223",NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:05:36-03","FURB","FURB","32410","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Verdi, M.; Martins, E.M. & Veiga, O.N.","5525","2010","08","25",NA,"Brasil","Paraná","Trilha Noroeste / Parque Estadual Pico Marumbi.","854","854",NA,NA,"FURB03237","FURB03237","Freitas, MF","Morretes","-48.9147222","-25.445","2011","09","09","-48.9147222","-25.4450000",NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:05:36-03","FURB","FURB","54467","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","610","2017","07","29",NA,"Brasil","Santa Catarina",NA,"938","938",NA,"fruto imaturo Habitat: interior da U.A. Habito: arbusto","FURB54467","FURB54467","Farias, D.M.","Corupá","-49.41","-26.46","2017","08","23","-49.4100000","-26.4600000",NA,NA,NA,NA,NA,NA
"107","2020-04-27 16:11:19-03","UFES","VIES","27763","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Pereira, O.J.; Espindula, E.","6420","2000","08","24",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"VIES027763","VIES027763","Carrijo, T.T.","Domingos Martins","-40.6591987609863","-20.3633003234863","2017","03","31",NA,NA,"48150","auto",NA,NA,NA,NA
"108","2019-06-27 10:26:29-03","UFES","VIES","26968","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Braga, J.M.A.; et al.","2139","1995","03","16",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia.","1350","1350",NA,NA,"VIES026968","VIES026968",NA,"Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"109","2019-08-16 08:40:46-03","UTFPR","HCF","22510","S","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","A.I. Oliveira","3","2016","11","11",NA,"Brasil","PR","Morro do Canal",NA,NA,NA,"árvore de aproximadamente 2,5 m de altura.",NA,NA,NA,"Piraquara","-48.981944","-25.516083",NA,NA,NA,"48°58'55 W","25°30'57,9 S",NA,NA,NA,NA,NA,NA
"110","2013-04-01 09:18:40-03","IPT","BCTW","7632","S","Plantae","Magnoliophyta",NA,NA,"Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","CON100","2011","06","01",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Concórdia","-51.964167","-27.234444",NA,NA,NA,"51W57'51","27S14'4",NA,NA,"Magnoliopsida",NA,NA,NA
"111","2013-04-01 09:18:40-03","IPT","BCTW","7450","S","Plantae","Magnoliophyta",NA,NA,"Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","ABB105","2011","06","28",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Abdon Batista","-51.001944","-27.6375",NA,NA,NA,"51W0'7","27S38'15",NA,NA,"Magnoliopsida",NA,NA,NA
"112","2013-04-01 09:18:40-03","IPT","BCTW","7658","S","Plantae","Magnoliophyta",NA,NA,"Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Guimarães, F.B.","CON112","2011","06","01",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Concórdia","-51.964167","-27.234444",NA,NA,NA,"51W57'51","27S14'4",NA,NA,"Magnoliopsida",NA,NA,NA
"113","2020-12-21 16:42:03-03","MBM","MBM","426817","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) M.F. Freitas & L.S. Kinoshita","Oliveira, A.I.; Salvalaggio, A.V.; Cordeiro, A.L.; Goldenberg, R.; Labiak, P.; Salvalaggio, A.V.; Cordeiro, A.L.; Goldenberg, R.; Labiak, P.","3","2016","09","23","Southern America","Brazil","Paraná","Morro do Canal",NA,NA,NA,"Árvore de aproximadamente 2,5 m de altura.","MBM426817",NA,NA,"Piraquara","-48.981944","-25.516108",NA,NA,NA,"-48.981944","-25.516108",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:42:03-03","MBM","MBM","295045","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) M.F. Freitas & L.S. Kinoshita","Ribas, O.S.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","5752","2004","01","09","Southern America","Brazil","Paraná","Morro do Canal",NA,NA,NA,NA,"MBM295045","MBM295045","Smith, S.F.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"115","2020-12-21 16:42:03-03","MBM","MBM","37798","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) M.F. Freitas & L.S. Kinoshita","Hatschbach, G.","3427","1956","12","09","Southern America","Brazil","Paraná","Rio Taquari",NA,NA,NA,NA,"MBM037798","MBM037798","Freitas, M.F.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"116","2020-12-21 16:42:03-03","MBM","MBM","267658","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) M.F. Freitas & L.S. Kinoshita","Labiak, P.; et al.; et al.","1979","2001","12",NA,"Southern America","Brazil","Paraná","Parque Estadual do Marumbi, Morro do Facãozinho",NA,NA,NA,NA,"MBM267658","MBM267658","Freitas, M.F.","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"117","2015-09-04 16:08:24-03","MNHN","RECOLNAT_MNHN_P","P04533103","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533103' target='other'> <mi>dwc_moreinfo</mi></a>","P04533103","P04533103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18347",NA,NA
"118","2015-09-04 16:08:24-03","MNHN","RECOLNAT_MNHN_P","P04533104","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.",NA,"1876","11","22",NA,"Brasil","Minas Gerais","Valle du Rio Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533104' target='other'> <mi>dwc_moreinfo</mi></a>","P04533104","P04533104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8792",NA,NA
"119","2015-09-04 16:08:24-03","MNHN","RECOLNAT_MNHN_P","P04533105","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.",NA,"1876","11","22",NA,"Brasil","Minas Gerais","Vale do Rio Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533105' target='other'> <mi>dwc_moreinfo</mi></a>","P04533105","P04533105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8792",NA,NA
"120","2015-09-04 16:04:48-03","MNHN","RECOLNAT_MNHN_P","P04561698","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Smith, L.B.|Hatschbach, G.|Klein, R.M.",NA,"1965","1","16",NA,"Brasil","Paraná","Lajeado Cinco Reis.","860",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04561698' target='other'> <mi>dwc_moreinfo</mi></a>","P04561698","P04561698_01",NA,"Jaguariaíva","-49.28333","-24.28333",NA,NA,NA,NA,NA,NA,NA,NA,"14625",NA,NA
"121","2015-09-04 16:08:24-03","MNHN","RECOLNAT_MNHN_P","P04533101","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.",NA,"1889","2","3",NA,"Brasil","Rio de Janeiro","Alto Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533101' target='other'> <mi>dwc_moreinfo</mi></a>","P04533101","P04533101_01",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"33190","auto",NA,"17690",NA,NA
"122","2015-09-04 16:08:24-03","MNHN","RECOLNAT_MNHN_P","P04533102","PreservedSpecimen",NA,NA,NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Glaziou, A.",NA,"1891","3","2",NA,"Brasil","Rio de Janeiro","Alto Macahé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04533102' target='other'> <mi>dwc_moreinfo</mi></a>","P04533102","P04533102_01",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"33190","auto",NA,"18347",NA,NA
"123","2020-12-11 11:40:30-03","UFMG","BHCB","122081","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Rezende, SG; Mendes, MS; Pena, FSR; Neves, GS","2263","2007","10","09","Southern America","Brasil","Minas Gerais","Região Sumidouro","777","777",NA,"Arbóreo.; Floresta estacional semidecidual.","BHCB008209",NA,NA,"Santa Bárbara","-43.501667","-20.023056","2010","03","17","-43.501667","-20.023056",NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:40:30-03","UFMG","BHCB","142154","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Oliveira, CT; Stehmann, JR; Batista, JAN","248","2008","12","09","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico do Inficionado","2041","2041",NA,"arvoreta de 3,0 m, flores roxas.",NA,NA,NA,"Catas Altas","-43.450833","-20.133333",NA,NA,NA,"-43.450833","-20.133333",NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:40:30-03","UFMG","BHCB","53734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","França, GS; Stehmann, JR","s.n.","2000","10","12","Southern America","Brasil","Minas Gerais","Mata do Altair.","1900","1900",NA,"Arbóreo, flores com botões esverdeados.; Mata.","BHCB008214",NA,NA,"Camanducaia","-46.936667","-22.713889","2010","03","17","-46.936667","-22.713889",NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:40:30-03","UFMG","BHCB","70585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Krieger, L; Urbano","9309","1970","09","28","Southern America","Brasil","Minas Gerais","Serra do Ibitipoca",NA,NA,NA,"Árvore pequena, flor esverdeada.; Mata.","BHCB008202",NA,NA,NA,NA,NA,"2010","03","17",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:40:30-03","UFMG","BHCB","71877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Barreto, HLM","9077",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"128","2020-12-11 11:40:30-03","UFMG","BHCB","4014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Grandi, TSM; et al.","1065","1982","06","09","Southern America","Brasil","Minas Gerais","Cachoeira das Andorinhas.",NA,NA,NA,"Campo;arbusto;; Arbustivo.; Campo rupestre.",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"129","2020-12-11 11:40:30-03","UFMG","BHCB","28619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Pereira, M; Lucca, M","1081","1992","08","25","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó., Região das Canelas-de-Ema gigantes, a 3km da portaria Alto Palácio do IBAMA.","1400","1400",NA,"Arbustivo.; Campo rupestre (afloramento rochoso).",NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"130","2020-12-11 11:40:30-03","UFMG","BHCB","28619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Pereira, M; Lucca, M","s.n.","1992","08","25","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Cipó. UCAT.",NA,NA,NA,"Coletada na região das Canelas de Ema Gigante a 3Km da portaria Alto Palacio IBAMA; ca-1400msm",NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"131","2020-12-11 11:40:30-03","UFMG","BHCB","93354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Mota, NFO; Viana, PL","318","2005","07","13","Southern America","Brasil","Minas Gerais","Pedra do Sino Hotel Fazenda., BR 040, km 6. Trilha da Matinha.","1000","1200",NA,"Plantas do Brasil.; Arbustivo, 2m. Frutos imaturos verdes. Cálice verde. Corola creme.; Interior de mata.",NA,NA,NA,"Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA
"132","2020-12-11 11:40:31-03","UFMG","BHCB","154566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Braga, JMA","2139","1995","03","16","Southern America","Brasil","Rio de Janeiro","Parque Nacional de Itatiaia, Visconde de Mauá, Fazenda Cruz, trilha Mata Cavalo (Cruz Ab.. Rebouças).","1350","1350",NA,"Arbusto, ca. 3m alt. Heliófilo. Folhas cartáceas. Frutos imaturos verdes.","BHCB055761",NA,NA,"Itatiaia","-43.566667","-22.25","1996","11",NA,"-43.566667","-22.25",NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:20:37-03","UFPR","UPCB","3107","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Brade, A.C.","12642",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia, Mont Serrat","900","900",NA,NA,NA,NA,"Freitas, M.F.",NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:20:37-03","UFPR","UPCB","50435","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Stange, E.J.","49","2004","10","08",NA,"Brasil","Paraná","Morro do Canal",NA,NA,NA,"Árvore, 5m, floresta altomontana..",NA,NA,"Freitas, M.F.","Piraquara","-49.0633010864258","-25.4416999816895","2013","09",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"135","2021-02-11 17:20:37-03","UFPR","UPCB","55142","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan","Ribas, O.S.","5752","2004","01","09",NA,"Brasil","Paraná","Morro do Canal","1300","1300",NA,"Arvoreta 3,5m, fruto negro. Matinha nebular da encosta do morro..",NA,NA,"Freitas, M.F.","Piraquara","-49.0633010864258","-25.4416999816895","2013","09",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"136","2021-02-11 17:20:37-03","UFPR","UPCB","40753","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Dala Rosa, S.","22","1999","08","24",NA,"Brasil","Paraná","Parque Estadual do Pico Marumbi",NA,NA,NA,"Arbusto 2m, frutos maduros roxos, beira de trilha, ±800m de altitude..",NA,NA,"Freitas, M.F.","Morretes","-48.834400177002","-25.476900100708","2013","09","11",NA,NA,"30514","auto",NA,NA,NA,NA
"137","2021-02-11 17:20:37-03","UFPR","UPCB","40735","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Dala Rosa, S.","70","1999","10","10",NA,"Brasil","Paraná","Parque Estadual do Pico Marumbi",NA,NA,NA,"Arbusto ±1,5m, flores esverdeadas. Matinha nebular. Alt. 1100m..",NA,NA,"Freitas, M.F.","Morretes","-48.834400177002","-25.476900100708","2013","09","11",NA,NA,"30514","auto",NA,NA,NA,NA
"138","2021-02-11 17:20:37-03","UFPR","UPCB","40736","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Borgo, M.","223","1998","10","11",NA,"Brasil","Paraná","Parque Estadual do Pico Marumbi",NA,NA,NA,"Arbusto de flores esverdeadas, em floresta ombrófila densa altomontana..",NA,NA,"Freitas, M.F.","Morretes","-48.834400177002","-25.476900100708","2013","09","11",NA,NA,"30514","auto",NA,NA,NA,NA
"139","2021-02-11 17:20:37-03","UFPR","UPCB","49472","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan","Scheer, M.B.","433","2002","08","09",NA,"Brasil","Paraná","Serra da Igreja, Morro dos Padres",NA,NA,NA,"Arbórea ereta. Floresta ombrófila densa montana..",NA,NA,"Freitas, M.F.","Morretes","-48.834400177002","-25.476900100708","2013","09",NA,NA,NA,"30514","auto",NA,NA,NA,NA
"140","2021-02-11 17:20:37-03","UFPR","UPCB","43284","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Santos, E.P.","914","2000","09","29",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,NA,"Árvore de ± 10 m. Floresta ombrófila densa montana, ± 900 m de altitude.",NA,NA,"Freitas, M.F.","Guaratuba","-48.5746994018555","-25.8827991485596","2013","09",NA,NA,NA,"41937","auto",NA,NA,NA,NA
"141","2021-02-11 17:20:37-03","UFPR","UPCB","43325","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Santos, E.P.","957","2001","03","20",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos","900","900",NA,"Árvore de ± 4,5 m, fruto. Interior de floresta ombrófila densa montana..",NA,NA,"Freitas, M.F.","Guaratuba","-48.5746994018555","-25.8827991485596","2013","09",NA,NA,NA,"41937","auto",NA,NA,NA,NA
"142","2015-01-19 16:42:00-02","MO","MOBOT","100771705","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Auguste F.M. Glaziou","Glaziou 17690",NA,NA,NA,"South America","Brazil",NA,"Sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","40231",NA,"Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","A. P. Fontana; A.V. Assis & Tatu","2995","2007","02","28",NA,"Brasil","Minas Gerais","Funil, brejo próximo da sede. Floresta Estacional Semidecidual, brejo","638","638",NA,"Arbusto ca 3m., borda da mata. Frutos verdes","MBML040231","MBML040231","T.T. Carrijo/31-07-2014","Pedra Dourada","-42.138056","-20.836389",NA,NA,NA,"42W8'17","20S50'11",NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","42698",NA,"Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","J. M. A. Braga; et al","2139","1995","03","16",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia. Visconde de Mauá. Fazenda da Cruz, trilha Mata Cavalo (Cruz-Ab. Rebouças)","1350","1350",NA,"Mata alterada de encosta. Arbusto, ca 3m alt., heliófilo. Folhas cartáceas. Frutos imaturos verdes","MBML042698","MBML042698","T.T. Carrijo/31-07-2014","Itatiaia","-44.583333","-22.25",NA,NA,NA,"44W34'60","22S15'0",NA,NA,NA,NA,NA,NA
