"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"177","2020-04-22 16:27:04-03","UFPB","JPB","15846","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Marinho, MGV","Southern America","Brasil",NA,NA,"; DESC: Substrato: sobre arbusto vivo (graveto). Esta espécie estava associada com Frullania nodosa (Reinw. et al.) Nees. família Jubulaceae.",NA,"Briophyta","(Sw.) Nees","636","1990","04","26","Paraíba","Reserva Biológica Guaribas, SEMA II- TARAMA. Vegetação de Carrasco (Mata)",NA,"Marinho, MGV","-35.142056","-6.741861","181","Mamanguape","181","-35.142056","-6.741861","1990","04",NA,NA,"30","Briophyta",NA,NA,NA,NA
"178","2020-04-22 16:27:04-03","UFPB","JPB","18992-AX","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Marinho, MGV","Southern America","Brasil",NA,NA,NA,NA,"Briophyta","(Sw.) Nees","636","1992","10","08","Paraíba","Pico do Jabre",NA,NA,"-37.3513984680176","-7.26694011688232",NA,"Maturéia",NA,NA,NA,NA,NA,"10167","auto",NA,"Briophyta",NA,NA,NA,NA
"179","2020-04-22 16:27:04-03","UFPB","JPB","33659","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Gadelha Neto, PC; Dantas, DHM; Emeri, WWS","Southern America","Brasil",NA,NA,"; DESC: Epífita. Ombrófila de locais úmidos.",NA,"Briophyta","(Sw.) Nees","1123","2004","04","24","Paraíba","Pico do Jabre.",NA,NA,"-37.3513984680176","-7.26694011688232",NA,"Maturéia",NA,NA,NA,NA,NA,"10167","auto",NA,"Briophyta",NA,NA,NA,NA
"180","2020-04-22 16:27:04-03","UFPB","JPB","18992","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, IC de","Southern America","Brasil",NA,NA,"; DESC: Substrato: Sobre arbusto vivo (graveto).",NA,"Briophyta","(Sw.) Nees","JPB18992","1992","10","08","Paraíba","Pico do Jabre",NA,"Marinho, MGV","-37.2541999816895","-7.22278022766113",NA,"Teixeira",NA,NA,NA,"1992","10","12774","auto","12","Briophyta",NA,NA,NA,NA
"181","2020-10-14 10:02:22-03","FURB","FURB","15001","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.",NA,"Brasil",NA,NA,"Epífita IFFSC e466a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB04926",NA,"(Sw.) Nees","311","2009","10","13","Santa Catarina","Cinema.","FURB04926","Peralta, DF","-49.23","-27.27","569","Botuverá","569","-49.2300000","-27.2700000","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:02:22-03","FURB","FURB","21497","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.",NA,"Brasil",NA,NA,"Epífita IFFSC e8001b (Acima de 4m) - sobre forófito 4 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB46320",NA,"(Sw.) Nees","1290","2010","02","16","Santa Catarina","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","FURB46320","Peralta, DF","-49.1180556","-27.0069444","249","Blumenau","249","-49.1180556","-27.0069444","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:02:22-03","FURB","FURB","30277","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Cadorin, T.J.; Grosch, B. & Lopes, C.P.",NA,"Brasil",NA,NA,"Epífita IFFSC e1025a (Acima de 4m) - sobre forófito 2; parte fértil com coloração laranja Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB46321",NA,"(Sw.) Nees","1159","2010","02","02","Santa Catarina","Rio Manso.","FURB46321","Peralta, DF","-49.14","-26.28","770","Joinville","770","-49.1400000","-26.2800000","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:56:06-03","UCS","HUCS","38974","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Wasum, R.A.",NA,"Brasil",NA,NA,"sobre troncos - interior da mata",NA,"Bryophyta","(Sw.) Nees","4998","2012","05","01","Rio Grande do Sul","Linha Pederneiras- Reserva Brum - RPPN",NA,"Yano, O.","-51.916417","-29.155833","200","Santa Tereza","200","-51.916417","-29.155833","2013","07",NA,NA,"05","Porellales",NA,NA,NA,NA
"185","2021-03-16 17:56:06-03","UCS","HUCS","45908","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Gonzatti, F.",NA,"Brasil",NA,NA,"erva pendente sobre galhos caídos no interior da mata ombrófila.",NA,"Bryophyta","(Sw.) Nees","3528","2017","04","13","Pernambuco","RPPN Frei Caneca, Mata do Quengo",NA,"Peralta, D.F.","-35.850333","-8.717389","753","Jaqueira","753","-35.850333","-8.717389","2017","05",NA,NA,NA,"Porellales",NA,NA,NA,NA
"186","2021-03-16 17:55:54-03","UCS","HUCS","47045","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.",NA,"Brasil",NA,NA,"sobre tronco vivo na mata úmida do Brejo dos Cavalos",NA,"Bryophyta","(Sw.) Nees","2773","1980","08","29","Pernambuco","Fazenda Caruaru",NA,"Yano, O.","-35.976111","-8.283333","560","Caruaru","560","-35.976111","-8.283333",NA,NA,NA,NA,NA,"Jungermanniales",NA,NA,NA,NA
"187","2021-03-16 17:55:54-03","UCS","HUCS","47175","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.",NA,"Brasil",NA,NA,"manguezal, tronco de Rhizophora mangle L., ca 800m S dos alojamentos Associado a Leucolejeunea unciloba (Lindenb.) Evans, Lopholejeunea subfusca (Nees) Steph., Radula quadrata Gott., Cheilolejeunea ri",NA,"Bryophyta","(Sw.) Nees","16298","1988","10","04","São Paulo","Parque Estadual da Serra do Mar, Núcleo Picinguaba",NA,NA,"-45.071111","-23.433889","10","Ubatuba","10","-45.071111","-23.433889",NA,NA,NA,NA,NA,"Jungermanniales",NA,NA,NA,NA
"188","2021-03-16 17:55:54-03","UCS","HUCS","47350","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.",NA,"Brasil",NA,NA,"Sobre troncos finos, na restinga ensolarada junto ao mangue, ca 1km dos alojamentos",NA,"Bryophyta","(Sw.) Nees","13680","1986","03","12","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,"Jungermanniales",NA,NA,NA,NA
"189","2020-04-27 16:10:14-03","UFES","VIES","3434","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vallandro, G.C.; et al.",NA,"Brasil",NA,NA,NA,"VIES003434",NA,"(Sw.) Nees","80","1989","03","14","Espírito Santo","Sítio do Oberdan. Coletas realizadas durante o curso de curta duração 'Introdução ao estudo das Bryophytas'.","VIES003434","Vallandro, G.C.","-40.6831016540527","-20.4127998352051","600","Marechal Floriano","600",NA,NA,"1989","03","23038","auto","14",NA,NA,NA,NA,NA
"190","2020-12-21 16:31:27-03","MBM","MBM","213251","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, S.L.","Southern America","Brazil",NA,NA,"Sobre tronco vivo. Restinga arbórea.","MBM213251",NA,"(Sw.) Nees","332","1993","07","29","Bahia","5-6km de Oliveira, na estrada que liga Olivença ao Povoado do Maruim",NA,"Ziffer Berger, J.","-39.0494003295898","-14.7889003753662",NA,"Ilhéus",NA,NA,NA,"2005","12","61245","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:31:27-03","MBM","MBM","357103","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ribas, O.S.; Lopes, C.V.G.; Lopes, C.V.G.","Southern America","Brazil",NA,NA,"Sobre tronco de árvore. Interior sombrio e úmido da Floresta Ombrófila Densa, transição com a Floresta Ombrófila Mista","MBM357103",NA,"(Sw.) Nees","7908","2007","09","01","Paraná","Mata dos Lima, Varzeão",NA,"Ziffer Berger, J.","-49.4197006225586","-24.5680999755859",NA,"Doutor Ulysses",NA,NA,NA,"2007","09","32237","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:31:27-03","MBM","MBM","181125","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"M.P.","Southern America","Brazil",NA,NA,NA,"MBM181125",NA,"(Sw.) Nees","1778",NA,NA,NA,"Paraná","s",NA,"D. Griffin, I.I.I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:31:27-03","MBM","MBM","251088","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ribas, O.S.; Abe, L.M.; Malkowski, S.R.; Abe, L.M.; Malkowski, S.R.","Southern America","Brazil",NA,NA,"Sobre tronco de árvore. Mata de galeria","MBM251088",NA,"(Sw.) Nees","3123","2000","04","30","Paraná","Fazenda Sesmaria",NA,"Ziffer Berger, J.","-49.1150016784668","-25.2061004638672",NA,"Bocaiúva do Sul",NA,NA,NA,"2005","12","61623","auto",NA,NA,NA,NA,NA,NA
"194","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","190360","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Kida, L.T.","Southern America","BRASIL",NA,NA,"Sobre tronco de árvore viva, encosta do morro","SP085351",NA,"(Sw.) Nees","8634","1983","11","14","São Paulo","Sitio Saito no km 62,5 da SP 242",NA,NA,"-46.8","-23.82","760","Embu Guaçu","760","-46.8","-23.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","134079","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"sobre pau podre debaixo de uma plantação de Pinus, junto á sede da Reserva","SP070607",NA,"(Sw.) Nees","9565","1980","10","16","São Paulo","Reserva Experimental e Biológica de Mogi Guaçu",NA,NA,"-46.966667","-22.183333","600","Mogi-Guaçu","600","-46.966667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","005664","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hoehne, F.C.","Southern America","BRASIL",NA,NA,NA,NA,NA,"(Sw.) Nees","s.n.","1920","12","23","São Paulo","estrada do Vergueiro",NA,"Herzog, T.","-46.636111","-23.5475","760","São Paulo","760","-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086004","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Gehrt, A.","Southern America","BRASIL",NA,NA,NA,"SP060590",NA,"(Sw.) Nees","s.n.","1920","11",NA,"São Paulo","Jaguaré",NA,NA,"-46.636111","-23.5475","760","São Paulo","760","-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086005","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hoehne, F.C.","Southern America","BRASIL",NA,NA,NA,"SP060591",NA,"(Sw.) Nees","s.n.","1921","01",NA,"Minas Gerais","Serra do Areião",NA,NA,"-43.415278","-19.959444","730","Santa Barbara","730","-43.415278","-19.959444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086006","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hoehne, F.C.","Southern America","BRASIL",NA,NA,NA,"SP060592",NA,"(Sw.) Nees","s.n.","1921","04","30","São Paulo","Pico do Jaraguá",NA,NA,"-46.636111","-23.5475","760","São Paulo","760","-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086007","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hoehne, F.C.","Southern America","BRASIL",NA,NA,NA,"SP060593",NA,"(Sw.) Nees","s.n.","1921","01","23","Minas Gerais","Serra do Areião",NA,NA,"-43.415278","-19.959444","730","Santa Barbara","730","-43.415278","-19.959444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086801","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre árvore isolada na clareira","SP061171",NA,"(Sw.) Nees","671","1966","01","29","São Paulo","Estação Experimental de Ubatuba",NA,NA,"-45.071111","-23.433889","5","Ubatuba","5","-45.071111","-23.433889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086903","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"sobre galhos de árvores mais ou menos 15m do solo, floresta virgem e úmida","SP061273",NA,"(Sw.) Nees","864","1966","04","23","São Paulo",NA,NA,"Yano, O.","-45.071111","-23.433889","5","Ubatuba","5","-45.071111","-23.433889","1981","04",NA,NA,"06",NA,NA,NA,NA,NA
"203","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","087688","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"A 2 metros do solo sobre um coqueiro junto a extremidade da ponte de linhares, margem direita do rio doce","SP062092",NA,"(Sw.) Nees","1911","1971","10","08","Espírito Santo",NA,NA,"Yano, O.","-40.072222","-19.391111","30","Linhares","30","-40.072222","-19.391111","1981","04",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","087741","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"Cresendo sobre tronco de árvore viva","SP062145",NA,"(Sw.) Nees","144","1972","01","21","Pernambuco",NA,NA,NA,"-35.976111","-8.283333","560","Caruaru","560","-35.976111","-8.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","087793","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Eiten, G.; Eiten, L.T.","Southern America","BRASIL",NA,NA,"In virgen forest, base al serra.","SP062198",NA,"(Sw.) Nees","2824","1961","05","20","São Paulo",NA,NA,NA,"-45.43","-23.62","10","Caraguatatuba","10","-45.43","-23.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","087794","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Eiten, G.; Eiten, L.T.","Southern America","BRASIL",NA,NA,"In virgen forest, base al serra.","SP062199",NA,"(Sw.) Nees","2828","1961","05","20","São Paulo",NA,NA,NA,"-45.43","-23.62","10","Caraguatatuba","10","-45.43","-23.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","087923","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Growing on base of a living tree trunk, in a dense shurubby forest (Cerrado)","SP062327",NA,"(Sw.) Nees","2141","1972","05","21","São Paulo",NA,NA,"Yano, O.","-48.053056","-23.591667","670","Itapetininga","670","-48.053056","-23.591667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","088247","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"associado a Radula. Growing from base to 3m up on a living tree trunk, in a humid and sparce secondary forest, along a stream","SP062650",NA,"(Sw.) Nees","2613","1973","09","21","São Paulo",NA,NA,"Yano, O.","-48.59","-23.799722","600","Buri","600","-48.59","-23.799722","1981","04",NA,NA,"07",NA,NA,NA,NA,NA
"209","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","088346","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Growing 1 1/2m up on a living tree trunk, in a humid forest at a sloping region","SP062748",NA,"(Sw.) Nees","2805","1973","12","06","São Paulo",NA,NA,NA,"-48.505","-24.761667","150","Barra do Turvo","150","-48.505","-24.761667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","122019","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Growing 2m up on a thin tree trunk, in a very humid but well iluminated low forest","SP065628",NA,"(Sw.) Nees","3148","1974","05","23","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","126755","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"ca. 15m up on branches of a tree in a secondary forest along the river","SP068014",NA,"(Sw.) Nees","4949","1974","11","26","São Paulo",NA,NA,"Yano, O.","-48.505","-24.761667","150","Barra do Turvo","150","-48.505","-24.761667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","126836","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"from base to 1m up on a tree trunk ca. 2m from the sea","SP068091",NA,"(Sw.) Nees","5080","1975","04","05","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132249","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"associado a Frullania sp. On bark of Rhizophora mangle, ca. 2 Km SW of Ilha da Casca","SP068875",NA,"(Sw.) Nees","6671","1976","11","17","São Paulo","Ilha do Cardoso",NA,"Vital, D.M.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132279","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"on bark of a tree, in a mangrove-like vegetation mangue-doce","SP068905",NA,"(Sw.) Nees","6718","1976","11","18","São Paulo","Along BR - 116, Km 177",NA,NA,"-47.634722","-24.320833","20","Juquiá","20","-47.634722","-24.320833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132312","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"on thin tree trunk, in a restinga vegetation","SP068938",NA,"(Sw.) Nees","6751","1976","11","18","São Paulo","Ilha Comprida",NA,"Vital, D.M.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132378","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"on tree trunk, in a mangrove like vegetation","SP069004",NA,"(Sw.) Nees","6865","1977","01","13","São Paulo","Along BR - 116, Km 111",NA,"Vital, D.M.","-47.843611","-24.4875","25","Registro","25","-47.843611","-24.4875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133015","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"on bark of a tree trunk in a semi-humid forest","SP069649",NA,"(Sw.) Nees","8040","1978","05","17","Bahia",NA,NA,"Yano, O.","-41.156111","-11.55","1010","Morro do Chapéu","1010","-41.156111","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133018","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"on base of tree trunk in a semi-humid forest","SP069652",NA,"(Sw.) Nees","8049","1978","05","17","Bahia",NA,NA,"Yano, O.","-41.156111","-11.55","1010","Morro do Chapéu","1010","-41.156111","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133105","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"sobre tronco de árvore viva, mais ou menos 900m da BR","SP069737",NA,"(Sw.) Nees","1060","1978","07","07","São Paulo","BR 116, Km 114 a esquerda",NA,"Yano, O.","-47.459722","-24.281389","30","Miracatu","30","-47.459722","-24.281389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133218","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bookerman, W.C.A.","Southern America","BRASIL",NA,NA,"Sobre ramos de árvore","SP069848",NA,"(Sw.) Nees","s.n.","1979","01","14","São Paulo",NA,NA,"Yano, O.","-45.589722","-22.73","1600","Campos do Jordão","1600","-45.589722","-22.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133362","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"Sobre tronco de cacaueiro","SP069991",NA,"(Sw.) Nees","8693","1980","01","24","Bahia","plantações de cacau do CEPLAC",NA,"Yano, O.","-39.278056","-14.785556","50","Itabuna","50","-39.278056","-14.785556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133651","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"sobre tronco de árvore no Bosque","SP070141",NA,"(Sw.) Nees","2471","1980","04","17","Santa Catarina",NA,NA,"Yano, O.","-48.553056","-27.157778","1","Porto Belo","1","-48.553056","-27.157778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","134008","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,"sobre tronco de cafeeiro, no Sitio Santa Cruz","SP070538",NA,"(Sw.) Nees","9809","1981","01","26","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.973056","-25.099722","20","Cananéia","20","-47.973056","-25.099722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","134127","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"sobre galhos de árvore na restinga","SP070828",NA,"(Sw.) Nees","3016","1980","10","07","São Paulo","Ilha do Cardoso",NA,"Yano, O.","-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","134150","S","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","BRASIL",NA,NA,"no tronco de Rhizhopora no mangue do rio Jacareu","SP070616",NA,"(Sw.) Nees","3066","1980","10","09","São Paulo","Ilha do Cardoso",NA,NA,"-47.939722","-25.016389","20","Cananéia","20","-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
