"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"181","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Oliveira, EC de; Nunes, TS; Harley, RM; et al.","600","2002","02","15","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Capão do Correio (est. da Faz. Horacinópolis","-41.378333","-13.094444","1264",NA,"até 1, 5m alt., decumbente. Folhas discolores. Brácteas involucrais verdes-vináceas. Flores liláses.",NA,NA,"1264","Oliveira, EC de","2002",NA,NA,NA,"-41.378333","-13.094444",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Poveda, A; Orlandi, RP; Stradmann, MTS; Guedes, ML","PCD639","1994","08","31","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.45","-12.433333","930",NA,"Vegetação rupícola em terreno plano. Afloramento rochoso de arenito.",NA,NA,"930","Hind, DJN","1996",NA,NA,NA,"-41.45","-12.433333","11",NA,NA,NA,NA,NA,NA,NA
"183","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Jardim, JG; Juchum, F; Sant'Ana, SC de; Santos, B; Querino, R","3273","2001","03","31","Southern America","Brasil","Bahia","Licínio de Almeida","Serra Geral, Rod. para Urandi, ca 3,8 km da cidade","-42.509167","-14.713056","860",NA,"ca. 2 m alt. Folhas discolores, verde na face superior e a face inferior alvacenta. Frutos passados, cerdas brancas.",NA,NA,"860","Roque, N","2007",NA,NA,NA,"-42.509167","-14.713056","01",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Guedes, ML; Bautista, HP; Pereira, A; Orlandi, RP","PCD301","1994","07","29","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.45","-12.433333","880",NA,"1,00 m.; Relevo pouco inclinado com vegetação arbórea e substrato herbáceo. Afloramento rochoso de arenito.",NA,NA,"880","Hind, DJN","1996",NA,NA,NA,"-41.45","-12.433333","11",NA,NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Moraes, AO; França, F; Lima, CT de; Souza, D","280","2006","08","25","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Subida do Tombador","-40.861111","-11.675278","953",NA,"ca. 1,0 m alt. Folhas membranáceas, discolores. Capítulos lilases.; Vegetação antropizada.",NA,NA,"953","Gonçalves, JM","2007",NA,NA,NA,"-40.861111","-11.675278","07",NA,NA,NA,NA,NA,NA,NA
"186","2020-05-19 10:29:38-03","UFBA","ALCB","124547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","24547","2016","03","25","Southern America","Brasil","Bahia","Morro do Chapéu","Subida para Torre de Morro do Chapéu.","-41.353889","-11.985278","1278",NA,"Folhas discolores, face abaxial com indumento esbranquiçado. Inflorescência capítulo séssil, filárias com 4 séries, flores com papus cerdosos cremes e corola purpúrea.","ALCB013051","ALCB013051","1278","Staudt, MG","2016",NA,NA,NA,"-41.353889","-11.985278","10","24",NA,NA,NA,NA,NA,NA
"187","2019-10-09 11:10:36-03","UFBA","ALCB","82146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Campos, GS; Almeida, MZ de","113","2007","02","15","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Estrada Velha do Aeroporto. Terreiro de Candomblé Manso Dandalungua Cocuazenza. Estrada do Coqueiro Grande","-30.516667","-12.933333",NA,NA,"Ca. de 30 cm de alt. Folhas discolores, parte abaxial esbranquiçada.",NA,NA,NA,"Dematteis, M","2007",NA,NA,NA,"-30.516667","-12.933333","07",NA,NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:10:36-03","UFBA","ALCB","07188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Pinto, GCP","s/n","1956","05",NA,"Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Bosque da Escola de Agronomia da Bahia","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:10:36-03","UFBA","ALCB","93546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2451","2009","10","24","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental da Escola de Medicina Veterinária(UFBA).&nf;Reserva Florestal do povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"ca. de 1,5 m de alt.. Folhas discolores menbranáceaes. Flores roxas, brácteas involucrais vináceas. Cálice esverdeado, corola rósea.",NA,NA,NA,"Roque, N; Moura, L","2010","52418","auto",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:10:36-03","UFBA","ALCB","93594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2533","2009","11","21","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental da Escola de Medicina Veterinária(UFBA).&nf;Reserva Florestal do povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"ca. de 1,7 m de alt. Folhas discolores. Brácteas involucrais de verde a roxas. Estiletes alvos.",NA,NA,NA,"Batista, RCRC","2012","52418","auto",NA,NA,NA,"06","28",NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:10:36-03","UFBA","ALCB","027080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Silva, JR","982","1993","02","21","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Estrada Jacobina-Itaitu, ca. de 22 Km a partir da sede do município.","-40.5182991027832","-11.1806001663208",NA,NA,"Com folhas discolores, face ventral verde, dorsal verde-acinzentada. Capítulos com brácteas castanhas. Flores arroxeadas, papus alvacento.",NA,NA,NA,"Rob., H","1993","62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:10:36-03","UFBA","ALCB","21368","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santana, W","s/n","1979","10","14","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,"Dematteis, M","2007","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:10:36-03","UFBA","ALCB","19947","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Pereira, P; Brito, Y","s/n","1985","07","27","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Dematteis, M","2007","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:10:36-03","UFBA","ALCB","97245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Hurbath, F; Roque, N; Moura, L","9","2010","10","06","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para a Cachoeira do Tiburtino. Vegetação às margens do Rio Cumbuca","-41.3708000183105","-13.0052995681763",NA,NA,"Cerca de 1m de alt. Folhas discolores. Brácteas involucrais verdes vináceas, corolas liláses.",NA,NA,NA,"Roque, N","2010","52493","auto",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:10:36-03","UFBA","ALCB","97245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Hurbath, F; Roque, N; Moura, L","9","2010","10","06","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para cachoeira do Tiburtino. Vegetação às margens do Rio Cumbuca","-41.3708000183105","-13.0052995681763",NA,NA,"Cerca de 1m de altura. Folhas discolores. Brácteas involucrais verdes vináceas, corolas liláses.",NA,NA,NA,"Roque, N","2010","52493","auto",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:10:36-03","UFBA","ALCB","97668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Hurbath, F","85","2010","12","11","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Cachoeira do Tiburtino","-41.3708000183105","-13.0052995681763",NA,NA,"ca de 1,5m de alt.; olhas discolores; brácteas involucrais esverdeadas; flores liláses; papus alvos.",NA,NA,NA,"Roque, N","2015","52493","auto",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:10:36-03","UFBA","ALCB","033652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Hind, DJN; Bautista, HP; Smith, S","PCD&nf;3593","1996","07","14","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Estrada Igatu-Mucugê, a 7km do entroncamento com a estrada Andaraí-Mucugê","-41.301111","-12.916667","990",NA,"2,00 m, caule e ramos cinzas. Folhas membranáceas, discolores, face adaxial verde-acinzentada, abaxial cinza. Inflorescência com filários castanhos de ápice roxo, corola roxa, anteras alvas, estilete roxo.; Vegetação secundária muito alterada em está",NA,NA,"990","Dematteis, M","2007",NA,NA,NA,"-41.301111","-12.916667","07",NA,NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:10:36-03","UFBA","ALCB","033488","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Hind, DJN; Funch, L","PCD&nf;3787","1996","10","25","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Estrada para Barra Branca","-41","-12",NA,NA,"1,75 m, muito ramificado na metade superior. Folhas discolores, face adaxial verde, abaxial cinza. Inflorescência com filários cinza, ápice purpureo, flores lilás.",NA,NA,NA,"Dematteis, M","2007",NA,NA,NA,"-41","-12","07",NA,NA,NA,NA,NA,NA,NA
"199","2019-10-09 11:10:36-03","UFBA","ALCB","03138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Guedes, ML; Batista, MA","5279","1997","10","01","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Trancoso","-39.166667","-16.333333",NA,NA,"Ramos vináceos. Folhas semi-crassas, discolores.",NA,NA,NA,"Dematteis, M","2007",NA,NA,NA,"-39.166667","-16.333333","07",NA,NA,NA,NA,NA,NA,NA
"200","2019-10-09 11:10:36-03","UFBA","ALCB","102674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Moura, L; Vieira, TL; Stadnik, A","92","2011","09","22","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Fazenda Lajedinho, pé da Serra do Tombador","-40.698333","-11.258056","740",NA,"ca. 80 cm, folhas discolores, brácteas involucrais marrons, papus alvo.",NA,NA,"740","Moura, L; Ogasawara, HA","2012",NA,NA,NA,"-40.698333","-11.258056","01",NA,NA,NA,NA,NA,NA,NA
"201","2019-10-09 11:10:36-03","UFBA","ALCB","102675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Moura, L; Vieira, TL; Stadnik, A","94","2011","09","23","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Trilha para Serra do Tombador","-40.699722","-11.256389","768",NA,"ca. 90 cm, folhas discolores, brácteas involucrais marrons, corola lilás, papus alvo.",NA,NA,"768","Moura, L; Ogasawara, HA","2012",NA,NA,NA,"-40.699722","-11.256389","01",NA,NA,NA,NA,NA,NA,NA
"202","2019-10-09 11:10:36-03","UFBA","ALCB","04464","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Costa, AL","729","1960","09","07","Southern America","Brasil","Bahia",NA,"Estrada de rodagem Bahia-Feira à direita entre o Frigorífico São Francisco e Àguia Comprida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-10-09 11:10:36-03","UFBA","ALCB","049639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Guedes, ML; Pacheco, LM; Cabral, L","7596","1997","11","07","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, Projeto Parajú II, Talhão 15, parcela 01.","-39.566667","-16.266667",NA,NA,"de 1,5m de altura. Flores membranáceas, discolores, com a face abaxial com tomentos esbranquiçados. Capítulos com flores liláses.; Mata ombrófila densa.",NA,NA,NA,NA,"2000",NA,NA,NA,"-39.566667","-16.266667","12",NA,NA,NA,NA,NA,NA,NA
"204","2019-10-09 11:10:36-03","UFBA","ALCB","94720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Alunos de Botânica III","2792","2010","05","22","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Rio Paraguaçu, início na estação de tratamento de água","-41.391389","-13.000278","941",NA,"ca 1,5m alt.; folhas discolores; brácteas involucrais verdes; corola lilás.",NA,NA,"941","Roque, N","2010",NA,NA,NA,"-41.391389","-13.000278","05",NA,NA,NA,NA,NA,NA,NA
"205","2019-10-09 11:10:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Pirani, JR; Stannard, B; Furlan, A; Harley, RM; Lewis, GP; Mello-Silva, R de","PCD7270","1984","12","20","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Rio Mucugezinho, próximo a BR 242, ca. 1000 m alt. Em direção à Serra Brejão. Próximo ao Morro do Pai Inácio","-41.383333","-12.55","1000",NA,"até 3,0 m. Flores arroxeadas.",NA,NA,"1000","Dematteis, M","2005",NA,NA,NA,"-41.383333","-12.55",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-10-09 11:10:36-03","UFBA","ALCB","98386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, NCR dos; Aguiar, L de","109","2000","12","19","Southern America","Brasil","Bahia","Alagoinhas","Litoral Norte, Campus II/UNEB","-38.4225","-12.185556",NA,NA,"caule cinza. Folhas simples, alternas, discolores, pilosas. Flores e estames lilases.",NA,NA,NA,"Dematteis, M","2007",NA,NA,NA,"-38.4225","-12.185556","07",NA,NA,NA,NA,NA,NA,NA
"207","2019-10-09 11:10:36-03","UFBA","ALCB","029413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Queiroz, LP de; Nunes, TS","3231","1993","06","18","Southern America","Brasil","Bahia","Castro Alves","Recôncavo Sul, Topo da Serra da Jibóia, em torno da Torre de Televisão","-39.466667","-13.85",NA,NA,"Pouco ramificado de ca. 1,6 m de alt. Com ramificação na parte superior. Folha verde na face superior e acinzentada na face interior. Brácteas involucrais arroxeadas, corola lilás-arroxeado, anteras lilás-claro. Estigma lilás-arroxeado. Pólen branco.",NA,NA,NA,"Dematteis, M","2007",NA,NA,NA,"-39.466667","-13.85","07",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-09 11:10:36-03","UFBA","ALCB","07501","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Grupo Pedra do Cavalo","380","1980","07",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos Rios, Paraguaçu e Jacuípe. Barragem de Bananeiras","-39.083333","-12.533333","40",NA,"Com cerca de 1 m de alt. Flores roxas.",NA,NA,"40","Dematteis, M","2007",NA,NA,NA,"-39.083333","-12.533333","07",NA,NA,NA,NA,NA,NA,NA
"209","2019-10-09 11:10:36-03","UFBA","ALCB","08195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Grupo Pedra do Cavalo","576","1980","08",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos Rios, Paraguaçu e Jacuipe. Mata do Rio Jacuipe","-39.083333","-12.533333","40",NA,"Com cerca de 2 m de alt. Bastante engalhado. Inflorescências em capítulos opositifólios de flores roxas.",NA,NA,"40","Dematteis, M","2007",NA,NA,NA,"-39.083333","-12.533333","07",NA,NA,NA,NA,NA,NA,NA
"210","2019-10-09 11:10:36-03","UFBA","ALCB","108549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Santana, FA; Hurbath, F; Azevedo, FP","3526","2012","05","11","Southern America","Brasil","Bahia","Licínio de Almeida","Trilha lameirão p/ Cachoeirão.","-42.221944","-14.504167","805",NA,"ca. 1,5m alt. Folhas discolores. Brácteas involucrais verdes. Flores lilases.",NA,NA,"805","Ogasawara, HA","2012",NA,NA,NA,"-42.221944","-14.504167","05",NA,NA,NA,NA,NA,NA,NA
"211","2019-10-09 11:10:36-03","UFBA","ALCB","026557","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Guedes, ML","3580","1994","08","24","Southern America","Brasil","Bahia","Belmonte","Extremo Sul","-38.8828010559082","-15.8631000518799",NA,NA,"Com folhas membranáceas, discolores, tomentosas. Capítulos com flores de cor lilás.",NA,NA,NA,"Dematteis, M","2007","71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-10-09 11:10:36-03","UFBA","ALCB","97238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2903","2010","08","28","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária (UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"Cerca de 60 cm de alt. Folhas discolores. Brácteas involucrais castanhas. Corolas e estiletes de cor magenta.",NA,NA,NA,"Roque, N","2010","52418","auto",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"213","2019-10-09 11:10:36-03","UFBA","ALCB","97238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2903","2010","08","28","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,NA,"Cerca de 60cm. Folhas discolores. Brácteas involucrais castanhas. Corolas e estiletes de cor magenta.",NA,NA,NA,"Roque, N","2010","52418","auto",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"214","2019-10-09 11:10:36-03","UFBA","ALCB","026121","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Ribeiro, AJ","s/n","1994","10","15","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul","-39.5802993774414","-16.3775005340576",NA,NA,"Bastante ramificado e semi-trepador. Flores liláses.",NA,NA,NA,"Dematteis, M","2007","37596","auto",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"215","2019-10-09 11:10:36-03","UFBA","ALCB","04463","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Costa, AL","933","1960","09","07","Southern America","Brasil","Bahia","Feira de Santana","Paraguaçu, Entre o Frigorífico São Francisco e Água Comprida. Auto Estrada da Bahia","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
