"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"638","2019-10-07 09:13:50-03","UEFS","HUEFS","192288","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Silva, U.C.S","214",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu-Bonito, após o povoado Nova Esperança.","-41.121389","-11.911389",NA,NA,"HUEFS0192288","HUEFS0192288","(Vell.) Miers",NA,"2013","02","18",NA,NA,NA,NA,NA,"41W7'17''","11S54'41''",NA,NA,"Asteranae",NA,NA,NA,NA
"639","2019-10-07 09:13:50-03","UEFS","HUEFS","200027","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","1571",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó.","-43.7","-19.166667",NA,NA,"HUEFS0200027","HUEFS0200027","(Vell.) Miers","A.Rapini","2008","01","26","1200","1200",NA,NA,"2015","43W42'","19S10'","03",NA,"Asteranae",NA,NA,NA,NA
"640","2019-10-07 09:13:50-03","UEFS","HUEFS","200746","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Melo, E.","12245",NA,"Brasil","Bahia","Ibicoara",NA,"-41.38","-13.445833",NA,"Cerrado gramineo-lenhoso, tipo geraizinhos.","HUEFS0200746","HUEFS0200746","(Vell.) Miers","A.Rapini","2013","10","24","1180","1180",NA,NA,"2015","41W22'48''","13S26'45''",NA,NA,"Asteranae",NA,NA,NA,NA
"641","2019-10-07 09:13:50-03","UEFS","HUEFS","32922","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Queiroz, L.P.de","4940",NA,"Brasil","Bahia","Rio de Contas","Subida do morro ao lado da barragem no rio Brumado.","-41.845556","-11.574167",NA,"Carrasco na base e campo rupestre mais acima sobre solo arenoso.","HUEFS0032922","HUEFS0032922 HUEFS0032922_01","(Vell.) Miers",NA,"1998","01","25","1157","1157",NA,NA,NA,"41W50'44''","11S34'27''",NA,NA,"Asteranae",NA,NA,NA,NA
"642","2019-10-07 09:13:50-03","UEFS","HUEFS","217709","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Alencar, M.E.","2393",NA,"Brasil","Pernambuco","Buíque","Brejo de São José (Pingadeira).","-37.220278","-8.545833",NA,"Brejo. Encosta.","HUEFS0217709","HUEFS0217709","(Vell.) Miers",NA,"2013","12","17",NA,NA,NA,NA,NA,"37W13'13''","8S32'45''",NA,NA,"Asteranae",NA,NA,NA,NA
"643","2019-10-07 09:13:50-03","UEFS","HUEFS","184867","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Snak, C.","629",NA,"Brasil","Minas Gerais","Senador Modestino Gonçalves","BR 367 sentido Diamantina, km 526, lado esquerdo da estrada. Cerrado. 1004m alt.",NA,"-17.9",NA,NA,"HUEFS0184867","HUEFS0184867","(Vell.) Miers",NA,"2011","10","11",NA,NA,NA,NA,NA,"43W23'185''","17S54'",NA,NA,"Asteranae",NA,NA,NA,NA
"644","2019-10-07 09:13:50-03","UEFS","HUEFS","248329","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Moonlight, P.W.","1576",NA,"Brasil","Ceará","Crato","Road from Crato to Floresta Nacional, entrance to Trilha do Belmote.","-39.450833","-7.278056",NA,"Roadside Cerradao vegetation.","HUEFS0248329",NA,"(Vell.) Miers",NA,"2019","03","21","960","960",NA,NA,NA,"39W27'3''","7S16'41''",NA,NA,"Asteranae",NA,NA,NA,NA
"645","2019-10-07 09:13:50-03","UEFS","HUEFS","29169","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Passos, L.","PCD4846",NA,"Brasil","Bahia","Rio de Contas","Serra do Marcelino.","-41.830833","-13.5925",NA,NA,"HUEFS0029169","HUEFS0029169","(Vell.) Miers",NA,"1997","02","02","1070","1070",NA,NA,NA,"41W49'51''","13S35'33''",NA,NA,"Asteranae",NA,NA,NA,NA
"646","2019-10-07 09:13:50-03","UEFS","HUEFS","35763","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Miranda, E.B.","89",NA,"Brasil","Bahia","Morro do Chapéu","Morrão.","-41.206667","-11.591111",NA,"Vegetação arbustiva a arbustiva alta.","HUEFS0035763","HUEFS0035763","(Vell.) Miers","A.M.Miranda","1999","02","07","1210","1225",NA,NA,"2002","41W12'24''","11S35'28''","02",NA,"Asteranae",NA,NA,NA,NA
"647","2019-10-07 09:13:50-03","UEFS","HUEFS","36252","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Melo, E.","2585",NA,"Brasil","São Paulo","Botucatu","Estrada para Pardinho.","-48.504167","-22.983333",NA,"Mata ciliar alterada, ao lado de uma plantação de eucalipto.","HUEFS0036252","HUEFS0036252","(Vell.) Miers","A.M.Miranda","1998","11","28","855","855",NA,NA,"2002","48W30'15''","22S59'0''","02",NA,"Asteranae",NA,NA,NA,NA
"648","2019-10-07 09:13:50-03","UEFS","HUEFS","37608","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Harley, R.M.","53419",NA,"Brasil","Bahia","Abaíra","Mata do Engenho, Catolés, na estrada para Ouro verde.","-41.798611","-13.32",NA,"Margem de mata seca.&nf;Solo arenoso.","HUEFS0037608","HUEFS0037608","(Vell.) Miers","R.M.Harley","1999","01","08",NA,NA,NA,NA,"2000","41W47'55''","13S19'12''","02",NA,"Asteranae",NA,NA,NA,NA
"649","2019-10-07 09:13:50-03","UEFS","HUEFS","37719","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Harley, R.M.","53530",NA,"Brasil","Bahia","Rio de Contas","7km da cidade, na estrada para Jussiape.","-41.765","-13.614167",NA,"Transição entre caatinga e cerrado de altitude, com Lychnophora etc. Beira da estrada, vegetação perturbada.","HUEFS0037719","HUEFS0037719","(Vell.) Miers","R.M.Harley","1999","03","20","1064","1064",NA,NA,"2000","41W45'54''","13S36'51''","01",NA,"Asteranae",NA,NA,NA,NA
"650","2019-10-07 09:13:50-03","UEFS","HUEFS","40349","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Melo, E.","2962",NA,"Brasil","Bahia","Jacobina","Antena do Bairro dos Índios.","-40.506111","-11.211667",NA,"Cerrado.","HUEFS0040349","HUEFS0040349","(Vell.) Miers","F.França & M.Rodrigues","1999","09","05","840","840",NA,NA,"2000","40W30'22''","11S12'42''","01",NA,"Asteranae",NA,NA,NA,NA
"651","2019-10-07 09:13:50-03","UEFS","HUEFS","42322","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Conceição, A.S.","490",NA,"Brasil","Bahia","Catolés","Estrada saindo de Catolés de Baixo, sentido Ribeirão de Baixo, 1º ponte.",NA,NA,NA,"Beira de estrada. Solo argiloso.","HUEFS0042322","HUEFS0042322","(Vell.) Miers","A.M.Miranda","1999","11","29",NA,NA,NA,NA,"2002",NA,NA,"02",NA,"Asteranae",NA,NA,NA,NA
"652","2019-10-07 09:13:50-03","UEFS","HUEFS","42622","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Melo, E.","3277",NA,"Brasil","Distrito Federal",NA,"DF-130, ca. 5 km da divisa com Goiás.","-47.602778","-15.829722",NA,"Mata.","HUEFS0042622","HUEFS0042622","(Vell.) Miers","A.Rapini & R.F.Souza-Silva","1999","12","30","1030","1030",NA,NA,"2005","47W36'10''","15S49'47''","05",NA,"Asteranae",NA,NA,NA,NA
"653","2019-10-07 09:13:50-03","UEFS","HUEFS","37825","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Harley, R.M.","53636",NA,"Brasil","Bahia","Santana do Riacho","Catolés de Cima.","-41.853611","-13.293889",NA,"Capoeira e vegetação alterada na beira da estrada. Na zona montanhosa.","HUEFS0037825","HUEFS0037825","(Vell.) Miers",NA,"1999","03","23",NA,NA,NA,NA,NA,"41W51'13''","13S17'38''",NA,NA,"Asteranae",NA,NA,NA,NA
"654","2019-10-07 09:13:50-03","UEFS","HUEFS","50060","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Nunes, T.S.","233",NA,"Brasil","Bahia","Rio de Contas","Caminho para o Pico das Almas, ca. 6km de Rio de Contas.","-41.906667","-13.518056",NA,"Campo rupestre.","HUEFS0050060","HUEFS0050060","(Vell.) Miers","A.M.Miranda","2000","11","29","1262","1262",NA,NA,"2002","41W54'24''","13S31'5''","02",NA,"Asteranae",NA,NA,NA,NA
"655","2019-10-07 09:13:50-03","UEFS","HUEFS","50435","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Souza, V.C.","10982",NA,"Brasil","São Paulo","São Pedro","Rodovia SP 191, km 207. Próximo ao Condomínio Serra Verde.","-47.983611","-22.570278",NA,"Cerrado.","HUEFS0050435","HUEFS0050435","(Vell.) Miers",NA,"1996","02","20","560","560",NA,NA,NA,"47W59'1''","22S34'13''",NA,NA,"Asteranae",NA,NA,NA,NA
"656","2019-10-07 09:13:50-03","UEFS","HUEFS","50840","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Harley, R.M.","H50669",NA,"Brasil","Bahia","Piatã","Estrada Piatã-Abaíra, 4 Km após Piatã.","-41.783333","-13.15",NA,NA,"HUEFS0050840","HUEFS0050840","(Vell.) Miers",NA,"1992","01","07","1200","1300",NA,NA,NA,"41W47'","13S9'",NA,NA,"Asteranae",NA,NA,NA,NA
"657","2019-10-07 09:13:50-03","UEFS","HUEFS","53740","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Nunes, T.S.","356",NA,"Brasil","Bahia","Jacobina","Serra do Ouro, em direção Sul do Hotel Serra do Ouro.","-40.508056","-11.150556",NA,"Beira de estrada.","HUEFS0053740","HUEFS0053740","(Vell.) Miers","A.Rapini & R.F.Souza-Silva","2001","06","06","614","614",NA,NA,"2005","40W30'29''","11S9'2''","05",NA,"Asteranae",NA,NA,NA,NA
"658","2019-10-07 09:13:50-03","UEFS","HUEFS","55103","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, M.L.S.","7950",NA,"Brasil","Bahia","Ipupiara","2km de Ipupiara para Mussambê.","-42.6","-11.816667",NA,"Caatinga arbustiva, antropizada.","HUEFS0055103","HUEFS0055103","(Vell.) Miers","A.M.Miranda","2001","01","26",NA,NA,NA,NA,"2002","42W36'","11S49'","02",NA,"Asteranae",NA,NA,NA,NA
"659","2019-10-07 09:13:50-03","UEFS","HUEFS","57775","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Jesus, N.G.","1274",NA,"Brasil","Bahia","Miguel Calmon","entre a Fazenda Pé de Serra e o riacho do Caldeirão.","-40.554444","-11.4075",NA,"Vegetação arbórea semi-caducifolia.","HUEFS0057775","HUEFS0057775 HUEFS0057775_01","(Vell.) Miers","A.M.Miranda","2001","04","05","820","820",NA,NA,"2002","40W33'16''","11S24'27''","11",NA,"Asteranae",NA,NA,NA,NA
"660","2019-10-07 09:13:50-03","UEFS","HUEFS","57971","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ribeiro, T.","215",NA,"Brasil","Bahia","Pindobaçu","Serra da Paciência.","-40.379167","-10.693056",NA,"Arbustiva com grandes áreas abertas.","HUEFS0057971","HUEFS0057971","(Vell.) Miers","A.M.Miranda","2001","04","10","1200","1200",NA,NA,"2002","40W22'45''","10S41'35''","11",NA,"Asteranae",NA,NA,NA,NA
"661","2019-10-07 09:13:50-03","UEFS","HUEFS","58104","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Nunes, T.S.","870",NA,"Brasil","Bahia","Ibicoara","Distrito de Cascável. Estrada de Chão em direção a Água Fria.","-41.375","-13.279722",NA,"Beira de estrada.","HUEFS0058104","HUEFS0058104","(Vell.) Miers","A.M.Miranda","2002","02","16","1072","1072",NA,NA,"2002","41W22'30''","13S16'47''","11",NA,"Asteranae",NA,NA,NA,NA
"662","2019-10-07 09:13:50-03","UEFS","HUEFS","59091","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Correia, C.","97",NA,"Brasil","Bahia","Morro do Chapéu","Estrada para o Morrão.","-41.186389","-11.566667",NA,NA,"HUEFS0059091","HUEFS0059091","(Vell.) Miers","A.M.Miranda","2002","04","04","1123","1123",NA,NA,"2002","41W11'11''","11S34'0''","11",NA,"Asteranae",NA,NA,NA,NA
"663","2019-10-07 09:13:50-03","UEFS","HUEFS","63033","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Gasson, P.","PCD5971",NA,"Brasil","Bahia","Morro do Chapéu","Rio Ferro Doido, um pouco em baixo à Cachoeira.","-40.996111","-11.620833",NA,"Campo rupestre.","HUEFS0063033","HUEFS0063033","(Vell.) Miers","A.M.Miranda","1997","03","03","879","879",NA,NA,"2002","40W59'46''","11S37'15''","11",NA,"Asteranae",NA,NA,NA,NA
"664","2019-10-07 09:13:50-03","UEFS","HUEFS","63037","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Saar, E.","PCD5031",NA,"Brasil","Bahia","Rio de Contas","Fazenda Fiuza.","-41.873333","-13.459167",NA,"Área de transição entre caatinga e cerrado.","HUEFS0063037","HUEFS0063037","(Vell.) Miers","A.M.Miranda","1997","02","04","1130","1130",NA,NA,"2002","41W52'24''","13S27'33''","11",NA,"Asteranae",NA,NA,NA,NA
"665","2019-10-07 09:13:50-03","UEFS","HUEFS","63863","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Atkins, S.","PCD4715",NA,"Brasil","Bahia","Lençóis","Caminho para Mata de Remanso.","-41.362778","-12.596944",NA,"Mata. Mata com algumas espécies emergentes com maçaranduba, quina e pau-dolho.","HUEFS0063863","HUEFS0063863","(Vell.) Miers",NA,"1997","01","30","490","490",NA,NA,NA,"41W21'46''","12S35'49''",NA,NA,"Asteranae",NA,NA,NA,NA
"666","2019-10-07 09:13:50-03","UEFS","HUEFS","66243","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Bautista, H.P.","3239",NA,"Brasil","Bahia","Caetité","Estrada da Capivara, transversal da estrada do antigo Urânio.","-42.368611","-13.998611",NA,"Campos Gerais.","HUEFS0066243","HUEFS0066243","(Vell.) Miers","A.M.Miranda","2002","03","13","1000","1000",NA,NA,"2004","42W22'7''","13S59'55''","08",NA,"Asteranae",NA,NA,NA,NA
"667","2019-10-07 09:13:50-03","UEFS","HUEFS","68449","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","981",NA,"Brasil","Bahia","Morro do Chapéu","Serra da Boa Esperança.","-41.116667","-11.933333",NA,"Cerrado.","HUEFS0068449","HUEFS0068449","(Vell.) Miers","A.Rapini","2002","12","05","900","900",NA,NA,"2003","41W7'","11S56'","03",NA,"Asteranae",NA,NA,NA,NA
"668","2019-10-07 09:13:50-03","UEFS","HUEFS","68527","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Félix, L.P.","5717",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.766667","-13.383333",NA,"Cerrado.","HUEFS0068527","HUEFS0068527","(Vell.) Miers",NA,"2000","01","06",NA,NA,NA,NA,NA,"41W46'","13S23'",NA,NA,"Asteranae",NA,NA,NA,NA
"669","2019-10-07 09:13:50-03","UEFS","HUEFS","68957","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"França, F.","4052",NA,"Brasil","Bahia","Morro do Chapéu","Trilha entre o Rio Ferro Doido e a Estrada do Feijão (BA 052)","-40.991111","-11.619167",NA,"Mata antropizada.","HUEFS0068957","HUEFS0068957 HUEFS0068957_01","(Vell.) Miers","A.Rapini & R.F.Souza-Silva","2003","01","29","748","760",NA,NA,"2005","40W59'28''","11S37'9''","06",NA,"Asteranae",NA,NA,NA,NA
"670","2019-10-07 09:13:50-03","UEFS","HUEFS","69296","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Senna, L.R.","128",NA,"Brasil","Bahia","Utinga","Caminha da Serra por cima.","-41.097778","-12.006111",NA,"Cerrado","HUEFS0069296","HUEFS0069296","(Vell.) Miers","R.F.Souza-Silva","2003","03","01","734","734",NA,NA,"2005","41W5'52''","12S0'22''","09",NA,"Asteranae",NA,NA,NA,NA
"671","2019-10-07 09:13:50-03","UEFS","HUEFS","69835","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"França, F.","4213",NA,"Brasil","Bahia","Abaíra","Catolés: Trilha para a Serra do Barbado.","-41.891667","-13.288611",NA,"Vegetação arbustiva de encosta pedregosa.","HUEFS0069835","HUEFS0069835","(Vell.) Miers",NA,"2003","02","03","1245","1334",NA,NA,NA,"41W53'30''","13S17'19''",NA,NA,"Asteranae",NA,NA,NA,NA
"672","2019-10-07 09:13:50-03","UEFS","HUEFS","7003","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Queiroz, L.P.de","1304",NA,"Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido, 20 Km a SE da cidade.","-41.001111","-11.623889",NA,NA,"HUEFS0007003","HUEFS0007003","(Vell.) Miers",NA,"1986","11","19","900","900",NA,NA,NA,"41W0'4''","11S37'26''",NA,NA,"Asteranae",NA,NA,NA,NA
"673","2019-10-07 09:13:50-03","UEFS","HUEFS","69162","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Castro, M.S.","606",NA,"Brasil","Bahia","Lençóis","Estrada do Café.","-41.383333","-12.566667",NA,NA,"HUEFS0069162","HUEFS0069162","(Vell.) Miers","A.Rapini & R.F.Souza-Silva","2002","12","13",NA,NA,NA,NA,"2005","41W23'","12S34'","05",NA,"Asteranae",NA,NA,NA,NA
"674","2019-10-07 09:13:50-03","UEFS","HUEFS","81340","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Carvalho, P.D.","52",NA,"Brasil","Bahia","Palmeiras","Vale do cercado.","-41.453056","-12.430278",NA,"Cerrado.","HUEFS0081340","HUEFS0081340","(Vell.) Miers","L.N.P.Sampaio","2004","04","05","657","657",NA,NA,"2007","41W27'11''","12S25'49''","10",NA,"Asteranae",NA,NA,NA,NA
"675","2019-10-07 09:13:50-03","UEFS","HUEFS","84527","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Queiroz, L.P.de","9365",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Encosta da Serra. Transição cerrado-campo rupestre.","-40.475556","-12.314444",NA,"Vegetação arbustiva sobre solo arenoso. Campo rupestre.","HUEFS0084527","HUEFS0084527","(Vell.) Miers","A.Rapini","2004","07","28","700","700",NA,NA,"2009","40W28'32''","12S18'52''","10",NA,"Asteranae",NA,NA,NA,NA
"676","2019-10-07 09:13:50-03","UEFS","HUEFS","86000","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","1132",NA,"Brasil","Bahia","Rio de Contas","Marion","-41.755833","-13.6275",NA,NA,"HUEFS0086000","HUEFS0086000","(Vell.) Miers",NA,"2004","02","21","920","920",NA,NA,NA,"41W45'21''","13S37'39''",NA,NA,"Asteranae",NA,NA,NA,NA
"677","2019-10-07 09:13:50-03","UEFS","HUEFS","68459","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","991",NA,"Brasil","Bahia","Palmeiras","Pai Inácio.","-41.433333","-12.466667",NA,NA,"HUEFS0068459","HUEFS0068459","(Vell.) Miers","A.Rapini","2002","12","14",NA,NA,NA,NA,"2003","41W26'","12S28'","03",NA,"Asteranae",NA,NA,NA,NA
"678","2019-10-07 09:13:50-03","UEFS","HUEFS","91185","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Queiroz, L.P.de","9867",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Riacho da Prata.","-40.490556","-12.318611",NA,NA,"HUEFS0091185","HUEFS0091185","(Vell.) Miers",NA,"2004","12","17","640","640",NA,NA,NA,"40W29'26''","12S19'7''",NA,NA,"Asteranae",NA,NA,NA,NA
"679","2019-10-07 09:13:50-03","UEFS","HUEFS","92318","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Harley, R.M.","55240",NA,"Brasil","Bahia","Rio de Contas","3,75 km da cidade em linha reta, no setor da Estrada Real, próximo ao entroncamento com a estrada de Rio de Contas para Arapiranga.","-41.788889","-13.558611",NA,"Cerrado arbóreo, com solo cascalhento úmido.","HUEFS0092318","HUEFS0092318","(Vell.) Miers",NA,"2004","11","27","1120","1120",NA,NA,NA,"41W47'20''","13S33'31''",NA,NA,"Asteranae",NA,NA,NA,NA
"680","2019-10-07 09:13:50-03","UEFS","HUEFS","92635","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Conceição, A.A.","1236",NA,"Brasil","Bahia","Lençóis","Parque Nacional Chapada Diamantina. Boqueirão (trilha Lençóis-Capão).","-41.430278","-12.573889",NA,NA,"HUEFS0092635","HUEFS0092635","(Vell.) Miers","R.F.Souza-Silva","2005","03","05","820","820",NA,NA,"2005","41W25'49''","12S34'26''","08",NA,"Asteranae",NA,NA,NA,NA
"681","2019-10-07 09:13:50-03","UEFS","HUEFS","93266","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cardoso, D.","320",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó, Riacho do Meio, base da encosta da serra.","-40.486667","-12.311389",NA,"Floresta Estacional Semidecidual com dossel a ca. de 20m e mata ciliar.","HUEFS0093266","HUEFS0093266","(Vell.) Miers",NA,"2005","03","24","497","497",NA,NA,NA,"40W29'12''","12S18'41''",NA,NA,"Asteranae",NA,NA,NA,NA
"682","2019-10-07 09:13:50-03","UEFS","HUEFS","93293","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cardoso, D.","347",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Riacho da Prata.","-40.489167","-12.319167",NA,"Floresta Estacional Semidecidual com dossel a ca. de 15 m de alt.","HUEFS0093293","HUEFS0093293","(Vell.) Miers",NA,"2005","03","25","674","674",NA,NA,NA,"40W29'21''","12S19'9''",NA,NA,"Asteranae",NA,NA,NA,NA
"683","2019-10-07 09:13:50-03","UEFS","HUEFS","95694","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Souza-Silva, R.F.","1",NA,"Brasil","Bahia","Palmeiras","Descida do Morro Pai Inácio. Beira de Estrada.","-41.466667","-12.4",NA,NA,"HUEFS0095694","HUEFS0095694","(Vell.) Miers",NA,"2005","04","15",NA,NA,NA,NA,NA,"41W28'","12S24'",NA,NA,"Asteranae",NA,NA,NA,NA
"684","2019-10-07 09:13:50-03","UEFS","HUEFS","95695","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Souza-Silva, R.F.","2",NA,"Brasil","Bahia","Palmeiras","Descido do Morro Pai Inácio. Beira de Estrada.","-41.466667","-12.4",NA,NA,"HUEFS0095695","HUEFS0095695","(Vell.) Miers",NA,"2005","04","15",NA,NA,NA,NA,NA,"41W28'","12S24'",NA,NA,"Asteranae",NA,NA,NA,NA
"685","2019-10-07 09:13:50-03","UEFS","HUEFS","13711","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ganev, W.",NA,NA,"Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,"HUEFS0013711","HUEFS0013711","(Vell.) Miers","I.Koch","1992","10",NA,NA,NA,"41184","auto","1997",NA,NA,"04",NA,"Asteranae",NA,NA,NA,NA
"686","2019-10-07 09:13:50-03","UEFS","HUEFS","215262","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ordones, J.","1155",NA,"Brasil","Minas Gerais","Belo Horizonte","FZBBH/ Trilha do Lobo. Projeto Cerrado N° 215.","-43.937801361084","-19.9207992553711",NA,"Cerrado.","HUEFS0215262","HUEFS0215262","(Vell.) Miers",NA,"2008","01","16",NA,NA,"17082","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"687","2019-10-07 09:13:50-03","UEFS","HUEFS","72447","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Rapini, A.","1044",NA,"Brasil","Bahia","Rio de Contas","Morro próximo ao rio Fiuza, ca. 1 km da Ponte do Coronel pela estrada.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0072447","HUEFS0072447","(Vell.) Miers","A.M.Miranda","2003","04","18",NA,NA,"49773","auto","2003",NA,NA,"09",NA,"Asteranae",NA,NA,NA,NA
