"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2158","2021-03-10 11:38:35-03","UNILA","EVB","3481","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Caxambu, M.G.","Siqueira, E.L.; Santos, T.","2483","2018","03","13","Brasil","Paraná","Mato Rico","-52.227222","-24.738611","52º13'38''W","24º44'19''S","718","718","EVB003481","EVB003481","2018","03","26","Estação Ecológica Municipal Colombo. Estação Ecológica Municipal Colombo","Frutos imaturos verdes. Armada com acúleos. Habitat: Orla de floresta. Relevo ondulado. Floresta Estacional Semidecidual Montana. Habito: Árvore, heliófita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2021-03-10 11:38:35-03","UNILA","EVB","2805","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Da Silva, D.R.","Rocha Filho, J.A.; Dama, V.J.; Moura, A.P.; Pereira, J.P.","748","2018","06","25","Brasil","Paraná","Capitão Leônidas Marques","-53.667778","-25.501389","53º40'4''W","25º30'5''S","260","260","EVB002805","EVB002805","2018","06","30","Área do futuro reservatório da UHE Baixo Iguaçu. Mata da Fazenda dos Scapini.","Legumes ferrugíneos. Folhas verde-discolores, cartáceas. Habitat: Floresta Estacional Semidecidual em estágio avançado de sucessão secundária, ocorrendo sobre associação entre Latossolo e Nitossolo Vermelhos. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2021-03-10 11:38:35-03","UNILA","EVB","3174","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Da Silva, D.R.","Rocha Filho, J.A.; Da Silva, D.R.; Piva, J.; Machado, C.","736","2018","05","16","Brasil","Paraná","Planalto","-53.689444","-25.738333","53º41'22''W","25º44'18''S","403","403","EVB003174","EVB003174","2018","05","16","Distrito Barra Grande. Estrada paralela a esquerda do Córrego Barra Grande.","Frutos secos, verde quando imaturos e pardos quando maduros. Folhas verde-discolores, cartáceas, glabras. Habitat: Fragmento de Floresta Estacional Semidecidual em estágio medio de sucessão secundária, solo argiloso. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","2021-03-10 11:38:35-03","UNILA","EVB","2197","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Caxambu, M.G.","Siqueira, E.L.","1334","2015","01","27","Brasil","Paraná","Entre Rios do Oeste","-54.237222","-24.690833","54º14'14''W","24º41'27''S","219","219","EVB002197","EVB002197","2015","03","13",NA,"Flor com calice verde e corola alva. Fruto imaturo verde. Habitat: Floresta Estacional Semidecidual Submontana. Relevo suave-ondulado Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","2021-03-10 11:38:35-03","UNILA","EVB","1086","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Huergo, E.M.","Cabrini, D.A.","87","1991","10","15","Brasil","Mato Grosso do Sul","Maracaju","-55.1683006286621","-21.6144008636475",NA,NA,NA,NA,"EVB001086","EVB001086","2019","02","18",NA,NA,NA,NA,NA,NA,NA,"77391","auto",NA,NA,NA,NA,NA,NA
"2163","2021-03-10 11:38:35-03","UNILA","EVB","3687","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Silva, G.P.","Silva, G.P.","37","2019","01","17","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB003687","EVB003687","2019","01","24","Ervanário de Plantas Medicinais no Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","Flor branca. Fruto verde claro. Habitat: Canteiro cultivado. Solo argiloso. Habito: Arborea",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"2164","2021-03-10 11:38:35-03","UNILA","EVB","2182","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Huergo, E.M.","Macieski, M.",NA,"2014","01","26","Brasil","Paraná","Mamborê","-52.5299987792969","-24.3194007873535",NA,NA,NA,NA,"EVB002182",NA,"2019","02","22","Ponte do Rio Gavião.","Flores alvas. Frutos imaturos verdes. Habitat: Relevo suave-ondulado Habito: Árvore. Heliófita, ripária",NA,NA,NA,NA,NA,"25284","auto",NA,NA,NA,NA,NA,NA
"2165","2021-03-10 11:38:35-03","UNILA","EVB","3394","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Caxambu, M.G.","Macieski, M.; et al.",NA,"2014","01","26","Brasil","Paraná","Nova Aurora","-53.2555999755859","-24.5293998718262",NA,NA,NA,NA,"EVB003394","EVB003394","2014","04","15","Sítio Mariano. Baixo Iguaçuzinho, Km 5.","Flores com cálice verde e corola alva. Frutos imaturos verdes. Habitat: Relevo suavemente ondulado. Habito: Arbusto, heliófito",NA,NA,NA,NA,"pruinosa","22311","auto",NA,NA,NA,NA,NA,NA
"2166","2021-03-10 11:38:35-03","UNILA","EVB","3095","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","Temponi, L.G.; Hammes, J.K.","Palsikowski, P.A.","3","2018","01","00","Brasil","Paraná","São Jorge d#?#Oeste","-52.920278","-25.708611","52º55'13''W","25º42'31''S",NA,NA,"EVB003095","EVB003095","2018","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","81","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Vaz, A. M. S. F.","Gilbert, B.","s.n.","2000","02","07","Brasil","Goiás","Goiânia","-49.254167","-16.679167","49º15'15''W","16º40'45''S",NA,NA,"CBPM00000081",NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","277","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Vaz. A.","Monteiro, S.; et al.","s.n.","2001","12","03","Brasil","Rio Grande do Sul","Jóia","-54.122778","-28.647222","54º7'22''W","28º38'50''S",NA,NA,"CBPM00000277",NA,"2002",NA,NA,"SERES - Assentamento do MST.","Árvore ca. 10,00 m. de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","1013","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Ribeiro, R.D.","Ribeiro, R.D.; Silva Neto, S.J.; Condack, J.P.S.","675","2006","06","28","Brasil","Rio de Janeiro","Rio de Janeiro","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"CBPM00001013",NA,"2006","06","28","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, estrada para a cachoeira.","Árvore com 11 metros de altura ocorrendo na área em regeneração, tronco com cerca de 15 cm de DAP. Ramos armados. Frutos verdes pêndulos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","173","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Vaz. A.","Gomes, M.","735","2002","01","21","Brasil","Rio de Janeiro","Nova Friburgo","-42.531389","-22.2825","42º31'53''W","22º16'57''S",NA,NA,"CBPM00000173",NA,"2002",NA,NA,"São Pedro da Serra. Próximo à residência de Glauco Villas-Bôas.","Árvore rebrotada, 3 - 4 m. de altura; ramos verdes; folhas discolores, coriáceas; botões florais verdes, flores alvo-amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","432","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Monteiro, S.","455","2011","02","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000432",NA,"2017","11","21","Curicica. Campus Fiocruz da Mata Atlântica, BAG in situ, na ponte para o Fincão, lado esquerdo.","Árvore ca. 20 m. de altura, folhas discolores verde escuro; flores brancas, em plena floração; iniciando frutos verdes ca. 16 cm. de comprimento. DAP: 25 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","201","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Monteiro, S.","s.n.","2002","02","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.405556","-22.940556","43º24'20''W","22º56'26''S",NA,NA,"CBPM00000201",NA,"2017","11","21","Jacarepaguá. Colônia Juliano Moreira.","Árvore cortada. Rebroto de 2 m. de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","462","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,NA,"Monteiro, S.","485","2012","04","03","Brasil","Rio de Janeiro","Santa Maria Madalena","-41.965","-21.923056","41º57'54''W","21º55'23''S",NA,NA,"CBPM00000462",NA,NA,NA,NA,"Fazenda Tadelândia. Perto da casa da Delu, lado esquerdo.","Árvore ca. 1,70 m. de altura; DAP: 5 cm; folhas discolores verde escuro; flor branca; frutos verdes imaturos ca. 27 cm. de comprimento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","275","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Vaz. A.","Luís Henrique; et al.","s.n.","2004","03","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000275",NA,"2004","04",NA,"Jacarepaguá. CJM, Banco in situ. Perto da ponte para o Fincão.","Árvore ca. 7mts alt., flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","507","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Galvão, M.N.","503","2013","09","12","Brasil","São Paulo","Itapeva","-49.074444","-24.093889","49º4'28''W","24º5'38''S",NA,NA,"CBPM00000507",NA,"2013","11","19","Assentamento do MST-Agrovila 5.","Árvore de 4m de altura. Folhas coriáceas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","594","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Marins, R.","s.n.","2012","01","31","Brasil","Rio de Janeiro","Rio de Janeiro","-43.511389","-22.958056","43º30'41''W","22º57'29''S",NA,NA,"CBPM00000594",NA,"2014","03","13","Vargem Grande. Sítio de Jorge Rodrigues.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","278","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Vaz. A.","Luis Henrique","s.n.","2004","03","10","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000278",NA,"2004","04",NA,"Jacarepaguá. CJM, Banco in situ, perto da ponte para o Fincão.","Árvore ca. 7 m. de altura, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","592","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Russo, J.","s.n.","2012","02","10","Brasil","Rio de Janeiro","Rio de Janeiro","-43.434722","-22.938056","43º26'5''W","22º56'17''S",NA,NA,"CBPM00000592",NA,"2014","03","13","Pau da Fome. Parque Estadual da Pedra Branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","433","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Monteiro, S.","456","2011","02","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000433",NA,"2017","11","21","Curicica. Campus Fiocruz da Mata Atlântica, BAG in situ, antes da ponte para o Fincão, lado direito.","Árvore ca. 21 m. de altura, folhas discolores verde escuro; flores brancas, em plena floração; iniciando frutos verdes ca. 15 cm. de comprimento. DAP: 25 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","576","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Marins, R.","s.n.","2012","07","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.496389","-22.950556","43º29'47''W","22º57'2''S",NA,NA,"CBPM00000576",NA,"2014","03","12","Vargem Grande. Sítio do Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","2020-12-16 08:42:16-03","Fiocruz","FIOCRUZ-CBPM","635","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata",NA,"Galvão, M.N.","Marins, R.","s.n.","2014","02","25","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S",NA,NA,"CBPM00000635",NA,"2014","03","31","Rio da Prata. SAF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","2021-02-12 15:02:05-03","UFSCar","SPSC","8332","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","06","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.","Inflorescencia amarela; fruto legume;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","2021-02-12 15:02:05-03","UFSCar","SPSC","8333","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","06","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.","n1.1;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","2021-02-12 15:02:05-03","UFSCar","SPSC","8335","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","13","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.","Flor amarela; fruto legume;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","2021-02-12 15:02:05-03","UFSCar","SPSC","8337","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","13","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","2021-02-12 15:02:05-03","UFSCar","SPSC","8336","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","13","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","2021-02-12 15:02:05-03","UFSCar","SPSC","8338","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","13","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","2021-02-12 15:02:05-03","UFSCar","SPSC","6907","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"M. Cervini",NA,"2002","03","10","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"UFSCar. Ginásio","Botões com flores amarelas; fruto verde; n3939;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","2021-02-12 15:02:05-03","UFSCar","SPSC","8334","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. Vaz","A.P. Vinicius;Carvalho",NA,"2010","05","13","Brasil","São Paulo","Campinas",NA,NA,"9999","9999",NA,NA,NA,NA,"2010","07","05","Instituto Agronômico de Campinas.","n2.6/88;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","2021-02-12 15:02:05-03","UFSCar","SPSC","8028","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"R.C. Hora",NA,"2000","07","05","Brasil","São Paulo","Tambaú","-47.2700004577637","-21.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor amarela;Cerrado",NA,NA,NA,NA,NA,"28752","auto",NA,NA,NA,NA,NA,NA
"2191","2020-09-18 09:31:44-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Bauhinia","forficata","Bauhinia forficata","Oliveira, MN",NA,"Zarucchi, JL","3120",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","2020-09-18 09:31:44-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Bauhinia","forficata","Bauhinia forficata","Oliveira, MN",NA,"Silveira, M","440",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","2020-11-12 16:59:17-03","UEL","FUEL","34502","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Baitello, JB","Pastore, JA; et al.","s.n.","1998","12","15","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,NA,NA,NA,NA,"1998","12",NA,"Parque Estadual, Cachoeira dos três tombos, Região do primeiro tombo",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","2020-11-12 16:59:17-03","UEL","FUEL","35700","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Lovato, MC","Lovato, MC; et al.","198","2003","06","13","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","2020-11-12 16:59:17-03","UEL","FUEL","35707","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Lovato, MC","Lovato, MC; et al.","91","2003","06","03","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","2020-11-12 16:59:17-03","UEL","FUEL","35864","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Lovato, MC","Slusarski, SR; et al.","314","2003","10","31","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","2020-11-12 16:59:17-03","UEL","FUEL","35940","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Lovato, MC","Slusarski, SR; et al.","334","2003","02","19","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","2020-11-12 16:59:17-03","UEL","FUEL","35954","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Lovato, MC","Slusarski, SR; et al.","348","2003","05","15","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2003",NA,NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","2020-11-12 16:59:17-03","UEL","FUEL","35956","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Rossetto, EFS","Slusarski, SR; et al.","350","2003","03","13","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"FUEL001239",NA,"2017","08",NA,"Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","2020-11-12 16:59:17-03","UEL","FUEL","39932","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"J.C. de Souza; Tonetti, CR; R. Santana da Silva","66","1999","08","06","Brasil","São Paulo","Potirendaba","-49.377222","-21.042778","-49.377222","-21.042778",NA,NA,NA,NA,NA,NA,NA,"Plantas de um trecho da mata ciliar do Ribeirão Cu",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","2020-11-12 16:59:17-03","UEL","FUEL","45630","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Dall#?#Agnol, RF","Dall#?#Agnol, RF; Assumpção, MZ; Francisco, EM","s.n.","2009","06","02","Brasil","Paraná","Mauá da Serra","-51.15","-23.933333","-51.15","-23.933333",NA,NA,NA,NA,"2009","06","02","Estância Manain, beira da trilha do mirante",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","2020-11-12 16:59:17-03","UEL","FUEL","46429","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","75","2009","08","25","Brasil","Paraná","Mauá da Serra","-51.1455","-23.938667","-51.1455","-23.938667",NA,NA,NA,NA,"2009","11","03","Estância Manain",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203","2020-11-12 16:59:17-03","UEL","FUEL","46443","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata","Link","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","89","2009","08","28","Brasil","Paraná","Mauá da Serra","-51.1455","-23.938667","-51.1455","-23.938667",NA,NA,NA,NA,"2009","11",NA,"Estância Manain",NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","2020-11-12 16:59:18-03","UEL","FUEL","35869","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Lovato, MC; et al.","234","2003","04","11","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2009","07","20","Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2205","2020-11-12 16:59:18-03","UEL","FUEL","35870","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Lovato, MC; et al.","235","2003","04","15","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2009","07","20","Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2206","2020-11-12 16:59:18-03","UEL","FUEL","35952","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Slusarski, SR; et al.","346","2003","05","20","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2009","07","20","Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2207","2020-11-12 16:59:18-03","UEL","FUEL","35953","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Slusarski, SR; et al.","347","2003","05","08","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2009","07","21","Fazenda Figueira, Paiquerê",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
"2208","2020-11-12 16:59:18-03","UEL","FUEL","39365","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","forficata","Bauhinia forficata pruinosa","(Vogel) Fortunato & Wunderlin","Bortoluzzi, RLC","Matos, WH","35","2005","12","05","Brasil","Paraná","Londrina","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,"2009","07","20","Estância Patrial",NA,"Tracheophyta","Fabales",NA,NA,"pruinosa",NA,NA,NA,NA,NA,NA,NA,NA
