"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"205","2020-12-21 16:37:56-03","MBM","MBM","425285","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Moura, R.","Gaui, T.D.","358","2015","09","02","Southern America","Brazil","Rio de Janeiro","Rio das Ostras","Conglomerado 208-2-3-31, Rebio União","-42.03","-22.41",NA,NA,NA,"Casca interna creme/ entre-casca avermelhada e externa marrom, fina, reticulada.; Floresta Ombrófila Densa. Árvore com 10 m de altura. base reta.","MBM425285",NA,NA,NA,"2017",NA,"-42.03","-22.41","01",NA,NA,"16",NA,NA,NA,NA,NA
"206","2020-12-21 16:37:56-03","MBM","MBM","224107","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Kallunki, J.","Thomas, W.W.; et al.; et al.","10679",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Ca. 2km NNE de Banco da Vitória","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM224107","MBM224107","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:37:56-03","MBM","MBM","161559","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Smith, S.F.","Hatschbach, G.","58058",NA,NA,NA,"Southern America","Brazil","Espírito Santo","São Mateus","Ligação da Rod. BR-101 a Ponta do Ipiranga","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"MBM161559","MBM161559","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:37:56-03","MBM","MBM","243753","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Assis, M.C.","Assis, M.C.; et al.; et al.","11528",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Grão Mogol","Vacia do Córrego da Morte","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"MBM243753","MBM243753","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:37:56-03","MBM","MBM","175515","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","raddiana","Heisteria raddiana","Benth.",NA,"Carvalho, A.M. de; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM175515","MBM175515","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:37:56-03","MBM","MBM","175514","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","raddiana","Heisteria raddiana","Benth.",NA,"Amorim, A.M.A.; et al.; et al.","1404",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM175514","MBM175514","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-12 15:33:51-03","UESC","UESC","23482","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis","Engl.",NA,"Barreto, R.M.F.","165","2006","11","09",NA,"Brasil","Bahia","Una",NA,"-39.045556","-15.17",NA,NA,NA,"Árvore.; Cheiro de terebentina. AT1.","UESC0023482",NA,NA,NA,NA,"Dicotyledoneae","39W2'44''","15S10'12''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-02-17 16:42:23-03","UESC","UESC","25152","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","M.L.Guedes","Guedes, M.L.","14439","2007","12","20",NA,"Brasil","Bahia","Caetite",NA,"-42.537222","-14.359167",NA,NA,NA,"Árvore: de ca. 5 m de altura.; Ocasional.","UESC0025152",NA,NA,NA,"2008","Dicotyledoneae","42W32'14''","14S21'33''","02",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-02-17 16:42:23-03","UESC","UESC","190","S","Plantae","Angiospermae","Florideophycidae","Olacaceae","Heisteria","raddiana","Heisteria raddiana","Benth.",NA,"Amorim, A.M.A.","1404","1993","11","09",NA,"Brasil","Bahia","Una",NA,"-39.083333","-15.15",NA,NA,NA,"Árvore com ca. 17,0 m de altura.","UESC0000190",NA,NA,NA,NA,"Dicotyledoneae","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349741","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gaudichaud, C.",NA,"1836","9","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349741' target='other'> <mi>dwc_moreinfo</mi></a>","P05349741","P05349741_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159",NA,NA,NA,NA
"215","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349742","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349742' target='other'> <mi>dwc_moreinfo</mi></a>","P05349742","P05349742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1104",NA,NA,NA,NA
"216","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349743","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou, A.",NA,"1877","7","10",NA,"Brasil","Rio de Janeiro",NA,"Entre São Pedro dos Índios e Cabo Frio",NA,NA,NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349743' target='other'> <mi>dwc_moreinfo</mi></a>","P05349743","P05349743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10390",NA,NA,NA,NA
"217","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349744","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349744' target='other'> <mi>dwc_moreinfo</mi></a>","P05349744","P05349744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1419",NA,NA,NA,NA
"218","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349737","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349737' target='other'> <mi>dwc_moreinfo</mi></a>","P05349737","P05349737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2016-06-15 12:46:21-03","MNHN","RECOLNAT_MNHN_P","P02441904","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Glaziou, A.",NA,"1864","10","9",NA,"Brésil",NA,NA,"Rio Jan. : Itapuca, à Graia Grande",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441904' target='other'> <mi>dwc_moreinfo</mi></a>","P02441904","P02441904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2016-06-15 12:46:21-03","MNHN","RECOLNAT_MNHN_P","P02441905","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441905' target='other'> <mi>dwc_moreinfo</mi></a>","P02441905","P02441905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1496",NA,NA,NA,NA
"221","2016-06-15 12:46:22-03","MNHN","RECOLNAT_MNHN_P","P02441906","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441906' target='other'> <mi>dwc_moreinfo</mi></a>","P02441906","P02441906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2016-06-15 12:46:23-03","MNHN","RECOLNAT_MNHN_P","P02441907","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441907' target='other'> <mi>dwc_moreinfo</mi></a>","P02441907","P02441907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quart",NA,NA,NA,NA
"223","2016-06-15 12:46:24-03","MNHN","RECOLNAT_MNHN_P","P02441908","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441908' target='other'> <mi>dwc_moreinfo</mi></a>","P02441908","P02441908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quart",NA,NA,NA,NA
"224","2016-06-15 12:46:25-03","MNHN","RECOLNAT_MNHN_P","P02441909","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441909' target='other'> <mi>dwc_moreinfo</mi></a>","P02441909","P02441909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quart",NA,NA,NA,NA
"225","2016-06-15 12:46:26-03","MNHN","RECOLNAT_MNHN_P","P02441910","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441910' target='other'> <mi>dwc_moreinfo</mi></a>","P02441910","P02441910_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quint",NA,NA,NA,NA
"226","2016-06-15 12:46:27-03","MNHN","RECOLNAT_MNHN_P","P02441911","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441911' target='other'> <mi>dwc_moreinfo</mi></a>","P02441911","P02441911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quint",NA,NA,NA,NA
"227","2017-01-25 16:37:42-02","MNHN","RECOLNAT_MNHN_P","P02441912","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441912' target='other'> <mi>dwc_moreinfo</mi></a>","P02441912","P02441912_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quint",NA,NA,NA,NA
"228","1996-02-21 10:53:28-03","MNHN","RECOLNAT_MNHN_P","P02441913","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441913' target='other'> <mi>dwc_moreinfo</mi></a>","P02441913","P02441913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848",NA,NA,NA,NA
"229","2020-09-29 11:22:52-03","MNHN","RECOLNAT_MNHN_P","P02441914","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","Sleumer","Gaudichaud, C.",NA,"1831",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441914' target='other'> <mi>dwc_moreinfo</mi></a>","P02441914","P02441914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848",NA,NA,NA,NA
"230","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349731","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349731' target='other'> <mi>dwc_moreinfo</mi></a>","P05349731","P05349731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349732","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349732' target='other'> <mi>dwc_moreinfo</mi></a>","P05349732","P05349732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101",NA,NA,NA,NA
"232","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349733","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349733' target='other'> <mi>dwc_moreinfo</mi></a>","P05349733","P05349733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101",NA,NA,NA,NA
"233","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349734","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349734' target='other'> <mi>dwc_moreinfo</mi></a>","P05349734","P05349734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349735","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349735' target='other'> <mi>dwc_moreinfo</mi></a>","P05349735","P05349735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 quat",NA,NA,NA,NA
"235","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349736","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349736' target='other'> <mi>dwc_moreinfo</mi></a>","P05349736","P05349736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 ter",NA,NA,NA,NA
"236","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349738","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349738' target='other'> <mi>dwc_moreinfo</mi></a>","P05349738","P05349738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848 ter",NA,NA,NA,NA
"237","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349739","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Claussen",NA,"1838","1","1",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349739' target='other'> <mi>dwc_moreinfo</mi></a>","P05349739","P05349739_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101",NA,NA,NA,NA
"238","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349740","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349740' target='other'> <mi>dwc_moreinfo</mi></a>","P05349740","P05349740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA,NA
"239","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349745","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Martius",NA,"1837","1","1",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349745' target='other'> <mi>dwc_moreinfo</mi></a>","P05349745","P05349745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349746","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou, A.",NA,"1875","9","13",NA,"Brasil","Rio de Janeiro",NA,"Brésil. (Rio Janeiro) Baia de Rio-Janeiro; Posto de Maiangú",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349746' target='other'> <mi>dwc_moreinfo</mi></a>","P05349746","P05349746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8268",NA,NA,NA,NA
"241","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349747","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou, A.|Schwacke",NA,"1890","12","14",NA,"Brasil","Rio de Janeiro",NA,"Praia Grande",NA,NA,NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349747' target='other'> <mi>dwc_moreinfo</mi></a>","P05349747","P05349747_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18152",NA,NA,NA,NA
"242","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349751","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349751' target='other'> <mi>dwc_moreinfo</mi></a>","P05349751","P05349751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349752","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou",NA,"1877","7","12",NA,"Brasil","Rio de Janeiro",NA,"Cabo Frio",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349752' target='other'> <mi>dwc_moreinfo</mi></a>","P05349752","P05349752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10392",NA,NA,NA,NA
"244","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349753","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349753' target='other'> <mi>dwc_moreinfo</mi></a>","P05349753","P05349753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349750","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349750' target='other'> <mi>dwc_moreinfo</mi></a>","P05349750","P05349750_01","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-09-05 08:39:24-03","MNHN","RECOLNAT_MNHN_P","P05538669","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Hoehne, W.",NA,"1964","12","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca; Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05538669' target='other'> <mi>dwc_moreinfo</mi></a>","P05538669","P05538669_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"5913",NA,NA,NA,NA
"247","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349749","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou",NA,"1877","12","9",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda de St. Cruz","-43.2075004577637","-22.9027996063232",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349749' target='other'> <mi>dwc_moreinfo</mi></a>","P05349749","P05349749_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9506",NA,NA,NA,NA
"248","2015-09-04 18:36:26-03","MNHN","RECOLNAT_MNHN_P","P05349748","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Glaziou, A.",NA,"1877","12","9",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda Santa Cruz","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05349748' target='other'> <mi>dwc_moreinfo</mi></a>","P05349748","P05349748_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9506",NA,NA,NA,NA
"249","2016-06-15 12:46:20-03","MNHN","RECOLNAT_MNHN_P","P02441903","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,"hb","This species has never been found around Rio de Janeiro, and probably originally came from Sta Catherina Island. No recent collection from there known to me, H. Sleumer, 1971 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441903' target='other'> <mi>dwc_moreinfo</mi></a>","P02441903","P02441903_01",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"848 bis",NA,NA,NA,NA
"250","2016-06-15 12:46:17-03","MNHN","RECOLNAT_MNHN_P","P02441900","PreservedSpecimen",NA,NA,NA,"Olacaceae","Heisteria","salicifolia","Heisteria salicifolia","Engl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,"hb","This species has never been found around Rio de Janeiro, and probably originally came from Sta Catherina Island. No recent collection from there known to me, H. Sleumer, 1971 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441900' target='other'> <mi>dwc_moreinfo</mi></a>","P02441900","P02441900_01",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"848 bis",NA,NA,NA,NA
