"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","relationshipType","relatedCatalogItem","class","infraspecificEpithet","typeStatus"
"96","2019-11-13 11:17:24-03","USP","SPF","187874","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Temponi, LG","2007",NA,NA,"Bazarian, SV","103","2006","06","03","Brasil","São Paulo","Ribeirão Grande","Coord. 23°00' - 23°05' S - 48°11'- 48°16'W.","-48.3600006103516","-24.0900001525879",NA,NA,"800","1000",NA,"SPF00187874",NA,NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"97","2018-10-08 09:56:49-03","UFSS","REAL","469","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff) Salm-Dyck","Dalprai, V.C.",NA,NA,NA,"Cunha, J.T. da","01","2014","05","21","Brasil","Paraná","Realeza","Propriedade de Gilmar A. da Cunha","-53.907758","-26.320592","-53.907758","-26.320592",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2018-10-08 09:56:49-03","UFSS","REAL","442","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff) Salm-Dyck","Dalprai, V.C.",NA,NA,NA,"Miranda, L.A.B.","04","2014","05","05","Brasil","Paraná","Pato Branco","Área de mata nativa, bairro Novo Horizonte, próximo ao córrego no Bosque","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26000",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-25 13:51:53-03","UNIVILLE","JOI","14487","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","T.J. Cadorin","2010","03","30","T.J. Cadorin","1800","2010","03","30","Brasil","Santa Catarina","Biguaçu","Amâncio.","-48.78","-27.36","48º46'48''W","27º21'36''S","440","440","Herbário Dr. Roberto Miguel Klein - 24415; HABITO: epífita de arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-25 13:51:53-03","UNIVILLE","JOI","14485","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","M.F. Freitas","2010","04","08","J.L. Schmitt","432","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.231389","-27.181389","49º13'53''W","27º10'53''S","533","533","Herbário Dr. Roberto Miguel Klein - 15301; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014485","JOI014485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:18:46-03","UEFS","HUEFS","93872","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Jardim, J.G.","H4314","2004","12","05","Brasil","Bahia","Amargosa","rodovia vicicinal para Ubaira. Fazenda Timbó, entrada ca.10 km de Amargosa. Serra do Timbó, ca. 2 km da entrada, pastagem.","-39.466667","-12.866667","39W28'","12S52'",NA,NA,"Pastagem.","HUEFS0093872","HUEFS0093872","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA
"102","2019-10-07 09:18:46-03","UEFS","HUEFS","41716","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa subsp. septentrionalis","N.P.Taylor & Barthlott",NA,NA,NA,NA,"Martins","48","1991","11","18","Brasil","Bahia","Jussari",NA,"-39.533333","-15.2","39W32'","15S12'",NA,NA,NA,"HUEFS0041716",NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","subsp. septentrionalis","Isótipo"
"103","2020-01-27 18:24:28-03","IAC","IAC","29183","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","s/det.","1994","07","20","L.C. Bernacci; E.G. Cardoso; A.M.C. Silva & J.C.A. Bom","530","1994","07","20","Brasil","São Paulo","Tietê","IAC, Estação Experimental","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-23 12:01:23-03","CEPLAC","CEPEC","106940","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa",NA,"E. A. Rocha",NA,NA,NA,"Amorim, A. M.","4570","2004","12","27","Brasil","Bahia","MASCOTE","Entrada na cabeceira da ponte do Rio Pardo Rod. (BR. 101), próximo de são João do Paraíso, Faz. Ai tais a ca. 5,5 km da (BR. 101). Área localizada depois do Rio Pardo. (Atravesia de Canoa).","-39.3725","-15.606667","39W22'21","15S36'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-23 12:01:23-03","CEPLAC","CEPEC","109160","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","4646","2004","12","29","Brasil","Bahia","ITANHÉM","Estrada de Itanhém a Batinga, ca. 16 km. Ramal a direita que dá acesso à Fazenda Pedra Grande, de propriedade de Etevaldo Rezende da Silva.","-40.426111","-17.138056","40W25'34","17S8'17",NA,NA,"Estéril. Exemplar para cultivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:01:23-03","CEPLAC","CEPEC","109867","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa",NA,"J. G. Jardim",NA,NA,NA,"Jardim, J. G.","4748","2005","10","22","Brasil","Bahia","SANTA CRUZ DA VITÓRIA","Fazenda Boa Fé; 9,3km na Rod. para Itaju do Colônia.","-39.786111","-15.04","39W47'10","15S2'24",NA,NA,"Unicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:01:23-03","CEPLAC","CEPEC","101844","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa septentrionalis",NA,"E. A. Rocha",NA,NA,NA,"D. L. Santana","696","1994","02","03","Brasil","Bahia","WENCESLAU GUIMARÃES","Litoral Sul. Assentamento Guimarães.","-39.466667","-13.683333","39W28'","13S41'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/08/2008",NA,"septentrionalis",NA
"108","2020-07-23 12:01:23-03","CEPLAC","CEPEC","101904","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa septentrionalis",NA,"E. A. Rocha",NA,NA,NA,"D. L. Santana","696","1997","02","03","Brasil","Bahia","WENCESLAU GUIMARÃES","Litoral Sul.","-39.466667","-13.683333","39W28'","13S41'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/08/2008",NA,"septentrionalis",NA
"109","2020-07-23 12:01:23-03","CEPLAC","CEPEC","7621","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa septetrionalis",NA,"N. P. Taylor",NA,NA,NA,"T. S. dos Santos","2047","2000","11","02","Brasil","Espírito Santo","LINHARES","Km 6 a 8 do ramal a E, prox. a Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094",NA,"auto",NA,NA,NA,"06/02/1995",NA,"septetrionalis",NA
"110","2019-11-13 16:04:34-03","UNISANTA","HUSC","2143","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Zappi, D.","2000",NA,NA,"Martins, S.E.; Pereira, O.J.","562","1999","10","13","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita, Tépalas creme, estames creme e pistilo alvo; Transição de Mata de Encosta para Mata de Restinga",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 16:04:34-03","UNISANTA","HUSC","12010","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","D.R. Gonzaga","2017","07",NA,"P.S.P Sampaio; O.J.G. Almeida; R.C. kamikawachi","1694","2017","07","11","Brasil","São Paulo","Bertioga","Parque Estadual Restinga de Bertioga; trilha da captação de água em Guaratuba.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita em subosque, estéril.; Vegetação de restinga; Floresta de Restinga Alta.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-21 15:08:14-03","UNISANTA","HUSC","12330","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","D.R.Gonzaga","2017","06",NA,"P.S.P.Sampaio","1774","2017","06","26","Brasil","São Paulo","Santos","Rua Doutor Moura Ribeiro próximo ao n 125","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Epífita estéril em árvore morta.; Urbano.",NA,NA,"Magnoliophyta",NA,"26836",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-11-12 16:58:46-03","UEL","FUEL","50877","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Verdi, M","2011","10","08","Verdi, M; Durigon, J","6043","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida, Floresta Ombrófila Densa, estágio sucessional médio","-49.9775","-29.379722","-49.9775","-29.379722","101","101",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-11-12 16:58:46-03","UEL","FUEL","42705","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Soller, A","2011","02","28","Silva, JM; Abe, LM","4161","2004","10","26","Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","49901",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-05-06 11:54:39-03","UFU","HUFU","76173","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Plodowski, G.K.; Ferreira, E.V.","2017","11",NA,"Zanette, E.M.; Ferreira, E.V. & Plodowski, G.K.","3","2017","09","29","Brasil","Paraná","Curitiba","Jardim Botânico","-49.436667","-25.735","-49.436667","-25.735",NA,NA,"Epífita sob sombra. Flores amarelas.","HUFU00074094","HUFU00074094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-20 20:38:24-03","UFSC","FLOR","18027","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","8347","1969","10","14","Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","epífito, flor branca","FLOR0018027",NA,NA,"Caryophyllales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"117","2020-08-20 20:38:24-03","UFSC","FLOR","18014","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.","7860","1968","08","08","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","epífito, flor branca","FLOR0018014",NA,NA,"Caryophyllales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"118","2018-07-27 21:52:58-03","UFMT","UFMT","43687","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Plodowski, G.K.; Ferreira, E.V.","2017","11",NA,"Zanette, E.M.; Ferreira, E.V.; Plodowski, G.K.","3","2017","09","29","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25.4366S; 49.2572W.; Epífita sob sombra, flores amarelas.",NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-04 15:42:46-03","IF","SPSF","34997","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm.-Dyck","L. Y. S. Aona","2008","12","03","J.A.Pastore & F. A. R. D. P. Arzolla & J.R.Santos","1338","2005","07","20","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Pinheirinho","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Epífita, flores brancas; GEOGRAFIA: Interior da mata.;",NA,NA,"Magnoliophyta","Caryophyllales","15840",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA
"120","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck",NA,NA,NA,NA,"Lofgren, A","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Prope capitalem.",NA,NA,NA,NA,NA,NA,"In hortis botanicis colitur.; HABITAT: In hortis botanicis colitur.",NA,"P04P2N0055",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:39:05-03","UFRGS","ICN","132221","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Bauer, D",NA,NA,NA,"Bauer, D","10","2003","10","12","Brasil","RS","Dom Pedro de Alcântara","próx. Lagoa do Morro do Forno","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífita com flores.",NA,NA,"Dicotyledon",NA,"7549",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:39:05-03","UFRGS","ICN","115198a","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Gonçalves, CN",NA,NA,NA,"Gonçalves, CN","s.n.","1999","10","10","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífita; sobre figueira.",NA,NA,"Dicotyledon",NA,"32697",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:39:03-03","UFRGS","ICN","027887","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","et al.; J.C. Lindeman",NA,NA,NA,"Irgang, BE; et al.","s.n.","1972","08","07","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Mato inundado baixada próxima morro Itapeva.",NA,NA,"Dicotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:39:05-03","UFRGS","ICN","136112","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Musskopf, E",NA,NA,NA,"Musskopf, E","318","2004","10","17","Brasil","RS","Morrinhos do Sul","beira de estrada","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífitando árvore derrubada pela vento (Fenômeno Catarina)",NA,NA,"Dicotyledon",NA,"12766",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:39:05-03","UFRGS","ICN","048443","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Waechter, JL","1986","11","05","Waechter, JL","1736","1980","10","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epifítico; flores esbranquiçadas.; sobre pindavuna (Duguetia lanceolata); plantas pendentes, com até 2m do campo.",NA,NA,"Dicotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:39:05-03","UFRGS","ICN","051070","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Waechter, JL","1986","11","05","Waechter, JL","1850","1981","10","09","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rupícula pendente; flores esbranquiçadas (fotografada); também epifítica.",NA,NA,"Dicotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:39:05-03","UFRGS","ICN","046543","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Waechter, JL","1986","11","05","Waechter, JL","1440","1979","10","21","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rupícula; planta pendente com ca. 1,5m de comprimento; flores fenecidas, início da frutificação.; em paredão basáltico, próximo a riacho;",NA,NA,"Dicotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:39:05-03","UFRGS","ICN","084592","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Bravo, H; Scheinvar, L",NA,NA,NA,"Klein, RM; Bresolin, A","7969","1968","11","20","Brasil","SC","Florianópolis","Ilha de Santa Catarina Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Espécie ameaçada de extinção (Vulnerável).; Epífito. Flor branca.; Da mata.",NA,NA,"Dicotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:39:05-03","UFRGS","ICN","084599","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Bravo, H; Scheinvar, L",NA,NA,NA,"Klein, RM; Bresolin, A","8347","1969","10","14","Brasil","SC","Florianópolis","Morro da Quebrada Tapera Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"150","150","Espécie ameaçada de extinção (Vulnerável).; Epífito; flor branca.; da mata.",NA,NA,"Dicotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
"130","2020-10-14 08:31:32-03","MCN-FZBRS","HAS","45837","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","(Salm-Dyck ex Pfeiff.) Salm-Dyck","Nilson, A. D., Carneiro, A. M., Larocca, J. & Ramos, R. A.",NA,NA,NA,"Nilson, A.D.","1240","2007","03",NA,"Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","Propriedade do Prof. Luís Baptista","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Epífita, mata.","HAS0045837",NA,"Magnoliophyta",NA,"7549",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-11-26 09:59:46-03","IBt","SP","366538","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck",NA,NA,NA,NA,"Martins, SE","562","1999","10","13","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:03:01-03","IBt","SP","406785","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","Ostinowsky, AV","2008","04","29","Shirasuna, RT; et al.","320","2007","09","20","Brasil","São Paulo","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6851",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-04-15 17:19:34-03","IBt","SP","249569","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck",NA,NA,NA,NA,"Taylor, NP","1647","1991","06","13","Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:03:01-03","IBt","SP","254472","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck","Calvente, AM","2004","03","15","Mamede, MCH; et al.","495","1991","11","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador em direção à praia da Juréia, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Epífita, ramos pendentes, flores amarelas",NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-02 08:39:46-03","IBt","SP","278219","S","Plantae","Cactaceae","Rhipsalis","paradoxa","Rhipsalis paradoxa","Salm-Dyck",NA,NA,NA,NA,"Bernacci, LC","530","1994","07","20","Brasil","São Paulo","Tietê",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26682",NA,"auto",NA,NA,NA,NA,NA,NA,NA
