"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","sex"
"90","2021-03-01 16:35:44-03","UNICAMP","UEC","071155","S","Plantae","Magnoliopsida",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Vilela, EA","s.n.","1992","10",NA,"Brazil","Minas Gerais","Capivari, Rio Velho. Brejo","-44.9253005981445","-21.1700000762939",NA,"Erva prostada.",NA,NA,"20","Ijaci","8622","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-19 14:08:29-03","UFRPE","PEUFR","6967","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","D. Andrade-Lima; F. A. Carvalho; P. F. de Araújo","1054","1971","11",NA,"Brasil","Paraíba","11 km de Queimadas; na estrada para Boqueirão","-35.8983001708984","-7.35832977294922",NA,"Prostrada.","PEUFR006967",NA,"27","Queimadas","20308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-19 14:08:29-03","UFRPE","PEUFR","681","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","A. Lima","3247","1958","09",NA,"Brasil","Pernambuco","Barragem do açude Abóboras","-39.5783004760742","-8.09055995941162",NA,"Erva prostrada; abundante.","PEUFR000681",NA,NA,"Parnamirim","69919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-04-22 16:22:05-03","UFPB","JPB","1114","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz) Rohrb.","Xavier, LP","JPB1114","1942","11","Southern America","Brasil","Paraíba",NA,"-35.544722","-6.95",NA,"; DESC: Herbácea",NA,NA,"27","Alagoinha",NA,NA,NA,"133","133",NA,NA,"-35.544722","-6.95",NA,NA,NA,NA,NA,NA,NA
"94","2020-04-22 16:22:05-03","UFPB","JPB","366","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz) Rohrb.","Xavier, LP","JPB366","1941","10","Southern America","Brasil","Pernambuco",NA,"-35.7546997070312","-7.83305978775024",NA,"; DESC: Erva",NA,NA,"16","Surubim","16100","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:51:32-03","UCS","HUCS","12430","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lane, M.A.","1578","1975","07",NA,"Estados Unidos","Arizona","McDowell Mountains Regional Park",NA,NA,NA,"1/2 mile W of Park at abondoned stock tank , ca. 1600 - Herbarium of Arizona State University; Upper sonoran desert scrub",NA,NA,"06","Maricopa Co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:51:24-03","UCS","HUCS","22839","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Atwood, N.D.","29044","2002","10",NA,"Estados Unidos","Arizona",NA,NA,NA,NA,"Herbário BRY 398484","HUCS006553",NA,"25","Mohave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-21 19:37:27-03","UFC","EAC","1924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Almeida, L.","s.n.","1959","09","Southern America","Brasil","Ceará","Campo da E. A. C.","-38.543098449707","-3.71722006797791",NA,"Erva.","EAC0001924","EAC0001924","18","Fortaleza","19924","auto","Fernandes, A.",NA,NA,"1979","08",NA,NA,NA,NA,"13",NA,NA,NA,NA
"98","2021-03-21 19:37:27-03","UFC","EAC","15678","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus villosus","(Fenzl) Rohrb. in Mart.","Fernandes, A.; Matos, F.J.A.","EAC15678","1988","11","Southern America","Brasil","Ceará","Próximo à lagoa","-38.9221992492676","-4.56443977355957",NA,"Erva, flor arroxeada.","EAC0015678","EAC0015678","05","Itapiúna","24092","auto","Fernandes, A.",NA,NA,"2007","12",NA,NA,NA,NA,"17","villosus",NA,NA,NA
"99","2021-03-21 19:37:27-03","UFC","EAC","21470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Castro, A.S.F.","29","1994","10","Southern America","Brasil","Ceará","Amanari","-38.6856002807617","-3.89083003997803",NA,"Erva rastejante.","EAC0021470","EAC0021470","30","Maranguape","40608","auto","Fernandes, A.",NA,NA,"1994","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-21 19:37:27-03","UFC","EAC","12202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Fernandes, A.; Matos, F.J.A.","EAC12202","1983","09","Southern America","Brasil","Maranhão",NA,"-42.4178009033203","-3.36139011383057",NA,"Erva rastejante.","EAC0012202","EAC0012202","23","São Bernardo","33066","auto","Fernandes, A.; Bezerra, P.",NA,NA,"1983","09",NA,NA,NA,NA,"29",NA,NA,NA,NA
"101","2021-03-21 19:37:27-03","UFC","EAC","60886","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Meneses, H.M.","12","2017","01","Southern America","Brasil","Ceará",NA,"-40.867278","-5.146722",NA,"Erva, flor verde.; Terrestre.","EAC0060886","EAC0060886","10","Crateús",NA,NA,"Lima-Verde, L.W.","1022","1022","2017","07","-40.867278","-5.146722",NA,NA,"25",NA,NA,NA,NA
"102","2021-03-21 19:37:27-03","UFC","EAC","2926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Almeida, L.Z.","s.n.","1976","10","Southern America","Brasil","Ceará","Antonio Bezerra- Genibaú","-38.543098449707","-3.71722006797791",NA,NA,"EAC0002926","EAC0002926","10","Fortaleza","19924","auto","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-21 19:37:27-03","UFC","EAC","62039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Torres, C.","175","2012","02","Southern America","Brasil","Paraíba","Entrada da EMBRAPA.","-37.2799987792969","-7.02443981170654",NA,"Erva rasteira, verde a amarelada. Flor rosa claro ou da cor da folha.; Caatinga arbustiva aberta. Solo raso, arenoso-pedregoso a argiloso.","EAC0062039","EAC0062039","13","Patos","26419","auto","Torres, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-21 19:37:27-03","UFC","EAC","42024","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Roque, A.A.","416","2008","02","Southern America","Brasil","Rio Grande do Norte","RPPN Stoessel de Brito. Coletado no açude.","-37.0203018188477","-6.03388977050781",NA,"Erva ereta.; Caatinga","EAC0042024","EAC0042024","25","Jucurutu","24072","auto","Roque, A.A.",NA,NA,"2008","02",NA,NA,NA,NA,"13",NA,NA,NA,NA
"105","2020-12-21 16:11:13-03","MBM","MBM","110835","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Pedersen, T.M.","13900","1984","04","Southern America","Argentina",NA,"Dep. Capital",NA,NA,NA,NA,"MBM110835","MBM110835","05",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:11:13-03","MBM","MBM","135638","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lane, M.A.","1578","1975","07","Northern America","USA",NA,"Maricopa Co., Arizona",NA,NA,NA,NA,"MBM135638",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:11:13-03","MBM","MBM","169006","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Lans, M.A.","1578","1975","07","Northern America","USA",NA,"Maricopa Co. Arizona",NA,NA,NA,NA,"MBM169006","MBM169006","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:35:42-03","MBM","MBM","241089","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Campos, V. .A.; Toriz A, G.; Toriz A, G.","623","1987","08","Northern America","Mexico","Colima","Isla Socorro",NA,NA,NA,"Hierba prostrada, regular; flor verdosa.; Suelo rojizo arcilloso. Alt.: 1000m.","MBM241089","MBM241089","11","Volcán Evermann",NA,NA,"Flores, H.",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:11:13-03","MBM","MBM","241089","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Campos, A.; et al.; et al.","623","1987","03","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM241089","MBM241089",NA,NA,NA,NA,"Flore, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:35:42-03","MBM","MBM","322888","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Burkart, A.","15632","1945","12","Southern America","Argentina","Buenos Aires","Delta del Rio Paraná",NA,NA,NA,NA,"MBM322888","MBM322888","30","Islas de San Nicolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:11:13-03","MBM","MBM","39195","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Krapovickas, A.","27003","1974","12","Southern America","Argentina",NA,"Prov. Corrientes, Dep. Esquina",NA,NA,NA,NA,"MBM039195","MBM039195","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:11:13-03","MBM","MBM","39197","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","26855","1974","11","Southern America","Argentina",NA,"Prov. Corrientes, Dep. Esquina",NA,NA,NA,NA,"MBM039197","MBM039197","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:11:13-03","MBM","MBM","59667","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Schinini, A.","15299","1978","07","Southern America","Argentina",NA,"Prov. Corrientes, Dep. Capital",NA,NA,NA,NA,"MBM059667","MBM059667","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:11:13-03","MBM","MBM","49463","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Hatschbach, G.","38968","1976","10","Southern America","Brazil","Goiás","Rio Corumbá","-48.1596984863281","-17.7219009399414",NA,NA,"MBM049463","MBM049463","05","Ipameri","102542","auto","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:35:42-03","MBM","MBM","99080","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima","705689","1970","02","Southern America","Brazil","Pernambuco","Cidade Universirária","-34.8810997009277","-8.05389022827148",NA,"Solo de lagoa temporária.","MBM099080","MBM099080","01","Recife","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:11:13-03","MBM","MBM","99080","PreservedSpecimen","Plantae",NA,NA,"Aizoaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Andrade-Lima, D.","70-5689","1970","02","Southern America","Brazil","Pernambuco","Cidade Universitária","-34.8810997009277","-8.05389022827148",NA,NA,"MBM099080","MBM099080","01","Recife","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615626","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Weddell, H.A.",NA,"1844","8",NA,"Brasil",NA,"Bords du Rio Tocantins",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615626' target='other'> <mi>dwc_moreinfo</mi></a>","P04615626","P04615626_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2348",NA,NA
"118","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615627","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Weddell, H.A.",NA,"1844","8",NA,"Brasil",NA,"Bords du Rio Tocantins",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615627' target='other'> <mi>dwc_moreinfo</mi></a>","P04615627","P04615627_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2348",NA,NA
"119","2018-03-15 11:59:31-03","MNHN","RECOLNAT_MNHN_P","P00790033","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Bonpland, A.J.A.",NA,NA,NA,NA,"[Vénézuéla]",NA,"Cumana",NA,NA,"hb","Donné en 1833 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00790033' target='other'> <mi>dwc_moreinfo</mi></a>","P00790033","P00790033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2016-06-29 12:35:31-03","MNHN","RECOLNAT_MNHN_P","P01903629","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903629' target='other'> <mi>dwc_moreinfo</mi></a>","P01903629","P01903629_01",NA,NA,NA,NA,"Berhaut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615618","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Rusby, H.H.",NA,"1886","10",NA,"Brasil",NA,"Falls of Madeira",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615618' target='other'> <mi>dwc_moreinfo</mi></a>","P04615618","P04615618_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1503",NA,NA
"122","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615620","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.",NA,"1894","8",NA,"Brasil","Minas Gerais","Brésil. Minas Geraes. Lit. do Rio Parnahyba",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615620' target='other'> <mi>dwc_moreinfo</mi></a>","P04615620","P04615620_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21964",NA,NA
"123","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615621","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615621' target='other'> <mi>dwc_moreinfo</mi></a>","P04615621","P04615621_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13487",NA,NA
"124","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615622","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615622' target='other'> <mi>dwc_moreinfo</mi></a>","P04615622","P04615622_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11424",NA,NA
"125","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615624","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.",NA,"1895","9",NA,"Brasil","Minas Gerais","Porto do Rio Paracattu",NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615624' target='other'> <mi>dwc_moreinfo</mi></a>","P04615624","P04615624_01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21963",NA,NA
"126","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615625","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glaziou, A.",NA,"1895","9",NA,"Brasil","Minas Gerais","Porto do Rio Paracatu",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615625' target='other'> <mi>dwc_moreinfo</mi></a>","P04615625","P04615625_01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21963",NA,NA
"127","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615628","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Weddell, H.A.",NA,"1844","8",NA,"Brasil",NA,"Bords du Rio Tocantins",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615628' target='other'> <mi>dwc_moreinfo</mi></a>","P04615628","P04615628_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2471",NA,NA
"128","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615629","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Weddell, H.A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615629' target='other'> <mi>dwc_moreinfo</mi></a>","P04615629","P04615629_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2471",NA,NA
"129","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615632","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","Donné par la Direction du Jardim Royal de Kew en 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615632' target='other'> <mi>dwc_moreinfo</mi></a>","P04615632","P04615632_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7569",NA,NA
"130","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615633","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Saint-Hilaire, A.",NA,"1816","1",NA,"Uruguai",NA,"Banda Oriental del Uruguay",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615633' target='other'> <mi>dwc_moreinfo</mi></a>","P04615633","P04615633_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2553 bis",NA,NA
"131","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615634","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Saint-Hilaire, A. de",NA,"1816","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615634' target='other'> <mi>dwc_moreinfo</mi></a>","P04615634","P04615634_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1831",NA,NA
"132","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615635","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Saint-Hilaire, A.",NA,"1816","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","B1/1831 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615635' target='other'> <mi>dwc_moreinfo</mi></a>","P04615635","P04615635_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 922",NA,NA
"133","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615636","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Saint-Hilaire, A. de",NA,"1816","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615636' target='other'> <mi>dwc_moreinfo</mi></a>","P04615636","P04615636_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 727",NA,NA
"134","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04615637","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Puiggari",NA,NA,NA,NA,"Brasil","Pará","[Sabuloya]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615637' target='other'> <mi>dwc_moreinfo</mi></a>","P04615637","P04615637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-04 16:01:44-03","MNHN","RECOLNAT_MNHN_P","P04615643","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Gardner, G.",NA,NA,NA,NA,"Brésil",NA,"Province de Pernambuco",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615643' target='other'> <mi>dwc_moreinfo</mi></a>","P04615643","P04615643_01",NA,NA,NA,NA,"Berhaut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA
"136","2015-09-04 16:01:24-03","MNHN","RECOLNAT_MNHN_P","P04615630","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Weddell, H.A.",NA,"1843","11",NA,"Brasil","Minas Gerais",NA,"-46.874698638916","-17.2222003936768","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615630' target='other'> <mi>dwc_moreinfo</mi></a>","P04615630","P04615630_01","1","Paracatu","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1045",NA,NA
"137","2015-09-04 20:22:09-03","MNHN","RECOLNAT_MNHN_P","P05307005","PreservedSpecimen",NA,NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.","Emperaire, L.",NA,"1979","12",NA,"Brasil","Piauí","São João vermelho","-42.6994018554688","-9.01527976989746","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05307005' target='other'> <mi>dwc_moreinfo</mi></a>","P05307005","P05307005_01","3","São Raimundo Nonato","45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"457",NA,NA
"138","2020-12-11 11:38:51-03","UFMG","BHCB","33732","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.",NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,"Jaíba","47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:38:51-03","UFMG","BHCB","33732","PreservedSpecimen","Plantae","Dicotyledon",NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz & Pav.) Rohrb.",NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,"Jaíba","47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-03-11 09:01:27-03","URCA","HCDAL","1","PreservedSpecimen","Plantae",NA,NA,"Molluginaceae","Glinus","radiatus","Glinus radiatus","(Ruiz et Pav.)","Fernandes, A.; Matos","EAC12202","1983","09",NA,"Brasil","Maranhão",NA,"-42.4178009033203","-3.36139011383057",NA,"Erva rasteira.",NA,NA,"23","São Bernardo","33066","auto","Fernandes, A.; Bezerra, P.",NA,NA,"1983","09",NA,NA,NA,NA,"29",NA,NA,NA,NA
