"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"106","2011-08-15 09:48:00-03","MO","MOBOT","100401667","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Andrew Townesmith|Karen M. Meyer|Jennifer Truppner","Townesmith 1734","2010","1","18","South America","Peru","La Libertad","Purchased in the Mercado Mayorista in Trujillo.",NA,NA,NA,NA,NA,"Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","134"
"107","2014-04-02 16:51:00-03","MO","MOBOT","100697781","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Andrew Townesmith|Carolina Téllez","Townesmith 2297","2012","4","25","South America","Peru","La Libertad","Purchased at the Mercado Mayorista in Trujillo. Psta. Blanquita 057E.",NA,NA,NA,NA,NA,"Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","566"
"108","2016-10-28 14:09:00-02","MO","MOBOT","100930805","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Pedro Jörgensen","Jörgensen 3511","1928","7","5","South America","Paraguay",NA,"[Villa Rica?]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2016-10-28 14:02:00-02","MO","MOBOT","100930820","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Pedro Jörgensen","Jörgensen 1129","1916","11","10","South America","Argentina","Catamarca","Común sobre [acéquina].",NA,NA,NA,NA,NA,"Andalgalá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1188979","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","José Campos de la Cruz|O. Díaz","Campos de la Cruz 2194","1996","1","26","South America","Peru","Cajamarca","Distrito Chirinos: Cenezal.",NA,NA,NA,NA,"H. Robinson (US)","San Ignacio","-78.76666","-5.4","500.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","21"
"111","2008-05-27 22:02:00-03","MO","MOBOT","1263416","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Elsa M. Zardini|M. Vera","Zardini 47174","1997","7","30","South America","Paraguay","Presidente Hayes","Estancia Zalazar. Dry forest.",NA,NA,NA,NA,"Harold Robinson (US)",NA,"-59.21694","-23.13111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1113"
"112","2011-06-09 17:46:00-03","MO","MOBOT","1715645","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Israel G. Vargas C.","Vargas Caballero 789","1994","11","4","South America","Bolivia","Santa Cruz","Huasacañada, 5 km al S de la ciudad de Vallegrande. vegetación natural en los cercos que dividen los terrenos cultivados y algunos barbechos abandonados, en general muy alterado.",NA,NA,NA,NA,"J. Pruski '92 (NY); R. Lopéz '95","Vallegrande","-64.08527","-18.51805","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2014-05-12 21:53:00-03","MO","MOBOT","2198889","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","E. Haene","Haene 1462","1994","11","5","South America","Argentina","Buenos Aires","Reserva Natural Otamendi",NA,NA,NA,NA,"Haene, E.","Campana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2010-04-06 21:13:00-03","MO","MOBOT","2198914","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 15690","1960","12","2","South America","Argentina","Catamarca","Sierra de Ancasti (Falda este): Ruta nº 64, El Taco",NA,NA,NA,NA,NA,"Ancasti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-06-25 14:15:00-03","MO","MOBOT","2198946","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 16135","1962","12","7","South America","Argentina","Córdoba","Sierra Chica (Falda este): Quebrada Turca, al norte de El Diquecito",NA,NA,NA,NA,NA,"Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-06-25 14:15:00-03","MO","MOBOT","2198967","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 11299","1955","11","20","South America","Argentina","Córdoba","Sierra Chica (Falda este): Camino a Pozo Verde, más allá de La Quebrada, al noroeste de Río Ceballos",NA,NA,NA,NA,NA,"Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-06-25 14:15:00-03","MO","MOBOT","2198997","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 18958","1966","12","1","South America","Argentina","Córdoba","Camilo Aldao",NA,NA,NA,NA,NA,"Marcos Juárez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-08-07 05:43:00-03","MO","MOBOT","2199022","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rosa Subils","Subils 1068","1970","11","5","South America","Argentina","Córdoba","Villa del Rosario, en el Río Segundo (al este-noreste de Río Segundo)",NA,NA,NA,NA,NA,"Río Segundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-08-07 05:43:00-03","MO","MOBOT","2199052","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rosa Subils","Subils 1139","1970","11","29","South America","Argentina","Córdoba","Ruta nacional nº 9: Río Segundo, Las Compuertas, en el río homónimo",NA,NA,NA,NA,NA,"Río Segundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-06-25 14:15:00-03","MO","MOBOT","2199081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 11351","1953","11","26","South America","Argentina","Córdoba","Ruta nº 19: Cerca de Jeanmaire, yendo desde La Francia",NA,NA,NA,NA,NA,"San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-08-07 05:43:00-03","MO","MOBOT","2199104","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rosa Subils","Subils 1735","1973","4","7","South America","Argentina","Córdoba","Estre Sacanta y El Arañado, por la ruta que va de Villa del Rosario a Las Varillas",NA,NA,NA,NA,NA,"San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2011-06-21 05:21:00-03","MO","MOBOT","2199129","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 1696","1963","11","17","South America","Argentina","Córdoba","Alta Gracia, Dique Chico",NA,NA,NA,NA,"Ariza Espinar, L.","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-01-31 04:34:00-03","MO","MOBOT","2199148","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","David L. Anderson","Anderson 1434","1968","12","11","South America","Argentina","San Luis","Cerca del puente de unión entre Rutas nº 7 y nº 8 , Villa Mercedes",NA,NA,NA,NA,NA,"General Pedernera",NA,NA,"515.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-04-06 21:13:00-03","MO","MOBOT","2199195","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 14585","1965","1","15","South America","Argentina","San Luis","Sierra de San Luis: San Martín, en la Pileta",NA,NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-04-12 21:08:00-03","MO","MOBOT","2199222","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Stella M. Pire","Pire 1816","1984","11","4","South America","Argentina","Santa Fé","Coranda, en la ruta que va desde Santa Fe hacia Rosario",NA,NA,NA,NA,NA,"San Jerónimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","2248909","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 2664","1971","12","17","South America","Argentina","Catamarca","Las Juntas: Inmediaciones del Río de las Trancas",NA,NA,NA,NA,NA,"Ambato",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","2248921","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 2863","1973","12","8","South America","Argentina","Córdoba","Ciudad de Córdoba: Ampliación de Barrio Los Plátanos",NA,NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","2248934","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 2094","1964","4","11","South America","Argentina","Córdoba","Diquecito",NA,NA,NA,NA,"Ariza Espinar, L.","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-01-21 22:26:00-02","MO","MOBOT","2248967","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker|Teresa Di Fulvio","Hunziker 21352","1971","11","3","South America","Argentina","Córdoba","Entre las estaciones Burmeister y Onagoity, (Ferrocarril General San Martín)",NA,NA,NA,NA,NA,"General Roca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-08-07 05:43:00-03","MO","MOBOT","2248991","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rosa Subils","Subils 2274","1976","11","15","South America","Argentina","Córdoba","Ruta nacional nº 9: Pilar",NA,NA,NA,NA,NA,"Río Segundo","-64.26","-30.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2249015","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 2491","1970","12","16","South America","Argentina","Córdoba","Ruta nº 19: Inmediaciones de la Estación Jeanmaire, entre Devoto y La Francia",NA,NA,NA,NA,NA,"San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-01-31 04:34:00-03","MO","MOBOT","2249043","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","David L. Anderson|et al.","Anderson 2023","1971","1","27","South America","Argentina","San Luis","Estancia Los Trapales, orilla de Laguna Trapales",NA,NA,NA,NA,NA,"General Pedernera",NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-03-26 05:52:00-03","MO","MOBOT","2249060","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker|Luis Ariza Espinar|Rosa Subils","Hunziker 21586","1971","11","13","South America","Argentina","Santiago del Estero","La Isla, en las inmediaciones de La Dársena, unos 7 km al noroeste de La Banda, rumbo al Dique Los Quiroga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2249083","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Luis Ariza Espinar","Ariza Espinar 2206","1966","11","19","South America","Argentina","Córdoba","Alta Gracia: Inmediaciones Río Anizacate",NA,NA,NA,NA,"Ariza Espinar, L.","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2010-11-28 09:29:00-02","MO","MOBOT","2249113","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Bruno G. Piccinini|Silvia C. Arroyo|Roberto Kiesling","Piccinini 2441","1975","10","10","South America","Argentina","Formosa","Borde S de la Laguna Blanca.",NA,NA,NA,NA,"Cabrera, A. L., 24-V-","Pilcomayo","-58.16666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2010-11-28 09:05:00-02","MO","MOBOT","2249127","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Bruno G. Piccinini|Raul R. Leguizamón","Piccinini 2113","1972","1","13","South America","Argentina","Río Negro","Margen derecha del Aº Valcheta.",NA,NA,NA,NA,"Cabrera, A. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-06-25 14:16:00-03","MO","MOBOT","2294337","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 321","1940","1","3","South America","Argentina","Buenos Aires","Igr. R. Otamendi, al sudeste de Campana",NA,NA,NA,NA,"Ariza Espinar, L.","Campana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-06-25 14:16:00-03","MO","MOBOT","2294357","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 3376","1942",NA,NA,"South America","Argentina","Buenos Aires","Delta del Río Paraná, primera sección: Arroyo Gelves",NA,NA,NA,NA,"Ariza Espinar, L.","Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-10-25 05:33:00-02","MO","MOBOT","2294390","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Raúl Pozner|Manuel J. Belgrano","Pozner 349","2004","1","21","South America","Argentina","Córdoba","Ruta Provincial 28, al W de Tanti, camino a Los Gigantes",NA,NA,NA,NA,"Pozner, R., 06-","Punilla","-64.67888","-31.36583","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-08-07 05:43:00-03","MO","MOBOT","2294402","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Rosa Subils","Subils 3790","1985","4","20","South America","Argentina","Córdoba","Ruta provincial nº 10: Laguna de Los Ludueña, entre Río Primero y Santa Rosa de Río Primero",NA,NA,NA,NA,"Ariza Espinar, L.","Río Primero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-04-12 16:25:00-03","MO","MOBOT","2294420","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","August G. Schulz","Schulz 3995","1943","8","8","South America","Argentina","Chaco","Colonia Benítez",NA,NA,NA,NA,"Schulz, A. G.",NA,"-58.93333","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-04-03 14:38:00-03","MO","MOBOT","2294457","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Aurelio Schinini|G. Cuadrado|O. Bertoni","Schinini Cacace 31293","1996","9","19","South America","Argentina","Formosa","Laguna Naick Neck. 14 Km NW de Clorinda",NA,NA,NA,NA,"Schinini, A., //","Pilcomayo",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-31 09:44:00-03","MO","MOBOT","2294467","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 3307","1992","3","29","South America","Argentina","Formosa","Cruce entre las rutas 81 y 95.",NA,NA,NA,NA,NA,"Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-02-27 07:03:00-03","MO","MOBOT","2294489","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Angel L. Cabrera|Silvia M. Botta|Nuncia M. Tur","Cabrera 33903","1983","6","14","South America","Argentina","Jujuy","Ruta 34 entre Calilegua y Caimancito",NA,NA,NA,NA,NA,"Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-22 11:50:00-03","MO","MOBOT","2294519","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Eduardo M. Grondona|Bruno G. Piccinini","Grondona 3165","1949","10",NA,"South America","Argentina","Misiones","Aristóbulo del Valle, Arroyo Acaraguá.",NA,NA,NA,NA,NA,"Cainguás","-54.9","-27.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2015-08-23 05:45:00-03","MO","MOBOT","2294540","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","S.A. Renvoize","Renvoize 3311","1978","10","27","South America","Argentina","Misiones","Puerto Piray",NA,NA,NA,NA,NA,"Montecarlo","-54.71666","-26.48333","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2011-03-15 06:39:00-03","MO","MOBOT","2294564","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Gloria E. Barboza|Franco E. Chiarini|Marisa Matesevach|C. Carrizo García","Barboza 358","2002","12","3","South America","Argentina","Corrientes","Unos 8 km al N de Goya, por ruta provincial nº 27, rumbo a Santa Lucía",NA,NA,NA,NA,"Ariza Espinar, L.","Goya","-59.2225","-29.10583","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","2337938","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","BIURRUN","BIURRUN 4445","1996","11","16","South America","Argentina","La Rioja","Sierra de Los Llanos. Subiendo desde Santa Bárbara por la quebrada de La Bolsa",NA,NA,NA,NA,"Ariza Espinar, L.","Chamical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-06-25 14:16:00-03","MO","MOBOT","2402534","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 6279","1945","11","1","South America","Argentina","Córdoba","Sierra Chica (Falda este): Quebrada del Río Ascochinga (Entre Ascochinga y Jesús María)",NA,NA,NA,NA,NA,"Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-06-25 14:16:00-03","MO","MOBOT","2402551","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 614","1940","1","14","South America","Argentina","Córdoba","Alta Gracia, a orillas del arroyo homónimo",NA,NA,NA,NA,NA,"Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-11-27 16:38:00-02","MO","MOBOT","2402570","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Fernando N. Biurrun|M. Salinas","Biurrun 6527","2000","12","2","South America","Argentina","La Rioja","Sierra de Los Llanos. Subiendo desde Tama hacia Santa Cruz (Sector llamado Sierra de Los Quinteros)",NA,NA,NA,NA,"Ariza Espinar, L.","General Ángel V. Peñaloza",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-03-24 16:21:00-03","MO","MOBOT","2402588","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","Arbo 6851","1996","10","25","South America","Argentina","Corrientes","Estancia Caaguazú, 11 km NE de Chavarría camino a Tacuaritas, potrero Plantel, aprox. 3 km al W del casco",NA,NA,NA,NA,"Cristóbal, C. L., //","San Roque","-58.49","-28.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-07-15 12:23:00-03","MO","MOBOT","2404609","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Renée H. Fortunato","Fortunato 588","1983","11","14","South America","Argentina","Chaco","Las Palmas, monte cerca del Puerto.",NA,NA,NA,NA,"Cabrera, A. L.","Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-06-25 14:16:00-03","MO","MOBOT","2438587","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Armando T. Hunziker","Hunziker 899","1938",NA,NA,"South America","Argentina","Buenos Aires","Delta del Río Paraná, primera sección: Arroyo Gelves",NA,NA,NA,NA,"Ariza Espinar, L.","Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-08-23 06:26:00-03","MO","MOBOT","2438607","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","O. Ahumada|J. Agüero","Ahumada 8603","1988","11","4","South America","Argentina","Jujuy","camino al arroyo Cafetal",NA,NA,NA,NA,"Sáenz, A. A.","Ledesma","-64.71666","-23.63333","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2011-03-06 15:20:00-03","MO","MOBOT","2438622","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","O. Ahumada|A. Castellón","Ahumada 8789","1998","11","7","South America","Argentina","Jujuy","Parque Nacional Calilegua, camino desde Ayo. Tres Cruces hasta el Ayo. Aguas Negras, Ruta Prov. 83",NA,NA,NA,NA,"Sáenz, A. A.","Ledesma","-64.83333","-23.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2012-04-13 08:57:00-03","MO","MOBOT","2458483","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Roberto M. Klein|A. Bresolin","Klein 9238",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-16 06:16:00-03","MO","MOBOT","2488871","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Benedict (Benjamin) Balansa","Balansa 867",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2010-11-13 05:21:00-02","MO","MOBOT","2488883","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Fátima Mereles","Mereles H. 4864","1992","11","9","South America","Paraguay","Presidente Hayes","Est. Sta. María del 12, Retiro San Juan",NA,NA,NA,NA,"Degen, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-07-31 17:12:00-03","MO","MOBOT","2488898","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 1869","1990","9","10","South America","Paraguay","Boquerón","Col. Menno, Rio Verde, Colonia Lolita",NA,NA,NA,NA,"Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2014-03-27 20:53:00-03","MO","MOBOT","2516282","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","J. Chebataroff","Chebataroff 106",NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3360694","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Nélida Soria","Soria Rey 2672","1988",NA,NA,"South America","Paraguay","Guairá","Tororo. Prop. de Raul Alvarenga.",NA,NA,NA,NA,"H. Robinson",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-11-23 18:54:00-02","MO","MOBOT","3361186","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Picrosia","longifolia","Picrosia longifolia","D. Don","Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 5581970","1991",NA,NA,"South America","Argentina","Formosa","General Belgrano, alrededores del pueblo. Capitulo blanco. Pastizal.",NA,NA,NA,NA,"A. Cabrera","Patiño",NA,NA,"2280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
