"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","typeStatus","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"96","2015-01-22 08:05:00-02","MO","MOBOT","2839105","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","M. Amaya","Amaya-Márquez 027",NA,NA,NA,"South America","Colombia","P.N.N. Amacayacu.",NA,NA,NA,NA,"Amazonas",NA,"(Moric.) O'Donell","Ronald Liesner","-70.303404","-3.807631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2011-06-08 11:53:00-03","MO","MOBOT","2839333","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","José Schunke V.","Schunke Vigo 2095","1967","6","29","South America","Peru","Dtto: Honoria. Bosque Nacional de Iparia Region de Bosque seco tropical : (sensu Tosi, (1960) a lo largo del Rio Pachitea cerca del campamento Miel de Abeja(1 km . arriba del pueblo de Tournavista o unos 20 km. arriba de la confluencia con el Rio Ucayali). Altura sobre el mar.",NA,NA,NA,NA,"Huánuco",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,"Pachitea",NA,NA,NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2839430","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","John J. Wurdack","Wurdack 41211","1956","1","12","South America","Venezuela","Extreme north bas of Cerro Baraguan. Cerro Baraguan and Vicinity",NA,NA,NA,NA,"Bolívar",NA,"(Moric.) O'Donell","D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA
"99","2012-05-04 05:16:00-03","MO","MOBOT","2839464","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Cyril Allen","Allen 791","1924","11","4","South America","Colombia","Forest, Poponte, Magdalena Valley.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","L.H. Shinners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2839501","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Augustus Fendler","Fendler 2072","1854",NA,NA,"South America","Venezuela","Prope. colonian Tovar legit.",NA,NA,NA,NA,NA,NA,"(Moric.) O'Donell","Kenneth R. Robertson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2011-06-14 16:14:00-03","MO","MOBOT","2839962","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Loy R. Phillippe|Francisco J. Ortega|L. Crane|S. Huhndorf|J. Schocknecht","Phillippe 21245","1993","1","15","South America","Venezuela","Guanare Quadrangle 6243 (1.100,000 scale) Zone 19P, UTM 411600mE, 1000060 mN. West side of Rio Guanare, west and a little north of Guanare.",NA,NA,NA,NA,"Portuguesa",NA,"(Moric.) O'Donell","D.F. Austin","-69.78333","9.03333",NA,NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA
"102","2011-04-06 15:32:00-03","MO","MOBOT","2840050","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. Romero Castañeda","Romero Castañeda 7590","1959","3","24","South America","Colombia","De Ciénaga hacia el antiguo campo de Aterrizaje.",NA,NA,NA,NA,"Magdalena",NA,"(Moric.) O'Donell","R. Romero-Castañeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA
"103","2016-12-02 05:30:00-02","MO","MOBOT","3408211","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","J.G. Graham|José Schunke V.","Graham 490","1998","7","20","South America","Peru","Distrito de Yarinacocha. Tunchish Caño. 8º21'S, 74º34'W. Alt. S.N. mar ca. 200m. Campo abierto.",NA,NA,NA,NA,"Ucayali",NA,"(Moric.) O'Donell",NA,NA,NA,"Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2012-05-24 05:04:00-03","MO","MOBOT","431511","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Juan Revilla","Revilla Cardenas 795","1976","6","21","South America","Peru","Distrito Pebas. Rio Ampiyacu.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell","D.F. Austin (FAU)","-71.81666","-3.33333","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","3",NA,NA
"105","2020-01-29 13:38:00-03","MO","MOBOT","431843","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Agustin Rudas L.|Pablo A. Palacios|F. del Aguila Joaquin|G. Morán","Rudas Lleras 3044","1991","7","1","South America","Colombia","Municipio de Leticia; Corregimiento de Tarapacá; Parque Nacional Natural Amacayacu; Cabaña Pamaté (extremo nor-occidental del parque); trocha que sale de la cabaña, paralela al Caño Pamaté.",NA,NA,NA,NA,"Amazonas",NA,"(Moric.) O'Donell","D. Austin (FAU)","-70.3166667","-3.1833333",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"48","8",NA,NA
"106","2015-02-18 10:02:00-02","MO","MOBOT","435100","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Thomas B. Croat","Croat 17735","1972","7","6","South America","Peru","Banks of Río Chambira.",NA,NA,NA,NA,"Loreto",NA,"(Moric.) O'Donell",NA,"-71.7833333","-3.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"236","1",NA,NA
"107","2015-10-22 10:02:44-02","UNIOESTE","UNOP","5911","S","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Temponi, L.G.; Cândido-Jr J.F.; Juvenal, J.; Cândido-Jr J.F.; Juvenal, J.","550","2009","08","29",NA,"Brasil","Entorno do Parque Nacional de Ilha Grande.",NA,"Trepadeira, folha membranácea e discolor, frutos imaturos verdes e maduros vináceos.",NA,NA,"Paraná",NA,"(Moric.) O'Donell","Martim, V.C.","-54.2557983398438","-24.0799999237061","Guaíra","2010",NA,NA,NA,NA,"33984",NA,NA,"auto",NA,NA,NA,NA,NA
"108","2020-08-31 08:59:44-03","INPA","INPA","69185","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Coêlho, LF","645","1977","08","30","Southern America","Brasil","Rio Solimões, ilha da Terra Nova, Rio Solimões, ilha da Terra Nova.",NA,NA,"INPA0069185",NA,"Amazonas","INPA0069185 INPA0069185_e","(Moric.) O'Donell","Austin, DF","-59.733333","-3.163889","Manaus","1980","03",NA,"-59.733333","-3.163889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 08:59:44-03","INPA","INPA","2326","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Black, GA","46-55","1946","08","21","Southern America","Brasil","Entre Loureiro e Tabatinga, Entre Loureiro e Tabatinga. Instituto Agronômico do Norte.",NA,NA,"INPA0002326",NA,"Amazonas","INPA0002326 INPA0002326_e INPA0002326_e1","(Moric.) O'Donell","Austin, DF","-48.6875","-4.2525","Tabatinga","1980","03",NA,"-48.6875","-4.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 08:59:44-03","INPA","INPA","140456","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Celso","JU1091","1986","05","30","Southern America","Brasil","Ilha da Marchantaria, Ilha da Marchantaria.",NA,NA,"INPA0140456",NA,"Amazonas","INPA0140456 INPA0140456_e","(Moric.) O'Donell","Staples, GW","-60","-3.25",NA,"2016","04","19","-60","-3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 08:59:44-03","INPA","INPA","203462","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Lohmann, LG","276","1999","06","30","Southern America","Brasil","Rio Solimões, margem direita. Paraná do Barroso.",NA,NA,"INPA0203462",NA,"Amazonas","INPA0203462 INPA0203462_e INPA0203462_f","(Moric.) O'Donell","Staples, GW","-60.383333","-3.3",NA,"2016","04","19","-60.383333","-3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 08:59:44-03","INPA","INPA","22101","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT","5341","1968","06","29","Southern America","Brasil","Jaci-Paraná, Island in Rio Madeira at mouth of Rio Jaciparaná.",NA,NA,"INPA0022101",NA,"Rondônia","INPA0022101 INPA0022101_e INPA0022101_e1","(Moric.) O'Donell","Austin, DF","-64.4","-9.3",NA,"1980","03",NA,"-64.4","-9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 08:59:44-03","INPA","INPA","246022","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Viana, GP","50","2011","08","23","Southern America","Brasil","Comunidade de São Salvador., Rio Madeira",NA,NA,"INPA0246022",NA,"Amazonas","INPA0246022 INPA0246022_e","(Moric.) O'Donell","Ramos, JF","-62.600889","-7.162972","Humaitá","2012","01","07","-62.600889","-7.162972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-08-31 08:59:44-03","INPA","INPA","246176","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Viana, GP","27","2011","08","14","Southern America","Brasil","Comunidade Conceição da Galera, Rio Madeira",NA,NA,"INPA0246176",NA,"Rondônia","INPA0246176 INPA0246176_e","(Moric.) O'Donell","Ramos, JF","-63.2966","-8.19523","Porto Velho","2012","01","07","-63.2966","-8.19523",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-31 08:59:44-03","INPA","INPA","258994","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Simon, MF","1904","2013","06","25","Southern America","Brasil","12 km N de Abunã, margem direita do rio Madeira.",NA,NA,"INPA0258994",NA,"Rondônia",NA,"(Moric.) O'Donell","Staples, GW","-65.369444","-9.599167","Porto Velho","2016","04","20","-65.369444","-9.599167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-31 08:59:44-03","INPA","INPA","40007","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT","16817","1973","07","24","Southern America","Brasil","Rio Solimões, Leticia-El Marco, Rio Solimões, path along river bank between Letícia and El Marco.",NA,NA,"INPA0040007",NA,"Amazonas","INPA0040007 INPA0040007_e INPA0040007_e1","(Moric.) O'Donell","Austin, DF","-69.920001","-4.308109",NA,"1980","03",NA,"-69.920001","-4.308109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-08-31 08:59:44-03","INPA","INPA","40029","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT","16839","1973","07","24","Southern America","Brasil","El Marco. Leticia-Tabatinga, El Marco. Disturbed area north of Leticia-Tabatinga road. From border.",NA,NA,"INPA0040029",NA,"Amazonas","INPA0040029 INPA0040029_e","(Moric.) O'Donell","Staples, GW","-69.920001","-4.308109",NA,"2016","04","19","-69.920001","-4.308109",NA,"300","300",NA,NA,NA,NA,NA,NA
"118","2020-08-31 08:59:44-03","INPA","INPA","40558","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Lleras, E","P17364","1973","08","17","Southern America","Brasil","Rio Solimões, Bairro de Odorio, Rio Solimões, Barrio de Odorio. Disturbed forest on terra firme.",NA,NA,"INPA0040558",NA,"Amazonas","INPA0040558 INPA0040558_e INPA0040558_e1","(Moric.) O'Donell","Austin, DF; Cavalcante, PB","-69.341755","-3.615191","São Paulo de Olivença","1982",NA,NA,"-69.341755","-3.615191",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-31 08:59:44-03","INPA","INPA","54857","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Krieger, L","12288","1972","07","23","Southern America","Brasil","Rio Solimões. Cipó dentro da água, Margens do rio Solimões. Cipó dentro da água.",NA,NA,"INPA0054857",NA,"Amazonas","INPA0054857 INPA0054857_e INPA0054857_e1","(Moric.) O'Donell","Austin, DF","-64.7114","-3.3542",NA,"1980","03",NA,"-64.7114","-3.3542",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 08:59:44-03","INPA","INPA","77678","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Wurdack, JJ","41211","1956","01","12","Southern America","Venezuela","Extreme north base of Cerro Baraguan.",NA,NA,"INPA0077678",NA,"Bolívar","INPA0077678 INPA0077678_e","(Moric.) O'Donell","Austin, DF",NA,NA,NA,"1978",NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA
"121","2020-08-31 08:59:44-03","INPA","INPA","274293","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Demarchi, LO","666","2015","09","11","Southern America","Brasil","Catalão",NA,NA,"INPA0274293",NA,"Amazonas",NA,"(Moric.) O'Donell","Ramos, JF","-59.9125","-3.167778","Manaus","2018","10",NA,"-59.9125","-3.167778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 08:59:44-03","INPA","INPA","19726","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT","4086","1967","01","25","Southern America","Brasil","Canto Galo, Canto Galo, south bank of Rio Mucajaí, between Pratinha and Rio Apiaú.",NA,NA,"INPA0019726",NA,"Roraima","INPA0019726 INPA0019726_e INPA0019726_e1","(Moric.) O'Donell","Austin, DF; Cavalcante, P","-61.160619","2.679835","Mucajaí","1982",NA,NA,"-61.160619","2.679835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Hatschbach, G","14496","1966","06","23","Southern America","Brazil","Rio Paranapanema, Brazil. Paraná: Rio Paranapanema, S. Antonio do Caiua",NA,"usbgn","CONV005193",NA,"Paraná",NA,"(Moric.) O'Donell",NA,"-53.15","-22.666667",NA,NA,NA,NA,"-53.15","-22.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ducke","2430","1901","10","18","Southern America","Brazil","Sta. Maria, Brazil. Pará: Ilha Mexiana, teso Sta. Maria.",NA,"usbgn","CONV005189",NA,"Pará",NA,"(Moric.) O'Donell",NA,"-48.85","-0.816667","Ilha Mexiana",NA,NA,NA,"-48.85","-0.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914",NA,NA,NA,"Southern America","Brazil","Brazil. Bahia",NA,NA,"CONV005097","isotype","Bahia",NA,"(Moric.) O'Donell","Staples, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914",NA,NA,NA,"Southern America","Brazil","Brazil. Bahia",NA,NA,"CONV005098","isotype","Bahia",NA,"(Moric.) O'Donell","Staples, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914","1838",NA,NA,"Southern America","Brazil","Salvador, Brazil. Bahia: Bahia. &nf;one K dupe has handwritten Serra Accurua (sp?)&nf;the other K dupe has handwritten on sheet Utingen, Bahia (sp?)",NA,"Bahia = Salvador, usbgn","CONV005187,K000613207","isotype","Bahia",NA,"(Moric.) O'Donell","Staples, G","-38.516667","-12.983333",NA,"1979",NA,NA,"-38.516667","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914","1838",NA,NA,"Southern America","Brazil","Salvador, Brazil. Bahia: Bahia. &nf;one K dupe has handwritten Serra Accurua (sp?)&nf;the other K dupe has handwritten on sheet Utingen, Bahia (sp?)",NA,"Bahia = Salvador, usbgn","CONV005188,K000613206","isotype","Bahia",NA,"(Moric.) O'Donell","Staples, G","-38.516667","-12.983333",NA,"1979",NA,NA,"-38.516667","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ducke","7442","1906","07","14","Southern America","Brazil","Remate de Males, Brazil. Pará: Rio Javary, Remate de Males.",NA,"usbgn","CONV005190",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,"-70.208611","-4.332222","Rio Javary",NA,NA,NA,"-70.208611","-4.332222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914",NA,NA,NA,"Southern America","Brazil","Brazil. Bahia",NA,NA,"CONV005096","holotype","Bahia",NA,"(Moric.) O'Donell","Staples, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Pedralli, G; Meyer","9345","1991","05",NA,"Southern America","Brazil","Lagoa de Mocambinho, Mocambinho. Distrito Agroindustrial da Jaíba. Lagoa de Mocambinho.",NA,"Trepadeira. Flores brancas.","CONV020942",NA,"Minas Gerais",NA,"(Moric.) O'Donell","Staples, G",NA,NA,"Jaíba Mcpio.","2017","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","009345"
"132","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","4086","1967","01","25","Southern America","Brazil","Cantagalo, Brazil. Roraima: Canto Galo, S bank Rio Macujai",NA,"usbgn","CONV005200",NA,"Roraima",NA,"(Moric.) O'Donell",NA,"-61.1","3.533333",NA,NA,NA,NA,"-61.1","3.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","5341","1968","06","29","Southern America","Brazil","Rio Jaciparaná, Brazil. Rondonia: Island in Rio Madeira at mouth of Rio Jaciparaná",NA,"usbg","CONV005196",NA,"Rondonia",NA,"(Moric.) O'Donell",NA,"-64.366667","-9.366667",NA,NA,NA,NA,"-64.366667","-9.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","4086","1967","01","25","Southern America","Brazil","Cantagalo, Brazil. Roraima: Canto Galo, S bank Rio Macujai",NA,"usbgn","CONV005199",NA,"Roraima",NA,"(Moric.) O'Donell",NA,"-61.1","3.533333",NA,NA,NA,NA,"-61.1","3.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","16817","1973","07","24","Southern America","Brazil","El Marco, Brazil. Amazonas: betw. Leticia & El Marco.",NA,"usbgn","CONV005181",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,"-69.941667","-4.233611",NA,NA,NA,NA,"-69.941667","-4.233611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","PLK; Urbano","12288","1972","07","24","Southern America","Brazil","Amazon River, Brazil. Amazonas: margens do Rio Solimoes.",NA,"Rio Solimoes = Amazon River, usbgn","CONV005185",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,"-49","-0.166667",NA,NA,NA,NA,"-49","-0.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Coelho, L","645","1977","08","30","Southern America","Brazil","Terra Nova, Brazil. Amazonas: Rio Solimões, ilha da Terra Nova",NA,"usbgn","CONV005176",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,"-59.179167","-4.665278","Rio Solimões",NA,NA,NA,"-59.179167","-4.665278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jobert","671",NA,NA,NA,"Southern America","Brazil","Totomaya, Brazil. Amazonas: Totomayo",NA,"not in usbgn or fuzzy","CONV005177",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Egler; Irwin, HS","46035","1961","07","27","Southern America","Brazil","Arumanduba, Brazil. Pará: E of Arumanduba.",NA,"usbgn","CONV005191",NA,"Pará",NA,"(Moric.) O'Donell",NA,"-52.483333","-1.483333",NA,NA,NA,NA,"-52.483333","-1.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","5341","1968","06","29","Southern America","Brazil","Rio Jaciparaná, Brazil. Rondonia: Island in Rio Madeira at mouth of Rio Jaciparaná",NA,"usbg","CONV005195",NA,"Rondonia",NA,"(Moric.) O'Donell",NA,"-64.366667","-9.366667",NA,NA,NA,NA,"-64.366667","-9.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","5341","1968","06","29","Southern America","Brazil","Rio Jaciparaná, Brazil. Rondonia: Island in Rio Madeira at mouth of Rio Jaciparaná",NA,"usbg","CONV005198",NA,"Rondonia",NA,"(Moric.) O'Donell",NA,"-64.366667","-9.366667",NA,NA,NA,NA,"-64.366667","-9.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jost, T","526","2002","05","03","Southern America","Brazil","Pontal, margem do rio Carinhanha, Bahia, Carinhanha: Pontal, margem do rio Carinhanha. Savana Estépica.",NA,"Projeto IMSEAR; Erva escandente. Folhas membranáceas, pilosas na face abaxial. Flores brancas.","CONV016828",NA,"Bahia",NA,"(Moric.) O'Donell","Staples, G","-43.786667","-14.336667","Carinhanha","2016","06","20","-43.786667","-14.336667",NA,NA,NA,NA,NA,NA,NA,"voucher","HUEFS66162"
"143","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Hatschbach, G","14496","1966","06","23","Southern America","Brazil","Rio Paranapanema, Brazil. Paraná: Rio Paranapanema, S. Antonio do Caiua",NA,"usbgn","CONV005194",NA,"Paraná",NA,"(Moric.) O'Donell",NA,"-53.15","-22.666667",NA,NA,NA,NA,"-53.15","-22.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ule, E",NA,"1901","06",NA,"Southern America","Brazil","Juruá, Brazil. Amazonas: Rio Juruá, Jurua-Miry",NA,"usbgn; Schlingpflanz, Bl weiss.","CONV005182",NA,"Amazonas",NA,"(Moric.) O'Donell","Staples, G","-66.05","-3.45","Rio Juruá","1979",NA,NA,"-66.05","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ule, E",NA,"1901","06",NA,"Southern America","Brazil","Juruá, Brazil. Amazonas: Rio Juruá, Jurua-Miry",NA,"usbgn; Schlingpflanz, Bl weiss.","CONV005183",NA,"Amazonas",NA,"(Moric.) O'Donell","Staples, G","-66.05","-3.45","Rio Juruá","1979",NA,NA,"-66.05","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ule, E",NA,"1901","06",NA,"Southern America","Brazil","Juruá, Brazil. Amazonas: Rio Juruá, Jurua-Miry",NA,"usbgn; Schlingpflanz, Bl weiss.","CONV005184",NA,"Amazonas",NA,"(Moric.) O'Donell","Staples, G","-66.05","-3.45","Rio Juruá","1979",NA,NA,"-66.05","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
