"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"365","2021-02-08 12:38:38-03","UFRGS","ICN","190441","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","09","02","Brasil","SC","Urubici","Morro da Igreja 28°07'22.7 S e 49°28'76.1 W","-49.479444","-28.122778","-49.479444","-28.122778","1763","1763","Campo de altitude rupestre, solo úmido, junto a turfeira, em beira de penhasco.",NA,NA,"917",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:38:38-03","UFRGS","ICN","190442","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","09","02","Brasil","SC","Urubici","Morro da Igreja 28°07'22.7 S e 49°28'76.1 W","-49.479444","-28.122778","-49.479444","-28.122778","1763","1763","Campo de altitude rupestre, solo úmido, junto a turfeira, em beira de penhasco.",NA,NA,"918",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:38:38-03","UFRGS","ICN","191105","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","11","26","Brasil","RS","Júlio de Castilhos","Passo do Felício.","-53.663333","-29.2675","-53.663333","-29.2675",NA,NA,"Beira de estrada de chão, em campo com solo úmido de coloração vermelha, ao lado de lavoura de soja. População grande com aprox. 5000 indivíduos.",NA,NA,"935",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:38:38-03","UFRGS","ICN","191123","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","11","29","Brasil","SC","Água Doce","BR-153, km 14.","-51.577222","-26.700278","-51.577222","-26.700278","1200","1200","Campo limpo, com afloramentos rochosos, populações esparsas em solo rochoso e compacto",NA,NA,"953",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:38:38-03","UFRGS","ICN","191124","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","11","30","Brasil","RS","Tio Hugo","no trevo para Ibirapuitã, BR-386","-52.613333","-28.621944","-52.613333","-28.621944","523","523","Em beira da estrada, campo limpo",NA,NA,"954",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:38:38-03","UFRGS","ICN","191125","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","11","30","Brasil","RS","Soledade","BR-386, km 235","-52.548611","-28.745278","-52.548611","-28.745278","600","600","Campo nativo, solo seco, com afloramentos rochosos no topo, população aprox. 10000 indivíduos",NA,NA,"955",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:38:38-03","UFRGS","ICN","191179","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2012","12","16","Brasil","RS","Campestre da Serra","em direção a Vacaria.","-51.092778","-28.770278","-51.092778","-28.770278","823","823","Campo nativo, solo seco.",NA,NA,"956",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:38:38-03","UFRGS","ICN","200111","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schaefer, J","2019","02","08","Schaefer, J","2019","02","08","Brasil","RS","Barros Cassal",NA,"-52.712778","-29.1425","-52.712778","-29.1425",NA,NA,NA,NA,NA,"JS870",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:38:38-03","UFRGS","ICN","200513","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Christ, AL",NA,NA,NA,"Richit, JF","2019","04","19","Brasil","SC","Campos Novos",NA,"-51.456111","-27.544444","-51.456111","-27.544444",NA,NA,"Material testemunho; Erva de capítulos amarelos; Campo pastejado",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:38:38-03","UFRGS","ICN","201288","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","da Silva, LN","2019","10","14","Souza, LS; Lima, C; da Silva, LN; Dalastra, C","2019","10","14","Brasil","RS","São Francisco de Paula","U do Rio Caí","-50.754444","-29.274444","-50.754444","-29.274444",NA,NA,"Campo com araucária.",NA,NA,"3",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:38:38-03","UFRGS","ICN","155162","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Setubal, R",NA,NA,NA,"Setubal, R; Kray, J; De Marchi, T","2007","02","12","Brasil","RS","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"em campo rupestre",NA,NA,"298","55856","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-08 12:38:38-03","UFRGS","ICN","020859","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Zardini, EM",NA,NA,NA,"Lindeman, JC; et al.","1972","11","13","Brasil","RS","Cambará do Sul","Itaimbezinho, planalto dos Aparados da Serra 45 km WNW de Torres","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Capítulo alaranjado, ainda fechado.; Campo rochoso.",NA,NA,"s.n.","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:38:38-03","UFRGS","ICN","009362","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Zardini, EM",NA,NA,NA,"Lindeman, JC; Lindeman, FM; Porto, ML; Giardi, AM","1971","12","03","Brasil","RS","Cambará do Sul","margem do mato perto de Taimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Capítulos amarelos, vermelhos de fora.",NA,NA,"s.n.","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:38:38-03","UFRGS","ICN","064396","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","F.A. Silva F°.",NA,NA,NA,"F.A. Silva F°.","1985","10","05","Brasil","RS","Esmeralda","Estação Ecológica de Aracurí","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva de flores amarelas.; Em campo.",NA,NA,"s.n.","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:38:38-03","UFRGS","ICN","049233","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Matzenbacher, NI","1981","07","02","Miotto, STS","1981","01","18","Brasil","RS","Esmeralda","Estação Ecológica de Aracurí","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Muito comum.",NA,NA,"897","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:38:38-03","UFRGS","ICN","086104","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Sobral, M",NA,NA,NA,"Brasil","RS","Espumoso",NA,"-52.8497009277344","-28.7247009277344",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"5247","39479","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:38:38-03","UFRGS","ICN","048990","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Falkenberg, DB",NA,NA,NA,"Abruzzi, ML; Oliveira, A","1980","12","12","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No campo.",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:38:38-03","UFRGS","ICN","049060","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Falkenberg, DB",NA,NA,NA,"Abruzzi, ML; Oliveira, A","1980","12","12","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No campo.",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:38:38-03","UFRGS","ICN","103318","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C","1994","06","10","Matzenbacher, NI","1993","12","03","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:38:38-03","UFRGS","ICN","166237","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E; Grings, M; Setubal, RB","2010","04","30","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Em campo úmido, em encosta de coxilha",NA,NA,"390","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:38:38-03","UFRGS","ICN","031613","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Zardini, EM",NA,NA,NA,"Maria, IE","1951","02","24","Brasil","RS","São Francisco de Paula","Arroio da Muladas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:38:38-03","UFRGS","ICN","180365","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Oliveira, L","2014","11","21","Brasil","RS","São Francisco de Paula","Distrito de Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Local baixo e úmido",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:38:38-03","UFRGS","ICN","171042","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schneider, AA",NA,NA,NA,"Schneider, AA","2011","11","02","Brasil","RS","São Francisco de Paula","Estrada para o Canion Josafá.","-50.5835990905762","-29.4480991363525",NA,NA,"838","838","Lígulas amarelas.; Em campo seco.",NA,NA,"1812","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:38:38-03","UFRGS","ICN","166236","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E","2010","11","21","Brasil","RS","São Francisco de Paula","linha Juá","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Flores do raio amarelas; folhas lobadas; planta rizomatosa; Em campo seco, limpo, manejado e pastejado",NA,NA,"582","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:38:38-03","UFRGS","ICN","068952","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Sobral, M",NA,NA,NA,"Irgang, BE; Luís","1978","02","28","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Invólucro amarelo.; Em campo.",NA,NA,"s.n.","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:38:38-03","UFRGS","ICN","123640","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,"750","750","Espécie ameaçada de extinção (Em perigo).; Erva em campo; capítulos amarelos.; Região de transição entre mata atlântica e mata com araucária, entremeada com campos rupestres.",NA,NA,"9398","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:38:38-03","UFRGS","ICN","081764","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E","2010","09","22","Sobral, M; Marchiori, S Longhi; J.",NA,NA,NA,"Brasil","RS","São Gabriel","próximo ao Cerro do Ouro","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"erva, capítulos amarelos; à beira de estrada, em campo pedregoso",NA,NA,"4893","56206","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:38:38-03","UFRGS","ICN","184101","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E; Schneider, AA; Baumhardt, E; Dal Ri, L","2010","12","10","Brasil","RS","Cambará do Sul","Parque dos Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,"950","950","flores amarelas do raio; No campo limpo, na beira de estrada de chão, solo exposto",NA,NA,"838","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:38:38-03","UFRGS","ICN","184110","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E",NA,NA,NA,"Pasini, E; Aita, AM","2011","03","16","Brasil","RS","Cambará do Sul","próximo ao Parque dos Aparados da Serra S29 09.943 W50 02.737","-50.1446990966797","-29.0478000640869",NA,NA,"996","996","indivíduos estéreis; Em beira de estrada, em campo sujo, entremeado com Baccharis uncinela",NA,NA,"773","30776","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:38:38-03","UFRGS","ICN","178208","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E","2012","12","16","Pasini, E","2012","12","16","Brasil","RS","Campestre da Serra","Campestre p/ Vacaria","-51.0928001403809","-28.7947006225586",NA,NA,NA,NA,"erva; campo nativo",NA,NA,"956","27627","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:38:38-03","UFRGS","ICN","001652","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Zardini, EM",NA,NA,NA,"Schultz, AR","1958","01","08","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Campo.",NA,NA,"1652","16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:38:38-03","UFRGS","ICN","088529","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Sobral, M",NA,NA,NA,"Sobral, M; Silva, R","1983","02","10","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"2705","16452","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:38:38-03","UFRGS","ICN","031615","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Januário, I","1951","01","27","Brasil","RS","Carazinho","Arredores de C. Propriedades Sr. Loeff","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"s.n.","35233","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:38:38-03","UFRGS","ICN","064717","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Sobral, M","1980","09","20","Arzivenco, L","1978","10","22","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Campo S.",NA,NA,"248","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:38:38-03","UFRGS","ICN","048459","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Gaelzer, M",NA,NA,NA,"Waechter, JL","1980","10","29","Brasil","RS","Esmeralda","Estação Ecológica de aracurí","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Herbácea rosetada; lígulas amarelas.; Em campo sujo.",NA,NA,"1753","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:38:38-03","UFRGS","ICN","064837","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Miotto, STS",NA,NA,NA,"Miotto, STS; Franco, E","1981","06","06","Brasil","RS","Esmeralda","Estação Ecológica de Aracurí","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"s.n.","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:38:38-03","UFRGS","ICN","135529","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Lima, LF",NA,NA,NA,"Lima, LF","2004","10","29","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva do campo, com capítulos vistosos de flores com coloração amarelo ouro; Em caminho na borda de capoeira",NA,NA,"39","38649","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:38:38-03","UFRGS","ICN","199996","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schaefer, J","2019","02","11","Schaefer, J; Rigon, R","2019","02","11","Brasil","RS","Fortaleza dos Valos","Em beira de estrada.","-53.2228012084961","-28.7971992492676",NA,NA,NA,NA,"Solo arenoso.",NA,NA,"JS842","39596","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:38:38-03","UFRGS","ICN","131346","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Kinupp, VF",NA,NA,NA,"Kinupp, VF","2004","02","22","Brasil","RS","Jaquirana","Cascata dos Venâncios Fazenda da Cachoeira","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Duplicatas disponíveis: 1; Erva em roseta rente ao chão; 0,10 m com escapo da inflorescência; capítulos amarelos, flores do raio externamente avermelhada no ápice; campo; folhas com face abaxial acinzentada;",NA,NA,"2906","31282","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:38:38-03","UFRGS","ICN","199248","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Ritter, MR; Zevieski, AM","2018","07","20","Brasil","RS","Jaquirana","Firma Tainhas","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,NA,NA,NA,"1511","31282","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:38:38-03","UFRGS","ICN","110252","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Hagelund, K","1966","04","27","Brasil","RS","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"4304 (D)","41205","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:38:38-03","UFRGS","ICN","180105","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Mondin, C","1993","04","17","Brasil","RS","Júlio de Castilhos","Bairro popular velho","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Flores do raio com lígulas amarelas; No campo em barranco árido",NA,NA,"774","41205","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:38:38-03","UFRGS","ICN","088684","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Mondin, C",NA,NA,NA,"Boldrini, II; Jacques, P; Kafpel","1987","01","26","Brasil","RS","Lagoa Vermelha","Rs 470 Fazenda Pinheirinho","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"333","42261","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:38:38-03","UFRGS","ICN","189285","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Alves, TLS",NA,NA,NA,"Alves, TLS","2008","11","12","Brasil","RS","Muitos Capões",NA,"-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,"Espécie constante em listas de espécies ameaçadas.; Capítulo jovem, único, recém aberto, vistoso, grande e com flores líguladas de corola amarela.; Reserva Ecológica de Aracuri, em trilha próxima à sede.",NA,NA,"24","41750","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:38:38-03","UFRGS","ICN","170567","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Ritter, MR; Beretta, ME","2005","01","22","Brasil","RS","Muitos Capões","Estrada Arroio dos Frades.","-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,NA,NA,NA,"s.n.","41750","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:38:38-03","UFRGS","ICN","121063","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schneider, AA; Garcia, EN",NA,NA,NA,"Schneider, AA","1999","11","26","Brasil","RS","Não-Me-Toque",NA,"-52.82080078125","-28.4591999053955",NA,NA,"500","500","Espécie ameaçada de extinção (Em perigo).; RS 142, com hiperplasia floral",NA,NA,"s.n.","14277","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:38:38-03","UFRGS","ICN","188604","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Schneider, AA",NA,NA,NA,"Savaris, M",NA,NA,NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Doação Herbário RSPF 11722",NA,NA,"38","25060","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:38:38-03","UFRGS","ICN","044387","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Falkenberg, DB",NA,NA,NA,"Arzivenco, L","1974","12","10","Brasil","RS","Santa Bárbara do Sul",NA,"-53.247200012207","-28.3582992553711",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; No campo.",NA,NA,"s.n.","30203","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:38:38-03","UFRGS","ICN","158754","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Matzenbacher, NI",NA,NA,NA,"Silva, FM","2004","11","30","Brasil","RS","São Francisco de Paula","estrada de acesso ao CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em área de campo",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:38:38-03","UFRGS","ICN","169163","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Pedron, M","2010","11","27","Brasil","RS","São Francisco de Paula","Pró-mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Campo",NA,NA,"s.n.","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:38:38-03","UFRGS","ICN","178199","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E","2013","12","03","Pasini, E","2013","12","03","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"erva; em campo com solo exposto, beira de matinha nebular",NA,NA,"986","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:38:38-03","UFRGS","ICN","197497","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Külkamp, J; Valduga, E; Gonzatti, F; Nogueira, L","2016","12","13","Brasil","RS","São Francisco de Paula","Próxima a sede do Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Erva com flores amarelas.; Campo aberto",NA,NA,"194","76715","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
