"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","coordinatePrecision","geoFlag","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"701","2019-06-10 10:10:44-03","FZB-BH","BHZB","7770","S","Plantae",NA,NA,"Fabaceae - Cercidae","Bauhinia","longifolia","Bauhinia longifolia",NA,"A Vaz","Santos, S.A.",NA,"2009","06","09",NA,"Brasil","MG","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,"Com duplicata . Borda de mata. Coleta aleatória.Duplicata doada para Herbário RB em Maio de 2014 <ll>dwc_commonname:</ll> Pata-de-Vaca",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-06-10 10:10:44-03","FZB-BH","BHZB","1910","S","Plantae",NA,NA,"Fabaceae - Cercideae","Bauhinia","longifolia","Bauhinia longifolia",NA,"C.V. Mendonça Filho","Mendonça Filho, C.V.","3","1997","04","29",NA,"Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,"<ll>dwc_commonname:</ll> Unha- de-vaca",NA,NA,NA,"17082","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"703","2019-06-10 10:10:44-03","FZB-BH","BHZB","1342","S","Plantae",NA,NA,"Fabaceae - Cercideae","Bauhinia","longifolia","Bauhinia longifolia",NA,"Angela V. Stuardt","Fernandes, M.G.C. et al.","1086","1996","05","14",NA,"Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,"Doação de duplicata para Herbário RB em Maio 2011.",NA,NA,NA,"17082","auto",NA,NA,NA,NA,"2014","07","23",NA,NA,NA,NA,NA
"704","2014-12-23 12:40:59-02","UNIVILLE","JOIW","147","S","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"G.C.T.Ceccantini","2834","2006","06","25",NA,"Brasil","MG","Matozinhos","Fazenda Castelo de Jagoara,mata ciliar próx. ao açude","-43.986833","-19.476667",NA,"Árvore, h= 4,5m, DAP= 7cm, frutos verdes, unicata. Madeira de galho coletada",NA,NA,"660",NA,NA,"660",NA,"43º59'12,6'' W","19º28'36'' S",NA,NA,NA,NA,NA,NA,NA,NA
"705","2014-12-23 12:40:59-02","UNIVILLE","JOIW","156","S","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"G.C.T.Ceccantini","2845","2006","06","25",NA,"Brasil","MG","Matozinhos","Fazenda Castelo de Jagoara,mata ciliar próx. ao açude","-43.986833","-19.476667",NA,"Árvore, h=2m., DAP=3cm.",NA,NA,"660",NA,NA,"660",NA,"43º59'12,6'' W","19º28'36'' S",NA,NA,NA,NA,NA,NA,NA,NA
"706","2014-09-09 14:08:38-03","UNIVILLE","JOIW","185","S","Plantae",NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"G.C.T.Ceccantini","2882","2006","06","26",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia, nos arredores do sítio arqueológico Lapa do Santo, Mata Seca sobre Calcáreo","-44.015167","-19.477194",NA,"Arvoreta, h=2m., frutos verdes, flores secas",NA,NA,"725",NA,NA,"725",NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-04 10:27:51-03","UFRPE","HST","23114","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F.Vaz","M.L. Fonseca; F.C.A.Oliveira; E.Cardoso & N.R.Oliveira","2300","2000","06","15",NA,"Brasil","Goiás","Monte Alegre","Fazenda Nica. Propriedade do Sr. Cordeirinho.","-46.658889","-13.149167",NA,"Árvore fina, ca. 6,0 m de altura; casca fissurada, esfoliante; folhas verde, cartáceas; frutos maduros cor marrom.","HST023114",NA,"525",NA,NA,"525",NA,"46W39'32''","13S08'57''","2001","03",NA,NA,NA,NA,NA,NA
"708","2021-02-04 10:27:51-03","UFRPE","HST","2914","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.Miranda","M.T.Monteiro","22705","1968","08","16",NA,"Brasil","Alagoas","Flexeiras","Fazenda São João","-35.7807998657227","-9.19750022888184",NA,"Árvore de porte médio, vagens compridas. Flores amareladas, com pouco perfume agradável.","HST002914",NA,NA,"21617","auto",NA,NA,NA,NA,"2018","12","05",NA,NA,NA,NA,NA
"709","2021-02-04 10:27:51-03","UFRPE","HST","23104","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A.M.S.F.Vaz","C.W. Fagg; N.Oliveira","1220","2002","07","02",NA,"Brasil","Goiás","Pirenópolis","Santuário de Vida Silvestre Vaga Fogo, começo da trilha principal. Perto de torre, começo da trilha.","-48.9592018127441","-15.852499961853",NA,"Árvore de 7 m de altura em associação com Miconia chartacea. A mesma espécie que árvore U59 na trilha.","HST023104",NA,NA,"40887","auto",NA,NA,NA,NA,"2008","11","06",NA,NA,NA,NA,NA
"710","2021-02-09 10:13:11-03","UENF","HUENF","11088","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"Haroldo C. de Lima; D.N. Machado; A.N. Lima","8597","2017","11","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Morro do Itaoca, estrada para a torre.","-41.445556","-21.793333",NA,"Arvoreta. Folhas jovens rebrotando. Frutos passados. Frequente.","HUENF00011933",NA,"374",NA,NA,"374",NA,"41º26'44''W","21º47'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-02-09 10:13:11-03","UENF","HUENF","11092","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela Vaz","Haroldo C. de Lima; D.N. Machado; A.N. Lima","8588","2017","11","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Morro do Itaoca, estrada para a torre.","-41.436944","-21.788056",NA,"Arvoreta com 3-4m de altura. Folhas jovens rebrotando. Frutos passados. Muito frequente.","HUENF00011936",NA,"171",NA,NA,"171",NA,"41º26'13''W","21º47'17''S","2018","03","22",NA,NA,NA,NA,NA
"712","2021-02-09 10:13:11-03","UENF","HUENF","9655","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela Maria Studart da Fonseca Vaz","Lima, H.C.; Pennington, T.; Souza, T.P.",NA,"2015","03","17",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro do Itaoca - Estrada para as torres. Fragmento de mata seca (Pt 156).","-41.4475","-21.794167",NA,"Arvoreta com 5 m de altura. Estéril. Frequente. Amostra banco DNA.","HUENF00009659",NA,"416",NA,NA,"416",NA,"41º26'51''W","21º47'39''S","2015","09","18",NA,NA,NA,NA,NA
"713","2021-02-09 10:13:11-03","UENF","HUENF","2569","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","E.A. Fortes","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","209","2007","04","25",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667",NA,NA,"HUENF00002571",NA,"81",NA,NA,"81",NA,"41º7'11''W","21º19'18''S","2019","10","09",NA,NA,NA,NA,NA
"714","2021-04-07 16:08:49-03","UENF","HUENF","11556","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","H. C. de Lima","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana & Patrícia M. Santos","8912","2019","07","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata da Mangueira, entre Pingo d#?#água e Santa Luzia.","-41.223056","-21.380278",NA,"Arvoreta com 3 m alt. Frutos esverdeados. Ocasional no bordo da mata.","HUENF00012475",NA,"49",NA,NA,"49",NA,"41º13'23''W","21º22'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-02-09 10:13:11-03","UENF","HUENF","10528","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","E.A. Fortes","Souza, T.P.","206","2011","08","09",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,"Parcela 3; sp.1","HUENF00011106",NA,NA,"62761","auto",NA,NA,NA,NA,"2019","10","09",NA,NA,NA,NA,NA
"716","2021-02-09 10:13:11-03","UENF","HUENF","7489","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Rívea","Rívea","2","2006","02","06",NA,"Brasil","Rio de Janeiro","Conceição de Macabu",NA,"-41.8683013916016","-22.0853004455566",NA,NA,"HUENF00007492",NA,NA,"20978","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-02-25 10:12:00-03","CVRD","CVRD","8760","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela M. Studart da F. Vaz","Luz, A.A. da","193","2004","05","28","América do Sul","BRASIL","ES","Itaguaçu",NA,"-40.855598449707","-19.8019008636475",NA,"<ll>dwc_commonname:</ll> Unha de boi","CVRD008760",NA,NA,"26990","auto",NA,NA,NA,NA,"2010","05","25","Magnoliopsida",NA,NA,NA,NA
"718","2021-02-25 10:12:00-03","CVRD","CVRD","10439","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela M. Studart da F. Vaz","Folli, D.A.","5688","2007","08","29","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Flona Reserva de Goytacazes <ll>dwc_commonname:</ll> Unha de boi","CVRD010439",NA,NA,"48094","auto",NA,NA,NA,NA,"2010","05","25","Magnoliopsida",NA,NA,NA,NA
"719","2021-02-25 10:12:00-03","CVRD","CVRD","10510","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela M. Studart da F. Vaz","Folli, D.A.","5719","2007","10","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Flona Reserva de Goytacazes <ll>dwc_commonname:</ll> Unha de boi","CVRD010510",NA,NA,"48094","auto",NA,NA,NA,NA,"2010","05","25","Magnoliopsida",NA,NA,NA,NA
"720","2021-02-25 10:12:00-03","CVRD","CVRD","13769","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Domingos A. Folli","Folli, D.A.","6864","2012","05","25","América do Sul","BRASIL","ES","Rio Bananal",NA,"-40.3333015441895","-19.2649993896484",NA,"<ll>dwc_commonname:</ll> Unha de boi","CVRD013769","CVRD013769","168","22148","auto","168",NA,NA,NA,"2012","05","25","Magnoliopsida",NA,NA,NA,NA
"721","2021-02-25 10:12:00-03","CVRD","CVRD","14943","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Geovane S. Siqueira","Siqueira, G.S.","970","2014","05","25","América do Sul","BRASIL","ES","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,"<ll>dwc_commonname:</ll> Unha de boi","CVRD014943","CVRD014943","505","23799","auto","505",NA,NA,NA,"2014","05","25","Magnoliopsida",NA,NA,NA,NA
"722","2021-02-25 10:12:00-03","CVRD","CVRD","15903","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","Angela M. Studart da F. Vaz","Folli, D.A.","7615","2018","04","19","América do Sul","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625",NA,"Capoeirão <ll>dwc_commonname:</ll> Unha de boi","CVRD015903",NA,"58","33715","auto","58",NA,NA,NA,"2019","05","09","Magnoliopsida",NA,NA,NA,NA
"723","2020-09-12 05:00:02-03","US","US","3673422","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","geminata","Bauhinia geminata","Vogel",NA,"M. G. L. Wanderley, M. Kirizawa & M. Goes","118","1977","11","23","South America - Neotropics","Brazil","São Paulo",NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botanica, Jardim.",NA,NA,NA,NA,"US01192448","US01192448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"724","2020-09-12 05:00:02-03","US","US","3673430","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","geminata","Bauhinia geminata","Vogel",NA,"L. Noffs, M. G. L. Wanderley, C. Camara, M. Kirizawa, A. Cruz & F. S. Cavalcanti","10","1976","12","15","South America - Neotropics","Brazil","São Paulo",NA,"Parque Estadual das Fontes do Ipiranga, Instituto de BotanicA, Jardim.",NA,NA,NA,NA,"US01192446","US01192446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"725","2020-09-12 05:00:02-03","US","US","3673438","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","geminata","Bauhinia geminata","Vogel",NA,"L. Noffs, M. G. L. Wanderley, C. Camara, M. Kirizawa, A. Cruz & F. S. Cavalcanti","104","1976","12","15","South America - Neotropics","Brazil","São Paulo",NA,"Parque Estadual das Fontes do Ipiranga, Instituto de BotanicA, Jardim.",NA,NA,NA,NA,"US01192447","US01192447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"726","2020-09-12 05:00:02-03","US","US","2955312","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira & A. Salles","1606","1979","6","20","South America - Neotropics","Brazil","Distrito Federal",NA,"Basin of rio sao bartolomeu; corrego rajadinha",NA,NA,NA,NA,"US00316769","US00316769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"727","2020-09-12 05:00:02-03","US","US","920227","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"H. M. Curran","353","1915","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Botanical garden",NA,NA,NA,NA,"US00316746","US00316746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"728","2020-09-12 05:00:02-03","US","US","2324561","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"H. S. Irwin","2654","1959","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"State agricultural school, vicosa",NA,NA,NA,NA,"US00316795","US00316795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"729","2020-09-12 05:00:02-03","US","US","3017749","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"A. M. Carvalho, S. Vinha & E. Brito","1305","1982","4","22","South America - Neotropics","Brazil","Bahia",NA,"Estacao ecologica pau-brasil",NA,NA,NA,NA,"US00317051","US00317051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"730","2020-09-12 05:00:02-03","US","US","2860375","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"S. A. Mori","10409","1978","8","12","South America - Neotropics","Brazil","Bahia","Ilhéus","Area of cepec, km 22 ilheus/itabuna road - br415; region of mata higrofila sul baiana; res. bot. quadra d","-39.0494003295898","-14.7889003753662",NA,NA,"US00316716","US00316716_01","50","61245","auto","50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"731","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"M. L. Guedes, L. J. Alves & E. Ramos","14580","2008","8","20","South America - Neotropics","Brazil","Bahia",NA,"Litoral Sul, Itagiba, Mata do Lateritico.","-39.7319","-14.1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"732","2020-09-12 05:00:02-03","US","US","2536519","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"G. Hatschbach","17607","1967","10","27","South America","Brazil","Paraná","Rio Branco do Sul","S. vicente","-49.3142013549805","-25.1900005340576",NA,NA,"US00316759","US00316759_01",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"733","2020-09-12 05:00:02-03","US","US","2775395","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"E. P. Heringer","14619","1975","5","2","South America - Neotropics","Brazil","Distrito Federal",NA,"Catetinho",NA,NA,NA,NA,"US00316773","US00316773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"734","2020-09-12 05:00:02-03","US","US","3006709","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","15986","1966","5","25","South America - Neotropics","Brazil","Mato Grosso",NA,"Ca 60 km n of xavantina; serra do roncador",NA,NA,NA,NA,"US00301161","US00301161_01","550",NA,NA,"550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"735","2020-09-12 05:00:02-03","US","US","1690935","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"Y. Mexia","4981","1930","8","19","South America - Neotropics","Brazil","Minas Gerais","Ilhéus do Prata","Ilheu mun. (?), fazenda da tabunha; road between forest and coffee plantation",NA,NA,NA,NA,"US00316803","US00316803_01","300",NA,NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"736","2020-09-12 05:00:02-03","US","US","2843593","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"A. Euponino","273","1972","9","18","South America - Neotropics","Brazil","Bahia",NA,"Santa cruz de cabralia reserva b. pau-brasil",NA,NA,NA,NA,"US00316718","US00316718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"737","2020-09-12 05:00:02-03","US","US","1544349","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"A. Loefgren","1379","1899","3","27","South America - Neotropics","Brazil","São Paulo",NA,"Araraquara",NA,NA,NA,NA,"US00316820","US00316820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"738","2020-09-12 05:00:02-03","US","US","3687637","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"M. L. Guedes, L. J. Alves & E. Ramos","14580","2008","8","20","South America - Neotropics","Brazil","Bahia",NA,"Litoral Sul, Itagiba, Mata do Lateritico.","-39.7319","-14.1764",NA,NA,"US01281294","US01281294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"739","2020-09-12 05:00:02-03","US","US","1571181","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"Y. Mexia","4775","1930","6","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Agricultural college lands, disused hill road, cha-cha valley, vicosa",NA,NA,NA,NA,"US00316804","US00316804_01","680",NA,NA,"680",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"740","2020-09-12 05:00:02-03","US","US","3017752","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"A. M. Carvalho, T. S. Santos, J. F. A. Baumgratz & R. Voeks","2107","1984","7","21","South America - Neotropics","Brazil","Bahia","Una","Ca 9-12 km on the road sao jose/una; region of mata higrofila sul baiana","-39.0752983093262","-15.2932996749878",NA,NA,"US00317048","US00317048_01",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"741","2020-09-12 05:00:02-03","US","US","2324560","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.",NA,"H. S. Irwin","2654","1959","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"State agricultural school, vicosa",NA,NA,NA,NA,"US00316794","US00316794_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"742","2020-09-12 05:00:02-03","US","US","2249333","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","recurva","Bauhinia recurva","R.S. Cowan",NA,"E. Y. Dawson","14387","1956","4","19","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, , 20 km N of Sao Joao da Altanca.",NA,NA,NA,NA,"US00001341","US00001341_01",NA,NA,NA,NA,"Type fragment",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"743","2020-09-02 16:25:54-03","Cenargen","CEN","43166","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","cf. longifolia","Bauhinia cf. longifolia","(Bong.) Steud.","B. M. T. Walter","Glocimar Pereira-Silva","5986","2002","03","05",NA,"Brasil","GO","FORMOSA","Margem direita do Rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","-47.193055","-15.985","Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","CEN00043166","CEN00043166","820",NA,NA,"820",NA,"-47.193055","-15.985","2013","03",NA,NA,NA,NA,"4",NA
"744","2020-09-02 16:25:54-03","Cenargen","CEN","79726","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","cf. longifolia","Bauhinia cf. longifolia","(Bong.) Steud.","B. M. T. Walter","Roger D. Reeves","3004","2005","02","05",NA,"Brasil","GO","NIQUELANDIA","Return to 'Pit 5' area, near that of previous day, 14º18,730' S, 48º23,112' W, 1007 m.","-48.383333","-14.3","Exsicatas","With large Ivs, bright green. FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.(Plantas tolerantes ou acumuladoras de níquel).","CEN00079726","CEN00079726","1007",NA,NA,"1007",NA,"-48.383333","-14.3","2013","03",NA,NA,NA,NA,"1",NA
"745","2020-09-02 16:25:54-03","Cenargen","CEN","50039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","cf. longifolia","Bauhinia cf. longifolia","(Bong.) Steud.","B. M. T. Walter","Glocimar Pereira-Silva","7612","2003","05","09",NA,"Brasil","GO","ABADIANIA","Faz. Curralinho, margem esquerda do Rio Corumbá.","-48.706901550293","-16.2042007446289","Exsicatas","Área de Influência Direta (lago).","CEN00050039","CEN00050039","830","31693","auto","830",NA,"-4858806.0","-1615556.0","2013","03",NA,NA,NA,NA,"3",NA
"746","2020-09-02 16:25:54-03","Cenargen","CEN","20853","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","cf. longifolia","Bauhinia cf. longifolia","(Bong.) Steud.","B. M. T. Walter","Hamilton Garboggini Pinho dos Santos","64","1993","05","27",NA,"Brasil","GO","IPAMERI","Margem esquerda do Rio Corumbá; 21 km da ponte que liga Ipameri / Caldas Novas; próximo a S.O.23.","-48.1596984863281","-17.7219009399414","Exsicatas","Cálice verde; filetes brancos; antera marrom; gineceu verde.","CEN00020853","CEN00020853","1000","102542","auto","1000",NA,NA,NA,"2013","03",NA,NA,NA,NA,"5",NA
"747","2020-09-02 16:25:55-03","Cenargen","CEN","24977","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A. M. S. F. Vaz","Taciana Barbosa Cavalcanti","1517","1995","07","21",NA,"Brasil","GO","NIQUELANDIA","Nas margens do rio Tocantinzinho.","48.3166666","-13.966666","Exsicatas",NA,"CEN00024977","CEN00024977","330",NA,NA,"330",NA,"48.3166666","-13.966666","2000","02",NA,NA,NA,NA,"2",NA
"748","2020-09-02 16:25:55-03","Cenargen","CEN","17326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A. M. S. F. Vaz","Bruno Machado Teles Walter","1559","1992","06","10",NA,"Brasil","GO","NIQUELANDIA","Fazenda Bacopari, 1,6 km após a ponte sobre o córrego Miliágua, a 19 km de Indaianápolis.","-48.483333",NA,"Exsicatas","Botões verde-acastanhados. Flor velha: filetes róseos; estigma verde-claro. Flor nova: corola branca; filetes brancos; cálice verde-acastanhado internamente e internamente verde. Árvore na beira do córrego. Área de influência da UHE Serra da Mesa.","CEN00017326","CEN00017326","470",NA,NA,"470",NA,"-48.483333","-1416667.0","2000","02",NA,NA,NA,NA,"4",NA
"749","2020-09-02 16:25:55-03","Cenargen","CEN","94082","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Bauhinia","longifolia","Bauhinia longifolia","(Bong.) Steud.","A. M. S. F. Vaz","Gustavo Martinelli","18500","2015","05","26",NA,"Brasil","MT","ROSARIO OESTE","SESC Serra Azul, antiga Fazenda Santo Antônio, estrada principal próximo a caverna Pote de Diamante","-53.693888","-14.477777","Exsicatas","Heliófila; folhas verdes, marcadamente discolores; frutos imaturos de cor verde com nuances ferrugíneos, sépalas e pétalas persistentes de cor castanho-escuro. Habitat cerrado e mata seca. Doação Jardim Botânico do Rio de Janeiro - RB 625275.","CEN00094082","CEN00094082","290",NA,NA,"290",NA,"-53.693888","-14.477777","2015","07",NA,NA,NA,NA,"1",NA
