"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"371","2008-05-27 22:02:00-03","MO","MOBOT","498650","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A. St.-Hil. & Girard","Ronald L. Liesner","Liesner 18095","1985","3","1","South America","Venezuela","Amazonas","Atabapo. Gallery forest and open area on Plateau of Huachamacari; 3º50'N, 65º43'W, elev. 1720 m.","1720.00000000",NA,NA,NA,NA,NA,"-65.71666","3.25",NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-18","3",NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","498655","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A. St.-Hil. & Girard","Bruce K. Holst|Ronald L. Liesner","Holst 2314","1985","10","18","South America","Venezuela","Bolívar","ROSCIO: El Pauji, Brocchinia swamp nest to village and wet savanna on border. 900 m; 4º30'N, 61º35'W.","900.00000000",NA,NA,NA,NA,NA,"-61.58333","4.5",NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-43","3",NA,NA
"373","2012-03-18 05:12:00-03","MO","MOBOT","942449","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A. St.-Hil. & Girard","R.C. Quevedo|E. Gutiérrez|Fabiana Mamani M.","Quevedo Sopepí 2579","1994","6","16","South America","Bolivia","Santa Cruz","Parque Noel Kempff Mercado. Campamento La Torre, con diferentes tipos de formaciones desde pampa inundada, islas de bosque, bosque alto de pie de monte y bosque seco semideciduo; el cual se distribuye en la pendiente de la meseta, con afloramiento de roca. La vegetación baja de 8 a 10 m con algunas fajas o cejas de bosque alto y húmedo.","200.00000000",NA,NA,NA,NA,"Velasco","-60.81666","-13.65",NA,"P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-09-11 13:01:00-03","MO","MOBOT","1845738","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hirtella","Utricularia hirtella","A. St.-Hil. & Girard","Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4711","1973","12","3","South America","Venezuela","Bolívar","La Gran Sabana, KM 145 along highway, 2 km S of La Ciudadella.","1300.00000000",NA,NA,NA,NA,"Gran Sabana",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"865","1",NA,NA
"375","2011-06-21 13:27:00-03","MO","MOBOT","100386012","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","velascoensis","Utricularia velascoensis","Kuntze","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,":Tiefland Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foster's Catalog Notes File",NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"376","2015-10-22 10:02:57-02","UNIOESTE","UNOP","8400","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A. St.-Hil. & Girard","Lombardi, J.A.; Saka, M.N.; Araújo, D.A.; Saka, M.N.; Araújo, D.A.","9043","2012","03","21",NA,"Brasil","Minas Gerais","Parque Estadual da Serra Nova, Trilha para o escorregador do Córrego da velha.",NA,NA,NA,"Cerrado pedregoso. Erva a beira d'água entre acúmulo de matéria orgânica, flores lilases com centro amarelo.",NA,"Rio Pardo de Minas","-42.5396995544434","-15.6097002029419",NA,"Saka, M.N.","62891","auto",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 08:59:15-03","INPA","INPA","258327","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Ferreira, CAC","12795","2007","05","05","Southern America","Brasil","Pará","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina, a 3 Km da base.","450","450",NA,NA,"INPA0258327","Novo Progresso","-54.54","-9.73","INPA0258327 INPA0258327_e",NA,NA,NA,NA,"-54.54","-9.73",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 08:59:15-03","INPA","INPA","20147","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Prance, GT","4516","1967","02","18","Southern America","Brasil","Roraima","Serra Tepequem, Plateau of Serra Tepequem; in swampy ground.","1200","1200",NA,NA,"INPA0020147","Alto Alegre","-61.726002","3.785408","INPA0020147_e INPA0020147_e1","Taylor, PG",NA,NA,NA,"-61.726002","3.785408","1969",NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 08:59:15-03","INPA","INPA","105521","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Janssen, AS","412","1980","05","22","Southern America","Brasil","Amazonas","Humaitá, Ao leste da BR 319, Km 667.",NA,NA,NA,NA,"INPA0105521","Humaitá","-63.166667","-7.516667","INPA0105521 INPA0105521_d INPA0105521_e","Rodrigues, K",NA,NA,NA,"-63.166667","-7.516667","2016","12","20",NA,NA,NA,NA,NA,NA
"380","2020-08-31 08:59:15-03","INPA","INPA","111739","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Teixeira, LOA","1400","1983","02","09","Southern America","Brasil","Rondônia","BR 364, km 159, Estrada Porto Velho-Cuiabá, Br 364, Km 159, margem esquerda; vegetação rupestre, 40m mais elevada que o resto da área.",NA,NA,NA,NA,"INPA0111739",NA,"-63.15","-9.4","INPA0111739 INPA0111739_e","Coêlho, LF",NA,NA,NA,"-63.15","-9.4","1983",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 08:59:15-03","INPA","INPA","126986","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Ferreira, CAC","5522","1985","04","15","Southern America","Brasil","Amazonas","BR 230, 150 km ao L de Humaitá, Rodovia do Estanho, BR 230. 150 km ao leste de Humaitá e 18 km ao sul pela Rodovia do Estanho",NA,NA,NA,NA,"INPA0126986","Manicoré","-61.75","-8.166667","INPA0126986 INPA0126986_e",NA,NA,NA,NA,"-61.75","-8.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 08:59:15-03","INPA","INPA","112341","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Amaral, IL do","950","1983","04","25","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR-163, km 794. Serra do Cachimbo, Base Aérea.Campina, solo arenoso.",NA,NA,NA,NA,"INPA0112341","Itaituba","-54.9","-9.366667","INPA0112341 INPA0112341_e","Taylor, PG",NA,NA,NA,"-54.9","-9.366667","1985",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 08:59:15-03","INPA","INPA","127361","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Ferreira, CAC","5896","1985","04","30","Southern America","Brasil","Amazonas","BR 230 entre os km 350 e 400 km L de Humaitá, BR-230, Rodovia Transamazônica entre kms 350 e 400 ao leste de Humaitá.",NA,NA,NA,NA,"INPA0127361","Novo Aripuanã","-60.3797","-5.12056","INPA0127361 INPA0127361_e INPA0127361_e1","Taylor, PG",NA,NA,NA,"-60.3797","-5.12056","1988",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 08:59:15-03","INPA","INPA","15870","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Coêlho, DF","INPA15870","1965","09",NA,"Southern America","Brasil","Mato Grosso","Parque Nacional do Xingú, rio Tutuarí, Parque Nacional do Xingú, rio Tutuari.",NA,NA,NA,NA,"INPA0015870",NA,"-53.3","-11.6","INPA0015870 INPA0015870_e","Rodrigues, K",NA,NA,NA,"-53.3","-11.6","2016","11","22",NA,NA,NA,NA,NA,NA
"385","2020-08-31 08:59:15-03","INPA","INPA","164530","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Maas, PJM","7567","1988","09","20","Southern America","Guyana",NA,"Trail from abandoned balata bleeders' camp at base of Mt. Makarapan to Rupununi River. shrub savanna on brown sand, temporarily inundated.",NA,NA,NA,NA,"INPA0164530",NA,"-58.933333","3.933333","INPA0164530 INPA0164530_e","Taylor, PG",NA,NA,NA,"-58.933333","3.933333","1989",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 08:59:15-03","INPA","INPA","221134","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Carvalho, FA de","1318","2007","04","23","Southern America","Brasil","Amazonas","Joana D'Arce, A ca 20 Km de Joana D'arc estrada de barro.","95","95",NA,NA,"INPA0221134","Canutama","-64.360917","-8.657361","INPA0221134 INPA0221134_e","Rodrigues, K",NA,NA,NA,"-64.360917","-8.657361","2016","11","22",NA,NA,NA,NA,NA,NA
"387","2020-08-31 08:59:15-03","INPA","INPA","221521","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Viana, PL","2924","2007","07","03","Southern America","Brasil","Amazonas","Campina do Tupana, Vegetação savânica, encharcável, com predomínio de Poaceae, Cyperaceae, Humiaceae, Bactris campestris.","27","27",NA,NA,"INPA0221521","Autazes","-60.113889","-4.197222","INPA0221521 INPA0221521_e","Rodrigues, K",NA,NA,NA,"-60.113889","-4.197222","2016","12","05",NA,NA,NA,NA,NA,NA
"388","2020-08-31 08:59:15-03","INPA","INPA","221522","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Viana, PL","2925","2007","07","03","Southern America","Brasil","Amazonas","Campina do Tupana, Vegetação savânica, encharcável, com predomínio de Poaceae, Cyperaceae, Humiaceae, Bactris campestris.","27","27",NA,NA,"INPA0221522","Autazes","-60.113889","-4.197222","INPA0221522 INPA0221522_e","Rodrigues, K",NA,NA,NA,"-60.113889","-4.197222","2016","12","12",NA,NA,NA,NA,NA,NA
"389","2020-08-31 08:59:15-03","INPA","INPA","234923","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Barbosa, TMB","1304","2010","07","24","Southern America","Brasil","Roraima","Parque Nacional do Viruá","67","67",NA,NA,"INPA0234923","Caracaraí","-61.006889","1.468278","INPA0234923 INPA0234923_e","Costa, SM",NA,NA,NA,"-61.006889","1.468278","2011","08",NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 08:59:15-03","INPA","INPA","234959","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Barbosa, TMB","1341","2010","07","25","Southern America","Brasil","Roraima","Parque Nacional do Viruá","63","63",NA,NA,"INPA0234959","Caracaraí","-60.986444","1.402361","INPA0234959 INPA0234959_e","Costa, SM",NA,NA,NA,"-60.986444","1.402361","2011","08",NA,NA,NA,NA,NA,NA,NA
"391","2021-01-10 20:44:37-03","INPA","INPA","235059","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Melo, A","416","2010","07","23","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina do L3-500. Grade do PPBio.",NA,NA,NA,NA,"INPA0235059","Caracaraí","-61","1.28","INPA0235059 INPA0235059_e","Costa, SM",NA,NA,NA,"-61","1.28","2011","08",NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 08:59:15-03","INPA","INPA","235108","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Melo, A","437","2010","07","27","Southern America","Brasil","Roraima","Rio Barauana, Campinarana.",NA,NA,NA,NA,"INPA0235108","Caracaraí","-61","1.466667","INPA0235108_e","Costa, SM",NA,NA,NA,"-61","1.466667","2011","08",NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 08:59:15-03","INPA","INPA","235111","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Melo, A","440","2010","07","27","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campinarana da grade do PPBio.",NA,NA,NA,NA,"INPA0235111","Caracaraí","-61","1.28","INPA0235111 INPA0235111_e","Costa, SM",NA,NA,NA,"-61","1.28","2011","08",NA,NA,NA,NA,NA,NA,NA
"394","2020-08-31 08:59:15-03","INPA","INPA","235136","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Cavalcanti, DM","186","2010","07","22","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada perdida.",NA,NA,NA,NA,"INPA0235136","Caracaraí","-60.986028","1.426028","INPA0235136 INPA0235136_e","Costa, SM",NA,NA,NA,"-60.986028","1.426028","2011","08",NA,NA,NA,NA,NA,NA,NA
"395","2020-08-31 08:59:15-03","INPA","INPA","235137","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Cavalcanti, DM","187","2010","07","22","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada perdida.",NA,NA,NA,NA,"INPA0235137","Caracaraí","-60.986028","1.426028","INPA0235137 INPA0235137_e","Costa, SM",NA,NA,NA,"-60.986028","1.426028","2011","08",NA,NA,NA,NA,NA,NA,NA
"396","2020-08-31 08:59:15-03","INPA","INPA","235536","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","710","2010","09","13","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2",NA,NA,NA,NA,"INPA0235536","Caracaraí","-61","1.28","INPA0235536 INPA0235536_e",NA,NA,NA,NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-08-31 08:59:15-03","INPA","INPA","235543","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","717","2010","09","13","Southern America","Brasil","Roraima","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2",NA,NA,NA,NA,"INPA0235543","Caracaraí","-61","1.28","INPA0235543 INPA0235543_e",NA,NA,NA,NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 08:59:15-03","INPA","INPA","235556","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","731","2010","09","14","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, entre a 1ª e 2ª bueiras",NA,NA,NA,NA,"INPA0235556","Caracaraí","-61","1.28","INPA0235556 INPA0235556_d INPA0235556_e",NA,NA,NA,NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 08:59:15-03","INPA","INPA","235557","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","732","2010","09","14","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, entre a 1ª e 2ª bueiras",NA,NA,NA,NA,"INPA0235557","Caracaraí","-61","1.28","INPA0235557 INPA0235557_d INPA0235557_e",NA,NA,NA,NA,"-61","1.28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 08:59:15-03","INPA","INPA","235618","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","794","2010","09","21","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, após a 3ª bueira próximo ao segundo igarapé","192","192",NA,NA,"INPA0235618","Caracaraí","-60.988944","1.279333","INPA0235618 INPA0235618_e",NA,NA,NA,NA,"-60.988944","1.279333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:59:15-03","INPA","INPA","235619","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","795","2010","09","21","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, após a 3ª bueira próximo ao segundo igarapé","192","192",NA,NA,"INPA0235619","Caracaraí","-60.988944","1.279333","INPA0235619 INPA0235619_d INPA0235619_e","Costa, SM",NA,NA,NA,"-60.988944","1.279333","2011","08",NA,NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:59:15-03","INPA","INPA","236983","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","El Ottra, JHL","65","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, acesso pela Portaria, 800 m após primeira bueira, Campinarana à direita, 200 m da estrada.","57","57",NA,NA,"INPA0236983","Caracaraí","-60.988444","1.413222","INPA0236983 INPA0236983_e","Costa, SM",NA,NA,NA,"-60.988444","1.413222","2011","08",NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 08:59:15-03","INPA","INPA","236985","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","El Ottra, JHL","67","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida, acesso pela Portaria, 800 m após primeira bueira, Campinarana à direita, 200 m da estrada.","56","56",NA,NA,"INPA0236985","Caracaraí","-60.988444","1.415278","INPA0236985 INPA0236985_e","Costa, SM",NA,NA,NA,"-60.988444","1.415278","2011","08",NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 08:59:15-03","INPA","INPA","240956","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Melo, A","860","2011","09","18","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Trilha da Grade do PPBio. L1 à caminho da N3.","17","17",NA,NA,"INPA0240956","Caracaraí","-61.0075","1.468611","INPA0240956 INPA0240956_e","Rodrigues, K",NA,NA,NA,"-61.0075","1.468611","2016","10","27",NA,NA,NA,NA,NA,NA
"405","2020-08-31 08:59:15-03","INPA","INPA","242395","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Gonçalves, DJP","119","2011","10","17","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina L3 500",NA,NA,NA,NA,"INPA0242395","Caracaraí","-61.013333","1.469306",NA,"Rodrigues, K",NA,NA,NA,"-61.013333","1.469306","2016","11","17",NA,NA,NA,NA,NA,NA
"406","2020-08-31 08:59:15-03","INPA","INPA","242437","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Melo, A","956","2011","11","03","Southern America","Brasil","Amazonas","Cachoeira da Iracema, Trilha principal da área, margem da trilha.","109","109",NA,NA,"INPA0242437","Presidente Figueiredo","-60.057778","-1.989167","INPA0242437 INPA0242437_e","Rodrigues, K",NA,NA,NA,"-60.057778","-1.989167","2016","12","28",NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:59:15-03","INPA","INPA","260651","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","1144","2014","08","23","Southern America","Brasil","Amazonas","Serra do Aracá, (subida pelo Igarapé Pretinho)",NA,NA,NA,NA,"INPA0260651","Barcelos","-63.339306","0.871972",NA,"Rodrigues, K",NA,NA,NA,"-63.339306","0.871972","2016","12","21",NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:59:15-03","INPA","INPA","260682","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","1175","2014","08","26","Southern America","Brasil","Amazonas","Rio Cuieiras, afluente do Rio Aracá, [campinarana #1]","39","39",NA,NA,"INPA0260682","Barcelos","-63.354167","0.371111",NA,NA,NA,NA,NA,"-63.354167","0.371111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:59:15-03","INPA","INPA","268783","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Householder, JE","1062","2011","10","15","Southern America","Brasil","Roraima","Boa Vista, Along BR-174 50km north of Boa Vista.","85","85",NA,NA,"INPA0268783","Boa Vista","-60.786723","3.135796",NA,"Rodrigues, K",NA,NA,NA,"-60.786723","3.135796","2016","11","20",NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:59:15-03","INPA","INPA","269433","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Householder, JE","2597","2013","04","05","Southern America","Brasil","Roraima","Caracaraí, Parque Nacional Viruá, estrado perdida near BR 174.","30","30",NA,NA,"INPA0269433","Caracaraí","-61.2","1.2",NA,"Rodrigues, K",NA,NA,NA,"-61.2","1.2","2016","11","17",NA,NA,NA,NA,NA,NA
"411","2020-08-31 08:59:15-03","INPA","INPA","254424","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, FM","1937","2012","11","28","Southern America","Brasil","Amazonas","Parque Estadual do Matupiri","44","44",NA,NA,"INPA0254424","Novo Aripuanã","-61.01275","-5.392172","INPA0254424 INPA0254424_e","Mari, MLG",NA,NA,NA,"-61.01275","-5.392172","2013","01","10",NA,NA,NA,NA,NA,NA
"412","2020-08-31 08:59:15-03","INPA","INPA","282429","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, FM","752","2010","08","08","Southern America","Brasil","Amazonas","Serra do Aracá, Arredores da serra.",NA,NA,NA,NA,"INPA0282429","Barcelos","-62.924","-0.975",NA,"Costa, FM",NA,NA,NA,"-62.924","-0.975","2018","08","31",NA,NA,NA,NA,NA,NA
"413","2020-08-31 08:59:15-03","INPA","INPA","45017","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Prance, GT","21041","1974","05","09","Southern America","Brasil","Amazonas","BR 174, km 130, Igarapé das Lages, Manaus-Caracarai Road, Km 130; Igarapé Lages; swampy ground on rocks.",NA,NA,NA,NA,"INPA0045017",NA,"-60.086031","-1.859582",NA,"Taylor, PG",NA,NA,NA,"-60.086031","-1.859582","1976",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-08-31 08:59:15-03","INPA","INPA","48984","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Irwin, HS","28411","1970","03","26","Southern America","Brasil","Minas Gerais","Cerrado on brown sand and campo on steep gravelly slopes, ca. 2km S. of São João da Chapada; Elev. 1200 m. Terrestrial, ascending through dense creekside vegetation to ca.",NA,NA,NA,NA,"INPA0048984",NA,NA,NA,NA,"Taylor, PG",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-10 20:44:37-03","INPA","INPA","76518","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Zarucchi, JL","1948","1976","09","06","Southern America","Colômbia",NA,"Mitú and vicinity; lower Rio Paraná-pichuna; savanna at major rapids.",NA,NA,NA,NA,"INPA0076518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-08-31 08:59:15-03","INPA","INPA","9137","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Rodrigues, WA","2600","1961","05","12","Southern America","Brasil","Amazonas","Ponta Negra, Enseada Grande, Ponta Negra.",NA,NA,NA,NA,"INPA0009137","Manaus","-60.1","-3.05","INPA0009137 INPA0009137_e","Rodrigues, K",NA,NA,NA,"-60.1","-3.05","2016","10","26",NA,NA,NA,NA,NA,NA
"417","2021-01-10 20:44:37-03","INPA","INPA","99525","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Lowe, J","4207","1981","05","31","Southern America","Brasil","Amazonas","Praia Dourada, Road to Praia Dourada, c.10 km NW of Manaus; seepage area near a stream; small green leaves at base of stem.",NA,NA,NA,NA,"INPA0099525",NA,"-60.160283","-3.037128","INPA0099525 INPA0099525_e","Lowe, J; Zarucchi, JL",NA,NA,NA,"-60.160283","-3.037128","1981","06",NA,NA,NA,NA,NA,NA,NA
"418","2020-08-31 08:59:15-03","INPA","INPA","235522","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","amethystina","Utricularia amethystina","Salzm. ex A.St.-Hil. & Girard","Costa, SM","695","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, na grade da PPBio, L1/N6","192","192",NA,NA,"INPA0235522","Caracaraí","-61.056167","1.488417","INPA0235522 INPA0235522_e",NA,NA,NA,NA,"-61.056167","1.488417",NA,NA,NA,NA,NA,NA,NA,NA,NA
